"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","class","previousCatalogNumber","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"141","2020-09-12 05:00:02-03","US","US","1335011","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"A. Regnell","III 992","1965","South America - Neotropics","Brazil",NA,NA,NA,"US01936021","US01936021_01 US01936021_02","6","23","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","208485","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"A. Regnell","III 992","1875","South America - Neotropics","Brazil",NA,NA,NA,"US01936020","US01936020_01 US01936020_02","3",NA,"Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"25710","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","3232979","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"R. Kummrow & A. Soares","3141","1989","South America - Neotropics","Brazil","Parque Iguaçu",NA,NA,"US01936014","US01936014_01 US01936014_02","6","16","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","3319858","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"S. Tressens, M. de Pompert, G. Lavia, V. Maruñak & et al.","5103",NA,"South America","Argentina","Dep. Guarani. Predio Guarani. Picada al ayo. Soberbio.",NA,NA,"US02841128","US02841128_01",NA,NA,"Misiones",NA,"-54.25","-26.942",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","1616972","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"A. Hammar","5882","1901","South America - Neotropics","Brazil","Serra da Cantareira",NA,NA,"US01936016","US01936016_01 US01936016_02","10","19","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","1616858","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"G. Edwall","4422","1899","South America - Neotropics","Brazil","Estação Alferes Rodrigues",NA,NA,"US01936018","US01936018_01 US01936018_02","10",NA,"São Paulo","Amparo","-46.7599983215332","-22.7000007629395",NA,NA,"18036","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"147","2020-09-02 16:39:59-03","Cenargen","CEN","9830","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"Eduardo Lleras Perez","2007","1985",NA,"Brasil","23 km da bifurcação da estrada Lontra - Presidente Nereu com BR - 470.","Exsicatas","Estames amarelos.","CEN00009830","CEN00009830","04","26","SC","PRESIDENTE NEREU","-49.3903007507324","-27.2772006988525","900","900","21642","auto","A. T. Hunziker","1985","-4951667.0","-2723333.0",NA,NA,"04",NA,NA,NA,NA,"5"
"148","2019-12-09 17:31:00-03","UFPR","EFC","18075","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Souza, I. et al.","439","2019",NA,"Brasil","Pico Caratuva",NA,"Arvoreta 2,5 m, frutos imaturos verdes. Odor bastante forte e desagradável em toda a planta.","EFC018075",NA,"01","30","PR","Campina Grande do Sul","-48.831688","-25.240676","1762","1762",NA,NA,"Souza, I.","2019","-48.831688","-25.240676",NA,NA,"03","22",NA,NA,NA,NA
"149","2019-12-09 17:31:00-03","UFPR","EFC","15526","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Souza, I.",NA,"2016",NA,"Brasil","Capão do Cifloma",NA,"Arbusto 1,5 m, flores roxas. Floresta Ombrófila Mista Aluvial","EFC015526",NA,"12","12","Paraná","Curitiba","-49.2419","-25.449","900","900",NA,NA,"Souza, I.","2016","-49.2419","-25.4490",NA,NA,"12","12",NA,NA,NA,NA
"150","2019-12-09 17:30:59-03","UFPR","EFC","14114","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Ribeiro, C.L.","184","2015",NA,"Brasil","Bateias",NA,"Arvoreta de subbosque","EFC014114",NA,"04","11","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762","800","800","53742","auto","Ribeiro, C.L.","2015",NA,NA,NA,NA,"04","28",NA,NA,NA,NA
"151","2019-11-13 11:32:18-03","USP","SPF","158037","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Fiaschi, P","1184","2002",NA,"Brasil","RPPN Serra do Teimoso",NA,NA,"SPF00158037","SPF00158037","12","01","Bahia","Jussari","-39.528611","-15.158056",NA,NA,NA,NA,"Giacomin, LL","2009","-39.528611","-15.158056",NA,NA,"08",NA,NA,NA,NA,NA
"152","2019-11-13 11:32:18-03","USP","SPF","130704","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Costa, LV","s.n.","1997",NA,"Brasil",NA,NA,NA,"SPF00130704","SPF00130704","11","07","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"25710","auto","Stehmann, JR","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:32:18-03","USP","SPF","130703","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Costa, LV","s.n.","1997",NA,"Brasil",NA,NA,NA,"SPF00130703","SPF00130703","11",NA,"Minas Gerais","Gonçalves","-45.8558006286621","-22.658899307251",NA,NA,"15843","auto","Stehmann, JR","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:18:19-03","UEFS","HUEFS","233056","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Brotto, M.L.","2132","2015",NA,"Brasil","Mato limpo, Berneck.",NA,"Floresta Ombrófila Densa Montana, beira de estrada.","HUEFS0233056","HUEFS0233056","10","29","Paraná","Adrianópolis","-48.723611","-24.8525","910","910",NA,NA,NA,NA,"48W43'25''","24S51'9''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"155","2019-01-23 10:07:04-02","F","FMNH-SEEDPLANTS","V0072843F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis",NA,"Isosyntype","F. Sellow","179",NA,"South America","Brazil",NA,NA,NA,"V0072843F","V0072843F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"156","2019-09-04 19:40:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cyphomandra","sciadostylis","ovato-lanceolata","Cyphomandra sciadostylis ovato-lanceolata",NA,"Holotype","C. Gaudichaud","315",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"157","2015-03-07 08:32:19-03","F","FMNH-SEEDPLANTS","V0146464F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0146464F","V0146464F_01",NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"158","2018-07-03 12:05:11-03","F","FMNH-SEEDPLANTS","V0146465F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis",NA,NA,"P. Jörgensen","4374","1930","South America","Paraguay",NA,NA,NA,"V0146465F","V0146465F_01","2",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"159","2020-04-07 16:32:50-03","IAC","IAC","22128","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"H.F. Leitão Filho","1273","1971",NA,"Brasil","nativa à estrada da cidade",NA,NA,NA,NA,"09","16","São Paulo","Campos do Jordão","-45.5914","-22.7394",NA,NA,NA,NA,"J.R. Stehmann & L.L. Giacomin","2011","-45.5914","-22.7394",NA,NA,"09","16",NA,NA,NA,NA
"160","2020-04-07 16:32:50-03","IAC","IAC","23496","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"G. Edwall","4422","1899",NA,"Brasil","Fazenda Cascata, Estação Alferes Rodrigues",NA,NA,NA,NA,"10","15","São Paulo",NA,NA,NA,NA,NA,NA,NA,"J.R. Stehmann & L.L. Giacomin","2011",NA,NA,NA,NA,"09","15",NA,NA,NA,NA
"161","2020-04-07 16:32:50-03","IAC","IAC","2927","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"A.S. Costa (1)","s/nº","1938",NA,"Brasil","Fazenda Sete Quedas",NA,NA,NA,NA,"11","20","São Paulo","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"J.R. Stehmann & L.L. Giacomin","2011","-47.0608","-22.9056",NA,NA,"09","20",NA,NA,NA,NA
"162","2020-04-07 16:32:50-03","IAC","IAC","38573","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"R.B. Torres; E.V. Franceschinelli; G.F. Árbocz & C.S. Figueiredo","809","1999",NA,"Brasil","Mata dos Mota",NA,NA,NA,NA,"10","14","Minas Gerais","Camanducaia","-46.1447","-22.7553",NA,NA,NA,NA,"J.R. Stehmann","2001","-46.1447","-22.7553",NA,NA,"09","14",NA,NA,NA,NA
"163","2020-04-07 16:32:50-03","IAC","IAC","4016","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"J. Kiehl","s/nº","1938",NA,"Brasil","Bairro Cascata",NA,NA,NA,NA,"11","21","São Paulo","Águas da Prata","-46.7167","-21.9367",NA,NA,NA,NA,"J.R. Stehmann & L.L. Giacomin","2011","-46.7167","-21.9367",NA,NA,"09","21",NA,NA,NA,NA
"164","2020-04-07 16:32:50-03","IAC","IAC","4883","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"C.A. Krug","s/nº","1938",NA,"Brasil","Junqueira",NA,NA,NA,NA,"11","10","São Paulo","Campos do Jordão","-45.5914","-22.7394",NA,NA,NA,NA,"J.R. Stehmann & L.L. Giacomin","2011","-45.5914","-22.7394",NA,NA,"09","10",NA,NA,NA,NA
"165","2020-04-07 16:32:50-03","IAC","IAC","4885","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"A.P. Viégas & A.S. Costa (1)","s/nº","1938",NA,"Brasil","Serra",NA,"Não localizado no acervo!",NA,NA,"09","29","São Paulo","Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,"J.R. Stehmann & L.L. Giacomin","2011","-45.0711","-23.4339",NA,NA,"09","14",NA,NA,NA,NA
"166","2020-07-23 12:23:07-03","CEPLAC","CEPEC","105048","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis",NA,NA,"Kuhlmann, M.","1400","1946",NA,"Brasil","Estação Experimental. Coleta na mata.",NA,NA,NA,NA,"08","01","São Paulo","Ibití",NA,NA,NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-12 16:43:15-03","URICER","HPBR","12222","S","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"ARTUSI, A.C.",NA,"2016",NA,"Brasil",NA,NA,NA,"HPBR012222",NA,"10","14","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-12 17:03:41-03","UEL","FUEL","13712","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Moraes, PLR; et al.","23691","1990",NA,"Brasil","Mata particular das Tres Pontes",NA,NA,NA,NA,"10","31","São Paulo","Souzas",NA,NA,NA,NA,NA,NA,"Stehmann, JR","2009",NA,NA,NA,NA,"07","15",NA,NA,NA,NA
"169","2020-11-12 17:03:41-03","UEL","FUEL","16286","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Torres, RB; Franceschinelli, EV; et al.","809","1999",NA,"Brasil","Mata dos Mota, Beira de Estrada",NA,NA,NA,NA,"10","14","Minas Gerais","Camanducaia","-46.15","-22.733333","900","900",NA,NA,"Stehmann, JR","2001","-46.15","-22.733333",NA,NA,"09",NA,NA,NA,NA,NA
"170","2020-11-12 17:03:41-03","UEL","FUEL","27422","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Tomé, MVF","625","1995",NA,"Brasil","Bosque Municipal",NA,NA,NA,NA,"11","23","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,"23842","auto","K.L.V.R. de Sá","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-12 17:03:41-03","UEL","FUEL","27364","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Alves, J; et al.","s.n.","1998",NA,"Brasil","Madeireira Floresta",NA,NA,NA,NA,"12","15","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"43627","auto","Stehmann, JR","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-12 17:03:41-03","UEL","FUEL","34601","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"K.L.V.R. de Sá; et al.","389","2002",NA,"Brasil","Reserva Indígena São Jerônimo",NA,NA,NA,NA,"10","24","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"30511","auto","K.L.V.R. de Sá","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-12 17:03:41-03","UEL","FUEL","21654","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Chung, F; et al.","128","1997",NA,"Brasil","Estrada Pinhalzinho/Apiaí 11 Km B. Sucesso de Ita, Apiaí 11 Km B. Sucesso de Itararé",NA,NA,NA,NA,"07","13","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,"37738","auto","Stehmann, JR","2009",NA,NA,NA,NA,"07","15",NA,NA,NA,NA
"174","2020-08-20 20:42:15-03","UFSC","FLOR","21605","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Witasek",NA,"Kummrow, R.; Soares, A.A.","3117","1988",NA,"Brasil","Parque Iguaçu.",NA,"arbusto, flor roxa, incluso estames, demum creme-amarelado, 2m altura","FLOR0021605",NA,"12","02","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto","Bohs, L.","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-04 15:46:43-03","IF","SPSF","13892","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis",NA,NA,"J.M.Silva & A.A.Soares","433","1987","América do Sul","Brasil","Parque Iguaçu",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"12","16","PR","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"176","2021-03-04 15:46:43-03","IF","SPSF","30217","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis",NA,NA,"J.Kiehl",NA,"1938","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"11","21","SP","Cascata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"Sellow, F","s.n.",NA,"Southern America","Brazil","in Brasilia australiore",NA,NA,NA,"P10P0N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"Martius, CFP","s.n.",NA,"Southern America","Brazil","In Brasilia prov. S. Pauli prope Mogy-guaçu",NA,"Augusto florens",NA,"P10P0N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:45:36-03","UFRGS","ICN","138018","S","Plantae","Dicotyledon",NA,"Solanaceae","Cyphomandra","cf. sciadostylis",NA,"Cyphomandra cf. sciadostylis","Sendtn.",NA,"Hagelund, K","7466","1973","América do Sul","Brasil","Granja Piratini",NA,NA,NA,NA,"11","24","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:45:36-03","UFRGS","ICN","138004","S","Plantae","Dicotyledon",NA,"Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"Hagelund, K","5846","1970","América do Sul","Brasil","Granja Piratini",NA,NA,NA,NA,"03","10","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:45:36-03","UFRGS","ICN","132748","S","Plantae","Dicotyledon",NA,"Solanaceae","Cyphomandra","sciadostylis",NA,"Cyphomandra sciadostylis","Sendtn.",NA,"Mentz, LA; et al.","295","2003","América do Sul","Brasil","en una senda paralela a BR 373 que se accede unos 4 km adelante de los silos San Rafael 25° 35' 32 3 S 52° 03' 30 3 W",NA,"Arbusto de ca. 2m alt. Corola lila fuerte, en post-antesis blanquecina.","ICN00038025",NA,"11","28","PR","Candói","-52.058333","-25.592222","890","890",NA,NA,"Stehmann, JR","2004","-52.058333","-25.592222",NA,NA,"03","25",NA,NA,NA,NA
"182","2021-02-08 12:45:58-03","UFRGS","ICN","169817","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Silva, JM; Abe, LM","3134","1999","América do Sul","Brasil","Parque Estadual das Lauráceas",NA,"Doação Herbário MBM; arbusto, 1m, flor lilás; floresta atlântica","ICN00038023",NA,"12","14","PR","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,"41885","auto","Soares, ELC","2010",NA,NA,NA,NA,"08","25",NA,NA,NA,NA
"183","2021-02-08 12:45:58-03","UFRGS","ICN","169811","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"O.S.; Ribas; Dittrich, VAO","2170","1997","América do Sul","Brasil","Serra Ibitiraquire subida ao Pico Paraná",NA,"Doção Herbário MBM; arbusto, 2m, fruto verde; mata pluvial da encosta do morro","ICN00038022",NA,"12","20","PR","Antonina","-48.7118988037109","-25.4286003112793","1600","1600","38300","auto","Soares, ELC","2010",NA,NA,NA,NA,"08","25",NA,NA,NA,NA
"184","2021-02-08 12:45:58-03","UFRGS","ICN","045413","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Arzivenco, L","s.n.","1974","América do Sul","Brasil",NA,NA,NA,"ICN00038024",NA,"11","12","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,"36807","auto","Soares, ELC","2005",NA,NA,NA,NA,"05","02",NA,NA,NA,NA
"185","2021-02-08 12:45:58-03","UFRGS","ICN","142758","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Hagelund, K","5846","1970","América do Sul","Brasil","Granja Piratiní",NA,"Doação de Karner Hagelund.","ICN00038020",NA,"03","10","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:45:58-03","UFRGS","ICN","142759","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Hagelund, K","7466","1973","América do Sul","Brasil","Granja Piratiní",NA,"Doação de Karner Hagelund.","ICN00038021",NA,"11","24","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:45:58-03","UFRGS","ICN","156513","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Soares, ELC","47","2004","América do Sul","Brasil","Parque Municipal",NA,"arbusto ca. 1,8m alt., frutos imaturos esbranquiçados com estrias esverdeadas; terreno abandonado","ICN00038018",NA,"12","10","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto","Soares, ELC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:45:58-03","UFRGS","ICN","156512","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Soares, ELC","48","2004","América do Sul","Brasil","Parque Municipal",NA,"arbusto ca. 1,5m alt., botões florais e flores jovens roxas, flores envellhecidas esbranquiçadas; terreno abandonado","ICN00038019",NA,"12","10","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto","Soares, ELC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:45:58-03","UFRGS","ICN","156511","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Soares, ELC","49","2004","América do Sul","Brasil","RS 332 entre Tapera e Espumoso",NA,"arbusto ca. 80 cm alt., flores roxas; beira da rodovia","ICN00038054",NA,"12","11","RS","Tapera","-52.8699989318848","-28.6261005401611",NA,NA,"12797","auto","Soares, ELC","2004",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"190","2020-02-06 10:42:13-03","IBt","SP","42077","S","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Kiehl, J","4016","1938",NA,"Brasil","Cascata",NA,NA,"SP117193","SP117193","11","21","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Mentz, LA","2006",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"191","2020-01-30 09:33:30-03","IBt","SP","497953","S","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Brotto, ML; Barboza, E","2132","2015",NA,"Brasil","Mato Limpo. Berneck",NA,NA,"SP117118","SP117118","10","29","Paraná","Adrianópolis","-48.723611","-24.8525","910","910",NA,NA,"Barboza, E","2015","-48.723611","-24.8525",NA,NA,"12","03",NA,NA,NA,NA
"192","2020-02-06 10:42:13-03","IBt","SP","54622","S","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Hatschbach, G","511","1946",NA,"Brasil","Estrada do Cerme, início da Serra das Furnas, Piraí-Mirim",NA,NA,"SP117191","SP117191","11","03","Paraná",NA,NA,NA,NA,NA,NA,NA,"Mentz, LA","2006",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"193","2020-02-06 10:42:13-03","IBt","SP","249943","S","Plantae",NA,NA,"Solanaceae","Solanum","sciadostylis",NA,"Solanum sciadostylis","(Sendtn.) Bohs",NA,"Silva, JM; Soares, AA","433","1987",NA,"Brasil","Parque Iguaçu",NA,NA,"SP117196","SP117196","12","16","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto","Mentz, LA","2006",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
