"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","fieldNumber","individualCount","previousCatalogNumber"
"100","2021-01-15 17:53:18-03","UFMG","BHCB","113815","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","fuscans","Gomesa fuscans","(Rchb) Chase",NA,NA,NA,NA,"Batista, JAN; Mota, RC da; Bizri, HRE","1745","2006","12","10","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Cerca de 36.6 km após a ponte sobre o córrego Soberbo em Cardeal Mota, campo a esquerda da pista MG 010, en direção a Conceição do Mato Dentro, morro com uma cruz, entrada para a parte de cima da Cachoeira do Tabuleiro","-43.519111","-19.157333","-43.519111","-19.157333",NA,"1357","1357","erva terrestre, em campo rupestre estacionalmente úmido. Solo arenoso, raso, úmido, com pedaços e blocos de rochos sobre a superfície. Área não queimada. Ocasional. Tépalas quase completamente marrons sobre fundo amarelado; labelo completamente amare",NA,"Southern America",NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:44:33-03","UFMG","BHCB","132431","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","fuscans","Gomesa fuscans","(Rchb) Chase",NA,NA,NA,NA,"Batista, JAN","2717","2008","12","14","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, no entorno da casa do parque no alto da serra.","-43.593333","-19.28","-43.593333","-19.28",NA,"1306","1306","Erva terrestre, em local úmido em campo rupestre. Sépalas e pétalas quase completamente cobertas de marrom escuro sobre fundo marromclaro; labelo completamente amarelo.",NA,"Southern America",NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:44:33-03","UFMG","BHCB","132425","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","fuscans","Gomesa fuscans","(Rchb) Chase",NA,NA,NA,NA,"Batista, JAN; et al.","2711","2008","12","08","Brasil","Minas Gerais","Catas Altas","Pico do Inficionado","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,"Erva terrestre. Sépalas e pétalas marrons; labelo amarelo.; Local úmido em campo rupestre.","auto","Southern America",NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:44:33-03","UFMG","BHCB","108011","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","fuscans","Gomesa fuscans","(Rchb) Chase",NA,NA,NA,NA,"Cordeiro, J; Silva, JM; Barbosa, E; Ribas, OS","1702","1999","12","28","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri, próximo à torre de rádio.","-49.2655982971191","-26.1924991607666",NA,NA,"37493",NA,NA,"Flor amarela, sépalas e pétalas com máculas marrom. Campo de altitude, solo turfoso.","auto","Southern America",NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:44:33-03","UFMG","BHCB","183324","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","montana","Gomesa montana","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,"2016","09","15","Paucar, JOA; Batista, JAN; Silva, GS; Bragioni, TLS; Lima, LV","42","2016","09","15","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Myrante do Lajão e a Macieira","-41.829056","-20.474444","-41.829056","-20.474444",NA,"1901","1901","Arbusto; aproximadamente 70 cm de altura, labelos amarelos, pétalas e sépalas verdes com manchas marrons; Beira da estrada",NA,"Southern America",NA,"BHCB039536",NA,NA,NA,NA
"105","2021-03-19 17:59:23-03","UFMG","BHCB","195311","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","montana","Gomesa montana","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,"2018","02","03","Batista, JAN; Lustre, GMC","3538","2018","02","03","Brasil","São Paulo","São José do Barreiro","Serra da Bocaina, Estrada após a fazenda Pinheirinho, ao lado da entrada para a trilha do Pico do Tira o Chapéu","-44.662508","-22.742797","-44.662508","-22.742797",NA,"1698","1698","Coordenadas aproximadas, inferidas a partrir do Google Earth.; Erva terrestre. Pouco comum; observado um único exemplar. Em plena floração. Sépalas e pétalas marrom-avermalhadas sobre fundo esverdeado; labelo amarelo, calo destaco em",NA,"Southern America",NA,"BHCB195311",NA,NA,NA,NA
"106","2021-03-19 17:59:23-03","UFMG","BHCB","195355","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","montana","Gomesa montana","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,"2018","02","23","Batista, JAN; Lustre, GMC; Leite Junior, JL","3582","2018","02","23","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Campo de Fora.","-43.528656","-20.138417","-43.528656","-20.138417",NA,"1471","1471","Coordenadas inferidas a partrir do Google Earth.; Erva terrestre. Pouco comum, observado um único exemplar com flores. Em plena floração. Sépalas e pétalos marrom escuro; labelo completamente amarelo.; Na base de rochas em afloramento",NA,"Southern America",NA,"BHCB195355",NA,NA,NA,NA
"107","2020-12-11 11:44:33-03","UFMG","BHCB","183331","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","montana","Gomesa montana","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,"2016","09","13","Paucar, JOA; Batista, JAN; Silva, GS; Bragioni, TLS; Lima, LV","52","2016","09","13","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Cachoeira da farofa","-41.9071998596191","-20.6502990722656",NA,NA,"21988",NA,NA,"Prensado em 17/10/2016. Cultivado até floração","auto","Southern America",NA,"BHCB039543",NA,NA,NA,NA
"108","2020-12-11 11:44:33-03","UFMG","BHCB","184738","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","montana","Gomesa montana","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,"2016","09","13","Paucar, JOA; Batista, JAN; Silva, GS; Bragioni, TLS; Lima, LV","49","2016","09","13","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Cachoeira da farofa","-41.9071998596191","-20.6502990722656",NA,NA,"21988",NA,NA,"Prensado em 06/11/2016. Cultivada até floração.","auto","Southern America",NA,"BHCB039541",NA,NA,NA,NA
"109","2020-12-11 11:44:33-03","UFMG","BHCB","183330","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","montana","Gomesa montana","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,"2016","09","13","Paucar, JOA; Batista, JAN; Silva, GS; Bragioni, TLS; Lima, LV","51","2016","09","13","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Cachoeira da farofa","-41.9071998596191","-20.6502990722656",NA,NA,"21988",NA,NA,"Prensado em 17/10/2016. Cultivado até floração","auto","Southern America",NA,"BHCB039542",NA,NA,NA,NA
"110","2020-12-11 11:44:33-03","UFMG","BHCB","184737","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","montana","Gomesa montana","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,"2016","09","13","Paucar, JOA; Batista, JAN; Silva, GS; Bragioni, TLS; Lima, LV","38","2016","09","13","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Trilha desde a Tronqueira até o Pico da Bandeira","-41.9071998596191","-20.6502990722656",NA,NA,"21988",NA,NA,NA,"auto","Southern America",NA,"BHCB039532",NA,NA,NA,NA
"111","2020-12-11 11:44:47-03","UFMG","BHCB","164886","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","montanum","Oncidium montanum","Lindl.",NA,NA,NA,NA,"Barreto, HLM","8910","1938","02","02","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 138- estrada do Pilar","-43.8513984680176","-19.7696990966797",NA,NA,"19939",NA,NA,"Herbacea. Flor amarela. Campo.","auto","Southern America",NA,"BHCB009903",NA,NA,NA,NA
"112","2020-12-11 11:44:47-03","UFMG","BHCB","164896","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Barreto, HLM","9400","1937","11","03","Brasil","Minas Gerais","Diamantina","Arranca Rabo","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"Herbacea. Flor amarela","auto","Southern America",NA,"BHCB009902",NA,NA,NA,NA
"113","2021-02-11 17:20:56-03","UFPR","UPCB","50954","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Cervi, A.C.","8574","2003","11","26","Brasil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"35166",NA,NA,"Terrestre, labelo amarelo e alas marrons, lugar úmido..","auto",NA,NA,"UPCB0033002","UPCB0033002",NA,NA,NA
"114","2009-07-21 23:34:00-03","MO","MOBOT","2482609","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.",NA,NA,NA,NA,"Per Dusén","Dusén 13441",NA,NA,NA,"Brazil","Paraná",NA,"Contenda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"115","2009-07-31 17:15:00-03","MO","MOBOT","2835152","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb. f.","G. Pabst",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20644","1968","2","22","Brazil","Minas Gerais",NA,"Sandstone outcrops, Vacaria, summit of Serra do Cipó, km 145 (ca 170 km N of Belo Horizonte).",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"116","2013-05-07 06:03:00-03","MO","MOBOT","2835232","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb. f.","Schweinf",NA,NA,NA,"Ynés Mexia","Mexia 4275","1930","2","1","Brazil","Minas Gerais",NA,"Districto Carangola. Top of Serra da Gramma; open campo above timberline.",NA,NA,NA,NA,NA,"1700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","2835319","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb. f.","G. Pabst, 25 Apr",NA,NA,NA,"Per Dusén","Dusén 7055","1908","10","22","Brazil","Paraná",NA,"Serrinka in rupibus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"118","2013-05-07 06:03:00-03","MO","MOBOT","2835394","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb. f.","G. Pabst, 25 Apr",NA,NA,NA,"Ynés Mexia","Mexia 4017","1929","11","25","Brazil",NA,NA,"New to Brazil. Serra do Caparaó. Rocky, open camp above timberline.",NA,NA,NA,NA,NA,"2650.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"119","2018-06-22 05:25:00-03","MO","MOBOT","2482469","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","montanum","Oncidium montanum","Barb. Rodr.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 7754",NA,NA,NA,"Brazil","Santa Catarina",NA,"Bom Jardim da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"120","2019-06-10 10:11:19-03","FZB-BH","BHZB","10115","S","Plantae",NA,NA,NA,"Orchidaceae","Coppensia","barbaceniae","Coppensia barbaceniae",NA,NA,NA,NA,NA,"Ferreira Junior, C.A.","683","2012","11","27","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","-43.710833","-19.042778","43W 42' 39","19S 02' 34",NA,"1288","1288","Ponto 104,635658 7893946 1288 m , com duplicata",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-06-10 10:11:22-03","FZB-BH","BHZB","3140","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans",NA,"R.C. Mota","2008","04",NA,"Ordones, J.","746","2001","02","18","Brasil","MG","Catas Altas","Caraça/ Pico do Sol","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","2838383","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Oncidium","fuscans","Oncidium fuscans",NA,NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20644","1968","2","22","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1500","1500",NA,NA,"South America - Neotropics",NA,"US00026160","US00026160_01",NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","1664273","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Oncidium","fuscans","Oncidium fuscans",NA,NA,NA,NA,NA,"Y. Mexia","4275","1930","2","1","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1700","1700",NA,NA,"South America - Neotropics",NA,"US00026161","US00026161_01",NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","2403351","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Oncidium","montanum","Oncidium montanum",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","7754","1958","12","10","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"1500","1500",NA,NA,"South America",NA,"US00009460","US00009460_01",NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2838382","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb. Rodr.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20134","1968","2","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1300","1300",NA,NA,"South America - Neotropics",NA,"US00009310","US00009310_01",NA,"1",NA
"126","2020-09-02 16:34:53-03","Cenargen","CEN","33569","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","918","1999","03","13","Brasil",NA,NA,"MG; Serra do Cipó. Em campo à esquerda da estrada, ao lado do entrocamento para Morro do Pilar, na altura do km 128, em direção a Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,"Observado somente alguns exemplares. Sépalos amarronzados; labelo amarelo. Doação da Flora do Brasil - Estado de Minas Gerais.",NA,NA,"Exsicatas","CEN00033569","CEN00033569",NA,"1",NA
"127","2020-09-02 16:34:53-03","Cenargen","CEN","34482","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","1001","2000","01","09","Brasil","MG","CONCEICAO DO MATO DENTRO","Serra do Cipó campo a direita da pista na altura do km 1119-120 na estrada para Conceição do Mato Dentro (MG-10). Área imediatamente após a entrada para a Cachoeira da Capivara. Cerca de 17-18 km a NE de Cardeal Mota.",NA,NA,NA,NA,NA,NA,NA,"Área anteriormente queimada; em plena floração; sépalos e pétalos marrons; labelo, incluindo o calo, amarelo. Doação Flora do Brasil - Estado de Minas Gerais.",NA,NA,"Exsicatas","CEN00034482","CEN00034482",NA,"1",NA
"128","2020-09-02 16:34:53-03","Cenargen","CEN","34469","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","989","2000","01","09","Brasil","MG","SANTANA DO RIACHO","Serra do Cipó. Campo a esquerda da pista na altura do km 112 na estrada para Conceição do Mato Dentro (MG-10). Próximo ao trecho inicial da caminhada para o travessão. Cerca de 11 km a NE de Cardeal Mota.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Área anteriormente queimada. Em plena floração. Sépalos e pétalos com fundo verde quase completamente coberto por pintas marrons; labelo completamente amarelo; calo amarelo. Doação Flora do Brasil - Estado de Minas Gerais.","auto",NA,"Exsicatas","CEN00034469","CEN00034469",NA,"1",NA
"129","2020-09-02 16:34:53-03","Cenargen","CEN","113040","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","J. A. N. Batista","2017","12",NA,"João Aguiar Nogueira Batista","3464","2017","12","16","Brasil","MG","SANTANA DO RIACHO","Serra do Cipó, campos em frente ao entroncamento para Morro do pilar na MG - 010. Coord. 19°13'88 S, 43°30'80 W","-43.7144012451172","-19.1688995361328",NA,NA,"26557","1354","1354","Observados alguns poucos indivíduos. Em plena floração, sépalas e pétalas com fundo esverdeado quase completamente coberto de marrom; labelo e coluna completamente amarelos. Em campo limpo estacionalmente úmido. Área não queimada, cobertura graminosa bem fechada. Coordenadas aproximadas, inferidas a partir do Google Earth. Doação Herbário BHCB - Universidade Federal de Minas Gerais - BHCB 195237.","auto",NA,"Exsicatas","CEN00113040",NA,NA,"1",NA
"130","2020-09-02 16:34:53-03","Cenargen","CEN","94572","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","L. B. Bianchetti","2006","12",NA,"João Aguiar Nogueira Batista","1745","2006","12","10","Brasil","MG","SANTANA DO RIACHO","Serra do Cipó. Cerca de 36.6 km após a ponte sobre o córrego Soberbo em Cardeal Mota, campos a esquerda da pista (MG-010), em direção a Conceição do Mato Dentro, morro com uma cruz, entrada para a parte de cima da Cachoeira do Tabuleiro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","1357","1357","Solo arenoso, raso, úmido, com pedaços e blocos de rocha sobre a superfície. Área não queimada. Sépalas e pétalas quase completamente marrons sobre fundo amarelado; labelo completamente amarelo. Doação Herbário do Departamento de Botânica - ICB - UFMG. Plantas do Brasil. BHCB nº 113815","auto",NA,"Exsicatas","CEN00094572","CEN00094572",NA,"1",NA
"131","2020-09-02 16:34:53-03","Cenargen","CEN","34477","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","996","2000","01","09","Brasil","MG","SANTANA DO RIACHO","Serra do Cipó. Campo a esquerda da pista na altura do km 117-118 na estrada para Conceição do Mato Dentro (MG-10). Próximo a estátua do Juquinha. Cerca de 16 km a NE de Cardeal Mota.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Área anteriormente queimada. Sépalos e pétalos com fundo verde quase completamente coberto por pintas marrons; labelo incluindo o calo, completamente amarelo.. Doação Flora do Brasil - Estado de Minas Gerais.","auto",NA,"Exsicatas","CEN00034477","CEN00034477",NA,"1",NA
"132","2020-09-02 16:34:53-03","Cenargen","CEN","51270","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","1447","2002","11","04","Brasil","SC","LAGES","Bairro da Penha, na saída para São Joaquim. Morro dos Prudentes (antigo Morro do Pinheiro Seco). A direita da pista, cerca de 3 km a sudeste do cruzamento da Av. Presidente Vargas com a Av. Luis de Camões, na saída para São Joaquim.","-50.326099395752","-27.8160991668701",NA,NA,"70701",NA,NA,"Em bolsão de vegetação nativa a meia altura no morro; em mancha de campo limpo com um pouco de campo sujo rupestre em encosta de morro.Solo escuro, areno argiloso, raso, com blocos de rocha sobre a superfície. Plantas crescendo preferencialmente em pontos mais úmidos do campo. àrea anteriormente queimada, com a vegetação em brotamento. Comum em alguns pontos do campo. Em início de floração. Sépalos e pétalos quase completamente cobertos por máculas marrons ou castanhas sobre fundo esverdeado. Labelo amarelo. Doação Flora do Brasil - Estado de Minas Gerais.","auto",NA,"Exsicatas","CEN00051270","CEN00051270",NA,"2",NA
"133","2021-03-15 18:29:06-03","USP","SPF","220705","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Antar, GM","605","2014","12","18","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. 500 metros antes da bifurcação para Moro do Pilar. A esquerda da estrada no sentido Santana do Riacho - Conceição do Mato Dentro.","-43.523333","-19.243333","-43.523333","-19.243333",NA,"1352","1352","Erva terrestre ca. 25 cm alt. Labelo amarelado. Outras peças do perianto castanhas. Coluna amarelada.; Campo úmido.",NA,NA,NA,"SPF00220705",NA,NA,NA,NA
"134","2021-03-15 18:29:06-03","USP","SPF","222838","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Silva-Luz, CL","155","2011","05","11","Brasil","São Paulo","Areias","Fazenda Pinhal. Próximo à borda da Mata das Canelas.","-44.689139","-22.773722","-44.689139","-22.773722",NA,"1543","1543","Erva ca. 60 cm alt. Folhas verdes concolores. Eixo da inflorescência, pedicelo e brácteas amarelo-esverdeados. Perianto com pintas vermelhas, labelo amarelo.; Campo de altitude.",NA,NA,NA,"SPF00222838",NA,NA,NA,NA
"135","2019-10-07 09:20:00-03","UEFS","HUEFS","57556","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2014","10",NA,"Caiafa, A.N.","34","2001","01","16","Brasil","Minas Gerais","Araponga","PESB, Serra das Cabeças,3ªcabeça.","-42.5208015441895","-20.6667003631592",NA,NA,"16385",NA,NA,NA,"auto",NA,NA,"HUEFS0057556","HUEFS0057556",NA,NA,NA
"136","2020-05-05 14:57:14-03","F","FMNH-SEEDPLANTS","V0434229F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae",NA,NA,NA,NA,NA,"H. S. Irwin et al.","20134","1968","2","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0434229F","V0434229F_01 V0434229F_02","20134",NA,NA
"137","2019-07-09 12:46:50-03","F","FMNH-SEEDPLANTS","V0434242F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","fuscans","Gomesa fuscans",NA,NA,NA,NA,NA,"H. S. Irwin et al.","20644","1968","2","22","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0434242F","V0434242F_01",NA,NA,NA
"138","2020-05-05 12:43:04-03","F","FMNH-SEEDPLANTS","V0434243F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","fuscans","Gomesa fuscans",NA,NA,NA,NA,NA,"Y. Mexía","4017","1929","11","25","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0434243F","V0434243F_01 V0434243F_02","4017",NA,NA
"139","2016-08-23 09:46:22-03","NHMLondon","NHM-LONDON-BOT","BM000534492","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2014",NA,NA,"Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5801a","1931","05","11","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651928"
"140","2016-08-23 09:46:22-03","NHMLondon","NHM-LONDON-BOT","BM000534493","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2014",NA,NA,"Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","4017","1929","11","25","Brasil","Espírito Santo",NA,NA,"-41.666567","-20.500119","-41.666567","-20.500119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651929"
"141","2016-08-23 09:46:22-03","NHMLondon","NHM-LONDON-BOT","BM000534494","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2014",NA,NA,"Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","4275","1930","02","01","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651930"
"142","2020-11-12 16:58:10-03","UEL","FUEL","40994","PreservedSpecimen","Plantae","Tracheophyta",NA,"Asparagales","Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.","Menini Neto, L","2005",NA,NA,"Cordeiro, J; Silva, JM; Barbosa, E; Ribas, OS","1702","1999","12","28","Brasil","Santa Catarina","Serra do Quiriri","Proxima a torre de rádio ( mun. De campo Alegre )",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:15:23-03","UnB","UB","186071","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Irwin, HS; Harley, RM; Onishi, E","29100","1971","01","25","Brasil","Minas Gerais",NA,"Sandstone summit of Serra da Caraça, with soil filled cracks and depressions, and adjacent precipices and steep valleys",NA,NA,NA,NA,NA,NA,NA,"PErianth yellow, spotted violet-brown, the labellum tellow-orange; Terrestrial, the inflorescences to ca. 1m tall; Depressions at and near summit",NA,"Southern America",NA,"UB0018495","UB0018495",NA,NA,NA
