"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"382","2019-11-13 11:31:29-03","USP","SPF","42566","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Pirani, JR","Mendes, ICA","68","1984","02","05",NA,"Brasil","Goiás","Formosa",NA,"-47.334400177002","-15.5371999740601",NA,NA,"SPF00042566",NA,NA,NA,"113054","auto",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:31:29-03","USP","SPF","154964","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Silva, AP","Rocha, DMS","46A","1998","08","30",NA,"Brasil","Goiás","São Domingos","Parque Estadual Terra Ronca.","-46.3182983398438","-13.3983001708984",NA,NA,"SPF00154964",NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:31:29-03","USP","SPF","70104","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Pirani, JR","Hatschbach, G","54248","1990","06","13",NA,"Brasil","Minas Gerais","Cristália",NA,"-42.8622016906738","-16.8003005981445",NA,NA,"SPF00070104",NA,NA,NA,"30029","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-13 11:31:29-03","USP","SPF","70660","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Silva, KF","Pirani, JR","CFSC7127A","1981","03","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00070660",NA,NA,NA,"26557","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-13 11:31:29-03","USP","SPF","109512","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Bernacci, LC","Bernacci, LC","1715","1995","05","17",NA,"Brasil","São Paulo","Magda",NA,"-50.2200012207031","-20.6399993896484",NA,NA,"SPF00109512",NA,NA,NA,"20042","auto",NA,NA,"1995","05","17",NA,NA,NA,NA,NA,NA
"387","2020-03-05 14:14:13-03","UNEMAT","HPAN","3497.1","PreservedSpecimen","Plantae","Magnoliidae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Carniello, MA","Carniello, MA; Santos, TM","5111","2014","08","21","América","Brasil","Mato Grosso","Cáceres","Assentamento Laranjeira I, Propriedade do Francisco","-57.541806","-16.561528",NA,"Estudo da composição e uso das plantas presentes nas áreas próximas ás residências das propriedades estabelicidads na região de nascentes de água do Assentamento Laranjeira I, Cáceres-MT","HPAN000003497.1",NA,"114","114",NA,NA,"-57.541806","-16.561528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-03-10 21:22:34-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Carniello, MA","Carniello, MA; Lemes, S; Oliveira, FC","6107","2017","07","11","América","Brasil","Mato Grosso","Cáceres","Margem do Rio Paraguai, Foz do rio Seputuba, Cerradão, fora do alcance de inundação.","-57.663583","-15.935083",NA,NA,NA,NA,"120","120",NA,NA,"-57.663583","-15.935083","2017","07","11",NA,NA,NA,NA,NA,NA
"389","2020-03-05 14:14:13-03","UNEMAT","HPAN","3354.1","PreservedSpecimen","Plantae","Magnoliidae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Carniello, MA; Santos, TM","4483","2013","09","10","América","Brasil","Mato Grosso","Cáceres","Assentamento Laranjeira I, Propriedade do Genão.","-57.552694","-16.527028",NA,"Estudo da composição e uso das plantas presentes nas áreas próximas ás residências das propriedades estabelicidads na região de nascentes de água do Assentamento Laranjeira I, Cáceres-MT","HPAN000003354.1",NA,"196","196",NA,NA,"-57.552694","-16.527028",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-03-05 14:14:13-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Carniello, MA","Carniello, MA; Cruz, WJA; Alves, AO; Villa, R; Carvalho, GS; Moraes, MF","5166","2014","09","11","América","Brasil","Mato Grosso","Cáceres","Rodovia MT 343, Estância Capão do Ipê, aproximadamente 12km da cidade de Cáceres na estrada para Porto Estrela.","-57.549778","-16.018",NA,"Atividade de campo de indicadores biológicos 2014. Ciências Biológicas.",NA,NA,NA,NA,NA,NA,"-57.549778","-16.018","2014","09","11",NA,NA,NA,NA,NA,NA
"391","2020-03-05 14:14:13-03","UNEMAT","HPAN","4263.1","PreservedSpecimen","Plantae","Magnoliidae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Carniello, MA","Carniello, MA; Klippel-Moreira, V; Pedroga, JA; Vilarvas, MS","870","2005","08","25","América","Brasil","Mato Grosso","Cáceres","Porto Limão","-58.010694","-16.145556",NA,NA,"HPAN000004263.1",NA,NA,NA,NA,NA,"-58.010694","-16.145556","2005","05","28",NA,NA,NA,NA,NA,NA
"392","2020-03-05 14:14:13-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Carniello, MA; Teixeira, NDA","Carniello, MA; Moraes, MF; Teixeira, NDA; Ourives, LAA; Rocha, GX","5627","2015","09","03","América","Brasil","Mato Grosso","Cáceres","Rodovia MT 343, Estância Capão do Ipê.","-57.918708","-16.036106",NA,"Levantamento fitossociológico realizado no sítio Capão de Ipê, Cáceres, Mato Grosso. Disciplina Indicadores Biológicos como Ferramenta de Avaliação Ambiental#?#.",NA,NA,NA,NA,NA,NA,"-57.918708","-16.036106","2015","09","16",NA,NA,NA,NA,NA,NA
"393","2020-12-02 09:07:45-03","UNITINS","HUTO","468","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Santos, E.R.","411","2006","06","21",NA,"Brasil","Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.2625","-10.411111",NA,"Árvore com cerca de 6 m de altura. Inflorescência creme; Cerrado","HUTO000468","HUTO000468",NA,NA,NA,NA,"-48.2625","-10.411111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-12-02 09:07:45-03","UNITINS","HUTO","2172","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Haidar, R.F.","Haidar, R.F.","909","2008","10","08",NA,"Brasil","Tocantins",NA,"Sub-bacia do rio Formoso. Parcela 2","-49.543056","-11.965",NA,"Árvore com cerca de 2 m de altura e 5 cm de DAP. Fruto roxo, semente preta; Cerrado denso","HUTO002172",NA,"244","244",NA,NA,"-49.543056","-11.965","2008","10","08",NA,NA,NA,NA,NA,NA
"395","2019-10-07 09:37:08-03","UEFS","HUEFS","123839","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Guedes, M.L.S.","13327","2007","05","08",NA,"Brasil","Bahia","Feira da Mata","Médio São Francisco.","-44.2125","-14.231667",NA,"Cerrado.","HUEFS0123839","HUEFS0123839","454","454",NA,NA,"44W12'45''","14S13'54''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"396","2019-10-07 09:37:08-03","UEFS","HUEFS","126719","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Guedes, M.L.S.","13845","2007","09","24",NA,"Brasil","Bahia",NA,"Oeste. Fazenda São Domingos.","-44.548333","-14.2725",NA,"Mata de galeria trecho antropizado.","HUEFS0126719","HUEFS0126719",NA,NA,NA,NA,"44W32'54''","14S16'21''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"397","2019-10-07 09:37:08-03","UEFS","HUEFS","126744","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","R.Perdiz & M.S.Ferrucci","Guedes, M.L.S.","13578","2007","09","22",NA,"Brasil","Bahia",NA,"Faz. São Domingos.","-44.547222","-14.2725",NA,"Área Antropizada.","HUEFS0126744","HUEFS0126744",NA,NA,NA,NA,"44W32'50''","14S16'21''","2010","11",NA,"Rosanae",NA,NA,NA,NA,NA
"398","2019-10-07 09:37:08-03","UEFS","HUEFS","128973","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","S.Ferrucci","Cotrim, A.","828","2007","07","21",NA,"Brasil","Bahia","São Desidério","Manoel de Souza.","-45.096944","-12.516667",NA,"Área antropizada.","HUEFS0128973","HUEFS0128973 HUEFS0128973_01","595","595",NA,NA,"45W5'49''","12S31'0''","2010",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"399","2019-10-07 09:37:08-03","UEFS","HUEFS","160869","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","D.Cardoso","Nunes, M.de S.","28","2009","09",NA,NA,"Brasil","Bahia","Barreiras","Atrás de uma propriedade particular, do Sr. Crispiniano, Km 15, direção Barreiras-Brasília. 838 Km de Salvador.","-45.016667","-12.083333",NA,"Capoeira.","HUEFS0160869","HUEFS0160869",NA,NA,NA,NA,"45W1'","12S5'","2010","05",NA,"Rosanae",NA,NA,NA,NA,NA
"400","2019-10-07 09:37:08-03","UEFS","HUEFS","160870","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Nunes, M.de S.","29","2009","09",NA,NA,"Brasil","Bahia","Barreiras","Atrás de uma propriedade particular, do Sr. Crispiniano, Km 16, entrada à esquerda, 200 metros da entrada. 838 Km de Salvador.","-45.016667","-12.083333",NA,"Capoeira.","HUEFS0160870","HUEFS0160870",NA,NA,NA,NA,"45W1'","12S5'","2010","05",NA,"Rosanae",NA,NA,NA,NA,NA
"401","2019-11-22 16:09:17-03","UEFS","HUEFS","223453","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,NA,"7451","2015","10","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Flamengo.","-40.068056","-19.151389",NA,"Mata de tabuleiro.","HUEFS0223453","HUEFS0223453",NA,NA,NA,NA,"40W4'5''","19S9'5''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"402","2019-10-07 09:37:08-03","UEFS","HUEFS","54634","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","J.R.Pirani","França, F.","3608","2001","05","16",NA,"Brasil","Bahia",NA,"ca. 22km W de Cocos.","-44.705556","-14.273333",NA,"Cerradão.","HUEFS0054634","HUEFS0054634","540","540",NA,NA,"44W42'20''","14S16'24''","2002","04",NA,"Rosanae",NA,NA,NA,NA,NA
"403","2019-10-07 09:37:08-03","UEFS","HUEFS","54641","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M.S.Ferrucci","França, F.","3615","2001","05","16",NA,"Brasil","Bahia",NA,"c. 24km W de Cocos. Tamanduá.","-44.717222","-14.288333",NA,"Pasto.","HUEFS0054641","HUEFS0054641","545","545",NA,NA,"44W43'2''","14S17'18''","2006","12",NA,"Rosanae",NA,NA,NA,NA,NA
"404","2019-06-11 12:52:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"RRC ID Flag","A. H. Gentry","73986","1991","5","16","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"73986",NA,NA,NA
"405","2018-12-03 12:54:13-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"RRC ID Flag","I. G. Vargas C.","3318",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3318",NA,NA,NA
"406","2015-03-27 15:26:17-03","F","FMNH-SEEDPLANTS","V0301780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0301780F","V0301780F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"407","2015-03-27 15:26:17-03","F","FMNH-SEEDPLANTS","V0301781F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0301781F","V0301781F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"408","2015-03-27 15:26:18-03","F","FMNH-SEEDPLANTS","V0301782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0301782F","V0301782F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"409","2015-03-27 15:26:18-03","F","FMNH-SEEDPLANTS","V0301783F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0301783F","V0301783F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"410","2015-03-27 15:26:18-03","F","FMNH-SEEDPLANTS","V0301784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0301784F","V0301784F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"411","2015-03-27 15:26:19-03","F","FMNH-SEEDPLANTS","V0301785F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0301785F","V0301785F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"412","2015-03-27 15:26:19-03","F","FMNH-SEEDPLANTS","V0301786F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0301786F","V0301786F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"413","2015-03-27 15:26:19-03","F","FMNH-SEEDPLANTS","V0301787F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301787F","V0301787F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"414","2015-03-27 15:26:20-03","F","FMNH-SEEDPLANTS","V0301788F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301788F","V0301788F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"415","2015-03-27 15:26:20-03","F","FMNH-SEEDPLANTS","V0301789F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301789F","V0301789F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"416","2015-03-27 15:26:20-03","F","FMNH-SEEDPLANTS","V0301790F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301790F","V0301790F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"417","2015-03-27 15:26:21-03","F","FMNH-SEEDPLANTS","V0301791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301791F","V0301791F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"418","2019-06-11 13:06:40-03","F","FMNH-SEEDPLANTS","V0389698F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"RRC ID Flag","A. H. Gentry","74097","1991","5","19","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0389698F","V0389698F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"74097",NA,NA,NA
"419","2019-04-13 11:45:33-03","F","FMNH-SEEDPLANTS","V0389699F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"RRC ID Flag","T. J. Killeen","1044","1985","7","19","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0389699F","V0389699F_01 V0389699F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1044",NA,NA,NA
"420","2019-06-11 13:10:25-03","F","FMNH-SEEDPLANTS","V0389700F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"RRC ID Flag","T. J. Killeen","2126","1986","8","25","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0389700F","V0389700F_01 V0389700F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2126",NA,NA,NA
"421","2020-04-29 16:30:24-03","UFVJM","HDJF","813","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Machado, ELM","Oliveira, ACC; Machado, ELM","s.n.","2012","09",NA,"Southern America","Brasil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444",NA,NA,"HDJF000813","HDJF000813_01",NA,NA,NA,NA,"-44.0825","-18.644444","2012","09","11",NA,NA,NA,NA,NA,NA
"422","2020-04-29 16:30:24-03","UFVJM","HDJF","811","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Machado, ELM","Oliveira, ACC; Machado, ELM","s.n.","2012","09",NA,"Southern America","Brasil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444",NA,NA,"HDJF000811","HDJF000811_01",NA,NA,NA,NA,"-44.0825","-18.644444","2012","09","11",NA,NA,NA,NA,NA,NA
"423","2020-04-29 16:30:24-03","UFVJM","HDJF","1691","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Solórzano, A","Solórzano, A","197","2008","11",NA,"Southern America","Brasil","Minas Gerais","Paracatu","Fazenda São Miguel","-46.658333","-17.419444",NA,NA,"HDJF001691","HDJF001691_01",NA,NA,NA,NA,"-46.658333","-17.419444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-04-29 16:30:24-03","UFVJM","HDJF","3054","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Otoni, TJO; Machado, ELM","Machado, ELM; Otoni, TJO; Silva, LS","s.n.","2014","10","25","Southern America","Brasil","Minas Gerais","Curvelo","Fazenda do Moura","-44.395833","-18.825556",NA,NA,"HDJF003054","HDJF003054_01",NA,NA,NA,NA,"-44.395833","-18.825556","2014","10","25",NA,NA,NA,NA,NA,NA
"425","2020-10-14 16:35:28-03","UFVJM","HDJF","7769","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Paixão, FA","95P81","2019","05","25","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Esquerda","-43.197639","-20.281056",NA,NA,"HDJF007769","HDJF007769_01","459","459",NA,NA,"-43.197639","-20.281056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-04-29 16:30:24-03","UFVJM","HDJF","3135","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Otoni, TJO; Machado, ELM","Machado, ELM; Otoni, TJO; Silva, LS","s.n.","2014","10","25","Southern America","Brasil","Minas Gerais","Curvelo","Fazenda do Moura","-44.393611","-18.835",NA,NA,"HDJF003135","HDJF003135_01",NA,NA,NA,NA,"-44.393611","-18.835","2014","10","25",NA,NA,NA,NA,NA,NA
"427","2020-04-29 16:30:24-03","UFVJM","HDJF","812","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Machado, ELM","Oliveira, ACC; Machado, ELM","s.n.","2012","09",NA,"Southern America","Brasil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444",NA,NA,"HDJF000812","HDJF000812_01",NA,NA,NA,NA,"-44.0825","-18.644444","2012","09","11",NA,NA,NA,NA,NA,NA
"428","2019-01-25 15:37:09-02","IAC","IAC","30586","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","L.C. Bernacci et al.","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1715","1995","05","17",NA,"Brasil","São Paulo","Magda","Fazenda Cfm (Ingleses)","-50.2261","-20.6439",NA,NA,NA,NA,NA,NA,NA,NA,"-50.2261","-20.6439","1995","05","17",NA,NA,NA,NA,NA,NA
"429","2019-01-25 15:37:09-02","IAC","IAC","31432","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","L.C. Bernacci & I. Cordeiro","L.C. Bernacci & I. Cordeiro","151",NA,NA,NA,NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota","-47.3042","-21.2753",NA,"unicata no. 246",NA,NA,NA,NA,NA,NA,"-47.3042","-21.2753",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-01-25 15:46:54-02","IAC","IAC","47883","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & A. Nogueira","506","2002","02","04",NA,"Brasil","São Paulo","Ribeirão Preto",NA,"-47.881976","-21.310638",NA,"UTM W0200998, S7640708 zona 23.",NA,NA,NA,NA,NA,NA,"-47.881976","-21.310638","2002","02","04",NA,NA,NA,NA,NA,NA
"431","2019-01-25 15:46:54-02","IAC","IAC","56130","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","C.F. Nardin et al.","C.F. Nardin; J.F. Benedito & L.C. Bernacci","251","2014","09","10",NA,"Brasil","São Paulo","Louveira","Fragmento I","-46.987778","-23.089444",NA,"coordenadas originais: 23°05#?#22S, 46°59#?#16W",NA,NA,NA,NA,NA,NA,"-46.987778","-23.089444","2014","09","10",NA,NA,NA,NA,NA,NA
"432","2020-07-23 12:21:57-03","CEPLAC","CEPEC","140374","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333",NA,"Indvíduo P08-12",NA,NA,"100","100",NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-07-23 12:21:57-03","CEPLAC","CEPEC","34374","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"J. R. Pirani","G. Hatschbach","42489","1979","07","12",NA,"Brasil","Bahia","barreiras","Vale do Rio das Ondas.","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA,NA
