"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber","sex"
"573","2019-08-27 13:29:53-03","IAP","PACA-AGP","30660","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","Emrich-Rambo","1954","05","05","Emrich, K.",NA,"1945","10","23","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA030660",NA,"Habitat: in horto culta Fenofase: flor","Magnoliophyta","Gentianales",NA,NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"574","2019-08-27 13:29:53-03","IAP","PACA-AGP","28649","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","Emrich-Rambo","1954","05","05","Emrich, K.",NA,"1945","04",NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA028649",NA,"Habitat: culta Fenofase: fruto submaturo","Magnoliophyta","Gentianales",NA,NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"575","2019-08-27 13:29:54-03","IAP","PACA-AGP","47328","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","Emrich-Rambo","1954","05","05","A. Spies",NA,"1947","01",NA,"Brasil","RS","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"PACA047328",NA,"Habitat: in silvula Fenofase: fruto novo","Magnoliophyta","Gentianales",NA,NA,NA,"19818","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"576","2019-08-27 13:29:54-03","IAP","PACA-AGP","45867","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1950","02","21","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA045867",NA,"Habitat: ad lacum in silvula Fenofase: fruto submaturo","Magnoliophyta","Gentianales",NA,NA,NA,"20837","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"577","2019-08-27 13:29:54-03","IAP","PACA-AGP","69982","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","A. Sehnem",NA,NA,NA,"Sehnem, A.",NA,"1947","12","15","Brasil","SC","Florianópolis","Armação do Sul","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA069982",NA,"Habitat: arbustum in silvatico","Magnoliophyta","Gentianales",NA,NA,NA,"27000","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"578","2019-08-27 13:29:54-03","IAP","PACA-AGP","49880","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1951","02","06","Brasil","SC","Itapiranga","ad fl Uruguai","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"PACA049880",NA,"Habitat: in silva riparia Fenofase: sterilis","Magnoliophyta","Gentianales",NA,NA,NA,"18767","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"579","2019-08-27 13:29:54-03","IAP","PACA-AGP","52247","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","Emrich-Rambo","1954","05","05","Gieselinde",NA,"1952",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA052247",NA,"SEM MATERIAL Habitat: culta Fenofase: flor","Magnoliophyta","Gentianales",NA,NA,NA,"10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"580","2019-08-27 13:29:54-03","IAP","PACA-AGP","108961","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","A. Sehenm",NA,NA,NA,"Sehnem, A.","12711","1972","01","06","Brasil","RS","Tenente Portela","Reserva do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"PACA108961",NA,"Habitat: arbo in silva","Magnoliophyta","Gentianales",NA,NA,NA,"14404","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"581","2019-08-27 13:29:53-03","IAP","PACA-AGP","108950","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","A. Sehenm",NA,NA,NA,"Sehnem, A.","12530","1971","10","26","Brasil","RS","Tenente Portela","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"400","400","PACA108950",NA,"Habitat: arbor in silva","Magnoliophyta","Gentianales",NA,NA,NA,"14404","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"582","2019-08-27 13:29:54-03","IAP","PACA-AGP","58427","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","L. B. Smith","1952",NA,NA,"R. Klein","270","1949","12","02","Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058427",NA,"8 m, eq. ecologia nr. 129 Habitat: in silva Fenofase: flor Hábito: arvoreta","Magnoliophyta","Gentianales",NA,NA,NA,"19684","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"583","2019-08-27 13:29:54-03","IAP","PACA-AGP","70910","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","A. Sehnem","1973",NA,NA,"Sehnem, A.",NA,"1973","11","03","Brasil","SC","Imbituba","Vila Nova","-48.6702995300293","-28.2399997711182",NA,NA,"200","200","PACA070910",NA,"Habitat: arbor parva in dumetis","Magnoliophyta","Gentianales",NA,NA,NA,"18719","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"584","2019-08-27 13:29:54-03","IAP","PACA-AGP","61162","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll. Arg.","Emrich-Rambo","1958","10","01","Rambo, B.",NA,"1957","11","07","Brasil","SC","Itapiranga",NA,"-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"PACA061162",NA,"Habitat: in dumetosis Fenofase: fl. nondum aperto","Magnoliophyta","Gentianales",NA,NA,NA,"18767","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"585","2019-08-27 13:29:54-03","IAP","PACA-AGP","118207","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2010","10","10","Paro, F.E.","40","1986","10","13","Brasil","PR","Londrina","mata dos godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"PACA118207",NA,"arvoreta de 2,5m, flores brancas, com latex&nf;fuel 3509","Magnoliophyta","Gentianales",NA,NA,NA,"63728","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"586","2019-08-27 13:29:54-03","IAP","PACA-AGP","118208","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Bordon, N.G.","2016","11","07","Estevan, D.A.","195","2002","10","31","Brasil","PR","Ventania","sitio pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"PACA118208",NA,"arvore de 4m, flores brancas, com latex, perfumada, beira de mata Habitat: floresta ombrófila mista de araucaria","Magnoliophyta","Gentianales",NA,NA,NA,"32424","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"587","2019-08-27 13:29:54-03","IAP","PACA-AGP","118206","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2010","10","10","Zanandréa, F.G.",NA,"1988","05","11","Brasil","PR","Paraná","mata da cofepar",NA,NA,NA,NA,NA,NA,"PACA118206",NA,"arvore laticente, 4-5m, frutos deiscente com endocarpo vermelho, beira de mata&nf;fuel 5465 Habitat: beira de mata","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"588","2019-08-27 13:29:54-03","IAP","PACA-AGP","107203","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Stephen Smith","1991","12",NA,"Wasum & Bastos","318","1991","11","12","Brasil","RS","Tupanciretã","Praça da Prefeitura","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"PACA107203",NA,"Lactescente, 415m de altitude, cultivada, Universidade de Caxias do Sul, 8010 Habitat: Árvore de grande porte Fenofase: flores brancas Hábito: árvore","Magnoliophyta","Gentianales",NA,NA,NA,"59498","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"589","2019-08-27 13:29:54-03","IAP","PACA-AGP","85939","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","G. Hatschbach","2001",NA,NA,"Hatschbach, G.","72714","2001","12","14","Brasil","SC","Laguna","Ponta da Barra","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"PACA085939",NA,"arbusto 2m, látex e flores alvos Habitat: na encosta do morro","Magnoliophyta","Gentianales",NA,NA,NA,"21199","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"590","2019-08-27 13:29:54-03","IAP","PACA-AGP","61320","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","hilariana","Tabernaemontana hilariana","Müll. Arg.","Emrich-Rambo","1958","09","30","J. Pivetta","1215","1956","11","11","Brasil","RS","São Luiz das Missões","Sao Miguel",NA,NA,NA,NA,NA,NA,"PACA061320",NA,"fl. Habitat: in dumetosis","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"591","2019-08-27 13:29:54-03","IAP","PACA-AGP","31611","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","hilariana","Tabernaemontana hilariana","Müll. Arg.","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1946","02","05","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"PACA031611",NA,"Habitat: in silvula arenosa Fenofase: sterilis","Magnoliophyta","Gentianales",NA,NA,NA,"19353","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"592","2020-12-20 21:15:29-03","UFV","VIC","1094","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","affinis","Tabernaemontana affinis","Müll. Arg.","Woodson",NA,NA,NA,"Mexia, Y.","5250",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"VIC001094","VIC001094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-12-20 21:15:29-03","UFV","VIC","23959","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Dias, M.C.","1997",NA,NA,"Nakano, E.M.; Medri, I.M.","s.n.","1997","10","19","Brasil","Paraná","Ibiporã","Sítio São José - Águas das Abóboras, Margem do riacho.","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"VIC023959","VIC023959","Árvore com 8,0 metros; flores brancas sem odor; apresenta látex.",NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-12-20 21:15:29-03","UFV","VIC","24097","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Paiva, M.R.C.","1998",NA,NA,"Francisco, E.M.; et al.","s.n.","1998","10","02","Brasil","Paraná","Leópolis","Beira do Rio Congonhas, Mata ciliar.","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"VIC024097","VIC024097","Árvore com 2,0 metros de aluta; flores brancas e botões verdes.",NA,NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-12-20 21:15:29-03","UFV","VIC","25883","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Andrtade, S.F.","2000",NA,NA,"Vieira, A.O.S.","s.n.","1999","10","16","Brasil","Paraná","Curiúva","Sítio Torre Alta, Borda da mata.","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"VIC025883","VIC025883","Árvore com 8,0 metros de altura; latescente; flores brancas.",NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-12-20 21:15:29-03","UFV","VIC","913","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","hilariana","Tabernaemontana hilariana","Müll. Arg.","Woodson",NA,NA,NA,"Mexia, Y.","5140",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"VIC000913","VIC000913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2021-03-24 17:08:35-03","UFES","SAMES","8471","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Koch,I.","2010","10","10","L.N.Pizzaia.","51","1986","03","04","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"SAMES08471",NA,"Com frutos verdes imaturos e alaranjados (abertos) maduro. Presença de látex. Habito: Árvore",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"598","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0012166","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","australis","Tabernaemontana australis","Müll.Arg.",NA,NA,NA,NA,"L. R. Landrum; S. Landrum, M. Vera","8744","1995","11","2","Paraguay","Central",NA,"Tavarory, Rio Paraguay","-57.5586","-25.5239",NA,NA,"100",NA,NA,NA,"Tree ca. 4 m high; flowers white.","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0012171","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","M. M. Arbo",NA,NA,NA,"M. M. Arbo; G. I. Lavia, M. G. Pellegrini, R. Beron","6090","1993","11","25","Paraguay","Paraguari",NA,"Ca. 5 km NE de Paraguari, camino a Chololo. Balneario del Comando de Artilleria.","-57.114623","-25.601434",NA,NA,"200",NA,NA,NA,"Arbol 6 m. Flores blancas apenas perfumadas, interior del tubo color salmon palido.","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059174","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","V. C. Martin",NA,NA,NA,"J. Cordeiro; J. M. Silva","3457","2010","3","6","Brazil","Sao Paulo",NA,"Serra da Bocaina (Mun. Sâo José do Barreiro).","-44.576908","-22.645185",NA,NA,NA,NA,NA,NA,"Árvore 5 m, flor amarela.","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-06-25 18:29:04-03","UFJF","CESJ","18697","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"L. Krieger","CESJ18697","1981","10","16","Brasil","Minas Gerais","Leopoldina",NA,"-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,"CESJ018697","CESJ018697","arvore pequena, flores alvas, cheirosas","Angiosperma",NA,NA,"América do Sul",NA,"26325","auto",NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-06-25 18:29:04-03","UFJF","CESJ","23949","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"S.M.S. Verardo","23949","1989","01","29","Brasil","Mato Grosso",NA,"Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,"CESJ023949","CESJ023949","Flores amarelo-esverdeado","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-06-25 18:29:04-03","UFJF","CESJ","40114","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","A. Schinini","2002",NA,NA,"A.C. Marcato; R. Mello-Silva; R.C. Forzza","332","2001","12","16","Argentina","Corrientes","Mburucuya","Parque Nacional Mburucuya, Capão da Mata. 27º 58' 51''S e 57º 58' 49'' W. Elevado 105m.",NA,NA,NA,NA,NA,NA,"CESJ040114","CESJ040114","folhas discolores, frruto imaturo verde.","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-06-25 18:29:04-03","UFJF","CESJ","44785","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","H.A. Keller","2001",NA,NA,"H.A. Keller","1355","2001","10","16","Argentina","Misiones","Dep. San Pedro","Paraje Paraíso, aldeia Guavira Poty",NA,NA,NA,NA,NA,NA,"CESJ044785","CESJ044785","arvore com latex, flores brancas","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-06-25 18:29:04-03","UFJF","CESJ","44838","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","H.A. Keller","2003",NA,NA,"H.A.Keller","2085","2003","03","06","Argentina","Misiones","Dep. San Pedro","Paraje Paraíso, aldeeia Guavira Poty, em terreno ded cultivo abandonado",NA,NA,NA,NA,NA,NA,"CESJ044838","CESJ044838","arvore pequena, fruto alaranjado com interior roxo","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-06-25 18:29:04-03","UFJF","CESJ","8966","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Valério F. Ferreira","1979","12",NA,"L. Krieger","CESJ8966","1970","07","26","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,NA,NA,NA,"CESJ008966","CESJ008966","arvore regular - 4 a 6m. Flores brancas. prefloração imbricada","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-06-25 18:29:04-03","UFJF","CESJ","30607","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"F.R.G. Salimena; R.G. Silveira; C.A.N. Ribeiro","s.n.","1997","03","01","Brasil","Minas Gerais","Rio Preto",NA,"-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ030607","CESJ030607 CESJ030607_1","Area dee influência, próximo as parcelas de fitosociologia","Angiosperma",NA,NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-06-25 18:29:04-03","UFJF","CESJ","30914","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","A.H.E. de Mello",NA,NA,NA,"R.G. Silveira; F.R.G. Salimena; L.G. Canani; K. Oliveira; C.A.N. Ribeiro","s.n.","1996","09","14","Brasil","Minas Gerais","Rio Preto",NA,"-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ030914","CESJ030914","Flores laranja-amareladas, árvore com 6m de altura","Angiosperma",NA,NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-06-25 18:29:04-03","UFJF","CESJ","30608","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"F.R.G. Salimena; R.G. Silveira; C.A.N. Ribeiro","s.n.","1996","10","06","Brasil","Minas Gerais","Rio Preto","area de influência, próximo as parcelas de fitosociologia","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ030608","CESJ030608",NA,"Angiosperma",NA,NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-06-25 18:29:04-03","UFJF","CESJ","50952","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","C.N. Matozinhos","2009","05",NA,"I.A. Costa; P.H. Nobre","41","2008","05","10","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ050952","CESJ050952","Arvore, 4m, em borda de mata. Corola amarela.","Angiosperma",NA,NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-06-25 18:29:04-03","UFJF","CESJ","41231","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","C.N. Matozinhos","2006","02",NA,"F.R.G. Salimena; P.H. Nobre; O.J. Bastos Neto","1134","2003","11","15","Brasil","Minas Gerais","Rio Preto","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ041231","CESJ041231","Árvore, com flores creme. Presença de látex.","Angiosperma",NA,NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-06-25 18:29:04-03","UFJF","CESJ","9535","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Valério F. Ferreira","1979","12",NA,"L. Krieger; U.C. Câmara","CESJ9535","1970","10","31","Brasil","Rio de Janeiro","Petrópolis","Vale do Bonsucesso","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"CESJ009535","CESJ009535","arvore pequena com flores amarelas","Angiosperma",NA,NA,"América do Sul",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"613","2020-06-25 18:29:04-03","UFJF","CESJ","7306","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Valério F. Ferreira","1979","12",NA,"L. Krieger","CESJ7306","1969","11",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ007306","CESJ007306","arvore pequena e flores esbranquiçadas","Angiosperma",NA,NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-06-25 18:29:04-03","UFJF","CESJ","9504","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Valério F. Ferreira","1979","12",NA,"L. Krieger; U.C. Câmara","CESJ9504","1970","10","24","Brasil","Minas Gerais","Juiz de Fora","Fazenda do Diamante","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ009504","CESJ009504","árvore pequena com flores amarelo-pálidas","Angiosperma",NA,NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-06-25 18:29:04-03","UFJF","CESJ","42989","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","R.C. Cunha","2004","12","10","I.L. Rodrigues; O.J. Bastos; G.T.M. Barino","s.n.","1977","03","25","Brasil","Minas Gerais","Juiz de Fora","Parque da Lajinha, borda da mata","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ042989","CESJ042989","Trepadeira, flores brancas local de mata.","Angiosperma",NA,NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
