"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"137","2021-03-04 11:04:49-03","UFRB","HURB","13838","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Victor Jr., V.","1542","2013","01","13",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000013838",NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"138","2020-06-15 15:29:52-03","UNESP-RC","HRCB","23947","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Thomaz, L.D.","1340","1993","09","22",NA,"Brasil","Espírito Santo","Santa Tereza","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617","650","650",NA,"Altura 8 m, PAP 20 cm, caule interno branco, externo vinho, frutos verde/amarelados",NA,NA,NA,NA,NA,"2012","01","24","23813","auto",NA,NA,NA,NA,NA
"139","2020-06-15 15:29:52-03","UNESP-RC","HRCB","47489","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Folli, D.A.","4974","2004","11","10",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore, 3 m, CAP 22 cm, flores e botões verde claros. <ll>dwc_commonname:</ll> Vinhal branco",NA,NA,NA,NA,NA,"2011","09",NA,"48094","auto",NA,NA,NA,NA,NA
"140","2020-06-15 15:29:52-03","UNESP-RC","HRCB","50231","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Martinelli, G.","10974","1985","05","12",NA,"Brasil","Espírito Santo","Linhares","Res. Biol. De Soorema","-40.0722007751465","-19.3910999298096","60","60",NA,"Arbusto, 6m, ciófila; folhas discolores, frutos imaturos de cor verde",NA,NA,NA,NA,NA,"2012","05",NA,"48094","auto",NA,NA,NA,NA,NA
"141","2020-06-15 15:29:52-03","UNESP-RC","HRCB","74715","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","L. Biral","Vergne",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"142","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56421","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Pereira, O.J.","7080","2003","02","21",NA,"Brasil","Espírito Santo","Vitória","Parque Estadual da Fonte Grande","-40.3377990722656","-20.3194007873535",NA,NA,NA,"Planta com 4 m de alt. Fruto verde",NA,NA,NA,NA,NA,"2012","01",NA,"15291","auto",NA,NA,NA,NA,NA
"143","2020-06-15 15:29:52-03","UNESP-RC","HRCB","49288","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Lombardi, J.A.","Jardim, J.G.","4484","2005","02","24",NA,"Brasil","Bahia","Jussari","Reserva Particular do Patrimônio Natural Serra do Teimoso","-39.536111","-15.160278","700","700",NA,"Arvoreta ca. 6m alt. Folhas verde-brilhantes levemente discolores. Frutos imaturos verdes",NA,NA,NA,"39º32'10W","15º9'37S","2008","03",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56407","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Dan, M.L.","27","2004","08","26",NA,"Brasil","Espírito Santo","Vitória","Parque Municipal da Fonte Grande","-40.3375","-20.319722",NA,NA,NA,"Arbusto, fruto avermelhado com arilo branco",NA,NA,NA,"40º20'15W","20º19'11S","2012","01",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56410","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Pereira",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.732222","-18.593333",NA,NA,NA,NA,NA,NA,NA,"39º43'56W","18º35'36S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56411","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Thomaz, L.D.","1794","1993","10","20",NA,"Brasil","Espírito Santo","Santa Tereza","Estação Biológica de Santa Lúcia","-40.6","-19.935833",NA,NA,NA,"Frutos verde/amarelados. Planta com 4 m alt.",NA,NA,NA,"40º36'00W","19º56'09S","2012","01",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56416","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Pereira, O.J.","5182","1993","11","22",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.732222","-18.593333",NA,NA,NA,"Planta com 5 m de alt. Flor esverdeada",NA,NA,NA,"39º43'56W","18º35'36S","2011","12",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-06-15 15:29:52-03","UNESP-RC","HRCB","59262","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Biral, L.","804","2012","12","08",NA,"Brasil","Espírito Santo","Santa Teresa","Na borda do fragmento, próximo ao rio","-40.539444","-19.982222","630","630",NA,"Árvore, 5 m de altura, folhas cartáceas, flores verdes.",NA,NA,NA,"40º32'22W","19º58'56S","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-06-15 15:29:52-03","UNESP-RC","HRCB","59263","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Biral",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Santa Lúcia","-40.539444","-19.982222",NA,NA,NA,NA,NA,NA,NA,"40º32'22W","19º58'56S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-06-15 15:29:52-03","UNESP-RC","HRCB","59264","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Biral, L.","806","2012","12","08",NA,"Brasil","Espírito Santo","Santa Teresa","Na borda do fragmento, próximo ao rio","-40.539444","-19.982222","630","630",NA,"Árvore, 5 m de altura, folhas cartáceas, flores verdes.",NA,NA,NA,"40º32'22W","19º58'56S","2013","06",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-06-15 15:29:52-03","UNESP-RC","HRCB","61720","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Saka, M.N.","351","2013","12","18",NA,"Brasil","Espírito Santo","Montanha","Propriedade do Sr. Simão/ Edson Maria de Jesus.","-40.475333","-18.182444",NA,NA,NA,"Árvore ca. 3,5m altura. Folhas verdes concolores, flores creme esverdeadas. Amostra em sílica. Prensado em álcool.",NA,NA,NA,"40º28'31.2W","18º10'56,8S","2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-18 11:40:02-03","UERJ","HRJ","11566","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011516",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"153","2021-02-04 10:26:59-03","UFRPE","HST","12415","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","A.M.Miranda","A.M.Miranda; et M.I.B.Silva","4561","2004","11","17",NA,"Brasil","Bahia","Caravelas","Fazenda Ceú Aberto","-39.2658004760742","-17.7318992614746",NA,NA,NA,"Arbusto ca. 1,10 m alt.; caule acinzentado; folhas subcrassas; frutos imaturos verdes, na maturação marron.","HST012415",NA,NA,NA,NA,"2020","06",NA,"106553","auto",NA,NA,NA,NA,NA
"154","2021-02-04 10:26:59-03","UFRPE","HST","3805","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","A.M.Miranda","M.T.Monteiro","23571","1971","11","09",NA,"Brasil","Bahia","Itamarajú","Fazenda Palmeira","-39.5311012268066","-17.0391998291016",NA,NA,NA,"Flores amarelas, sem perfume.","HST003805",NA,NA,NA,NA,"2020","06",NA,"55932","auto",NA,NA,NA,NA,NA
"155","2021-02-09 10:12:26-03","UENF","HUENF","430","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Da Silva, G.C.","353","1996","01","10",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP3; Árvore","HUENF00000432",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-09 10:12:26-03","UENF","HUENF","8276","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"s/c","126",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","56","56",NA,NA,"HUENF00008280",NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-09 10:12:26-03","UENF","HUENF","3927","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","883","2002","06","18",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003930",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-09 10:12:26-03","UENF","HUENF","436","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Da Silva, G.C.","379","1996","01","10",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP3; Árvore","HUENF00000438",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-09 10:12:26-03","UENF","HUENF","7305","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1505",NA,NA,NA,NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5x5; MD5","HUENF00007308",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-09 10:12:26-03","UENF","HUENF","435","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Da Silva, G.C.","372","1996","01","10",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP3; Árvore","HUENF00000437",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-09 10:12:26-03","UENF","HUENF","3933","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1392","2002","07","25",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003936",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-09 10:12:26-03","UENF","HUENF","4358","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Rafaela","989","2003","10","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"50x50m","HUENF00004361",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-09 10:12:26-03","UENF","HUENF","883","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Da Silva, G.C.","49","1996","01","05",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP1-Q2","HUENF00000885",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-09 10:12:26-03","UENF","HUENF","3929","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1253","2002","07","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00003932",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-09 10:12:26-03","UENF","HUENF","4252","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1712","2002","07","26",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5x5","HUENF00004255",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-09 10:12:26-03","UENF","HUENF","3925","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1249","2002","07","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00003928",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-09 10:12:26-03","UENF","HUENF","3934","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1228","2002","07","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00003937",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-09 10:12:26-03","UENF","HUENF","4255","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","3811","2003","05","23",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5x5","HUENF00004258",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-09 10:12:26-03","UENF","HUENF","3921","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1742","2002","07","26",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003924",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-09 10:12:26-03","UENF","HUENF","4357","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Rafaela","394","2003","10","02",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"50x50m","HUENF00004360",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-09 10:12:26-03","UENF","HUENF","3935","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1389","2002","07","25",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003938",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-09 10:12:26-03","UENF","HUENF","4215","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","2594","2002","08","16",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5x5m","HUENF00004218",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-09 10:12:26-03","UENF","HUENF","5562","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; et al.","42","2002","10","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"Fogo","HUENF00005565",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-09 10:12:26-03","UENF","HUENF","3923","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","2320","2002","08","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003926",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-09 10:12:26-03","UENF","HUENF","6355","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2223","2008","09","19",NA,"Brasil","Rio de Janeiro","São José de Ubá","Mata do Emboque","-41.918056","-21.375556","205","205",NA,NA,"HUENF00006358",NA,NA,"41º55'5''W","21º22'32''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-09 10:12:26-03","UENF","HUENF","3930","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1542","2002","07","25",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003933",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-09 10:12:26-03","UENF","HUENF","3226","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Dan, M.L.; et al.","792","2007","11","29",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","256","256",NA,"Estéril; córtex vermelho","HUENF00003228",NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-09 10:12:26-03","UENF","HUENF","431","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Da Silva, G.C.","524","1996","01","24",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP4; Árvore","HUENF00000433",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-09 10:12:26-03","UENF","HUENF","3926","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","682","2002","06","18",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003929",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-09 10:12:26-03","UENF","HUENF","3922","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","2311","2002","08","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003925",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-09 10:12:26-03","UENF","HUENF","4387","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Rafaela","49","2003","10","02",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"50x50","HUENF00004390",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-09 10:12:26-03","UENF","HUENF","434","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Da Silva, G.C.","252","1996","04","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP2; Árvore","HUENF00000436",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-09 10:12:26-03","UENF","HUENF","3928","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","976","2002","06","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003931",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-09 10:12:26-03","UENF","HUENF","3227","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Dan, M.L.; et al.","808","2007","11","29",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","256","256",NA,"Estéril, coletar, córtex vermelho","HUENF00003229",NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-09 10:12:26-03","UENF","HUENF","3997","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","2135","2002","08","14",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00004000",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-09 10:12:26-03","UENF","HUENF","3931","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","3851","2003","06","04",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003934",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-09 10:12:26-03","UENF","HUENF","3920","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","2469","2002","08","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003923",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-09 10:12:26-03","UENF","HUENF","429","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Nascimento, M.T.; Da Silva, G.C.","499","1996","07","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP4; Árvore","HUENF00000431",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
