"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"206","2020-09-12 05:00:02-03","US","US","2643274","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19511","1968","2","4","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02335830","US02335830_01",NA,"Planalto do Brasil. Distrito Federal. Legume garden, experimental station, campus of Universidade de Brasilia, Brasilia","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","942799","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"A. Regnell","s.n.","1848","11","29","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02335841","US02335841_01",NA,"Brasilia, prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2758143","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"-- Reitz & Klein, --","17889","1965","12","17","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US02335836","US02335836_01",NA,"Carambei, Rio S. Joao, Castro, Parana","950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2978340","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","5591","1980","10","15","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02335822","US02335822_01",NA,"Brasilia DF. Cerrado do lado oeste da Recor Planta rastejante",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2649740","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"R. C. Smith","s.n.","1971","12","7","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US02335829","US02335829_01",NA,"Parana: Ponta Grossa: Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","1280261","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"P. K. Dusén","11008","1910","12","7","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US02335840","US02335840_01",NA,"Brasilienses e civitate Parana reportatae. Jaguariahyva [interpreted], in campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2821857","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"L. Dombrowski","6775",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US02335827","US02335827_01",NA,"Curitiba - Parana - Brasil. Palmeira - PR.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2643279","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","9075","1965","10","8","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02335835","US02335835_01",NA,"Planalto do Brasil. Distrito Federal. 5 km. W. of Formosa, road to Brasilia. Cerrado","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2643280","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","9441","1965","10","21","South America - Neotropics","Brazil","Goiás",NA,NA,NA,NA,NA,"US02335834","US02335834_01",NA,"Planalto do Brasil. Chapada dos Veadeiros, Estado de Goias. Campo slope, ca. 12 km. N.W. of Veadeiros, road to Cavalcante","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2643277","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","9784","1965","11","2","South America - Neotropics","Brazil","Goiás",NA,NA,NA,NA,NA,"US02335833","US02335833_01",NA,"Planalto do Brasil. Serra dos Cristais, Estado de Goias. Cerrado, 5 km. W. of Cristalina","1175",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"216","2020-09-02 16:27:25-03","Cenargen","CEN","110603","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","B. M. T. Walter","J. Moises Mendoza F.","4402","2014","11","13",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","-47.822777","-14.192222","Exsicatas","Subarbusto muito ramificado desde a base, ramos prostrados. Flores com o centro do estandarte branco. Boa colônia no local, entre arbustos. Cerrado com dominância de arbustos, até 1 m de alto e pouco capim.","CEN00110603","CEN00110603",NA,"Cerca de 750 m do trevo GO-239, sentido Cachoeira do Lageado e rio da Lua (Raizama para a direita), encosta à esquerda.","900","900","2019","07",NA,"-47.822777","-14.192222",NA,NA,NA,NA,"5",NA
"217","2020-09-02 16:27:25-03","Cenargen","CEN","14860","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Ladislau Araújo Skorupa","190","1987","11","25",NA,"Brasil","GO","ITAPURANGA","-50","-15.083333","Exsicatas","Raiz possui Saponina. Utilizada regionalmente para fígado e como digestivo. Agita-se a raiz em 1 copo d'água.","CEN00014860","CEN00014860",NA,"Fazenda Sr. Teodoro a 5 km de Cibeli, antes de Caiçara.","400","400",NA,NA,NA,"-50.0","-15.083333",NA,NA,NA,NA,"3",NA
"218","2020-09-02 16:27:25-03","Cenargen","CEN","15211","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Ladislau Araújo Skorupa","227","1988","01","20",NA,"Brasil","DF","BRASILIA","-48","-16","Unicata","Raiz agitada na água usada para problemas hepáticos.","CEN00015211","CEN00015211",NA,"Escola Fazendária (em frente).","1000","1000",NA,NA,NA,"-48.0","-16.0",NA,NA,NA,NA,"1",NA
"219","2020-09-02 16:27:25-03","Cenargen","CEN","2765","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. P. Silva","George J. Shepherd","3878","1976","12","01",NA,"Brasil",NA,NA,NA,NA,"Exsicatas","Folhas largas e curtas, mancha branca no estandarte, estandarte com nervuras impressas. Doação: BNDE - Inst. Zootecnia - UNICAMP - FUNTEC -280 - Projeto Coleta e Introdução de Leguminosas Forrajeiras .Nº367","CEN00002765","CEN00002765",NA,"Estado de Minas Gerais. Estr. Diamantina / Corinto km 10.",NA,NA,"1980","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-09-02 16:27:25-03","Cenargen","CEN","29909","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"José Carlos de Souza Silva","176","1979","11","27",NA,"Brasil","DF","BRASILIA","-47.708333","-15.591666","Exsicatas","Bloco D 2 amostras área queimada há dois meses altura da planta 90 cm","CEN00029909","CEN00029909",NA,"Planaltina. CPAC.","1190","1190",NA,NA,NA,"-47.708333","-15.591666",NA,NA,NA,NA,"1",NA
"221","2020-09-02 16:27:25-03","Cenargen","CEN","38652","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Glocimar Pereira-Silva","2311","1994","09","12",NA,"Brasil","DF","BRASILIA","-47.833333","-15.683333","Exsicatas",NA,"CEN00038652","CEN00038652",NA,"Chapada da Contagem, entre o Posto Colorado e a estação de cartografia do CCAEX.","1200","1200","1994","09",NA,"-47.833333","-15.683333",NA,NA,NA,NA,"5",NA
"222","2020-09-02 16:27:25-03","Cenargen","CEN","94510","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","B. M. T. Walter","Márcio Verdi - RB","7387","2014","11","27",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","-47.593888","-14.178888","Exsicatas","(Por foto)Folhas verdes. Doação Jardim Botânico do Rio de Janeiro - RB 630890.","CEN00094510","CEN00094510",NA,"Pousada Fazenda São Bento, Almecega I. Ao longo da trilha de acesso a cachoeira com intensa visitação turística.","1115","1115","2019","07",NA,"-47.593888","-14.178888",NA,NA,NA,NA,"1",NA
"223","2020-09-02 16:27:25-03","Cenargen","CEN","16776","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Roberto Fontes Vieira","1098","1991","11","17",NA,"Brasil","BA","CORRENTINA","-44.6366996765137","-13.3432998657227","Exsicatas",NA,"CEN00016776","CEN00016776",NA,"A 3.2 km do centro da cidade.","650","650","2000","09",NA,"-4463333.0","-1336667.0","182507","auto",NA,NA,"2",NA
"224","2020-09-02 16:27:25-03","Cenargen","CEN","16796","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Roberto Fontes Vieira","1125","1991","11","17",NA,"Brasil","BA","CORRENTINA","-44.6366996765137","-13.3432998657227","Exsicatas",NA,"CEN00016796","CEN00016796",NA,"A 5.8 km de Correntina","670","670","2000","09",NA,"-4463333.0","-1336667.0","182507","auto",NA,NA,"4",NA
"225","2020-09-02 16:27:25-03","Cenargen","CEN","2809","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","B. M. T. Walter","J. Janes Viana","125","1977","05","19",NA,"Brasil","CE","QUIXADA","-39.0153007507324","-4.97138977050781","Exsicatas","Doação feita pelo Agoceres-DNOCS. 125","CEN00002809","CEN00002809",NA,"Posto Experimental de Área Seca- DNOCS",NA,NA,"2018","11",NA,NA,NA,"41968","auto",NA,NA,"1",NA
"226","2020-09-02 16:27:25-03","Cenargen","CEN","16522","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","R. C. Mendonça","Roberta Cunha de Mendonça","2036","1991","12","17",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas","Medicinal, originada de raiz tuberosa, frutos de cor verde ferrugíneo.Doação do Herbário do IBGE - Reserva Ecológica do IBGE. Brasília / DF.","CEN00016522","CEN00016522",NA,"Àrea da Marinha",NA,NA,"1992","01",NA,NA,NA,"70570","auto",NA,NA,"1",NA
"227","2020-09-02 16:27:25-03","Cenargen","CEN","13609","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","B. M. T. Walter","P. S. Câmara","64","1990","12","06",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas","Folhas compostas tricofoliadas, flores carenais de cor lilás, botões florais verdes. Doação Herbário da Reserva Ecológica do IBGE.","CEN00013609","CEN00013609",NA,"Área da Reserva ecológica do IBGE, DF, área do projeto Fogo.",NA,NA,"2018","11",NA,NA,NA,"70570","auto",NA,NA,"1",NA
"228","2020-09-02 16:27:25-03","Cenargen","CEN","402","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Antônio Costa Allem","402","1976","11","06",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00000402","CEN00000402",NA,"Chapada da Contagem.",NA,NA,"1981","11",NA,NA,NA,"70570","auto",NA,NA,"2",NA
"229","2020-09-02 16:27:25-03","Cenargen","CEN","113335","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Z. J. G. Miranda","Zenilton de Jesus Gayoso Miranda","195","2019","11","14",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00113335","CEN00113335",NA,"Condomínio Lago Sul, nas proximidades da Barragem do Paranoá.","1082","1082","2019","11",NA,NA,NA,"70570","auto",NA,NA,"1",NA
"230","2020-09-02 16:27:25-03","Cenargen","CEN","43806","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Glocimar Pereira-Silva","5518","2001","10","05",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00043806","CEN00043806",NA,"Condomínio Mini Chácaras, próximo á barragem do Paranoá.","1100","1100","2001","10",NA,"-4779222.0","-1580556.0","70570","auto",NA,NA,"4",NA
"231","2020-09-02 16:27:25-03","Cenargen","CEN","1302","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Antônio Costa Allem","1102","1977","11","04",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00001302","CEN00001302",NA,"Escola Fazendária.",NA,NA,"1980","10",NA,NA,NA,"70570","auto",NA,NA,"1",NA
"232","2020-09-02 16:27:25-03","Cenargen","CEN","44090","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Glocimar Pereira-Silva","5810","2001","11","29",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00044090","CEN00044090",NA,"Parque Ecológico Copaibas entre a QI 26 e 28, lago sul.","1050","1050","2001","12",NA,"-4781556.0","-1581833.0","70570","auto",NA,NA,"4",NA
"233","2020-09-02 16:27:25-03","Cenargen","CEN","74657","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L. M. G. Nogueira","Eduarda Barreto Andrade Dias","144","2006","10","19",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00074657","CEN00074657",NA,"Parque Nacional de Brasília.",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"3",NA
"234","2020-09-02 16:27:25-03","Cenargen","CEN","29578","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"F. S. Beni","1","1982","03","15",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas","Pastagem nativa.","CEN00029578","CEN00029578",NA,"Planaltina. Chapada CPAC",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA
"235","2020-09-02 16:27:25-03","Cenargen","CEN","21481","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L. Coradin","Lídio Coradin","8099","1987","08","20",NA,"Brasil","GO","CRISTALINA","-47.6136016845703","-16.7686004638672","Exsicatas","Presnça de xilopódio bem desenvolvido.","CEN00021481","CEN00021481",NA,"Rodovia Cristalina - Catalão (BR-050) km 10.","1080","1080","1987","08",NA,"-4766667.0","-1683333.0","85457","auto",NA,NA,"5",NA
"236","2020-09-02 16:27:25-03","Cenargen","CEN","15827","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. P. Silva","Roberto Fontes Vieira","602","1990","11","13",NA,"Brasil","GO","PADRE BERNARDO","-48.2839012145996","-15.1603002548218","Exsicatas",NA,"CEN00015827","CEN00015827",NA,"Fazenda Engenho Queimado. Área loteada a mais ou menos 10 km sul de Braslândia.","1000","1000","2000","09",NA,"-4820000.0","-1571667.0","56279","auto",NA,NA,"5",NA
"237","2020-09-02 16:27:25-03","Cenargen","CEN","11538","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","V. P. Barbosa","Gert Guenther Hatschbach","8572","1961","10","23",NA,"Brasil","PR","ARAPOTI","-49.8266983032227","-24.1578006744385","Exsicatas","Doação do Jardim Botânico do Rio de janeiro - RB- Registro N º 114425","CEN00011538","CEN00011538",NA,"Rio das Cinzas, Barra dos Perdizes.",NA,NA,"1975","02",NA,NA,NA,"41852","auto",NA,NA,"1",NA
"238","2020-09-02 16:27:25-03","Cenargen","CEN","79167","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","R. T. Queiroz","João Ricardo Vieira Iganci","733","2010","10","16",NA,"Brasil","PR","JAGUARIAIVA","-49.7057991027832","-24.2511005401611","Exsicatas","Emergindo da vegetação densa. Doação.","CEN00079167","CEN00079167",NA,"Rio da Morte.",NA,NA,"2012","05",NA,NA,NA,"44368","auto",NA,NA,"1",NA
"239","2020-09-02 16:27:25-03","Cenargen","CEN","16128","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Gilberto Pedralli","3285","1989","12","07",NA,"Brasil","PR","JAGUARIAIVA","-49.7057991027832","-24.2511005401611","Exsicatas","Só ocorre na área de cerrado!","CEN00016128","CEN00016128",NA,"Rio das Mortes; a 8 km da sede; estrada para Senges","805","805","1989",NA,NA,"-4963333.0","-2420000.0","44368","auto",NA,NA,"5",NA
"240","2020-09-02 16:27:25-03","Cenargen","CEN","11563","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","V. P. Barbosa","Edmundo Pereira","8127","1963","11","23",NA,"Brasil","PR","PONTA GROSSA","-50.1618995666504","-25.0949993133545","Exsicatas","Flores lilás internamente e externamente esbranquiçada. Doação do Jardim Botânico do Rio de Janeiro- RB-121564.","CEN00011563","CEN00011563",NA,"Vila Velha.",NA,NA,"1975","02",NA,NA,NA,"46557","auto",NA,NA,NA,NA
"241","2020-09-02 16:27:25-03","Cenargen","CEN","21486","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Pereira-Silva","Lídio Coradin","8108","1987","08","20",NA,"Brasil","SC","CAMPO ALEGRE","-49.2655982971191","-26.1924991607666","Exsicatas",NA,"CEN00021486","CEN00021486",NA,"Rodovia Cristalina - Catalão (BR-050) km 145.","860","860","2000","09",NA,"-4786667.0","-1803333.0","37493","auto",NA,NA,"5",NA
"242","2020-09-02 16:27:25-03","Cenargen","CEN","2706","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","J. B. de Andrade","Hermógenes de Freitas Leitão Fillho","4046","1976","12","04",NA,"Brasil","SP","SAO PAULO","-46.6300010681152","-23.5400009155273","Exsicatas","Doação da Universidade Estadual de Campinas - UNICAMP. Plantas do Brasil.Nº 381","CEN00002706","CEN00002706",NA,"Mogi Guaçu",NA,NA,"1978","08",NA,NA,NA,"53584","auto",NA,NA,"1",NA
"243","2019-11-13 11:21:46-03","USP","SPF","107978","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Souza, VC","7098","1994","11","12",NA,"Brasil","São Paulo","Itapeva","-49.0525","-24.073611",NA,NA,"SPF00107978",NA,NA,"Estação Ecológica de Itapeva",NA,NA,"1997","12",NA,"-49.0525","-24.073611",NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:21:46-03","USP","SPF","195968","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lopes, KB","Paula-Souza, J","8884","2007","10","04",NA,"Brasil","Goiás","Alto Paraíso de Goiás","-47.7802","-14.1631",NA,NA,"SPF00195968",NA,NA,"Parque Nacional da Chapada dos Veadeiros",NA,NA,"2013","04",NA,"-47.7802","-14.1631",NA,NA,NA,NA,NA,NA
"245","2021-03-15 18:27:39-03","USP","SPF","208905","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Siniscalchi, CM","Borges, LM; Andrino, CO; Santos, MF; Watanabe, MTC","435","2010","11","18",NA,"Brasil","Minas Gerais","Diamantina","-43.610694","-18.220278",NA,"Erva rastejante. Folhas concolores. Ramos marrons, levemente vináceos. Pedúnculos vináceos. Cálice verde-vináceo. Estandarte roxo claro com nervuras mais escuras na face abaxial; alas e quilha roxas. Abundante ao longo da trilha.; Ca","SPF00208905",NA,NA,"Parque Estadual do Biribiri, Trilha para a Cachoeira do Sentinela.","1257","1257","2014",NA,NA,"-43.610694","-18.220278",NA,NA,NA,NA,NA,NA
"246","2021-03-15 18:27:39-03","USP","SPF","219652","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Siniscalchi, CM","Borges, LM","936","2012","11","02",NA,"Brasil","Goiás","Cavalcante","-47.525028","-13.553972",NA,"Subarbusto reptante com ramos e folhas verdes. Folhas levemente cartáceas. Cálice verde claro. Corola lilás. Amostra em sílica-gel (RBdna e/ou SPF).; Campo rupestre.","SPF00219652",NA,NA,"Serra Santana, Estrada GO 241, Cavalcante#?#Prata, a norte de Cavalcante; 32,5 km da zona urbana, seguindo à esquerda na bifurcação para Engenho II; encosta rochosa à margem esquerda da estrada.","1218","1218","2016","01",NA,"-47.525028","-13.553972",NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:21:46-03","USP","SPF","63609","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lopes, KB","Cordeiro, I","409","1987","11","20",NA,"Brasil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"SPF00063609",NA,NA,"Parque Nacional da Chapada dos Veadeiros",NA,NA,"2013","04",NA,NA,NA,"44724","auto",NA,NA,NA,NA
"248","2019-11-13 11:21:46-03","USP","SPF","128771","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Siniscalchi, CM","Hervencio, P","116","1997","10","22",NA,"Brasil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"SPF00128771",NA,NA,NA,NA,NA,"2012","12",NA,NA,NA,"31264","auto",NA,NA,NA,NA
"249","2019-11-13 11:21:46-03","USP","SPF","138242","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Siniscalchi, CM","Fiaschi, P","89","1999","09","26",NA,"Brasil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"SPF00138242",NA,NA,"Parque Nacional da Serra do Cipó",NA,NA,"2012","12",NA,NA,NA,"31264","auto",NA,NA,NA,NA
"250","2019-11-13 11:21:46-03","USP","SPF","105306","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mantovani, W","Sakane, M","CFSC668","1977","10","25",NA,"Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00105306",NA,NA,NA,NA,NA,"1984","07",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"251","2019-11-13 11:21:46-03","USP","SPF","139587","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Devecchi, MF","Costa, FN","142","2000","01","07",NA,"Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00139587",NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"252","2019-11-13 11:21:46-03","USP","SPF","98328","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mantovani, W","Sakane, M","CFSC625","1977","10","25",NA,"Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00098328",NA,NA,NA,NA,NA,"1984","07",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"253","2019-11-13 11:21:46-03","USP","SPF","178010","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Devecchi, MF","Borges, LM","303","2008","10","29",NA,"Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00178010",NA,NA,"Serra do Cipó",NA,NA,"2011","07",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"254","2019-11-13 11:21:46-03","USP","SPF","14041","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lima, HC","Hoehne, W","s.n.","1951","11","27",NA,"Brasil","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,"SPF00014041",NA,NA,NA,NA,NA,"1984","07",NA,NA,NA,"29178","auto",NA,NA,NA,NA
"255","2019-11-13 11:21:46-03","USP","SPF","161951","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lopes, KB","Farinaccio, MA","568","2003","12","08",NA,"Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"SPF00161951",NA,NA,NA,NA,NA,"2013","04",NA,NA,NA,"27729","auto",NA,NA,NA,NA
"256","2019-11-13 11:21:46-03","USP","SPF","109395","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lopes, KB","Souza, VC","7199","1994","11","13",NA,"Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"SPF00109395",NA,NA,NA,NA,NA,"2013","04",NA,NA,NA,"27729","auto",NA,NA,NA,NA
"257","2019-11-13 11:21:46-03","USP","SPF","204473","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Sem coletor","s.n.","1939","12","05",NA,"Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00204473",NA,NA,NA,NA,NA,"1997","12",NA,NA,NA,"24621","auto",NA,NA,NA,NA
