"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2768","2018-11-08 08:18:39-02","CAS","CAS-BOT","595857","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Vásquez, R.; Young, K.; Jaramillo, N.","2104","1981","7",NA,"Peru","Loreto","Provincia de Requena","Jenaro Herrera.","-73.75","-4.8333333333","73° 45' W","4° 50' S","170",NA,"Arbusto 2 m. inflorescencia amarillenta.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2769","2018-11-08 09:02:14-02","CAS","CAS-BOT","595870","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Schultes, Richard Evans","3438","1942","3",NA,"Colombia","Putumayo",NA,"Río Putumayo, Puerto Ospina y los alredadores",NA,NA,NA,NA,"250",NA,"Fruit dried, powdered & used to delouse dogs. Cordoncillo. Lvs. smashed & mixed with Phyllanthus for fish poison.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2770","2018-11-08 08:24:57-02","CAS","CAS-BOT","595859","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Fonnegra G., Ramiro; Roldan, F. J.","2682","1989","3",NA,"Colombia","Antioquia","Zaragoza","Municipio Zaragoza: Quebrada Coguí, 2 Kms. antes de la desembocadura del Río Mata en el Rio Porce",NA,NA,NA,NA,"150",NA,"Arbusto de 3 mts. de altura, espiga joven blanca, verde grisáceo al fructificar. Frecuente. Financió Integral.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2771","2018-11-08 09:05:23-02","CAS","CAS-BOT","595871","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Rambo, B.","49718","1951","1",NA,"Brazil","Rio Grande do Sul",NA,"Lagoa dos Quadros, pr. Osorio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2772","2018-11-08 09:00:32-02","CAS","CAS-BOT","595869","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Schultes, Richard Evans","3730A","1942","5",NA,"Colombia","Putumayo",NA,"Río Caucaya, entre Puerto Jaramillo y el Río Putumayo",NA,NA,NA,NA,"225",NA,"Bush.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2773","2018-11-08 08:16:46-02","CAS","CAS-BOT","595856","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Pipoly, John J.; Vásquez, R.; Jaramillo, N.; Ortíz, R.","12571","1990","9",NA,"Peru","Loreto","Provincia de Maynas","Indiana; Reserva Explorama (Yanamono).","-72.8333333333","-3.5","72° 50' W","3° 30' S","90",NA,"Arbusto de 2 m; espigas erectas, amarillas.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2774","2018-11-08 08:59:28-02","CAS","CAS-BOT","595868","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Schultes, Richard Evans; Smith, C. Earle","2038","1942","12",NA,"Colombia","Putumayo",NA,"Mocoa y los alredadores al norte",NA,NA,NA,NA,"750","850","Low shrub. Sea of leaves used by Ingas for malarial fevers.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2775","2018-11-08 08:36:43-02","CAS","CAS-BOT","595864","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Callejas, R.; Churchill, S.; Acevedo, P.; Saldarriaga, F.","2522","1986","8",NA,"Colombia","Antioquia","Campamento","Mpio. de Campamento, km 10-15 de la via, Campamento- Las Brisas. Bht-bmb, transición.",NA,NA,NA,NA,"1570","1800","Arbusto de 2 m, espigas blancas, erectas, tornandose gris-verdosas en fruto. Común.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2776","2018-11-08 07:50:45-02","CAS","CAS-BOT","595848","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Buchtien, O.","3714","1912","10",NA,"Bolivia","Departamento de La Paz","Provincia Nor Yungas","Polo-Polo bei Coroico, Nordyungas",NA,NA,NA,NA,"1100",NA,"Strauch 2 m.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2777","2018-11-08 08:57:21-02","CAS","CAS-BOT","595867","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Schultes, Richard Evans","3325","1942","2",NA,"Colombia","Cauca",NA,"Puerto Limón, bosques en el lado caucano del Río Caquetá",NA,NA,NA,NA,"300",NA,"Bush.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2778","2018-11-08 09:08:05-02","CAS","CAS-BOT","595872","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Croat, Thomas B.","54653","1982","8",NA,"Venezuela","Yaracuy",NA,"Along road due north from plaza of Salom (NE of Nirgua, W of Valencia) on road to Candelaria, 7.5-8 km N of plaza in Salom","-68.5","10.1833333333","68° 30' W","10° 11' N","1200",NA,"Shrub 2 m; spikes greenish white, erect.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2779","2018-11-08 09:11:45-02","CAS","CAS-BOT","595873","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Luteyn, J.; Mori, S.; Holmgren, N.; Steyermark, J.","8212","1982","1",NA,"Venezuela","Aragua",NA,"Henri Pittier Natl. Pk. Portachuelo trail.","-45","10.3333333333","45° W","10° 20' N","1000","1120","Tree 4 m tall. Infrequent.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2780","2018-11-08 08:20:58-02","CAS","CAS-BOT","595858","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Schunke V., José","10361","1978","7",NA,"Peru","Huánuco","Provincia de Leoncio Prado","Distrito: Rupa Rupa. Jacintillo, margen izquierda del Río Monzón.",NA,NA,NA,NA,"680","700","Arbusto de 1.50-2m.; Flores verde amarillento.",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2781","2018-11-08 08:13:49-02","CAS","CAS-BOT","595855","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Ehringhaus, C.; Silveira, M. S.; Daly, D. C.; Silva, R. O.; Costa, D.; Figueiredo, C. A.; Lima, L.","281","1995","11",NA,"Brazil","Acre","Tarauaca","Mun. Tarauacá: Rio Tarauacá, Área Indígena Praia do Carapaná, Colocação Remanso dos Bôtos (house of Joaquim Mana Paulo), right bank, ca. 1 km into the forest.","-71.3730555556","-8.4605555556","71° 22' 23 W","08° 27' 38 S",NA,NA,"Shrub 2-3 m. Leaves hispid; stems pubescent; branches sometimes twining; inflorescences erect, light brown. Slight licorice odor. Use: a paste is made of leaves for wounds and boils. N.V.: bexa nixpu [rough/sandpaper Piper] (Kaxinawá)",NA,NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2782","2021-02-08 12:44:41-03","UFRGS","ICN","171511","S","Plantae","Piperaceae","Piper","aff. hispidum","Piper aff. hispidum","Sw.",NA,"Vieira, AOS; et al.","s.n.","1985","06","13","Brasil","PR","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 857; Arbusto 1,5m altura, inflorescência verde-claras e eretas.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2783","2021-02-08 12:44:41-03","UFRGS","ICN","171489","S","Plantae","Piperaceae","Piper","aff. hispidum","Piper aff. hispidum","Sw.",NA,"Vieira, AOS; et al.","116","1986","10","15","Brasil","PR","Londrina","Tamarana, Sítio Casa das Pedras.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 4354; Subarbusto 1,2m altura, inflorescência verde.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2784","2021-02-08 12:44:41-03","UFRGS","ICN","171477","S","Plantae","Piperaceae","Piper","aff. hispidum","Piper aff. hispidum","Sw.",NA,"Francisco, EM; et al.","s.n.","2002","10","08","Brasil","PR","Alvorada do Sul","Fazenda São José.","-51.2310981750488","-22.7803001403809",NA,NA,NA,NA,"Doação FUEL 34364; Arbusto, fruto verde.; Borda da mata.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"2785","2021-02-08 12:44:41-03","UFRGS","ICN","171434","S","Plantae","Piperaceae","Piper","aff. hispidum","Piper aff. hispidum","Sw.",NA,"Francisco, EM; Alves, J","s.n.","1998","10","07","Brasil","PR","Bela Vista do Paraíso","Fazenda Horizonte, beira do rio Bonitão.","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"Doação FUEL 23674; Arbusto 2m altura, frutos verdes.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"2786","2021-02-08 12:44:41-03","UFRGS","ICN","171481","S","Plantae","Piperaceae","Piper","aff. hispidum","Piper aff. hispidum","Sw.",NA,"Nishi, JRK","s.n.","1998","08","18","Brasil","PR","Marialva","Estrada do Vieira km C3","-51.7916984558105","-23.4850006103516",NA,NA,NA,NA,"Doação FUEL 30033; Flores brancas.; Interior da mata.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"32185","auto",NA,NA,NA,NA,NA
"2787","2021-02-08 12:44:43-03","UFRGS","ICN","171510","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Ferreira, JA","s.n.","2000","07","11","Brasil","PR","Bela Vista do Paraíso","Fazenda Horizonte.","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"Doação FUEL 30069; Arbusto 2,m altura, frutos verdes.; Borda de mata.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"2788","2021-02-08 12:44:43-03","UFRGS","ICN","171471","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"dos Reis, ML","s.n.","1989","04","05","Brasil","PR","Ibiporã","Horto Florestal, Reserva do ITCF","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Doação FUEL 6569; Subarbusto, inflorescência esverdeada; Beira da mata",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"2789","2021-02-08 12:44:43-03","UFRGS","ICN","171485","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Chagas; Silva, F; Soares-Silva, LH; Fregolente, RM","937","1985","11","28","Brasil","PR","Londrina","Floresta dos Irmãos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 11229; Arbusto 1,5m altura, inflorescência creme.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2790","2021-02-08 12:44:43-03","UFRGS","ICN","171475","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Chagas; Silva, F; Soares-Silva, LH; Fregolente, RM","178","1985","11","28","Brasil","PR","Londrina","Floresta Irmãos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 2402; Arbusto 1,5m altura, inflorescência creme.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2791","2021-02-08 12:44:43-03","UFRGS","ICN","171356","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E","Vieira, AOS","s.n.",NA,NA,NA,"Brasil","PR","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 350; Arbusto 1,5m altura, inflorescência ereta.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2792","2021-02-08 12:44:43-03","UFRGS","ICN","171509","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Bocardo, FG; et al.","s.n.","1997","10","03","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 30060; Arbusto 1m altura.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2793","2021-02-08 12:44:43-03","UFRGS","ICN","171354","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E","Dias, MC","s.n.","1986","10","22","Brasil","PR","Londrina","Sítio do Salto.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 3609; Subarbusto, inflorescência creme.; Caminho da mata.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2794","2021-02-08 12:44:43-03","UFRGS","ICN","171355","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E","Dias, MC","s.n.","1986","09","03","Brasil","PR","Londrina","Sítio do Salto.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 3531; Arbusto 2m altura, inflorescência creme-amarronzada.; Caminho da mata.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2795","2021-02-08 12:44:43-03","UFRGS","ICN","171464","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Pavão, OC","s.n.","1999","04","20","Brasil","PR","Primeiro de Maio","Mato próximo a cidade","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"Doação FUEL 30019; Arbusto 2m, frutos verdes; Trilha no interior de mata",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"2796","2021-02-08 12:44:43-03","UFRGS","ICN","171524","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Biazon, L; et al.","s.n.","1998","08","16","Brasil","PR","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Doação FUEL 30034; Arbusto de 0,5m altura.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"2797","2021-02-08 12:44:43-03","UFRGS","ICN","171479","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Francisco, EM; et al.","s.n.","1998","05","11","Brasil","PR","Primeiro de Maio","Mata Santa Rosa - distrito de Ibiaci.","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"Doação FUEL 23309; Arbusto 3m altura, inflorescência verde.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"2798","2020-09-17 10:41:25-03","UEPA","MFS","002965","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Swartz","Silva, CAS da","Lucas, F.C.A.","799",NA,NA,NA,"Brasil","Pará","Itaituba","Serra do Palito, Solo arenoso.","-55.978725","-4.241825","-55.978725","-4.241825",NA,NA,"Arbusto de 1,50m de altura com fruto imaturo verde.","MFS002965","MFS002965 MFS002965_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799","2020-09-17 10:41:25-03","UEPA","MFS","000166","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Swartz",NA,"Carreira, L.M.M.","2935",NA,NA,NA,"Brasil","Pará","São Geraldo do Araguaia","APA da Serra das Andorinhas, ramal denominado de Brejão. Vegetação mata alta de transição impactada.","-48.571944","-6.398783","-48.571944","-6.398783",NA,NA,"Arbusto de ca. de 3,00m de altura. Infrutescências eretas, alongadas com frutos maduros verde-ferrugíneas e imaturos esverdeados, isoladas, axilares.","MFS000166","MFS000166 MFS000166_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2800","2020-09-17 10:41:25-03","UEPA","MFS","000167","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Swartz",NA,"Carreira, L.M.M.","2934",NA,NA,NA,"Brasil","Pará","São Geraldo do Araguaia","APA da Serra das Andorinhas, ramal denominado de Brejão. Vegetação mata alta de transição impactada.","-48.571944","-6.398783","-48.571944","-6.398783",NA,NA,"Arbusto escandente. Material estéril.","MFS000167","MFS000167 MFS000167_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2801","2020-09-17 10:41:25-03","UEPA","MFS","001362","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Swartz","Silva, CAS da","Germano, CM","189",NA,NA,NA,"Brasil","Pará","Abaetetuba","Comunidade Rio Urubueua de Fátima.","-48.954194","-1.625278","-48.954194","-1.625278",NA,NA,"Arbusto escandente. 4 m de altura.","MFS001362","MFS001362 MFS001362_e","2012","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2802","2020-09-17 10:41:25-03","UEPA","MFS","004442","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Swartz","Silva, CAS da","Lucas, F.C.A.","1348",NA,NA,NA,"Brasil","Pará","Moju",NA,"-48.767192","-1.890289","-48.767192","-1.890289",NA,NA,"Erva de 80cm de altura com fruto imaturo verde.","MFS004442","MFS004442 MFS004442_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2803","2020-04-30 16:07:35-03","UFMT","CNMT","5302","S","Plantae","Piperaceae","Piper","cf. hispidum","Piper cf. hispidum","Sw.","Córdova, M.O.","Córdova, M.O.; Sabino, M., Duarte, T.S.","188","2015","10","10","Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino. Trilha 2. Módulo V, PPBio, a 3 km da Fazenda Pousada Cristalino.","-55.81605","-9.462639","55°48'57.78W","09°27'45.5S",NA,NA,"Inflorescência branca amarelada. Folha jovem como bractea. Frequente.PPBio - Curso de Identificação Botânica - ABAM - UFMT Sinop","CNMT005302","CNMT005302","2015","10",NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804","2014-09-23 11:02:09-03","G","G-DC","G00328066","S","Plantae","Piperaceae","Piper","asperifolium","Piper asperifolium","Ruiz & Pav.","CAT.HERB.PRODR.","Usteri, A.",NA,"1907",NA,"00","Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444","-48.65972222","-22.40444444",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00328066",NA,"2012","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2805","2014-09-23 11:02:13-03","G","G-DC","G00203681","S","Plantae","Piperaceae","Piper","hirsutum","Piper hirsutum","Sw.","CAT.HERB.PRODR.","Lhotsky, J.",NA,"1831",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=177654&base=img&lang=en","G00203681","G00203681","2009","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2806","2014-09-23 11:02:13-03","G","G-DC","G00315554","S","Plantae","Piperaceae","Piper","hirsutum","Piper hirsutum var. magnifolium","C. DC.","CAT.HERB.PRODR.","Malme, G. O. A.","2062","1902","07","23","Brazil","Mato Grosso",NA,NA,"-55.92333333","-13.40083333","-55.92333333","-13.40083333",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00315554",NA,"2012","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,"var. magnifolium",NA,NA,NA,NA,NA,NA,NA,NA
"2807","2014-09-23 11:02:13-03","G","G-DC","G00315515","S","Plantae","Piperaceae","Piper","hirsutum","Piper hirsutum var. parvifolium","C. DC.","CAT.HERB.PRODR.","Glaziou, A. F. M.","7844",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00315515",NA,"2012","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,"var. parvifolium",NA,NA,NA,NA,NA,NA,NA,NA
"2808","2014-09-23 11:02:13-03","G","G-DC","G00315241","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","CAT.HERB.PRODR.","Huber, J. E.","1063","1895","10","15","Brazil","Pará",NA,NA,"-52.53","-5.64861111","-52.53","-5.64861111",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00315241",NA,"2012","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2809","2014-09-23 11:02:13-03","G","G-DC","G00315286","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","CAT.HERB.PRODR.","Malme, G. O. A.","2240","1902","08","11","Brazil","Mato Grosso",NA,NA,"-55.92333333","-13.40083333","-55.92333333","-13.40083333",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00315286",NA,"2012","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2810","2014-09-23 11:02:13-03","G","G-DC","G00315294","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","CAT.HERB.PRODR.","Baker, C. F.","156","1908","01","04","Brazil","Pará",NA,NA,"-52.53","-5.64861111","-52.53","-5.64861111",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00315294",NA,"2012","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2811","2014-09-23 11:02:13-03","G","G-DC","G00315242","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","CAT.HERB.PRODR.","Schwacke, C. A. W.","13769","1898","12","04","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00315242",NA,"2012","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2812","2014-09-23 11:02:13-03","G","G-DC","G00315290","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","CAT.HERB.PRODR.","Baker, C. F.","154","1908","01","04","Brazil","Pará",NA,NA,"-52.53","-5.64861111","-52.53","-5.64861111",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00315290",NA,"2012","01","01","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813","2018-12-04 20:30:52-02","UNIR","RON","1572","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Aizzo, JRS","99","2010","08",NA,"Brasil","Rondônia","Porto Velho","Campus José Ribeiro Filho; Mata Ombrófila Aberta; mata próxima ao laboratório Biogeoquímica, borda.","-63.941111","-8.837222","-63.941111","-8.837222",NA,NA,"Arbustivo, 2.0 m de altura, com inflorescência.","RON00001572","RON00001572",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814","2019-11-21 10:14:25-03","IBt","SP","267328","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Nee, M","34972","1987","04","22","Brasil","Rondônia","Porto Velho","Ca. 2 km E of mineração at Campo Novo. Near water supply pump.","-63.583333","-10.566667","-63.583333","-10.566667","300","300",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815","2019-11-21 10:14:25-03","IBt","SP","288892","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Ávila, NS; Bellenzani, MLR; Garcia, RJF","307","1994","09","12","Brasil","São Paulo","São Paulo","Camping ana Paula, borda de mata, região sul do município.","-46.774444","-23.4","-46.774444","-23.4",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816","2019-11-21 10:14:25-03","IBt","SP","288893","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Ávila, NS; Brero, JMG; Silva, LL; Garcia, RJF","371","1994","09","13","Brasil","São Paulo","São Paulo","Sítio caminho para Engº Marcilac, região sul do município.","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
