"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"217","2014-04-02 13:31:00-03","MO","MOBOT","2808565","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","Boris A. Krukoff","1932","4","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"maurioides","(Mart.) Kaastra","R.C. Kaastra","Krukoff 1710","Maranhão",NA,"Near river Candido Mendes. Maracassumé River Region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","2808743","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","Boris A. Krukoff","1940","1",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"maurioides","(Mart.) Kaastra","R.C. Kaastra","Krukoff 11797","Maranhão",NA,"Arutahy; Terra forme. highland, high forest. Island of São Luiz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","1092345","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Paul F. Foster|Antony Jardim|F. Moza|J. Villarroel","1996","8","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"P.F. Foster (MO)","Foster 680","Santa Cruz","Velasco","Reserva Forestal Bajo Paraguá. Camino a El Choré 6.7 km al norte del arroyo Las Londras. Bosque de bejuco con ruderales como Apeiba tibourbou y Mabea fistula.","-61.16138","-14.34611",NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"220","2012-06-15 16:16:00-03","MO","MOBOT","1164765","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Randall J. Evans","1997","6","10","South America","Suriname",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"R. Liesner (MO)","Evans 2722","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River. Stream bank along El Dorado Waterfall, ca. 100 m upstream from confluence with E bank of Nickerie River, ca. 1 km downriver from Blanche Marie Guesthouse.","-56.8777778","4.7583333",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"387","11"
"221","2008-05-27 22:02:00-03","MO","MOBOT","117410","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C.F.E. Otto",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Otto 1015","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","117418","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Basil Stergios|et al.","1983","7","19","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Stergios 6260","Bolívar",NA,"Rio Cuyuni, vicinity of Isla Amacoco and Cano Negro sector upstream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","117435","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Julian A. Steyermark",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Steyermark 87967","Bolívar",NA,"N of El Palmar",NA,NA,NA,"200.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","117443","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Julian A. Steyermark",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Steyermark 57682","Bolívar",NA,"1-10 km NW of Upata, between Upata & Altagracia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2009-07-31 09:01:00-03","MO","MOBOT","118055","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Franciso Delascio C.|Ronald L. Liesner","1978","7",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J.A.Kallunki (FVG 2005)","Delascio Chitty 7225","Bolívar",NA,"Calceta Larga, via San Pedro de las Bocas, NW of El Manteco",NA,NA,NA,"260.00000000","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","118063","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Franciso Delascio C.|R. López",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Delascio Chitty 8935","Bolívar",NA,"Imataca forest reserve, NW of Tumeremo",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2013-10-05 06:31:00-03","MO","MOBOT","118071","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Ronald L. Liesner|Ángel C. González","1978","8","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J.A.Kallunki (FVG 2005)","Liesner 5971","Bolívar",NA,"20 to 35 km SW of Monteco on road to San Pedro de las Dos Bocas; disturbed primary forest.","-62.91666","7.16666",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"498",NA
"228","2013-10-05 06:31:00-03","MO","MOBOT","118080","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Ronald L. Liesner|Ángel C. González","1981","4","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J.A.Kallunki (FVG 2005)","Liesner 11106","Bolívar",NA,"Represa Guri, 1 to 5 km south of dam. Islands and west side of river. Forest.","-63","7.75",NA,"220.00000000","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95",NA
"229","2013-10-05 06:31:00-03","MO","MOBOT","118089","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Ronald L. Liesner|Ángel C. González","1981","3","31","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J.A.Kallunki (FVG 2005)","Liesner 11014","Bolívar",NA,"Represa Guri, ca. 0.5 km SSW of dam. On a steep forested slope with open rocks at top.","-63","7.76666",NA,"250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94",NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","118097","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Julian A. Steyermark",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Steyermark 88198","Bolívar",NA,"E of Miamo",NA,NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2010-04-12 21:17:00-03","MO","MOBOT","118111","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Carlos A. Blanco","1965","11",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Blanco 376","Bolívar",NA,"El Paraiso and La Yagua camps, 48 km NE of Los Rosos, 17 km from Upata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2011-03-23 19:28:00-03","MO","MOBOT","1278410","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Randall J. Evans|Heather Peckham","1997","12","1","South America","Suriname",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Evans 2772","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River.","-56.87777","4.75833",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"399","2"
"233","2013-12-30 20:32:00-02","MO","MOBOT","2806900","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J.J. Strudwick|G.L. Sobel|Bruce W. Nelson|A. Nazare P.|C. da Silva R.|N. Alves da Silva","1981","8","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Strudwick 4267","Pará",NA,"Sete Varas airstrips in Rio Curua, Savanna. On top of dry rocky hill. 54 92 W, 0 95 S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2013-02-20 10:41:00-03","MO","MOBOT","2807563","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Omar Zambrano|Noel Gutiérrez","1987",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Zambrano 1611","Zulia",NA,"Region Del Socopo. Reserva Burro Negro, bosque del camino desde Diego Coronel a Juan Saavedra y Torre de Observación, Dtto. Miranda.","-70.81666","10.45",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","2807712","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","O.O. Miller","1901",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"R.C. Kaastra","Miller 226",NA,NA,"Plants of the Island of Margarita, El Valle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2015-01-14 22:09:00-02","MO","MOBOT","2808263","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Winfried Meier|A. von Schuckmann|Joachim Beck|Maik Kindermann","1992","5","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"P. Berry, 3/97","Meier 2400","Bolívar",NA,NA,"-66.0001028","7.0005003",NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2013-12-30 20:32:00-02","MO","MOBOT","2810887","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J.J. Strudwick|G.L. Sobel|Bruce W. Nelson|A. Nazare P.|C. da Silva R.|N. Alves da Silva","1981","8","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Strudwick 4499","Pará",NA,"Sete Varas airstrip on Rio Curua (a clear-water river), Riverside, igapó. 54 92 W, 0 95 S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2012-04-24 05:05:00-03","MO","MOBOT","3355536","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J.J. de Granville|Françoise Crozier|Christian P.G.-A. Feuillet|Vanessa Hequet|Scott A. Mori|Neal Smith","2000","9","19","South America","French Guiana",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Granville 14300","Cayenne",NA,"Pic Matécho, versant sud. Arbre. Forêt basses sur pente d'inselberg.","-53.03333","3.73333",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","3387782","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Douglas C. Daly","1981","12","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Daly 1662","Pará",NA,"Near Rio Itacaiunas: Aprox. 80 km from Marabá 37 km S on PA 150 and 50 km WNW on services road. Clearing site for railway construction, forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2013-02-13 05:33:00-02","MO","MOBOT","3433254","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Mario Saldias P.","1993","5","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"A. Araujo-Murakami (LPB)","Saldias Paz 2627","Santa Cruz","Nuflo de Chavez","5 km al Noreste de esta comunidad. Bosque semideciduo, con Chorisia especiosa, Anadenanthera macrocarpa y Opuntia brasilensis; suelos superficiales, con afloramiento de roca madre.","-62.25","-15.25",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","933975","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","M. Toledo G.","1992","8","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"L. Arroyo (USZ)","Toledo G. 95","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Alrededor del Campamento Lago Caimán. Aprox. 2 km al S del Río Itenez.","-60.9","-13.61666",NA,"250.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2011-03-24 17:27:00-03","MO","MOBOT","3390133","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","1982","6","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Sperling 5979","Pará",NA,"AMZA camp 3-Alfa. Steep forested slopes on ridgetop above camp, selectively cut for lumber.","-50.55","-5.8",NA,"300.00000000","475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2010-07-19 16:27:00-03","MO","MOBOT","2766929","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Timothy C. Plowman","1980","2","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Plowman 8842","Pará","Santana do Araguaia","Municipo Santa de Araguaia. 100 km S of Redencáo on road (PA-150) to Barrairos dos Campo. Fazenda Inajaporã betweem Rio Inajãzinho and Rio Inajã.","-50.4166667","-8.75",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","11"
"244","2014-04-02 13:31:00-03","MO","MOBOT","2808329","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","Boris A. Krukoff","1937","12","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"maurioides","(Mart.) Kaastra","R.C. Kaastra","Krukoff 11666","Maranhão",NA,"Rio Pindare, Rapoza-Moncao, Terra firna, low land high forest, virgin mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2014-04-02 13:31:00-03","MO","MOBOT","2808565","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","Boris A. Krukoff","1932","4","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"maurioides","(Mart.) Kaastra","R.C. Kaastra","Krukoff 1710","Maranhão",NA,"Near river Candido Mendes. Maracassumé River Region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","2808743","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","Boris A. Krukoff","1940","1",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"maurioides","(Mart.) Kaastra","R.C. Kaastra","Krukoff 11797","Maranhão",NA,"Arutahy; Terra forme. highland, high forest. Island of São Luiz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2013-12-30 20:32:00-02","MO","MOBOT","2807024","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J.J. Strudwick|G.L. Sobel|Bruce W. Nelson|A. Nazare P.|C. da Silva R.|N. Alves da Silva","1981","7","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Strudwick 3651","Pará",NA,"W bank of Rio Maicuru, ca. 23 km upstream from Lageira airstrip. N side of Mutum stream. Forest near riverbanks, broken canopy.","-54.43333","0.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","1092345","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Paul F. Foster|Antony Jardim|F. Moza|J. Villarroel","1996","8","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"P.F. Foster (MO)","Foster 680","Santa Cruz","Velasco","Reserva Forestal Bajo Paraguá. Camino a El Choré 6.7 km al norte del arroyo Las Londras. Bosque de bejuco con ruderales como Apeiba tibourbou y Mabea fistula.","-61.16138","-14.34611",NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"249","2012-06-15 16:16:00-03","MO","MOBOT","1164765","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Randall J. Evans","1997","6","10","South America","Suriname",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"R. Liesner (MO)","Evans 2722","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River. Stream bank along El Dorado Waterfall, ca. 100 m upstream from confluence with E bank of Nickerie River, ca. 1 km downriver from Blanche Marie Guesthouse.","-56.8777778","4.7583333",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"387","11"
"250","2008-05-27 22:02:00-03","MO","MOBOT","117410","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C.F.E. Otto",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Otto 1015","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2008-05-27 22:02:00-03","MO","MOBOT","117418","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Basil Stergios|et al.","1983","7","19","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Stergios 6260","Bolívar",NA,"Rio Cuyuni, vicinity of Isla Amacoco and Cano Negro sector upstream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2008-05-27 22:02:00-03","MO","MOBOT","117435","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Julian A. Steyermark",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Steyermark 87967","Bolívar",NA,"N of El Palmar",NA,NA,NA,"200.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","117443","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Julian A. Steyermark",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Steyermark 57682","Bolívar",NA,"1-10 km NW of Upata, between Upata & Altagracia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-07-31 09:01:00-03","MO","MOBOT","118055","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Franciso Delascio C.|Ronald L. Liesner","1978","7",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J.A.Kallunki (FVG 2005)","Delascio Chitty 7225","Bolívar",NA,"Calceta Larga, via San Pedro de las Bocas, NW of El Manteco",NA,NA,NA,"260.00000000","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","118063","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Franciso Delascio C.|R. López",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Delascio Chitty 8935","Bolívar",NA,"Imataca forest reserve, NW of Tumeremo",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2013-10-05 06:31:00-03","MO","MOBOT","118071","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Ronald L. Liesner|Ángel C. González","1978","8","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J.A.Kallunki (FVG 2005)","Liesner 5971","Bolívar",NA,"20 to 35 km SW of Monteco on road to San Pedro de las Dos Bocas; disturbed primary forest.","-62.91666","7.16666",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"498",NA
"257","2013-10-05 06:31:00-03","MO","MOBOT","118080","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Ronald L. Liesner|Ángel C. González","1981","4","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J.A.Kallunki (FVG 2005)","Liesner 11106","Bolívar",NA,"Represa Guri, 1 to 5 km south of dam. Islands and west side of river. Forest.","-63","7.75",NA,"220.00000000","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95",NA
"258","2013-10-05 06:31:00-03","MO","MOBOT","118089","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Ronald L. Liesner|Ángel C. González","1981","3","31","South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J.A.Kallunki (FVG 2005)","Liesner 11014","Bolívar",NA,"Represa Guri, ca. 0.5 km SSW of dam. On a steep forested slope with open rocks at top.","-63","7.76666",NA,"250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94",NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","118097","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Julian A. Steyermark",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Steyermark 88198","Bolívar",NA,"E of Miamo",NA,NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2010-04-12 21:17:00-03","MO","MOBOT","118111","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Carlos A. Blanco","1965","11",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Blanco 376","Bolívar",NA,"El Paraiso and La Yagua camps, 48 km NE of Los Rosos, 17 km from Upata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2011-03-23 19:28:00-03","MO","MOBOT","1278410","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Randall J. Evans|Heather Peckham","1997","12","1","South America","Suriname",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,NA,"Evans 2772","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River.","-56.87777","4.75833",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"399","2"
"262","2013-12-30 20:32:00-02","MO","MOBOT","2806900","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J.J. Strudwick|G.L. Sobel|Bruce W. Nelson|A. Nazare P.|C. da Silva R.|N. Alves da Silva","1981","8","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Strudwick 4267","Pará",NA,"Sete Varas airstrips in Rio Curua, Savanna. On top of dry rocky hill. 54 92 W, 0 95 S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2013-02-20 10:41:00-03","MO","MOBOT","2807563","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Omar Zambrano|Noel Gutiérrez","1987",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"J. Kallunki","Zambrano 1611","Zulia",NA,"Region Del Socopo. Reserva Burro Negro, bosque del camino desde Diego Coronel a Juan Saavedra y Torre de Observación, Dtto. Miranda.","-70.81666","10.45",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","2807712","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","O.O. Miller","1901",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"pilocarpoides",NA,"R.C. Kaastra","Miller 226",NA,NA,"Plants of the Island of Margarita, El Valle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
