"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","locality","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"530","2020-05-19 10:30:33-03","UFBA","ALCB","139085","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2019","12",NA,"Silva, WJ de J; Alunos de Botânica BIOC05","2019","12","19","Brasil","Bahia","Salvador","-38.504444","-13.0575","-38.504444","-13.0575","ALCB071051",NA,NA,NA,"Folhas cartáceas, discolores. Inflorescência opositifólia, espiga de cor creme.","Southern America",NA,NA,"50","Dicotyledon",NA,"Campus Universitário de Ondina .",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-10-09 11:22:39-03","UFBA","ALCB","21753","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Ferreira, MC","1987","11",NA,"Araújo, AP de; Ferreira, MC","1987","10","02","Brasil","Amazonas","Eirunepé","-71.566667","-7.75","-71.566667","-7.75","ALCB002480","ALCB002480",NA,NA,"hemicriptófita; 2 m. Inflorescência amarela. Em terra firme. Rara.; relevo ondulado.","Southern America",NA,NA,"0457","Dicotyledon",NA,"BR-364, Cruzamento Rio Greg rio",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-10-09 11:22:39-03","UFBA","ALCB","29159","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","1996","12",NA,"Pacheco, LM; Barreto, M","1996","08","19","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB002481","ALCB002481",NA,NA,"1,5 m. Folhas simples, semi-coreácea, discolor. Inflorescência com flores verdes-amareladas.; solo areno-argiloso.","Southern America",NA,NA,"19","Dicotyledon",NA,"Região Metropolitana Salvador, São Gonçalo, ILÒ AX? OPâ AFONJµ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-10-09 11:22:39-03","UFBA","ALCB","29724","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Guedes, ML; et al.","1997","01","19","Brasil","Bahia","Eunápolis","-39.566667","-16.366667","-39.566667","-16.366667","ALCB002458","ALCB002458","200","200","folhas membranáceas, discolores, face adaxial áspera. Inflorescência em espiga; flor verde.; wm estágio de recuperação.","Southern America",NA,NA,"4252","Dicotyledon",NA,"Extremo Sul, Projeto Saucaieira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-10-09 11:22:39-03","UFBA","ALCB","54914","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Gonçalves, EG","2001","03",NA,"Gonçalves, EG; Jardim, JG; Sant'Ana, SC de","2001","03","07","Brasil","Bahia","Ibirapitanga/Camamú/Maraú",NA,NA,NA,NA,"ALCB002453","ALCB002453",NA,NA,"Arbusto até 2m de altura,na margem da estrada. Folhas verde-claro.","Southern America",NA,NA,"793","Dicotyledon",NA,"Litoral Sul, Estrada São José da Vitória-Una,5,4km após o entroncamento com a BR 101",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-10-09 11:22:39-03","UFBA","ALCB","58120","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2002","09",NA,"Guedes, ML; Loureiro, DM; Santana, DL; Alves, L. de J.","2001","12","04","Brasil","Bahia","Wenceslau Guimarães","-39.6325","-13.618889","-39.6325","-13.618889",NA,NA,NA,NA,"Ca. de 2m. Folha semi-crassa,discolor. Inflorescência opositifolia,espiciforme,esbranquiçada. Fruto imaturo verde. Frequente.","Southern America",NA,NA,"s/n","Dicotyledon",NA,"Litoral Sul, Próximo ao córrego",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-10-09 11:22:39-03","UFBA","ALCB","60589","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Xavier, AB","2003","02",NA,"Xavier, AB; Guedes, ML; Anjos, BA dos","2003","02","08","Brasil","Bahia","Eunápolis","-39.566667","-16.366667","-39.566667","-16.366667","ALCB002475","ALCB002475 ALCB002475_1",NA,NA,"de ca. 2,5 m. Folhas cartáceas, discolores, com bastante óleo essencial. Inflorescência em espigas opositifolia.; #?#Plantio de Eucalyptus , antigamente área de plantio de mamão.","Southern America",NA,NA,"37","Dicotyledon",NA,"Extremo Sul, Parajú II, parcela nº2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-10-09 11:22:39-03","UFBA","ALCB","60589","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Xavier, AB","2003","02",NA,"Xavier, AB; Guedes, ML; Anjos, BA dos","2003","02","08","Brasil","Bahia","Eunápolis","-39.566667","-16.366667","-39.566667","-16.366667",NA,NA,NA,NA,"de ca. 2,5 m. Folhas cartáceas, discolores, com bastante óleo essencial. Inflorescência em espigas opositifolia.; #?#Plantio de Eucalyptus , antigamente área de plantio de mamão.","Southern America",NA,NA,"37","Dicotyledon",NA,"Extremo Sul, Parajú II, parcela nº2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-10-09 11:22:39-03","UFBA","ALCB","66749","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,"2004","02",NA,"Vieira, LP","2004","01","11","Brasil","Bahia",NA,"-38.5","-1.438889","-38.5","-1.438889","ALCB002477","ALCB002477",NA,NA,"ca 2m alt. Folhas cartáceas, discolores; flores pequenas em espiga.","Southern America",NA,NA,"42","Dicotyledon",NA,"Região Metropolitana Salvador, Terreiro de candomblé Manso Dandalungua Cocuazenza. Rua Aliomar Baleeiro, Km 10, n. 163, Bairro Coqueiro Grande (Estrada velha do aeroporto)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-10-09 11:22:39-03","UFBA","ALCB","69053","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Carvalho-Silva, M","2009","07",NA,"Guedes, ML; Accioly, M","2005","06","04","Brasil","Bahia","Simões Filho","-38.452778","-12.800556","-38.452778","-12.800556","ALCB002449","ALCB002449",NA,NA,"de ca 2m. Folhas ásperas, discolores. Inflorescência espiga opositifolia, amarelada.; Manguezal","Southern America",NA,NA,"11492","Dicotyledon",NA,"Região Metropolitana Salvador, Baia de Aratú, área da antiga fábrica de Cimento Aratú",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-10-09 11:22:39-03","UFBA","ALCB","7275","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Callejas, R","1983","11",NA,"Queiroz, LP de",NA,NA,NA,"Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB002623","ALCB002623",NA,NA,"2,0 m, muito ramificado a partir da metade superior. Flores alvas em espigas opositifolias.","Southern America",NA,NA,"024","Dicotyledon",NA,"Região Metropolitana Salvador, Ondina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-10-09 11:22:39-03","UFBA","ALCB","74201","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2006","10",NA,"Tosto, MG; Santos, JS; Guedes, ML; Rigueira, D","2006","08","12","Brasil","Bahia","Cairu","-39.033333","-13.483333","-39.033333","-13.483333","ALCB002478","ALCB002478",NA,NA,"ca. 1 m alt. Folhas membranáceas com pêlos hirtus. Material estéril.; Mussununga.","Southern America",NA,NA,"92","Dicotyledon",NA,"Baixo Sul, Garapuá",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-10-09 11:22:39-03","UFBA","ALCB","92686","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Melo, A","2017","10","25","Guedes, ML; Gomes, FS","2009","05","16","Brasil","Bahia","Lauro de Freitas","-38.316667","-12.883333","-38.316667","-12.883333","ALCB002513","ALCB002513",NA,NA,"de ca 2 m de altura. Folhas cartáceas, discolores. Espiga com flores cremes.","Southern America",NA,NA,"16556","Dicotyledon",NA,"Região Metropolitana Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-10-09 11:22:39-03","UFBA","ALCB","92871","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML; Gomes, FS","2010","03",NA,"Guedes, ML; Gomes, FS; Melo, E; et al.","2009","12","10","Brasil","Bahia","Licínio de Almeida","-42.525","-14.451389","-42.525","-14.451389","ALCB002470","ALCB002470","878","878","ca. 2 m alt. Folhas cartáceas, discolores. Inflorescência do tipo espiga com floresa amarelo-esverdeado.","Southern America",NA,NA,"16744","Dicotyledon",NA,"Serra Geral, fazenda São Domingos. Jurema. P04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-25 16:51:18-03","UFBA","ALCB","97870","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2010","10",NA,"Guedes, ML; Silva, LB da; Oliveira, MAJ de; Melo, IV de; Silva, MCR","2010","10","25","Brasil","Bahia","Santa Teresinha","-39.475556","-12.853611","-39.475556","-12.853611","ALCB002471","ALCB002471","822","822","Folhas cartáceas assimétricas, discolores. Inflorescência em espigas.","Southern America",NA,NA,"17848","Dicotyledon",NA,"Recôncavo Sul, Floresta Estacional Semisecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-10-09 11:22:39-03","UFBA","ALCB","98893","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2011","03",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","2011","02","22","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB002462","ALCB002462",NA,NA,"de ca 1,80 m de altura. Folhas cartáceas, discolores. Inflorescência com flores cremes.","Southern America",NA,NA,"18029","Dicotyledon",NA,"Região Metropolitana Salvador, Condomínio Green Ville. Paralela",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-10-09 11:22:39-03","UFBA","ALCB","99359","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Melo, A","2017","10","25","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","2011","06","13","Brasil","Bahia","Salvador","-38.516667","-12.784722","-38.516667","-12.784722","ALCB002498","ALCB002498",NA,NA,"Folhas membranáceas.; Área antropizada.","Southern America",NA,NA,"18382","Dicotyledon",NA,"Região Metropolitana Salvador, Ilha de Maré. Povoado de Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-10-09 11:22:39-03","UFBA","ALCB","98524","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Lisboa, MS","2011","02",NA,"Lisboa, MS; Guedes, ML; et al.","2010","12","07","Brasil","Bahia","São Francisco do Conde","-38.6800003051758","-12.6274995803833",NA,NA,"ALCB002460","ALCB002460",NA,NA,"ereto, ramificado d hastes articuladas e nodosas, ca de 3,5 m de altura. Folhas cartáceas, opacas em ambas as faces, pilosas. Flores pequenas dispostas em espigas alongadas, de cor creme.; Casa de Sr. Claudomiro","Southern America",NA,NA,"106","Dicotyledon",NA,"Região Metropolitana Salvador, Localidade de Monte Recôncavo",NA,"19587","auto",NA,NA,NA,NA,NA,NA
"548","2019-10-09 11:22:39-03","UFBA","ALCB","5902","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum aduncum","L.","Callejas, R","1983","11",NA,"Lima, AS","1944","12","05","Brasil","São Paulo","Monte Alegre",NA,NA,NA,NA,"ALCB002624","ALCB002624",NA,NA,NA,"Southern America",NA,NA,"s/n","Dicotyledon",NA,NA,"aduncum",NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-10-09 11:22:39-03","UFBA","ALCB","134337","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2019","05",NA,"Guedes, ML; Lopes, EB","2018","10","04","Brasil","Bahia","Varzedo","-38.083333","-12.6425","-38.083333","-12.6425","ALCB059112","ALCB059112",NA,NA,"Folhas membranáceas, discolores, face abaxial pubescente. Inflorescência em espiga.","Southern America",NA,NA,"31016","Dicotyledon",NA,"Recôncavo Sul, Fazenda do Sr. Getúlio, Margem do Rio Cai Camarão.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-10-09 11:22:39-03","UFBA","ALCB","100788","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2011","08",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; et al.","2011","03","12","Brasil","Bahia","Salvador","-39.516667","-12.933333","-39.516667","-12.933333","ALCB002461","ALCB002461",NA,NA,"Folhas membranaceas, discolores. Inflorescência espiga opositifolia.","Southern America",NA,NA,"18236","Dicotyledon",NA,"Região Metropolitana Salvador, Paralela, entrada pela Rua Carnaúba",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-10-09 11:22:39-03","UFBA","ALCB","049736","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Pacheco, LM","2001","01",NA,"Pacheco, LM","2001","11","15","Brasil","Bahia","Santa Cruz Cabrália","-39.016667","-16.266667","-39.016667","-16.266667","ALCB002451","ALCB002451",NA,NA,"2,0 m. Folhas cartáceas, discolores, ásperas. Flores em botão.; Estádio secundário de desenvolvimento. Borda da mata.","Southern America",NA,NA,"81","Dicotyledon",NA,"Extremo Sul, Estação Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-10-09 11:22:39-03","UFBA","ALCB","137697","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Queiroz, EP","2005","07",NA,"Queiroz, EP","2003","10","24","Brasil","Bahia","Salvador","-38.426944","-12.926944","-38.426944","-12.926944","ALCB067557","ALCB067557",NA,NA,"2 m. Folhas cartáceas, ásperas, discolores. Inflorescência alva-esverdeada.","Southern America",NA,NA,"280","Dicotyledon",NA,"Jardim Botânico de Salvador .",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-10-09 11:22:39-03","UFBA","ALCB","58120","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2002","09",NA,"Guedes, ML; Loureiro, DM; Santana, DL; Alves, L. de J.","2001","12","04","Brasil","Bahia","Wenceslau Guimarães","-39.6325","-13.618889","-39.6325","-13.618889",NA,NA,NA,NA,"de ca. 2 m. Folha semi-crassa, discolor. Inflorescência opositifolia, espiciforme, esbranquiçada. Fruto imaturo verde. Freqüente","Southern America",NA,NA,"s/n","Dicotyledon",NA,"Litoral Sul, Próximo ao Córrego",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-10-09 11:22:39-03","UFBA","ALCB","76907","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML; Valadão, RM","2007","02",NA,"Valadão, RM; Guedes, ML","2006","04","10","Brasil","Bahia","Ituberá","-39.133333","-13.716667","-39.133333","-13.716667","ALCB002472","ALCB002472",NA,NA,"de ca. 2,0m de altura, aromático. Folhas crassas, discolores pubescente em ambas as faces. Flores em espigas opositifólias. Frutos imaturos.; Arbórea.","Southern America",NA,NA,"375","Dicotyledon",NA,"Litoral Sul, Fargmento do Pacangê",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-10-09 11:22:39-03","UFBA","ALCB","77006","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML; Prates, ARS; Oliveira, MR","2007","04",NA,"Guedes, ML; Gomes, LP; Valadão, RM; Prates, ARS; Oliveira, MR; Gomes, FS","2007","03","18","Brasil","Bahia","Camaçari","-38.303611","-12.813611","-38.303611","-12.813611","ALCB002467","ALCB002467",NA,NA,"ca 1,30m. Folhas membranáceas, discolores. Inflorescência tipo espiga, esbranquiçada.; em estágio inicial de regeneração.","Southern America",NA,NA,"s/n","Dicotyledon",NA,"síto O Encantado. Abrantes- Ba, 234- casa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-10-09 11:22:39-03","UFBA","ALCB","88495","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2009","06",NA,"Guedes, ML; Gomes, FS; et al.","2009","05","24","Brasil","Bahia","Maraú","-38.930556","-13.943056","-38.930556","-13.943056","ALCB002456","ALCB002456","17","17","de ca 1,80 m de altura. Folhas discolores, face abaxial com nervação proeminente. Inflorescência espiga.","Southern America",NA,NA,"15096","Dicotyledon",NA,"Litoral Sul, Fazenda Taipus de Fora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-10-09 11:22:39-03","UFBA","ALCB","93856","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guedes, ML","2012","10",NA,"Guedes, ML; Alunos de Botânica Econômica","2009","11","23","Brasil","Bahia","Santa Cruz Cabrália","-39.016667","-16.266667","-39.016667","-16.266667","ALCB002465","ALCB002465",NA,NA,"de ca 2 m de altura. Folhas cartáceas, discolores, face adaxial com pêlos híspidos. Inflorescência axilar, espiga.","Southern America",NA,NA,"16892","Dicotyledon",NA,"Extremo Sul, Barrolândia, Estação Experimental Gregório Bomdar",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-10-09 11:22:39-03","UFBA","ALCB","15613","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Callejas, R","1985","09",NA,"Santos, TS dos","1984","11","21","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"ALCB002483","ALCB002483","50","50","6 m X 8 cm. Flores cremes. Frutos imaturos verdes.","Southern America",NA,NA,"s/n","Dicotyledon",NA,"Litoral Sul,  rea do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra D",NA,"61245","auto",NA,NA,NA,NA,NA,NA
"559","2019-10-09 11:22:39-03","UFBA","ALCB","81901","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Campos, GS","2007","03",NA,"Campos, GS; Almeida, MZ de","2007","02","15","Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"ALCB002474","ALCB002474",NA,NA,"Arbusto, folhas alternas, inflorescência em espiga, folhas membranaceas; Mata ombrófila amtropizada","Southern America",NA,NA,"86","Dicotyledon",NA,"Estrada velha do Aeroporto, Terreiro Manso Dandalungua Cocuazenza, Estrada do Coqueiro Grande",NA,"26018","auto",NA,NA,NA,NA,NA,NA
"560","2019-10-09 11:22:39-03","UFBA","ALCB","81519","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Nunes, AT",NA,NA,NA,"Nunes, AT","2007","09","04","Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"ALCB002473","ALCB002473",NA,NA,"Arbvusto, ereto ramificado, perenifólio, de hastes articuladas e nodosas, 2-4m ailt., folhas simples, inteiras, cartáceas, opacas em ambas as faces com a inferior finamente bubescente, de 10-17cm. Flores pequenas e discretas, reunidas","Southern America",NA,NA,"5","Dicotyledon",NA,"Parque Zoobotânico, Trilha principal",NA,"26018","auto",NA,NA,NA,NA,NA,NA
"561","2019-10-09 11:22:39-03","UFBA","ALCB","025793","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Melo, A","2017","10","25","Guedes, ML; et al.","1994","04","10","Brasil","Bahia","Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586",NA,NA,"ALCB002742","ALCB002742",NA,NA,"Ca. de 1,60m. Folhas semi crassas. Inflorescência em espiga.","Southern America",NA,NA,"3216","Dicotyledon",NA,"Extremo Sul, Reserva da Vera Cruz",NA,"49584","auto",NA,NA,NA,NA,NA,NA
"562","2019-10-09 11:22:39-03","UFBA","ALCB","129000","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Costa, G; Ribeiro, PL; Santos, MA; Souza, DS","2016","05","19","Brasil","Bahia","Ubaíra","-39.6627998352051","-13.2680997848511",NA,NA,"ALCB046578","ALCB046578",NA,NA,"Inflorescência esverdeada.; Floresta Atlântica.","Southern America",NA,NA,"1849","Dicotyledon",NA,"Alto da Lagoinha.",NA,"29816","auto",NA,NA,NA,NA,NA,NA
"563","2019-10-09 11:22:39-03","UFBA","ALCB","21015","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Melo, A","2017","10","25","Guedes, ML","1987","09","12","Brasil","Bahia","Valença","-39.0731010437012","-13.3703002929688",NA,NA,"ALCB002813","ALCB002813",NA,NA,"Piloso de folhas membranáceas discolores. Inflorescência amarelada.","Southern America",NA,NA,"1343","Dicotyledon",NA,"Litoral Sul, Morro de São Paulo",NA,"43634","auto",NA,NA,NA,NA,NA,NA
"564","2019-10-09 11:22:39-03","UFBA","ALCB","97704","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Guimarães, EF","2009",NA,NA,"Ribas, OS; Silva, JM","2002","02","06","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"ALCB002468","ALCB002468",NA,NA,"Arbusto, 2m, espiga creme.; Floresta atlântica da Serra do Mar","Southern America",NA,NA,"4316","Dicotyledon",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"565","2019-10-09 11:22:39-03","UFBA","ALCB","60368","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Carvalho-Silva, M","2002",NA,NA,"Ribas, OS; Sevegnani, L; Silva, JM","2001","03","09","Brasil","Santa Catarina","Araquari","-48.7221984863281","-26.3700008392334",NA,NA,"ALCB002457","ALCB002457","3","3","2,50 m. Espiga creme-esverdeada.; interior da ilha.","Southern America",NA,NA,"3919","Dicotyledon",NA,"Ilha dos Turcos",NA,"25329","auto",NA,NA,NA,NA,NA,NA
"566","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490290","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,"Fleury M","1989","04","18","French Guiana","Bassin du Maroni",NA,"-54.2","3.833333","-54.2","3.833333","NL-U1490290","NL-U1490290",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490290 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Piperales","Village Boni de Loca, Bassin du Maroni",NA,NA,NA,NA,"Magnoliopsidae","U 0155446",NA,NA,NA
"567","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490296","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,"Henkel TW; Chin M; Williams L","1994","07","10","Guyana","Potaro-Siparuni",NA,"-60.283333","4.8","-60.283333","4.8","NL-U1490296","NL-U1490296",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490296 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Piperales","Potario-Siparuni. Pakaraima Mountains; Upper Ireng watershed; E lsope of Malakwalai-Tipu. 300 m downslope summit.",NA,NA,NA,NA,"Magnoliopsidae","U 0155451",NA,NA,NA
"568","2020-02-08 10:10:32-03","NBC","NL-BOTANY","L.1536166","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L1536166","NL-L1536166",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1536166 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Piperales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"569","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490285","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,"Henkel TW; Williams (Guyana) R","1993","05","22","Guyana","Upper Demerara - Berbice",NA,"-58.55","6.333333","-58.55","6.333333","NL-U1490285","NL-U1490285",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Piperales","Demerara- Berbice. Essequibo River, From Monkey Junp to Persaud timber Concession",NA,NA,NA,NA,"Magnoliopsidae","U 0155441",NA,NA,NA
