"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","infraspecificEpithet","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","class","relatedCatalogItem","sex"
"186","2019-11-13 11:22:53-03","USP","SPF","184979","PreservedSpecimen","Plantae","Leguminosae","Mimosa","skinneri","Mimosa skinneri desmodioides","Eiten, G","3570","1962","03","11",NA,"Brasil",NA,NA,NA,"SPF00184979",NA,NA,"(Benth.) Barneby",NA,"Tocantins",NA,NA,"desmodioides","Barneby, RC","Porto Nacional","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA
"187","2019-11-13 11:22:53-03","USP","SPF","147428","PreservedSpecimen","Plantae","Leguminosae","Mimosa","skinneri","Mimosa skinneri desmodioides","Eiten, G","3570","1962","03","11",NA,"Brasil",NA,NA,NA,"SPF00147428",NA,NA,"(Benth.) Barneby",NA,"Tocantins",NA,NA,"desmodioides","Barneby, RC","Porto Nacional","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA
"188","2020-05-08 11:10:48-03","UEFS","HUEFS","29317","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","skinneri","Mimosa skinneri var. desmodioides","Hatschbach, G.","60344","1994","02","11",NA,"Brasil",NA,NA,"Em pastos e áreas degradadas.","HUEFS0029317","Angiospermae","Fabales","(Benth.) Barneby",NA,"Tocantins","Rodovia Campos Belos a Taguatinga, 5 km S de Novo Alegre","HUEFS0029317","var. desmodioides",NA,"Arraias","-46.9383010864258","-12.9314002990723",NA,NA,NA,NA,NA,NA,NA,"66446","auto",NA,NA,"Rosanae",NA,NA
"189","2020-05-08 11:10:48-03","UEFS","HUEFS","204628","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","skinneri","Mimosa skinneri","Walter, B.M.T.","6721","2014","01","29",NA,"Brasil",NA,NA,"Cerrado típico alterado(área de parque).","HUEFS0204628","Angiospermae","Fabales","Benth.",NA,"Tocantins","Estrada Natividade-Conceição do Tocantins.Nos arredores do rio Salobro, á cerca de 9km de Natividade.",NA,NA,NA,"Natividade","-47.713333","-11.786111","290","290",NA,"47W42'48''","11S47'10''",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"190","2020-05-08 11:10:48-03","UEFS","HUEFS","208475","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","skinneri","Mimosa skinneri","Cordeiro, J.","4988","2013","04","22",NA,"Brasil",NA,NA,NA,"HUEFS0208475","Angiospermae","Fabales","Benth.",NA,"Goiás","Rodovia GO-110. Margem de estrada.",NA,NA,NA,"São Domingos","-46.567778","-13.688611","525","525",NA,"46W34'4''","13S41'19''",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"191","2020-05-08 11:10:48-03","UEFS","HUEFS","95313","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","skinneri","Mimosa skinneri","Queiroz, L.P.de","10511","2005","04","21",NA,"Brasil",NA,NA,"Cerrado degradado com mata ciliar.","HUEFS0095313","Angiospermae","Fabales","Benth.",NA,"Mato Grosso","MT - 240, entre Denise e Arenópolis, ca. 19 km N de Denise.","HUEFS0095313",NA,"M.Simon","Denise","-56.941944","-14.594167","220","220","2006","56W56'31''","14S35'39''","03",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"192","2020-05-08 11:10:48-03","UEFS","HUEFS","95324","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","skinneri","Mimosa skinneri","Queiroz, L.P.de","10522","2005","04","21",NA,"Brasil",NA,NA,"Cerrado, solo arenoso.","HUEFS0095324","Angiospermae","Fabales","Benth.",NA,"Mato Grosso","Chapada dos Parecis, próximo a Parecis, MT-160, ca. 5 Km W de Parecis em direção a Campo Novo dos Parecis.",NA,NA,"M.Simon","Diamantino","-56.9525","-14.155","513","513","2006","56W57'9''","14S9'18''","03",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"193","2020-05-08 11:10:48-03","UEFS","HUEFS","228607","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","skinneri","Mimosa skinneri var. desmodioides","Simon, M.F.","880","2009","04","20",NA,"Brasil",NA,NA,"Vegetação na beira do lago da hidrelétrica.","HUEFS0228607","Angiospermae","Fabales","(Benth.) Barneby",NA,"Goiás","Lago de Serra da Mesa.",NA,"var. desmodioides",NA,"Niquelândia","-48.5675","-14.227778","452","452",NA,"48W34'3''","14S13'40''",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"194","2015-03-07 09:10:18-03","F","FMNH-SEEDPLANTS","V0164812F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0164812F","Spermatophyta",NA,NA,NA,NA,NA,"V0164812F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"195","2015-03-07 09:10:18-03","F","FMNH-SEEDPLANTS","V0164810F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri carajarum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0164810F","Spermatophyta",NA,NA,NA,NA,NA,"V0164810F_01","carajarum",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"196","2018-04-04 16:45:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","H. S. Irwin","21366",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"Goiás",NA,NA,"desmodioides","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21366","Dicotyledoneae",NA,NA
"197","2015-03-07 09:10:18-03","F","FMNH-SEEDPLANTS","V0164811F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0164811F","Spermatophyta",NA,NA,NA,NA,NA,"V0164811F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"198","2015-03-07 09:10:18-03","F","FMNH-SEEDPLANTS","V0164813F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri carajarum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0164813F","Spermatophyta",NA,NA,NA,NA,NA,"V0164813F_01","carajarum",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"199","2020-07-23 12:14:37-03","CEPLAC","CEPEC","66373","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","G. Hatschbach","60344","1994","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Goiás","5Km S Novo Alegre. Rod. Campos Belos/Taguatinga. Tocantins.",NA,"desmodioides","R. C. Barneby","ARRAIAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA
"200","2020-07-23 12:14:37-03","CEPLAC","CEPEC","66391","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","G. Hatschbach","59854","1998","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","6Km S cidade, BR-050.",NA,"desmodioides","R. C. Barneby","araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,"30/12/1994",NA
"201","2020-07-23 12:14:37-03","CEPLAC","CEPEC","89354","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","G. Hatschbach","69976","2000","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Goiás","Rod. GO-139, Santa maria do Passa Quatro.",NA,"desmodioides","O. S. Ribas","vianópolis","-48.5163993835449","-16.7418994903564",NA,NA,NA,NA,NA,NA,NA,"43219","auto",NA,NA,NA,"30/12/2000",NA
"202","2020-07-23 12:14:37-03","CEPLAC","CEPEC","70622","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","G. Hatschbach","62702","1995","05","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Corrego Buriti.",NA,"desmodioides","R. C. Barneby","ARENÁPOLIS","-56.8460998535156","-14.4503002166748",NA,NA,NA,NA,NA,NA,NA,"25121","auto",NA,NA,NA,"30/12/1995",NA
"203","2020-07-23 12:14:37-03","CEPLAC","CEPEC","39075","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","A. M. de Carvalho","2214","1986","02","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","30Km na estr. Diamantino/Cuiaba.",NA,"desmodioides","G. P. Lewis","diamantino","-56.4460983276367","-14.4085998535156",NA,NA,NA,"0*0'0","0*0'0",NA,NA,"134442","auto",NA,NA,NA,"01/10/1986",NA
"204","2019-11-01 15:00:21-03","UnB","UB","200807","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Walter, BMT; et al.","6721","2014","01","29","Southern America","Brasil",NA,NA,"Erva ereta. Flor rosa; Cerrado típico alterado (área de parque). Relevo plano. Solo arenoso",NA,"Dicotyledoneae",NA,"Benth.",NA,"Tocantins","Estrada Natividade - Conceição do Tocantins. Nos arredores do RIo Salobro, ca. 9km de Natividade",NA,NA,"Simon, MF","Natividade","-47.713333","-11.786111","290","290","2014","-47.713333","-11.786111","02",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:00:21-03","UnB","UB","179535","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Bringel, JBA","918","2012","02","02","Southern America","Brasil",NA,NA,"Folhas coletadas em sílica.; Subarbusto prostrado. Flor rosa.; Vegetação perturbada de área úmida. Relevo Plano.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Distrito Federal","Rodovia DF-250, próximo ap trevo com a DF-120 e 130.",NA,NA,"Simon, MF",NA,"-47.658889","-15.727778","936","936","2012","-47.658889","-15.727778","02",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:00:21-03","UnB","UB","203513","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Faria, JEQ; Zanatta, MRV; Villarroel, D; Castro, BM","3294","2013","02","13","Southern America","Brasil",NA,NA,"Erva prostrada, botão avermelhado, flor passada; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás","Margem da BR-153, próximo à cidade",NA,NA,"Mendes, TP","Morrinhos","-49.154722","-17.719722","782","782","2019","-49.154722","-17.719722","04","03",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:00:21-03","UnB","UB","8251","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","127","1999","02","06","Southern America","Brasil",NA,NA,"Erva rastejante, frequente no local.; Erva. Flor rosa; Campo cerrado. Solo: Solo bem drenado semi arenoso.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Tocantins","Estrada de Nova Olinda a Palmeirante",NA,NA,"Simon, MF","Nova Olinda","-48.372222","-7.357222",NA,NA,NA,"-48.372222","-7.357222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:00:21-03","UnB","UB","39461","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Fonseca, ML","3215","2002","03","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás","Cocalzinho de Goiás",NA,NA,"Simon, MF","Cocalzinho de Goiás","-48.771389","-15.809167",NA,NA,NA,"-48.771389","-15.809167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:00:21-03","UnB","UB","8113","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Lima, JCM; Simon, MF","46","1999","02","03","Southern America","Brasil",NA,NA,"Filetes rosa e anteras amarelas comum na beira da estrada.; Erva rastejante 0,2m. Flor rosa; Margem da mata de galeria na beira do córrego.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Tocantins","5km ao Sul de Guaraí a esquerda da Belém Brasília",NA,NA,"Simon, MF",NA,"-48.508889","-8.884167","335","335",NA,"-48.508889","-8.884167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:00:21-03","UnB","UB","8217","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","93","1999","02","02","Southern America","Brasil",NA,NA,"Erva rastejante, planta invasora.; Erva. Flor rosa; Cerrado s.s.. Topologia: Encosta rochosa.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Tocantins","Estrada Arraias-Palmas",NA,NA,"Simon, MF","Arraias","-46.95","-12.9","630","630",NA,"-46.95","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:00:21-03","UnB","UB","9999","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Simon, MF; Proença, CEB; Sampaio, AB; Soares-Silva, LH","427","2001","05","11","Southern America","Brasil",NA,NA,"Filetes rosa, ocasional.; Semi-Arbusto prostrado 0,1m. Flor rosa; Local perturbado urbano. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Tocantins","Estrada de Ponte Alta para Natividade, cidade de Pindorama",NA,NA,"Simon, MF","Ponte Alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:00:21-03","UnB","UB","40195","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Simon, MF","595","2005",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,"Distrito Federal","Parque Olhos D'Água",NA,NA,"Simon, MF","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"213","2019-11-01 15:00:21-03","UnB","UB","509","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Eiten, G; Eiten, LT","3570","1962","03","11","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Benth.",NA,"Tocantins","Arredores da cidade de Porto Nacional no Rio Tocantins",NA,NA,"Simon, MF","Porto Nacional","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA
"214","2019-11-01 15:00:21-03","UnB","UB","188528","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Simon, MF; Reis Junior, FB; James, EK; Elliott, GN","746","2006","03","21","Southern America","Brasil",NA,NA,"Subarbusto ereto 20 cm; folhas basais e longo pedunculo sem folhas. Filetes rosa.; Relevo plano; area antropica.",NA,"Dicotyledoneae",NA,"(Benth.) Barneby",NA,"Goiás","Ao longo da estrada Alto Paraíso - Colinas do Sul.",NA,"desmodioides","Simon, MF","Colinas do Sul","-47.975556","-14.1875","680","680","2006","-47.975556","-14.1875","03",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:00:21-03","UnB","UB","19134","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Irwin, HS; Maxwell, H; Wasshausen, DC","20366","1968","02","17","Southern America","Brasil",NA,NA,"Gnarled shrub or small tree to ca. 1,5m tall.; Fruto violet-black.; Western slopes, cerrado with exposed sandstone cliffs and outcrops.",NA,"Dicotyledoneae",NA,"(Benth.) Barneby",NA,"Minas Gerais","Serra do Cipó, ca. km 105 (ca. 130km N. of Belo Horizonte)",NA,"desmodioides","Dutra, VF",NA,NA,NA,"1150","1150","2008",NA,NA,"08","11",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:00:21-03","UnB","UB","203381","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Faria, JEQ; Zanatta, MRV; Villarroel, D; Castro, BM","3161","2013","02","09","Southern America","Brasil",NA,NA,"Erva prostrada, flor rosa; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(Benth.) Barneby",NA,"Goiás","Margem da rodovia entre Itumbiara e Cachoeira Dourada",NA,"desmodioides","Simon, MF","Itumbiara","-49.326111","-18.396944","704","704","2015","-49.326111","-18.396944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:00:21-03","UnB","UB","39460","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Hatschbach, G","69976","2000",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Benth.) Barneby",NA,"Goiás","Vianópolis",NA,"desmodioides","Cordeiro, J; Ribas, OS","Vianópolis","-48.5164","-16.7419",NA,NA,NA,"-48.5164","-16.7419",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:00:21-03","UnB","UB","39462","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Anderson, WR","6814","1973","03","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Benth.) Barneby",NA,"Goiás",NA,NA,"desmodioides","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:00:21-03","UnB","UB","39463","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Irwin, HS","18869","1968","01","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Benth.) Barneby",NA,NA,NA,NA,"desmodioides","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:00:21-03","UnB","UB","39464","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Irwin, HS","21728","1968","03",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Benth.) Barneby",NA,NA,NA,NA,"desmodioides","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:00:21-03","UnB","UB","39465","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Irwin, HS","21200","1968","03","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Benth.) Barneby",NA,NA,NA,NA,"desmodioides","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:00:21-03","UnB","UB","144770","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Simon, MF","880","2009","04","20","Southern America","Brasil",NA,NA,"Erva crescendo sob substrato rochoso. Filetes rosa, frutos imaturos verdes. Folíolos altamente sensíveis ao toque. Comum em áreas de solo úmido ou encharcado.; Vegetação na beira do lago da hidrelétrica.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás","Lago de Serra da Mesa.",NA,NA,NA,"Niquelândia","-48.4597015380859","-14.4738998413086","452","452",NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA
"223","2019-11-01 15:00:21-03","UnB","UB","510","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Eiten, G; Eiten, LT","10053","1969","12","27","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Benth.",NA,"Tocantins","28,6 Km S da cidade da estrada Belém-Brasília",NA,NA,"Fagg, CW","Paraíso do Tocantins","-48.86669921875","-10.1760997772217",NA,NA,NA,NA,NA,NA,NA,"33338","auto",NA,NA,NA,NA,NA
"224","2019-11-01 15:00:21-03","UnB","UB","39459","PreservedSpecimen","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Santos, ER","134","1993",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,"Tocantins",NA,NA,NA,"Simon, MF","Porto Nacional","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA
"225","2019-05-06 11:57:53-03","UFU","HUFU","56210","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Marques, D.; Hemsing, P.K.B. & Rocha, G.P.E.","86","2010","01","28",NA,"Brasil",NA,NA,"Erva, ca. 0,4 m. Cálice e corola esbranquiçados, bractéolas avermelhadas.; Cerrado.","HUFU00009726",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ecológica do Panga, Borda da estrada.","HUFU00009726",NA,"Rocha, G.P.E.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"2010",NA,NA,"04","19","58223","auto",NA,NA,NA,NA,NA
"226","2019-05-06 11:57:53-03","UFU","HUFU","56209","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Marques, D.; Hemsing, P.K.B. & Rocha, G.P.E.","101","2010","01","28",NA,"Brasil",NA,NA,"Erva escandente, ca. 0,2 m. Cálice e corola esbranquiçados, estames liláses.; Cerrado.","HUFU00007105",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ecológica do Panga, Borda da estrada.","HUFU00007105",NA,"Rocha, G.P.E.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"2010",NA,NA,"04","19","58223","auto",NA,NA,NA,NA,NA
"227","2019-05-06 11:57:53-03","UFU","HUFU","27684","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Hattori, E.K.O.; Alves, F.S.M. & Júnior, M.R.M.","5","2002","02","05",NA,"Brasil",NA,NA,"Erva ca. de 50 cm e com inflorescência com filete roxo.; Borda do cerradão.","HUFU00009800",NA,NA,"(Benth.) Barneby",NA,"Minas Gerais","Parque Municipal Victorio Siquierolli",NA,"desmodioides","Simon, M.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"2017",NA,NA,"06",NA,"58223","auto",NA,NA,NA,NA,NA
"228","2019-05-06 11:57:53-03","UFU","HUFU","15695","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Krauss, S.","27","1997","04","17",NA,"Brasil",NA,NA,NA,"HUFU00009725",NA,NA,"(Benth.) Barneby",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","HUFU00009725","desmodioides",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"229","2019-05-06 11:57:53-03","UFU","HUFU","46913","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","281","2007","01","25",NA,"Brasil",NA,NA,"Herbácea. Botões florais verdes, cálice alvo.; Mata decidua (borda).","HUFU00009722",NA,NA,"Benth.",NA,"Minas Gerais","Capim Branco II, Fazenda Dona Lurdes.","HUFU00009722",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"230","2019-05-06 11:57:53-03","UFU","HUFU","22490","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Araújo, G.M.","3043","2000","02","18",NA,"Brasil",NA,NA,"Flor rosa.; Vereda.","HUFU00009727",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ecológica do Panga, Oeste da Estação Ecológica do Panga. Borda da vereda 4, lado esquerdo.","HUFU00009727",NA,"Rocha, G.P.E.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"2010",NA,NA,"04","19","58223","auto",NA,NA,NA,NA,NA
"231","2019-05-06 11:57:53-03","UFU","HUFU","22622","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri","Amaral, A.F.; Cardoso, G.L.","s.n.","2000","03","03",NA,"Brasil",NA,NA,"Flor lilás.","HUFU00009728",NA,NA,"Benth.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itroró, Borda da vereda 1, lado esquerdo.","HUFU00009728",NA,"Borges, L.M.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"2012",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"232","2019-11-28 15:45:15-03","UFU","HUFU","69797","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Aidar, I.F.; Martins, G.A.","s.n","2009","12","06",NA,"Brasil",NA,NA,"Rasteira Planta 1. Flor rosa, folha que se fecha ao encostar.","HUFU00009786",NA,NA,"(Benth.) Barneby",NA,"Minas Gerais","Fazenda Experimental do Glória, Cerrado com áreas de cultivo.",NA,"desmodioides","Simon, M.","Uberlândia","-48.205833","-18.948889",NA,NA,"2017","-48.205833","-18.948889","06",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-05-06 11:57:53-03","UFU","HUFU","42055","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Oliveira, G.C.","33","2002","01","26",NA,"Brasil",NA,NA,"Herbácea, ca. 0,3 m. Rosa claro.; Vereda.","HUFU00009724",NA,NA,"(Benth.) Barneby",NA,"Minas Gerais","Fazenda Rio das Pedras, A 300 metros da BR 497 na altura do km 5.","HUFU00009724","desmodioides","Garcia, F.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"2005",NA,NA,"08","12","58223","auto",NA,NA,NA,NA,NA
"234","2019-05-06 11:57:53-03","UFU","HUFU","42056","S","Plantae","Fabaceae","Mimosa","skinneri","Mimosa skinneri desmodioides","Oliveira, G.C.","1445","2002","10","29",NA,"Brasil",NA,NA,"Rasteira. Rosa claro.; Vereda.","HUFU00009723",NA,NA,"(Benth.) Barneby",NA,"Minas Gerais","Fazenda Rio das Pedras, A 300 metros da BR 497, na altura do km 5.","HUFU00009723","desmodioides","Garcia, F.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"2005",NA,NA,"08","12","58223","auto",NA,NA,NA,NA,NA
