"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"96","2020-08-31 09:19:24-03","INPA","INPA","30265","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Prance, GT","11952","1971","04","15","Southern America","Brasil","Acre","Estrada Alemanha, Estrada Alemanha. Forest on terra firme.",NA,NA,NA,"INPA0030265","INPA0030265 INPA0030265_e INPA0030265_e1 INPA0030265_e2 INPA0030265_nd INPA0030265_num","Cruzeiro do Sul","-72.585276","-7.620653","Pessoa, EM",NA,NA,"-72.585276","-7.620653","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-08-31 09:19:24-03","INPA","INPA","91475","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Calderón, CE","2875","1979","07",NA,"Southern America","Brasil","Amazonas","Rio Urubu estrada Manaus-Caracaraí, Rio Urubú, between Manaus-Caracaraí and before bifureation, near Serra da Lua.",NA,NA,NA,"INPA0091475","INPA0091475 INPA0091475_e INPA0091475_e1 INPA0091475_nd INPA0091475_num",NA,NA,NA,"Pessoa, EM",NA,NA,NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-08-31 09:19:24-03","INPA","INPA","9610","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Rodrigues, WA","2263a","1961","07","28","Southern America","Brasil","Amazonas","Cachoeira Alta do Tarumã, Cachoeira Alta do Tarumã.",NA,NA,NA,"INPA0009610","INPA0009610 INPA0009610_e INPA0009610_e1 INPA0009610_nd INPA0009610_num","Manaus","-60.03","-2.87","Pessoa, EM",NA,NA,"-60.03","-2.87","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-08-31 09:19:24-03","INPA","INPA","57319","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Ramos, JF","470","1976","06","04","Southern America","Brasil","Amazonas","RADAM/BRASIL, SA-19-XD, Sub-base do projeto RADAM/BRASIL, Carta SA-19-XD-PTº 07. Mata de terra firme.",NA,NA,NA,"INPA0057319","INPA0057319 INPA0057319_e INPA0057319_e1 INPA0057319_nd INPA0057319_num","Fonte Boa","-66.0916976928711","-2.51389002799988","Pessoa, EM",NA,NA,NA,NA,"2011","09",NA,"142505","auto",NA,NA,NA,NA,NA,NA
"100","2020-08-31 09:19:24-03","INPA","INPA","212791","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Silva, JAC da","993","2000","09","25","Southern America","Brasil","Amazonas","Ilha Tamaquaré, Na beira do Rio Negro, ao redor da Ilha Tamaquaré.",NA,NA,NA,"INPA0212791","INPA0212791 INPA0212791_e INPA0212791_nd INPA0212791_num","Santa Isabel do Rio Negro","-65.0192031860352","-0.413888990879059","Pessoa, EM",NA,NA,NA,NA,"2011","09",NA,"323677","auto",NA,NA,NA,NA,NA,NA
"101","2020-08-31 09:19:24-03","INPA","INPA","284792","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Demarchi, LO","1008","2017","09","10","Southern America","Brasil","Amazonas","Rio Abacate, as margens do rio",NA,NA,NA,"INPA0284792",NA,"São sebastião do Uatumã","-57.8708000183105","-2.57193994522095","Demarchi, LO",NA,NA,NA,NA,"2017",NA,NA,"232402","auto",NA,NA,NA,NA,NA,NA
"102","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","20512",NA,"Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lood ex Lindl.) C.Schweinfth","M. V. S. Berger; et al","80","2003","04","21",NA,"Brasil","Espírito Santo","Pedra do Garrafão",NA,NA,"Terrestre, na sombra. Flores com pétalas e sépalas brancas, labelo vináceo de base amarela.","MBML020512",NA,"Santa Maria de Jetibá","-40.924167","-20.176944","M.V.S. Berger/20-05-2003",NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","20513",NA,"Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lood ex Lindl.) C.Schweinfth","M. V. S. Berger; et al","78","2003","04","21",NA,"Brasil","Espírito Santo","Pedra do Garrafão",NA,NA,"Terrestre, na sombra. Planta com frutos verdes e coluna arroxeada.","MBML020513",NA,"Santa Maria de Jetibá","-40.924167","-20.176944","M.V.S. Berger/20-05-2003",NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","41722",NA,"Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","D.R. Couto; Manhães, V.C.& Couto, T.R.","365","2007","10","12",NA,"Brasil","Espírito Santo","Caveira da Anta","1142",NA,"Terrestre. Flores brancas, labelo rosa. Mata lado do acampamento, lado direito.","MBML041722",NA,"Alegre","-41.5331001281738","-20.763599395752","D.R.Couto- 13/10/2007","1142",NA,NA,NA,"2007","10","13","26101","auto",NA,NA,NA,NA,NA,NA
"105","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","4285",NA,"Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lood ex Lindl.) C.Schweinfth","R. A. Kautsky",NA,"1987","10","21",NA,"Brasil","Espírito Santo","EX HORT.",NA,NA,"Doação do Sr. R.A. Kautsky, cultivada em mata, terrestre, culta in MBML.","MBML004285",NA,"Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-03 10:05:45-03","UFMA","BMA","782","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","E. Guarçoni 183 e Da Silva",NA,"2001","02","03",NA,"Brasil","MG","Serra das Aranhas, Córrego do lado esquerdo da trilha de subida.","1150",NA,"Terrestre, comum, em luz difusa, raramente encontrada outras com flor. Folha +/- 90 cm, haste floral ereta (+/- 85 cm) com 3 sementes e 6 flores. Haste da base para meio avermelhada. Flor de 4 cm. Pétalas e sépalas brancas com manchas, púrpuras. Labelo de face púrpura com estrias e margens amarela. Flor carnosa.",NA,NA,"Rosário da Limeira","-42.5119018554688","-20.9789009094238",NA,"1150",NA,NA,NA,NA,NA,NA,"8868","auto",NA,NA,NA,NA,NA,NA
"107","2020-06-25 16:06:22-03","FUVATES","HVAT","896","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","E. Freitas","s.n.","2002","01","26",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"HVAT00000896",NA,"Vespasiano Correa","-51.859167","-29.0675","E. Freitas",NA,NA,"-51º51'33''W","-29º4'3''S","2002","04","20",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-06-25 16:06:22-03","FUVATES","HVAT","2996","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","C. E. Schneider; F. Bruxel","7","2015","01","15",NA,"Brasil","Rio Grande do Sul","Localidade de São Bento Canarinho.",NA,NA,"Flores brancas e roxas.; Em meio a mata.","HVAT00002996",NA,"Cruzeiro do Sul","-52.656944","-29.859444","E. Freitas",NA,NA,"-52º39'25''W","-29º51'34''S","2015","01","15",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 11:49:56-03","UFPE","UFP","75523","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea","Schltr.","Pessoa, E; Melo, A; Vasconselos, S","631","2011","09","16",NA,"Brasil","Roraima",NA,NA,NA,"Epífita com flores de sépalas azuladas e labelo róseo. Interior de ilha florestal.","UFP075523",NA,"Caracaraí","-60.978611","-1.449444",NA,NA,NA,"-60.978611","-1.449444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","2173452","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","H. García Barriga","14283","1952","8","28","South America - Neotropics","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","1795667","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea",NA,"J. Cuatrecasas","7055","1939","9","27","South America - Neotropics","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","2584665A","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","5931","1968","7","13","South America - Neotropics","Brazil","Rondônia",NA,NA,NA,NA,"US00451467","US00451467_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","2270760","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea",NA,"G. P. Cooper","6","1945","3",NA,"South America - Neotropics","Brazil","Amazonas",NA,NA,NA,NA,"US00451468","US00451468_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"114","2021-03-25 13:53:07-03","UNIVILLE","JOI","14918","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Mancinelli, W.S.","1460","2014","03","15",NA,"Brasil","Paraná","Canyon do Guartelá.","700",NA,"; HABITAT: mata de galeria; HABITO: rupícola","JOI014918",NA,"Tibagi","-50.4136009216309","-24.5093994140625","Mancinelli, W. S.","700",NA,NA,NA,"2014","03","15","56988","auto",NA,NA,NA,NA,NA,NA
"115","2019-07-09 12:44:12-03","F","FMNH-SEEDPLANTS","V0435590F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea",NA,"J. Cuatrecasas","7055","1939","9","27","South America","Colombia","Vaupés",NA,NA,NA,NA,"V0435590F","V0435590F_01 V0435590F_02",NA,"-70.75","0.25","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"7055",NA,NA,NA
"116","2019-07-09 12:47:00-03","F","FMNH-SEEDPLANTS","V0451204F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea",NA,"R. B. Foster","4434","1980","8","13","South America","Peru","Loreto",NA,NA,NA,NA,"V0451204F","V0451204F_01 V0451204F_02",NA,"-75","-4","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"4434",NA,NA,NA
"117","2019-07-09 12:47:05-03","F","FMNH-SEEDPLANTS","V0451218F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea",NA,"R. B. Foster","4434","1980","8","13","South America","Peru","Loreto",NA,NA,NA,NA,"V0451218F","V0451218F_01",NA,"-75","-4","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"4434",NA,NA,NA
"118","2019-07-09 12:44:32-03","F","FMNH-SEEDPLANTS","V0450993F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Warrea","warreana","Warrea warreana",NA,"C. H. Dodson & H. G. Hills","3141","1965","6","22","South America","Colombia",NA,NA,NA,NA,NA,"V0450993F","V0450993F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"119","2019-07-09 12:43:12-03","F","FMNH-SEEDPLANTS","V0450994F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Warrea","warreana","Warrea warreana",NA,"M. Acosta Solis","12748","1949","6","2","South America","Ecuador",NA,NA,NA,NA,NA,"V0450994F","V0450994F_01",NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"120","2019-07-09 12:43:12-03","F","FMNH-SEEDPLANTS","V0450995F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Warrea","warreana","Warrea warreana",NA,"J. Schunke V.","4833","1971","4","17","South America","Peru",NA,NA,NA,NA,NA,"V0450995F","V0450995F_01",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"121","2019-07-09 12:44:34-03","F","FMNH-SEEDPLANTS","V0450996F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Warrea","warreana","Warrea warreana",NA,"Ll. Williams","7338","1930","1","12","South America","Peru",NA,NA,NA,NA,NA,"V0450996F","V0450996F_01",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"122","2019-04-02 09:32:20-03","URICER","HPBR","6172","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","SCARIOT, C.",NA,"1998","01","12",NA,"Brasil","RS","ESTREITO AUGUSTO CÉSAR",NA,NA,NA,"HPBR006172","HPBR006172","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,"1",NA,NA
"123","2020-11-04 17:30:12-03","UEM","HUEM","20376","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Milaneze-Gutierre, MA","s.n.","2011","02",NA,NA,"Brasil","Paraná",NA,NA,NA,"Flores de coloração branca. Labelo de coloração lilás escuro.","HUEM000009661","HUEM000009661","Mauá da Serra","-51.2294006347656","-23.9013996124268","T.E.C.Meneguzzo",NA,NA,NA,NA,"2013","07",NA,"16036","auto",NA,NA,NA,NA,NA,NA
"124","2020-11-04 17:30:12-03","UEM","HUEM","14304","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Milaneze-Gutierre, MA","s.n.","2008","01","27",NA,"Brasil","Paraná","Estância Manain",NA,NA,"Verticilos de coloração branco e labelo de coloração roxo escuro, funo amarelo; calosidade do labelo um principal maior e dois laterais.","HUEM000009662","HUEM000009662","Mauá da Serra","-51.2294006347656","-23.9013996124268","T.E.C.Meneguzzo",NA,NA,NA,NA,"2013","07",NA,"16036","auto",NA,NA,NA,NA,NA,NA
"125","2016-08-23 09:45:48-03","NHMLondon","NHM-LONDON-BOT","BM000525914","S","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","John Miers; b.1789; d.1879; Miers","s.n.","1828",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4648238",NA
"126","2016-08-23 09:45:48-03","NHMLondon","NHM-LONDON-BOT","BM000525913","S","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","George Gardner; b.1812; d.1849; Gardner","671","1837","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4648236",NA
"127","2018-12-06 13:43:29-02","UFMT","UFMT","36329","S","Plantae",NA,NA,"Orchidaceae","Acacallis","caerulea","Acacallis caerulea","(Lindl.) Rchb.f.","Petini-Benelli, A.","25","2006","05","07",NA,"Brasil","Mato Grosso","Margem esquerda do Rio Verde.",NA,NA,"Planta herbácea de porte trepador, com pseudobulbos fusiformis e compridos espaçados em longo rizoma grosso, do qual partem as raízes espessas e pilosa que fixam a palnta aos troncos nos quais se apoia. Possuia apenas uma folha me","UFMT00036329",NA,"Lucas do Rio Verde","-55.9110984802246","-13.0502996444702","Meneguzzo, T.E.C.",NA,NA,NA,NA,"2014","11","29","78803","auto",NA,NA,NA,NA,NA,NA
"128","2018-02-26 18:32:25-03","UFMT","UFMT","36339","S","Plantae",NA,NA,"Orchidaceae","Acacallis","caerulea","Acacallis caerulea","(Lindl.) Rchb.f.","Petini-Benelli, A.","26","2006","05","07",NA,"Brasil","Mato Grosso","Margem esquerda do Rio Verde.",NA,NA,"Hábito, escandente; flores cáiice coerulea, corola cor coerula com label azul claro, odor do fruto adocicado. Planta herbácea de prote trepador, com pseudobulbos fusioforme e compridos espaçosos em longo rizoma grosso, do qual par","UFMT00036339",NA,"Lucas do Rio Verde","-55.9110984802246","-13.0502996444702","Meneguzzo, T.E.C.",NA,NA,NA,NA,"2014","11","29","78803","auto",NA,NA,NA,NA,NA,NA
"129","2018-12-06 13:43:29-02","UFMT","UFMT","36328","S","Plantae",NA,NA,"Orchidaceae","Acacallis","caerulea","Acacallis caerulea","(Lindl.) Rchb.f.","Petini-Benelli, A.","27","2006","05","07",NA,"Brasil","Mato Grosso","Margem esquerda do Rio Verde.",NA,NA,"Planta herbácea de prote trepador, com pseudobulbos fusiformes e comprindos espaçados em lingo rizoma grosso, do qual partem as raízes espessas e pilosa que fixam a planta aos troncos nos quais se apoia. Possuia apenas um folha me","UFMT00036328",NA,"Lucas do Rio Verde","-55.9110984802246","-13.0502996444702","Meneguzzo, T.E.C.",NA,NA,NA,NA,"2014","11","29","78803","auto",NA,NA,NA,NA,NA,NA
"130","2020-01-31 10:39:14-03","IFAM","EAFM","7473","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Pedrollo, C.T.; Marinho, T. dos S & Ammann, S.","217","2012","07","16",NA,"Brasil","Roraima","Xixuaú, Floresta alagada a esquerda do Lagão (a partir da comunidade).","23",NA,"; HABITAT: Igapó; DESC: Epífita. Pedunculo floral roxo com brácteas acinzentadas; pedicelos branco-arroxeados; pétalas brancas dorsalmente, branco-arroxeados ventralmente; labelo cor de vinho.&nf;Fotos: DSC_0087-0101",NA,NA,"Rorainópolis","-61.554683","-0.792276","Santos, L.C.C.","23",NA,"-61.554683","-0.792276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-01-31 10:39:14-03","IFAM","EAFM","6318","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Santos, L.C.C. dos","3","2011","06","21",NA,"Brasil","Amazonas","Ramal do Brasileirinho., KM 12.",NA,NA,"; DESC: Epífita; nervuras salientes; inflorescência sai da base das folhas; pseudobulbo achatado e rizoma de crescimento ascendente; floração em agosto; a flor de tom azul-claro e aroma suave mede 3 cm e dura 20 dias.",NA,NA,"Manaus","-60.0250015258789","-3.10193991661072","Santos, LCC dos",NA,NA,NA,NA,"2011","06","21","138090","auto",NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Rand, ES","s.n.",NA,NA,NA,NA,"?",NA,"secus flum. Amazonas",NA,NA,"Floret Januario - Julio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Spruce, R","1790",NA,NA,NA,NA,"?",NA,"Habitat in sylvis supra arbores secus cataractam Panuaré ad Rio Uaupés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Rand, ES","s.n.",NA,NA,NA,NA,"?",NA,"secus flum. Amazonas",NA,NA,"Floret Januario - Julio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Spruce, R","1790?",NA,NA,NA,NA,"?",NA,"Habitat in sylvis supra arbores secus cataractam Panuaré ad Rio Uaupés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Wallis, G","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"secus flum. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Wallis, G","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"secus flum. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Princ. Theresa von Baiern","25?",NA,NA,NA,"Southern America","Brazil",NA,"secus flum. Rio Tarumá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Princ. Theresa von Baiern","25",NA,NA,NA,"Southern America","Brazil",NA,"secus flum. Rio Tarumá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Kochiophyton","negrense","Kochiophyton negrense","Schltr. ex Cogn.","Koch.; Th. (Dr.)","114?",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in truncis arborum ad Cachoeira secus flum. Rio Tiquié af fl. Rio Negro prov. Alto Amazonas",NA,NA,"Floret Maio",NA,"P03P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Kochiophyton","negrense","Kochiophyton negrense","Schltr. ex Cogn.","Koch.; Th. (Dr.)","114",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in truncis arborum ad Cachoeira secus flum. Rio Tiquié af fl. Rio Negro prov. Alto Amazonas",NA,NA,"Floret Maio",NA,"P03P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Linden, JJ","1283",NA,NA,NA,"Southern America","Colombia",NA,"in sylvis umbrosis prope Tolima altit. 1300m",NA,NA,"Floret Februario",NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Rucker","s.n.",NA,NA,NA,"Southern America","Venezuela",NA,"In Venezuela prope Caracas",NA,NA,NA,NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Rucker","s.n.",NA,NA,NA,"Southern America","Venezuela",NA,"In Venezuela prope Caracas",NA,NA,NA,NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Linden, JJ","1283?",NA,NA,NA,"Southern America","Colombia",NA,"in sylvis umbrosis prope Tolima altit. 1300m",NA,NA,"Floret Februario",NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Purdie, W","s.n.",NA,NA,NA,NA,"?",NA,"Etiam in Nova Granata ad Santa-Martha",NA,NA,NA,NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Purdie, W","s.n.",NA,NA,NA,NA,"?",NA,"Etiam in Nova Granata ad Santa-Martha",NA,NA,NA,NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
