"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","barcode","imagecode","fieldNumber","infraspecificEpithet","previousCatalogNumber","typeStatus"
"140","2014-10-09 13:58:29-03","UHH","HBG","500419","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Rodrig.","G. Pabst",NA,NA,NA,"Heringer, E.P.","1961","11","11","Brazil",NA,NA,"Distrito Federal, Brasília, Fundacao Zoobotanica, em brejo",NA,NA,NA,NA,NA,"8447",NA,NA,NA,NA,NA,"South America",NA,"HBG500419",NA,NA,NA,NA,NA
"141","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"St.-Hil, A",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,"C1343",NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"142","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil",NA,NA,"in uliginosis prope Rio das Antas",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"143","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Balansa, B",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay in paludosis prope Caaguazu (forma robustior)",NA,NA,NA,NA,NA,"635?",NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"144","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Balansa, B",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay in paludosis prope Caaguazu (forma robustior)",NA,NA,NA,NA,NA,"635",NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"145","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Hassler",NA,NA,NA,"?",NA,NA,"in palusodis prope Ipé Hu ad Sierra de Maracayu",NA,NA,NA,NA,"Floret Novembri ad Januarium","5368",NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0070",NA,NA,NA,NA
"146","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"?",NA,NA,"in palusodis prope Ipé Hu ad Sierra de Maracayu",NA,NA,NA,NA,"Floret Novembri ad Januarium","5368?",NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0070",NA,NA,NA,NA
"147","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Goiás",NA,"in civitate Goyaz",NA,NA,NA,NA,NA,"22174",NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"148","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Goiás",NA,"in civitate Goyaz",NA,NA,NA,NA,NA,"22174?",NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"149","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in paludosis prope Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,"439?","-46.3861","-21.9236","25710",NA,"auto","Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"150","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in paludosis prope Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,"1165","-46.3861","-21.9236","25710",NA,"auto","Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"151","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in paludosis prope Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,"1165?","-46.3861","-21.9236","25710",NA,"auto","Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"152","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil",NA,NA,"in uliginosis prope Rio das Antas",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"153","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in paludosis prope Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,"439","-46.3861","-21.9236","25710",NA,"auto","Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"154","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.",NA,NA,NA,NA,"St.-Hil, A",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,"C1343?",NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0070",NA,NA,NA,NA
"155","2019-08-27 10:32:58-03","CAS","CAS-BOT","628786","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"Jorgensen, Pedro",NA,NA,NA,"Paraguay",NA,NA,"*","*","*",NA,NA,"Illegible handwriting on label. * Data from these fields are not available on the web.","4766",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:52:15-03","UFRGS","ICN","185337","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr) M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB; Singer, RB; Bordignon, SAL","2015","07","02","Brasil","RS","Viamão",NA,NA,NA,NA,NA,NA,"23","-51.0233001708984","-30.0811004638672","41667",NA,"auto","América do Sul",NA,"ICN00039990",NA,NA,NA,NA,NA
"157","2021-02-08 12:52:15-03","UFRGS","ICN","185827","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr) M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB; Singer, RB; Bordignon, SAL","2015","07","02","Brasil","RS","Viamão","Lombas de Viamão",NA,NA,NA,NA,NA,"18","-51.0233001708984","-30.0811004638672","41667",NA,"auto","América do Sul",NA,"ICN00039989",NA,NA,NA,NA,NA
"158","2021-02-08 12:52:15-03","UFRGS","ICN","193136","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr) M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB","2017","03","18","Brasil","RS","Viamão",NA,NA,NA,NA,NA,NA,"84","-51.0233001708984","-30.0811004638672","41667",NA,"auto","América do Sul",NA,"ICN00039992",NA,NA,NA,NA,NA
"159","2021-02-08 12:52:19-03","UFRGS","ICN","015193","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Rod.","Dutra",NA,NA,NA,"Canísio, Pe","1935","09","28","Brasil","RS","São Leopoldo",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Banhado.","s.n.","-51.1472015380859","-29.7602996826172","10287",NA,"auto","América do Sul",NA,"ICN00040674",NA,NA,NA,NA,NA
"160","2019-11-21 10:13:19-03","IBt","SP","348322","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Mamede, MCH","2011","04",NA,"Rezende, JM","1995","11","24","Brasil","Distrito Federal","Samambaia","Parque Boca da Mata","-48.05","-15.866667",NA,NA,NA,"255","-48.05","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:13:19-03","IBt","SP","195417","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Cordeiro, I","1981","01","30","Brasil","Minas Gerais",NA,"Estrada Belo Horizonte - Uberaba, Km 776",NA,NA,NA,NA,NA,"CFCR667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:13:19-03","IBt","SP","238669","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Pereira Neto, M; Aparecida da Silva, M","1989","12","14","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.914167","-15.911111",NA,NA,NA,"515","-47.914167","-15.911111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:13:19-03","IBt","SP","183029","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Barros, F","1980","04","10","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"217","-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:13:19-03","IBt","SP","376938","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"Estevan, DA; et al.","2004","12","07","Brasil","Paraná","Ventania","Fazenda Santa Inês",NA,NA,NA,NA,NA,"606","-50.2428016662598","-24.2458000183105","32424",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:13:19-03","IBt","SP","37073","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Doering, R","1936","12","09","Brasil","São Paulo","Suzano",NA,NA,NA,NA,NA,NA,"s.n.","-46.310001373291","-23.5400009155273","22625",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:13:37-03","IBt","SP","341856","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","chapadense","Oncidium chapadense","V.P.Castro & Campacci","Castro, VP",NA,NA,NA,"Castro, VP","1990",NA,NA,"Brasil","Goiás","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,"Planta terrestre, cespitosa, folhas lineares. Sépalas e pétalas de cor ocre com matizes amarelos e labelo amplo totalmente amarelo, com calosidade complexa na base&nf;Orchidario ?:150. ??","s.n.","-47.5099983215332","-14.1324996948242","44724",NA,"auto",NA,NA,"SP002294","SP002294",NA,NA,NA,"Holotype"
"167","2019-11-21 10:13:37-03","IBt","SP","487707","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.","Guimarães, LRS","2008","12","03","Simão, R; Cavalcanti, TB; Souza, VC; Venturelli, M; Chukr, NS","1986","05","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 132 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Próximo da bifurcação",NA,NA,NA,NA,NA,"CFSC9679","-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
