"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"202","2020-12-14 16:14:38-03","UFC","EAC","37387","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.; Costa, I.R.; et al.","2001","06","03","Brasil","Ceará","Jijoca de Jericoacoara","APA de Jericoacoara, Campo de dunas, pós duna do por do sol em direção ao sítio do Espanhol (Sítio de coqueiros), arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037387","EAC0037387","Southern America",NA,NA,"Monocotyledon",NA,"305","16085","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-14 16:14:38-03","UFC","EAC","37375","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2002","12",NA,"Nakakura, H.C.; Matias, L.Q.; et al.","2000","10","27","Brasil","Ceará","Jijoca de Jericoacoara","APA de Jericoacoara, Região pós-praia, próximo a mangue em processo de formação, pós mangue seco","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037375","EAC0037375","Southern America",NA,NA,"Monocotyledon",NA,"277","16085","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-14 16:14:38-03","UFC","EAC","37388","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2002","12",NA,"Nakakura, H.C.; Costa, I.R.; et al.","2001","06","02","Brasil","Ceará","Jijoca de Jericoacoara","APA de Jericoacoara, Slack de duna próximo a lagoa temporária (solo úmido), antes do riacho doce, campo de dunas, arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037388","EAC0037388","Southern America",NA,NA,"Monocotyledon",NA,"298","16085","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-14 16:14:38-03","UFC","EAC","37390","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.","2003","10","09","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado atrás de duna do por do sol, solo molhado ao escavar, próximo a curso d'água (fotos 8/9)","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor e fruto verde-claro; Litorâneo","EAC0037390","EAC0037390","Southern America",NA,NA,"Monocotyledon",NA,"366","16085","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-14 16:14:38-03","UFC","EAC","37385","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.","2003","05","12","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado campo de dunas, pós lagoa dos homens sentido praia sítio de coqueiros (Sítio do Espanhol) (sequência de fotos panorâmica)","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037385","EAC0037385","Southern America",NA,NA,"Monocotyledon",NA,"414","16085","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-14 16:14:38-03","UFC","EAC","37386","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.","2003","05","12","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado campo de dunas, pós lagoa dos homens sentido praia sítio de coqueiros(Sítio do espanhol) (sequência de fotos - panorâmica), arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037386","EAC0037386","Southern America",NA,NA,"Monocotyledon",NA,"415","16085","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-14 16:14:38-03","UFC","EAC","37392","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.; Lima, G.F.","2003","04","27","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado em slack de dunas com lagoa, próximo ao mangue seco, arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde-claro; Litorâneo","EAC0037392","EAC0037392","Southern America",NA,NA,"Monocotyledon",NA,"347","16085","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-14 16:14:38-03","UFC","EAC","37383","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.","2003","05","12","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado depois do Sítio dos Coqueiros (Sítio do Espanhol) e antes do mangue seco. Próximo a trilha que passa pelo mangue jovem. Sentido Vila-guriu (fotos 34 e 35)","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro; Litorâneo","EAC0037383","EAC0037383","Southern America",NA,NA,"Monocotyledon",NA,"431","16085","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-14 16:14:38-03","UFC","EAC","37389","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.","2003","05","12","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado depois do Sítio dos coqueiros (Sítio do Espanhol) e antes do mangue seco. Próximo à trilha que passa pelo mangue jovem. Sentido vila-guriu (fotos 34 e 35), arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037389","EAC0037389","Southern America",NA,NA,"Monocotyledon",NA,"425","16085","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-14 16:14:38-03","UFC","EAC","37380","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.; Lima, G.F.","2003","04","27","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado em campo de dunas, slack, perto de grande lagoa, depois do mangue seco, em direção ao Guriu, arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037380","EAC0037380","Southern America",NA,NA,"Monocotyledon",NA,"355","16085","auto",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-14 16:14:38-03","UFC","EAC","37377","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","05",NA,"Nakakura, H.C.; Lima, G.F.","2003","05","11","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado em campo de dunas, solo úmido próximo a pequeno curso d'água e ao Riacho Doce. Vegetação herbácea dominante, muitos animais pastando, chuvas. Sentido praia-interior, pós Preá, arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro; Litorâneo","EAC0037377","EAC0037377","Southern America",NA,NA,"Monocotyledon",NA,"402","16085","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-14 16:14:38-03","UFC","EAC","37381","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.; Lima, G.F.","2003","04","27","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado em slack de duna com lagoa, próxima do mangue seco, período chuvoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037381","EAC0037381","Southern America",NA,NA,"Monocotyledon",NA,"348","16085","auto",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-14 16:14:38-03","UFC","EAC","37382","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.; Lima, G.F.","2003","04","27","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado em slack de duna, próxima ao mangue seco, perto de lagoa, períoso chuvoso, arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037382","EAC0037382","Southern America",NA,NA,"Monocotyledon",NA,"386","16085","auto",NA,NA,NA,NA,NA,NA,NA
"215","2020-12-14 16:14:38-03","UFC","EAC","37384","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.","2003","05","13","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado nas baixa em direção ao campo de Droseras, sentido vola-interior, próximo antiga trilha temporária para Jijoca (em direção ao Riacho Doce via interior), muitas lagoas temporárias e poças d'água, arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037384","EAC0037384","Southern America",NA,NA,"Monocotyledon",NA,"437","16085","auto",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-14 16:14:38-03","UFC","EAC","37378","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.; Lima, G.F.","2003","05","11","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado nas baixa, sentido serrote - Riacho doce. Campo de dunas com vegetação herbácea, muitos animais pastando. Próximo a morrote com coqueiros, perto da trilha das jardineiras","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro; Litorâneo","EAC0037378","EAC0037378","Southern America",NA,NA,"Monocotyledon",NA,"390","16085","auto",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-14 16:14:38-03","UFC","EAC","37391","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.; Lima, G.F.","2003","05","11","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado nas baixa, sentido serrote - Riaco Doce. Campo de dunas com vegetação herbácea, muitos animais pastando","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro; Litorâneo","EAC0037391","EAC0037391","Southern America",NA,NA,"Monocotyledon",NA,"389","16085","auto",NA,NA,NA,NA,NA,NA,NA
"218","2020-12-14 16:14:38-03","UFC","EAC","37379","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2003","06",NA,"Nakakura, H.C.","2003","05","09","Brasil","Ceará","Jijoca de Jericoacoara","Parque Nacional de Jericoacoara, Coletado próximo a lagoa temporária em direção ao sítio de coqueiros (Sítio do Espanhol)","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde; Litorâneo","EAC0037379","EAC0037379","Southern America",NA,NA,"Monocotyledon",NA,"369","16085","auto",NA,NA,NA,NA,NA,NA,NA
"219","2020-12-14 16:14:38-03","UFC","EAC","49131","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Castro, A.S.F.","2011","05","15","Castro, A.S.F.","2011","05","15","Brasil","Ceará","São Gonçalo do Amarante","Pecém, praia, margem riacho das Guaribas, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Erva; Pós-praia","EAC0049131","EAC0049131","Southern America",NA,NA,"Monocotyledon",NA,"2488","39107","auto",NA,NA,NA,NA,NA,NA,NA
"220","2020-12-14 16:14:38-03","UFC","EAC","29517","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Matias, L.Q.","2002","05","06","Matias, L.Q.","2000","05","16","Brasil","Ceará","Beberibe","Lagoa do Uruaú, Arenoso, herbáceo","-38.1305999755859","-4.17971992492676",NA,NA,NA,NA,"Lacustre","EAC0029517","EAC0029517","Southern America",NA,NA,"Monocotyledon",NA,"s.n.","49277","auto",NA,NA,NA,NA,NA,NA,NA
"221","2020-12-14 16:14:38-03","UFC","EAC","26908","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","1999","07","12","Nakakura, H.C.; Matias, L.Q.; et al.","1998","04","28","Brasil","Ceará","Camocim","Lagoa de Tatajuba., Substrato cimoro","-40.8410987854004","-2.90222001075745",NA,NA,NA,NA,"Herbáceo; Litorâneo","EAC0026908","EAC0026908","Southern America",NA,NA,"Monocotyledon",NA,"132","42835","auto",NA,NA,NA,NA,NA,NA,NA
"222","2020-12-14 16:14:38-03","UFC","EAC","44260","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Sousa, D.J.L.","2009","01","13","Sousa, D.J.L.; et al.","2008","09","27","Brasil","Ceará","Caucaia","APA Lagamar do Cauípe","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Macrófita aquática; Litorâneo","EAC0044260","EAC0044260","Southern America",NA,NA,"Monocotyledon",NA,"47","40484","auto",NA,NA,NA,NA,NA,NA,NA
"223","2020-12-14 16:14:38-03","UFC","EAC","44262","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Sousa, D.J.L.","2008","01","13","Sousa, D.J.L.; et al.","2008","10","22","Brasil","Ceará","Caucaia","APA Lagamar do Cauípe, Litorâneo-Lagamar","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Macrófita aquática","EAC0044262","EAC0044262","Southern America",NA,NA,"Monocotyledon",NA,"53","40484","auto",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-14 16:14:38-03","UFC","EAC","1197","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Black, G.A.","1955","06","26","Brasil","Ceará","Fortaleza","Barra do Cocó","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"EAC0001197","EAC0001197","Southern America",NA,NA,"Monocotyledon",NA,"132","19924","auto",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-14 16:14:38-03","UFC","EAC","24849","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Filgueiras","1997","05","06","Matias, L.Q.; Silva, E.Y.","1997","03","07","Brasil","Ceará","Jijoca de Jericoacoara","APA de Jericoacoara, Pós dunas por do sol, arenoso, herbácea","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Interdunar","EAC0024849","EAC0024849","Southern America",NA,NA,"Monocotyledon",NA,"27","16085","auto",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-14 16:14:38-03","UFC","EAC","37376","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2002","12",NA,"Nakakura, H.C.; Matias, L.Q.; et al.","2000","10","27","Brasil","Ceará","Jijoca de Jericoacoara","APA de Jericoacoara, Pós-praia, próximo a mangue em processo de formação, pós mangue seco, arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro; Litorâneo","EAC0037376","EAC0037376","Southern America",NA,NA,"Monocotyledon",NA,"276","16085","auto",NA,NA,NA,NA,NA,NA,NA
"227","2020-12-14 16:14:38-03","UFC","EAC","26899","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","1999","07","12","Matias, L.Q.","1998","04","29","Brasil","Ceará","Jijoca de Jericoacoara","APA de Jericoacora, Lagoa de Tatajuba, Área pós-praia - Comunidade prómofita reptante - Borada da Lagoa tatajuba - Substrato arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Herbáceo; Litorâneo","EAC0026899","EAC0026899","Southern America",NA,NA,"Monocotyledon",NA,"s.n.","16085","auto",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-14 16:14:38-03","UFC","EAC","29518","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nakakura, H.C.","2000","07","12","Matias, L.Q.","2000","05","05","Brasil","Ceará","Jijoca de Jericoacoara","Lagoa do Meio, Arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Planta estoconífera; Lacustre litorâneo","EAC0029518","EAC0029518","Southern America",NA,NA,"Monocotyledon",NA,"273","16085","auto",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-14 16:14:38-03","UFC","EAC","29519","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Matias, L.Q.","2002","05","06","Matias, L.Q.","2000","05","06","Brasil","Ceará","Jijoca de Jericoacoara","Lagoa do Meio, Arenoso","-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva; Lacustre litorâneo","EAC0029519","EAC0029519","Southern America",NA,NA,"Monocotyledon",NA,"274","16085","auto",NA,NA,NA,NA,NA,NA,NA
"230","2020-12-14 16:14:38-03","UFC","EAC","33522","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Oliveira, R.C.","2007","05","03","Azevedo, D.V.","2004","02","28","Brasil","Ceará","Paraipaba","APA de Lagoinha, Substrato arenoso, fonte natural","-39.1483001708984","-3.43944001197815",NA,NA,NA,NA,"Erva, flor verde","EAC0033522","EAC0033522","Southern America",NA,NA,"Monocotyledon",NA,"9","18574","auto",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-25 12:12:32-03","UFSM","SMDB","3401","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw","Canto-Dorow, T,S","1992","01",NA,"Canto-Dorow, T,S; Dorow, R","1992","01",NA,"Brasil","Santa Catarina","Santa Catarina","Praia do Moçambique",NA,NA,NA,NA,NA,NA,NA,"SMDB003401",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:40:54-03","MBM","MBM","75862","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Longhi-Wagner, H.","2008","10",NA,"Tessmann, G.","1953","12","18","Brazil","Paraná","Paranaguá","Ilha do Mél, Baia de Paranaguá.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Praia, em determinados lugares. Grama rasteira. Espiga verde, anteras pardo.","MBM075862","MBM075862","Southern America",NA,NA,NA,NA,"s.n.","24916","auto",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:40:54-03","MBM","MBM","27838","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Rosário do Sul","Rosário do Sul","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,NA,"MBM027838","MBM027838","Southern America",NA,NA,NA,NA,"22754","71660","auto",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:40:54-03","MBM","MBM","214257","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Sonora",NA,NA,NA,"Sonora",NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM214257","MBM214257","Europe",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:40:54-03","MBM","MBM","322832","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Lewis","1982","03","24","Argentina","Santa Fe","9 de Julio","Al O de Tostado",NA,NA,NA,NA,NA,NA,NA,"MBM322832","MBM322832","Southern America",NA,NA,NA,NA,"1360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:40:54-03","MBM","MBM","418914","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Marinero, F.","2019","03","28","Marinero, F.; Nardin, E.C.; Nardin, E.C.","2019","02","14","Brazil","Minas Gerais","Resplendor","Rio Doce","-41.253889","-19.301944","-41.253889","-19.301944","99","99","Herbácea radicante 5 cm; espiguetas esverdeadas.; Várzea","MBM418914",NA,"Southern America",NA,NA,NA,NA,"1174",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:40:54-03","MBM","MBM","90651","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Davidse, G.",NA,NA,NA,"Liesner, R.; et al.; et al.",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM090651","MBM090651","Southern America",NA,NA,NA,NA,"12073",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:40:54-03","MBM","MBM","92816","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Ribeiro, Vera ML",NA,NA,NA,"?",NA,NA,NA,"Brazil","Rio de Janeiro","Jacarepaguá","Jacarepaguá",NA,NA,NA,NA,NA,NA,NA,"MBM092816","MBM092816","Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:40:54-03","MBM","MBM","24927","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Parodi, L.R.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM024927","MBM024927","Southern America",NA,NA,NA,NA,"1583","24916","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:40:54-03","MBM","MBM","351285","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Pereira, R.M.","1976","07","20","Krieger, L.","1971","04","06","Brazil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"No mangue, lugares mais secos, formando gramados monotípicos","MBM351285","MBM351285","Southern America",NA,NA,NA,NA,"10431","17620","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:40:54-03","MBM","MBM","49426","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Renvoize, S.A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Goiás","Formosa","JK","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,NA,"MBM049426","MBM049426","Southern America",NA,NA,NA,NA,"39354","113054","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:40:54-03","MBM","MBM","78208","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM078208","MBM078208","Southern America",NA,NA,NA,NA,"45760","38300","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:40:54-03","MBM","MBM","97629","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Renvoize, S.A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM097629","MBM097629","Southern America",NA,NA,NA,NA,"48928","38300","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:40:54-03","MBM","MBM","23361","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Renvoize, S.A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Grajaú","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM023361","MBM023361","Southern America",NA,NA,NA,NA,"30380","24916","auto",NA,NA,NA,NA,NA,NA,NA
