"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","eventTime","fieldNumber","individualCount"
"1011","2021-03-04 15:45:33-03","IF","SPSF","01367","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) W.R.Anderson","R.Sebastiani","2008","03","13","D.Bento Pickel",NA,NA,NA,NA,"Brasil","SP","local ignorado",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1012","2021-03-04 15:45:33-03","IF","SPSF","13267","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) Cuatrec.","W.R.Anderson",NA,NA,NA,"A.Custodio Filho","6925","1987","02","07","Brasil","SP","Luiz Antonio","E.E.Instituto Florestal",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerradao&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1013","2021-03-04 15:45:33-03","IF","SPSF","22335","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) Cuatrec.","M.C.H.Mamede","2003","09","30","E.E.Macedo","157","1997","10","27","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Solo arenoso.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1014","2021-03-04 15:45:33-03","IF","SPSF","25889","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) Cuatrec.","M.C.H.Mamede",NA,NA,NA,"E.E.Macedo",NA,"1997","10","02","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Cerradao, solo arenoso.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1015","2021-03-04 15:45:33-03","IF","SPSF","33888","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"A.C.Aguiar","142","2003","04","16","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.35","-24.291361",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,"790","790",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1016","2021-03-04 15:45:33-03","IF","SPSF","34287","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,"Natália M. Ivanauskas","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5011","2004","01","15","Brasil","SP","Sete Barras","Bairro Rio Preto","-47.866667","-24.2",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 18m de altura e 92cm de perímetro à altura do peito. Matriz 2113;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1017","2021-03-04 15:45:33-03","IF","SPSF","44504","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","C. de Moura","2011","02","08","C. de Moura & J.N.C.Francisco & R.S.Ribeiro","350","2011","02","08","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.005556","-24.353889",NA,NA,"COLETA: Árvore 15m altura; botões e flores brancas com odor adocicado.; GEOGRAFIA: Margem da estrada do Guaraú.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1018","2021-03-04 15:45:33-03","IF","SPSF","37010","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) Cuatrec.","G.Durigan","2004","10","13","D.R.Rossatto","9","2004","07","25","Brasil","SP","Itaberá","Estação Ecológica","-50.363889","-22.588611",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1019","2021-03-04 15:45:33-03","IF","SPSF","37811","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","O.T. Aguiar","2006","04","01","R.T. Polisel","20","2006","04","01","Brasil","SP","Juquitiba","Sítio Canoar","-47.1","-23.966667",NA,NA,"COLETA: Árvore 10 m, frutos imaturos verdes.;",NA,"700","700",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1020","2021-03-04 15:45:33-03","IF","SPSF","39065","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","O.T. Aguiar","2007","02","01","R.T. Polisel","384","2007","01","15","Brasil","SP","Juquitiba","Estrada para o Recanto Maria Tereza","-47.1","-23.966667",NA,NA,"COLETA: Árvore 15 m, flores brancas e botões castanhos.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1021","2021-03-04 15:45:33-03","IF","SPSF","40730","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) W.R.Anderson & Davis","M.C.H.Mamede",NA,NA,NA,"T.B.Cavalcanti","3336","2003","09","29","Brasil","TO","Dianópolis","Arredores da Gruta, área de empréstimo de cascalho","-46.517222","-11.6025",NA,NA,"COLETA: Capoeira&nf;Relevo pouco ondulado&nf;Substrato areno-argiloso com pedras&nf;Liana, frutosm com alas rosa/salmão.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1022","2021-03-04 15:45:33-03","IF","SPSF","46905","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","V.C.Souza","2006","05","30","F.M.Souza & A.R.Duarte & D.Sampaio & R.Bernhardt & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & S.Gandolfi & A.A.Oliveira & J.P.Souza & N.M.Ivanauskas & E.Furlan","198","2001","04","17","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.824444","-24.041111",NA,NA,"COLETA: Árvore, ca. 6m alt., frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.;",NA,"30","180",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1023","2021-03-04 15:45:33-03","IF","SPSF","49046","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","((Miq.)) Miq.","M.A.Assis","2005","12","08","M.A.Assis",NA,"2005","12","08","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.835556","-23.336944",NA,NA,"COLETA: Árvore nº B392; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,"33","57",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1024","2021-03-04 15:45:33-03","IF","SPSF","10810","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) W.R.Anderson","R.Sebastiani","2008","03","13","A.Celso",NA,"1986","09","15","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado; GEOGRAFIA: Trilha 2;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1025","2021-03-04 15:45:33-03","IF","SPSF","11616","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) W.R.Anderson","R.Sebastiani","2008","03","13","P.R.Domingos",NA,"1987","09","15","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1026","2021-03-04 15:45:33-03","IF","SPSF","25391","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"M.C.H.Mamede","543","1993","06","27","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1027","2021-03-04 15:45:33-03","IF","SPSF","25392","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"M.C.H.Mamede","420","1991","04","24","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1028","2021-03-04 15:45:33-03","IF","SPSF","25390","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"M.C.H.Mamede","220","1990","03","13","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1029","2021-03-04 15:45:33-03","IF","SPSF","25377","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"E.L.M.Catharino","1558","1991","03","19","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1030","2021-03-04 15:45:33-03","IF","SPSF","13397","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"M.J.Robim","651","1990","03","15","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1031","2021-03-04 15:45:33-03","IF","SPSF","35345","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"J.B.Baitello & F.T.Rocha & O.T. Aguiar","1762","2000","06","29","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada para Castelhanos&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1032","2021-03-04 15:45:33-03","IF","SPSF","20353","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","M.L.Kawasaki","1999","01","30","J.A.Pastore & G.A.D.C. Franco","719","1996","05","15","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"38740","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1033","2021-03-04 15:45:33-03","IF","SPSF","26155","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) Cuatrec.","M.C.H.Mamede",NA,NA,NA,"S.A.P.Godoy","990","1997","09","08","Brasil","SP","Santa Rita do Passa Quatro","Cerrado Pé-de-Gigante","-47.4700012207031","-21.7099990844727",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"24893","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1034","2021-03-04 15:45:33-03","IF","SPSF","03691","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1950","04","19","Brasil","SP","Santos","Ilha Porchat","-46.3300018310547","-23.9599990844727",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"26836","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1035","2021-03-04 15:45:33-03","IF","SPSF","05685","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","07","07","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1036","2021-03-04 15:45:33-03","IF","SPSF","14829","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"O.T. Aguiar & D.C.Cavalcanti","431","1992","02","12","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1037","2021-03-04 15:45:33-03","IF","SPSF","05532","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","O.T. Aguiar",NA,NA,NA,"B.Braga",NA,"1969","01","16","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1038","2021-03-04 15:45:33-03","IF","SPSF","05572","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"B.Braga",NA,"1969","03","20","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1039","2021-03-04 15:45:33-03","IF","SPSF","13379","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"O.T. Aguiar",NA,"1990","02","22","Brasil","SP","São Paulo","serra da Cantareira, engordador","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1040","2021-03-04 15:45:33-03","IF","SPSF","07149","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"B.Braga",NA,"1972","12","27","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1041","2021-03-04 15:45:33-03","IF","SPSF","50440","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","E.H.P.Barretto","2016","01","20","E.H.P.Barretto et al.","629","2016","01","06","Brasil","SP","São Paulo","Sitio José Toco","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Árvore 8 m, 25 cm DAP, casca rugosa fendilhada, botões creme; GEOGRAFIA: Mata Bosqueada em topo de morro;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1042","2021-03-04 15:45:33-03","IF","SPSF","50441","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","E.H.P.Barretto","2016","01","20","E.H.P.Barretto et al.","650","2016","01","06","Brasil","SP","São Paulo","Sitio José Toco","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Árvore 8 m, 20 cm DAP, flores brancas; GEOGRAFIA: Mata Ciliar, sítio de propriedade de José Guilguer Reimberg;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1043","2021-03-04 15:45:33-03","IF","SPSF","16417","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala",NA,NA,NA,NA,NA,"J.E.L.S. Ribeiro","304","1988","06","04","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do Morro da Boa Morte&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1044","2021-03-04 15:45:33-03","IF","SPSF","30331","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) Cuatrec.","M.C.H.Mamede",NA,NA,NA,"J.R.Guillaumon",NA,"2002","08","31","Brasil","SP","Vinhedo","via Anhanguera Km74","-46.9700012207031","-23.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto escandente; flores amarelas.; GEOGRAFIA: sitio do Marcel, borda de cerradao&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1045","2021-03-04 15:45:33-03","IF","SPSF","30502","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","(A.Juss.) Cuatrec.","M.C.H.Mamede",NA,NA,NA,"J.R.Guillaumon",NA,"2002","09","28","Brasil","SP","Vinhedo","via Anhanguera Km74","-46.9700012207031","-23.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sitio do Marcel, cerrado&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1046","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","grandiflora","Aulomyrcia grandiflora","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Rio das Pedras",NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Claussen, P","2073",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.; Oreas; HABITAT: Oreas",NA,NA,NA,"P14P1N0003","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Rubachia","antonia","Rubachia antonia","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,"P14P1N0013","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2021-02-08 12:44:07-03","UFRGS","ICN","096092","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Sobral, M","1992",NA,NA,"Oliveira, JAT","40","1979","11","02","Brasil","SP","Peruíbe","Guarau","-47.033333","-24.366667","-47.033333","-24.366667","Árvore de 10 m de altura; frutos maduros de cor avermelhada até quase preta.; Mata da planície costeira",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2021-02-08 12:44:07-03","UFRGS","ICN","096093","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Sobral, M","1992",NA,NA,"Castellani, MR","40","1979","11","02","Brasil","SP","Peruíbe","Guarau","-47.033333","-24.366667","-47.033333","-24.366667","Árvore de 10 m de altura; frutos maduros de cor avermelhada até quase preta.; Mata da planície costeira",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2021-02-08 12:44:07-03","UFRGS","ICN","096020","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Silveira, N","1990",NA,NA,"Teixeira, S","s.n.","1987","08","11","Brasil","MG","Perdizes","Área 4","-47.2928009033203","-19.3528003692627",NA,NA,"Árvore com cerca de 8 m de altura.",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"1052","2021-02-08 12:44:07-03","UFRGS","ICN","061144","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Sobral, M","1992",NA,NA,"Mattos, J","9165","1961","10","01","Brasil","SP","Cananéia","Ilha Comprida","-47.9199981689453","-25.0100002288818",NA,NA,"9 m de altura; casca lisa; pétalas brancas.; Na mata primitiva",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1053","2021-02-08 12:44:07-03","UFRGS","ICN","121264","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Sobral, M",NA,NA,NA,"Hatschbach, G; Silva, JM","61435","1995","01","14","Brasil","ES","Alfredo Chaves","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,"Árvore, 5m; flor alva. Mata pluvial.",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"32447","auto",NA,NA,NA,NA,NA,NA,NA
"1054","2021-02-08 12:44:07-03","UFRGS","ICN","120208","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Sobral, M",NA,NA,NA,"Hatschbach, G; et al.","66527","1997","05","15","Brasil","PR","Doutor Ulysses","Turvo","-49.4197006225586","-24.5680999755859",NA,NA,"Pequena árvore da mata à beira do rio encachoeirado.",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"1055","2021-02-08 12:44:07-03","UFRGS","ICN","062023","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Hatschbach, G","1980",NA,NA,"Hatschbach, G","43256","1980","10","29","Brasil","PR","Guaratuba","Boa Vista","-48.5746994018555","-25.8827991485596",NA,NA,"Arvoreta de 4 m de altura; flor alva.; Mata pluvial da planície litorânea",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"1056","2021-02-08 12:44:07-03","UFRGS","ICN","062029","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Hatschbach, G","1982","10",NA,"Hatschbach, G","45432","1982","09","24","Brasil","PR","Paranaguá","Rio Peri","-48.5092010498047","-25.5200004577637",NA,NA,"Arbusto de 3 m de altura; flores alvas.; Mata pluvial da planície litorânea",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"1057","2021-02-08 12:44:07-03","UFRGS","ICN","149464","S","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(O.Berg) Nied.","Barbosa, E",NA,NA,NA,"Cordeiro, J; Poliquesi, CB; Silva, JM","2353","2006","08","31","Brasil","PR","Pontal do Paraná","sambaquis do Guaraguaçu","-48.511100769043","-25.6735992431641",NA,NA,"Doação MBM.; Árvore, 7m, flor alva.; Floresta da planície litorânea.",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
