"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","02282848","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"M. Silveira","1993","10","21","Brazil","Acre","Sena Madureira","Bacia do Rio Purus, Fazenda Nova Olinda, Carreador do Poti, ca. 8 km da sede","-69.22","-10.12",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457715' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282848",NA,"553","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282848_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","517904","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","C. C. Berg",NA,NA,NA,"W. W. Thomas","1992","05","03","Brazil","Bahia","Aurelino Leal","11.2 km W of BR 101 & Aurelino Leal on road to Lage do Banco","-39.38","-14.33",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492659' target='other'> <mi>dwc_moreinfo</mi></a>","NY00517904",NA,"9084","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY00517904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","441434","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","M. H. Nee",NA,NA,NA,"A. Krapovickas","1990","02","16","Argentina","Corrientes","Capital","Cerca de la barranca del río Paraná",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441434",NA,"43581","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01021858","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","M. H. Nee",NA,NA,NA,"G. T. Prance","1964","10","25","Brazil","Goiás","Caiapônia","48 km. south of Caiaponia. Serra do Caiapó","-51.8103","-16.9569",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1119655' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021858",NA,"59639","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01021858_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01021862","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","M. H. Nee",NA,NA,NA,"G. Gardner","1841",NA,NA,"Brazil","Ceará",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1119892' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021862",NA,"2003","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01021862_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1015284","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","C. C. Berg",NA,NA,NA,"J. G. Jardim","2000","01","14","Brazil","Bahia","Jussari","Entrada a 7.5 km na Rod. Jussari/Palmira. Faz. Teimoso, 1.7 km da entrada. Reserva Particular do Patrimônio Natural (RPPN) Serra do Teimoso. Parcela 26. Arvore. no. 747.","-39.5361","-15.1603",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=531623' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015284",NA,"2369","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01015284_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-29 14:01:00-03","NY","NYBG","192230","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"C. C. Berg",NA,NA,NA,"A. Warush","1985","09","07","Ecuador","Morona-Santiago",NA,"El Centro Shuar Pampants; Rio Kankaim (Cangaime)","-77.6","-2.78",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192230",NA,"73","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales",NA,"300","300",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02282839","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"W. A. Egler","1961","07","27","Brazil","Pará",NA,"Rio Jari. South bank of Amazon ca. 2 km east of Arumanduba.","-53","-1.5",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457705' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282839",NA,"46036","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282839_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","441428","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","W. E. Burger",NA,NA,NA,"S. A. Mori","1979","03","15","Brazil","Bahia","Caatiba","Rodovia BA-265, trecho Caatiba/Barra do Choça, a 6 km a W de Caatiba","-40.4506382","-14.9907814",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492653' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441428",NA,"11574","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY00441428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01021857","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","C. C. Berg",NA,NA,NA,"G. T. Prance","1973","10","22","Brazil","Mato Grosso",NA,"Vicinity of Buriti. Chapada dos Guimarães.","-55.7783333","-15.432",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1119653' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021857",NA,"19245","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01021857_01","720","720",NA,NA,NA,NA,NA,NA,NA
"53","2016-11-07 12:08:00-02","NY","NYBG","01405440","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"O. Kosovsky",NA,NA,NA,"J. D. Boeke","1976","12","05","Ecuador",NA,NA,"Napo/Pastaza border. Cosanga: trail east of town",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956525' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405440",NA,"430","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01405440_01","1900","1900",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2282842","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"S. Tsugaru","1987","08","09","Brazil","Amazonas",NA,"Rio Amazonas. From Manaus to 100km lower reaches. Collected by boat.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457708' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282842",NA,"B-844","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282842_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2282858","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"R. T. P. Vasconcelos","1986","10","22","Brazil","Pará","Altamira","Margem direita do Rio Xingu, no lago do nurici. Mata aberta com babaçu.","-52.7416277","-4.3220195",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457727' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282858",NA,"427","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282858_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 14:01:00-03","NY","NYBG","441433","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"P. Brack",NA,NA,NA,"M. Sobral","1987","03",NA,"Brazil","Bahia","Ilhéus","Reserva do CEPEC, quadra D, Ilhéus, BA","-39.22095","-14.7739696",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492668' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441433",NA,"5492","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY00441433_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2282857","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"R. Spruce","1851","05",NA,"Brazil","Amazonas","Manaus","Rio Solimões","-60.0250015258789","-3.10193991661072","138090","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457726' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282857","auto","1573","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2282845","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"R. Spruce","1850","07",NA,"Brazil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465","205258","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457711' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282845","auto",NA,"South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282845_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2282853","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"P. L. B. Lisboa","1980","02","01","Brazil","Pará","Tucuruí","Margem esquerda do Rio Tocantins, BR 422, km 45, antiga estrada de ferro Alcobaça.","-49.6725006103516","-3.76610994338989","59618","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457721' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282853","auto","1369","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282853_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","195356","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","M. H. Nee",NA,NA,NA,"M. N. Alexiades","1995","11","16","Peru","Madre de Dios","Tambopata","Rio Heath, Comunidad Nativa Sonene, ca 8km above confluence w Rio Madre de Dios","-68.67","-12.53",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00195356",NA,"1241","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales",NA,"180","180",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2282863","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"D. C. Daly","1991","10","28","Brazil","Acre","Brasiléia","Seringal Porongaba, Colocaçao Sao José, 25 km N of km 4 Brasiléia-Assis Brasil road","-68.75","-10.75",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457732' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282863",NA,"6958","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282863_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2282847","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"G. T. Prance","1968","11","26","Brazil","Rondônia",NA,"Basin of Rio Madeira. Vicinity of São Lorenço mines 14km. N. of Rio Madeira, above Mutumparaná","-65.1","-9.55",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457713' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282847",NA,"8888","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2282866","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"G. T. Prance","1984","02","02","Brazil","Amazonas",NA,"Vicinity of Pico Rondon Perimetral Norte. Highway Km 211. 3 Km from Km 211; lower slopes of Pico Rondon.","-62.8","1.533333",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457735' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282866",NA,"28719","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","2282865","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"G. T. Prance","1984","02","02","Brazil","Amazonas",NA,"Vicinity of Pico Rondon Perimetral Norte. Highway Km 211. 3 Km from Km 211; lower slopes of Pico Rondon.","-62.8","1.533333",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457734' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282865",NA,"28719","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-29 23:18:00-03","NY","NYBG","01021859","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"C. C. Berg",NA,NA,NA,"C. C. Berg","1973","10","14","Brazil","Mato Grosso",NA,"Near Humboldt Centre, along road to Rio Aripuanã, downstream from Salto dos Dardanelos.","-59.35","-10.2",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1119654' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021859",NA,"P18498","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01021859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2282846","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"R. de Lemos Fróes","1945","10","30","Brazil","Amazonas",NA,"Vaupés. Rio Negro.","-68.6706018","0.2819527",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457712' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282846",NA,"21290","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282846_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","195353","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","C. C. Berg",NA,NA,NA,"M. N. Alexiades","1988","09","18","Peru","Madre de Dios","Tambopata","Zona Reservada de Tambopata. La Torre","-69.28","-12.83",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492656' target='other'> <mi>dwc_moreinfo</mi></a>","NY00195353",NA,"10","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales",NA,"260","260",NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 14:01:00-03","NY","NYBG","472363","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"C. C. Berg",NA,NA,NA,"D. C. Daly","1995","11","21","Brazil","Acre","Tarauacá","Basin of Rio Juruá, Rio Tarauacá, right bank, Reserva Indígena Praia do Carapaná, Seringal Universo, Colocaçao Vista Alegre.","-71.3491667","-8.4494444",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492663' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472363",NA,"8690","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY00472363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-29 14:01:00-03","NY","NYBG","476061","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"C. C. Berg",NA,NA,NA,"A. M. Amorim","1998","02","23","Brazil","Bahia","Jussari","Rod. Jussari/Palmira. Entrada ca. 7,5 km de Jussari. Faz Teimoso. RPPN Serra do Teimoso","-39.5286","-15.1556",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492661' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476061",NA,"2298","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY00476061_01","500","500",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01405441","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","O. Kosovsky",NA,NA,NA,"J. D. Boeke","1977","03","12","Peru","Huánuco","Leoncio Prado","Tingo Maria. Rio Huallaga",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956654' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405441",NA,"1221","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01405441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01021863","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","A. C. Smith",NA,NA,NA,"B. A. Krukoff","1931","12","21","Brazil","Rondônia","Machadinho d'Oeste","Source of the Jatuaraha River, Machado River region.","-62.17","-9.12",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1119896' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021863",NA,"1633","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01021863_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-29 14:01:00-03","NY","NYBG","472188","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"C. C. Berg",NA,NA,NA,"D. C. Daly","1997","10","21","Brazil","Acre","Brasiléia","Basin of Rio Acre, tributary of Rio Purus. Colônia Santo Antônio (Sr. Raimundo Teixeira).","-69.2614","-10.9414",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472188",NA,"9676","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY00472188_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","441430","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","M. H. Nee",NA,NA,NA,"H. de F. Leitão Filho","1981","11","07","Brazil","São Paulo","Jundiaí","Nativo em mata na Serra do Japi","-46.88","-23.1803",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492643' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441430",NA,"13115","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY00441430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","195687","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","C. C. Berg",NA,NA,NA,"W. de Jong","1986","06","01","Peru","Loreto","Requena","Santa Rosa, Ucayali River","-73.75","-4.92",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00195687",NA,"119","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-27 00:17:00-03","NY","NYBG","1287217","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,NA,NA,NA,NA,"W. E. Broadway","1910","08","12","Trinidad and Tobago",NA,NA,"Castara. Tobago.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1531576' target='other'> <mi>dwc_moreinfo</mi></a>","NY01287217",NA,"4027","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01287217_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01021861","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","S. F. Smith",NA,NA,NA,"A. Macedo","2003","02","16","Brazil","Minas Gerais",NA,"Mata do Bom Jardin, Campina Verde",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1119658' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021861",NA,"5802","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01021861_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-27 00:17:00-03","NY","NYBG","1287222","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,NA,NA,NA,NA,"W. E. Broadway","1910","04","23","Trinidad and Tobago",NA,NA,"Goodwood. Tobago.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1531581' target='other'> <mi>dwc_moreinfo</mi></a>","NY01287222",NA,"3625","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY01287222_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-30 02:28:00-03","NY","NYBG","1413880","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"C. C. Berg",NA,NA,NA,"H. Medeiros","2010","04","22","Brazil","Acre","Sena Madureira","Fazenda São Jorge I, BR 364, Km 107, ramal do Toco Preto.","-68.6239","-9.4317",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412404' target='other'> <mi>dwc_moreinfo</mi></a>","NY01413880",NA,"485","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales",NA,"217","217",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","2282862","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"B. A. Krukoff","1933","05","25","Brazil","Amazonas","Carauarí","Marapata; basin of Rio Jurua","-66.8957977294922","-4.88278007507324","202344","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2457731' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282862","auto","4568","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY02282862_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","886844","PreservedSpecimen","Plantae","Urticaceae","Urera","mitis","Urera mitis","Miq.","P. Fiaschi",NA,NA,NA,"J. L. Paixão","2002","04","04","Brazil","Bahia","Jussari","Rod. Jussari/Palmira, entrada ca. 7.5 km de Jussari, Faz. Teimoso - RPPN, Serra do Teimoso.","-39.5286","-15.1581",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1064668' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886844",NA,"187","South America",NA,NA,"sheet",NA,"Magnoliophyta","Rosales","NY00886844_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
