"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"48","2021-03-15 16:37:00-03","NY","NYBG","402070","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","J. S. Blanchet",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00402070","NY00402070_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539139' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","402047","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Pessoal do Horto Florestal","1927","10","31","Brazil","Rio de Janeiro","Rio de Janeiro","Gávea, Vidigal, perto do Colégio Anglo-Brasileiro","-43.2075","-22.9031",NA,NA,NA,NA,"NY00402047","NY00402047_01","J. P. P. Carauta","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539160' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-29 14:47:00-03","NY","NYBG","402058","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"R. Reitz","1957","08","24","Brazil","Santa Catarina","Garuva","Três Barras, Garuva, S. Francisco do Sul","-48.8547","-26.0269",NA,NA,"100","100","NY00402058","NY00402058_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539172' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"4692",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","402056","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","R. Reitz","1953","09","24","Brazil","Santa Catarina","Palhoça","Campo do Massiambú, Palhoça","-48.62515","-27.834087",NA,NA,"5","5","NY00402056","NY00402056_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539178' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"975",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","402051","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","P. K. H. Dusén","1914","03","26","Brazil","Paraná","Jaguariaíva","Jacareí","-49.7056","-24.2511",NA,NA,NA,NA,"NY00402051","NY00402051_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539140' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"14718",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-29 14:47:00-03","NY","NYBG","402087","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"F. C. Hoehne",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NY00402087","NY00402087_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539166' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"30923",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","402066","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","L. Riedel","1828",NA,NA,"Brazil","Rio de Janeiro","Magé","Mandioca","-43.184668","-22.564777",NA,NA,NA,NA,"NY00402066","NY00402066_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539152' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","402076","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","A. F. M. Glaziou","1866","05","04","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Copacabana","-43.185248","-22.973184",NA,NA,NA,NA,"NY00402076","NY00402076_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539165' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1013",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","402042","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","G. Eiten","1965","02","19","Brazil","São Paulo","Iguape","Iguape island, 6 km along road (NW then east) from city of Iguape. North shore of island","-47.57","-24.68",NA,NA,NA,NA,"NY00402042","NY00402042_01","J. H. Kirkbride Jr.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539184' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"6241",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01092892","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","G. G. Hatschbach","1998","11","19","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.72","-25.42",NA,NA,NA,NA,"NY01092892","NY01092892_01","G. G. Hatschbach","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1242944' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"68830",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","402082","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","K. Lems","1964","03","05","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara. Recreio dos Bandeirantes, 30 km W. of Rio de Janeiro.","-43.482796","-23.016442",NA,NA,NA,NA,"NY00402082","NY00402082_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539144' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","402049","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","G. Martinelli","1986","11","17","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Estrada para Macaé de Cima","-42.05","-22",NA,NA,"1000","1000","NY00402049","NY00402049_01",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"11956",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01198697","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","R. A. X. Borges","2006","12","09","Brazil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.5653","-15.3917",NA,NA,"900","1000","NY01198697","NY01198697_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1449180' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"349",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-29 14:47:00-03","NY","NYBG","402075","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"R. Reitz","1945","09","03","Brazil","Santa Catarina","Sombrio","Sombrio","-49.635936","-29.103288",NA,NA,"10","10","NY00402075","NY00402075_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539176' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1945",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1552083","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","P. H. Labiak E.","2008","10","15","Brazil","Espírito Santo","Castelo","Parque do Forno Grande. Localidade do Rio Manso.","-41.1211","-20.5328",NA,NA,"1200","1250","NY01552083","NY01552083_01","S. Romaniuc Neto; A. L. Gaglioti","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1434761' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"4958",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","402081","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","P. K. H. Dusén","1908","09","27","Brazil","Paraná","Jaguariaíva","Jacareí","-49.7056","-24.2511",NA,NA,NA,NA,"NY00402081","NY00402081_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539143' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"6635",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","402065","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","L. Riedel","1824",NA,NA,"Brazil","Rio de Janeiro","Petrópolis","Serra da Estrella","-43.1783","-22.505",NA,NA,NA,NA,"NY00402065","NY00402065_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539154' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","402067","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","L. Riedel","1824",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00402067","NY00402067_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539153' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"75",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","402064","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","P. K. H. Dusén","1911","03","25","Brazil","Paraná","Jaguariaíva","Jacareí","-49.7056","-24.2511",NA,NA,NA,NA,"NY00402064","NY00402064_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539142' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"11419",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","402086","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","G. G. Hatschbach","1968","03","08","Brazil","Paraná","Guaraqueçaba","Rio de Cedro","-48.3289","-25.3069",NA,NA,"30","50","NY00402086","NY00402086_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539182' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"18680",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","402044","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","P. J. M. Maas","1978","08","31","Brazil","Rio de Janeiro",NA,"Between Nova Friburgo and Serra Macahé",NA,NA,NA,NA,"1000","1000","NY00402044","NY00402044_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539150' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"3325",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","685923","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","M. R. F. Melo","1986","02","25","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.992538","-25.197304",NA,NA,NA,NA,"NY00685923","NY00685923_01","S. Romaniuc Neto","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822589' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"631",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","402071","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","R. X. Lima","1993","11","16","Brazil","Paraná","Guaraqueçaba","Rio Tagaçaba","-48.33","-25.28",NA,NA,NA,NA,"NY00402071","NY00402071_01","S. M. Silva","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539162' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"170",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","402046","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","R. Reitz","1952","12","20","Brazil","Santa Catarina","Palhoça","Campo Massiambú, Palhoça","-48.62515","-27.834087",NA,NA,"5","5","NY00402046","NY00402046_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539173' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"5030",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","402084","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","L. B. Smith","1957","03","31","Brazil","Santa Catarina","Porto Belo","Eastern shore of ilha Joao da Cunha","-48.5531","-27.1581",NA,NA,NA,NA,"NY00402084","NY00402084_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539180' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"12307",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","402074","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","W. Hoehne","1964","12","22","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Recreio dos Bandeirantes","-43.482796","-23.016442",NA,NA,NA,NA,"NY00402074","NY00402074_01","J. P. P. Carauta","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539159' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"5950",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","402085","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","R. Reitz","1946","02","08","Brazil","Santa Catarina","Sombrio","Sombrio","-49.635936","-29.103288",NA,NA,"50","50","NY00402085","NY00402085_01","C. C. Berg","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539183' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"2008",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","685922","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","F. de Barros","1985","03","04","Brazil","São Paulo","Cananéia","Ilha do Cardoso, proximidades da base do CEPARNIC","-47.9197","-25.0103",NA,NA,NA,NA,"NY00685922","NY00685922_01","S. Romaniuc Neto","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822588' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1032",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","402072","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","R. X. Lima","1993","11","16","Brazil","Paraná","Guaraqueçaba","Rio Tagaçaba","-48.33","-25.28",NA,NA,NA,NA,"NY00402072","NY00402072_01","S. M. Silva","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539163' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"169",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","402053","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","P. K. H. Dusén","1911","12","28","Brazil","Paraná","Guaratuba","Rio Cubatao","-48.5744","-25.8831",NA,NA,NA,NA,"NY00402053","NY00402053_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539167' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"13653",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","402077","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","R. Reitz","1952","12","19","Brazil","Santa Catarina","Palhoça","Campo Massiambú, Palhoça","-48.62515","-27.834087",NA,NA,"5","5","NY00402077","NY00402077_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539175' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"4965",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","402060","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","B. D. Sucre","1969","06","16","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, mata alagadiça, do lado oeste da Pedra de Itauna, Restinga de Jacarepaguá.","-43.2075","-22.9031",NA,NA,NA,NA,"NY00402060","NY00402060_01","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539164' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"5330",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","685925","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","F. de Barros","1985","07","09","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Trapiche","-47.9197","-25.0103",NA,NA,NA,NA,"NY00685925","NY00685925_01","S. Romaniuc Neto","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822591' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1144",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","869015","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Y. E. J. Mexia","1930","09","29","Brazil","Minas Gerais","Viçosa","Fazenda de Aguada, .5 km. beyond first house.","-42.8817","-20.7542",NA,NA,"700","700","NY00869015","NY00869015_01 NY00869015_02","R. W. A. P. Akkermans","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024871' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"5115",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","402080","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","F. C. Hoehne","1933","09","04","Brazil","São Paulo","Sao Paulo","Parque do Estado","-46.621883","-23.654505",NA,NA,NA,NA,"NY00402080","NY00402080_01","R. W. A. P. Akkermans","Planta viva n° 327 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=539181' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"30923",NA,NA,"Magnoliophyta","Rosales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-01-28 13:11:34-03","MCN-PUC-MINAS","HPUC-MG","ANG3866","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"M.G. Caxambu",NA,NA,NA,"Brasil","Paraná","Rio Sagrado","Comunidade do Cadongo",NA,NA,NA,NA,NA,NA,NA,NA,"M.G. Caxambu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-01-28 13:11:25-03","MCN-PUC-MINAS","HPUC-MG","ANG1721","S","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"M. G. Caxambu","2005","10","08","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"M.G. Caxambu","Doação do Jardim Botânico de Brasília HEPH nº 23068-5. Latescente. Presença de flores.",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-13 09:21:05-03","UFRJ","RFA","29812","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","F. B. Pereira","2001","12","28","Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice","-44.1356010437012","-22.7231006622314",NA,NA,"616","616","RFA41805",NA,NA,"Árvore, 8m de altura, 11cm de DAP, folha verde, caule cinza, raiz rosinha, fruto verde.",NA,NA,NA,"30/137","27045","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
