"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","sex"
"148","2021-02-11 17:21:54-03","UFPR","UPCB","39754","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Lacerda, A.","100","1998","11","13",NA,"Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 5m, capoeira, área de contato entre as florestas ombrófilas densa e mista, 970m s.n.m..",NA,NA,"Bidá, A.",NA,"1999","01",NA,NA,"12577","auto",NA,"01",NA,NA,NA
"149","2021-02-11 17:21:54-03","UFPR","UPCB","39755","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Lacerda, A.","275","1999","01","19",NA,"Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 20m, capoeirão, área de contato entre as florestas ombrófilas densa e mista, 970m s.n.m..",NA,NA,"Bidá, A.",NA,"1999","01",NA,NA,"12577","auto",NA,"01",NA,NA,NA
"150","2021-02-11 17:21:54-03","UFPR","UPCB","40767","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Dala Rosa, S.","56","1999","11","03",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore ±4m, estames amarelos. Alt. 940m..",NA,NA,"Silva, S.M. & Dala Rosa, S.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"151","2021-02-11 17:21:54-03","UFPR","UPCB","26175","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Capranica, M.V.",NA,"1992","02","11",NA,"Brasil","Paraná","Quatro Barras","Pico do Anhangava, Borda do Campo","-49.0769004821777","-25.3656005859375","1200","1200",NA,NA,NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"152","2021-02-11 17:21:54-03","UFPR","UPCB","6758","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","15089","1966","11","07",NA,"Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Árvore, flor creme. Mata pluvial..",NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"153","2021-02-11 17:21:54-03","UFPR","UPCB","30255","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Cervi, A.C.","6101","1995","07","02",NA,"Brasil","Paraná","Quatro Barras","Rio do Corvo, Serra da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Arbusto, ca. 3m, fruto verde..",NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"154","2021-02-11 17:21:54-03","UFPR","UPCB","9925","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","22851","1966","11","05",NA,"Brasil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768","900","900",NA,"Arvoreta, 5m, flor creme esverdeada. Orla matinha ao longo do campo graminoso (encosta de pequeno morro)..",NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"155","2021-02-11 17:21:54-03","UFPR","UPCB","6206","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","13053","1965","10","22",NA,"Brasil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Arvoreta, flor creme esverdeada. Capão..",NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"156","2021-02-11 17:21:54-03","UFPR","UPCB","3413","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","8441","1961","11","05",NA,"Brasil","Paraná","São José dos Pinhais","Rodovia Gov. Lupion, Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore, 5m, flor creme. Mata higrófila..",NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"157","2021-02-11 17:21:54-03","UFPR","UPCB","33679","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Tiepolo, G.","564","1997","01","15",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Árvore, 8m, fruto imaturo verde. Interior de capoeira..",NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"158","2021-02-11 17:21:54-03","UFPR","UPCB","9063","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","26859","1971","07","18",NA,"Brasil","Paraná","Balsa Nova","Serra São Luis","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Arvoreta, 5m, fruto negro. Capão..",NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","3396223","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","J. Cordeiro","Cordeiro 921","1992",NA,NA,"South America","Brazil",NA,NA,"Serra do Iquererim mun. Campo alegre. Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,NA,"G. hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2018-09-12 14:48:36-03","UNIOESTE","UNOP","3192","S","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Caxambu, M.G.; et al.; et al.","4386","2012","11","09",NA,"Brasil","Paraná","Guarapuava","Serra da Esperança - antiga estrada para Prudentópolis.","-51.253889","-25.374178","1219","1219",NA,"Arvoreta, ca. 2 m, heliófita. Flores esverdeadas. Frutos imaturos verdes. - Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Densa Altomontana.",NA,NA,"Barbosa, E.",NA,"2013",NA,"-51.253889","-25.374178",NA,NA,NA,NA,NA,NA,NA
"161","2018-09-12 14:48:36-03","UNIOESTE","UNOP","3184","S","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Silva, A.R.","122","2006","11","18",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-48.981111","-25.497778","1021","1021",NA,"Arvoreta heliófita ca. 5m de altura. Com frutos imaturos verdes. - Relevo: ondulado - Vegetação: Floresta Ombrófila Densa Montana.",NA,NA,"Barboza, E.; Cordeira, J.",NA,"2007","02","-48.981111","-25.497778",NA,NA,NA,NA,NA,NA,NA
"162","2020-08-31 08:55:04-03","INPA","INPA","109986","S","Plantae","Dicotyledon Asterids","Ericales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Hatschbach, GG","46053","1983","01","26","Southern America","Brasil","Paraná","São José dos Pinhais","Córrego Fundo","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"INPA0109986","INPA0109986 INPA0109986_e INPA0109986_e1","Bidá, A",NA,"1996","05",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"163","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","42090",NA,"Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","P.W. Fritsch; J.L.M. Aranha Filho & E. Barbosa","1808","2005","10","15",NA,"Brasil","Paraná","Piraquara","along a trail on W slope of Morro Canal. Entrance to the trail is along a road ca. 12 km from BR-277 (the turnoff from BR-277 is ca. 500m before the Policia Rod.Federal) Serra do Mar","-48.9875","-25.514722","1147","1147",NA,"Spreading tree with dense crown, 4m tall. Bark ash-gray. Flower buds green. Mature plant. Growing in open forest on granite slope","MBML042090","MBML042090",NA,NA,NA,NA,"48W59'15","25S30'53",NA,NA,NA,NA,NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","2850798","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","G. Hatschbach","34895","1975","11","5","South America","Brazil","Paraná",NA,"Guaricana (mun. S. José dos Pinhaes).",NA,NA,NA,NA,NA,NA,"US03135681","US03135681_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","2252537","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","F. C. Hoehne","Herb. No. 29945","1932","11","10","South America - Neotropics","Brazil","São Paulo",NA,"Sao Paulo.",NA,NA,NA,NA,NA,"Collector Hoehne according to label; other duplicates of type collected by O. Handro.","US00112645","US00112645_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","2780054","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","O. Handro","Herb. No. 29945","1932","11","10","South America - Neotropics","Brazil","São Paulo",NA,"São Paulo, Jardim Botanico",NA,NA,NA,NA,NA,"Planta viva no. 297.","US00112646","US00112646_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","2445092","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","-- Reitz & Klein, --","10033","1960","10","6","South America","Brazil","Santa Catarina",NA,"Monte Crista, Garuva, São Francisco do Sul. Capoeira.",NA,NA,"900",NA,NA,NA,"US03135682","US03135682_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","2282241","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","L. Smith & R. M. Klein","7557","1956","11","12","South America","Brazil","Santa Catarina",NA,"Mun. Ibirama: Horto Florestal, Ibirama.",NA,NA,"450","700",NA,NA,"US03135686","US03135686_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","2564500","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","G. Hatschbach","13053","1965","10","22","South America","Brazil","Paraná",NA,"Mun. Palmeira. Rod. do Café, Rio Tibagi.",NA,NA,NA,NA,NA,NA,"US03135684","US03135684_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2340831","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","-- Reitz & Klein, --","4130","1959","10","23","South America","Brazil","Santa Catarina",NA,"Morro Spitzkopf, Blumenau.",NA,NA,"900",NA,NA,NA,"US03135688","US03135688_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","2564227","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","G. Hatschbach","13112","1965","11","11","South America","Brazil","Paraná",NA,"Mun. Morretes. Cabeçeiras do Rio Arraial.",NA,NA,NA,NA,NA,NA,"US03135683","US03135683_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","2403089","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","-- Reitz & Klein, --","4130","1959","10","23","South America","Brazil","Santa Catarina",NA,"Morro Spitzkopf, Blumenau.",NA,NA,"900",NA,NA,NA,"US03135687","US03135687_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","2282236","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","L. Smith & R. M. Klein","7392","1956","11","8","South America","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: Alpine campo, Morro Iquererim.",NA,NA,"1300","1500",NA,NA,"US03135680","US03135680_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","2564483","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","G. Hatschbach","15089","1966","11","7","South America","Brazil","Paraná",NA,"Mun. Quantro [interpreted] Barras. Rio do Corvo.",NA,NA,NA,NA,NA,NA,"US03135685","US03135685_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3656012","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","O. Handro","s.n.","1932","11","10","South America - Neotropics","Brazil","São Paulo",NA,"São Paulo, Jardim Botanico",NA,NA,NA,NA,NA,"Planta viva no. 297.","US01106004","US01106004_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-02 16:40:09-03","Cenargen","CEN","46290","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","J. Cordeiro","1512","1999","01","21",NA,"Brasil","PR","SAO JOSE DOS PINHAIS","Zinco.","-49.2064018249512","-25.5347003936768",NA,NA,"Exsicatas","Doação Prefeitura Municipal de Curitiba. Museu Botânico Municipal.","CEN00046290","CEN00046290","G. G. Hatschbach",NA,"1999",NA,NA,NA,"45291","auto",NA,NA,NA,"1",NA
"177","2019-12-09 17:31:00-03","UFPR","EFC","4082","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Tiepolo, G.","47","1993","12","23",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","950","950",NA,"Árvore 6m, comum em vegetação secundária da floresta atlântica, 950m s.n.m. __COMMOM_NAME__: Maria-mole","EFC004082",NA,"Roderjan, C.V.",NA,"1993","12","-49.0036","-25.3887",NA,NA,NA,"24",NA,NA,NA
"178","2019-12-09 17:31:00-03","UFPR","EFC","6358","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Rocha, M.R.","16","1996","07","14",NA,"Brasil","Paraná","Morretes","P.E. Marumbi","-48.926","-25.4407","550","550",NA,"Árvore 2 m, estéril, cume do Rochedinho, 550 m a.n.m. (Altomontana azonal) __COMMOM_NAME__: Maria-mole","EFC006358",NA,"Roderjan, C.V.",NA,"1996","07","-48.9260","-25.4407",NA,NA,NA,"18",NA,NA,NA
"179","2019-12-09 17:31:00-03","UFPR","EFC","4690","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Tiepolo, G.","197","1994","03","11",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887",NA,NA,NA,"Contato com Floresta Ombrófila Densa Montana. __COMMOM_NAME__: Maria-mole","EFC004690",NA,NA,NA,NA,NA,"-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"180","2019-12-09 17:31:00-03","UFPR","EFC","12904","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Ribeiro, C.L.","11","2014","05","10",NA,"Brasil","Paraná","Campo Largo","Morro Dois Irmãos, Bateias","-49.5084","-25.3276",NA,NA,NA,"Refugio","EFC012904",NA,"Ribeiro, C.L.",NA,"2014","05","-49.5084","-25.3276",NA,NA,NA,"20",NA,NA,NA
"181","2019-12-09 17:31:00-03","UFPR","EFC","3738","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Tiepolo, G.","13","1993","10","22",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","1000","1000",NA,"Árvore 12m em capoeirão, 1000m s.n.m. Botões florais. __COMMOM_NAME__: Maria-mole","EFC003738",NA,NA,NA,NA,NA,"-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"182","2019-12-09 17:31:00-03","UFPR","EFC","4063","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Tiepolo, G.","28","1993","11","05",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","1000","1000",NA,"Árvore 5m em beira de estrada, margem de capoeirão, 1000m s.n.m. Botões florais. __COMMOM_NAME__: Maria-mole","EFC004063",NA,NA,NA,NA,NA,"-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"183","2019-12-09 17:31:00-03","UFPR","EFC","657","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Gomes, A.V.","36","1984","02","21",NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,"Projeto Serra do Mar __COMMOM_NAME__: Maria-mole","EFC000657",NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"184","2019-12-09 17:31:00-03","UFPR","EFC","11473","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Völtz, R.R.; Vieira, R.S.","200","2013","10","30",NA,"Brasil","Paraná","Campina Grande do Sul","Morro do Getúlio - Serra do Ibitiraquire","-48.5033","-25.1358",NA,NA,NA,"Arvoreta 6 m alt. localizada na crista da serra. Planta emergente na vegetação secundária (tapera). Frutos negros. Altitude aprox. 1.260 m s.n.m.","EFC011473",NA,"Blum, C.T.; Völtz, R.R.",NA,"2013","04","-48.5033","-25.1358",NA,NA,NA,"03",NA,NA,NA
"185","2019-12-09 17:31:00-03","UFPR","EFC","12503","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Vieira, R.S.","284","2014","03","28",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca - Morro do Anhangava","-49.0036","-25.3887",NA,NA,NA,"Arvoreta com 3m. na borda da trilha. Com frutos pretos.","EFC012503",NA,"Vieira, R.S.",NA,"2014","03","-49.0036","-25.3887",NA,NA,NA,"28",NA,NA,NA
"186","2020-10-15 09:54:06-03","UFPR","EFC","14849","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Vieira, R.S. et al.","877","2016","03","20",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-48.9845","-25.5146","1200","1200",NA,"Árvore com 3 m, em refúgio altomontano. COm frutos verdes e pretos.","EFC014849",NA,"Brotto, M.L.",NA,"2017","07","-48.9845","-25.5146",NA,NA,NA,"07",NA,NA,NA
"187","2019-12-09 17:31:00-03","UFPR","EFC","5786","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Tiepolo, G.; Gatti, G.; Klechowicz, N.A.","564","1997","01","15",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887",NA,NA,NA,"Árvore 8m, com frutos imaturos verdes, interior de capoeira __COMMOM_NAME__: Maria-mole","EFC005786",NA,"Schütz-Gatti, A.L.",NA,"1998","04","-49.0036","-25.3887",NA,NA,NA,"01",NA,NA,NA
"188","2019-12-09 17:31:00-03","UFPR","EFC","7576","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Macedo, J.H.P.",NA,"1997","09","25",NA,"Brasil","Paraná","São José dos Pinhais","Mananciais da Serra","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore 12 m, no estrato superior de capoeirão. Botões florais. __COMMOM_NAME__: Maria-mole","EFC007576",NA,"Roderjan, C.V.",NA,"1997","10",NA,NA,"45291","auto",NA,"21",NA,NA,NA
"189","2021-03-15 18:30:14-03","USP","SPF","83567","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Edwall, G","s.n.","1902","11",NA,NA,"Brasil","São Paulo",NA,"Campo Grande.",NA,NA,NA,NA,NA,"Árvore pequena. Capão beira mata virgem.","SPF00083567",NA,"Aranha Filho, JLM",NA,"2004","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:32:24-03","USP","SPF","115636","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Motta, JT","3017","1996","01","30",NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"SPF00115636",NA,"Aranha Filho, JLM",NA,"2005","06",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"191","2019-11-13 11:32:24-03","USP","SPF","167721","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Ribas, OS","5871","2004","02","03",NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895","1360","1360",NA,NA,"SPF00167721",NA,"Aranha Filho, JLM",NA,"2006","12",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"192","2019-11-13 11:32:24-03","USP","SPF","141499","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Cordeiro, J","1512","1999","01","21",NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"SPF00141499",NA,"Aranha Filho, JLM",NA,"2005","06",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"193","2014-04-04 18:28:46-03","PNFM","IRAI","2249","S","Plantae","Magnoliophyta",NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Ristow, R.","685","2010","07","03",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-48.987056","-25.515806",NA,NA,NA,"Arbusto, 2 m, fruto preto","IRAI00002249",NA,"Cordeiro, J.; Canestraro, B.K.",NA,"2011","01","-48.987056","-25.515806",NA,NA,NA,"01",NA,NA,NA
"194","2021-03-25 13:53:46-03","UNIVILLE","JOI","10673","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","A. Stival-Santos; E. Legal & S. Silveira","1462","2010","01","27",NA,"Brasil","Santa Catarina","Angelina","Coqueiral.","-49.049722","-27.54","835","835",NA,"Habitat: Beira da estrada Habito: Arbusto","JOI010673",NA,"M. Sobral",NA,"2010","08","49º2'59''W","27º32'24''S",NA,NA,NA,"15",NA,NA,NA
"195","2021-03-25 13:53:46-03","UNIVILLE","JOI","18054","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Vieira, F.C.S. & Longen, F.","2485","2019","02","05",NA,"Brasil","Santa Catarina","Campo Alegre","Alto Quiriri, encostas ocidentais inferiores da serra Quiriri.",NA,"-26.02","1150","1150",NA,"Fruto marrom Habitat: Floresta Ombrófila Mista Habito: Arvoreta","JOI018054",NA,"Vieira, F.C.S.",NA,"2019","02",NA,"26º1'12''S",NA,NA,NA,"05",NA,NA,NA
"196","2021-03-25 13:53:46-03","UNIVILLE","JOI","17426","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Santos, E. P.; Moraes, E. N. & Viezzar, J.","1236","2008","02","28",NA,"Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba","-48.5746994018555","-25.8827991485596","1000","1000",NA,"Habito: Arvoreta","JOI017426",NA,"E. P. Santos",NA,"2017","06",NA,NA,"41937","auto",NA,"22",NA,NA,NA
"197","2021-03-25 13:53:46-03","UNIVILLE","JOI","1107","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","O.S. Ribas","5871","2004","02","03",NA,"Brasil","Paraná","Piraquara","Morro do canal.","-49.0633010864258","-25.4416999816895","1360","1360",NA,"; HABITAT: matinha nebular; HABITO: arvoreta","JOI001107",NA,"G. Hatschbach",NA,"2004","01",NA,NA,"12577","auto",NA,"01",NA,NA,NA
"198","2021-03-25 13:53:46-03","UNIVILLE","JOI","2223","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","R. Fendrich",NA,"1999","01","21",NA,"Brasil","Paraná","São José dos Pinhais","zinco.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Atlântica","JOI002223",NA,"G. Hatschbach",NA,"1999","01",NA,NA,"45291","auto",NA,"01",NA,NA,NA
