"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"353","2020-09-12 05:00:02-03","US","US","1474378","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"A. Hollermayer","1929","3",NA,"Chile",NA,NA,"Prov. Valdivia. Valdivia.",NA,NA,NA,NA,"10",NA,"US03071236","US03071236_01","1909","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"354","2020-09-12 05:00:02-03","US","US","1400772","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"-- Widgren","1846","2","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US03071242","US03071242_01","907","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"355","2020-09-12 05:00:02-03","US","US","2369634","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"G. Eiten & L. T. Eiten","1960","4","21","Brazil","São Paulo",NA,"Município de Moji-Guaçu: Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-47.142","-22.242",NA,NA,"575","625","US03071258","US03071258_01","1939","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"356","2020-09-12 05:00:02-03","US","US","1068010","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"A. Wetmore","1920","8","17","Argentina","Formosa",NA,"Kilometer 182",NA,NA,NA,NA,NA,NA,"US03071268",NA,"761","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"357","2020-09-12 05:00:02-03","US","US","2788754","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"G. Brunel","1973","1","30","Peru","Cusco",NA,"Departamento Cuzco, Provincia Anta, El Chaccan, pequeno rio.",NA,NA,NA,NA,"3509",NA,"US03071244",NA,"380","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"358","2020-09-12 05:00:02-03","US","US","1545221","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"S. Venturi","1926","11","22","Argentina","Tucuman",NA,"(R.A.). Departmento Monteros, Acheral.",NA,NA,NA,NA,"450",NA,"US03071237",NA,"9133","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"359","2020-09-12 05:00:02-03","US","US","1590656","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"S. Venturi","1929","10","13","Argentina","Jujuy",NA,"Departamento San Pedro. Rio San Francisco.",NA,NA,NA,NA,"600",NA,"US03071243",NA,"9640","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"360","2020-09-12 05:00:02-03","US","US","2557793","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"L. Smith & R. Reitz","1965","1","5","Brazil","Santa Catarina",NA,"Mun. São Joaquim: Bog, dry woods, and ruderal, 10 km south of São Joaquim.","-49.93","-28.35",NA,NA,"1200","1300","US03071262","US03071262_01","14310","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"361","2020-09-12 05:00:02-03","US","US","57276","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"H. H. Rusby","1885","6",NA,"Chile","Valparaíso (V)",NA,"Near Valparaiso.",NA,NA,NA,NA,NA,NA,"US03071253",NA,"1110","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"362","2020-09-02 16:20:18-03","Cenargen","CEN","105792","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Vali Joana Pott","2011","03","23","Brasil","MT","POCONE","Rio Caracará.","-57.343055","-17.720277","-57.343055","-17.720277",NA,NA,"CEN00105792","CEN00105792","4340",NA,"Exsicatas",NA,"Flutuante. Margem do rio, 2m de profundidade. Doação Herbário HMS nº 139.",NA,NA,"2001","03",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"363","2020-09-02 16:20:18-03","Cenargen","CEN","105807","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Vali Joana Pott","2001","11","19","Brasil","MT","POCONE","Atrás da sede do Parque Nacional do Pantanal, Pantanal do Rio Paraguai.","-57.401944","-17.846111","-57.401944","-17.846111",NA,NA,"CEN00105807","CEN00105807","4992",NA,"Exsicatas",NA,"Emergente. Borda úmida de lagoa, permanente com pouca água (20cm de profundidade), no meio do período chuvoso. Doação Herbário HMS nº791.",NA,NA,"2001","11",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"364","2020-09-02 16:20:18-03","Cenargen","CEN","105877","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Vali Joana Pott","2005","09","03","Brasil","MS","BODOQUENA","Local Fazenda Remanso, 8 km sul da sede, Parque Nacional da Serra da Bodoquena.","-56.735833","-20.801944","-56.735833","-20.801944","395","395","CEN00105877","CEN00105877","8085",NA,"Exsicatas",NA,"Erva aquática anfíbia, rasteira 10-20 cm de alt. Açude para gado com Pistia stratiotes, 20- 70 cm de prof., com pasto cultivado no entorno e remanescentes de cerradão. Doação HMS nº 10877. Embrapa Gado de Corte. Mato Grosso do Sul - Campo Grande. Projeto: Avaliação Ecológica Rápida do Parque Nacional da Serra da Bodoquena.",NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"365","2019-11-13 11:15:39-03","USP","SPF","10589","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Hoehne, W","Hoehne, W","1939","05",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010589","SPF00010589","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"366","2019-11-13 11:15:39-03","USP","SPF","130538","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Corrêa, IP","Pirani, JR","1998","05","09","Brasil","São Paulo","São Paulo","Parque Trianon","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00130538","SPF00130538","4250",NA,NA,NA,NA,NA,NA,"1998","07","21","53584","auto",NA,NA,NA,NA,NA,NA,NA
"367","2019-11-13 11:15:39-03","USP","SPF","148559","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Kuhlmann, M","Gehrt, A","1938","10","18","Brasil","São Paulo","São Paulo","Serviço de Botânica, proc. de Parahyba.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00148559","SPF00148559","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-03-05 14:10:43-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Pott, VJ","Carniello, MA; Pedroga, JA","2004","07","17","Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,"339","América",NA,NA,"HRCB - 41992","Magnoliidae","Apiales","2004","07",NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"369","2019-10-07 09:10:50-03","UEFS","HUEFS","81093","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","M.F. Freitas","Rocha, E.A.","2002","06","14","Brasil","Bahia","Firmino Alves","Distrito de Itaiá, cerca de 1 km de Itaiá.","-39.883333","-14.9","39W53'","14S54'",NA,NA,"HUEFS0081093","HUEFS0081093","949",NA,NA,NA,NA,"Angiospermae","Apiales","2012","04",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"370","2019-09-05 17:02:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","batrachioides","Hydrocotyle batrachioides",NA,NA,"C. L. G. Bertero","1830",NA,NA,"Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,"334","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"371","2019-06-11 13:49:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"RRC ID Flag","Sidney McDaniel","1973","8","24","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,"18011","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"18011",NA,NA
"372","2017-09-29 16:37:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"RRC ID Flag","Sidney McDaniel","1973","5","27","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,"17342","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"17342",NA,NA
"373","2017-04-20 14:47:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"RRC ID Flag","R. B. Foster","1986","9","11","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,"11343","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"11343",NA,NA
"374","2017-09-29 16:37:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"RRC ID Flag","P. C. Hutchison","1964","3","10","Peru","Ancash",NA,NA,"-77.75","-9.5",NA,NA,NA,NA,NA,NA,"4303","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4303",NA,NA
"375","2019-06-13 10:26:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"N. Hensold : Field Museum of Natural History","I. M. Sánchez Vega","1990","6","11","Peru","Cajamarca","Cajamarca","entre Cajamarca y Cumbe Mayo, km 13",NA,NA,NA,NA,"3200",NA,NA,NA,"5315","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"376","2017-09-29 16:37:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"RRC ID Flag","Sidney McDaniel","1973","8","24","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,"18012","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"18012",NA,NA
"377","2019-01-25 15:38:25-02","IAC","IAC","27466","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","M.F. Silveira","s/col.","1905",NA,NA,"Japão","Akita","Yokote","Masudamachi Masuda (Ugo)","140.54517","39.20448","140.54517","39.20448",NA,NA,NA,NA,"s/nº",NA,NA,NA,"Exemplar doado por José de Campos Novaes",NA,NA,"2009","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2013-02-07 10:17:47-02","UMC","HUMC","3158","S","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Souza, D.R.","Flávia","2006","05","13","Brazil","São Paulo","Mogi das Cruzes","A.P.A da Várzea do Rio Tietê Aquática á 400m da estrada.","-46.144444","-23.533611","46W08'40","23S32'01",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Herbácea com apriximadamente 20cm, aquática, sem flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2013-02-07 10:17:47-02","UMC","HUMC","4669","S","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Santana, C.A.O.","F.F. Michelin; T Ume",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"2008","12","12","28666","auto",NA,NA,NA,NA,NA,NA,NA
"380","2019-02-27 14:01:38-03","UFSJ","HUFSJ","7708","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Oliveira, G","2014","09","27","Brasil","Minas Gerais","Ritápolis","Brejo do Sr. Vicente","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"HUFSJ007708",NA,"22",NA,NA,NA,"Planta aquática emergente em uma nascente, brejo.",NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA,NA
"381","2020-11-04 17:28:29-03","UEM","HUEM","21343","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","P. Fiaschi","Bento Fernandes, CE; L.M.Garcia; J.M.Garcia","2011","08","25","Brasil","Mato Grosso do Sul","Batayporã","canal Baía","-53.355833","-22.737222","-53.355833","-22.737222","235","235","HUEM000000536","HUEM000000536","78",NA,NA,NA,"Macrófita aquática rastejante; flores coloração verde claro; sobre banco de macrófitas; área afetada pelas geadas.",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-07-02 15:54:56-03","UEM","HUEM","29426","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"R.P. Mormul","2008","09","02","Brasil","Paraná",NA,"rio São João, reservatório de Itaipu",NA,NA,NA,NA,NA,NA,"HUEM000000951","HUEM000000951","412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-11-04 17:28:29-03","UEM","HUEM","29427","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Mormul, RP","Romagnolo, MB; Bento Fernandes, CE; Colombo, CE; Gonçalves, LC; Souza, VF","2014","05","08","Brasil","Paraná","Porto Rico","córrego Caracu, margem esquerda, fazenda Tambau,, próximo da estrada de acesso da sede","-53.254167","-22.798056","-53.254167","-22.798056","298","298","HUEM000000535","HUEM000000535","3524",NA,NA,NA,"Herbácea aquática; botão floral coloração verde; fruto coloração amarelo. Ambiente: solo arenoso, úmido, sujeito a alagamento.",NA,NA,"2014","06","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-07-03 20:06:12-03","UEM","HUEM","3201","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","P. Fiaschi","M.C.Montanhole; Ma.C.Souza","1994","11","16","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, campinho","-53.614122","-22.859328","-53.614122","-22.859328",NA,NA,"HUEM000000538","HUEM000000538","03",NA,NA,NA,"Herbácea; flores col. branca-esverdeada; frequente; solo alagado.",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-11-04 17:28:29-03","UEM","HUEM","22273","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Milne, J","Milne, J","2000","10","03","Brasil","Mato Grosso do Sul","Batayporã","rio Baía","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"HUEM000000533","HUEM000000533","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA
"386","2020-11-04 17:28:29-03","UEM","HUEM","7420","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Tanaka, I","Ma.C.Souza; Tanaka, I","1999","08","08","Brasil","Mato Grosso do Sul","Batayporã","Rio Baía, margem esquerda","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,NA,NA,"119",NA,NA,NA,"Herbáceo; inflorescência col. amarela; pequenos ffrutos amarelos e achatados.",NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA
"387","2020-11-04 17:28:29-03","UEM","HUEM","18658","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Tanaka, I","Tanaka, I","1998","09","30","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, margem direita, fazenda Dr. Edmundo","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"HUEM000027774",NA,"s.n.",NA,NA,NA,"Herbácea; com flores brancas.",NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA
"388","2019-07-02 15:54:56-03","UEM","HUEM","18652","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","P. Fiaschi","Simone Loverde; e col.","2003","03","22","Brasil","Mato Grosso do Sul","Taquarussu","rio Baía","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000000534","HUEM000000534","01",NA,NA,NA,"Aquática; frequente; solo alagado.",NA,NA,"2015",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"389","2020-11-04 17:28:29-03","UEM","HUEM","4233","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","P. Fiaschi","Mencacci, PC","1993","04","15","Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000000539","HUEM000000539","s.n.",NA,NA,NA,"Solo alagado.",NA,NA,"2015",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"390","2019-07-03 20:06:12-03","UEM","HUEM","18655","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","T.Pagioro","Ma.C.Souza; e col.","2004","03","25","Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema, lagoa dos Patos","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000000532","HUEM000000532","1076",NA,NA,NA,"Herbácea; aquática flutuante fixa.",NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"391","2020-11-04 17:28:29-03","UEM","HUEM","5559","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","P. Fiaschi","Bini, LM","1999","01","26","Brasil","Paraná","Céu Azul","Lagoa da Ilha (Parque Nacional do Iguaçu)","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"HUEM000000537","HUEM000000537","s.n.",NA,NA,NA,"Herbácea; emergente; moderada; solo alagado; vegetativa",NA,NA,"2015",NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA,NA
"392","2020-11-04 17:28:29-03","UEM","HUEM","3646","Extra","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Souza, DC","K.Kawakita","1996","09","29","Brasil","Paraná","Missal","São Vicente","-54.247501373291","-25.0918998718262",NA,NA,NA,NA,"HUEM000027773",NA,"29",NA,NA,NA,"Herbácea; solo alagado.",NA,NA,"1997","11",NA,"19752","auto",NA,NA,NA,NA,NA,NA,NA
"393","2020-11-04 17:28:25-03","UEM","HUEM","4155","S","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","D.C. Souza","K.K. Kita","1997","07","28","Brasil","Paraná","Porto Rico","rio Paraná, Ilha Porto Rico, lagoa da Figueira.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000027779",NA,"83",NA,NA,NA,"Aquática.",NA,NA,"1997","11",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"394","2020-11-04 17:28:25-03","UEM","HUEM","4329","S","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","D.C. Souza","S.M.Thomaz","1997","08","08","Brasil","Paraná","Porto Rico","rio Paraná, Ilha Porto Rico, lagoa da Figueira. Solo palúdico.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000027778",NA,"57",NA,NA,NA,"Herbácia. Emergente. Rara.",NA,NA,"1997","11",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"395","2020-03-06 11:04:19-03","UNIRIO","HUNI","6115","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"C.P. Bove; W. Costa; B.B. Costa","2000","10","14","Brasil","Espírito Santo","Marataízes","A cerca de 5 km ao norte de Marataízes","-40.8244018554688","-21.0433006286621",NA,NA,NA,NA,"HUNI00006115",NA,"747",NA,NA,NA,"Flores creme, em fruto. Habitat: Lodoso. Habito: Erva",NA,NA,NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA
"396","2020-11-05 13:53:41-03","UNIRIO","HUNI","6116","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","R.C.O.S. Souza","C.P. Bove","2000","03","04","Brasil","Minas Gerais","Aiuruoca","Estrada Aiuruoca-Alagoa, a cerca de 17 km de Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,"HUNI00006116",NA,"684",NA,NA,NA,"Erva com inflorescência creme-esverdeada. Habitat: Aquático Habito: Erva",NA,NA,NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA
"397","2020-11-05 13:53:41-03","UNIRIO","HUNI","5936","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","A.V.S. Silva","A.V.S. Silva; M.L.O. Trovó; H.C.F. Sousa","2017","05","04","Brasil","Rio de Janeiro","Itatiaia","Estrada para Trilha do Véu da Noiva. PARNA Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"HUNI00005936",NA,"11",NA,NA,NA,"Habitat: beirada de estrada, margem de mata Habito: herbácea estolinífera",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-11-05 13:53:41-03","UNIRIO","HUNI","6117","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","R. Anjos","C.B. Moreira; F.R. Paço; J. Barbosa; A. Moreira","1999","04","21","Brasil","Rio de Janeiro","Araruama","Loteamento Monte belo, em frente à Praia do Barbudo, próximo à fábrica de rações.","-42.3431015014648","-22.8728008270264",NA,NA,NA,NA,"HUNI00006117",NA,"47",NA,NA,NA,"Erva comflores brancas. Fruto presente. Habitat: Alagadiço Habito: Erva",NA,NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA,NA,NA
"399","2020-11-12 16:58:04-03","UEL","FUEL","18414","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Kranz, WM","Kranz, WM","1988","10","18","Brasil","Paraná","Céu Azul","Picada Benjamim","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,NA,"392",NA,NA,NA,NA,"Tracheophyta","Apiales","1995","05","04","51148","auto",NA,NA,NA,NA,NA,NA,NA
"400","2019-11-01 14:52:59-03","UnB","UB","34922","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mendoza, M","Paula, JE","1982","11","07","Brasil","Mato Grosso do Sul","Ladário","Ladário","-57.583333","-19.016667","-57.583333","-19.016667",NA,NA,NA,NA,"1595","Southern America",NA,NA,"Herbácea, perfumada, flor bege; Área inundável","Dicotyledoneae",NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 14:52:59-03","UnB","UB","207801","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Ratter, JA; et al.","1978","11","08","Brasil","Distrito Federal","Brasília","Below Velha cap (close to Núcleo Bandeirante)","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"4299","Southern America",NA,NA,"Imature fruits yellow-green","Dicotyledoneae",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 14:52:59-03","UnB","UB","13867","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mendoza, M","Macedo, M; Assumpção, S; Godinho, R","1993","08","20","Brasil","Mato Grosso","Poconé","Margem direita do Rio Cassange, próximo a ponte","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"3176","Southern America",NA,NA,"Planta aquática, ca. 3.0 m. Flores alvas. Botões florais","Dicotyledoneae",NA,"2010","04",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"403","2019-05-06 11:52:12-03","UFU","HUFU","75434","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Porfírio, G.E.O.","Avellar, A.L.F.","2002","10","23","Brasil","Mato Grosso do Sul","Corumbá","Serra do Amolar, Rio Paraguai.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"HUFU00073170","HUFU00073170","6",NA,NA,NA,"Erva flutuante livre ou enraizada ou emergente perene, estolonífera.",NA,NA,"2002",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
