"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"809","2019-10-07 09:30:46-03","UEFS","HUEFS","234095","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","Souza, E.B.","2016","04","07","Brasil","Ceará","Sobral","-40.406944","-3.632222","40W24'25''","3S37'56''","HUEFS0234095","HUEFS0234095","Angiospermae","Malpighiales","3493",NA,"Serra da Meruoca. Sítio Santa Cruz.","700","800",NA,"Área com vegetação de Floresta Subcaducifólia Tropical Pluvial (floresta seca) sobre solos areno-argilosos, com afloramentos graníticos.","2016","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"810","2019-10-07 09:30:46-03","UEFS","HUEFS","239702","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","F.F.Araújo","Araújo, F.F.","2017","04","04","Brasil","Ceará","Hidrolândia","-40.561944","-4.401389","40W33'43''","4S24'5''","HUEFS0239702","HUEFS0239702","Angiospermae","Malpighiales","183",NA,"Riacho Verde.",NA,NA,NA,"Mata ciliar do Rio Acaraú, área de caatinga antropizada.","2017","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"811","2019-10-07 09:30:46-03","UEFS","HUEFS","239720","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","F.F.Araújo","Araújo, F.F.","2017","03","05","Brasil","Ceará","Graça","-40.817778","-3.961944","40W49'4''","3S57'43''","HUEFS0239720","HUEFS0239720","Angiospermae","Malpighiales","138",NA,"Sítio Santa Clara.",NA,NA,NA,"Área de caatinga fechada, solo com presença de rochas. Floresta estacional semi-decidua (mata seca).","2017","03",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"812","2019-10-07 09:30:46-03","UEFS","HUEFS","239984","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.B.Souza","Souza, E.B.","2017","04","03","Brasil","Ceará","Sobral","-40.321389","-3.615833","40W19'17''","3S36'57''","HUEFS0239984","HUEFS0239984","Angiospermae","Malpighiales","4517",NA,"Estrada dos Remédios, Fazenda Pedra Branca.","73","73",NA,"Área de caatinga.","2017","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"813","2019-10-07 09:30:46-03","UEFS","HUEFS","26623","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","A.P.S.Gomes et al.","França, F.","1997","03","16","Brasil","Bahia","Milagres","-39.825833","-12.869167","39W49'33''","12S52'9''","HUEFS0026623","HUEFS0026623","Angiospermae","Malpighiales","2167",NA,"Morro Pé de Serra.","378","378",NA,"Mata da base.","2003","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"814","2019-10-07 09:30:46-03","UEFS","HUEFS","3451","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","L.P.de Queiroz","Noblick, L.R.","1984","05","25","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","38W58'","12S15'","HUEFS0003451","HUEFS0003451","Angiospermae","Malpighiales","3295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"815","2019-10-07 09:30:46-03","UEFS","HUEFS","38122","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Miranda, A.M.","1993","05","31","Brasil","Pernambuco",NA,"-32.425","-3.836111","32W25'30''","3S50'10''","HUEFS0038122","HUEFS0038122","Angiospermae","Malpighiales","786",NA,"Ilha de fernando de Noronha, próximo ao Hotel de Trânsito do Governo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"816","2019-10-07 09:30:46-03","UEFS","HUEFS","42489","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.B.R.Caruzo","Giulietti, A.M.","2000","01","02","Brasil","Bahia","Rio de Contas","-41.95","-13.533333","41W57'","13S32'","HUEFS0042489","HUEFS0042489","Angiospermae","Malpighiales","1654",NA,"Estrada Real, parte no meio.",NA,NA,NA,"Caatinga de encosta.","2004","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"817","2019-10-07 09:30:46-03","UEFS","HUEFS","4469","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","L.P.de Queiroz","Noblick, L.R.","1985","03","14","Brasil","Bahia","Iaçu","-40.116667","-12.716667","40W7'","12S43'","HUEFS0004469","HUEFS0004469","Angiospermae","Malpighiales","3695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"818","2019-10-07 09:30:46-03","UEFS","HUEFS","8163","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.B.R.Caruzo","Queiroz, L.P.de","1987","07","21","Brasil","Bahia","Feira de Santana","-39.183333","-12.066667","39W11'","12S4'","HUEFS0008163","HUEFS0008163","Angiospermae","Malpighiales","1738",NA,NA,"240","240",NA,NA,"2004","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"819","2019-10-07 09:30:46-03","UEFS","HUEFS","82137","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Lima, R.","2003","03","17","Brasil","Paraíba","Araruna","-35.674722","-6.452222","35W40'29''","6S27'8''","HUEFS0082137","HUEFS0082137","Angiospermae","Malpighiales","1754",NA,"Parque Estadual da Pedra da Boca, Próximo a Pedra da Caveira.",NA,NA,NA,"Mata seca.",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"820","2019-10-07 09:30:46-03","UEFS","HUEFS","82245","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","Pereira-Silva, G.","2001","11","28","Brasil","Goiás","Minaçu","-48.153889","-13.529167","48W9'14''","13S31'45''","HUEFS0082245","HUEFS0082245","Angiospermae","Malpighiales","5754",NA,"Vila Buriti - Rio Tocantins (Braga) km 2","320","320",NA,"Mata (degradada com pastagem).","2005","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"821","2019-10-07 09:30:46-03","UEFS","HUEFS","82321","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","Costa, J.M.","2004","02","23","Brasil","Piauí","Castelo do Piauí","-41.683333","-5.216667","41W41'","5S13'","HUEFS0082321","HUEFS0082321","Angiospermae","Malpighiales","140",NA,"Percurso para área - DER","200","200",NA,"Campo cerrado.","2008","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"822","2019-10-07 09:30:46-03","UEFS","HUEFS","96862","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Silva, M.F.B.L.da","2005","04","10","Brasil","Bahia","Itatim","-39.761111","-12.717778","39W45'40''","12S43'4''","HUEFS0096862","HUEFS0096862","Angiospermae","Malpighiales","45",NA,"Pedra Grande.","305","305",NA,"Vegetação do entorno.",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"823","2019-10-07 09:30:46-03","UEFS","HUEFS","130593","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Félix, L.P.","2006","03","25","Brasil","Piauí","Campo Maior","-42.1685981750488","-4.82777976989746",NA,NA,"HUEFS0130593","HUEFS0130593","Angiospermae","Malpighiales","11086",NA,"Fazenda Bom Pasto.",NA,NA,NA,NA,NA,NA,"41673","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"824","2019-10-07 09:30:46-03","UEFS","HUEFS","112042","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Miranda, A.M.","2000","02","22","Brasil","Pernambuco","Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0112042","HUEFS0112042","Angiospermae","Malpighiales","786",NA,"Forte de São Pedro.",NA,NA,NA,NA,NA,NA,"8269","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"825","2019-10-07 09:30:46-03","UEFS","HUEFS","112043","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Miranda, A.M.","2000","02","22","Brasil","Pernambuco","Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0112043","HUEFS0112043","Angiospermae","Malpighiales","3217",NA,"Morro Quixaba.",NA,NA,NA,NA,NA,NA,"8269","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"826","2019-10-07 09:30:46-03","UEFS","HUEFS","106389","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","Nunes, E.","1984","03","22","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"HUEFS0106389","HUEFS0106389","Angiospermae","Malpighiales","EAC12370",NA,"Próx. A lagoa do Rosilho. Estação Ecológica Aiuaba.",NA,NA,NA,NA,"2006","05","68662","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"827","2019-10-07 09:30:46-03","UEFS","HUEFS","112032","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Miranda, A.M.","1999","06","07","Brasil","Pernambuco","Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0112032","HUEFS0112032","Angiospermae","Malpighiales","3196",NA,"Próximo a Vila dos Remédios.",NA,NA,NA,NA,NA,NA,"8269","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"828","2019-10-07 09:30:46-03","UEFS","HUEFS","106411","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","Martins, P.","1980","03","01","Brasil","Ceará","Caririaçu","-39.2835998535156","-7.04222011566162",NA,NA,"HUEFS0106411","HUEFS0106411","Angiospermae","Malpighiales","EAC8196",NA,"Serra de São Pedro.",NA,NA,NA,"Capoeira.","2006","05","23277","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"829","2019-10-07 09:30:46-03","UEFS","HUEFS","231296","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","Almeida, E.M.","2016","03","05","Brasil","Paraíba","Jacaraú","-35.2928009033203","-6.61221981048584",NA,NA,"HUEFS0231296","HUEFS0231296","Angiospermae","Malpighiales","1582",NA,"Timbó, Riacho do Meio.",NA,NA,NA,NA,"2017","11","17061","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"830","2019-07-09 13:30:08-03","F","FMNH-SEEDPLANTS","V0513580F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"RRC ID Flag","R. B. Foster","1988","11","22","Bolivia","Beni",NA,"-65.5","-14",NA,NA,"V0513580F",NA,"Spermatophyta",NA,"12431","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"12431",NA,NA
"831","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187809F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"RRC ID Flag","J. C. Solomon","1982","6","6","Bolivia","Beni",NA,"-65.5","-14",NA,NA,"V0187809F","V0187809F_01 V0187809F_02","Spermatophyta",NA,"7947","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7947",NA,NA
"832","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187812F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"M. de Garganta","1944","7","31","Colombia","Norte de Santander",NA,"-73","8",NA,NA,"V0187812F","V0187812F_01","Spermatophyta",NA,"891","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"833","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187843F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. Cuatrecasas","1946","11","14","Colombia","Valle del Cauca",NA,"-76.5","3.75",NA,NA,"V0187843F","V0187843F_01","Spermatophyta",NA,"22987","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"834","2019-07-09 13:23:37-03","F","FMNH-SEEDPLANTS","V0187868F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. Allen","1924","8","11","Colombia","Magdalena",NA,"-74.5","10",NA,NA,"V0187868F","V0187868F_01","Spermatophyta",NA,"369","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"835","2019-07-09 13:29:11-03","F","FMNH-SEEDPLANTS","V0195295F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"RRC ID Flag","M. J. Jansen-Jacobs","1995","7","14","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0195295F","V0195295F_01","Spermatophyta",NA,"4451","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4451",NA,NA
"836","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187817F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"B. Maguire","1944","6","15","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0187817F","V0187817F_01","Spermatophyta",NA,"23803","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"837","2019-07-09 13:26:17-03","F","FMNH-SEEDPLANTS","V0187801F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"S. Ginzbarg et al.","1988","3","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0187801F","V0187801F_01","Spermatophyta",NA,"852","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"838","2019-07-09 13:26:17-03","F","FMNH-SEEDPLANTS","V0187802F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"S. Ginzbarg et al.","1988","3","22","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0187802F","V0187802F_01","Spermatophyta",NA,"798","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"839","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187803F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"M. J. Jansen-Jacobs et al.","1995","6","4","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0187803F","V0187803F_01","Spermatophyta",NA,"3885","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"840","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187804F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"T. McDowell et al.","1991","4","7","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0187804F","V0187804F_01","Spermatophyta",NA,"4288","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"841","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187805F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"G. W. Harling & L. Andersson","1974","3","13","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0187805F","V0187805F_01","Spermatophyta",NA,"12569","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"842","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187806F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"RRC ID Flag","A. H. Gentry",NA,NA,NA,"Ecuador","Los Ríos",NA,"-79.4167","-1.5",NA,NA,"V0187806F","V0187806F_01 V0187806F_02","Spermatophyta",NA,"30766","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"30766",NA,NA
"843","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187807F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. S. Miller et al.","1984","6","21","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187807F","V0187807F_01","Spermatophyta",NA,"1585","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"844","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187808F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"N. Ramirez","1987","6","21","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187808F","V0187808F_01","Spermatophyta",NA,"2233","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"845","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187810F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"E. Bastian","1986","1","2","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0187810F","V0187810F_01","Spermatophyta",NA,"380","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"846","2019-07-09 13:23:35-03","F","FMNH-SEEDPLANTS","V0187811F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"P. Nuñez V. & F. Motocanchi","1988","1","1","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0187811F","V0187811F_01","Spermatophyta",NA,"8791","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"847","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187813F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"RRC ID Flag","J. Cuatrecasas",NA,NA,NA,"Colombia","Magdalena",NA,"-74.5","10",NA,NA,"V0187813F","V0187813F_01 V0187813F_02","Spermatophyta",NA,"10487","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"10487",NA,NA
"848","2019-07-09 13:27:49-03","F","FMNH-SEEDPLANTS","V0187814F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"F. J. Roldan et al.","1989","8","31","Colombia","Antioquia",NA,"-75.5","7",NA,NA,"V0187814F","V0187814F_01","Spermatophyta",NA,"1282","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"849","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187815F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"O. Buchtien","1917","12",NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0187815F","V0187815F_01","Spermatophyta",NA,"637","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"850","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187816F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. H. Dodson & A. H. Gentry","1982","2","15","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0187816F","V0187816F_01","Spermatophyta",NA,"12473","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"851","2019-07-09 13:28:28-03","F","FMNH-SEEDPLANTS","V0187818F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"A. Castellanos","1966","3","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0187818F","V0187818F_01","Spermatophyta",NA,"25926","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"852","2019-07-09 13:26:32-03","F","FMNH-SEEDPLANTS","V0187819F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"A. W. Sampson","1934","2","7","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0187819F","V0187819F_01","Spermatophyta",NA,"7433","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"853","2019-07-09 13:23:04-03","F","FMNH-SEEDPLANTS","V0187820F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"Nagahara O.","1977","11","15","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0187820F","V0187820F_01","Spermatophyta",NA,"30","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"854","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187821F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. Isern","1862",NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0187821F","V0187821F_01","Spermatophyta",NA,"2328","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"855","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187822F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. Bues","1930","5","15","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0187822F","V0187822F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"856","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187823F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"E. P. Killip & A. C. Smith","1929","5","30","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0187823F","V0187823F_01","Spermatophyta",NA,"23584","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"857","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187824F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. F. Macbride","1923","8","10","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0187824F","V0187824F_01","Spermatophyta",NA,"5292","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"858","2019-10-02 13:14:21-03","F","FMNH-SEEDPLANTS","V0187825F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"S. Ginzbarg","A. Weberbauer","1927","3",NA,"Peru","Tumbes","Tumbes",NA,NA,NA,NA,"V0187825F","V0187825F_01","Spermatophyta",NA,"7697","South America","Plain SE of Hacienda La Choza","100","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"859","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187826F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"H. F. A. von Eggers","1891","6","14","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187826F","V0187826F_01","Spermatophyta",NA,"13068","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"860","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187827F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"L. C. M. Croizat","1949","1","13","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187827F","V0187827F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"861","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187828F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"L. C. M. Croizat","1948","9","3","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187828F","V0187828F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"862","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187829F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"L. C. de Guevara","1975","8","14","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187829F","V0187829F_01","Spermatophyta",NA,"2134","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"863","2019-07-09 13:27:08-03","F","FMNH-SEEDPLANTS","V0187830F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"T. Meyer","1941","1","9","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0187830F","V0187830F_01","Spermatophyta",NA,"3636","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"864","2019-10-16 13:01:07-03","F","FMNH-SEEDPLANTS","V0187831F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"R. Maldonado B.","1942","1","27","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0187831F","V0187831F_01","Spermatophyta",NA,"1329","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
