"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","eventTime","dayIdentified","individualCount","relatedCatalogItem","sex"
"134","2019-11-13 11:32:55-03","USP","SPF","167910","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Forzza, RC","3847","2004","12","28",NA,"Brasil","Bahia",NA,NA,NA,"SPF00167910","Serra de Santana","-41.765","-13.151111","-41.765","-13.151111",NA,NA,"Mansf.","Antar, GM","Senhor do Bonfim","SPF00167910","1291","1359",NA,NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA
"135","2019-11-13 11:32:55-03","USP","SPF","66532","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Cerati, TM","319","1985","07","21",NA,"Brasil","Bahia",NA,NA,NA,"SPF00066532","Estrada Andaraí-Mucugê.",NA,NA,NA,NA,NA,NA,"Mansf.","Salimena-Pires, FRG",NA,"SPF00066532","940","940",NA,NA,NA,NA,NA,"1990","07",NA,NA,NA,NA,NA
"136","2019-11-13 11:32:55-03","USP","SPF","80617","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Harley, RM","27796","1988","12","26",NA,"Brasil","Bahia",NA,NA,NA,"SPF00080617",NA,"-41.883333","-13.3","-41.883333","-13.3",NA,NA,"Mansf.","Anônimo","Abaíra","SPF00080617","1450","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:32:55-03","USP","SPF","88360","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W","157","1992","04","02",NA,"Brasil","Bahia",NA,NA,NA,"SPF00088360","Catolés","-41.85","-13.333333","-41.85","-13.333333",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00088360","1400","1400",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:32:55-03","USP","SPF","91992","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Harley, RM","H51291","1992","01","10",NA,"Brasil","Bahia",NA,NA,NA,"SPF00091992",NA,"-41.916667","-13.25","-41.916667","-13.25",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00091992","1920","1920",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:32:55-03","USP","SPF","129511","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","Santos, TR","PCD5852","1997","02","17",NA,"Brasil","Bahia",NA,NA,NA,"SPF00129511",NA,"-41.563333","-13.006667","-41.563333","-13.006667",NA,NA,"Mansf.","Atkins, S","Mucugê","SPF00129511","1000","1000","radlkoferiana",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:32:55-03","USP","SPF","94796","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","Atkins, S","CFCR14258","1994","02","20",NA,"Brasil","Bahia",NA,NA,NA,"SPF00094796",NA,"-41.389444","-13.005833","-41.389444","-13.005833",NA,NA,"Mansf.","Atkins, S","Mucugê","SPF00094796",NA,NA,"radlkoferiana",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:32:55-03","USP","SPF","95447","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","Atkins, S","CFCR14586","1994","02","26",NA,"Brasil","Bahia",NA,NA,NA,"SPF00095447","Serra do Barbado","-41.901667","-13.290833","-41.901667","-13.290833",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00095447","1750","2035","radlkoferiana",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:32:55-03","USP","SPF","95732","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","Atkins, S","CFCR14686","1994","03","01",NA,"Brasil","Bahia",NA,NA,NA,"SPF00095732",NA,"-41.853611","-13.408333","-41.853611","-13.408333",NA,NA,"Mansf.","Atkins, S","Rio de Contas","SPF00095732","1400","1600","radlkoferiana",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:32:55-03","USP","SPF","42556","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Hatschbach, G","47946","1984","06","15",NA,"Brasil","Bahia",NA,NA,NA,"SPF00042556",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Moldenke, HN","Mucugê","SPF00042556",NA,NA,NA,NA,"52493","auto",NA,"1984",NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:32:55-03","USP","SPF","18355","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Menezes, NL","CFCR1443","1981","07","20",NA,"Brasil","Bahia",NA,NA,NA,"SPF00018355",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Bromley, GLR","Mucugê","SPF00018355",NA,NA,NA,NA,"52493","auto",NA,"1982",NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:32:55-03","USP","SPF","164832","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, AA","765","2000","01","31",NA,"Brasil","Bahia",NA,NA,NA,"SPF00164832",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Atkins, S","Mucugê","SPF00164832","1350","1450",NA,NA,"52493","auto",NA,"2003","02",NA,NA,NA,NA,NA
"146","2019-11-13 11:32:55-03","USP","SPF","164830","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, AA","850","2000","04","19",NA,"Brasil","Bahia",NA,NA,NA,"SPF00164830",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Atkins, S","Mucugê","SPF00164830",NA,NA,NA,NA,"52493","auto",NA,"2003","02",NA,NA,NA,NA,NA
"147","2021-02-09 18:35:42-03","USP","SPF","18463","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana lanata","Giulietti, AM; Furlan, A; Semir, J; Cordeiro, I; Rossi, L; Pirani, JR; Menezes, NL","CFCR1551","1981","07","20",NA,"Brasil","Bahia",NA,NA,"Arbusto de até 1 m., flores vermelhas.","SPF00018463","Alto do Morro do Pina. Estrada de Mucugê a Guine, a 25 Km. de Mucugê.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"S.Atkins",NA,"Mucugê","SPF00018463",NA,NA,"lanata","holotype","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:32:55-03","USP","SPF","212329","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Roque, N","2982","2011","04","30",NA,"Brasil","Bahia",NA,NA,NA,"SPF00212329","Chapada Diamantina","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Roque, N","Mucugê","SPF00212329",NA,NA,NA,NA,"52493","auto",NA,"2011","05",NA,NA,NA,NA,NA
"149","2019-11-13 11:32:55-03","USP","SPF","123528","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, AA","385","1997","02","04",NA,"Brasil","Bahia",NA,NA,NA,"SPF00123528","Parque Nacional da Chapada Diamantina","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Pirani, JR","Mucugê","SPF00123528",NA,NA,NA,NA,"52493","auto",NA,"2006",NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:32:55-03","USP","SPF","164833","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, AA","953","2001","07","04",NA,"Brasil","Bahia",NA,NA,NA,"SPF00164833","Serra do Esbarrancado","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Atkins, S","Mucugê","SPF00164833","1410","1410",NA,NA,"52493","auto",NA,"2003","02",NA,NA,NA,NA,NA
"151","2019-11-13 11:32:55-03","USP","SPF","49134","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Harley, RM","24173","1987","02","14",NA,"Brasil","Bahia",NA,NA,NA,"SPF00049134",NA,"-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"Mansf.","Salimena-Pires, FRG","Piatã","SPF00049134",NA,NA,NA,NA,"41184","auto",NA,"1990","07",NA,NA,NA,NA,NA
"152","2019-10-07 09:17:26-03","UEFS","HUEFS","142806","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ferreira, S.C.","351","2007","09","09",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0142806","Chapada Diamantina - subida do Guiné, esbarrancado.","-41.958611","-13.523056","41W57'31''","13S31'23''","Angiospermae","Lamiales","Mansf.","G.B. da Silva","Mucugê","HUEFS0142806",NA,NA,NA,NA,NA,NA,"Asteranae","2018","03",NA,NA,NA,NA,NA
"153","2019-10-07 09:17:26-03","UEFS","HUEFS","163250","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Funch, R.","640","2005","02","06",NA,"Brasil","Bahia",NA,NA,"Floresta secundária.","HUEFS0163250","Chapadinha","-41.1525","-13.223611","41W9'9''","13S13'25''","Angiospermae","Lamiales","Mansf.","R.M.Harley","Mucugê","HUEFS0163250",NA,NA,NA,NA,NA,NA,"Asteranae","2018","03",NA,NA,NA,NA,NA
"154","2019-10-07 09:17:26-03","UEFS","HUEFS","114442","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Silva-Castro, M.M.","1037","2006","11","18",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0114442","Guiné. Morro do Beco.","-41.3075","-13.363611","41W18'27''","13S21'49''","Angiospermae","Lamiales","Mansf.","F.França & S.H.N.Monteiro","Mucugê","HUEFS0114442",NA,NA,NA,NA,NA,NA,"Asteranae","2007","10",NA,NA,NA,NA,NA
"155","2019-10-07 09:17:26-03","UEFS","HUEFS","17125","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W.","3083","1994","04","11",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0017125",NA,"-41.883333","-13.333333","41W53'","13S20'","Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0017125","1600","1700",NA,NA,NA,NA,"Asteranae","1997","01",NA,NA,NA,NA,NA
"156","2019-10-07 09:17:26-03","UEFS","HUEFS","10600","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W.","157","1992","04","02",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0010600",NA,"-41.85","-13.333333","41W51'","13S20'","Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0010600","1400","1400",NA,NA,NA,NA,"Asteranae","1997","01",NA,NA,NA,NA,NA
"157","2019-10-07 09:17:26-03","UEFS","HUEFS","14391","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W.","1804","1993","07","05",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0014391",NA,"-42.366667","-13.833333","42W22'","13S50'","Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0014391","1550","1550",NA,NA,NA,NA,"Asteranae","1997","01",NA,NA,NA,NA,NA
"158","2019-10-07 09:17:26-03","UEFS","HUEFS","126340","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Côrtes, A.L.","47","2007","09","09",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0126340","Gobira na parte alta.","-41.366667","-13.066667","41W22'","13S4'","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0126340",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:17:26-03","UEFS","HUEFS","175816","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Guedes, M.L.","20000","2012","04","29",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0175816","Chapada Diamantina, Caminho para o Córrego do Boiadeiro.","-41.366667","-13","41W22'","13S0'","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0175816",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:17:26-03","UEFS","HUEFS","18071","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W.","3326","1994","06","08",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0018071",NA,"-41.866667","-13.333333","41W52'","13S20'","Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0018071","1960","1960",NA,NA,NA,NA,"Asteranae","1997","01",NA,NA,NA,NA,NA
"161","2019-10-07 09:17:26-03","UEFS","HUEFS","18166","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W.","3421","1994","07","23",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0018166",NA,"-41.85","-13.316667","41W51'","13S19'","Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0018166","1200","1400",NA,NA,NA,NA,"Asteranae","1997","01",NA,NA,NA,NA,NA
"162","2019-10-07 09:17:26-03","UEFS","HUEFS","184409","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Pastore, J.F.B.","3212","2010","10","25",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0184409","Ao lado do Cemitério Bizantino.","-41.369167","-13.011944","41W22'9''","13S0'43''","Angiospermae","Lamiales","Mansf.","G.B. da Silva","Mucugê","HUEFS0184409","980","980",NA,NA,NA,NA,"Asteranae","2018","03",NA,NA,NA,NA,NA
"163","2019-10-07 09:17:26-03","UEFS","HUEFS","185872","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Almeida-Silva, G.","49","2011","10","22",NA,"Brasil","Bahia",NA,NA,"Campo rupestre dominado por Vellozia sincorana.","HUEFS0185872","Parque NacionalChapada Diamantina - Serra do Candombá.","-41.505","-12.628889","41W30'18''","12S37'44''","Angiospermae","Lamiales","Mansf.",NA,"Palmeiras","HUEFS0185872","1200","1200",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"164","2019-10-07 09:17:26-03","UEFS","HUEFS","187169","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, A.A.","4129","2012","07","03",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0187169","Chapada Diamantina.","-41.366667","-13.066667","41W22'","13S4'","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0187169","1450","1450",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"165","2019-10-07 09:17:26-03","UEFS","HUEFS","193607","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Queiroz, L.P.de","15567","2012","06","10",NA,"Brasil","Bahia",NA,NA,"Campo rupestre com afloramentos de quartzito","HUEFS0193607","Serra da Gobira, ca. 7,5 Km S da cidade de Mucugê.","-41.375278","-13.077222","41W22'31''","13S4'38''","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0193607","1100","1450",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"166","2019-10-07 09:17:26-03","UEFS","HUEFS","194532","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Oliveira Jr, A.S.","60","2012","09","30",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0194532","Vale do Capão Candombá.","-41.505","-12.605833","41W30'18''","12S36'21''","Angiospermae","Lamiales","Mansf.",NA,"Palmeiras","HUEFS0194532","1300","1300",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"167","2020-02-20 13:52:44-03","UEFS","HUEFS","244186","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Harley, R.M.","58232","2018","10","16",NA,"Brasil","Bahia",NA,NA,"Campo rupestre com rochas e pedrinhas, com solo arenoso.","HUEFS0244186",NA,"-41.9","-18.383333","41W54'","18S23'","Angiospermae","Lamiales","Mansf.",NA,"Rio de Contas",NA,"1412","1412",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"168","2019-10-07 09:17:26-03","UEFS","HUEFS","209186","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Santos, A.K.A.","1176","2012","02","13",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0209186","Serra de Santana","-41.766111","-13.149444","41W45'58''","13S8'58''","Angiospermae","Lamiales","Mansf.","G.B. da Silva","Piatã","HUEFS0209186",NA,NA,NA,NA,NA,NA,"Asteranae","2018","03",NA,NA,NA,NA,NA
"169","2019-10-07 09:17:26-03","UEFS","HUEFS","217598","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Brito, J.C.","214","2012","08","28",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0217598","Gerais do Gobira.","-41.366667","-13.083333","41W22'","13S5'","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0217598",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"170","2020-02-28 13:38:27-03","UEFS","HUEFS","252034","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ribeiro, P.L.","702","2019","06","19",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0252034","Serrinha-Guarda Mor.","-41.853889","-13.319444","41W51'14''","13S19'10''","Angiospermae","Lamiales","Mansf.","L.C.Marinho","Catolés","HUEFS0252034","1444","1444",NA,NA,NA,NA,"Asteranae","2019","08",NA,NA,NA,NA,NA
"171","2019-10-07 09:17:26-03","UEFS","HUEFS","231442","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Azevêdo-Gonçalves, C.F.de",NA,"2013","05",NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0231442","Arrodeio. Vale do Pati.","-41.469722","-12.796389","41W28'11''","12S47'47''","Angiospermae","Lamiales","Mansf.","M.Alves","Mucugê","HUEFS0231442 HUEFS0231442_e1",NA,NA,NA,NA,NA,NA,"Asteranae","2018","11",NA,NA,NA,NA,NA
"172","2019-10-07 09:17:26-03","UEFS","HUEFS","242829","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Costa-Lima, J.L.","2657","2016","11","01",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0242829","Área de campo rupestre no acesso ao Pico do Tijuquinho.","-41.911667","-13.268611","41W54'42''","13S16'7''","Angiospermae","Lamiales","Mansf.",NA,"Piatã","HUEFS0242829","1695","1695",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:17:27-03","UEFS","HUEFS","243642","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Costa-Lima, J.L.","2599","2016","10","28",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0243642","Campo rupestre o caminho para o Campo do Queiroz.","-41.941667","-13.519722","41W56'30''","13S31'11''","Angiospermae","Lamiales","Mansf.",NA,"Rio de Contas",NA,"1505","1505",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:17:27-03","UEFS","HUEFS","243676","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Costa-Lima, J.L.","2953","2018","05","10",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0243676","Área campestre e alagável, sob influência de pequenos tributários do Rio Paraguaçu.","-41.326667","-12.954444","41W19'36''","12S57'16''","Angiospermae","Lamiales","Mansf.",NA,"Mucugê",NA,"1150","1150",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"175","2019-10-07 09:17:27-03","UEFS","HUEFS","244262","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Pirani, J.R.","5412","2004","04","03",NA,"Brasil","Bahia",NA,NA,"Encosta rochosa com arbusto e ervas, predomìnio de gramíneas, Vellozia furcata e Vellozia sp.","HUEFS0244262","Serra de Santana, Trilha para Capela de Nosso Senhor do Bonfim, imediatamente a leste da cidade.","-41.765","-13.151111","41W45'54''","13S9'4''","Angiospermae","Lamiales","Mansf.","G.M.Antar","Piatã","HUEFS0244262","1291","1359",NA,NA,NA,NA,"Asteranae","2018","03",NA,NA,NA,NA,NA
"176","2019-10-07 09:17:27-03","UEFS","HUEFS","250472","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Mello-Silva, R.","3719","2014","01","29",NA,"Brasil","Bahia",NA,NA,"Campo sujo de altitude.","HUEFS0250472","Estrada para Brejão, 11,7 Km a partir da Praça da Saudade em Ibicoara. No alto da chapada, em estrada secundária penetrando 600 m nos campos.","-41.233056","-13.3925","41W13'59''","13S23'33''","Angiospermae","Lamiales","Mansf.",NA,"Ibicoara","HUEFS0250472","1050","1050",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-22 16:07:56-03","UEFS","HUEFS","253308","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Harley, R.M.","58232","2018","10","16",NA,"Brasil","Bahia",NA,NA,"Campo rupestre com rochas e pedrinhas, com solo arenoso.","HUEFS0253308","Distrito de Mato Grosso, na trilha para o Pico do Itobira.","-41.892778","-13.381944","41W53'34''","13S22'55''","Angiospermae","Lamiales","Mansf.",NA,"Rio de Contas",NA,"1412","1412",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"178","2019-12-13 13:54:03-03","UEFS","HUEFS","253674","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Harley, R.M.","58473","2019","11","24",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0253674","Subida da Serra de Santana, para a Capela. Campo rupestre.","-41.763056","-13.151389","41W45'47''","13S9'5''","Angiospermae","Lamiales","Mansf.",NA,"Piatã",NA,"1335","1335",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"179","2019-12-13 13:54:03-03","UEFS","HUEFS","253683","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Harley, R.M.","58482","2019","11","24",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0253683","Alto da Serra de Santana, nas proximidades da Capela. Campo rupestre.","-41.761111","-13.150278","41W45'40''","13S9'1''","Angiospermae","Lamiales","Mansf.",NA,"Piatã",NA,"1409","1409",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:17:26-03","UEFS","HUEFS","26037","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Hind, D.J.N.","PCD3655","1996","07","15",NA,"Brasil","Bahia",NA,NA,"Gerais. Areia.","HUEFS0026037","Pedra redonda, entre o rio Preto e o rio Paraguaçu.","-41.4","-12.95","41W24'","12S57'","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0026037","1070","1070",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:17:26-03","UEFS","HUEFS","29184","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Santos, T.R.","PCD5852","1997","02","17",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0029184","Estrada Mucugê Barra da Estiva, 1 km para Mucugê.","-41.563333","-13.006667","41W33'48''","13S0'24''","Angiospermae","Lamiales","Mansf.","S.Atkins","Mucugê","HUEFS0029184","1000","1000",NA,NA,NA,NA,"Asteranae","2003","01",NA,NA,NA,NA,NA
"182","2019-10-07 09:17:26-03","UEFS","HUEFS","70626","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","van den Berg, C.","932","2003","01","20",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0070626","atrás da AABB, margem do Rio Paraguaçu","-41.383333","-12","41W23'","12S0'","Angiospermae","Lamiales","Mansf.","F.França & S.H.N.Monteiro","Mucugê","HUEFS0070626",NA,NA,NA,NA,NA,NA,"Asteranae","2007","10",NA,NA,NA,NA,NA
"183","2019-10-07 09:17:26-03","UEFS","HUEFS","38231","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Stannard, B.","H52817","1992","03","24",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0038231","Garimpo de Bicota.","-41.85","-13.333333","41W51'","13S20'","Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0038231","1400","1750",NA,NA,NA,NA,"Asteranae","2003","01",NA,NA,NA,NA,NA
"184","2019-10-07 09:17:26-03","UEFS","HUEFS","38210","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Sano, P.T.","H52335","1992","02","26",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0038210","Campo do Cigano.","-41.916667","-13.25","41W55'","13S15'","Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0038210","1700","1800",NA,NA,NA,NA,"Asteranae","2003","01",NA,NA,NA,NA,NA
