"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1205","2020-09-12 05:00:02-03","US","US","2821292","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"US02742976","US02742976_01",NA,NA,NA,"22382",NA,NA,"Bom Jardim (Mun, Ivai)",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1206","2020-09-12 05:00:02-03","US","US","2340918","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"-- Reitz & Klein, --","1959","10","31","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02742998","US02742998_01",NA,NA,NA,"9310","10",NA,"Pirao Frio, Sombrio",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1207","2020-09-12 05:00:02-03","US","US","2220484","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"R. M. Klein","1955","1","4","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743008","US02743008_01",NA,NA,NA,"972","15",NA,"Cunhas, Itajai",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1208","2020-09-12 05:00:02-03","US","US","3693189","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"N. Soria","1993","11","5","Paraguay","Amambay",NA,NA,NA,NA,NA,"US01920579","US01920579_01",NA,NA,NA,"5926a",NA,NA,"Paraguay. Amambay. Parque Nacional Cerro Cora, limite S, cruzando la Ruta V, borde del cerro Anaretai.",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1209","2020-09-12 05:00:02-03","US","US","2821300","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"US02742977","US02742977_01",NA,NA,NA,"22193","400",NA,"Planaltina do Parana",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1210","2020-09-12 05:00:02-03","US","US","3327897","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"W. Hahn, J. Casas & A. Schinini","1982","12","15","Paraguay","Alto Parana",NA,"-54.33","-24.83",NA,NA,"US02742956","US02742956_01",NA,NA,NA,"934","360",NA,"Limoy 60 km N of Hernandarias, forest",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1211","2020-09-12 05:00:02-03","US","US","2829973","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"Klein, -- & -- Souza-Sobrinho","1972","12","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743023","US02743023_01",NA,NA,NA,"10495","400",NA,"Bom Retiro, Paulo Lopes",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1212","2020-09-12 05:00:02-03","US","US","2405499","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US02743051","US02743051_01",NA,NA,NA,"13457",NA,NA,"Bresil",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1213","2020-09-12 05:00:02-03","US","US","2727941","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"R. M. Klein","1973","11","22","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02743034","US02743034_01",NA,NA,NA,"10982","740",NA,"Sao Paulo, SP. Instituto de Biociencias, Cidade Universitaria",NA,"South America - Neotropics",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1214","2020-09-12 05:00:02-03","US","US","2575169","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"Klein, -- & -- Bresolin","1966","11","23","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743028","US02743028_01",NA,NA,NA,"6867","300",NA,"Florianopolis- S.C. Saco Grande",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1215","2020-09-12 05:00:02-03","US","US","2613962","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"J. P. P. Carauta","1967","11","12","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02743038","US02743038_01",NA,NA,NA,"490",NA,NA,"Guanabara, Floresta da Tijuca, em frente a Gruta Belmiro",NA,"South America - Neotropics",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1216","2020-09-12 05:00:02-03","US","US","2466758","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"O. A. Guimarães",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"US02742987","US02742987_01",NA,NA,NA,"10",NA,NA,"Santa Felicidade",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1217","2020-09-12 05:00:02-03","US","US","2141978","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"-- Reitz & Klein, --","1953","8","7","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743016","US02743016_01",NA,NA,NA,"873","60",NA,"Azambuja, Brusque",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1218","2020-09-12 05:00:02-03","US","US","2252447","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"-- Reitz & Klein, --","1956","10","25","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743007","US02743007_01",NA,NA,NA,"3897","300",NA,"Piloes, Palhoca",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1219","2020-09-12 05:00:02-03","US","US","2438792","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"R. M. Klein","1961","8","24","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742988","US02742988_01",NA,NA,NA,"2497","900",NA,"Colonia Faria, Curitiba",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1220","2020-09-12 05:00:02-03","US","US","2829910","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"A. Bresolin","1973","11","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02742997","US02742997_01",NA,NA,NA,"944","200",NA,"Alto Rio D'Una, Imarui",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1221","2020-09-12 05:00:02-03","US","US","3525763","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"P. G. Delprete, A. Reis & O. Iza","1998","12","5","Brazil","Santa Catarina",NA,"-49.47","-28.38",NA,NA,"US02742995","US02742995_01",NA,NA,NA,"6991","600",NA,"Mun. Lauro Muller, loc. Novo Horizonte, Hotel Verde Serra, atras do hotel",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1222","2020-09-12 05:00:02-03","US","US","2166863","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"G. Hatschbach","1952","10","12","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742991","US02742991_01",NA,NA,NA,"2922",NA,NA,"Mun. Tibagi. Fda. Monte Alegre; Harmonia",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1223","2020-09-12 05:00:02-03","US","US","2428187","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"R. M. Klein","1963","11","12","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742986","US02742986_01",NA,NA,NA,"4591","1000",NA,"Witmarsum, Palmeira",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1224","2020-09-12 05:00:02-03","US","US","2340901","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"-- Reitz & Klein, --","1959","10","30","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02742999","US02742999_01",NA,NA,NA,"9265","200",NA,"Sanga da Areia, Jacinto Machado",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1225","2020-09-12 05:00:02-03","US","US","2220573","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"R. M. Klein","1955","10","14","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743031","US02743031_01",NA,NA,NA,"1676","320",NA,"Morro da Ressacada, Itajai",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1226","2020-09-12 05:00:02-03","US","US","2835326","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach","1977","10","6","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742971","US02742971_01",NA,NA,NA,"40351",NA,NA,"Estrela (mun. Cerro Azul)",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1227","2020-09-12 05:00:02-03","US","US","2142052","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"R. M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743013","US02743013_01",NA,NA,NA,"722","50",NA,"Azambuja, Brusque",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1228","2020-09-12 05:00:02-03","US","US","2781097","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"M. Barreto & V. Moreira","1935","6","26","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02742959","US02742959_01",NA,NA,NA,"22",NA,NA,"Horto Florestal. Municipio Cataguzes",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1229","2020-09-12 05:00:02-03","US","US","2835325","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach","1977","10","5","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742972","US02742972_01",NA,NA,NA,"40321",NA,NA,"Rio Turvo (mun. Cerro Azul)",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1230","2020-09-12 05:00:02-03","US","US","2472134","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"C. Angeli","1960","10","12","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02743045","US02743045_01",NA,NA,NA,"617",NA,NA,"GB, Estrada Vista Chinesa, Km. 2",NA,"South America - Neotropics",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1231","2020-09-12 05:00:02-03","US","US","3075548","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"D. Sucre","1970","10","29","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02743041","US02743041_01",NA,NA,NA,"7323","450","570","Estado da Guanabara, Estrada Alto da Boa Vista",NA,"South America - Neotropics",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1232","2020-09-12 05:00:02-03","US","US","1706211","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"V. de Saint-Hilaire","1816",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US02742963","US02742963_01",NA,NA,NA,"catal C1/994",NA,NA,"Bresil, Province of Saint-Paul",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1233","2020-09-12 05:00:02-03","US","US","2446932","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"R. Braga","1961","1",NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"US02742989","US02742989_01",NA,NA,NA,"1554",NA,NA,"Procedencia Ivate - Cruzeiro Oeste, ciliar Rio Ludo [interpreted]",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1234","2020-09-12 05:00:02-03","US","US","2776257","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"J. Lanna Sobro","1962","11","15","Brazil",NA,NA,NA,NA,NA,NA,"US02743040","US02743040_01",NA,NA,NA,"276",NA,NA,"Guanabara, Estacao Biologica, Horto",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1235","2020-09-12 05:00:02-03","US","US","2579755","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"F. C. Hoehne","1929","11","8","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02742962","US02742962_01",NA,NA,NA,"24481",NA,NA,"Moinho Velho, estrada da Cotia",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1236","2020-09-12 05:00:02-03","US","US","3428918","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach","1969","9","17","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742978","US02742978_01",NA,NA,NA,"22193",NA,NA,"Parana. Mata pluvial da bacia do Rio Parana",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1237","2020-09-12 05:00:02-03","US","US","2821298","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach","1967","8","27","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742981","US02742981_01",NA,NA,NA,"17015",NA,NA,"Sera Dourada (Mun. Umuarama), bacia do Rio Parana",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1238","2020-09-12 05:00:02-03","US","US","2821412","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach","1971","10","22","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742974","US02742974_01",NA,NA,NA,"27557","100",NA,"Col. Limeira (mun, Guaratuba)",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1239","2020-09-12 05:00:02-03","US","US","3400007","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach & J. M. Silva","1999","7","17","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742966","US02742966_01",NA,NA,NA,"69269",NA,NA,"Bosque da Cidade (Mun. Paranavai)",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1240","2020-09-12 05:00:02-03","US","US","2580200","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"F. C. Hoehne","1932","4","25","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02742960","US02742960_01",NA,NA,NA,"29543",NA,NA,"Sao Paulo, nativa no Parque do Estado",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1241","2020-09-12 05:00:02-03","US","US","3381402","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"O. S. Ribas & R. Hirai","1997","10","27","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02742953","US02742953_01",NA,NA,NA,"1987",NA,NA,"Rod. BR-116, Rio Barreiro (Mun. Bara do Turvo)",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1242","2020-09-12 05:00:02-03","US","US","2614980","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach","1967","10","18","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742980","US02742980_01",NA,NA,NA,"17463","50",NA,"Rio de Cedro (Mun. Guaraquecaba), margens de rio",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1243","2020-09-12 05:00:02-03","US","US","1390218","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"A. F. Regnell","1854",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00129723","US00129723_01",NA,NA,NA,"534",NA,NA,"Caldas.",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1244","2020-09-12 05:00:02-03","US","US","2835327","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"G. Hatschbach","1977","10","29","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742970","US02742970_01",NA,NA,NA,"40008",NA,NA,"Estr. da Graciosa, Grota Funda (Mun. Morretes)",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1245","2020-09-12 05:00:02-03","US","US","3292692","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"M. Guapiassu & et al.","1993","10","6","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742968","US02742968_01",NA,NA,NA,"165",NA,NA,"Alto da Estrada da Limeira, bacia Riacho Chato (mun. Morretes)",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1246","2020-09-12 05:00:02-03","US","US","3381492","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"O. S. Ribas","1998","11","2","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742967","US02742967_01",NA,NA,NA,"2792",NA,NA,"Fazenda Santa Rita (mun. Pirai do Sul)",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1247","2020-09-12 05:00:02-03","US","US","2860059","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"F. C. Hoehne","1930","10","17","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02742961","US02742961_01",NA,NA,NA,"26654",NA,NA,"Sao Paulo, nativa no Parque do Estado e Jardim Botanico",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1248","2020-09-12 05:00:02-03","US","US","2936273","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"O. C. Goes & -- Dionisio",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02743044","US02743044_01",NA,NA,NA,"1168",NA,NA,"Estado do Rio, Petropolis",NA,"South America - Neotropics",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1249","2020-09-12 05:00:02-03","US","US","2646646","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"Klein, -- & -- Bresolin","1969","11","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743027","US02743027_01",NA,NA,NA,"8423","300",NA,"Florianopolis- S.C. Morro da Tapera, Ribeirao",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1250","2020-09-12 05:00:02-03","US","US","2438819","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"R. M. Klein","1962","12","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743029","US02743029_01",NA,NA,NA,"3992","1000",NA,"Serra do Espigao, Papanduva",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1251","2020-09-12 05:00:02-03","US","US","3090458","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"D. Sucre & P. I. S. Braga","1968","11","2","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02743036","US02743036_01",NA,NA,NA,"4015","800",NA,"Petropolis, Greta do jacó",NA,"South America - Neotropics",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1252","2020-09-12 05:00:02-03","US","US","2220593","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"R. M. Klein","1955","11","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743047","US02743047_01",NA,NA,NA,"1778","300",NA,"Morro da Ressacada, Itajai",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1253","2020-09-12 05:00:02-03","US","US","3120399","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"D. Sucre","1969","10","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02743042","US02743042_01",NA,NA,NA,"6100",NA,NA,"Estado daa Guanabara, mata da Estrada da Vista Chineza",NA,"South America - Neotropics",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1254","2020-09-12 05:00:02-03","US","US","2829974","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"R. M. Klein","1971","10","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743025","US02743025_01",NA,NA,NA,"9796","700",NA,"Costa do Morro de Paulo Lopes, Paulo Lopes",NA,"South America",NA,NA,NA,"Rubiales","corniculata",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1255","2020-09-12 05:00:02-03","US","US","2220643","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"-- Reitz & Klein, --","1954","9","30","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743009","US02743009_01",NA,NA,NA,"2157","300",NA,"Braco Joaquim, Luis Alves, Itajai",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1256","2020-09-12 05:00:02-03","US","US","2142045","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"R. M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743015","US02743015_01",NA,NA,NA,"586","100",NA,"Ibirama",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1257","2020-09-12 05:00:02-03","US","US","2614978","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"G. Hatschbach","1967","8","9","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742983","US02742983_01",NA,NA,NA,"16887","100",NA,"Serrinha (Mun. Guaraquecaba)",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1258","2020-09-12 05:00:02-03","US","US","2830215","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"-- Reitz & Klein, --","1956","10","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02743006","US02743006_01",NA,NA,NA,"3931","300",NA,"Piloes, Palhoca",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1259","2020-09-12 05:00:02-03","US","US","2829912","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"A. Bresolin","1973","11","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02742996","US02742996_01",NA,NA,NA,"983","300",NA,"Bom Retiro, Paulo Lopes",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1260","2020-09-12 05:00:02-03","US","US","2027076","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides",NA,NA,"G. Hatschbach","1948","11","2","Brazil","Paraná",NA,NA,NA,NA,NA,"US02742993","US02742993_01",NA,NA,NA,"1048",NA,NA,"Mun. Piraquara. Banhado",NA,"South America",NA,NA,NA,"Rubiales","jasminoides",NA,NA,"Dicotyledonae",NA,NA,"1",NA
