"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"335","2020-06-29 09:32:16-03","UFRRJ","RBR","36029","S","Plantae",NA,NA,"Sapindaceae","Magonia","glabrata","Magonia glabrata","A.St.-Hil.","L.A. Pereira","524","2013","01","22",NA,"Brasil","Paraíba","Campus II, da Universidade Federal da Paraíba","-35.6916999816895","-6.96332979202271",NA,NA,"RBR00036029",NA,NA,"Areia",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-06-29 09:32:16-03","UFRRJ","RBR","16050","S","Plantae",NA,NA,"Sapindaceae","Magonia","glabrata","Magonia glabrata","A.St.-Hil.","L. Krieger","21207","1986","04","23",NA,"Brasil","Goiás",NA,"-47.0503005981445","-14.4485998153687",NA,NA,"RBR00016050",NA,NA,"Flores de Goiás",NA,NA,"86423","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-06-29 09:32:16-03","UFRRJ","RBR","29926","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","M.L. Fonseca","4898","2003","10","20",NA,"Brasil","Goiás","Fazenda Baixão, Coordenadas: 15°12#?#27.9'S ; 48°40#?#20.3'W","-48.888599395752","-15.4568996429443",NA,NA,"RBR00029926",NA,"M.L. Fonseca","Vila Propício",NA,NA,"67339","auto",NA,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA
"338","2020-06-29 09:32:16-03","UFRRJ","RBR","29925","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","M.A. Silva","4575","2000","10","28",NA,"Brasil","Goiás","Fazenda Barriguda, Proprietário Sr. luiz Hohl (PICA-PAU). Coor.: 13°41#?#19'S 46°40#?#32' W. Altitude: 525m. Rlevo Plano","-46.3182983398438","-13.3983001708984",NA,NA,"RBR00029925",NA,"G.V. Somner","São Domingos",NA,NA,"73215","auto",NA,NA,"2007","12","06",NA,NA,NA,NA,NA,NA
"339","2020-06-29 09:32:16-03","UFRRJ","RBR","16052","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","S. Brito","346","1991","06","05",NA,"Brasil","Bahia","Km 14 da BR-142 que liga Ibotirama/ Seabra","-43.2206001281738","-12.1852998733521",NA,NA,"RBR00016052",NA,"G.V. Somner","Ibotirama",NA,NA,"71086","auto",NA,NA,"1997","11","17",NA,NA,NA,NA,NA,NA
"340","2020-06-29 09:32:16-03","UFRRJ","RBR","16051","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","D. Rodrigues","13","1940","09","29",NA,"Brasil","Minas Gerais","E.F.C.B.",NA,NA,NA,NA,"RBR00016051",NA,"J.G. Kuhlmann","Minas Gerais",NA,NA,NA,NA,NA,NA,"1945","01","19",NA,NA,NA,NA,NA,NA
"341","2020-06-29 09:32:16-03","UFRRJ","RBR","33779","S","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","R.G. Giácomo","s.n.","2008","07","00",NA,"Brasil","Minas Gerais","Estação Ecológica de Pirapetinga","-42.3456001281738","-21.656400680542",NA,NA,"RBR00033779",NA,"T.D. Gaui, D.C. Carvalho","Pirapetinga",NA,NA,"12062","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2013-04-01 09:18:22-03","IPT","BCTW","17551","S","Plantae","Magnoliophyta",NA,NA,"Magonia","glabrata","Magonia glabrata","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil","Ceará","Região do Cariri, Serra do Araripe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"343","2013-04-01 09:18:22-03","IPT","BCTW","11023","S","Plantae","Magnoliophyta",NA,NA,"Magonia","pubescens","Magonia pubescens","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil","Piauí",NA,"-42.46","-5.03806",NA,"Relatório: 4042; sinonímia: Magonia glabrata",NA,NA,NA,"Altos",NA,NA,"37760","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"344","2013-04-01 09:18:22-03","IPT","BCTW","11024","S","Plantae","Magnoliophyta",NA,NA,"Magonia","pubescens","Magonia pubescens","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil","Piauí",NA,"-41.7092","-3.92806",NA,"Relatório: 4042; sinonímia: Magonia glabrata",NA,NA,NA,"Piracuruca",NA,NA,"41625","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"345","2013-04-01 09:18:22-03","IPT","BCTW","18763","S","Plantae","Magnoliophyta",NA,NA,"Magonia","pubescens","Magonia pubescens","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil","Goiás",NA,"-52.5511","-17.5694",NA,NA,NA,NA,NA,"Mineiros",NA,NA,"100343","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"346","2013-04-01 09:18:22-03","IPT","BCTW","11243","S","Plantae","Magnoliophyta",NA,NA,"Magonia","pubescens","Magonia pubescens","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-44.4042","-19.2744",NA,NA,NA,NA,"I. Valio","Paraopeba",NA,NA,"26090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"347","2013-04-01 09:18:22-03","IPT","BCTW","355","S","Plantae","Magnoliophyta",NA,NA,"Magonia","pubescens","Magonia pubescens",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"348","2021-03-21 19:38:47-03","UFC","EAC","47112","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Silveira, E.R.","s.n.","2009","10","14","Southern America","Brasil","Ceará",NA,"-39.30419921875","-7.31111001968384",NA,"Árvore; flor branca; fruto verde.","EAC0047112",NA,"Nunes, E.","Barbalha",NA,NA,"22868","auto",NA,NA,"2010","06","10",NA,NA,NA,NA,NA,NA
"349","2021-03-21 19:38:47-03","UFC","EAC","15198","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Figueiredo, M.A.; Barboza, A.","s.n.","1988","06","02","Southern America","Brasil","Ceará","CErradão da Ch. do Araripe, Riacho do Meio","-39.30419921875","-7.31111001968384",NA,NA,"EAC0015198",NA,"Lima-Verde, L.W.","Barbalha",NA,NA,"22868","auto",NA,NA,"2014","01","22",NA,NA,NA,NA,NA,NA
"350","2021-03-21 19:38:47-03","UFC","EAC","33996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Araújo, F.S.; Girão, L.C.","1380","2002","03","26","Southern America","Brasil","Ceará","RPPN Serra das Almas","-40.6775016784668","-5.1783299446106",NA,"Arbóreo, frutos marrons, fanerófito, anemocórico.; Carrasco","EAC0033996",NA,"Lima-Verde, L.W.","Crateús","650","700","43216","auto",NA,NA,"2002","04","20",NA,NA,NA,NA,NA,NA
"351","2021-03-21 19:38:47-03","UFC","EAC","19105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Félix, L.P.","s.n.","1992","09","18","Southern America","Brasil","Ceará","Chapada do Araripe, Substrato terrestre.","-39.4094009399414","-7.23416996002197",NA,"Áárvore, flor esverdeada externamente, internamente vinácea, frequente em carrasco.","EAC0019105",NA,"Lima-Verde, L.W.","Crato",NA,NA,"30071","auto",NA,NA,"2014","01","22",NA,NA,NA,NA,NA,NA
"352","2021-03-21 19:38:47-03","UFC","EAC","28587","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Cavalcanti, F.S.","593","1999","11","05","Southern America","Brasil","Ceará","Flona, Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,"Árvore","EAC0028587",NA,"Castro, A.S.F.","Crato",NA,NA,"30071","auto",NA,NA,"2011","07","08",NA,NA,NA,NA,NA,NA
"353","2021-03-21 19:38:47-03","UFC","EAC","24398","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Silveira, E.R.; Cavalcanti, F.S.","s.n.","1996","09","26","Southern America","Brasil","Ceará","Margem direita da estrada Crato - Iguatu","-39.4094009399414","-7.23416996002197",NA,"Árvore, flor amarelo-esverdeada.","EAC0024398",NA,"Ferrucci, M.S.","Crato",NA,NA,"30071","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-21 19:38:47-03","UFC","EAC","28596","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Cavalcanti, F.S.","s.n.","1999","11","03","Southern America","Brasil","Ceará","Margem direita da estrada entre Farias Brito e Pon","-39.4094009399414","-7.23416996002197",NA,"Árvore, flor branca.","EAC0028596",NA,"Lima-Verde, L.W.","Crato",NA,NA,"30071","auto",NA,NA,"2014","01","22",NA,NA,NA,NA,NA,NA
"355","2021-03-21 19:38:47-03","UFC","EAC","20037","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Figueiredo, M.A.; Mata, M.F.","s.n.","1993","08","11","Southern America","Brasil","Ceará","Sítio Fundão","-39.4094009399414","-7.23416996002197",NA,"Árvore.","EAC0020037",NA,"Lima-Verde, L.W.","Crato",NA,NA,"30071","auto",NA,NA,"2014","01","22",NA,NA,NA,NA,NA,NA
"356","2021-03-21 19:38:47-03","UFC","EAC","36439","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Luetzelburg, P.","s.n.","1935","11","10","Southern America","Brasil","Ceará","Taboleiros","-39.4094009399414","-7.23416996002197",NA,"Árvore de 8-10m, xerófila.","EAC0036439",NA,NA,"Crato",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-21 19:38:47-03","UFC","EAC","52685","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Loiola, M.I.B.; et al.","1941","2012","08","23","Southern America","Brasil","Ceará","Ponto 491","-41.502806","-4.193778",NA,"Árvore, +/- 6 m; flor vinácea.","EAC0052685",NA,"Castro, A.S.F.","Tianguá",NA,NA,NA,NA,"-41.502806","-4.193778","2012","09","28",NA,NA,NA,NA,NA,NA
"358","2021-03-21 19:38:47-03","UFC","EAC","36297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Luetzelburg, P.","25830","1933","08","26","Southern America","Brasil","Ceará","Rio Granjeiro",NA,NA,NA,"Árvore, 10m, flor amarela odorífera, cheiro de metila; Semi-xerófilo","EAC0036297",NA,"Lima-Verde, L.W.",NA,NA,NA,NA,NA,NA,NA,"2014","01","22",NA,NA,NA,NA,NA,NA
"359","2021-03-21 19:38:47-03","UFC","EAC","36430","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Luetzelburg, P.","s.n.","1936","08","29","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036430",NA,"Oliveira, M.",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,NA,NA,NA,NA,NA,NA
"360","2021-03-21 19:38:47-03","UFC","EAC","36431","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Luetzelburg, P.","s.n.","1936","02","05","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036431",NA,"Oliveira, M.",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,NA,NA,NA,NA,NA,NA
"361","2021-03-21 19:38:47-03","UFC","EAC","52529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Loiola, M.I.B.; et al.","1762","2012","06","04","Southern America","Brasil","Ceará",NA,NA,NA,NA,"Árvore, +/- 8m; fruto com 3 suturas.","EAC0052529",NA,"Lima-Verde, L.W.; Loiola, M.I.B.",NA,"380","380",NA,NA,NA,NA,"2012","09","17",NA,NA,NA,NA,NA,NA
"362","2021-03-21 19:38:47-03","UFC","EAC","52530","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Loiola, M.I.B.; et al.","1885","2012","06","07","Southern America","Brasil","Ceará","Santa Bárbara","-40.988028","-3.656944",NA,"Árvore, +/- 5m; fruto marrom.","EAC0052530",NA,"Lima-Verde, L.W.; Loiola, M.I.B.","Tianguá",NA,NA,NA,NA,"-40.988028","-3.656944","2012","09","18",NA,NA,NA,NA,NA,NA
"363","2021-03-21 19:38:47-03","UFC","EAC","56721","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Batista, W.","424","2014","05","21","Southern America","Brasil","Ceará","congl. 368, sub. 1, árv. 11.&nf;Área de tabuleiro, com inclinação.","-39.060022","-7.379978",NA,"Inventário Florestal Nacional - CE; Árvore, espécie de porte elevado bem ocorrente na área, casca acinzentada, com cicatrizes deixadas pela queda dos galhos, fruto marrom.","EAC0056721","EAC0056721 EAC0056721_1 EAC0056721_2","Moura, R.","Abaiara",NA,NA,NA,NA,"-39.060022","-7.379978","2014","07","30",NA,NA,NA,NA,NA,NA
"364","2021-03-21 19:38:47-03","UFC","EAC","56797","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Silveira, J.M.D.","281","2014","05","28","Southern America","Brasil","Ceará","congl. 352, sub. 2, árv. 3.&nf;Solo profundo, pouco compactado. Vegetação aberta com camada herbácea, arbustiva baixa e arbórea alta.","-39.060003","-7.019989",NA,"Inventário Florestal Nacional - CE; Árvore; casca cinza soltando placas e fina; entrecasca avermelhada; fruto marrom.&nf;Dups RB.","EAC0056797","EAC0056797 EAC0056797_1 EAC0056797_2","Moura, R.","Aurora",NA,NA,NA,NA,"-39.060003","-7.019989","2014","09","09",NA,NA,NA,NA,NA,NA
"365","2021-03-21 19:38:47-03","UFC","EAC","853","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Ducke, A.","s.n.","1946","06","27","Southern America","Brasil","Ceará","Arredores de Crato",NA,NA,NA,"Árvore pequena.","EAC0000853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-21 19:38:47-03","UFC","EAC","30344","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Castro, A.S.F.","895","2000","12","09","Southern America","Brasil","Ceará","Estr. p/ Ibiapina, 10km de Mucambo, mancha de cerrado.","-40.7467002868652","-3.90944004058838",NA,"Árvore, fruto imaturo.; Cerrado","EAC0030344",NA,"Castro, A.S.F.","Mucambo",NA,NA,"12652","auto",NA,NA,"2000","12","09",NA,NA,NA,NA,NA,NA
"367","2021-03-21 19:38:47-03","UFC","EAC","8844","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Fernandes, A.; Nunes, E.","EAC8844","1980","07","08","Southern America","Brasil","Piauí",NA,"-44.5560989379883","-7.22944021224976",NA,"Arvoreta, flor esverdeada.; Cerrado","EAC0008844",NA,"Fernandes, A.; Bezerra, P.","Uruçuí",NA,NA,"137737","auto",NA,NA,"1980","07","15",NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:44:29-03","MBM","MBM","64015","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","glabrata","Magonia glabrata","A. St.-Hil.","Christenson, G.M.; et al.; et al.","1150",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","10km south of Coxim","-54.7599983215332","-18.5067005157471",NA,NA,"MBM064015","MBM064015","Ferrucci, M.S.","Coxim",NA,NA,"102528","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:44:29-03","MBM","MBM","56960","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","glabrata","Magonia glabrata","A. St.-Hil.","Joly, C.A.; et al.; et al.","6801",NA,NA,NA,"Southern America","Brazil","São Paulo","Fazenda Campininha",NA,NA,NA,NA,"MBM056960","MBM056960",NA,"Mogi-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:44:29-03","MBM","MBM","53470","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","glabrata","Magonia glabrata","A. St.-Hil.","Hatschbach, G.","24600",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Colônia Paxixi","-55.7872009277344","-20.4710998535156",NA,NA,"MBM053470","MBM053470","Smith, L.B.","Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-12-21 16:44:29-03","MBM","MBM","213373","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Ferrucci, M.S.; et al.; et al.","975",NA,NA,NA,"Southern America","Brazil","Bahia","Brejinho das Ametistas","-42.4749984741211","-14.0693998336792",NA,NA,"MBM213373","MBM213373","Ferrucci, M.S.","Caetité",NA,NA,"53684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:44:29-03","MBM","MBM","186763","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","63260",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-365","-44.2085990905762","-17.0797004699707",NA,NA,"MBM186763","MBM186763","Pirani, J.R.","Claro dos Poções",NA,NA,"29824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-12-21 16:44:29-03","MBM","MBM","226322","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Salino, A.; et al.; et al.","3305",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rio Peruaçu","-44.3616981506348","-15.4881000518799",NA,NA,"MBM226322","MBM226322","Ferrucci, M.S.","Januária",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-12-21 16:44:29-03","MBM","MBM","196646","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Kirkibride Jr.; J.H.","5232",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Córrego Bananal",NA,NA,NA,NA,"MBM196646","MBM196646","Proença, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-12-21 16:44:29-03","MBM","MBM","322611","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Borgo, M.; et al.; et al.","1438","2002","07","07","Southern America","Brazil","Tocantins","Estrada da balsa Aponajé",NA,NA,NA,"Árvore 10m; flores esverdeadas com frutos. Cerrado alto","MBM322611","MBM322611","Borgo, M.","Apinajé",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:44:29-03","MBM","MBM","65903","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Irwin, H.S.; et al.; et al.","15856",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Ca. 30km NE de Brasília",NA,NA,NA,NA,"MBM065903","MBM065903","Joyal, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:44:29-03","MBM","MBM","65905","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Irwin, H.S.; et al.; et al.","17370",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Ca. 96km S de Xavantina",NA,NA,NA,NA,"MBM065905","MBM065905","Joyal, E.","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:44:29-03","MBM","MBM","67907","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Anderson, W.R.; et al.; et al.","3715",NA,NA,NA,"Southern America","Brazil","Bahia","Ca. 5km W de Cocos","-44.5344009399414","-14.1838998794556",NA,NA,"MBM067907","MBM067907","Joyal, E.","Cocos",NA,NA,"199742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-12-21 16:44:29-03","MBM","MBM","65904","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Irwin, H.S.; et al.; et al.","15146",NA,NA,NA,"Southern America","Brazil","Goiás","Ca. 42km NE de Formosa","-47.334400177002","-15.5371999740601",NA,NA,"MBM065904","MBM065904","Joyal, E.","Formosa",NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:44:29-03","MBM","MBM","15733","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Hatschbach, G.","24600",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Colônia Paxixi","-55.7872009277344","-20.4710998535156",NA,NA,"MBM015733","MBM015733","Ferrucci, M.S.","Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:44:29-03","MBM","MBM","192111","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64647",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-496, km 113, próximo do trevo para CONTRIC","-44.4564018249512","-18.3808002471924",NA,NA,"MBM192111","MBM192111","Chautems, A.","Corinto",NA,NA,"49021","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:44:29-03","MBM","MBM","123155","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","51996",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-365","-44.9418983459473","-17.3449993133545",NA,"= 122642","MBM123155","MBM123155","Ferrucci, M.S.","Pirapora",NA,NA,"25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:44:29-03","MBM","MBM","72487","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Irwin, H.S.; et al.; et al.","10418",NA,NA,NA,"Southern America","Brazil","Goiás","Ca. 15km E de Cabeceiras","-46.926700592041","-15.8006000518799",NA,NA,"MBM072487","MBM072487","Kallunki, J.","Cabeceiras",NA,NA,"34345","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-12-21 16:44:29-03","MBM","MBM","132312","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Ferrucci, M.S.","791",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Ca. 10km W de Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"MBM132312","MBM132312","Ferrucci, M.S.","Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
