"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","typeStatus","individualCount","previousCatalogNumber","sex"
"145","2019-11-13 16:04:59-03","UNISANTA","HUSC","11635","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","P.S.P. Sampaio; R.X.A. Prudêncio","R.X.A. Prudêncio; G.C. Marins","554","2017","03","07",NA,"Brasil","São Paulo","Santos","Parque Estadual da Serra do Mar Núcleo Itutinga-Pilões, na trilha da cachoeira escondida. Próximo à divisa entre Santos e Paranapiacaba (Santo André). No vale do Rio Quilombo.","-46.300703","-23.784364","1001","1001",NA,"Epífita; Floresta Ombrófila montana",NA,NA,"2017","-46.300703","-23.784364","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2016-08-23 09:45:46-03","NHMLondon","NHM-LONDON-BOT","BM000023989","S","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"George Gardner; b.1812; d.1849; Gardner","645","1837","03",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4620798",NA
"147","2020-08-20 14:54:49-03","UFSC","FLOR","4001","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Pabst, G.","Klein, R.M.; Bresolin, A.","8185","1969","02","13",NA,"Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","480","480",NA,"epífita, flor branca","FLOR0004001",NA,"1969",NA,NA,"02","13","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-08-20 20:37:56-03","UFSC","FLOR","1743","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Pabst, G.","Klein, R.M.","7172","1967","02","14",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","400","400",NA,"epífita, flor branca","FLOR0001743",NA,"1968",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-08-20 14:54:49-03","UFSC","FLOR","2625","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Pabst, G.","Klein, R.M.; Bresolin, A.","10677","1973","01","16",NA,"Brasil","Santa Catarina","Imaruí","Águas Mornas, Serraria Alcides, P. Alves.","-48.8199996948242","-28.3414001464844","300","300",NA,"epífita, flor branca","FLOR0002625",NA,"1974",NA,NA,"06","25","29971","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-08-20 14:54:49-03","UFSC","FLOR","2618","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Pabst, G.","Bresolin, A.","1110","1974","01","15",NA,"Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844","200","200",NA,"epífito, flor branca. Exemplar único. Exemplar unicum","FLOR0002618",NA,"1974",NA,NA,"05","28","29971","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-08-20 20:37:56-03","UFSC","FLOR","44223","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Stancik, J.F.","Matos, J.Z. de","61","2007","01","21",NA,"Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilhas da Pousada da Mata, Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,"epífito, flor branca","FLOR0044223",NA,"2007",NA,NA,NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-04 15:42:06-03","IF","SPSF","38353","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","C.A. Royer","T.B.Breier & R.B.Singer","1097","2003","05","14","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.916667","-24.166667",NA,NA,NA,"COLETA: Preparada em 13/01/2004&nf;Procedente de cultivo.; GEOGRAFIA: Estrada de acesso à parcela.;",NA,NA,"2017",NA,NA,"04","27",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-04 15:42:06-03","IF","SPSF","38379","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","F.Barros","T.B.Breier & A.C.B.Breier","778","2002","12","14","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.916667","-24.166667",NA,NA,NA,"GEOGRAFIA: trilha da parcela.;",NA,NA,"2003",NA,NA,"04","30",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA
"154","2014-10-09 13:58:31-03","UHH","HBG","500582","S","Plantae",NA,NA,"Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides","Rodrig.","A. Cogniaux","Ule, E.","4119","1896","12",NA,"South America","Brazil",NA,NA,"an Zweigen im Walde bei Theresopolis",NA,NA,NA,NA,NA,NA,"HBG500582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2014-10-09 13:58:31-03","UHH","HBG","500744","S","Plantae",NA,NA,"Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides","Rodrig.",NA,"Dusén, P.","11778","1911","02","25","South America","Brazil",NA,NA,"Paraná, Serra da Prata, in truncis arb.",NA,NA,NA,NA,NA,NA,"HBG500744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Burchell, WJ","2212","1826","02","13","Southern America","Brazil","Rio de Janeiro","Teresópolis","IBB/Fazenda Mr. March, Teresópolis, RJ, River Pacaque [Rio Paquequer] [Rio Paquequer] by Mr. March's house","-42.983333","-22.433333",NA,NA,NA,NA,NA,NA,NA,"-42.983333","-22.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Moura, JT de","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Comm. Geogr.Geol. S. Paulo","3281?",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Glaziou, AFM","12209?",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Schwacke, CAW","5008?",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Blumenau","in prov. S. Catharina ad Blumenau","-49.0661","-26.9194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Gardner, G","645?",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arboribus ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Miers, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arboribus ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Glaziou, AFM","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Burchell, WJ","221226",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arboribus ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in truncis arborum ad Serra de Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arboribus ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in truncis arborum ad Serra de Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Prescott","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Prescott","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Glaziou, AFM","18538",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,"Floret Decembri - Maio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Langsdorff, GH (Baron)","72",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Comm. Geogr.Geol. S. Paulo","3281",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arboribus ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Miers, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arboribus ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Glaziou, AFM","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Glaziou, AFM","18538?",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,"Floret Decembri - Maio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Gardner, G","645",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arboribus ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in truncis arborum ad Serra de Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in truncis arborum ad Serra de Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Glaziou, AFM","12209",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Ule, EHG","4119",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Moura, JT de","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Schenck, H","2916",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Mendonça, FR de","813?",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Schenck, H","2722",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Mendonça, FR de","813",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Schwacke, CAW","5008",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Blumenau","in prov. S. Catharina ad Blumenau","-49.0661","-26.9194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Ule, EHG","4119?",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Schenck, H","2916",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Schenck, H","2722",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in arboribus prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Schenck, H","379",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Blumenau","ad Salto do Norte prope Blumenau","-49.0661","-26.9194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Burchell, WJ","37282",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","inter Rio Grande et Diamantina prov. Minas Geraes","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Schenck, H","379",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Blumenau","ad Salto do Norte prope Blumenau","-49.0661","-26.9194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-09-11 17:12:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-09-11 17:12:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides","Barb.Rodr.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sylvis humidis supra arbores ad Serra de S. Anna et Serra da Prata prov. Paraná altit. 609m., et ad Rodeio prov. Rio de Janeiro",NA,NA,NA,NA,NA,"Floret Januario",NA,"P03P6N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2017-09-11 17:12:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides","Barb.Rodr.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sylvis humidis supra arbores ad Serra de S. Anna et Serra da Prata prov. Paraná altit. 609m., et ad Rodeio prov. Rio de Janeiro",NA,NA,NA,NA,NA,"Floret Januario",NA,"P03P6N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:52:19-03","UFRGS","ICN","046297","S","Plantae","Monocotyledon",NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Royer, CA","Braga, PIS;; Sucre, CD; Soderstrom, T","2480","1972","05","05","América do Sul","Brasil","RJ","Petrópolis","Reserva Florestal de Paty de Alferes","-43.1786003112793","-22.5049991607666",NA,NA,NA,"Epífita com sépalas e pétalas brancas, labelo branco, coluna com antera e 2 estaminódios de cor verde. Flores no álcool e planta em cultura.; Local muito úmido","ICN00040855",NA,"2012",NA,NA,"07",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
