"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"246","2020-06-15 15:30:35-03","UNESP-RC","HRCB","33965","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Udulutsch, R.G.","277","2001","04","19",NA,"Brasil",NA,NA,"Trepadeira pouco comum; flores brancas, interiormente manchadas de púrpura e, levemente, de amarelo",NA,NA,NA,"São Paulo","Rio Claro","Faz. São José","-47.499444","-22.355194",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Udulutsch, R.G. & Picchi, D.G.","2003","01","30","47º29'58W","22º21'18,7S",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-06-15 15:30:35-03","UNESP-RC","HRCB","34176","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Udulutsch, R.G.","347","2001","05","24",NA,"Brasil",NA,NA,"Trepadeira comum; flores brancas com máculas magenta; frutos imaturos verdes",NA,NA,NA,"São Paulo","Rio Claro","Faz. São José","-47.499444","-22.355194",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Udulutsch, R.G. & Picchi, D.G.","2003","01","30","47º29'58W","22º21'18,7S",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-06-15 15:30:35-03","UNESP-RC","HRCB","40878","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Disciplina Taxonomia Vegetal","s.n.","2004","05","13",NA,"Brasil",NA,NA,"Trepadeira, flor creme e roxa",NA,NA,NA,"São Paulo","Rio Claro","Faz. São José","-47.466667","-22.366667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"47º28'W","22º22'S",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-06-15 15:30:35-03","UNESP-RC","HRCB","34778","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Manzatto, A.G.","154","1997","04","01",NA,"Brasil",NA,NA,"Liana herbácea com flores",NA,NA,NA,"São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Furlan, A.","1997","04","01",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"250","2020-06-15 15:30:35-03","UNESP-RC","HRCB","5374","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Brunini, J.","102","1984","05","06",NA,"Brasil",NA,NA,"Trepadeira, flores branco-violáceas",NA,NA,NA,"São Paulo","Rio Claro","Faz. São José","-47.560001373291","-22.4099998474121",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Queiroz, R.T.","2009","03","20",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"251","2020-06-15 15:30:35-03","UNESP-RC","HRCB","38355","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Carvalho, M.H.","2","2002","05","02",NA,"Brasil",NA,NA,"Trepadeira. Ausência de frutos. Flor com pétalas brancas arroxeadas e com quilha arroxeada",NA,NA,NA,"São Paulo","Rio Claro","Faz. São José","-47.560001373291","-22.4099998474121",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Souza, N.C.","2012","04","02",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"252","2020-06-15 15:30:35-03","UNESP-RC","HRCB","42561","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Monteiro, R.","s.n.","2005","05","14",NA,"Brasil",NA,NA,"Trepadeira, flores brancas sendo a pétala vexilar com mácula magenta",NA,NA,NA,"São Paulo","Rio Claro","Floresta Estadual Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Biral, L.","2009","04",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"253","2020-06-15 15:30:35-03","UNESP-RC","HRCB","40590","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Moura, L.C.","153","1999","05","17",NA,"Brasil",NA,NA,"Liana com flores de coloração branca",NA,NA,NA,"São Paulo","Rio Claro","Floresta Estadual Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"254","2020-06-15 15:30:35-03","UNESP-RC","HRCB","17807","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Pereira-Noronha, M.R.","652","1988","04","28",NA,"Brasil",NA,NA,"Trepadeira, estandarte creme com mancha roxa, margem de estrada",NA,NA,NA,"Mato Grosso do Sul","Selvíria","FEP-UNESP-Ilha Solteira","-51.4188995361328","-20.3672008514404",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Garcia, F.C.P.","1996","06","07",NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
"255","2021-01-26 13:54:36-03","IMA","MAC","49094","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Chagas-Mota","8133","2010","08","20",NA,"Brasil",NA,NA,"Trepadeira. Flores cremes.; Agreste.","MAC0049094",NA,NA,"Alagoas","Coité do Nóia","Pereiro Velho.","-36.5786018371582","-9.63222026824951",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"E.C.O.Chagas","2010","08","20",NA,NA,"7660","auto",NA,NA,NA,NA,NA,NA
"256","2021-01-26 13:54:36-03","IMA","MAC","32942","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Chagas-Mota","788","2008","07","23",NA,"Brasil",NA,NA,"Erva lianescente. Flor branca com centro roxo-escuro. Botões florais verdes.; Caatinga.","MAC0032942",NA,NA,"Alagoas","Santana do Ipanema","Serra do Macaco.","-37.2453002929688","-9.37833023071289",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"E.C.O.Chagas","2008","07","23",NA,NA,"22938","auto",NA,NA,NA,NA,NA,NA
"257","2021-01-26 13:54:36-03","IMA","MAC","46108","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Chagas-Mota","7612","2010","02","06",NA,"Brasil",NA,NA,"Trepadeira. Estéril.; Agreste.","MAC0046108",NA,NA,"Alagoas","Taquarana","Serra da Itapaiuna.","-36.497200012207","-9.64500045776367",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"E.C.O.Chagas","2010","02","06",NA,NA,"13261","auto",NA,NA,NA,NA,NA,NA
"258","2021-01-26 13:54:36-03","IMA","MAC","31062","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","R.P.Lyra-Lemos; et al.","10473","2007","08","24",NA,"Brasil",NA,NA,"Trepadeira. Flores roxas.; Transição Foresta Serrana - Caatinga","MAC0031062",NA,NA,"Alagoas","Traipu","Fazenda São Francisco.","-37.0032997131348","-9.97056007385254",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Chagas-Mota","2008","02","21",NA,NA,"30834","auto",NA,NA,NA,NA,NA,NA
"259","2021-01-26 13:54:36-03","IMA","MAC","57112","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","A.G.Manzatto; M.C.Guimarães","154","1997","04","01",NA,"Brasil",NA,NA,"Liana. Herbácea com flores.","MAC0057112",NA,NA,"São Paulo","Brotas","Floresta decídua.","-49.233931","-22.290883",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A.Furlan","1997","04","01","-49.233931","-22.290883",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-01-26 13:54:36-03","IMA","MAC","43224","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Chagas-Mota","4728","2009","08","08",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas.; Caatinga.","MAC0043224",NA,NA,"Alagoas","Inhapi","Serra do Grude.","-37.7486000061035","-9.22138977050781",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"E.C.O.Chagas","2009","08","08",NA,NA,"22926","auto",NA,NA,NA,NA,NA,NA
"261","2021-01-26 13:54:36-03","IMA","MAC","42766","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","4286","2009","07","10",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas, com róseo.; Brejo de Altitude.","MAC0042766",NA,NA,"Alagoas","Santana do Ipanema","Serra do Gugi","-37.2453002929688","-9.37833023071289",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"E.C.O.Chagas","2009","07","10",NA,NA,"22938","auto",NA,NA,NA,NA,NA,NA
"262","2021-01-26 13:54:36-03","IMA","MAC","42767","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","4287","2009","07","10",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas, com róseo. Fruto verde.; Brejo de Altitude.","MAC0042767",NA,NA,"Alagoas","Santana do Ipanema","Serra do Gugi","-37.2453002929688","-9.37833023071289",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"E.C.O.Chagas","2009","07","10",NA,NA,"22938","auto",NA,NA,NA,NA,NA,NA
"263","2021-01-26 13:54:36-03","IMA","MAC","44366","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Chagas-Mota; V.G.Ramalho","5870","2009","10","03",NA,"Brasil",NA,NA,"Trepadeira. Estéril.; Mata Atlântica.","MAC0044366",NA,NA,"Alagoas","Teotônio Vilela","Usina Seresta, Madeiras.","-36.3527984619141","-9.90528011322021",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"E.C.O.Chagas","2009","10","03",NA,NA,"19436","auto",NA,NA,NA,NA,NA,NA
"264","2021-01-26 13:54:36-03","IMA","MAC","7849","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","G.L.Esteves; C.S.S.Barros","2573","1991","05","05",NA,"Brasil",NA,NA,"Trepadeira; Floresta úmida Perenifólia.","MAC0007849",NA,NA,"Ceará","Crato","Floresta Nacional do Araripe.","-39.4094009399414","-7.23416996002197",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"265","2014-11-06 16:17:12-02","UFPB","EAN","9923","S","Plantae","Fabaceae","Centrosema","cf. sagittatum","Centrosema cf. sagittatum","A. Almeida; L. P. Félix","382","2003","07","08",NA,"Brasil",NA,NA,"Planta volúvel, flores brancas com detalhes roxas no estandarte ( central ), frutos verdes imaturos .",NA,NA,NA,"Paraíba","Esperança","Lagoa de Pedra","-35.8572","-7.023",NA,"(H. B. ex Willd) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"15185","auto",NA,NA,NA,NA,NA,NA
"266","2014-11-06 16:17:13-02","UFPB","EAN","5249","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","L. P. Félix; G. V. Dornelas","2493","1989","12","01",NA,"Brasil",NA,NA,"Volúvel, estandarte verde com mancha púrpura na face interior.",NA,NA,NA,"Paraíba","Areia","Fazenda Pirauá","-35.6917","-6.96333",NA,"(H. B. ex Willd) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"267","2014-11-06 16:17:13-02","UFPB","EAN","19217","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum",NA,"13886","2012","08","31",NA,"Brasil",NA,NA,"Volúvel, flores cremes com guias do néctar vináceos.",NA,NA,NA,"Paraíba","Areia","CCA - UFPB, Campus - II","-35.6917","-6.96333",NA,"(H. B. ex Willd) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"268","2014-11-06 16:17:13-02","UFPB","EAN","8194","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum",NA,"5889","1993","07","09",NA,"Brasil",NA,NA,"Volúvel, flores brancas.",NA,NA,NA,"Paraíba","Nova Floresta","Terrenos encapoeirados","-36.2033","-6.45528",NA,"(H. B. ex Willd) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"11743","auto",NA,NA,NA,NA,NA,NA
"269","2014-11-06 16:17:13-02","UFPB","EAN","1175","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum",NA,NA,"1954","09","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Paraíba","Areia","Lugares altos e frescos, incultos","-35.6917","-6.96333",NA,"(H. B. ex Willd) Brandegee",NA,NA,"V. P. B. Fevereiro","1979","09","11",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"270","2021-02-04 10:28:51-03","UFRPE","HST","18471","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","A.S.Lima","s.n.","2008","05","22",NA,"Brasil",NA,NA,"Cipó; frutos verdes.","HST018471",NA,NA,"Ceará","Aiuaba",NA,"-40.1236000061035","-6.57360982894897",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"J.S.Marques","2008","12","10",NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"271","2021-02-04 10:28:51-03","UFRPE","HST","6757","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","A.M.Miranda; L.Oliveira, S.Pitrez et R.Ferreira","2698","1997","06","07",NA,"Brasil",NA,NA,"Volúvel; flores verde-alvacenta, vexilium com máculas roxas.","HST006757",NA,NA,"Pernambuco","Triunfo","Lagoa Nova","-38.1016998291016","-7.83805990219116",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"L.P.Queiroz","2006","06",NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA
"272","2020-09-02 16:27:29-03","Cenargen","CEN","83113","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Clarissa Gouveia Fontes","114","2007","03","14",NA,"Brasil","Unicata",NA,"Frutos imaturos.","CEN00083113",NA,NA,"DF","BRASILIA","Fazenda Sucupira. Trecho final da mata do Açudinho.","48.0133333","-15.906944","CEN00083113","(Humb. & Bonpl. ex Willd.) Brandegee","1090","1090","G. Pereira-Silva","2007","06",NA,"48.0133333","-15.906944",NA,NA,NA,"1",NA,NA,NA,NA
"273","2020-09-02 16:27:29-03","Cenargen","CEN","56017","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Roberto Fontes Vieira","1489","1993","04","30",NA,"Brasil","Exsicatas",NA,"Cálice verde, alas brancas com estrias lilás, quilha branca, anteras amarelas.","CEN00056017",NA,NA,"GO","CALDAS NOVAS","Beira do Rio Corumbá, próximo ao eixo da barragem de Corumbá II.","-48.483333","-17.55","CEN00056017","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"B. M. T. Walter","2018","11",NA,"-48.483333","-17.55",NA,NA,NA,"3",NA,NA,NA,NA
"274","2020-09-02 16:27:29-03","Cenargen","CEN","70274","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","José Francisco Montenegro Valls","9152","1985","10","14",NA,"Brasil","Exsicatas",NA,"Ápice dos ramos volúvel.","CEN00070274",NA,NA,"MS","CORUMBA","2,4 km desde a estrada Corumbá - Porto da Manga, ao longo da estrada de acesso à Fazenda Vale do Paraíso.","-57.535277","-19.17","CEN00070274","(Humb. & Bonpl. ex Willd.) Brandegee","155","155","J. F. M. Valls","1985","10",NA,"-57.535277","-19.17",NA,NA,NA,"7",NA,NA,NA,NA
"275","2020-09-02 16:27:29-03","Cenargen","CEN","11599","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Alexander Curt Brade","18419","1946","05","27",NA,"Brasil","Exsicatas",NA,"Doação do Jardim Botânico do Rio de Janeiro - Herbário RB (56167).","CEN00011599",NA,NA,"ES","ITAGUACU","Jatiboca",NA,NA,"CEN00011599","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"V. P. Barbosa","1975","02",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"276","2020-09-02 16:27:29-03","Cenargen","CEN","17493","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Bruno Machado Teles Walter","1751","1992","07","09",NA,"Brasil","Exsicatas",NA,"Ocorre em locais mais perturbados. Bacia de inundação da UHE Serra da Mesa.","CEN00017493",NA,NA,"GO","URUACU","Fazenda Baião, sede à 26 km de Uruaçú, na margem esquerda do rio das Almas. Mata próxima ao rio.",NA,NA,"CEN00017493","(Humb. & Bonpl. ex Willd.) Brandegee","440","440","G. Pereira-Silva","1992","07",NA,"-4903333.0","-1463333.0",NA,NA,NA,"2",NA,NA,NA,NA
"277","2020-09-02 16:27:29-03","Cenargen","CEN","32535","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Ladislau Araújo Skorupa","709","1989","05","30",NA,"Brasil","Unicata",NA,NA,"CEN00032535",NA,NA,"MT","SALTO DO CEU","Fazenda Porta do Céu. A 44 Km de Porta do Céu - Rumo a Santa Fé.","-58.133333","-15.133333","CEN00032535","(Humb. & Bonpl. ex Willd.) Brandegee","460","460","R. T. Queiroz","2012","05",NA,"-58.133333","-15.133333",NA,NA,NA,"1",NA,NA,NA,NA
"278","2020-09-02 16:27:29-03","Cenargen","CEN","43049","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Glocimar Pereira-Silva","5130","2001","05","24",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043049",NA,NA,"GO","MINACU","Estrada de acesso à casa de visitas.",NA,NA,"CEN00043049","(Humb. & Bonpl. ex Willd.) Brandegee","360","360","G. Pereira-Silva","2001","05",NA,"-4816111.0","-1340000.0",NA,NA,NA,"4",NA,NA,NA,NA
"279","2020-09-02 16:27:29-03","Cenargen","CEN","21841","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Lídio Coradin","7808","1987","06","25",NA,"Brasil","Exsicatas",NA,"Flor com estrias. Uma única vagem.","CEN00021841",NA,NA,"CE","CRATO","Estrada do Lameiro, km 5 (desde o centro da cidade, praça da Sé).","-39.4094009399414","-7.23416996002197","CEN00021841 CEN00021841_1","(Humb. & Bonpl. ex Willd.) Brandegee","490","490","L. P. Queiroz","1999","08",NA,"-3931667.0","-723333.0","30071","auto",NA,"13",NA,NA,NA,NA
"280","2020-09-02 16:27:29-03","Cenargen","CEN","21874","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Lídio Coradin","7790","1987","06","24",NA,"Brasil","Exsicatas",NA,"Volúvel, estolonífera. Folhas adoradas por insetos (vaquinhas). Frutos amphicarpicos, aéreos com cerca de 15 cm e subterrâneos entre 3 a 4 cm. Germoplasma obtido de 3 plantas.","CEN00021874",NA,NA,"CE","CRATO","Rodovia Crato - Exu, km 7, subida da chapada do Araripe.","-39.4094009399414","-7.23416996002197","CEN00021874","(Humb. & Bonpl. ex Willd.) Brandegee","650","650","L. Coradin","1987","06",NA,"-3961667.0","-720000.0","30071","auto",NA,"7",NA,NA,NA,NA
"281","2020-09-02 16:27:29-03","Cenargen","CEN","11600","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Afrânio G. Fernandes - EAC","2080","1961","00","00",NA,"Brasil","Exsicatas",NA,"Daoção Jardim Botânico do Rio de Janeiro RB 113513","CEN00011600",NA,NA,"CE","FORTALEZA",NA,"-38.543098449707","-3.71722006797791","CEN00011600","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"V. P. Barbosa","1975","02",NA,NA,NA,"19924","auto",NA,"1",NA,NA,NA,NA
"282","2020-09-02 16:27:29-03","Cenargen","CEN","21843","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Lídio Coradin","7822","1987","06","26",NA,"Brasil","Exsicatas",NA,"Bom desenvolvimento vegetativo. Grande produção de sementes. Vagens muito atacadas por larvas de insetos. Ramos muito compridos. Vagens produzidas na base da planta. Germoplasma obtido de 6 plantas.","CEN00021843",NA,NA,"CE","SANTANA DO CARIRI","Estrada Buritis - Crato, km 1.","-39.7369003295898","-7.18833017349243","CEN00021843 CEN00021843_1 CEN00021843_2","(Humb. & Bonpl. ex Willd.) Brandegee","550","550","L. P. Queiroz","1999","08",NA,"-3975000.0","-721667.0","25041","auto",NA,"1",NA,NA,NA,NA
"283","2020-09-02 16:27:29-03","Cenargen","CEN","20582","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Lídio Coradin","7864","1987","06","30",NA,"Brasil","Exsicatas",NA,"Frutos em final de maturação. Frutificação amplicárpica. Grande produção de frutos aéreos (vagens longas). Frutos próximos e na base da planta (médios e curtos) e subterrâneos (curtos). Germoplasma obtido de 4 plantas.","CEN00020582",NA,NA,"CE","TIANGUA","Rodovia Sobral - Tianguá (BR - 222), km 67, início da subida da serra de Ibiapaba","-40.99169921875","-3.7322199344635","CEN00020582","(Humb. & Bonpl. ex Willd.) Brandegee","240","240","L. P. Queiroz","1999","08",NA,"-4093333.0","-366667.0","36695","auto",NA,"5",NA,NA,NA,NA
"284","2020-09-02 16:27:29-03","Cenargen","CEN","25697","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Lídio Coradin","7873","1987","06","30",NA,"Brasil","Exsicatas",NA,"Bom desenvolvimento vegetativo, folhas grandes. Presença de brocas no caule. Antracnose nas vagens. Algumas folhas de coloração vermelha. Caules finos e estoloníferos. Ramos com até 3m. Boa ramificação a partir da base.","CEN00025697",NA,NA,"CE","TIANGUA","Rodovia Sobral - Tianguá (BR - 222), km 69, início da subida da serra de Ibiapaba","-40.99169921875","-3.7322199344635","CEN00025697","(Humb. & Bonpl. ex Willd.) Brandegee","360","360","L. P. Queiroz","1999","08",NA,"-4096667.0","-368333.0","36695","auto",NA,"8",NA,NA,NA,NA
"285","2020-09-02 16:27:29-03","Cenargen","CEN","64679","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","João Marcelo de Rezende","1075","2006","04","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00064679",NA,NA,"DF","BRASILIA","Sobradinho. Fercal - Face norte da mina da Cimento Tocantins S.A., entrada da gruta.","-47.9296989440918","-15.7797002792358","CEN00064679","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"B. M. T. Walter","2018","11",NA,NA,NA,"70570","auto",NA,"2",NA,NA,NA,NA
"286","2020-09-02 16:27:29-03","Cenargen","CEN","30243","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Glocimar Pereira-Silva","3561","1996","03","20",NA,"Brasil","Exsicatas",NA,"Flores lilás-claro.","CEN00030243",NA,NA,"GO","CALDAS NOVAS","Alternativa 9, margem direita do rio Corumbá, margem esquerda do córrego.","-48.625","-17.74169921875","CEN00030243","(Humb. & Bonpl. ex Willd.) Brandegee","560","560",NA,NA,NA,NA,"-4851667.0","-1783333.0","36612","auto",NA,"2",NA,NA,NA,NA
"287","2020-09-02 16:27:29-03","Cenargen","CEN","44812","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Glocimar Pereira-Silva","6256","2002","03","26",NA,"Brasil","Exsicatas",NA,"Área de Influência da AHE Queimado.","CEN00044812",NA,NA,"GO","FORMOSA","Margem esquerda da lagoa do Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601","CEN00044812","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"G. Pereira-Silva","2002","03",NA,"-4719722.0","-1598333.0","113054","auto",NA,"2",NA,NA,NA,NA
"288","2020-09-02 16:27:29-03","Cenargen","CEN","24235","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Glocimar Pereira-Silva","1263","1993","03","23",NA,"Brasil","Exsicatas",NA,"CARENA LILAS. QUILHA BRANCA COM APICE LILAS","CEN00024235",NA,NA,"GO","IPAMERI","MARGEM ESQUERDA DO R.CORUMBA; EM FRENTE A ESTACAO DE MEDICAO DE VASAO S.O.3. AREA DE INFLUENCIA","-48.1596984863281","-17.7219009399414","CEN00024235","(Humb. & Bonpl. ex Willd.) Brandegee","600","600","L. P. Queiroz","2000","12",NA,NA,NA,"102542","auto",NA,"4",NA,NA,NA,NA
