"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime"
"393","2018-10-25 11:28:11-03","F","FMNH-SEEDPLANTS","V0424779F","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","A. C. Brade","6661","1913","11","9","South America","Brazil",NA,NA,NA,"V0424779F",NA,NA,"Spermatophyta",NA,NA,"V0424779F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"394","2018-10-25 11:28:11-03","F","FMNH-SEEDPLANTS","V0424780F","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","T. Rojas","4102","1921","11",NA,"South America","Paraguay",NA,NA,NA,"V0424780F",NA,NA,"Spermatophyta",NA,NA,"V0424780F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"395","2018-10-25 11:28:11-03","F","FMNH-SEEDPLANTS","V0424781F","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","W. G. F. Herter","1630","1933","12","2","South America","Paraguay",NA,NA,NA,"V0424781F",NA,NA,"Spermatophyta",NA,NA,"V0424781F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"396","2018-10-25 11:28:11-03","F","FMNH-SEEDPLANTS","V0424782F","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","P. Dusén","10854a","1910","11","24","South America","Brazil",NA,NA,NA,"V0424782F",NA,NA,"Spermatophyta",NA,NA,"V0424782F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"397","2018-10-25 11:28:11-03","F","FMNH-SEEDPLANTS","V0424783F","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","A. F. Regnell","875","1860","12","15","South America","Brazil",NA,NA,NA,"V0424783F",NA,NA,"Spermatophyta",NA,NA,"V0424783F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"398","2018-10-25 11:28:11-03","F","FMNH-SEEDPLANTS","V0424784F","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","E. Hassler","9609",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0424784F",NA,NA,"Spermatophyta",NA,NA,"V0424784F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"399","2018-10-25 11:28:11-03","F","FMNH-SEEDPLANTS","V0424785F","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","A. F. Regnell","875","1868","11","22","South America","Brazil",NA,NA,NA,"V0424785F",NA,NA,"Spermatophyta",NA,NA,"V0424785F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"400","2020-01-27 18:24:27-03","IAC","IAC","31919","S","Plantae","Apocynaceae-2.Apocynoideae","Mandevilla","coccinea","Mandevilla coccinea","A.F.C. Tombolato","s/nº","1993","12","17",NA,"Brasil",NA,NA,NA,NA,NA,"Tibagi, Fazenda Klabin",NA,NA,"(Hook. & Arn.) Woodson",NA,"A.O. Simões","Paraná","-50.6156","-24.3239","Telêmaco Borba",NA,NA,"2012","08","-50.6156","-24.3239",NA,NA,"17",NA,NA,NA,NA,NA,NA
"401","2020-01-27 18:24:27-03","IAC","IAC","49761","S","Plantae","Apocynaceae-2.Apocynoideae","Mandevilla","coccinea","Mandevilla coccinea","J.L.S. Tannus","1022","2005","11","30",NA,"Brasil",NA,NA,"Coordenadas do material: 24°16#?#06#?#S, 49°12#?#19#?#W",NA,NA,"Unidade de Pesquisa e Desenvolvimento de Itararé",NA,NA,"(Hook. & Arn.) Woodson",NA,"J.L.S. Tannus","São Paulo","-49.3317","-24.1125","Itararé",NA,NA,"2006","07","-49.3317","-24.1125",NA,NA,"30",NA,NA,NA,NA,NA,NA
"402","2019-04-02 09:30:34-03","URICER","HPBR","7909","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","BUTZKE, A.",NA,"1995","11","15",NA,"Brasil",NA,NA,"25 cm de altura","HPBR007909",NA,NA,NA,NA,"(Hook. & Arn.)",NA,NA,"RS",NA,NA,"Quatro Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"403","2019-04-02 09:30:34-03","URICER","HPBR","1203","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","BUTZKE, A.",NA,"1986","11","30",NA,"Brasil",NA,NA,NA,"HPBR001203",NA,NA,NA,NA,"(Hook. & Arn.) Woodson",NA,"BUTZKE, A.","RS",NA,NA,"Quatro Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"404","2020-11-12 16:59:50-03","UEL","FUEL","13716","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Leitão Filho, HF","1755","1982","11","30",NA,"Brasil",NA,NA,NA,NA,NA,"Campo do Saco","Tracheophyta","Gentianales","(Hook. & Arn.) Woodson",NA,NA,"Minas Gerais","-46.564722","-21.838889","Poços de Caldas",NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-11-12 16:59:50-03","UEL","FUEL","41149","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G; Silva, JM","51683","1987","11","24",NA,"Brasil",NA,NA,NA,NA,NA,"Rod. PR-151","Tracheophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Hatschbach, G","Paraná","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"2001",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"406","2020-11-12 16:59:50-03","UEL","FUEL","44529","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Francisco, EM","188","2008","11","25",NA,"Brasil",NA,NA,NA,NA,NA,"Fazenda Cuiabá, campo ou cerrado","Tracheophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Koch, I","Paraná","-49.948600769043","-24.5261001586914","Piraí do Sul",NA,NA,"2009","05",NA,NA,"37171","auto","13",NA,NA,NA,NA,NA,NA
"407","2020-11-12 16:59:50-03","UEL","FUEL","1785","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Yasuta, H","s.n.","1985","11","02",NA,"Brasil",NA,NA,NA,NA,NA,"Estrada de Ferro","Tracheophyta","Gentianales","(Hook. & Arn.) Woodson",NA,NA,"Paraná","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"408","2020-11-12 16:59:50-03","UEL","FUEL","21250","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, LRM; Cavalheiro, AL; Soares-Silva, LH","s.n.","1996","12","06",NA,"Brasil",NA,NA,NA,NA,NA,"Estrada de acesso para Porto Amazonas","Tracheophyta","Gentianales","(Hook. & Arn.) Woodson",NA,NA,"Paraná","-49.8903007507324","-25.5447006225586","Porto Amazonas",NA,NA,NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA
"409","2020-11-12 16:59:50-03","UEL","FUEL","26686","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Ribeiro, DC; et al.","493","1999","10","28",NA,"Brasil",NA,NA,NA,NA,NA,"Próximo a Vila Nova","Tracheophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Sales, MF","Paraná","-50.7411003112793","-23.7275009155273","São Jerônimo da Serra",NA,NA,"1993",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"410","2020-11-12 16:59:50-03","UEL","FUEL","37366","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Estevan, DA; et al.","650","2004","12","07",NA,"Brasil",NA,NA,NA,NA,NA,"Fazenda Santa Inês, Santa Inês","Tracheophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Koch, I","Paraná","-50.2428016662598","-24.2458000183105","Ventania",NA,NA,"2009","05",NA,NA,"32424","auto","13",NA,NA,NA,NA,NA,NA
"411","2019-11-01 14:52:44-03","UnB","UB","143181","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Irwin, HS; Souza, R; Santos, RR","8578","1965","09","23","Southern America","Brasil",NA,NA,"Simple herb from swollen root. Corolla light pink, the tube white. Root separate.; Burned-over cerrado.",NA,NA,"Ca. 10 km S. of Brasília, on road to Belo Horizonte.","Dicotyledoneae",NA,"(Hook. & Arn.) Woodson",NA,"Sales, MF","Distrito Federal",NA,NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA
"412","2019-11-01 14:52:44-03","UnB","UB","5319","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Gomes Júnior, JC","1479","1963","11","23","Southern America","Paraguay",NA,NA,"Flores vermelho-carmim.; Arbusto pequeno. Flor vermelha; Cerrado.",NA,NA,"60 km da estrada para Bela Vista","Dicotyledoneae",NA,"(Hook. & Arn.) Woodson",NA,"Morales, JF",NA,NA,NA,"Pedro Juan Caballero",NA,NA,"2009","12",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"413","2020-08-20 14:56:20-03","UFSC","FLOR","50481","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","343","2013","01","21",NA,"Brasil",NA,NA,"Campo natural seco e pedregoso. Subarbusto com flores vermelhas.","FLOR0050481",NA,"Interior de Palmas.",NA,"Gentianales","(Hook. & Arn.) Woodson","FLOR0050481 FLOR0050481_v01","Campestrini, S.","Paraná","-51.899722","-26.394167","Coronel Domingos Soares","1060","1060","2013","07","51º53'59''W","26º23'39''S",NA,NA,"04",NA,NA,NA,NA,NA,NA
"414","2020-08-20 20:39:00-03","UFSC","FLOR","58170","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Santos, E.D.; Trevisan, R. & Campestrini, S.","82","2013","03","03",NA,"Brasil",NA,NA,"flor vermelha","FLOR0058170",NA,"UAP16/UAL2.",NA,"Gentianales","(Hook. & Arn.) Woodson","FLOR0058170","Santos, E.D.","Santa Catarina","-50.51","-28.18","Lages","995","995","2013",NA,"50º30'36''W","28º10'48''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-08-20 20:39:00-03","UFSC","FLOR","26022","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Jarenkow, J.A.; Bueno, R.M.","1157","1988","12","27",NA,"Brasil",NA,NA,"erva, flor vermelha","FLOR0026022",NA,"Itaimbezinho.",NA,"Gentianales","(Hook. & Arn.) Woodson","FLOR0026022","Jarenkow, J.A.","Rio Grande do Sul","-50.1446990966797","-29.0478000640869","Cambará do Sul",NA,NA,"1988",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-08-20 20:39:00-03","UFSC","FLOR","9450","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Falkenberg, D.B.","2942","1985","10","26",NA,"Brasil",NA,NA,"erva com xilopódio, flor vermelha, 0,3m altura. Com látex branco","FLOR0009450",NA,"Próximo do trevo na BR 101 de acesso à cidade.",NA,"Gentianales","(Hook. & Arn.) Woodson","FLOR0009450","Falkenberg, D.B.","Rio Grande do Sul","-49.7268981933594","-29.3353004455566","Torres","40","40","1985",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"417","2020-08-20 20:39:00-03","UFSC","FLOR","15979","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Falkenberg, D.B.","3409","1986","02","13",NA,"Brasil",NA,NA,"subarbusto com pequeno xilopódio, flor vermelho-forte, 0,4m altura","FLOR0015979",NA,"Próximo trevo de acesso da BR 101 a Torres.",NA,"Gentianales","(Hook. & Arn.) Woodson","FLOR0015979","Falkenberg, D.B.","Rio Grande do Sul","-49.7268981933594","-29.3353004455566","Torres","20","20","1986",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"418","2020-08-20 14:56:20-03","UFSC","FLOR","4796","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Reitz, R.; Klein, R.M.","14283","1962","12","20",NA,"Brasil",NA,NA,"erva, flor vermelha","FLOR0004796",NA,NA,NA,"Gentianales","(Hook. & Arn.) Woodson","FLOR0004796",NA,"Santa Catarina","-51.2249984741211","-27.4016990661621","Campos Novos","1000","1000",NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA,NA
"419","2021-03-04 15:43:31-03","IF","SPSF","53747","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","G. Durigan et al.","s/n","2000","10","17","América do Sul","Brasil",NA,NA,"COLETA: Caule ereto partindo de xilopódio. Flores róseo-alaranjadas.; GEOGRAFIA: Cerrado. (Projeto Biota).;",NA,NA,NA,"Magnoliophyta","Gentianales","((Hook. & Arn.)) Woodson",NA,"Washington","SP","-45.8800010681152","-23.1700000762939","São José dos Campos",NA,NA,"2001","06",NA,NA,"39297","auto","30","Magnoliopsida",NA,NA,NA,NA,NA
"420","2021-03-04 15:43:31-03","IF","SPSF","02407","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","D.Bento Pickel",NA,"1945","11","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Gentianales",NA,NA,"L.S.Kinoshita","SP","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1996","09",NA,NA,"53584","auto","30","Magnoliopsida",NA,NA,NA,NA,NA
"421","2021-03-04 15:43:31-03","IF","SPSF","53371","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","J.B. Baitello et al.","2808","2014","11","05","América do Sul","Brasil",NA,NA,"COLETA: Erva. Flores na cor rosa.; GEOGRAFIA: Vegetação de Campo.;",NA,NA,"Estação Experimental de Itararé","Magnoliophyta","Gentianales","((Hook. & Arn.)) Woodson",NA,"O.T. Aguiar","SP","-49.178333","-24.2275","Itararé","1030","1030","2017","12",NA,NA,NA,NA,"31","Magnoliopsida",NA,NA,NA,NA,NA
"422","2021-03-04 15:43:31-03","IF","SPSF","34152","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","F.A.R.D.P.Arzolla & F.E.S.P.Vilela","765","2004","03","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,"P.E.Juqueri","Magnoliophyta","Gentianales",NA,NA,NA,"SP","-46.7200012207031","-23.3199996948242","Franco da Rocha",NA,NA,NA,NA,NA,NA,"12135","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"423","2021-03-04 15:43:31-03","IF","SPSF","30866","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","J.B.Baitello & F.S.Peres","1397","2003","01","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado alterado&nf;;",NA,NA,"P.E.Juqueri","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"J.B.Baitello","SP","-46.7200012207031","-23.3199996948242","Franco da Rocha",NA,NA,"2003","05",NA,NA,"12135","auto","10","Magnoliopsida",NA,NA,NA,NA,NA
"424","2021-03-04 15:43:31-03","IF","SPSF","29176","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","J.B.Baitello","1078","2001","10","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,NA,"P.E.Juqueri","Magnoliophyta","Gentianales",NA,NA,NA,"SP","-46.7200012207031","-23.3199996948242","Franco da Rocha",NA,NA,NA,NA,NA,NA,"12135","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"425","2021-03-04 15:43:31-03","IF","SPSF","27896","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","J.B.Baitello","926","2001","02","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"P.E.Juqueri","Magnoliophyta","Gentianales",NA,NA,"J.B.Baitello","SP","-46.7200012207031","-23.3199996948242","Franco da Rocha",NA,NA,"2002","08",NA,NA,"12135","auto","26","Magnoliopsida",NA,NA,NA,NA,NA
"426","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","coccinea","Dipladenia coccinea","Tweedie, J","791",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"Habitat in Brasilia meridionali in saxosis ad flum. Jacuhy",NA,NA,"(Hook. & Arn.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Widgren, JF","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"et alibi in prov. Minarum",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Stephan, MD","s.n.",NA,NA,NA,NA,"?",NA,NA,"in hb. Mart.",NA,NA,"ad Congonhas do Campo",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","A. St.-Hil.","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"in prov. Rio Grande do Sul",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Langsdorff, GB","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"et alibi in prov. Minarum",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Lindberg, GA","s.n.",NA,NA,NA,NA,"?",NA,NA,"in hb. Mart.",NA,NA,"Habitat in a campis ad oppidum Caldas",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Stephan, MD","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in hb. Mart.",NA,NA,"ad Congonhas do Campo",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Gaudichaud Beaupré, C","701",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in prov. Rio Grande do Sul",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in prov. Rio Grande do Sul",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Gaudichaud Beaupré, C","700",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in prov. Rio Grande do Sul",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Isabelle, A","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in hb. Mus. par.",NA,NA,"in prov. Rio Grande do Sul",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in prov. S. Pauli",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Lindberg, GA","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in hb. Mart.",NA,NA,"Habitat in a campis ad oppidum Caldas",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"et alibi in prov. Minarum",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Riedel, L","1698",NA,NA,NA,"Southern America","Brazil",NA,NA,"Florebat Decembri. Pl. Vaga.",NA,NA,"in campis herbidis supra saxa arenaceo - ferruginosa plurib. loc. S. Pauli e. g. prope Mogy et Jundiahy",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in campis herbidis supra saxa arenaceo - ferruginosa plurib. loc. S. Pauli e. g. prope Mogy et Jundiahy",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Lund, PW","890",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in campis herbidis supra saxa arenaceo - ferruginosa plurib. loc. S. Pauli e. g. prope Mogy et Jundiahy",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"et alibi in prov. Minarum",NA,NA,"(Stadelm.) Müll.Arg.",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-02-08 12:33:01-03","UFRGS","ICN","159862","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Grings, M","474","2009","02","28","América do Sul","Brasil",NA,NA,"erva de flores vermelhas; em campo seco","ICN00011240",NA,"Bandeirinhas, Fazenda do Cilho","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011240","Grings, M","RS","-50.4166984558105","-28.6678009033203","Bom Jesus","976","976",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
