"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"277","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597469","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Weddell, H.A.",NA,"1945","4","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597469' target='other'> <mi>dwc_moreinfo</mi></a>","P05597469","P05597469_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3106",NA,NA,NA
"278","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597471","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597471' target='other'> <mi>dwc_moreinfo</mi></a>","P05597471","P05597471_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1614",NA,NA,NA
"279","2015-09-05 09:05:16-03","MNHN","RECOLNAT_MNHN_P","P05597472","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Dubois, D.",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597472' target='other'> <mi>dwc_moreinfo</mi></a>","P05597472","P05597472_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"811",NA,NA,NA
"280","2015-09-05 09:05:16-03","MNHN","RECOLNAT_MNHN_P","P05597474","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Hatschbach, G.|Haas, H.",NA,"1967","1","22",NA,"Brasil","Paraná","Icaraíma","Entre Icaraíma e Casa Branca.","-53.613899230957","-23.3955993652344","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597474' target='other'> <mi>dwc_moreinfo</mi></a>","P05597474","P05597474_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,"15840",NA,NA,NA
"281","2015-09-05 09:05:15-03","MNHN","RECOLNAT_MNHN_P","P05597470","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Reitz|Klein",NA,"1962","1","27",NA,"Brasil","Paraná","Guaíra","Seta Quedas.","-54.2557983398438","-24.0799999237061","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597470' target='other'> <mi>dwc_moreinfo</mi></a>","P05597470","P05597470_01",NA,"220",NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,"12126",NA,NA,NA
"282","2015-09-18 10:29:23-03","MNHN","RECOLNAT_MNHN_P","P00594533","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Mélinon, E.M.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594533' target='other'> <mi>dwc_moreinfo</mi></a>","P00594533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2015-09-04 05:53:38-03","MNHN","RECOLNAT_MNHN_P","P00594535","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Sagot, P.A.",NA,"1858","7",NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594535' target='other'> <mi>dwc_moreinfo</mi></a>","P00594535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101",NA,NA,NA
"284","2015-12-07 12:14:26-02","MNHN","RECOLNAT_MNHN_P","P00671849","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Martin, J.",NA,NA,NA,NA,NA,"[Guyane française]",NA,NA,"Cayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671849' target='other'> <mi>dwc_moreinfo</mi></a>","P00671849","P00671849_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2015-09-05 08:57:16-03","MNHN","RECOLNAT_MNHN_P","P05474852","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Sebastiani","Chaffanjon, M.J.",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"Plants des bords de l´Orénoque.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05474852' target='other'> <mi>dwc_moreinfo</mi></a>","P05474852","P05474852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"224",NA,NA,NA
"286","2015-09-05 09:05:16-03","MNHN","RECOLNAT_MNHN_P","P05597480","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597480' target='other'> <mi>dwc_moreinfo</mi></a>","P05597480","P05597480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9957",NA,NA,NA
"287","2015-09-05 09:05:17-03","MNHN","RECOLNAT_MNHN_P","P05597487","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Jobert",NA,"1877","1","1",NA,"Brasil",NA,NA,"Laranjeiras ( bas Amazone).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597487' target='other'> <mi>dwc_moreinfo</mi></a>","P05597487","P05597487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"290",NA,NA,NA
"288","2015-09-05 09:05:17-03","MNHN","RECOLNAT_MNHN_P","P05597485","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Krukoff, B.A.",NA,"1936","10","26",NA,"Brasil","Amazonas","São Paulo de Olivença","Basin of creek Belém.","-68.8724975585938","-3.37832999229431","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597485' target='other'> <mi>dwc_moreinfo</mi></a>","P05597485","P05597485_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"362329","auto",NA,NA,"8959",NA,NA,NA
"289","2018-05-29 13:40:01-03","MNHN","RECOLNAT_MNHN_P","P00671845","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","moricandiana","Hiraea moricandiana","A.Juss.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671845' target='other'> <mi>dwc_moreinfo</mi></a>","P00671845","P00671845_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2015-09-22 11:38:40-03","MNHN","RECOLNAT_MNHN_P","P00671847","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Hiraea","salzmanniana","Hiraea salzmanniana","A.Juss.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671847' target='other'> <mi>dwc_moreinfo</mi></a>","P00671847","P00671847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2014-01-17 16:53:46-02","MNHN","RECOLNAT_MNHN_P","P00577473","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Tetrapterys","lucida","Tetrapterys lucida","A.Juss.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00577473' target='other'> <mi>dwc_moreinfo</mi></a>","P00577473","P00577473_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2015-11-07 01:22:23-02","MNHN","RECOLNAT_MNHN_P","P02429110","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Tetrapterys","lucida","Tetrapterys lucida","A.Juss.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429110' target='other'> <mi>dwc_moreinfo</mi></a>","P02429110","P02429110_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2015-11-07 01:22:26-02","MNHN","RECOLNAT_MNHN_P","P02429111","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Tetrapterys","lucida","Tetrapterys lucida","A.Juss.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429111' target='other'> <mi>dwc_moreinfo</mi></a>","P02429111","P02429111_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2015-11-07 02:17:18-02","MNHN","RECOLNAT_MNHN_P","P02429112","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Tetrapterys","lucida","Tetrapterys lucida","A.Juss.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429112' target='other'> <mi>dwc_moreinfo</mi></a>","P02429112","P02429112_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-11 17:19:29-03","UFPR","UPCB","37761","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Anderson, W.R.","Zardini, E.M.","29773","1992","01","13",NA,"Paraguai",NA,NA,"Paraguari, Acahay Massif, easternmost peak, W part","-57.133333","-25.866667",NA,"Liana. Gallery forest..",NA,NA,NA,NA,NA,NA,"-57.133333","-25.866667","1993","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-11 17:19:29-03","UFPR","UPCB","37764","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Anderson, W.R.","Zardini, E.M.","29757","1992","01","13",NA,"Paraguai",NA,NA,"Paraguari, Acahay Massif, easternmost peak, W part","-57.133333","-25.866667",NA,"Liana, corolla orange, gallery forest..",NA,NA,NA,NA,NA,NA,"-57.133333","-25.866667","1993","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-11 17:19:29-03","UFPR","UPCB","38408","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Anderson, W.R.","Zardini, E.M.","30015","1992","01","27",NA,"Paraguai",NA,NA,"Paraguari, Acahay Massif, Easternmost Peak, base of peak, 25°52'S 57°08'W","-57.133333","-25.866667",NA,"Liana..",NA,NA,NA,NA,NA,NA,"-57.133333","-25.866667","1993","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-11 17:19:29-03","UFPR","UPCB","69716","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Almeida, R.F.","Fraga, C.N.","1900","2008","02","19",NA,"Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,"Trepadeira. Folhas brilhosas. Flores amarelas, com pétala posterior avermelhada. Material prensado em alcool..",NA,NA,NA,"313","313",NA,"9999","9999","2012","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-11 17:19:29-03","UFPR","UPCB","71170","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Almeida, R.F.","Amorim, A.M.","7185","2008","02","19",NA,"Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,"Liana ca. 8m alt. Pétala posterior vermelha, as demais amarelo-vívido. Material prensado em álcool..",NA,NA,NA,"313","313",NA,"9999","9999","2012","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-11 17:19:29-03","UFPR","UPCB","63121","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Ribas, O.S.","Urben-Filho, A.","222","2008","11","13",NA,"Brasil","Paraná","Telêmaco Borba","Bota Espera.","-50.6156005859375","-24.3239002227783",NA,"Herbácea, inflorescencia vermelha..",NA,NA,NA,NA,NA,NA,NA,NA,"2009","02",NA,"35037","auto",NA,NA,NA,NA,NA,NA
"301","2021-02-11 17:19:29-03","UFPR","UPCB","63097","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Guimarães, O.A.","Urben-Filho, A.","174","2008","09","04",NA,"Brasil","Paraná","Telêmaco Borba","Eixo da Barragem UHE Mauá.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","09","02","35037","auto",NA,NA,NA,NA,NA,NA
"302","2021-02-11 17:19:29-03","UFPR","UPCB","51921","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Guimarães, O.A.","Cervi, A.C.","6933","1999","12","09",NA,"Brasil","Paraná","Foz do Iguaçu","Estrada das Cataratas","-54.5881004333496","-25.5478000640869",NA,"Decumbente, flor amarela, beira da floresta estacional semidecidual..",NA,NA,NA,NA,NA,NA,NA,NA,"2005","09",NA,"39570","auto",NA,NA,NA,NA,NA,NA
"303","2021-02-11 17:19:29-03","UFPR","UPCB","52262","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Ribas, O.S.","Ribas, O.S.","5659","2003","12","18",NA,"Brasil","Paraná","São Pedro do Ivaí","Fazenda Santa Bárbara","-51.8563995361328","-23.8652992248535",NA,"Trepadeira lenhosa, flor amarela. Floresta estacional semidecidual..",NA,NA,NA,NA,NA,NA,NA,NA,"2004","01","01","16604","auto",NA,NA,NA,NA,NA,NA
"304","2021-02-11 17:19:29-03","UFPR","UPCB","48852","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Guimarães, O.A.","Souza, L.A.",NA,"2004","07","07",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,"Árvore ca. 4m, flores pequenas e vermelhas..",NA,NA,NA,NA,NA,NA,NA,NA,"2004","08",NA,"19250","auto",NA,NA,NA,NA,NA,NA
"305","2021-02-11 17:19:27-03","UFPR","UPCB","87526","PreservedSpecimen","Plantae",NA,NA,"Malighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A.Juss.) W.R.Anderson","David, F. & Cordeiro, J.","Engels, M.E. et al.","1249","2013","07","16",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira","-52.8596992492676","-22.656400680542",NA,"Liana, Caule castanho. Folhas verdes discolores. Frutos verdes claros. Floresta Estacional Semidecidual..",NA,NA,NA,NA,NA,NA,NA,NA,"2015","01",NA,"16110","auto",NA,NA,NA,NA,NA,NA
"306","2009-07-13 12:30:00-03","MO","MOBOT","2856440","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","Ronald L.Liesner","Felix Woytkowski","Woytkowski 5704","1950","4","18","South America","Peru","Cajamarca",NA,"Santa Rosa, . Cajamarca. In the forest.",NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2009-08-21 07:03:00-03","MO","MOBOT","1946603","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Émile Hassler","Hassler 5478",NA,NA,NA,"South America","Paraguay","Canindeyú",NA,"Sierra del Mbaracayu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2011-10-20 17:41:00-02","MO","MOBOT","2229982","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Ricardo O. Vanni|William R. Anderson|Mark W. Chase","Vanni 1403","1990","1","14","South America","Argentina","Corrientes","Ituzaingó","Ruta 38 y rio Aguapey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2011-02-18 21:13:00-02","MO","MOBOT","2290391","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","Ferrucci, M. S., //","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","Tressens 3829","1991","2","12","South America","Argentina","Corrientes","Ituzaingó","Ruta 38 y rio Aguapey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2011-04-03 13:00:00-03","MO","MOBOT","2515037","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Aurelio Schinini|O. Barrail","Schinini Cacace 31682","1996","11","16","South America","Paraguay","Amambay",NA,"Ruta 3, 20 km S de Bella Vista","-56.5","-22.18333",NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-07-10 17:57:00-03","MO","MOBOT","2854154","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","T.M.P. 58","Troels M. Pedersen","Pedersen 4674","1957",NA,NA,"South America","Argentina","Corrientes","Empedrado","Estancia, Las Tres Marias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2009-07-10 17:57:00-03","MO","MOBOT","2854271","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Troels M. Pedersen","Pedersen 4550","1957",NA,NA,"South America","Argentina","Corrientes","Empedrado","Dense, moist woodland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2009-12-29 15:07:00-02","MO","MOBOT","2854976","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil",NA,NA,"Picada Sueca ( lote 14, sec. 30, Ensanche Bonpland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2008-05-27 22:02:00-03","MO","MOBOT","2855568","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Victor Maruñak","Maruñak 63","1969",NA,NA,"South America","Argentina",NA,NA,"Picada Sueca ( Lote 14, Sec. 30, Ensanche Bonpland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2009-07-17 07:39:00-03","MO","MOBOT","2855603","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Émile Hassler","Hassler 3504",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2012-04-12 11:34:00-03","MO","MOBOT","2855666","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"G.J. Schwarz","Schwarz 3755","1946","12","28","South America","Brazil",NA,NA,"Gob: Misiones. Dp. San Javier.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"317","2014-03-29 22:05:00-03","MO","MOBOT","2855946","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"A.L. Woolston","Woolston 1042","1958",NA,NA,"South America","Paraguay","San Pedro",NA,"San Isidro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","2856017","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","Lenadro N. Alem","Victor Maruñak","Maruñak 68","1969",NA,NA,"South America","Argentina","Misiones",NA,"Picada Sueca, Lote 14, Sección 3 percent ensanche Bonmpland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2013-05-07 06:03:00-03","MO","MOBOT","2856064","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","Ronald L. Liesner","Ynés Mexia","Mexia 6300","1931","12","19","South America","Peru","Loreto",NA,"Creek Zungarosa.",NA,NA,NA,NA,NA,NA,NA,"205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","2856128","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","Nidengu","Erik L. Ekman","Ekman 1531","1907",NA,NA,"South America","Argentina","Misiones",NA,"Posados. la Granja, ad flumen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2012-10-05 16:03:00-03","MO","MOBOT","2856202","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","W.R. Anderson","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 25097","1986","12","22","South America","Paraguay","Guairá",NA,"Colonia Independencia, Co. Cantera.","-56.2166667","-25.75",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","2856578","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","Ronald L. Liesner","Guillermo Klug","Klug 1994","1931","3",NA,"South America","Peru","Loreto",NA,"Florida, Río Putumayo, at mouthof Río Zubineta.",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2009-07-10 17:57:00-03","MO","MOBOT","2857836","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Troels M. Pedersen","Pedersen 4550A","1957",NA,NA,"South America","Argentina","Corrientes","Empedrado","Dense Woodland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","2856508","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","Ronald L. Liesner","Guillermo Klug","Klug 3375","1933","10",NA,"South America","Peru","San Martín",NA,"Zepelacio, near Moyobamba.","-76.922958","-6.107628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-07-25 16:31:00-03","MO","MOBOT","2855388","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"Gert G. Hatschbach","Hatschbach 1980","1977","12","10","South America","Brazil","Paraná","Marechal Cândido Rondon","Porto Mendes.","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27823","auto",NA,NA,NA,"1",NA,NA
"326","2014-02-13 10:54:00-02","MO","MOBOT","100671546","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","R. de Michel","José Balderrama","Balderrama 320","1994","12","29","South America","Bolivia","Beni",NA,"Prov. Gral. Ballivián y Yacuma, Estación Biológica del Beni. Comunidad Porvenir.","-66.6166667","-14.5",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"327","2010-02-11 22:08:00-02","MO","MOBOT","2856387","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Enrique Forero|Roberto Jaramillo M.|Alba L. Forero R.","Forero 9009","1982","4","8","South America","Colombia","Chocó",NA,"Hoya del Rio Atrato. Tagachí. Alrededores de la Población.","-76.71666","6.21666",NA,NA,NA,NA,NA,"40.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
