"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"109","2015-10-05 21:08:58-03","MNHN","RECOLNAT_MNHN_P","P00669704","PreservedSpecimen",NA,NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"Venezuela",NA,"Nova Barcellona [Nov. gen. sp. : Provenit in aquis prope urbem Novae Barcellonae (Laguna del otro lado) inter Cumana et Caracas]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669704' target='other'> <mi>dwc_moreinfo</mi></a>","P00669704","Kunth",NA,NA,NA,"P00669704_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1088",NA,NA
"110","2017-11-13 14:52:26-02","MNHN","RECOLNAT_MNHN_P","P02108400","PreservedSpecimen",NA,NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Moraes, J.C.",NA,"1959","10","7",NA,"Brasil","Paraíba","em rio de águas salobras",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02108400' target='other'> <mi>dwc_moreinfo</mi></a>","P02108400",NA,NA,NA,NA,"P02108400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2247",NA,NA
"111","2017-11-13 14:52:26-02","MNHN","RECOLNAT_MNHN_P","P02138429","PreservedSpecimen",NA,NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gardner",NA,NA,NA,NA,NA,"Brasil","Alagoas",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02138429' target='other'> <mi>dwc_moreinfo</mi></a>","P02138429",NA,NA,NA,NA,"P02138429_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1441",NA,NA
"112","2017-11-13 14:52:26-02","MNHN","RECOLNAT_MNHN_P","P02138430","PreservedSpecimen",NA,NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gardner",NA,NA,NA,NA,NA,"Brasil","Alagoas","Brésil",NA,NA,"hb","(Catal. 1866, no. 18) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02138430' target='other'> <mi>dwc_moreinfo</mi></a>","P02138430",NA,NA,NA,NA,"P02138430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1441",NA,NA
"113","2017-11-13 14:52:26-02","MNHN","RECOLNAT_MNHN_P","P02138433","PreservedSpecimen",NA,NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02138433' target='other'> <mi>dwc_moreinfo</mi></a>","P02138433",NA,NA,NA,NA,"P02138433_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 42",NA,NA
"114","2017-11-13 14:52:26-02","MNHN","RECOLNAT_MNHN_P","P02138432","PreservedSpecimen",NA,NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Au campo de Silverio",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02138432' target='other'> <mi>dwc_moreinfo</mi></a>","P02138432",NA,"Itatiaia","-44.5633010864258","-22.4960994720459","P02138432_01","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-11-13 14:52:26-02","MNHN","RECOLNAT_MNHN_P","P02138431","PreservedSpecimen",NA,NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Glaziou, A.",NA,"1872","9","28",NA,"Brasil","Rio de Janeiro","Lagoa de la Tijuca",NA,NA,"hb","donné par Mme Simart, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02138431' target='other'> <mi>dwc_moreinfo</mi></a>","P02138431",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","P02138431_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,"6459",NA,NA
"116","2021-02-11 17:21:25-03","UFPR","UPCB","65091","PreservedSpecimen","Plantae",NA,NA,"Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","Bona, C.","315","2005","11","01",NA,"Brasil","Paraná","Fazenda Santa Cândida. Lago das Araucárias.",NA,NA,NA,"Planta aquática herbácea submersa fixa..",NA,"Cervi, A.C.","General Carneiro","-51.315601348877","-26.4274997711182",NA,"33284","auto",NA,NA,NA,"2005","12",NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","61640","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Thomas Morong","Morong 903","1888",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2013-06-11 11:32:00-03","MO","MOBOT","1885693","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","D. Conot","Conot 29","1979","6","25","South America","Bolivia","Oruro",NA,"3680.00000000",NA,NA,NA,NA,"N. Ritter (CSU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2009-08-23 08:49:00-03","MO","MOBOT","2478602","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Lyman B. Smith|Roberto M. Klein","Smith 7296",NA,NA,NA,"South America","Brazil","Santa Catarina","Itajaí. Praia Braba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2011-12-22 05:01:00-02","MO","MOBOT","2517642","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Teodoro Rojas","Rojas 1953","1916",NA,NA,"South America","Paraguay","Alto Paraguay","Puerto Casado, obraje Mosquitto (Chaco) 40 km del Río Paraguay",NA,NA,NA,NA,NA,"Tur, N. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3278452","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Silvia M. Botta","Botta 835","1974","2","9","South America","Argentina","Córdoba","Ruta 60 entre Mansilla y Totoralejos Km 929",NA,NA,NA,NA,NA,"Robert R. Haynes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","61576","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","F.C. Lehmann","Lehmann 1114","1876",NA,NA,"South America","Ecuador","Manabí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2011-02-04 06:30:00-02","MO","MOBOT","61580","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Hugh H. Iltis|et al.","Iltis 401","1962","12","11","South America","Peru","Lima","ca. 2 km S. of Chilca","10.00000000",NA,NA,NA,NA,NA,"Canete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","61616","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Jens E. Madsen","Madsen 64009","1987","10","5","South America","Ecuador","Guayas","Northern Puná Island.","0E8",NA,NA,NA,NA,"Haynes, R. (UNA)","Guayaquil","-80.1","-2.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-01-26 13:58:22-03","IMA","MAC","20075","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","R.P.Lyra-Lemos; et al.","8190","2003","11","23",NA,"Brasil","Alagoas","Fazenda Santa Justina, Mata do Pilão.",NA,NA,NA,"Aquática enraizada.; Mata Atlântica.","MAC0020075","R.P.Lyra-Lemos","Passo de Camaragibe","-35.531767","-9.23",NA,NA,NA,"-35.531767","-9.23",NA,"2003",NA,NA,NA,NA,NA,NA
"126","2021-01-26 13:58:22-03","IMA","MAC","3281","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","M.N.Rodrigues; F.Costa; et al.","324","1982","10","16",NA,"Brasil","Alagoas",NA,NA,NA,NA,"Erva flutuante.","MAC0003281","F.França","Marechal Deodoro","-35.8950004577637","-9.710280418396",NA,"15565","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA
"127","2020-11-18 11:41:28-03","UERJ","HRJ","9768","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","A.G. Pedrini","s.n.","2002","10","26",NA,"Brasil","Rio de Janeiro","Lagoa Rodrigo de Freitas.",NA,NA,NA,NA,"HRJ00009768",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","64155","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Peru",NA,"Peru",NA,NA,NA,NA,"US00990697",NA,NA,NA,NA,"US00990697_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","3584679","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","G. Gardner","16526",NA,NA,NA,"South America - Neotropics","Brazil","Alagoas",NA,NA,NA,NA,NA,"US01327611",NA,NA,NA,NA,"US01327611_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2567209","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","G. O. A. Malme","1525","1892","11","21","South America","Brazil","Rio Grande do Sul","Lagoa dos Patos, at Ilha dos Marinheiros pr. oppid. Rio Grande",NA,NA,NA,NA,"US01327609",NA,NA,NA,NA,"US01327609_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","3359677","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","C. N. Horn & S. Hill","10015","1995","8","12","South America - Neotropics","Guyana","Demerara-Mahaica","Plantation Hope, E of Georgetown, E of mile marker 18",NA,"5",NA,NA,"US00871333",NA,NA,"-58","6.75",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1907170","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","C. A. W. Schwacke","1392","1905","2","28","South America - Neotropics","Brazil","Rio de Janeiro","Lagoa Rodrigo de Freitas",NA,NA,NA,NA,"US01327610",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","US01327610_01","57442","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","3276782","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","P. M. Peterson, R. J. Soreng & S. Lægaard","13070","1993","3","24","South America - Neotropics","Bolivia","Potosi","Laguna Colorado.","4300",NA,NA,NA,"US00895313",NA,"Sud Lipez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","64154","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Peru",NA,"Peru",NA,NA,NA,NA,"US00990698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","3444264","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","E. H. Ule",NA,"1887","2",NA,"South America","Brazil","Santa Catarina","Lagoa auf der Insol",NA,NA,NA,NA,"US01327613",NA,NA,NA,NA,"US01327613_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","3522551","PreservedSpecimen","Plantae",NA,"Najadales","Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","P. T. Husnot","10764",NA,NA,NA,"South America - Neotropics","Colombia",NA,"Nouvelle Grenade",NA,NA,NA,NA,"US01327612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"137","2020-09-02 16:39:13-03","Cenargen","CEN","92934","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","M. S. Track",NA,"1978","10","10",NA,"Brasil","MG","Fazenda Negra; -22.7553 N; -46.1447 L.","1048","1048","Exsicatas","A 1200m de altitude, águas de nascente com uma temperatura de 13 a 15º C. Doação do Herbário IAC 23.501.","CEN00092934","C. Aranha","CAMANDUCAIA","-46.1446990966797","-22.7553005218506","CEN00092934","22140","auto",NA,NA,NA,"1978","10",NA,NA,NA,NA,NA
"138","2019-10-07 09:19:39-03","UEFS","HUEFS","1482","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Grupo Pedra do Cavalo","753","1980","09",NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"HUEFS0001482","A.M.Giulietti","Conceição de Feira",NA,NA,"HUEFS0001482",NA,NA,NA,NA,NA,"2000","05","Lilianae",NA,NA,NA,NA
"139","2017-09-29 17:17:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Potamogetonaceae","Ruppia","maritima","Ruppia maritima",NA,"A. Cano","5083","1991","12","21","South America","Peru","Lima",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,"-76.6333","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"5083",NA,NA
"140","2017-04-21 09:07:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Potamogetonaceae","Ruppia","maritima","Ruppia maritima",NA,"A. Cano","5599","1993","12","13","South America","Peru","Lima",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,"-76.6333","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"5599",NA,NA
"141","2019-01-25 15:46:23-02","IAC","IAC","16968","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","L. Koch","1005",NA,NA,NA,NA,"Estados Unidos","California",NA,NA,NA,NA,"Plantas recebidas da Universidade a Califórnia, Berkeley, EUA",NA,"L. Koch","Marin county","-122.7333","38.0667",NA,NA,NA,"-122.7333","38.0667",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-01-25 15:46:23-02","IAC","IAC","23501","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","M.S. Track","s/nº","1978","10","07",NA,"Brasil","Minas Gerais","Fazenda Negra",NA,NA,NA,NA,NA,"C. Aranha","Camanducaia","-46.1447","-22.7553",NA,NA,NA,"-46.1447","-22.7553",NA,"1978","10",NA,"10",NA,NA,NA
"143","2020-07-23 12:12:32-03","CEPLAC","CEPEC","32830","PreservedSpecimen","Plantae",NA,NA,"Mayacaceae","Ruppia","maritima","Ruppia maritima",NA,"Grupo Pedra do Cavalo","753","1980","09","01",NA,"Brasil","Bahia","Estação Pedra do Cavalo. Val edos Rioa Paraguaçú e Jacuipe.",NA,NA,NA,NA,NA,"M. O. O. Pellegrini","CACHOEIRA","-39.083333","-12.533333",NA,NA,NA,"39W5'","12S32'",NA,NA,NA,NA,NA,NA,NA,"18/11/2015"
"144","2020-07-23 12:12:32-03","CEPLAC","CEPEC","26923","PreservedSpecimen","Plantae",NA,NA,"Mayacaceae","Ruppia","maritima","Ruppia maritima",NA,"Grupo Pedra do Cavalo","753","1980","09","01",NA,"Brasil","Bahia","Estação Pedra do Cavalo. Vale dos Rioa Paraguaçú e Jacuipe.",NA,NA,NA,NA,NA,"M. O. O. Pellegrini","CACHOEIRA","-39.083333","-12.533333",NA,NA,NA,"39W5'","12S32'",NA,NA,NA,NA,NA,NA,NA,"18/02/2015"
"145","2020-11-05 13:53:59-03","UNIRIO","HUNI","3938","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","C.H.S. Caetano; G.L. Alexandre",NA,"2016","03","24",NA,"Brasil","Rio de Janeiro","Lagoa Rodrigo de Freitas. Próxmo ao remo do Vasco.",NA,NA,NA,"Material em meio líquido e herborizado. Habitat: Lacustre Habito: Erva aquática","HUNI00003938","E.A.P. Lopes-Filho; J.C. De Paula","Rio de Janeiro","-43.21","-22.963611",NA,NA,NA,"43º12'36''W","22º57'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-05 13:53:59-03","UNIRIO","HUNI","432","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","C.E. Reis","s/n","2000","11","20",NA,"Brasil","Rio de Janeiro","Lagoa Rodrigo de Freitas.",NA,NA,NA,"Material em meio líquido. Erva submersa fixa. Habitat: Lagoa salobra Habito: Erva","HUNI00000432","C.P. Bove","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-08-20 14:54:31-03","UFSC","FLOR","51108","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH2","2010","09","08",NA,"Brasil","Santa Catarina","Canal da Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051108","Ferreira, C.","Florianópolis","-48.429444","-27.578056","FLOR0051108",NA,NA,"48º25'46''W","27º34'41''S",NA,"2010","09",NA,"08",NA,NA,NA
"148","2020-08-20 14:54:31-03","UFSC","FLOR","51109","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH3","2010","09","08",NA,"Brasil","Santa Catarina","Canal da Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051109","Ferreira, C.","Florianópolis","-48.43","-27.579722","FLOR0051109",NA,NA,"48º25'48''W","27º34'47''S",NA,"2010","09",NA,"08",NA,NA,NA
"149","2020-08-20 14:54:31-03","UFSC","FLOR","51110","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH4","2010","09","08",NA,"Brasil","Santa Catarina","Canal da Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051110","Ferreira, C.","Florianópolis","-48.436111","-27.586389","FLOR0051110",NA,NA,"48º26'10''W","27º35'11''S",NA,"2010","09",NA,"08",NA,NA,NA
"150","2020-08-20 14:54:31-03","UFSC","FLOR","51111","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gueye, M.B.Y.B.","CH5","2011","02","10",NA,"Brasil","Santa Catarina","Lagoa de Acarai.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051111","Ferreira, C.","São Francisco do Sul","-48.547222","-26.290278","FLOR0051111",NA,NA,"48º32'50''W","26º17'25''S",NA,"2011","02",NA,"15",NA,NA,NA
"151","2020-08-20 14:54:31-03","UFSC","FLOR","51112","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gueye, M.B.Y.B.","CH6","2011","02","10",NA,"Brasil","Santa Catarina","Lagoa de Acarai.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051112","Ferreira, C.","São Francisco do Sul","-48.547222","-26.290278","FLOR0051112",NA,NA,"48º32'50''W","26º17'25''S",NA,"2011","02",NA,"15",NA,NA,NA
"152","2020-08-20 14:54:31-03","UFSC","FLOR","51114","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH8","2011","03","17",NA,"Brasil","Santa Catarina","Canal da Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051114","Ferreira, C.","Florianópolis","-48.429444","-27.578056","FLOR0051114",NA,NA,"48º25'46''W","27º34'41''S",NA,"2011","03",NA,"17",NA,NA,NA
"153","2020-08-20 14:54:31-03","UFSC","FLOR","51115","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH9","2011","03","17",NA,"Brasil","Santa Catarina","Canal da Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051115","Ferreira, C.","Florianópolis","-48.43","-27.579722","FLOR0051115",NA,NA,"48º25'48''W","27º34'47''S",NA,"2011","03",NA,"17",NA,NA,NA
"154","2020-08-20 14:54:31-03","UFSC","FLOR","51116","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH10","2011","03","17",NA,"Brasil","Santa Catarina","Canal da Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051116","Ferreira, C.","Florianópolis","-48.436111","-27.586389","FLOR0051116",NA,NA,"48º26'10''W","27º35'11''S",NA,"2011","03",NA,"17",NA,NA,NA
"155","2020-08-20 14:54:31-03","UFSC","FLOR","51117","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH11","2011","03","28",NA,"Brasil","Santa Catarina","Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051117","Ferreira, C.","Florianópolis","-48.463056","-27.606111","FLOR0051117",NA,NA,"48º27'47''W","27º36'22''S",NA,"2011","03",NA,"28",NA,NA,NA
"156","2020-08-20 14:54:31-03","UFSC","FLOR","51118","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH12","2011","03","28",NA,"Brasil","Santa Catarina","Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051118","Ferreira, C.","Florianópolis","-48.463056","-27.606111","FLOR0051118",NA,NA,"48º27'47''W","27º36'22''S",NA,"2011","03",NA,"28",NA,NA,NA
"157","2020-08-20 14:54:31-03","UFSC","FLOR","51119","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH13","2011","09","16",NA,"Brasil","Santa Catarina","Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051119","Ferreira, C.","Florianópolis","-48.463056","-27.606111","FLOR0051119",NA,NA,"48º27'47''W","27º36'22''S",NA,"2011","09",NA,"16",NA,NA,NA
"158","2020-08-20 14:54:31-03","UFSC","FLOR","51120","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ferreira, C.","CH14","2011","09","16",NA,"Brasil","Santa Catarina","Lagoa da Conceição.",NA,NA,NA,"herbácea, planta monóica com flores hermafroditas","FLOR0051120","Ferreira, C.","Florianópolis","-48.463056","-27.606111","FLOR0051120",NA,NA,"48º27'47''W","27º36'22''S",NA,"2011","09",NA,"16",NA,NA,NA
"159","2020-08-20 20:37:45-03","UFSC","FLOR","18768","PreservedSpecimen","Plantae",NA,"Alismatales","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Falkenberg, D.B.; Souza, M.L.","4829","1989","06","01",NA,"Brasil","Santa Catarina","Pontal da Daniela, Balneário Daniela, Ilha de Santa Catarina.",NA,NA,NA,"erva submersa fixa. Material estéril. Planta só visível em horas de maré muito baixa","FLOR0018768","Falkenberg, D.B.; Souza, M.L.","Florianópolis","-48.5491981506348","-27.596700668335",NA,"27000","auto",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Glaziou, AFM","6449",NA,NA,NA,NA,"?",NA,"in lacu prope Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P3N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Hieronymus, GHEW","712",NA,NA,NA,NA,"?",NA,"in republica Argentina in Laguna de Pocho prope Cordoba",NA,NA,NA,"fl. Martio",NA,NA,NA,NA,NA,"P03P3N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Lorentz, PG","706",NA,NA,NA,NA,"?",NA,"in Laguna inter Papa Macra et Patancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P3N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Wullschlaegel, HR","849",NA,NA,NA,NA,"?",NA,"in Guianae Batavae aquis subsalsis fluvii Warappakreek",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P3N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Glaziou, AFM","2089",NA,NA,NA,"Southern America","Brazil",NA,"in prov. Rio de Janeiro in Laguna de Freitas prope metropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P3N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
