"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"889","2019-10-07 09:36:02-03","UEFS","HUEFS","88831","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ferreira, F.M.",NA,"Brasil","'Fazenda Correia.",NA,NA,"Paredão.","HUEFS0088831","2003","10","08","Angiospermae","Myrtales",NA,"Spreng.","D.J.P.Gonçalves & G.H.Shimizu","505","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768","HUEFS0088831",NA,NA,"16076","auto",NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA
"890","2019-10-07 09:36:02-03","UEFS","HUEFS","88830","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Forzza, R.C.",NA,"Brasil","'Fazenda Correia.",NA,NA,"Paredão.","HUEFS0088830","2002","03","29","Angiospermae","Myrtales",NA,"Spreng.","D.J.P.Gonçalves & G.H.Shimizu","2148","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768","HUEFS0088830",NA,NA,"16076","auto",NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA
"891","2019-10-07 09:36:02-03","UEFS","HUEFS","88834","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ferreira, F.M.",NA,"Brasil","Fazenda Correia.",NA,NA,"Paredão.","HUEFS0088834","2002","11","16","Angiospermae","Myrtales",NA,"Spreng.","D.J.P.Gonçalves & G.H.Shimizu","400","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768","HUEFS0088834",NA,NA,"16076","auto",NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA
"892","2019-10-07 09:36:02-03","UEFS","HUEFS","17348","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carvalho, A.M.de",NA,"Brasil",NA,NA,NA,NA,"HUEFS0017348","1993","02","20","Angiospermae","Myrtales",NA,"Spreng.","F.França","4173","Bahia","Jacobina","-40.5182991027832","-11.1806001663208","HUEFS0017348","750","750","62396","auto",NA,NA,"1995",NA,NA,"Rosanae",NA,NA,NA
"893","2019-10-07 09:36:02-03","UEFS","HUEFS","17349","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carvalho, A.M.de",NA,"Brasil",NA,NA,NA,NA,"HUEFS0017349","1993","02","20","Angiospermae","Myrtales",NA,"Spreng.","F.França","4201","Bahia","Jacobina","-40.5182991027832","-11.1806001663208","HUEFS0017349","550","550","62396","auto",NA,NA,"1995",NA,NA,"Rosanae",NA,NA,NA
"894","2019-10-07 09:36:02-03","UEFS","HUEFS","11747","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Roderjan, C.V.",NA,"Brasil",NA,NA,NA,NA,"HUEFS0011747",NA,NA,NA,"Angiospermae","Myrtales",NA,"Spreng.",NA,"624","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914","HUEFS0011747",NA,NA,"37171","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"895","2019-10-07 09:36:02-03","UEFS","HUEFS","24515","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Mayworm, M.A.",NA,"Brasil","6 km após Palmeiras, indo para Mucugê, 200 m antes do cemitério.",NA,NA,NA,"HUEFS0024515","1996","08","22","Angiospermae","Myrtales",NA,"Spreng.","F.França","8","Bahia","Palmeiras","-41.5588989257812","-12.5289001464844","HUEFS0024515",NA,NA,"20767","auto",NA,NA,"1999","04",NA,"Rosanae",NA,NA,NA
"896","2019-10-07 09:36:02-03","UEFS","HUEFS","24516","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Mayworm, M.A.",NA,"Brasil","6 km após Plameiras, indo para Mucugê, 200 m antes do cemitério.",NA,NA,"Junto a afloramento rochoso.","HUEFS0024516","1996","08","22","Angiospermae","Myrtales",NA,"Spreng.","F.França","9","Bahia","Palmeiras","-41.5588989257812","-12.5289001464844","HUEFS0024516",NA,NA,"20767","auto",NA,NA,"1999","04",NA,"Rosanae",NA,NA,NA
"897","2019-10-07 09:36:02-03","UEFS","HUEFS","19841","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Melo, E.",NA,"Brasil","Arredores da cidade.",NA,NA,"Vegetação arbustiva em solo pedregoso.","HUEFS0019841","1995","04","16","Angiospermae","Myrtales",NA,"Spreng.","F.França","1211","Bahia","Vitória da Conquista","-40.8394012451172","-14.8661003112793","HUEFS0019841",NA,NA,"70493","auto",NA,NA,"2010","10",NA,"Rosanae",NA,NA,NA
"898","2019-10-07 09:36:02-03","UEFS","HUEFS","88833","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ferreira, F.M.",NA,"Brasil","Fazenda Correia.",NA,NA,"Paredão.","HUEFS0088833","2003","03","07","Angiospermae","Myrtales",NA,"Spreng.","D.J.P.Gonçalves & G.H.Shimizu","420","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768","HUEFS0088833",NA,NA,"16076","auto",NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA
"899","2019-10-07 09:36:02-03","UEFS","HUEFS","88832","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ferreira, F.M.",NA,"Brasil","Fazenda Correia.",NA,NA,"Paredão.","HUEFS0088832","2002","09","18","Angiospermae","Myrtales",NA,"Spreng.","D.J.P.Gonçalves & G.H.Shimizu","256","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768","HUEFS0088832",NA,NA,"16076","auto",NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA
"900","2019-10-07 09:36:02-03","UEFS","HUEFS","113447","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Tameirão Neto, E.",NA,"Brasil","Planta MG 15 - Fazenda Tamanduá.",NA,NA,NA,"HUEFS0113447","2005","04","10","Angiospermae","Myrtales",NA,"Spreng.",NA,"4244","Minas Gerais","Juramento","-43.5868988037109","-16.8481006622314","HUEFS0113447",NA,NA,"19357","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"901","2019-10-07 09:36:03-03","UEFS","HUEFS","226343","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Inácio, M.F.",NA,"Brasil","Rodovia Teresópolis-Itaipava, 3210, Loteamento Parque Bom Jardim.",NA,NA,NA,"HUEFS0226343","2015","12","05","Angiospermae","Myrtales",NA,"Spreng.",NA,"7","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344","HUEFS0226343",NA,NA,"38539","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"902","2018-04-04 16:25:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"I. G. Vargas C.","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","3485","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3485",NA
"903","2016-03-28 11:41:49-03","F","FMNH-SEEDPLANTS","V0325927F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325927F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325927F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"904","2016-03-28 11:41:49-03","F","FMNH-SEEDPLANTS","V0325928F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325928F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325928F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"905","2016-03-28 11:41:50-03","F","FMNH-SEEDPLANTS","V0325929F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325929F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325929F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"906","2016-03-28 11:41:49-03","F","FMNH-SEEDPLANTS","V0325926F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325926F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325926F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"907","2016-03-28 11:41:50-03","F","FMNH-SEEDPLANTS","V0325930F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325930F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325930F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"908","2016-03-28 11:41:51-03","F","FMNH-SEEDPLANTS","V0325931F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325931F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325931F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"909","2016-03-28 11:41:51-03","F","FMNH-SEEDPLANTS","V0325932F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325932F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325932F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"910","2016-03-28 11:41:51-03","F","FMNH-SEEDPLANTS","V0325933F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325933F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325933F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"911","2016-03-28 11:41:52-03","F","FMNH-SEEDPLANTS","V0325934F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325934F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325934F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"912","2016-03-28 11:41:52-03","F","FMNH-SEEDPLANTS","V0325935F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325935F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325935F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"913","2016-03-28 11:41:53-03","F","FMNH-SEEDPLANTS","V0325936F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325936F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325936F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"914","2016-03-28 11:41:53-03","F","FMNH-SEEDPLANTS","V0325937F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325937F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325937F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"915","2018-05-14 17:34:38-03","F","FMNH-SEEDPLANTS","V0325938F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"G. Hatschbach","South America","Brazil",NA,NA,NA,NA,"V0325938F",NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","73978","Minas Gerais",NA,"-44","-18","V0325938F_01 V0325938F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"73978",NA
"916","2016-03-28 11:41:59-03","F","FMNH-SEEDPLANTS","V0325939F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325939F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325939F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"917","2016-03-28 11:42:00-03","F","FMNH-SEEDPLANTS","V0325940F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325940F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325940F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"918","2016-03-28 11:42:00-03","F","FMNH-SEEDPLANTS","V0325941F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325941F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325941F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"919","2016-03-28 11:42:00-03","F","FMNH-SEEDPLANTS","V0325942F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325942F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325942F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"920","2016-03-28 11:42:01-03","F","FMNH-SEEDPLANTS","V0325943F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325943F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325943F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"921","2016-03-28 11:42:01-03","F","FMNH-SEEDPLANTS","V0325944F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325944F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325944F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"922","2016-03-28 11:42:02-03","F","FMNH-SEEDPLANTS","V0325945F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325945F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325945F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"923","2016-03-28 11:42:02-03","F","FMNH-SEEDPLANTS","V0325946F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325946F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325946F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"924","2016-03-28 11:42:03-03","F","FMNH-SEEDPLANTS","V0325947F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325947F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325947F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"925","2016-03-28 11:42:03-03","F","FMNH-SEEDPLANTS","V0325948F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325948F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325948F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"926","2016-03-28 11:42:04-03","F","FMNH-SEEDPLANTS","V0325949F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325949F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325949F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"927","2016-03-28 11:42:04-03","F","FMNH-SEEDPLANTS","V0325950F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325950F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0325950F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"928","2016-03-28 11:42:05-03","F","FMNH-SEEDPLANTS","V0325951F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0325951F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0325951F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"929","2016-03-28 11:42:05-03","F","FMNH-SEEDPLANTS","V0325952F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"V0325952F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0325952F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"930","2016-03-28 11:42:05-03","F","FMNH-SEEDPLANTS","V0325953F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"V0325953F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0325953F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"931","2016-03-28 11:42:06-03","F","FMNH-SEEDPLANTS","V0325954F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0325954F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0325954F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"932","2016-03-28 11:42:06-03","F","FMNH-SEEDPLANTS","V0325955F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0325955F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0325955F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"933","2016-03-28 11:42:07-03","F","FMNH-SEEDPLANTS","V0325956F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0325956F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0325956F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"934","2016-03-28 11:42:07-03","F","FMNH-SEEDPLANTS","V0325957F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0325957F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0325957F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"935","2016-03-28 11:42:08-03","F","FMNH-SEEDPLANTS","V0325958F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0325958F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0325958F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"936","2016-03-28 11:42:08-03","F","FMNH-SEEDPLANTS","V0325959F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0325959F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0325959F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"937","2016-03-28 11:42:08-03","F","FMNH-SEEDPLANTS","V0325960F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0325960F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0325960F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"938","2016-03-28 11:42:09-03","F","FMNH-SEEDPLANTS","V0325961F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0325961F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0325961F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"939","2017-04-21 10:15:01-03","F","FMNH-SEEDPLANTS","V0389976F","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"T. J. Killeen","South America","Bolivia",NA,NA,NA,NA,"V0389976F","1986","10","31","Spermatophyta",NA,NA,NA,"RRC ID Flag","2216","Santa Cruz",NA,"-61.5","-17.5","V0389976F_01 V0389976F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2216",NA
"940","2020-04-29 16:30:27-03","UFVJM","HDJF","4558","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Faria, JEQ","Southern America","Brasil","Mirante do cruzeiro",NA,NA,NA,"HDJF004558","2016","09","28","Dicotyledoneae",NA,NA,"Spreng","Faria, JEQ","6612","Minas Gerais","Diamantina","-43.588611","-18.240278","HDJF004558_01","1258","1258",NA,NA,"-43.588611","-18.240278","2016","09",NA,NA,NA,NA,NA
"941","2020-04-29 16:30:27-03","UFVJM","HDJF","3410","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Faria, JEQ; Chaves, DA; Otoni, TJO","Southern America","Brasil","Estrada paralela aos moinhos de vento, entrando à direita sentido Gouveia/Curvelo. Sítio do Mulato, área de extração da empresa mineradora Tracomal.",NA,NA,NA,"HDJF003410","2016","03","04","Dicotyledoneae",NA,NA,"Spreng","Faria, JEQ","5426","Minas Gerais","Gouveia","-43.913611","-18.523333","HDJF003410_01","1210","1210",NA,NA,"-43.913611","-18.523333","2016","03",NA,NA,NA,NA,NA
"942","2020-04-29 16:30:27-03","UFVJM","HDJF","7259","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Faria, JEQ; Machado, ELM","Southern America","Brasil","Praça do Largo D. João",NA,NA,NA,"HDJF007259","2017","03","24","Dicotyledoneae",NA,NA,"Spreng","Faria, JEQ","7372","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"2017","03",NA,NA,NA,NA,NA
"943","2019-08-06 13:07:54-03","IAC","IAC","37837","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M.H.O. Pinheiro",NA,"Brasil","Jardim Botânico Municipal",NA,NA,NA,NA,"1997","09","23",NA,NA,NA,"Spreng.","K. Yamamoto","267","São Paulo","Bauru","-49.0606","-22.3147",NA,NA,NA,NA,NA,"-49.0606","-22.3147","1997","10","23",NA,NA,NA,NA
"944","2019-01-25 15:47:29-02","IAC","IAC","41378","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"J.E.A. Bertoni & A. Geremias",NA,"Brasil","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L20b, P23",NA,NA,NA,NA,"2000","08","25",NA,NA,NA,"Spreng.","G.H. Shimizu","329","São Paulo","Campinas","-47.086761","-22.863721",NA,NA,NA,NA,NA,"-47.086761","-22.863721","2008","02","25",NA,NA,NA,NA
"945","2019-01-25 15:47:29-02","IAC","IAC","42468","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"A.B. Joly; A.M. Giulietti; N.L. Menezes & P. Windisch",NA,"Brasil","km 113 estrada Lagoa Santa, Conceição do Mato Dentro para Diamantina",NA,NA,"Identificação apud UEC 15751 (SpLink)!",NA,"1973","10","18",NA,NA,NA,"Spreng.","M.L.G. Lisboa","4519","Minas Gerais","Jaboticatubas","-43.745","-19.5136",NA,NA,NA,NA,NA,"-43.745","-19.5136","2000","08","07",NA,NA,NA,NA
