"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","recordNumber","continentOcean","coordinatePrecision","preparationType","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"50","2020-08-11 00:15:26-03","UFBA","ALCB","01218","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello-Silva, R de","2002","08",NA,"Souza, Padre JP de","1978","12","17","Brasil","Bahia","Itaparica","Região Metropolitana Salvador","-38.666667","-12.883333","-38.666667","-12.883333",NA,NA,"ALCB003869","ALCB003869 ALCB003869_1","Flores brancas. Folhas verde-negro. Abundante em córregos.","Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:08:37-03","UFBA","ALCB","026029","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML",NA,NA,NA,"Guedes, ML; et al.","1993","08","13","Brasil","Bahia","Cairu","Baixo Sul","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"ALCB003872","ALCB003872","ca. 4m de altura. Folhas discolores. Estéril.","Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:08:37-03","UFBA","ALCB","028790","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello-Silva, R de","2002","08",NA,"Guedes, ML; Reitermajer, D; Viana, JC","1996","09","21","Brasil","Bahia","Mata de São João","Litoral Norte, Santo Antônio","-37.883333","-12.383333","-37.883333","-12.383333",NA,NA,"ALCB003879","ALCB003879 ALCB003879_1","ca. 3m de altura. Folhas membranáceas, discolores. Flores com tépalas grossas amarelas e internamente vermelhas. Ocasional.; Arbórea com presença de áreas úmidas. Dunas com ca. 10m de altura. Substrato arenoso.","Dicotyledon",NA,"4047","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:08:37-03","UFBA","ALCB","043596","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML","2000","12",NA,"Santos, JJ dos","1997","03","29","Brasil","Bahia","Alcobaça","Extremo Sul, proximidade da estação 7","-39.183333","-17.516667","-39.183333","-17.516667",NA,NA,NA,NA,"3 m. Folhas cart ceas. Frutos imaturos verdes.; antropizada.","Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:08:37-03","UFBA","ALCB","043596","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML","2000","12",NA,"Santos, JJ dos","1997","03","29","Brasil","Bahia","Alcobaça","Extremo Sul, proximidade da estação 7","-39.183333","-17.516667","-39.183333","-17.516667",NA,NA,"ALCB003877","ALCB003877","3 m. Folhas cartáceas. Frutos imaturos verdes.; antropizada.","Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:08:37-03","UFBA","ALCB","052452","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML","2001","07",NA,"Guedes, ML; Nascimento, AFS; Santana, DL","2001","06","17","Brasil","Bahia","Entre Rios","Litoral Norte, Massarandupió, a 20 Km de Porto de Sauípe","-37.8375","-12.311667","-37.8375","-12.311667",NA,NA,"ALCB003874","ALCB003874","3,0m. Folhas coriáceas, discolores, face adaxial verde-brilhante. Nectário na base do pecíolo. Estéril. Frequente.","Dicotyledon",NA,"8987","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:08:37-03","UFBA","ALCB","057155a","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","H.Rainer, (WU)","2006","05",NA,"Guedes, ML; Alunos de Botânica III","2002","09","14","Brasil","Bahia","Camaçari","Barra de Pojuca","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"ALCB003868","ALCB003868","de ca. 4 m. Folhas cartáceas. Flores em botões.#?#; área antropizada.","Dicotyledon",NA,"9579","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:08:37-03","UFBA","ALCB","10346","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello-Silva, R de","2002","08",NA,"Gusmão, EF de","1980","11","02","Brasil","Bahia","Itanagra","Litoral Norte","-38.033333","-12.25","-38.033333","-12.25",NA,NA,"ALCB003870","ALCB003870",NA,"Dicotyledon",NA,"174","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-08-11 00:15:26-03","UFBA","ALCB","10441","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello-Silva, R de","2002","08",NA,"Souza, Padre JP de","1983","02","14","Brasil","Bahia","Camaçari","Estrada que vai do COPENE a S.Sebastião e à Bahia-Feira","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"ALCB003885","ALCB003885","Frutificada.","Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:08:37-03","UFBA","ALCB","10550","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello-Silva, R de","2002","08",NA,"Gusmão, EF de","1979","12","10","Brasil","Bahia","Itanagra","Litoral Norte, Fazenda Olhos D'Água","-38.033333","-12.25","-38.033333","-12.25",NA,NA,"ALCB003876","ALCB003876",NA,"Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:08:37-03","UFBA","ALCB","112942","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML","2014","02",NA,"Guedes, ML; et al.","2013","10","02","Brasil","Bahia","Maraú","Litoral Sul, Barra Grande.","-39","-14.1","-39","-14.1",NA,NA,"ALCB003888","ALCB003888","de ca 3 m de altura. Folhas cartáceas, discolores. Flores com pétalas carnosas, amarelo-esverdeada.","Dicotyledon",NA,"21150","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:08:37-03","UFBA","ALCB","116308","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML","2014","09",NA,"Guedes, ML; Alunos de Botânica BIOC05","2014","09","26","Brasil","Bahia","Camaçari",NA,"-38.050278","-12.635278","-38.050278","-12.635278",NA,NA,"ALCB003889","ALCB003889",NA,"Dicotyledon",NA,"22416","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:08:37-03","UFBA","ALCB","126744","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Bazante, ML","2017","09","01","Sousa, TS; Barberena, FFVA","2016","12","17","Brasil","Bahia","Mata de São João","Reserva de Sapiranga, trilha da corredeira.","-38.037222","-12.567778","-38.037222","-12.567778","31","31","ALCB039466",NA,"Arvoreta, ca. 4,5m.; Casca rugosa; Frutos verdes, imaturos. Forófito de Brassavola tuberculata Hook. Datum:WGS-84","Dicotyledon",NA,"21","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:08:37-03","UFBA","ALCB","16797","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello-Silva, R de","2002","08",NA,"Guedes, ML","1984","01","14","Brasil","Pará",NA,"Pesqueiro",NA,NA,NA,NA,NA,NA,"ALCB003873","ALCB003873","ca. 1,5m de altura. Folhas semicoriáceas, discolores. Flores amarelas. Frutos imaturos verdes.","Dicotyledon",NA,"875","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:08:37-03","UFBA","ALCB","19411","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello-Silva, R de","2002","08",NA,"Gusmão, EF de","1976","12","26","Brasil","Bahia",NA,"Praia de Imbassaí",NA,NA,NA,NA,NA,NA,"ALCB003881","ALCB003881","Flexuoso. Umbela de frutos.","Dicotyledon",NA,"456","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:08:37-03","UFBA","ALCB","20479","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Santana, W; Pinto, GCP","1976","12","22","Brasil","Bahia",NA,"Jucuruna",NA,NA,NA,NA,NA,NA,"ALCB003880","ALCB003880",NA,"Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:08:37-03","UFBA","ALCB","61261","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Santana, DL","2001","11",NA,"Santana, DL; Pacheco, LM; Ramos, GAB","2001","11","02","Brasil","Bahia","Conde","Litoral Norte, Ilhas das Ostras, Rio Crumaí","-37.6","-11.8","-37.6","-11.8",NA,NA,"ALCB003884","ALCB003884","ca. 30 m. Folhas coriáceas, discolores. Botões esverdeados, flores alvas.; planície inundada com vegetação arbustiva-arbórea.","Dicotyledon",NA,"626","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:08:37-03","UFBA","ALCB","61269","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Santana, DL","2001","11",NA,"Santana, DL; Pacheco, LM; Ramos, GAB","2001","11","02","Brasil","Bahia","Conde","Litoral Norte, Ilhas das Ostras, Rio Crumaí","-37.6","-11.8","-37.6","-11.8",NA,NA,"ALCB003886","ALCB003886","2,5 m. Folhas coriáceas, discolores. Frutos imaturos verdes.; planície inundada com vegetação arbustiva-arbórea.","Dicotyledon",NA,"634","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:08:37-03","UFBA","ALCB","61718","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML","2003","07",NA,"Guedes, ML; Loureiro, DM","2003","02","14","Brasil","Bahia","Belmonte","Extremo Sul, Canal norte em uma área de apicum., #?#arcela nº 1","-38.866667","-15.85","-38.866667","-15.85",NA,NA,"ALCB003883","ALCB003883","de ca. 6 m. Folhas cartáceas, discolores, Fruto imaturo.","Dicotyledon",NA,"10175","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:08:37-03","UFBA","ALCB","61812","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML","2003","07",NA,"Guedes, ML; Rigueira, D","2003","04","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá, Caminho para a Mata do Abreu","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"ALCB003887","ALCB003887","de 1,20 m. Folhas coriáceas, discolores. Flores isoladas, com pétalas carnosas amarelas,internamente manchada de vermelho. Frutos imaturos verdes. Freqüente.","Dicotyledon",NA,"10265","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:08:37-03","UFBA","ALCB","69758","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML; Marques, ACSS","2005","12",NA,"Marques, ACSS; Guedes, ML; Guedes, ML; Guedes, ML; Alunos de Botânica III; Alunos de Botânica","2005","11","12","Brasil","Bahia","Camaçari","Rio Jacuípe","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"ALCB003882","ALCB003882","de ca 6m. Folhas coriáceas, discolores glabra. Flores com pétalas carnosas amarelo-claro, com base vinácea. Frutos imaturos verdes. Freqüente.; Arbórea","Dicotyledon",NA,"06","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:08:37-03","UFBA","ALCB","78752","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML; Valadão, RM","2007","01",NA,"Valadão, RM; Guedes, ML","2006","04","02","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul",NA,NA,NA,NA,NA,NA,"ALCB003867","ALCB003867","de ca. 3,0m de altura. Folhas cartáceas discolores. Flores com pétalas crassas, amarelo-claro, e base vermelha. Frutos imaturos verdes.; Arbórea.","Dicotyledon",NA,"539","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:08:37-03","UFBA","ALCB","64223","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Guedes, ML","2006","08",NA,"Guedes, ML; et al.","2003","11","02","Brasil","Bahia","Santa Cruz Cabrália","Santo André","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"ALCB003890","ALCB003890","Árvore, ca. 2 m alt. Folhas cartáceas, discolores. Flores com pétalas carnosas, amarelas.; Restinga","Dicotyledon",NA,"10649","Southern America","49584",NA,"auto",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:08:37-03","UFBA","ALCB","027629","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Rainez, H","1994",NA,NA,"Sant'Ana, SC de; Carvalho, AM de; Jardim, JG; Delabie, J; Argolo, J","1993","10","09","Brasil","Sergipe","Santa Luzia do Itanhi","Ca. de 2 Km do Distrito de Castro, na estrada para Santa Luzia do Itanhi","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"ALCB003871","ALCB003871","ca. 6m de altura. Flores com brácteas amareladas.; Orla da mata.","Dicotyledon",NA,"418","Southern America","26417",NA,"auto",NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:38:17-03","NBC","NL-BOTANY","U.1071685","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Rainer HGR","1996","09","01","Beck HT; et al.","1987","10","24","Brazil","Pará",NA,NA,"-50.5","-0.25","-50.5","-0.25",NA,NA,"NL-U1071685","NL-U1071685","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0141684",NA,NA,NA,NA
"75","2020-02-08 09:38:17-03","NBC","NL-BOTANY","U.1071672","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,"1992","08","01","Lanjouw J; Lindeman JC","1949","05","02","Surinam","Nickerie",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1071672","NL-U1071672","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071672 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0144925",NA,NA,NA,NA
"76","2020-02-08 09:38:17-03","NBC","NL-BOTANY","U.1071674","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1948","11","30","Surinam",NA,NA,"Wia wia-bank near Grote Zwiebelzwamp in brantimakkaforest in 4th zwamp near km 1.5.",NA,NA,NA,NA,NA,NA,"NL-U1071674","NL-U1071674","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071674 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0144927",NA,NA,NA,NA
"77","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1092912","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1948","11","24","Surinam",NA,NA,"Wia wia-bank near Grote Zwiebelzwamp in zwamp near km 0.8.",NA,NA,NA,NA,NA,NA,"NL-L1092912","NL-L1092912","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1092912 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1051996","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lindeman JC","1954","11","01","Surinam",NA,NA,"Along 'Garnizoenspad, 2nd line, pik. 5.",NA,NA,NA,NA,NA,NA,"NL-L1051996","NL-L1051996","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1051996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw4492",NA,NA,NA,NA
"79","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1052002","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lindeman JC","1954","11","01","Surinam",NA,NA,"Along 'Garnizoenspad, 2nd line, pik. 5.",NA,NA,NA,NA,NA,NA,"NL-L1052002","NL-L1052002","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1052002 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0050099 | Uw 4492",NA,NA,NA,NA
"80","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1052003","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1948","12","01","Surinam",NA,NA,"in zwamp in sealine near km 0.3.",NA,NA,NA,NA,NA,NA,"NL-L1052003","NL-L1052003","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1052003 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw1497",NA,NA,NA,NA
"81","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1092913","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1948","11","24","Surinam",NA,NA,"Wia wia-bank near Grote Zwiebelzwamp in zwamp near km 0.8.",NA,NA,NA,NA,NA,NA,"NL-L1092913","NL-L1092913","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1092913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1092914","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1948","11","24","Surinam",NA,NA,"Wia wia-bank near Grote Zwiebelzwamp in zwamp near km 0.8.",NA,NA,NA,NA,NA,NA,"NL-L1092914","NL-L1092914","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1092914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1092915","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1948","11","24","Surinam",NA,NA,"Wia wia-bank near Grote Zwiebelzwamp in zwamp near km 0.8.",NA,NA,NA,NA,NA,NA,"NL-L1092915","NL-L1092915","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1092915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1092916","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lindeman JC","1954","11","01","Surinam",NA,NA,"Along 'Garnizoenspad, 2nd line, pik. 5.",NA,NA,NA,NA,NA,NA,"NL-L1092916","NL-L1092916","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1092916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1092917","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lindeman JC","1954","11","01","Surinam",NA,NA,"Along 'Garnizoenspad, 2nd line, pik. 5.",NA,NA,NA,NA,NA,NA,"NL-L1092917","NL-L1092917","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1092917 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1092918","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lindeman JC","1954","11","01","Surinam",NA,NA,"Along 'Garnizoenspad, 2nd line, pik. 5.",NA,NA,NA,NA,NA,NA,"NL-L1092918","NL-L1092918","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1092918 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"87","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1092919","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lindeman JC","1954","11","01","Surinam",NA,NA,"Along 'Garnizoenspad, 2nd line, pik. 5.",NA,NA,NA,NA,NA,NA,"NL-L1092919","NL-L1092919","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1092919 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"88","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1145633","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1948","11","24","Surinam",NA,NA,"Wia wia-bank near Grote Zwiebelzwamp in zwamp near km 0.8.",NA,NA,NA,NA,NA,NA,"NL-L1145633","NL-L1145633","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1145633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw1429",NA,NA,NA,NA
"89","2020-02-08 09:38:17-03","NBC","NL-BOTANY","L.1145634","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1948","11","24","Surinam",NA,NA,"Wia wia-bank near Grote Zwiebelzwamp in zwamp near km 0.8.",NA,NA,NA,NA,NA,NA,"NL-L1145634","NL-L1145634","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1145634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
