"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","previousCatalogNumber","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"306","2020-09-12 05:00:02-03","US","US","62173","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Organ Mountains",NA,NA,NA,NA,NA,"US00830289","US00830289_01 US00830289_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"307","2020-09-12 05:00:02-03","US","US","1570202","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","H. Siqueira",NA,"1905","2","20","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Cachoeira",NA,NA,NA,NA,NA,"US01914993","US01914993_01 US01914993_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"308","2020-09-12 05:00:02-03","US","US","1570249","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","A. Sampaio",NA,"1909","9",NA,"South America - Neotropics","Brazil","Rio de Janeiro","São Francisco de Itabapoana","Sertão da Cacimbas","-40.9613990783691","-21.3019008636475",NA,NA,NA,"US01914987","US01914987_01 US01914987_02",NA,NA,"48091","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"309","2020-09-12 05:00:02-03","US","US","3172550","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","G. Hatschbach & J. M. Silva",NA,"1988","7","15",NA,"Brazil","Minas Gerais",NA,"BR-116, 10 km N de Teofilo Otoni",NA,NA,NA,NA,NA,"US01914995","US01914995_01 US01914995_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"310","2020-09-12 05:00:02-03","US","US","1516806","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Y. Mexia",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01915001","US01915001_01 US01915001_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"311","2020-09-12 05:00:02-03","US","US","2324543","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","H. S. Irwin",NA,"1959","2","16","South America - Neotropics","Brazil","Minas Gerais",NA,"10 Km W of Viçosa on old road to Ubá",NA,NA,NA,NA,NA,"US01915000","US01915000_01 US01915000_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"312","2020-09-12 05:00:02-03","US","US","62174","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Organ Mountains",NA,NA,NA,NA,NA,"US00830288","US00830288_01 US00830288_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"313","2020-09-12 05:00:02-03","US","US","1324487","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","H. Mosén",NA,"1876","2","1","South America - Neotropics","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,"US01914992","US01914992_01 US01914992_02",NA,NA,"25710","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"314","2020-09-12 05:00:02-03","US","US","1516805","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Y. Mexia",NA,"1930","2","25",NA,"Brazil","Minas Gerais","Viçosa","Agricultural College lands.","-42.8819007873535","-20.7539005279541","670",NA,NA,"US01914988","US01914988_01 US01914988_02",NA,NA,"13937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"315","2020-09-12 05:00:02-03","US","US","2436215","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","G. F. J. Pabst & M. Emmerich",NA,"1960","5","29","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Depois de São José do Rio Preto entre Valverde e Fazenda Belém",NA,NA,NA,NA,NA,"US01914999","US01914999_01 US01914999_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"316","2020-09-12 05:00:02-03","US","US","1484445","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","L. Riedel",NA,"1833","6",NA,"South America - Neotropics","Brazil",NA,NA,"Braço do Preguiso",NA,NA,NA,NA,NA,"US01914989","US01914989_01 US01914989_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"317","2020-09-12 05:00:02-03","US","US","2830378","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","T. S. Santos",NA,"1971","5","22","South America - Neotropics","Brazil","Bahia","Potiraguá","Itaimbé","-39.8767013549805","-15.5946998596191",NA,NA,NA,"US01914997","US01914997_01 US01914997_02",NA,NA,"37811","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"318","2020-09-02 16:40:00-03","Cenargen","CEN","63927","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Glocimar Pereira-Silva","10796","2006","07","02",NA,"Brasil","MG","MAR DE ESPANHA","Área de influência direta do lago da UHE Simplício.","-42.933888","-21.975277","250","Exsicatas","Área de influência direta (lago).","CEN00063927","CEN00063927","G. Pereira-Silva","250",NA,NA,"-42.933888","-21.975277","2006","07",NA,NA,NA,NA,NA,NA,"4"
"319","2020-09-02 16:40:00-03","Cenargen","CEN","92309","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Wantuil Linhares Werneck","365","1994","11","18",NA,"Brasil","MG","PONTE NOVA","21,8 km após o trevo de entrada para Ponte Nova, em direção a Ouro Preto.","-43.1","-20.4","600","Exsicatas","Terreno de encosta, à direita e esquerda da rodovia MG - 262.","CEN00092309","CEN00092309","B. M. T. Walter","600",NA,NA,"-43.1","-20.4","2016","06",NA,NA,NA,NA,NA,NA,"2"
"320","2020-09-02 16:40:00-03","Cenargen","CEN","29240","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Wilson Hoehne","6096","1965","08","26",NA,"Brasil","RJ","RIO DE JANEIRO","Marambaia, estrada Niteroi-Friburgo, km 22.","-43.2075004577637","-22.9027996063232",NA,"Exsicatas","Ao sol. Doação do Instituto de Botânica de São Paulo.","CEN00029240","CEN00029240","I. Cordeiro",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"321","2020-10-16 10:36:39-03","UFG","HJ","8420","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Souza, L.F.; Pereira, F.C.","4634","2011","02","03",NA,"Brasil","Goiás","Jataí","Fazenda Boa Vista","-52.078889","-17.970833","873",NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00008420",NA,"Luzia Francisca de Souza","873",NA,NA,"52º4'44''W","17º58'15''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-10-16 10:36:39-03","UFG","HJ","5186","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, T.F.; Guilherme, F.A.G.","67","2007","10","27",NA,"Brasil","Goiás","Jataí","Mata do Açude.","-51.725556","-17.859167",NA,NA,NA,"HJ00005186",NA,"L.F. Souza",NA,NA,NA,"51º43'32''W","17º51'33''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-06-05 10:34:08-03","UFG","HJ","3603","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Guilherme, F.A.G. et al.","844","2007","08","17",NA,"Brasil","Goiás","Jataí","PCH Jataí.","-51.7144012451172","-17.8813991546631",NA,NA,NA,"HJ00003603",NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-06-05 10:34:08-03","UFG","HJ","3602","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Guilherme, F.A.G. et al.","615","2007","03","08",NA,"Brasil","Goiás","Jataí","PCH Jataí.","-51.7144012451172","-17.8813991546631",NA,NA,NA,"HJ00003602",NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-12-09 17:30:59-03","UFPR","EFC","6805","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Koehler, A.","83","1996","06","03",NA,"Brasil","Minas Gerais","Cássia",NA,"-46.9219017028809","-20.5830993652344",NA,NA,"Árvore comum em clareiras de floresta alterada","EFC006805",NA,"Hatschbach, G.",NA,"24778","auto",NA,NA,"1996","10","15",NA,NA,NA,NA,NA,NA
"326","2019-11-13 11:32:11-03","USP","SPF","105277","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hoehne, W","6096","1965","08","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"SPF00105277","SPF00105277","Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:32:11-03","USP","SPF","173965","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Junqueira, AB","55","2003","08","24",NA,"Brasil","São Paulo","Pedregulho",NA,"-47.459167","-20.259167","923",NA,NA,"SPF00173965","SPF00173965","Junqueira, AB","923",NA,NA,"-47.459167","-20.259167","2004","04",NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:32:11-03","USP","SPF","193932","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Borges, RAX","886","2008","07","16",NA,"Brasil","Espírito Santo","Mimoso do Sul",NA,"-41.483333","-21.183333",NA,NA,NA,"SPF00193932","SPF00193932","Borges, R; Sansevero, J",NA,NA,NA,"-41.483333","-21.183333","2008","08",NA,NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:32:11-03","USP","SPF","92822","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pedralli, G","s.n.","1987","08","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"SPF00092822","SPF00092822 SPF00092822_1","Stehmann, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-13 11:32:11-03","USP","SPF","191492","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, ACB","3","1999","10","09",NA,"Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,"SPF00191492","SPF00191492","Giacomin, LL",NA,"41380","auto",NA,NA,"2009","08",NA,NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:32:11-03","USP","SPF","191650","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, ACB","758","2001","01","10",NA,"Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,"SPF00191650","SPF00191650","Giacomin, LL",NA,"41380","auto",NA,NA,"2009","08",NA,NA,NA,NA,NA,NA,NA
"332","2019-11-13 11:32:11-03","USP","SPF","130338","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Salino, A","3530","1997","09","29",NA,"Brasil","Minas Gerais","Jequeri",NA,"-42.6657981872559","-20.4557991027832",NA,NA,NA,"SPF00130338","SPF00130338","Stehmann, JR",NA,"22280","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"333","2019-11-13 11:32:11-03","USP","SPF","184416","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Salimena-Pires, FRG","20670","1985","06","14",NA,"Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Municipal do Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,"SPF00184416","SPF00184416","Salimena-Pires, FRG",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:32:11-03","USP","SPF","188076","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Krieger, L","s.n.","1971","02","06",NA,"Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807",NA,NA,NA,"SPF00188076","SPF00188076","Krieger, L",NA,"14056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:32:11-03","USP","SPF","85939","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Furlan, A","1367","1993","12","05",NA,"Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,"SPF00085939","SPF00085939 SPF00085939_1","Agra, MF",NA,"21773","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-13 11:32:11-03","USP","SPF","96076","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Simão-Bianchini, R","523","1994","09","06",NA,"Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,"SPF00096076","SPF00096076","Simão-Bianchini, R",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-13 11:32:11-03","USP","SPF","11113","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hoehne, W","s.n.","1942","10","30",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00011113","SPF00011113","Hoehne, W",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-13 11:32:11-03","USP","SPF","66148","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Mattos, AJ","s.n.","1989","09","13",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00066148","SPF00066148","Pirani, JR",NA,"53584","auto",NA,NA,"1989","09",NA,NA,NA,NA,NA,NA,NA
"339","2019-11-13 11:32:11-03","USP","SPF","149811","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Caruzo, MBR","2","2001","11","01",NA,"Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273","780",NA,NA,"SPF00149811","SPF00149811","Caruzo, MBR","780","53584","auto",NA,NA,"2001","11",NA,NA,NA,NA,NA,NA,NA
"340","2019-11-13 11:32:11-03","USP","SPF","115513","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Souza, VC","941","1987","09","04",NA,"Brasil","São Paulo","São Paulo","Parque do Ibirapuera","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00115513","SPF00115513","Pirani, JR",NA,"53584","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-13 11:32:11-03","USP","SPF","115511","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pedraz, MO","1223","1988","01","07",NA,"Brasil","São Paulo","São Paulo","Parque do Ibirapuera","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00115511","SPF00115511","Pirani, JR",NA,"53584","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-09-04 19:18:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"A. Glaziou","6658",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"343","2015-03-07 09:01:44-03","F","FMNH-SEEDPLANTS","V0128347F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0128347F","V0128347F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"344","2015-03-07 09:01:43-03","F","FMNH-SEEDPLANTS","V0128343F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0128343F","V0128343F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"345","2015-03-07 09:01:44-03","F","FMNH-SEEDPLANTS","V0128344F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0128344F","V0128344F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"346","2015-03-07 09:01:44-03","F","FMNH-SEEDPLANTS","V0128345F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0128345F","V0128345F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"347","2015-03-07 09:01:44-03","F","FMNH-SEEDPLANTS","V0128346F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0128346F","V0128346F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"348","2015-03-07 09:01:44-03","F","FMNH-SEEDPLANTS","V0128348F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0128348F","V0128348F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"349","2015-03-07 09:01:44-03","F","FMNH-SEEDPLANTS","V0128349F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0128349F","V0128349F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"350","2020-04-29 16:30:26-03","UFVJM","HDJF","2109","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, P","s.n.","2013","08","13","Southern America","Brasil","Minas Gerais","Inhaí","Distrito de Inhaí/Rua da Palha","-43.622778","-17.941389",NA,NA,NA,"HDJF002109","HDJF002109_01","Otoni, TJO",NA,NA,NA,"-43.622778","-17.941389","2013","08","13",NA,NA,NA,NA,NA,NA
"351","2020-04-29 16:30:26-03","UFVJM","HDJF","2110","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, P","s.n.","2013","08","13","Southern America","Brasil","Minas Gerais","Inhaí","Distrito de Inhaí/Rua da Palha","-43.622778","-17.941389",NA,NA,NA,"HDJF002110","HDJF002110_01","Otoni, TJO",NA,NA,NA,"-43.622778","-17.941389","2013","08","13",NA,NA,NA,NA,NA,NA
"352","2020-04-29 16:30:26-03","UFVJM","HDJF","2112","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, P","s.n.","2013","08","13","Southern America","Brasil","Minas Gerais","Inhaí","Distrito de Inhaí/Rua da Palha","-43.622778","-17.941389",NA,NA,NA,"HDJF002112","HDJF002112_01","Otoni, TJO",NA,NA,NA,"-43.622778","-17.941389","2013","08","13",NA,NA,NA,NA,NA,NA
"353","2020-04-29 16:30:26-03","UFVJM","HDJF","2108","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, P","s.n.","2013","08","13","Southern America","Brasil","Minas Gerais","Inhaí","Distrito de Inhaí/Rua da Palha","-43.622778","-17.941389",NA,NA,NA,"HDJF002108","HDJF002108_01","Otoni, TJO",NA,NA,NA,"-43.622778","-17.941389","2013","08","13",NA,NA,NA,NA,NA,NA
"354","2020-04-29 16:30:26-03","UFVJM","HDJF","2111","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, P","s.n.","2013","08","13","Southern America","Brasil","Minas Gerais","Inhaí","Distrito de Inhaí/Rua da Palha","-43.622778","-17.941389",NA,NA,NA,"HDJF002111","HDJF002111_01","Otoni, TJO",NA,NA,NA,"-43.622778","-17.941389","2013","08","13",NA,NA,NA,NA,NA,NA
"355","2020-04-07 16:32:09-03","IAC","IAC","21796","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","cernuum","Solanum cernuum","Vell.","H.F. Leitão Filho","1227","1971","08","10",NA,"Brasil","São Paulo","Eldorado","estrada para JacutIngá","-48.1081","-24.52",NA,NA,"Nome popular: pente de macaco",NA,NA,"H.F. Leitão Filho",NA,NA,NA,"-48.1081","-24.5200","1971","08","10",NA,NA,NA,NA,NA,NA
"356","2020-04-07 16:32:09-03","IAC","IAC","25634","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","cernuum","Solanum cernuum","Vell.","C. Aranha & C.A. Yahn-Aranha","s/nº","1986","04","26",NA,"Brasil","São Paulo","São Sebastião","Mata Atlântica","-45.4097","-23.76",NA,NA,NA,NA,NA,"C. Aranha",NA,NA,NA,"-45.4097","-23.7600","1986","05","26",NA,NA,NA,NA,NA,NA
"357","2020-04-07 16:32:09-03","IAC","IAC","25635","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","cernuum","Solanum cernuum","Vell.","C. Aranha & C.A. Yahn-Aranha","s/nº","1986","04","26",NA,"Brasil","São Paulo","São Sebastião",NA,"-45.4097","-23.76",NA,NA,NA,NA,NA,"C. Aranha",NA,NA,NA,"-45.4097","-23.7600","1986","05","26",NA,NA,NA,NA,NA,NA
"358","2020-04-07 16:32:09-03","IAC","IAC","42858","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","cernuum","Solanum cernuum","Vell.","E. Zuchiwschi","56","2003","03","17",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,"Nome popular: panacéia",NA,NA,"E. Zuchiwschi",NA,NA,NA,"-47.077171","-22.870251","2003","03","17",NA,NA,NA,NA,NA,NA
"359","2020-04-07 16:32:47-03","IAC","IAC","47807","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","cernuum","Solanum cernuum","Vell.","O. Kotchetkoff-Henriques; M. Sandrini & A. Nogueira","675","2001","06","28",NA,"Brasil","São Paulo","Ribeirão Preto",NA,"-47.755176","-21.142722",NA,NA,"UTM W0213837 - S7659544 zona 23",NA,NA,"L.C. Bernacci & O. Kotchetkoff-Henriques",NA,NA,NA,"-47.755176","-21.142722","2001","06","28",NA,NA,NA,NA,NA,NA
"360","2020-04-07 16:32:47-03","IAC","IAC","57161","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","cernuum","Solanum cernuum","Vell.","D.A. Rodrigues; L.C. Bernacci; E.G. Fabri","14","2019","02","04",NA,"Brasil","São Paulo","Campinas","IAC - Fazenda Santa Elisa","-47.077171","-22.87025",NA,NA,"Nome popular: braço-de-preguiça",NA,NA,"L.C. Bernacci",NA,NA,NA,"-47.077171","-22.87025","2019","02","04",NA,NA,NA,NA,NA,NA
"361","2020-07-23 12:23:14-03","CEPLAC","CEPEC","127898","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"J. G. Jardim","4336","2004","12","30",NA,"Brasil","Bahia","ITANHAÉM","Ca. 20Km NW de Itanhém.","-40.261111","-17.083611",NA,NA,NA,NA,NA,"L. L. Giacomin",NA,NA,NA,"40W15'40","17S5'1",NA,NA,NA,NA,NA,NA,"30/09/2013",NA,NA
"362","2020-07-23 12:23:14-03","CEPLAC","CEPEC","5770","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"T. S. dos Santos","787","1980","08","13",NA,"Brasil","Bahia","ITAIMBÉ","Rod. Itaimbé/Itapebí.",NA,NA,NA,NA,NA,NA,NA,"L. B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1978",NA,NA
"363","2020-07-23 12:23:14-03","CEPLAC","CEPEC","6839","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"T. S. dos Santos","1689","1996","10","31",NA,"Brasil","Bahia","ITAIMBÉ",NA,NA,NA,NA,NA,NA,NA,NA,"L. B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1978",NA,NA
"364","2020-07-23 12:23:14-03","CEPLAC","CEPEC","133573","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"A. C. B. Silva","3","1999","11","09",NA,"Brasil","Minas Gerais","DELFINÓPOLIS","Estância Camen Silva.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"J. R. Stehmann",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,"13/12/2012",NA,NA
