"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","sex"
"1089","2020-09-02 16:23:24-03","Cenargen","CEN","89784","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","G. Staples","2016","04",NA,"Narcísio Costa Bigio - UNIR","1001","2013","05","11","Brasil","RO","NOVA MAMORE","Parque Estadual de Guajará Mirim, ramal de acesso à serra dos Pacaás Novos (linha 30).","-65.036388","-9.4561111","-65.036388","-9.4561111","CEN00089784","CEN00089784",NA,NA,NA,NA,NA,"Exsicatas","Doação da Universidade Federal de Rondônia - Herbário Rondoniensis - RON - Coleção João Geraldo Kuhlmann. RON nº 7226.","183","183",NA,NA,NA,NA,"1",NA,NA,NA
"1090","2020-09-02 16:23:24-03","Cenargen","CEN","54311","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","R. Simão-Bianchini","2006","07",NA,"Juliene Roveratti Santos","198","2004","04","15","Brasil","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00054311","CEN00054311",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,"70570","auto",NA,NA,"4",NA,NA,NA
"1091","2020-09-02 16:23:24-03","Cenargen","CEN","17183","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J. F. B. Pastore","2002","10",NA,"Bruno Machado Teles Walter","1408","1992","04","15","Brasil","GO","NIQUELANDIA","Base (quarto inferior) da Serra Negra; área dentro da Fazenda Niqueltocantins. Próximo ao Rio Bagagem.","-48.4597015380859","-14.4738998413086","-4831667.0","-1403333.0","CEN00017183","CEN00017183",NA,NA,NA,NA,NA,"Exsicatas","Folha discolor. Botão floral vermelho. Coletada em local perturbado. Bacia de inundação da UHE Serra da Mesa.","450","450","74171","auto",NA,NA,"3",NA,NA,NA
"1092","2020-09-02 16:23:24-03","Cenargen","CEN","17247","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J. F. B. Pastore","2002","10",NA,"Bruno Machado Teles Walter","1474","1992","06","08","Brasil","GO","NIQUELANDIA","Fazenda Serra Negra (Niqueltocantins). Arredores da Serra Negra. Mata fria; ao lado do Rio Bagagem.","-48.4597015380859","-14.4738998413086","-4830000.0","-1401667.0","CEN00017247","CEN00017247",NA,NA,NA,NA,NA,"Exsicatas","Estames e estigma brancos. Interior da corola alaranjado. Bacia de inundação da UHE Serra da Mesa.","420","420","74171","auto",NA,NA,"4",NA,NA,NA
"1093","2020-09-02 16:23:24-03","Cenargen","CEN","47296","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J. F. B. Pastore","2003","08",NA,"Aécio Amaral-Santos","1228","2002","05","17","Brasil","MG","UNAI","Área a jusante, próxima ao Túnel de fuga.","-46.9061012268066","-16.3575000762939","-4729694.0","-1622389.0","CEN00047296","CEN00047296",NA,NA,NA,NA,NA,"Exsicatas","Área de influência da AHE Queimado.",NA,NA,"97926","auto",NA,NA,"2",NA,NA,NA
"1094","2020-09-02 16:23:24-03","Cenargen","CEN","44934","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J. F. B. Pastore","2003","07",NA,"Glocimar Pereira-Silva","6379","2002","03","28","Brasil","MG","UNAI","Estrada para o túnel de fuga, cerca de 500 m a Nordeste do portão secundário.","-46.9061012268066","-16.3575000762939","-4720611.0","-1620611.0","CEN00044934","CEN00044934",NA,NA,NA,NA,NA,"Exsicatas","Área de Influência da AHE Queimado. Androceu e gineceu brancos.","850","850","97926","auto",NA,NA,"4",NA,NA,NA
"1095","2020-09-02 16:23:24-03","Cenargen","CEN","44933","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J. F. B. Pastore","2003","07",NA,"Glocimar Pereira-Silva","6378","2002","03","28","Brasil","MG","UNAI","Estrada para o túnel de fuga, cerca de 500 m a Nordeste do portão secundário.","-46.9061012268066","-16.3575000762939","-4720611.0","-1620611.0","CEN00044933","CEN00044933",NA,NA,NA,NA,NA,"Exsicatas","Área de Influência da AHE Queimado.","850","850","97926","auto",NA,NA,"4",NA,NA,NA
"1096","2020-09-02 16:23:24-03","Cenargen","CEN","69756","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","B. M. T. Walter","2012","01",NA,"Aldicir Osni Scariot","102","1988","07","29","Brasil","PE","RECIFE","Ao lado do Forte dos Remédios. Território Federal de Fernando de Noronha.","-34.8810997009277","-8.05389022827148","-3241667.0","-385000.0","CEN00069756","CEN00069756",NA,NA,NA,NA,NA,"Unicata",NA,NA,NA,"18865","auto",NA,NA,"1",NA,NA,NA
"1097","2020-09-02 16:23:24-03","Cenargen","CEN","86745","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","B. M. T. Walter","2014","11",NA,"Ana Clara Cavalcante - CNPC","194","2014","05","09","Brasil","CE","INDEPENDENCIA","Escola Família Agrícola Dom Fragoso, área de 7 ha do projeto FNIRS","-40.3086013793945","-5.39638996124268",NA,NA,"CEN00086745","CEN00086745",NA,NA,NA,NA,NA,"Exsicatas","Planta com 80cm de altura, folha membranácea, sem cheiro, cálice verde. Presença de insetos. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).",NA,NA,"57401","auto",NA,NA,"2",NA,NA,NA
"1098","2020-09-02 16:23:24-03","Cenargen","CEN","64500","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","B. M. T. Walter","2012","01",NA,"Sandra Martins Verboonen","82","1999","04","27","Brasil","GO","NIQUELANDIA","Rio Traíras, margem esquerda.","-48.4597015380859","-14.4738998413086",NA,NA,"CEN00064500","CEN00064500",NA,NA,NA,NA,NA,"Exsicatas","Folha: face abaxial verde; face adaxial verde clara. Flor: estames creme; botão floral verde. Área de influência da UHE Serra da Mesa.",NA,NA,"74171","auto",NA,NA,"2",NA,NA,NA
"1099","2020-09-02 16:23:24-03","Cenargen","CEN","43316","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J. F. B. Pastore","2003","07",NA,"Glocimar Pereira-Silva","6162","2002","03","08","Brasil","MG","UNAI","Área de Cerrado a Oeste do escritório da obra.","-46.9061012268066","-16.3575000762939","-4732500.0","-1621278.0","CEN00043316","CEN00043316",NA,NA,NA,NA,NA,"Exsicatas","Área de Influência da UHE Queimado; influência direta (lago).","820","820","97926","auto",NA,NA,"3",NA,NA,NA
"1100","2020-09-02 16:23:24-03","Cenargen","CEN","47970","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","R. Simão-Bianchini","2006","07",NA,"Aécio Amaral-Santos","2027","2003","05","21","Brasil","MG","UNAI","Fazenda do Sr. dirceu José de Mendonça, sentido Palmital/Cabeceira grande, acesso pela fazenda do Sr. Jerônimo.","-46.9061012268066","-16.3575000762939",NA,NA,"CEN00047970","CEN00047970 CEN00047970_1 CEN00047970_2 CEN00047970_3",NA,NA,NA,NA,NA,"Exsicatas","Estames amarelos. Área de influência da AHE Queimado.",NA,NA,"97926","auto",NA,NA,"4",NA,NA,NA
"1101","2020-09-02 16:23:24-03","Cenargen","CEN","55371","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Anderson Cássio Sevilha","2350","2002","08","22","Brasil","PB","RIO TINTO","Reserva Biológica Guaribas - Área III - Mata do maracujá.","-35.0806007385254","-6.80306005477905","-3510389.0","-679833.0","CEN00055371","CEN00055371",NA,NA,NA,NA,NA,"Exsicatas","Espécie invasora de área de antigo lixo, onde hoje é a Reserva.","169","169","24573","auto",NA,NA,"4",NA,NA,NA
"1102","2020-09-02 16:23:24-03","Cenargen","CEN","86727","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","cf. ramosissima","Ipomoea cf. ramosissima","(Poir.) Choisy","A. L. Moreira","2016","10",NA,"Ana Clara Cavalcante - CNPC","176","2014","05","07","Brasil","CE","INDEPENDENCIA","Escola Família Agrícola Dom Fragoso, área de 7 ha do projeto FNIRS","-40.3086013793945","-5.39638996124268",NA,NA,"CEN00086727","CEN00086727",NA,NA,NA,NA,NA,"Exsicatas","Folha membranácea, sem cheiro, cálice verde. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).",NA,NA,"57401","auto",NA,NA,"1",NA,NA,NA
"1103","2020-09-02 16:23:29-03","Cenargen","CEN","105103","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. P. E. Rocha","2015","04",NA,"Gustavo Paiva Evangelista Rocha","351","2015","04","27","Brasil","DF","BRASILIA","Águas Claras.","-48.016111","-15.825555","-48.016111","-15.825555","CEN00105103","CEN00105103",NA,NA,NA,NA,NA,"Exsicatas","Cálice verde. Liana volúvel.","1141","1141",NA,NA,NA,NA,"3",NA,NA,NA
"1104","2020-09-02 16:23:29-03","Cenargen","CEN","43047","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J. F. B. Pastore","2003","08",NA,"Glocimar Pereira-Silva","5128","2001","05","24","Brasil","GO","MINACU","Estrada de acesso à casa de visitas.",NA,NA,"-4816111.0","-1340000.0","CEN00043047","CEN00043047",NA,NA,NA,NA,NA,"Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","360","360",NA,NA,NA,NA,"4",NA,NA,NA
"1105","2020-09-02 16:23:29-03","Cenargen","CEN","94183","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R. Simão-Bianchini","2017","04",NA,"Araci Molnar Alonso","1371","2013","11","06","Brasil","DF","BRASILIA","Brazlândia. Sítio Coité do Cerrado.","-48.149722","-15.7425","-48.149722","-15.7425","CEN00094183","CEN00094183",NA,NA,NA,NA,NA,"Exsicatas","Material coletado: Ramo com flor. Doação da Embrapa Cerrados.",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1106","2020-09-02 16:23:29-03","Cenargen","CEN","94704","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R. Simão-Bianchini","2017","04",NA,"Carlos Romero Martins","2161","2016","05","01","Brasil","DF","BRASILIA","Parque Nacional de Brasília - antiga pista de ultraleve. Vegetação antropizada, presença de Brachiaria na área.","-47.925","-15.731666","-47.925","-15.731666","CEN00094704","CEN00094704",NA,NA,NA,NA,NA,"Exsicatas","Doação Flora do Brasil - Distrito Federal.",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"1107","2020-09-02 16:23:29-03","Cenargen","CEN","39200","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I.Wood","2013","05",NA,"Ernestino de S. Gomes Guarino","101","2000","04","18","Brasil","DF","BRASILIA","Fazenda Sucupira (FAZ)","-47.9296989440918","-15.7797002792358","-4800000.0","-1586667.0","CEN00039200","CEN00039200",NA,NA,NA,NA,NA,"Exsicatas","Flor com interior roxa.","1100","1100","70570","auto",NA,NA,"4",NA,NA,NA
"1108","2020-09-02 16:23:29-03","Cenargen","CEN","105323","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","A. L. Moreira",NA,NA,NA,"Marcelo Fragomeni Simon","3159","2017","10","17","Brasil","DF","BRASILIA","Quarentenário do Cenargen","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00105323","CEN00105323",NA,NA,NA,NA,NA,"Unicata","Trepadeira. Cálice verde, corola lilás. Planta cultivada em casa de vegetação a partir de sementes interceptadas em acesso importado do México. Processo Trigo 2016/0070.",NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"1109","2020-09-02 16:23:29-03","Cenargen","CEN","81039","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","A. L. Moreira","2012","07",NA,"Luzia Francisca de Souza","4369","2009","05","20","Brasil","GO","JATAI","UFG - Campus Jatobá, mata da roda d'agua.","-51.7144012451172","-17.8813991546631",NA,NA,"CEN00081039","CEN00081039",NA,NA,NA,NA,NA,"Exsicatas","Doação Herbário Jataiense Germano Guarim Neto - HJ. Jataí. Plantas do Brasil - Planalto Central.",NA,NA,"75073","auto",NA,NA,"1",NA,NA,NA
"1110","2020-09-02 16:23:29-03","Cenargen","CEN","14712","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R. Simão-Bianchini","2006","07",NA,"Ladislau Araújo Skorupa","352","1988","04","08","Brasil","GO","SANTA TEREZA DE GOIAS","A 3 km da entrada para Santa Tereza de Goiás rumo a Porongatu.","-49.0149993896484","-13.7144002914429","-4903333.0","-1310000.0","CEN00014712","CEN00014712",NA,NA,NA,NA,NA,"Exsicatas",NA,"360","360","41392","auto",NA,NA,"4",NA,NA,NA
"1111","2020-09-02 16:23:29-03","Cenargen","CEN","44898","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J. F. B. Pastore","2003","02",NA,"Glocimar Pereira-Silva","6342","2002","03","27","Brasil","MG","UNAI","Margem esquerda do rio Preto (próximo à ponte de madeira).","-46.9061012268066","-16.3575000762939","-4733139.0","-1618694.0","CEN00044898","CEN00044898",NA,NA,NA,NA,NA,"Exsicatas","Área de Influência da AHE Queimado.","800","800","97926","auto",NA,NA,"4",NA,NA,NA
"1112","2020-09-02 16:23:29-03","Cenargen","CEN","12078","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R. Simão-Bianchini","2006","07",NA,"Gilberto Pedralli","2763","1987","06","27","Brasil","MT","VARZEA GRANDE","Terreno perto da Tornearia Paranaense; saída para Cáceres.","-56.1324996948242","-15.6466999053955","-5613333.0","-1566667.0","CEN00012078","CEN00012078",NA,NA,NA,NA,NA,"Exsicatas","Flores pequenas; folhas inteiras; sem látex; cálice rosado por fora; no interior roxo. (filme 2: foto 1) DLP 2554.","70","70","37223","auto",NA,NA,"4",NA,NA,NA
"1113","2020-09-02 16:23:29-03","Cenargen","CEN","11523","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","B. M. T. Walter","2012","01",NA,"Gilberto Pedralli","2595","1986","07","15","Brasil","GO","CAMPOS BELOS","A 19 km da sede do município em direção a Taguatinga.","-46.7717018127441","-13.0367002487183","-4660000.0","-1300000.0","CEN00011523","CEN00011523",NA,NA,NA,NA,NA,"Exsicatas","Na beira da estrada; perto de uma entrada de fazenda; raiz engrossada branca pivotante.","1200","1200","70364","auto",NA,NA,"1",NA,NA,NA
"1114","2020-09-02 16:23:29-03","Cenargen","CEN","31451","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R. Simão-Bianchini","2006","07",NA,"Bruno Machado Teles Walter","4155","1998","06","02","Brasil","GO","NIQUELANDIA","Estrada Niquelândia - CODEMIN. Cerca de 4,5km antes da CODEMIN. Área de influência do AHE Serra da Mesa.","-48.4597015380859","-14.4738998413086","-4833444.0","-1426056.0","CEN00031451","CEN00031451",NA,NA,NA,NA,NA,"Exsicatas","Cálice verde, corola rósea.","470","470","74171","auto",NA,NA,"3",NA,NA,NA
"1115","2019-12-09 17:29:43-03","UFPR","EFC","5703","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Hatschbach, G.","1996","05","27","Kuniyoshi, Y.S.; Svolenski, A.C.","5822","1996","03","12","Brasil","Paraná","Pinhão","Rio Jordão","-52.0194","-25.723","-52.0194","-25.7230","EFC005703",NA,NA,NA,NA,NA,NA,NA,"Caminho do Salto da Tia Chica. Trepadeira. Flores azuis, interior do tubo da corola amarelo. Com látex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2019-12-09 17:29:43-03","UFPR","EFC","5382","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Vieira, R.S.","2014","11","05","Kuniyoshi, Y.S.; Ziller, S.R.","5786","1996","02","14","Brasil","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,"EFC005382",NA,NA,NA,NA,NA,NA,NA,"Jusante do Salto do Cachorro. Flores róseas. Trepadeira. Altitude 550m.",NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA
"1117","2019-11-13 11:18:14-03","USP","SPF","173324","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","2006","05",NA,"Pirani, JR","5471","2004","04","07","Brasil","Minas Gerais","Mato Verde",NA,"-42.826944","-15.305833","-42.826944","-15.305833","SPF00173324","SPF00173324",NA,NA,NA,NA,NA,NA,NA,"580","580",NA,NA,NA,NA,NA,NA,NA,NA
"1118","2019-11-13 11:18:12-03","USP","SPF","100757","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Anônimo",NA,NA,NA,"Oliveira, AA","2524","1995","05","07","Brasil","Mato Grosso",NA,NA,"-55.187778","-16.628611","-55.187778","-16.628611","SPF00100757","SPF00100757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2019-11-13 11:18:12-03","USP","SPF","10279","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","1997","11",NA,"Gehrt, A","s.n.","1933","06","27","Brasil","São Paulo",NA,"Pinheiros.",NA,NA,NA,NA,"SPF00010279","SPF00010279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2019-11-13 11:18:14-03","USP","SPF","12896","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","1997","07",NA,"Hoehne, W","s.n.","1950","05","16","Brasil","São Paulo",NA,"prox a Limeira.",NA,NA,NA,NA,"SPF00012896","SPF00012896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2019-11-13 11:18:14-03","USP","SPF","179324","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","2009","05",NA,"Stehmann, JR","3821","2004","08","18","Brasil","Bahia","Itanhém",NA,"-40.246583","-17.130778","-40.246583","-17.130778","SPF00179324","SPF00179324",NA,NA,NA,NA,NA,NA,NA,"451","451",NA,NA,NA,NA,NA,NA,NA,NA
"1122","2019-11-13 11:18:14-03","USP","SPF","189446","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Austin, DF","1977",NA,NA,"Irwin, HS","14044","1966","03","17","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"SPF00189446","SPF00189446",NA,NA,NA,NA,NA,NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA
"1123","2019-11-13 11:18:14-03","USP","SPF","21157","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Harley, RM",NA,NA,NA,"Harley, RM","19993","1977","03","25","Brasil","Bahia",NA,NA,"-41.75","-13.583333","-41.75","-13.583333","SPF00021157","SPF00021157",NA,NA,NA,NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA
"1124","2021-03-15 18:26:31-03","USP","SPF","216604","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","2017","03",NA,"Kubo, MT","61","2012","05","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Na vila, Alameda dos Ipês.","-43.628567","-19.336583","-43.628567","-19.336583","SPF00216604","SPF00216604",NA,NA,NA,NA,NA,NA,"Trepadeira, em terreno na vila. Ramos verdes. Folhas discolores. Flores com cálice verde e corola vermelha.","820","820",NA,NA,NA,NA,NA,NA,NA,NA
"1125","2019-11-13 11:18:14-03","USP","SPF","222799","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","2017","12",NA,"Marquete, R","4299","2011","08","10","Brasil","Ceará","Guaramiranga","Pico Alto, Descendo da Serra (torres de telefonia), lado direito da estrada.","-38.97425","-4.2083","-38.97425","-4.2083","SPF00222799","SPF00222799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2019-11-13 11:18:14-03","USP","SPF","38546","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Verdcourt, B",NA,NA,NA,"Harley, RM","21970","1980","05","01","Brasil","Bahia",NA,"Chapadão ocidental da Bahia.",NA,NA,NA,NA,"SPF00038546","SPF00038546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2019-11-13 11:18:14-03","USP","SPF","73288","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","1997",NA,NA,"Academia Brasileira de Ciências","724","1971","05","12","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,"SPF00073288","SPF00073288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2019-11-13 11:18:14-03","USP","SPF","86500","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R",NA,NA,NA,"Simão-Bianchini, R","258","1991","05","30","Brasil","Goiás","Lagoa Santa",NA,NA,NA,NA,NA,"SPF00086500","SPF00086500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2019-11-13 11:18:14-03","USP","SPF","61147","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão, R","1988","07",NA,"Simão-Bianchini, R","761","1984","07","17","Brasil","Alagoas","Palmeira dos Índios","Reserva Indígena.","-36.627498626709","-9.40721988677979",NA,NA,"SPF00061147","SPF00061147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19641","auto",NA,NA,NA,NA,NA,NA
"1130","2019-11-13 11:18:12-03","USP","SPF","118145","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","1997","11",NA,"Macêdo, N","s.n.","1974","07","11","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"SPF00118145","SPF00118145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"1131","2019-11-13 11:18:12-03","USP","SPF","128490","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R",NA,NA,NA,"Ferreira, WM","1544","1997","11","06","Brasil","Maranhão","Estreito",NA,"-47.451099395752","-6.56056022644043",NA,NA,"SPF00128490","SPF00128490",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75530","auto",NA,NA,NA,NA,NA,NA
"1132","2019-11-13 11:18:14-03","USP","SPF","73279","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","1997","11",NA,"Andrade-Lima, AD","716419","1971","07","21","Brasil","Pernambuco","Arcoverde",NA,"-37.0539016723633","-8.41888999938965",NA,NA,"SPF00073279","SPF00073279",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23066","auto",NA,NA,NA,NA,NA,NA
"1133","2019-11-13 11:18:14-03","USP","SPF","40775","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","1987","11",NA,"Morretes, BL","8","1985","09","07","Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,"SPF00040775","SPF00040775",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA
"1134","2019-11-13 11:18:14-03","USP","SPF","194300","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","2010","05",NA,"Luz, AS","s.n.","1997","07","23","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"SPF00194300","SPF00194300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"1135","2019-11-13 11:18:14-03","USP","SPF","78668","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Duarte, K","1989","06",NA,"Duarte, K","s.n.","1989","05","25","Brasil","São Paulo","Aguaí",NA,"-46.9700012207031","-22.0499992370605",NA,NA,"SPF00078668","SPF00078668",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25812","auto",NA,NA,NA,NA,NA,NA
"1136","2019-11-13 11:18:14-03","USP","SPF","78669","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","1997",NA,NA,"Brotto, ML","s.n.","1990","10","02","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"SPF00078669","SPF00078669",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"1137","2019-11-13 11:18:14-03","USP","SPF","98839","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R",NA,NA,NA,"Simão-Bianchini, R","689","1995","04","19","Brasil","São Paulo","Indaiatuba",NA,"-47.2099990844727","-23.0900001525879",NA,NA,"SPF00098839","SPF00098839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17640","auto",NA,NA,NA,NA,NA,NA
