"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"410","2014-10-03 14:39:00-03","MO","MOBOT","100746634","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","W.C. Allen","Tim McDowell|Doorjoohan Gopaul|J. Bowdre","McDowell 4212","1991","4","4","South America","Guyana",NA,"Barima-Waini. Edge of airstrip, Baramita.","-60.4666667","7.3666667",NA,NA,NA,NA,NA,"91.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"411","2015-12-03 14:58:00-02","MO","MOBOT","100879960","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","J.E. Dodge","Karen M. Redden|Kenneth J. Wurdack|A. Rodríguez|C. Perry|P. Ragnauth|H. James|H. Simon","Redden 6184","2008","9","26","South America","Guyana","Upper Takutu-Upper Essequibo","CI concession. Himara Creek to boundary end.","-58.105","3.3611111",NA,NA,NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"412","2020-11-10 04:40:00-03","MO","MOBOT","101008517","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","J. Kallunki","José R. Pirani|Jacquelyn A. Kallunki|I. Cordeiro|Pedro L. R. de Moraes","Pirani 3003","1994","2","17","South America","Brazil","Bahia","Mun. Prado, km 21 da Rodovia Itamaraju-Prado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"413","2012-01-09 18:21:00-02","MO","MOBOT","175778","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49931","1985","2","8","South America","Brazil","Bahia","Road from BR-101 to Cajuita, Municipio Guaratinga, disturbed roadside and forest remnants.","-39.6666667","-16.7166667",NA,NA,NA,NA,NA,"150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-95","5",NA,NA
"414","2013-10-05 06:33:00-03","MO","MOBOT","1839349","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Gerrit Davidse|Ángel C. González","Davidse 14057","1978","2","14","South America","Venezuela","Apure","Distrito Pedro Camejo; banks of the Río Meta near the Brazo La Martinera, 19.5 airline km W of Mata de Guanábano.","-68.4","6.1833333",NA,NA,NA,NA,NA,"65.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1287","1",NA,NA
"415","2014-09-17 05:30:00-03","MO","MOBOT","2476105","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Schinini, A., //","M. Silvia Ferrucci|André M. Amorim|Sérgio C. de Sant'Ana","Ferrucci 1073","1996","8","15","South America","Brazil","Bahia","Serra Pancadinho. Borde del camino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2012-04-18 09:45:00-03","MO","MOBOT","2476135","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Jan C. Lindeman|J.H. de Haas","Lindeman 1604","1966","6","16","South America","Brazil","Paraná","ca. 10 km NW of Xambrê",NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2015-08-13 05:50:00-03","MO","MOBOT","3018605","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","R.M. Harley","Harley 17857","1977","1","12","South America","Brazil","Bahia","Coastal Zone. Parque Nacional de Monte Pascoal. On N.W. slopes of Monte Pascoal. Rain forest, changing to disturbed areas with scattered trees and woodland, dominated by Pteridium, at higher altitudes. This plant growing among trees and bushes near summit of mountain.","-39.4166667","-16.8833333",NA,NA,NA,NA,NA,"200.00000000","586.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"418","2012-01-23 16:57:00-02","MO","MOBOT","3018661","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Ghillean T. Prance","Prance 30422","1987","11","11","South America","Brazil","Pará","50 minutes below Tauari. Várzea forest.","-49.75","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","3018841","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Frieda Billiet|B. Jadin","Billiet 1614","1982",NA,NA,"South America","French Guiana",NA,"Piste Saint-Laurent vers Paul Isnard, km peu avant l'arrivée á Citron. Belle forêt primaire, trés élevée, sur sol argileux.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2014-09-15 15:26:00-03","MO","MOBOT","3019061","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Hoff, M.","Michel Hoff","Hoff 5534","1989",NA,NA,"South America","French Guiana",NA,"Montagne de Kaw-Montagne de Kaw. Forêt sur cuirasse latéritique.","-52.15","4.55",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2009-12-04 16:24:00-02","MO","MOBOT","3019215","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","S.F. Smith","Gert G. Hatschbach|J.M. Silva","Hatschbach 48728","1984",NA,NA,"South America","Brazil","Bahia","Oitenta e Sete (mun. Nova Vicosa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2012-04-24 05:05:00-03","MO","MOBOT","3019565","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","S. Mori","James W. Grimes|Pedro Acevedo-Rodríguez|Christian P.G.-A. Feuillet|John K. Boggan","Grimes 3280","1992","4","22","South America","French Guiana",NA,"Montagnes de Kaw, PK-16-25; 18 kms from the bridge over the Mahury River. In only slightly disturbed primary forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2010-11-23 21:39:00-02","MO","MOBOT","3019422","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","W. Kueper","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Paddy P. Haripersaud|O. Muller|M. van der Zee","Jansen-Jacobs 5697","1999","9","1","South America","Guyana","Essequibo","Upper Essequibo Region, Rewa River, near Corona Falls. Along river.","-58.66666","3.16666",NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2012-04-06 10:21:00-03","MO","MOBOT","3019898","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","R. Liesner","J.J. de Granville","Granville 3430","1980","4","6","South America","Guyana",NA,"Montagne de Kaw: Camp Caíman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"425","2012-04-24 05:05:00-03","MO","MOBOT","3020012","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","C. Feuillet","Christian P.G.-A. Feuillet","Feuillet 572","1983","1","24","South America","Guyana",NA,"Montagne de Kaw, plateau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"426","2010-01-05 09:12:00-02","MO","MOBOT","3020193","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"M. F. Prévost","Prévost 601","1979","6","7","South America","Guyana",NA,"Bord de la piste de St. Elie, lan 13.2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2010-01-05 09:12:00-02","MO","MOBOT","3020529","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"M. F. Prévost","Prévost 548","1979","4","19","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2014-11-10 18:52:00-02","MO","MOBOT","3020739","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","M. Fleury","M. Fleury","Fleury 1053","1996",NA,NA,"South America","French Guiana",NA,"Maripasoula bord de piste Sophie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-10-30 04:39:00-03","MO","MOBOT","3021297","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Julian A. Steyermark","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16126","1974","2","12","South America","Brazil","Bahia","Coastal Zone. Reserva Biological do Pau Brasil, 17km. W. from Porto Seguro on the road to Eunapolis. Coastal rain forest with leaf litter. Damp roadside through partially burnt forest clearings. This plant growing in forest clearing.","-39.2","-16.41666",NA,NA,NA,NA,NA,"0E8","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","3021417","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Julian A. Steyermark","Per Dusén","Dusén 238","1902",NA,NA,"South America","Brazil","Rio de Janeiro","In silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2012-01-23 15:05:00-02","MO","MOBOT","3021418","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","C.A. Cid Ferreira|J. Lima|José Guedes|José Henrique Rocha Coelho","Cid Ferreira 4364","1984",NA,NA,"South America","Brazil","Rondônia","Municipio de Colorado do Oeste, Br 364, Porto Velho-Cuiaba, estrada para Colorado do OEste, km 20. Campina cerrada, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"432","2014-01-23 05:32:00-02","MO","MOBOT","3021439","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Ricardo S. Secco|Calvin R. Sperling|M. Condon|A.L. Mesquita|B.G. Ribeiro|Lucival R. Marinho","Secco 180","1982","5","14","South America","Brazil","Pará","Marabá, N5, arredores do lago. canga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"433","2014-09-15 15:26:00-03","MO","MOBOT","3021657","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","R. Liesner","Michel Hoff","Hoff 5941","1989",NA,NA,"South America","French Guiana",NA,"Saut Takari-Tanté-Bassin du Sinnamary. Le long de la rive droite. Plante ripicole situeé sur le fleuve, au soleil. Forêt ripicole primaire.","-52.93333","4.61666",NA,NA,NA,NA,NA,"34.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2015-03-01 15:26:00-03","MO","MOBOT","3021659","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","André M. de Carvalho|André M. Amorim|Sérgio C. de Sant'Ana","Carvalho 4279","1993","7","3","South America","Brazil","Bahia","Municipio de Ilheus. Estrada Pontal? Buerarema coletas entre os kms 23 e 30. Regiao Mata Higro Fila Sul Baiana. Mata Perturbada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"435","2014-09-15 15:26:00-03","MO","MOBOT","3021672","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Michel Hoff","Hoff 5534","1989",NA,NA,"South America","French Guiana",NA,"Montagne de Kaw-Montagne de Kaw. Forêt sur cuirasse latéritique.","-52.15","4.55",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2012-01-24 16:56:00-02","MO","MOBOT","3021791","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Julian A. Steyermark","Jacques S. Blanchet","Blanchet 2015","1828",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"1",NA,NA
"437","2008-05-27 22:02:00-03","MO","MOBOT","3021848","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","J.G. Kuhlmann","João Geraldo Kuhlmann","Kuhlmann 515","1931","5","13","South America","Brazil","Rio de Janeiro","Jacarepaguá, Estrada do Camorim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2014-09-15 15:26:00-03","MO","MOBOT","3021849","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","R. Liesner","Michel Hoff","Hoff 5941","1989",NA,NA,"South America","French Guiana",NA,"Saut Takari-Tanté-Bassin du Sinnamary. Le long de la rive droite. Plante ripicole située sur le fleuve, au soleil. Forêt ripicole primaire.","-52.93333","4.61666",NA,NA,NA,NA,NA,"34.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2012-01-23 15:04:00-02","MO","MOBOT","3021857","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Jacquelyn A. Kallunki","Kallunki 457","1993","2","9","South America","Brazil","Bahia","Mun. Guaratinga, 4 km E of Guaratinga on road to Br-101. Very disturbed forest on S side of road. Ca. Mata Higrofila Sul Bahianaa.","-39.7333333","-16.5333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"440","2012-01-09 18:13:00-02","MO","MOBOT","3021934","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 6185","1982","6","15","South America","Brazil","Pará","Serra dos Carajás. 3 km. southeast of AMZA mining camp 3-Alfa and west along secondary logging road. Selectively logged primary forest.","-50.5333333","-5.8166667",NA,NA,NA,NA,NA,"225.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"441","2014-01-23 05:32:00-02","MO","MOBOT","3021572","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Calvin R. Sperling|Ricardo S. Secco|M. Condon|A.L. Mesquita|B.G. Ribeiro|Lucival R. Marinho","Sperling 5682","1982","5","15","South America","Brazil","Pará","Serra dos Carajás. 5 km. west of AMZA camp N-5. Scrubby growth in cut over cerrado vegetation.","-50.1666667","-6.0666667",NA,NA,NA,NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"442","2011-03-02 10:02:00-03","MO","MOBOT","3022051","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Julian A. Steyermark","Otto Huber|Stephen S. Tillett","Huber 6423","1982","5","29","South America","Venezuela","Amazonas","Dpto. Atabapo; Río Puruname (afluente derecho (oriental) del Río Orinoco) bosque ribereño a aprox. 40 km (en línea recta) desde la boca.","-66.3","3.41666",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2012-01-24 17:16:00-02","MO","MOBOT","3022134","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Nelson A. Rosa","Rosa 2716","1978","11","29","South America","Brazil","Maranhão","Turiaçu, km 6 da BR 106 Maracaçumá-Sta. Helene, fazenda Maracaçumá Agro Industrial Grupo Mesbla. Solo arenoso, floresta de terra firme.","-45.3833333","-1.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"444","2009-10-26 23:35:00-02","MO","MOBOT","3022156","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Julian A. Steyermark","Ludwig Riedel","Riedel 12229","1833",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2014-06-10 05:49:00-03","MO","MOBOT","3022198","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","M.S. Silveira","Silveira 496","1993","4","7","South America","Brazil","Acre","Mun. Mal. Traumaturgo, Reserva Extrativista do Alto Juruá. foz do Igarapé Caipora. Faz. José Rubens, margem direita. Floresta de Várzea. Terreno suave ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"446","2012-01-09 18:19:00-02","MO","MOBOT","3022271","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-253","1987","7","16","South America","Brazil","Pará","10km N from the state limits. Along the Rt. BR-010. Edge of evergreen forest.",NA,NA,NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"447","2020-04-20 17:27:00-03","MO","MOBOT","3022321","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","R.L. Liesner","Baltasar Trujillo|Diógenes Martínez","Trujillo 21383","1988","10","9","South America","Venezuela","Bolívar","En lugar abierto. Margen de la selva. Selva siempreverde con arboles de hasta 30 m. Trepadorismo denso. Epifitismo casi ausente. Sotobosque heterogéneo: Heliconia, Calathea, Pariana, etc. Presencia de helechos arborescentes y palmeras (Socratea de hasta 35 m). En peniplanicie Suelo ondulado y húmico. Crucero a Betania, Km. 35 al 54, caserío El Pilón, entre Fuerte Roraima e lcabarú, Mcpio. Sta. Elena.",NA,NA,NA,NA,NA,NA,"Roscio","875.00000000","990.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"448","2012-01-09 18:20:00-02","MO","MOBOT","3022371","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","C.A. Cid Ferreira","Cid Ferreira 5782","1985","4","24","South America","Brazil","Amazonas","Mun. de Manicoré, BR 230. Rod. Transamazônica km 302. Rio Aripuanã entre a Rod. e a Cachoeira Matamatá. Mata de igapó, solo arg. úmido.","-60.6666667","-7.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"449","2014-11-10 18:52:00-02","MO","MOBOT","3022435","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","M. Fleury","M. Fleury","Fleury 1138","1997",NA,NA,"South America","French Guiana",NA,"Péleiké. Végétation secondaire.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2012-01-23 18:22:00-02","MO","MOBOT","3022690","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","I. Cordeiro","Cordeiro 257","1985","7","20","South America","Brazil","Amazonas","Mun. Barcelos. Margem do Rio Aracá, pouco abaixo da foz do Rio Jauari. Afluente de granito.","-63.4166667","0.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"451","2020-03-29 10:34:00-03","MO","MOBOT","3022770","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","B.G. Ribeiro","Ribeiro 1473","1976","10","13","South America","Brazil","Amapá","Porto Platon, E.F. Amapá, colhida ás margene do rio Amapari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","3284249","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","R. L. Liesner","Frieda Billiet|B. Jadin","Billiet 6408","1994",NA,NA,"South America","French Guiana",NA,"Piste de Kaw, pK 43. Bord de piste forestière.","-52.2","4.58333",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2010-11-23 06:11:00-02","MO","MOBOT","3285238","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Jan C. Lindeman|A.R.A. Görts-van Rijn|Marion J. Jansen-Jacobs|A.M.C. Hetterscheid-Hollats","Lindeman 154","1980","9","5","South America","Suriname",NA,"Area of Kabalebo Dam project, distr. Nickerie. Roadside near km 38.","-57.0001666","4.0005833",NA,NA,NA,NA,NA,"30.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2014-11-10 18:47:00-02","MO","MOBOT","3285305","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","M. Fleury","M. Fleury","Fleury 903","1996",NA,NA,"South America","French Guiana","Cayenne","Mont Matoury, Milieu ouver, liane en fruit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2011-05-25 10:59:00-03","MO","MOBOT","3285364","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. M. W. Mennega","J. van Donselaar","Donselaar 3856","1969","2","25","South America","Suriname","Brokopondo","Village rokopondo. Forest border/road side.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2012-01-11 17:28:00-02","MO","MOBOT","3022501","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","J.J. Strudwick","Strudwick 3046","1981","7","17","South America","Brazil","Pará","Lageira, airstrip on Rio Maicuru. Near airstrip.","-54.4333333","0.9166667",NA,NA,NA,NA,NA,"243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"457","2014-02-09 14:14:00-02","MO","MOBOT","3022048","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","L.O. Adão Teixeira|Allan J. Fife|Kenneth D. McFarland|C.D.A. da Mota|J.L. dos Santos|S.P. Gomes|Bruce W. Nelson","Teixeira 747","1982","5","25","South America","Brazil","Rondônia","Município de Santa Barbara, Rodovia BR 364, km 120, 10km ao Norte da Sede da Mineracão. Mata na beira da estrada.","-63.1166667","-9.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"458","2010-11-23 21:46:00-02","MO","MOBOT","3285532","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","M. J. Jansen-Jacobs","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 3188","1992","10","30","South America","Guyana","Rupununi","Kuyuwini Landing, Kuyuwini River. Secondary vegetation on farm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2012-01-18 14:39:00-02","MO","MOBOT","3401343","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","Basil Stergios|Manuel Yánez","Stergios 14991","1991","1","28","South America","Venezuela","Amazonas","Misión Rio Mavaca. Selvas ribereñas. Coord.: 2º26'N; 65º7'W 185m.s.n.m.","-65.1166667","2.4333333",NA,NA,NA,NA,NA,"185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","508277","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","R.L.Liesner","Thomas B. Croat","Croat 74331","1993","2","23","South America","French Guiana",NA,"Montagnes de Kaw; along route to Montagne Favard, in vicinity of jet to Fourgrassie.","-52.28333","4.63333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"472","3",NA,NA
