"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"362","2018-01-23 14:58:53-02","F","FMNH-SEEDPLANTS","V0448390F","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0448390F","V0448390F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"2567","South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"363","2018-01-23 14:58:53-02","F","FMNH-SEEDPLANTS","V0448391F","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0448391F","V0448391F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"3089A","South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"364","2018-01-23 14:58:53-02","F","FMNH-SEEDPLANTS","V0448392F","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"H. E. Strang","1963","6","9","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0448392F","V0448392F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"503","South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"365","2019-01-25 15:40:48-02","IAC","IAC","25482","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","J. Heraldo","J. Heraldo","1984","08","10","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"Origem:India Ocidental. &nf;Nome popular: suinã","1984","08","10","Parque Portugal",NA,NA,NA,NA,"201",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-01-25 15:40:48-02","IAC","IAC","2657","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.V. Martins","J.E. Rombouts","1940","08","14","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,"Nome popular: canivete","2011","01","14","Perto de Ubatuba",NA,NA,NA,NA,"144",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-01-25 15:40:48-02","IAC","IAC","26911","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.V. Martins","N. Silva","1984","08","27","Brasil","Paraná","Maringá","-51.9386","-23.4253","-51.9386","-23.4253",NA,NA,NA,NA,"nome popular: eritrina","2011","02","27",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-01-25 15:40:48-02","IAC","IAC","28050","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","C. Aranha","C. Aranha & C.A. Yahn-Aranha","1993","06","23","Brasil","São Paulo","Serra Negra","-46.7006","-22.6122","-46.7006","-22.6122",NA,NA,NA,NA,"Nome popular: crista-de-galo","1993","06","25","Praça Sesquicentenário",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-01-27 18:25:02-03","IAC","IAC","34104","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","R.B. Torres ET/ALL.","R.B. Torres et al.","1997","07","15","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.7151","-47.8811","-24.7151",NA,NA,NA,NA,"Registro 30/07/1997.","1997","07","15","ESTAÇÃO EXPERIMENTAL DO IAC.",NA,NA,NA,NA,"268",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-01-25 15:40:48-02","IAC","IAC","35384","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.V. Martins","N.M. Ivanauskas","1995","08","26","Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,"coordenadas originais: 24°36#?#30S, 47°52#?#37W","2011","02","26","IAC, Estação Experimental",NA,NA,NA,NA,"325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-06-28 16:52:39-03","IAC","IAC","36694","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","R.B. Torres et al.","R.B. Torres et al.","1998","06","24","Brasil","São Paulo","Pariquera-Açu","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,NA,"1998","06","24","IAC, Estação Experimental, área nativa",NA,NA,NA,NA,"523",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-06-24 08:11:30-03","IAC","IAC","38825","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","R.B. Torres et al.","R.B. Torres & R.F. Santos et al.","1999","12","02","Brasil","São Paulo","Cotia","-46.9192","-23.6039","-46.9192","-23.6039",NA,NA,NA,NA,NA,"1999","12","02","Morro Grande",NA,NA,NA,NA,"1015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-01-25 15:40:48-02","IAC","IAC","41700","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","A.P. Fortuna-Perez","J.E.A. Bertoni & A. Geremias","2000","08","21","Brasil","São Paulo","Campinas","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"2003","08","21","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L22, P47",NA,NA,NA,NA,"256",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-01-25 15:40:48-02","IAC","IAC","4429","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","B.A. Krukoff","C.M. Franco; I. Ramos & A.S. Costa (1)","1938","11","25","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"1941","12","02","Praia Perequê-Mirim",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-10-03 14:21:01-03","IAC","IAC","54876","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.V. Martins","?","2003","08","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procedência: Brasília (DF); quadra Neusa Diniz, n° de introdução 17272","2016","11","13",NA,NA,NA,NA,NA,"845",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-01-27 18:25:02-03","IAC","IAC","56551","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.V. Martins et al.","M.V. Martins; F.D.M. Carvalho & J.E.A. Bertoni","2010","09","03","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"2010","09","03","IAC, Fazenda Santa Elisa, Quadra 12",NA,NA,NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-01-25 15:40:48-02","IAC","IAC","5790","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","B.A. Krukoff","J. Aloisi Sobrinho","1940","09","15","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"S.Café 95","1940","11","16","IAC, Fazenda Santa Elisa",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-01-25 15:40:48-02","IAC","IAC","6449","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","O. Handro","J. Aloisi Sobrinho","1941","08","08","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,"1943","12","03","IAC, Fazenda Santa Elisa",NA,NA,NA,NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-01-25 15:40:48-02","IAC","IAC","8087","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","P. Siviero","P. Siviero","1946","08","05","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"S.I.de Plnatas I-4557, D-800","1946","08","05","IAC, Fazenda Santa Elisa",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-01-25 15:40:48-02","IAC","IAC","8713","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","D.M. Dedecca","D.M. Dedecca","1947","06","24","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,"1947","06","24","IAC, Fazenda Santa Elisa",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-01-25 15:40:48-02","IAC","IAC","8719","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","J. Santoro","J. Santoro","1947","09","01","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1947","09","01","IAC, Avenida Barão de Itapura, Jardim ao lado da Administração",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-07-23 12:07:33-03","CEPLAC","CEPEC","100578","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2002","06","15","Brasil","Bahia","BUERAREMA","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mulungu-do-litoral",NA,NA,NA,"Assentamento Dois Irmãos (460,7 há), situada no Km 36 Rod. Ilhéus/Buerarema (BA-251), 9Km antes de Buerarema.","14251","auto",NA,NA,"4538",NA,NA,NA,"30/12/2002",NA,NA,NA,NA,NA
"383","2020-07-23 12:07:33-03","CEPLAC","CEPEC","22242","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"B. A. Krukoff","A. M. de Carvalho","1980","08","21","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area de Lazer do CEPEC.","61245","auto",NA,NA,"348",NA,NA,NA,"30/11/1980",NA,NA,NA,NA,NA
"384","2020-07-23 12:07:33-03","CEPLAC","CEPEC","29343","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"G. P. Lewis","T. S. dos Santos","1982","06","02","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadra I do CEPEC.","61245","auto",NA,NA,"3757",NA,NA,NA,"09/11/1984",NA,NA,NA,NA,NA
"385","2020-07-23 12:07:33-03","CEPLAC","CEPEC","45796","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"G. P. Lewis","F. S. Santos","1985","07","13","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,NA,NA,NA,NA,"Area do Arboreto da ESPAB.",NA,NA,NA,NA,"496",NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"386","2020-07-23 12:07:33-03","CEPLAC","CEPEC","35484","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","1984","08","19","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'0","16S23'0",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mulungu",NA,NA,NA,"Area do Arboreto da ESPAB. Parcela no. 914.",NA,NA,NA,NA,"1759",NA,NA,NA,"30/12/1984",NA,NA,NA,NA,NA
"387","2020-07-23 12:07:33-03","CEPLAC","CEPEC","45624","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"T. S. dos Santos","F. S. Santos","1987","12","10","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mulungu",NA,NA,NA,"Area do Arboreto da ESPAB, quadra no. 914.",NA,NA,NA,NA,"771",NA,NA,NA,"30/01/1990",NA,NA,NA,NA,NA
"388","2020-07-23 12:07:33-03","CEPLAC","CEPEC","36847","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"G. L. Webster","G. L. Webster","2001","08","02","Brasil","Bahia","ILHÉUS","-39.25","-14.783333","39W15'","14S47'",NA,NA,NA,NA,NA,NA,NA,NA,"A E de Itabuna.",NA,NA,NA,NA,"25115",NA,NA,NA,"30/12/1984",NA,NA,NA,NA,NA
"389","2020-07-23 12:07:33-03","CEPLAC","CEPEC","2212","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"B. A. Krukoff","C. M. Magalhães","1964","07","11","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estr. entre Rio Branco/Camaca.","22686","auto",NA,NA,"93",NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"390","2020-07-23 12:07:33-03","CEPLAC","CEPEC","113","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"B. A. Krukoff","R. P. Belém","1965","05","22","Brasil","Bahia","ITABUNA","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rod. Rio Branco/Itabuna.","30592","auto",NA,NA,"1092",NA,NA,NA,"30/01/1979",NA,NA,NA,NA,NA
"391","2020-07-23 12:07:33-03","CEPLAC","CEPEC","173","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"B. A. Krukoff","R. P. Belém","1965","08","12","Brasil","Espírito Santo","LINHARES","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marg. do Rio Doce.","48094","auto",NA,NA,"1572",NA,NA,NA,"30/01/1979",NA,NA,NA,NA,NA
"392","2020-07-23 12:07:33-03","CEPLAC","CEPEC","1715","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"B. A. Krukoff","R. P. Belém","1965","08","14","Brasil","Minas Gerais","NANUQUE","-40.3539009094238","-17.8391990661621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marg. da Rod. Nanuque/Teofilo Otoni.","46980","auto",NA,NA,"1612",NA,NA,NA,"30/01/1979",NA,NA,NA,NA,NA
"393","2020-07-23 12:07:33-03","CEPLAC","CEPEC","57745","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"L. P. de Queiroz","L. P. de Queiroz","1990","11","10","Brasil","São Paulo","SÃO SEBASTIÃO","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Km a E Ilha Bela, estr. p/ o lado oriental.","41977","auto",NA,NA,"2763",NA,NA,NA,"30/12/1990",NA,NA,NA,NA,NA
"394","2013-02-07 10:18:32-02","UMC","HUMC","2683","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"Lisboa, R. S","2006","11","15","Brazil","São Paulo","Mogi das Cruzes",NA,"-23.554167","46W10'97","23S33'15","788","788",NA,NA,NA,NA,NA,NA,"Praça Januário Figueira da Silva",NA,NA,NA,NA,"123","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"395","2013-02-07 10:18:32-02","UMC","HUMC","5156","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"Silva Jr., A. H.","2007","07","04","Brazil","São Paulo","Mogi das Cruzes",NA,"-23.203333","46W12'78","23S12'12",NA,NA,NA,NA,NA,NA,NA,NA,"Vila Industrial Parque Municipal Nagib Najar",NA,NA,NA,NA,"124","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"396","2013-02-07 10:18:32-02","UMC","HUMC","5157","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"Silva Jr., A. H.","2007","07","23","Brazil","São Paulo","Mogi das Cruzes",NA,"-23.525556","46W12'65","23S31'32",NA,NA,NA,NA,NA,NA,NA,NA,"Vila Industrial Parque Municipal Nagib Najar",NA,NA,NA,NA,"241","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"397","2013-02-07 10:18:32-02","UMC","HUMC","5158","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"Silva Jr., A. H.","2007","07","30","Brazil","São Paulo","Mogi das Cruzes",NA,"-23.524722","46W12'63","23S31'29",NA,NA,NA,NA,NA,NA,NA,NA,"Vila Industrial Parque Municipal Nagib Najar",NA,NA,NA,NA,"257","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"398","2013-02-07 10:18:32-02","UMC","HUMC","361","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"Amuni","2004","09","08","Brazil","São Paulo","Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"APA do Rio Tietê César de Sousa.","28666","auto",NA,NA,"02","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-09-22 13:48:50-03","USP","SPFW","1725","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Erythrina","speciosa","Erythrina speciosa","Andrews","Ceccantini, G.C.T. 2005","Ceccantini, G.C.T. Oliveira, E.C.","2003","08","02","Brasil","São Paulo","São Paulo","-46.716667","-23.55","46º43'W","23º33'S",NA,NA,NA,NA,"Fitotério morfotipo SPF 159775",NA,NA,NA,"Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,"2424",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-09-22 13:48:50-03","USP","SPFW","5615","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Erythrina","speciosa","Erythrina speciosa","Andrews","E.C. Oliveira 2013","Oliveira, E.C.","2012","10","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cidade Universitária Armando de Salles Oliveira","53584","auto",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-13 16:04:43-03","UNISANTA","HUSC","8029","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","P. Sampaio","R. Guandalini","2012","03","13","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"Floresta ombrofila densa","2014","02",NA,"Serra do Guararu, condomínio Iporanga.","18989","auto","Magnoliophyta",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-13 16:04:43-03","UNISANTA","HUSC","10688","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Scolari, G.O.; Olmos, A.L.S.","2006","06","20","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"Árvore de aproximadamente 6m de altura. Tronco com espinhos, flores vermelho vivo, presença de beija-flores na coleta.",NA,NA,NA,"Jardim Botânico Municipal de Santos Chico Mendes.","26836","auto","Magnoliophyta",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-07-21 15:08:17-03","UNISANTA","HUSC","12338","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","J.P.A.D. Nina","J.P.A.D. Nina; M.D. Vita","2018","08","29","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"Cerca de 4m; flor vermelha; caule com espinhos. Parceria UNISANTA/JBMSCM.","2018","10",NA,"Jardim Botânico Municipal de Santos Chico Mendes. Na Coleção de Palmeiras, ao lado de uma Macaúba.","26836","auto","Magnoliophyta",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-07-02 15:55:39-03","UEM","HUEM","13632","S","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","K.K.Kita","K.K. Kita","2007","07","02","Brasil","Paraná","Maringá","-51.930653","-23.428267","-51.930653","-23.428267",NA,NA,"HUEM000018690",NA,"Arbóreo, 4m; botões florais coloração verde, flores coloração vermelha. Solo seco.","2007","12",NA,"Parque do Ingá",NA,NA,NA,NA,"648",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-07-03 20:06:26-03","UEM","HUEM","28671","S","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Ma.C.Souza","E.D. Mauri; e col.","2007","12","13","Brasil","Paraná","Maringá","-51.930653","-23.428267","-51.930653","-23.428267",NA,NA,"HUEM000018691",NA,NA,"2007","12",NA,"Parque do Ingá.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-07-02 15:55:39-03","UEM","HUEM","794","S","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","E.D.Mauri","J.S. Mizuguiti; col.","1986","09","09","Brasil","Paraná","Maringá","-51.930653","-23.428267","-51.930653","-23.428267",NA,NA,"HUEM000018689",NA,"Planta arbustiva, cerca de 3,0m de altura, ramificação desde a base, casca grossa com espinhos. Flores de coloração vermelha.","2007","08",NA,"Parque do Ingá, margens do lago",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-07-02 15:55:39-03","UEM","HUEM","8415","S","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","E.D.Mauri","A.L.Moreira","2001","08","28","Brasil","Paraná","Maringá","-51.930653","-23.428267","-51.930653","-23.428267",NA,NA,"HUEM000018688",NA,"Planta com aproximadamente 2m de altura; flores de coloração vermelha.","2007","12",NA,"Parque do Ingá, borda do lago, em frente ao palanque",NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-11-04 17:29:25-03","UEM","HUEM","12884","S","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","S.Mioto","Orfrini, AC","2006","08","08","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005530","HUEM000005530","Árvore pequena com até 2m de altura. Folhas compostas trilfoliadas e coriáceas. Inflorescência em cachos terminais. Flores vermelhas.","2009","07",NA,"Câmpus sede da Universidade Estadual de Maringá","19250","auto",NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-11-04 17:29:25-03","UEM","HUEM","282A","S","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Mantovani, W","Neide da Silva","1984","08","27","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005531","HUEM000005531","Árvore de porte arbóre. Flores vermelhas.","1986","06",NA,"Câmpus sede da Universidade Estadual de Maringá, Em frente ao bloco 04.","19250","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-07-02 15:55:39-03","UEM","HUEM","7356","S","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Irana Tanaka","Irana Tanaka","1998","07","29","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005532","HUEM000005532","Porte arbóreo. Flores vermelhas.",NA,NA,NA,"horto da UEM","19250","auto",NA,NA,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-10 11:38:38-03","UNILA","EVB","1408","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Calambás, L.F.","Lima, L.C.P.","2017","08","12","Brasil","Paraná","Foz do Iguaçu","-54.464167","-25.629167","54º27'51''W","25º37'45''S","226","226","EVB001408","EVB001408",NA,"2017","09","15","Parque Nacional do Iguaçu. Trilha Poço Preto. Parque Nacional do Iguaçu",NA,NA,NA,NA,"1006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-12 15:02:08-03","UFSCar","SPSC","6932","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"M. Cervini",NA,NA,NA,"Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Suinã",NA,NA,NA,"Lago UFSCar. lago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-11-12 16:59:28-03","UEL","FUEL","55384","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Hannes, CO","Hannes, CO; et al.","2017","10","04","Brasil","Paraná","Londrina","-51.202222","-23.326111","-51.202222","-23.326111",NA,NA,"FUEL055384",NA,NA,"2017","10",NA,"Campus Universitário Perobal",NA,NA,"Tracheophyta","Fabales","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-11-12 16:59:28-03","UEL","FUEL","3915","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Miotto, STS","Martins, J","1986","11","15","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"Horto Municipal de Arapongas","18630","auto","Tracheophyta","Fabales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-11-12 16:59:28-03","UEL","FUEL","23423","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Miotto, STS","Tomé, MVF","1996","06","11","Brasil","Paraná","Bandeirantes","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,"19645","auto","Tracheophyta","Fabales","849",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-11-12 16:59:28-03","UEL","FUEL","44092","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Miotto, STS","Souza, LRM; et al.","1997","07","13","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"2009","07","21","Salto Morato, Trilha para Figueira.","37295","auto","Tracheophyta","Fabales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-11-12 16:59:28-03","UEL","FUEL","34309","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Miotto, STS","Sofia, SH","1991","09","06","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"Campus UEL","63728","auto","Tracheophyta","Fabales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
