"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet","relatedCatalogItem"
"153","2017-06-14 10:45:00-03","MO","MOBOT","1045105","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"J. Almeida|Talmon S. dos Santos","1968","11","7","Brazil","Bahia",NA,"Ilheus, CEPEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Almeida 207",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"154","2017-06-14 10:39:00-03","MO","MOBOT","1045154","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Per Dusén","1914","10","1","Brazil","Paraná",NA,"Jacarehy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 18146",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"155","2017-06-14 10:35:00-03","MO","MOBOT","1045170","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Auguste F.M. Glaziou","1878","8","25","Brazil","Rio de Janeiro",NA,"Serra da Estrella prope Mandiocca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 9533",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Isotype",NA,NA
"156","2017-06-26 14:28:00-03","MO","MOBOT","1045189","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Gert G. Hatschbach","1975","9",NA,"Brazil","Paraná",NA,"Mpio. Antonio. Rio de Nunes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 37035",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"157","2017-06-14 10:43:00-03","MO","MOBOT","1045217","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Ezechias P. Heringer","1961","9","10","Brazil","Distrito Federal",NA,"Brasilia, Fundacao Zoobotanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 8878",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"158","2017-06-14 10:46:00-03","MO","MOBOT","1045230","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Ezechias P. Heringer","1965","8","31","Brazil","Distrito Federal",NA,"Brasilia, Jardim Zoologico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 10520",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"159","2017-06-14 10:42:00-03","MO","MOBOT","1045240","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Ezechias P. Heringer|et al.","1979","8","6","Brazil","Distrito Federal",NA,"Reserva Ecol. IBGE, Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 1780A",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"160","2017-06-14 10:43:00-03","MO","MOBOT","1045258","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"JARAPNKY","1912","11",NA,"Brazil","Rio de Janeiro",NA,"Sarapui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JARAPNKY s.n.(R42362)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"161","2017-06-14 10:55:00-03","MO","MOBOT","1045269","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"B. Lutz","1939","11","11","Brazil","Rio de Janeiro",NA,"Estrada Rio Petropolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lutz 1511",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"162","2017-06-14 11:01:00-03","MO","MOBOT","1045381","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Talmon S. dos Santos","1970","1","8","Brazil","Bahia",NA,"Ilheus, CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos 541",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"163","2017-06-14 11:01:00-03","MO","MOBOT","1045406","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"VEECHI",NA,NA,NA,"Brazil","São Paulo",NA,"Loreto, Inst. Nac. de S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEECHI 260",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"164","2017-06-14 10:44:00-03","MO","MOBOT","1047494","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"JOLY","1946","8",NA,"Brazil","São Paulo",NA,"Campos de Butanta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOLY s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"165","2017-06-14 10:47:00-03","MO","MOBOT","1048532","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"D.B. Pickel","1986","5","28","Brazil","São Paulo",NA,"Parque Estadual do Morro do Diabo, Mpio. Teodoro Sampaio, Instituto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pickel s.n.(SPSF10572)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"166","2017-06-14 10:46:00-03","MO","MOBOT","1049673","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"C.O. Cunha","1985","7","20","Brazil","Rio de Janeiro",NA,"Itaguai, Campus da Universidade Rural",NA,NA,NA,NA,"3.00000000",NA,NA,NA,NA,"Cunha 1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"167","2017-06-14 10:55:00-03","MO","MOBOT","1050899","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"RESENDE","1990","8","16","Brazil","Distrito Federal",NA,"Fazenda Agua Limpa. Unb. Mata ciliar do Ribeirao Gama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RESENDE 13",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"168","2017-06-14 10:42:00-03","MO","MOBOT","1051742","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"D.A. Folli","1991","12","10","Brazil","Espírito Santo",NA,"Novo Brasil-Colatina-ES.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folli 1512",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"169","2017-06-14 10:38:00-03","MO","MOBOT","1051857","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Ezechias P. Heringer","1978","8","20","Brazil","Distrito Federal",NA,"Brasilia.","-47.95","-15.75",NA,NA,NA,NA,NA,NA,NA,"Heringer 16899",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"170","2017-06-14 10:49:00-03","MO","MOBOT","1273033","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"J. Cominote","1980","10","28","Brazil","Rio de Janeiro",NA,"Colonia Juliano Moreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cominote 5",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"171","2017-06-14 10:54:00-03","MO","MOBOT","1273034","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Roberto M. Klein","1954","11","20","Brazil","Santa Catarina",NA,"Cunhas, Itajai. Capoeiro.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,"Klein 847",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"172","2018-06-22 05:24:00-03","MO","MOBOT","1273035","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Pe. Raulino Reitz","1949","11","2","Brazil","Santa Catarina",NA,"Brusque. Brejos",NA,NA,NA,NA,"35.00000000",NA,NA,NA,NA,"Reitz 2243",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"173","2017-06-14 11:00:00-03","MO","MOBOT","1273042","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Vigna","1987","9","2","Brazil","Minas Gerais",NA,"Cultivado. belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vigna 10510",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"174","2017-06-14 10:41:00-03","MO","MOBOT","1282589","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"INACIO","1996","2","8","Brazil","Pernambuco",NA,"Mpio. de Bezerros, Parque ecol. de Serra Negra; vegetacao arbustive-aborea; solo argilo-arensoso de cor marrom escuro. Borda da mata.","-35.8166667","-8.2",NA,NA,"471.00000000",NA,NA,NA,NA,"INACIO 139",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"175","2017-06-14 10:41:00-03","MO","MOBOT","1282789","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Christiane Guiseline","1994","9","14","Brazil","São Paulo",NA,"Mpio de Piracicaba. Parque ESALQ/USP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guiseline 1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"176","2017-06-14 10:52:00-03","MO","MOBOT","3050488","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"ASSIS","2001","8","26","Brazil","Minas Gerais",NA,"Barroso. Mata do Baú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASSIS 168",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"177","2017-06-14 10:50:00-03","MO","MOBOT","3050815","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"C.A.M. Brazil|A.G. Silva|A.M. lvada Si|L.M. Nascimento|E.R. Almeida","1999","10","21","Brazil",NA,NA,"PE Estrada em direção a brejo da Madre de Deus. Margem da estrada. Mata estacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 47",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"178","2017-06-14 10:52:00-03","MO","MOBOT","3051172","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"E.M.N. Ferraz|A.G. Bispo|R.G. Oliveira","1999",NA,NA,"Brazil","Pernambuco",NA,"São Vicente. Férrer, Mata do Estado. mata úmida. Solo argiloso: Borda da mata","-35.5","-7.5833333",NA,NA,"600.00000000",NA,NA,NA,NA,"Ferraz 583",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"179","2017-06-14 10:53:00-03","MO","MOBOT","3051347","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Ronaldo Wasum","2003",NA,NA,"Brazil","Rio Grande do Sul",NA,"mun. de São Francisco de Paula- Carapina interior da mata",NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,"Wasum 1870",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"180","2017-06-14 10:50:00-03","MO","MOBOT","481654","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Alwyn H. Gentry|M.G. Vieira|A. Calos","1987","9","7","Brazil","Minas Gerais",NA,"Mata Hygrophila 5, Fazenda Queimada Grande. Municipio Monte Belo, brejo.","-46.2833333","-21.4",NA,NA,"760.00000000",NA,NA,NA,NA,"Gentry 59133",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","87-222",NA,NA,NA
"181","2017-06-14 10:59:00-03","MO","MOBOT","481672","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Alwyn H. Gentry|M.G. Vieira|A. Calos","1987","9","7","Brazil","Minas Gerais",NA,"Mata Hygrophila 5, Fazenda Queimada Grande. Municipio Monte Belo, brejo.","-46.2833333","-21.4",NA,NA,"760.00000000",NA,NA,NA,NA,"Gentry 59135",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","87-222",NA,NA,NA
"182","2017-06-14 10:48:00-03","MO","MOBOT","481724","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Alwyn H. Gentry|M.G. Vieira|A. Calos","1987","9","7","Brazil","Minas Gerais",NA,"Mata Hygrophila 5, Fazenda Queimada Grande. Municipio Monte Belo, brejo.","-46.2833333","-21.4",NA,NA,"760.00000000",NA,NA,NA,NA,"Gentry 59141",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","87-222",NA,NA,NA
"183","2017-06-14 11:00:00-03","MO","MOBOT","485266","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Alwyn H. Gentry|Elsa M. Zardini","1985","1","24","Brazil","Paraná",NA,"Swampy brejo, N of Río Nunes, N of Morretes.","-48.75","-25.4166667",NA,NA,"40.00000000",NA,NA,NA,NA,"Gentry 49800",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","85-81",NA,NA,NA
"184","2017-06-14 10:47:00-03","MO","MOBOT","485692","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Alwyn H. Gentry|Elsa M. Zardini","1985","1","25","Brazil","Paraná",NA,"SAQUAREMA: Municipio Morretes, 40 km W of Paranagua, BR-277; swampy forest and adjacent brejo.","-48.6666667","-25.5",NA,NA,"40.00000000",NA,NA,NA,NA,"Gentry 49843",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","85-86",NA,NA,NA
"185","2017-06-14 10:40:00-03","MO","MOBOT","487090","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Alwyn H. Gentry|Elsa M. Zardini","1985","2","8","Brazil","Bahia",NA,"BR-101, near crossing of Rio Aliança; cacao plantation.","-39.4666667","-15.3333333",NA,NA,"120.00000000",NA,NA,NA,NA,"Gentry 49960",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","85-98",NA,NA,NA
"186","2017-06-14 10:37:00-03","MO","MOBOT","1489477","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"M. de F. Agra|et al.","1997","10","19","Brazil","Paraíba",NA,"Mpio. Maturéia, Pico do Jabre, al Sul da sede da Telpa em direc|9ão Leste","-37.4313889","-7.1861111",NA,NA,"800.00000000","1100.00000000",NA,NA,NA,"Agra 4558",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"187","2011-02-23 09:58:00-03","MO","MOBOT","1047496","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Anders F. Regnell","1864","10","3","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,"Regnell II 195pp",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","1048458","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"G.G. Bondar",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bondar 3013",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","1048464","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"M. C. de Mello","1867","6","16","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mello 47",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-06-26 21:21:00-03","MO","MOBOT","1040239","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Ezechias P. Heringer","1941","7","19","Brazil","Minas Gerais",NA,"Coronel Pacheco, estacao experimental do cafe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 660",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","1040565","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Lima","1984","10","16","Brazil","Rio de Janeiro",NA,"Mpio. Mage, Centro de Primatologia.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"Lima 2206",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2018-06-22 05:24:00-03","MO","MOBOT","1041441","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Pe. Raulino Reitz","1949","10","27","Brazil","Santa Catarina",NA,"Buisque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 3184",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","1041749","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Eq. Ecologia","1949","10","20","Brazil","Santa Catarina",NA,"Brusque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eq. Ecologia 139",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2010-11-13 04:25:00-02","MO","MOBOT","1041757","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Roberto M. Klein","1952","11","22","Brazil","Santa Catarina",NA,"Brusque, Matu S. Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klein 275",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","1045116","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Jacques S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blanchet 3963pp",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2013-01-12 05:18:00-02","MO","MOBOT","1045127","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Peter Clausen","1839","11",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clausen 34pp",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1045139","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"J. Caminote","1980","10","28","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Colonia Juliano Moreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caminote 5",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2009-07-09 17:05:00-03","MO","MOBOT","1045183","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Gert G. Hatschbach","1959","10","31","Brazil","Paraná",NA,"Saranagua, Sertaozinho.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,"Hatschbach 6407",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2014-09-02 06:07:00-03","MO","MOBOT","1045278","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"J. Correia de Méllo","1966","11","5","Brazil","São Paulo",NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Correia de Méllo 18",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2014-07-13 20:42:00-03","MO","MOBOT","1045287","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"C.W.H. Mosen","1875",NA,NA,"Brazil","São Paulo",NA,"Santos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mosén 3452",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2015-11-30 20:35:00-02","MO","MOBOT","1045297","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"T. Peckolt","1864",NA,NA,"Brazil",NA,NA,"Canta Gallo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peckolt s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","1045307","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"A.S. Pires",NA,NA,NA,"Brazil","São Paulo",NA,"Joanopolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pires s.n.(SP65162)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2009-08-21 06:32:00-03","MO","MOBOT","1045326","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Balduino Rambo","1951","10","21","Brazil","Rio Grande do Sul",NA,"S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 51317",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2011-02-23 09:58:00-03","MO","MOBOT","1045347","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Anders F. Regnell","1867",NA,NA,"Brazil","Minas Gerais",NA,"Cidade Passos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regnell III 903",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2018-06-22 05:24:00-03","MO","MOBOT","1045356","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Pe. Raulino Reitz|Roberto M. Klein","1956","10","11","Brazil","Santa Catarina",NA,"Subida, Indaial.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"Reitz 3815",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-06-22 05:24:00-03","MO","MOBOT","1045365","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Pe. Raulino Reitz|Roberto M. Klein","1959","10","29","Brazil","Santa Catarina",NA,"Morro dos Conventos, Ararangua.",NA,NA,NA,NA,"3.00000000",NA,NA,NA,NA,"Reitz 4137",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2018-06-22 05:24:00-03","MO","MOBOT","1045376","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Pe. Raulino Reitz|Roberto M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,"Matador.",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,"Reitz 7152",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-10-19 08:45:00-02","MO","MOBOT","1045395","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"A. Spies","1951","9",NA,"Brazil","Rio Grande do Sul",NA,"S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spies s.n.(52242)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","1045425","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"VIANNA","1968",NA,NA,"Brazil","Rio de Janeiro",NA,"Río de Janeiro, Guanabara, Rua Cende de Bonfim, pr. Usina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIANNA 269",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","1047493","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"JOLY","1946","8",NA,"Brazil","São Paulo",NA,"Campos de Butanta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOLY s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
