"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"191","2021-03-01 11:52:00-03","UFPE","UFP","73719","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Pereira, LA","Amorim, BS; Louzada, R; Costa-Lima, JL","1787","2013","02","20",NA,"Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,"Arbusto com 1,8m alt. Inflorescência jovem.; Floresta Atlântica.","UFP073719",NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-08-02 10:21:49-03","CPATSA","HTSA","5250","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Guedes, M.L.","18070","2010","02","04",NA,"Brasil","Bahia","Salvador","Região Metropolitana de Salvador., Cabula Mata 19 BC. Ponto 04.","-39.618611","-12.833333",NA,"Árvore. Folhas cartáceas, discolores. Inflorescência axilares, frutos laranja.; Mata Ombrofila densa, estágio médio.",NA,NA,NA,NA,NA,NA,NA,"-39.618611","-12.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-07-31 14:33:22-03","CPATSA","HTSA","3914","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"R.A.G. Silva","23875","1998","10","15",NA,"Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,"Árvore 5m, flores cremes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","3667700","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","R. Coelho & P. Bertini","375","2011","1",NA,"South America","Brazil","Pemambuco",NA,"Caruaru. Parque Estadual do Brejo dos Calvalos",NA,NA,NA,"ESA 114468","US01319497","US01319497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","3686193","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","H. Medeiros","924","2011","11","4","South America - Neotropics","Brazil","Acre",NA,"Xapurí, BR 117, ramal do Cachoeira, Colocação Equador I","-68.374","-10.8263",NA,NA,"US01343182","US01343182_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","3464015","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","A. Narváez & O. Kunert","315","1999","6","2","South America - Neotropics","Venezuela","Miranda",NA,"cerca del caserío El Palacio de la Providencia, a 19 km (dist. Aérea) al suroeste de Ocumare del Tuy.","-66.9167","10.0333",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","2324587","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Cowan, R. S.","H. S. Irwin","2695","1959","2","22","South America - Neotropics","Brazil","Minas Gerais",NA,"State Agricultural School, Viçosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","3582075","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","I. Huamantupa, E. Suclli & A. Carazas","7261","2005","11","18","South America","Peru","Cusco",NA,"Dist. Echarate, Cirialo","-72.9281","-12.6431",NA,NA,NA,NA,"792",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"199","2020-09-12 05:00:02-03","US","US","3376584","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","R. F. Smith","V10016","1985","5","11","South America - Neotropics","Venezuela","Bolívar",NA,"Yaracuy. Hacienda El Jaguar.",NA,NA,NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","3582009","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","P. Centeno & J.P. Janovec","113","2001","11","26","South America","Peru","Madre de Dios",NA,"Manu Province, Puerto Maldonado. Los Amigos Biological Station, Madre de Dios River, ca. 7 km upriver from mouth of Rio Los Amigos Trocha Playa","-70.1","-12.57",NA,NA,NA,NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","3480295","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","D. C. Daly, H. Kuchmeister, D. P. Gomes da Silva, L. Lima & E. Consuelo","9999","1999","3","23","South America - Neotropics","Brazil","Acre","Santa Rosa","Rio Purus, left bank, Seringal Santa Helena.","-70.1769","-9.1303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","3680164","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","A. M. Amorim, J. L. Paixão, S. Sant'Ana & L. de Jesus","4383","2004","10","29","South America","Brazil","Bahia",NA,"Camacã: Fazenda Serra Bonita, RPPN SERRA BONITA, 9.7 km W de Camacã na estrada para Jacareci, dai 6 km SW na estrada para a RPPN e Torre da Embratel","-39.5653","-15.3917",NA,NA,"US01319109","US01319109_01","835",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","2688964","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","G. Eiten & L. T. Eiten","10244","1970","1","7","South America - Neotropics","Brazil","Maranhão",NA,"Mun. de Grajaú: 15 km WSW of city of Grajaú on old road to Sítio Novo.","-46.2333","-5.8833",NA,NA,"US00778987","US00778987_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","3475767","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","D. C. Daly, M. Silveira, I. Rivero, E. Oliveira, J. Bandeira, M. Souza & D. Costa","10436","2000","12","5","South America - Neotropics","Brazil","Acre",NA,"Mun. Marechal Thaumaturgo: basin of Rio Juruá, Rio Bagé (tributary of Rio Tejo)","-72.5502","-8.929",NA,NA,"US01318868","US01318868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","3685838","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","C. E. Ramos & M. L. Guedes","501","2008","10","28","South America - Neotropics","Brazil","Bahia",NA,"Itagibá, litoral Sul, Mata da Antena.","-39.7111","-14.1672",NA,"ALCB #86639","US01302787","US01302787_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","3680363","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","I. Brasil, H. Medeiros, L. Souza & W. Castro","377","2009","10","23","South America - Neotropics","Brazil","Acre",NA,"Feijó","-69.9311","-7.94744",NA,NA,"US01319101","US01319101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","3091661","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","J. U. Santos, E. L. Taylor, G. E. Schotz, N. A. Rosa, C. S. Rosário, T. Rebbeck, J. B. F. Silva & M. R. Santos","638","1983","2","21","South America - Neotropics","Brazil","Maranhão",NA,"Mun. de Fortuna, lugar Caiçara, a 15 km SE de Fortuna.","-44.05","-5.8",NA,NA,"US00778758","US00778758_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","1416572","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","H. H. Rusby","552","1886","10",NA,"South America - Neotropics","Brazil","Rondônia",NA,"Falls of Madeira.",NA,NA,NA,NA,"US00778934","US00778934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","3584676","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","M. L. Guedes, L. J. Alves, D. Loureiro & A. R. Oliveira","16462","2009","3","11","South America - Neotropics","Brazil","Bahia",NA,"Mata do Cacau, Itagibá, litoral Sul","-39","-14",NA,NA,"US01056993","US01056993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","3676426","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","R. Coelho & T. Flores","517","2011","5",NA,"South America - Neotropics","Brazil","Acre",NA,"Xapuri. Ramal Seringal Cachoeira. 3.5 km da Polícia Rodoviária de Xapuri",NA,NA,NA,NA,"US01319368","US01319368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","17689","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","H. H. Rusby","552","1886","10",NA,"South America - Neotropics","Brazil","Rondônia",NA,"Falls of Madeira",NA,NA,NA,NA,"US01056852","US01056852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","3680361","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","I. Brasil & P. Sampaio","440","2009","12","13","South America - Neotropics","Brazil","Acre",NA,"Braziléia. BR 317, km 32 (Estrada do pacíco)","-69.0333","-10.9278",NA,NA,"US01319103","US01319103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","3471569","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","M. Tscha, A. Marcon, E. Inácio & M. Sales De Melo","50","1995","4","4","South America - Neotropics","Brazil","Pernambuco",NA,"Caruaru, Murici, Brejo dos Cavalos, Parque Ecológico Municipal.","-36.5","-8.31",NA,NA,"US00798454","US00798454_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","3680304","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","M. Terra-Araujo, R. C. Forzza, E.S. Leal & W. Castro","730","2011","3","28","South America - Neotropics","Brazil","Acre",NA,"Senador Guiomard. BR 364, km 34. Fazenda Experimental Catuaba","-67.62","-10.07",NA,NA,"US01319398","US01319398_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"215","2020-09-12 05:00:02-03","US","US","3676437","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","R. Coelho & T. Flores","447","2011","5",NA,"South America - Neotropics","Brazil","Acre",NA,"Rio Branco. Parque Zoobotânico. Entrada para o viveiro de mudas",NA,NA,NA,NA,"US01319366","US01319366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","3459279","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","C. A. Cid Ferreira et al.","10543","1991","11","3","South America - Neotropics","Brazil","Acre",NA,"Mun. Cruzeiro do Sul: Rio Juruá, margem esquerda, estrada do Igarapé Viseu","-72.73","-8.25",NA,NA,"US01343181","US01343181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"217","2020-09-12 05:00:02-03","US","US","3571702","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","D. C. Daly, R. Callejas, D. Gomes Silva, R. Saraiva, E. Oliveira & A. Santos","11382","2002","3","16","South America - Neotropics","Brazil","Acre",NA,"Mun. Santa Rosa: Rio Purus, Colocação Santa Helena","-70.177","-9.13014",NA,NA,"US01343183","US01343183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"218","2020-09-12 05:00:02-03","US","US","3680298","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","H. Medeiros, E. Oliveira, R. Baldini & F. A. Obermuller","675","2010","11","21","South America - Neotropics","Brazil","Acre",NA,"Manoel Urbano. Bacia do Purus, Rio Chandless, Parque Estadual Chandless","-69.9342","-9.3658",NA,NA,"US01319412","US01319412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"219","2020-09-12 05:00:02-03","US","US","1066539","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","-- Gardner","1261","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01056853","US01056853_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"220","2020-09-12 05:00:02-03","US","US","3472442","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","J. Jardim, A. M. Carvalho, A. M. Amorim & J. Roseira da Silva","76","1993","2","22","South America - Neotropics","Brazil","Bahia",NA,"Mun. de Saúde, Cachoeira do Paulista. Entrada no km 10 da estrada Saúde/Jacobina, ca. 6 km a partir da estrada.",NA,NA,NA,NA,"US00798329","US00798329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","3680583","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","G. G. Bondar","2391","1937","8","13","South America","Brazil","Bahia",NA,NA,NA,NA,NA,"ESA 114648","US01319499","US01319499_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","3476017","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","M. Silveira, L. Lima, P. Ferraz, J. Ribamar & E. Consuelo","1492","1996","11","15","South America - Neotropics","Brazil","Acre",NA,"Manoel Urbano: Rio Purus, margem esquerda, seringal Itatinga, Colocação do Sr. Raimundo Cesar de Oliveira.",NA,NA,NA,NA,"US00843103","US00843103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","3627813","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","R. Perdiz, I. Kalil, F. Kalil & F. Nascimento","777","2011","6","24","South America - Neotropics","Brazil","Bahia","Canavieiras","Canavieiras. Fazenda Floresta. Propriedade da família Kalil.","-39.3253","-15.6603",NA,NA,"US01123861","US01123861_01","62",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","3263166","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","W. W. Thomas, C. A. Cid Ferreira, D. Ackerley, J. Guedes, J. E. Ramos & R. P. Lima","4734","1985","10","31","South America - Neotropics","Brazil","Mato Grosso",NA,"Mun. Pontes e Lacerda: 9 km NW of Pontes e Lacerda on BR364 to Vilhena.","-59.4167","-15.1667",NA,NA,"US00778994","US00778994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","3475768","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, R. L. G.","D. C. Daly, M. Silveira, I. Rivero, E. Oliveira, J. Bandeira, M. Souza & D. Costa","10434","2000","12","5","South America - Neotropics","Brazil","Acre",NA,"Mun. Marechal Thaumaturgo: basin of Rio Juruá, Rio Bagé (tributary of Rio Tejo)","-72.5502","-8.929",NA,NA,"US01318867","US01318867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","USw41956","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus pilosus","J.F. Macbr.",NA,"J. Schunke Vigo et al.","4444","1970","9","24","South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","pilosus",NA,NA
"227","2020-09-12 05:00:02-03","US","US","1458189","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus pilosus","J.F. Macbr.",NA,"G. Klug","3783",NA,NA,NA,"South America - Neotropics","Peru","San Martín",NA,"Juanjui.",NA,NA,NA,NA,"US00095257","US00095257_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","pilosus","Isotype",NA
"228","2020-09-02 16:39:26-03","Cenargen","CEN","31679","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M. S. Ferrucci","Bruno Machado Teles Walter","3503","1996","10","21",NA,"Brasil","GO","MINACU","Antiga estrada de terra Minaçu-obra de Serra da Mesa - região do antigo aeroporto.",NA,NA,"Exsicatas","Futuro reservatório do AHE Serra da Mesa.","CEN00031679","CEN00031679","430","430","1999","04",NA,"-4835500.0","-1383972.0",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA
"229","2020-09-02 16:39:26-03","Cenargen","CEN","91676","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","B. M. T. Walter","S. F. Conceição","875","2013","05","09",NA,"Brasil","BA","MUTUIPE","Fazenda Estrela Dalva","-42.920555","-18.013333","Exsicatas","Planta ca. 2,5 m, frutos laranja a vermelho quando maduros, imaturos verdes. Flora do Brasil - Universidade Federal do Recôncavo da Bahia - Herbário do Recôncavo da Bahia HURB 5406.","CEN00091676","CEN00091676","253","253","2016","01",NA,"-42.920555","-18.013333",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"230","2020-09-02 16:39:26-03","Cenargen","CEN","59642","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","J. B. Pereira","Glocimar Pereira-Silva","9254","2004","11","10",NA,"Brasil","GO","SILVANIA","Margem esquerda do Córrego Nove Capões (Mata das Meninas).","-48.46","-16.326388","Exsicatas","Árvore de subbosque. Área de influência direta (lago).","CEN00059642","CEN00059642","815","815","2013","02",NA,"-48.46","-16.326388",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"231","2020-09-02 16:39:26-03","Cenargen","CEN","66879","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M. S. Ferrucci","Glocimar Pereira-Silva","9769","2005","03","02",NA,"Brasil","TO","FILADELFIA","Estrada Filadélfia - Babaçulândia, próximo à foz do rio Tranqueira.","-47.640277","-7.3294444","Exsicatas","Área de influência indireta. P47 P1390 mata.","CEN00066879","CEN00066879","170","170","2013","01",NA,"-47.640277","-7.3294444",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"232","2020-09-02 16:39:26-03","Cenargen","CEN","54092","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","B. M. T. Walter","Glocimar Pereira-Silva","6927","2002","11","07",NA,"Brasil","GO","LUZIANIA","Cerca de 800 m à Oeste da ponte sobre o rio Alagado. Ponto 18.","-47.9502983093262","-16.2525005340576","Exsicatas",NA,"CEN00054092","CEN00054092","860","860","2009","03",NA,"-4818361.0","-1629667.0","83221","auto",NA,NA,NA,NA,"4",NA,NA,NA
"233","2020-09-02 16:39:26-03","Cenargen","CEN","48513","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Glocimar Pereira-Silva","7028","2002","11","10",NA,"Brasil","GO","LUZIANIA","Fazenda Paulista. Mata próxima à captação de água da Sede, junto à ponte.","-47.9502983093262","-16.2525005340576","Exsicatas",NA,"CEN00048513","CEN00048513","880","880",NA,NA,NA,"-4815083.0","-1621194.0","83221","auto",NA,NA,NA,NA,"4",NA,NA,NA
"234","2019-12-09 17:30:56-03","UFPR","EFC","14532","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Völtz, R.R.","Völtz, R.R.","700","2015","11","18",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2402","-25.448",NA,"Arvoreta 3m alt.; frutos verdes; sub-bosque de Floresta Ombrófila Mista em estágio médio. __COMMOM_NAME__: Baga-de-morcego","EFC014532",NA,"915","915","2015","11","18","-49.2402","-25.4480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-12-09 17:30:56-03","UFPR","EFC","11757","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Völtz, R.R.; Bizarro, O.M.R.","234","2013","10","01",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481",NA,"Arvoreta 3m alt.; interior da mata; botão floral esverdeado. __COMMOM_NAME__: Baga-de-macaco","EFC011757","EFC011757","920","920","2015","12","02","-49.2404","-25.4481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-12-09 17:30:56-03","UFPR","EFC","5168","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Lima, R.X.","388","1995","11","08",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,"Árvore com 4m de altura flores verdes. Usada para confecção de cabos de ferramentas. __COMMOM_NAME__: Vacunzeiro","EFC005168",NA,NA,NA,"2015","12","02",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-12-09 17:30:56-03","UFPR","EFC","423","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Kuniyoshi, Y.S.; Roderjan, C.V.","4730","1984","01","10",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,"__COMMOM_NAME__: Vacum","EFC000423",NA,NA,NA,"2015","12","02",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:31:26-03","USP","SPF","166127","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Fiaschi, P","1913","2004","01","23",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada","-39.202778","-14.770278",NA,NA,"SPF00166127",NA,"600","900","2014","06","03","-39.202778","-14.770278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
