"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","occurrenceRemarks","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"314","2021-01-09 21:48:30-03","UNICENTRO","HUCO","3111","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Lopes G.L","Martins, E.; et al.; et al.","(585)","2011","05","12","Brasil","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO003111",NA,"2011",NA,NA,"Paraná",NA,NA,NA,NA,"Em. Gomes (585) parcela 15",NA,NA,"47271","auto",NA,NA,NA,NA,NA
"315","2021-01-09 21:48:30-03","UNICENTRO","HUCO","3169","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Lopes G.L","Martins, E.; et al.; et al.","(706)","2011","05","19","Brasil","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO003169",NA,"2011",NA,NA,"Paraná",NA,NA,NA,NA,"Em. Gomes (706) parcela 17",NA,NA,"47271","auto",NA,NA,NA,NA,NA
"316","2021-01-09 21:48:30-03","UNICENTRO","HUCO","2009","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Lopes, G.L.","Martins, E.; et al.; et al.","347","2010","09","10","Brasil","Irati","Guamirim, Arroio Grande 1","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002009",NA,"2010",NA,NA,"Paraná",NA,NA,NA,NA,"Projeto Emílio Gomes- parcela 11",NA,NA,"47271","auto",NA,NA,NA,NA,NA
"317","2021-01-09 21:48:30-03","UNICENTRO","HUCO","7325","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Lima, F. .F.","Babiuk, A.","s.n.","2016","01","11","Brasil","Rio Bonito do Iguaçu",NA,"-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"Paraná",NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"26511","auto",NA,NA,NA,NA,NA
"318","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0812","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Gasper, A.L.","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","1092","2008","11","28","Brasil","Concórdia","Pinheiro Preto","-52.0278015136719","-27.2341995239258",NA,NA,NA,NA,"HUCO000812",NA,"2009","05","12","Santa Catarina",NA,NA,NA,NA,"Florística IFFSC 1775; Floresta Estacional Decidual; HABITAT: Floresta Estacional Decidual",NA,NA,"24608","auto",NA,NA,NA,NA,NA
"319","2021-03-04 11:05:23-03","UFRB","HURB","3187","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","F.A. Cloclet","Francisco, E.M.; et al.",NA,"1998","03","20","Brasil","Califórnia","Fazenda Primavera;","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,"HURB000003187",NA,"1998",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"11662","auto",NA,NA,NA,NA,NA
"320","2020-06-15 15:30:39-03","UNESP-RC","HRCB","11964","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassi.) J.M. Silva & A.M.G. Azevedo.","Silva, M.J. da","Nicolini, E.M.","s.n","1988","11","14","Brasil","Jahu","Fazenda Santo Antônio.","-48.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,NA,"2010","07","28","São Paulo",NA,NA,NA,NA,"Árvore- flores roxas. Nome popular: Manga-brava.",NA,NA,"24071","auto",NA,NA,NA,NA,NA
"321","2020-06-15 15:30:39-03","UNESP-RC","HRCB","20358","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassi.) J.M. Silva & A.M.G. Azevedo.","Silva, M.J. da","Bernacci, L.C.","1322","1995","03","16","Brasil","Monte Alegre do Sul","E.E. do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,NA,"2010","07","28","São Paulo",NA,NA,NA,NA,"Árvore ca. 12m alt., frutos imaturos ocráceos.",NA,NA,"11114","auto",NA,NA,NA,NA,NA
"322","2020-06-15 15:30:39-03","UNESP-RC","HRCB","20247","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassi.) J.M. Silva & A.M.G. Azevedo.","Silva, M.J. da","Tamashiro, J.Y.","926","1995","05","08","Brasil","Pedra Bela","Estrada Bragança Paulista à Pedra Bela, Km 15.","-46.439998626709","-22.7900009155273",NA,NA,NA,NA,NA,NA,"2010","07","28","São Paulo",NA,NA,NA,NA,"Árvore de 18m.,frutos castanhos.",NA,NA,"10848","auto",NA,NA,NA,NA,NA
"323","2020-06-15 15:30:39-03","UNESP-RC","HRCB","19314","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassi.) J.M. Silva & A.M.G. Azevedo.","Silva, M.J. da","Pastore, J.A.","586","1994","12","08","Brasil","Teodoro Sampaio","Propriedade A. Amaral, proximo ao Parque Estadual do Morro do Diabo.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"2010","07","28","São Paulo",NA,NA,NA,NA,"Arvoreta 4-5m altura, flores cálice marrom e pétalas róseas, quase brancas. Nome Popular: '' Embira-de-sapo''.",NA,NA,"54606","auto",NA,NA,NA,NA,NA
"324","2020-06-15 15:30:39-03","UNESP-RC","HRCB","22773","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassi.) J.M. Silva & A.M.G. Azevedo.","Silva, M.J. da","Bernacci, L.C.","1572","1995","04","27","Brasil","Tiete","Mata ás margens do Rio Capivari, à beira de estrada de terra à partir de usina.","-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,NA,NA,"2010","07","28","São Paulo",NA,NA,NA,NA,"Arvoreta ca. 4m alt., frutos acastanhados, em afloramento rochoso.",NA,NA,"26682","auto",NA,NA,NA,NA,NA
"325","2020-06-15 15:30:43-03","UNESP-RC","HRCB","47692","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Lombardi","6724","2007","06","12","Brasil","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","985","985",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"borda da trilha. Árvore ca. 7 m, folíolos cartáceos, frutos maduros castanhos",NA,NA,"17840","auto",NA,NA,NA,NA,NA
"326","2018-10-09 16:31:24-03","UFLA","ESAL","18028","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Machado, ELM","113",NA,NA,NA,"Brasil","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2018-10-09 16:31:24-03","UFLA","ESAL","24918","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Lilian Vilela A .Pinto","s.n.",NA,NA,NA,"Brasil","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"; 0,6m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2017-11-24 14:10:52-02","UFLA","ESAL","26235","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Melo, PHA","3944",NA,NA,NA,"Brasil","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"árvore; ; ; frutos imaturos verdes",NA,NA,"25000","auto",NA,NA,NA,NA,NA
"329","2017-11-24 14:10:52-02","UFLA","ESAL","26214","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Melo, PHA","3996",NA,NA,NA,"Brasil","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"árvore; ; ; frutos imaturos verdes",NA,NA,"25000","auto",NA,NA,NA,NA,NA
"330","2021-01-26 14:12:36-03","CPACT","ECT","1303","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","R.A.Camargo","R.Wasum; O.S.Ribas","3370","2006","01","16","Brasil","São Mateus do Sul","Fazenda Ronaldo Toppel. Habitat: em orla da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.384167","-25.868056","50º23'3''W","25º52'5''S","779","779","ECT0001303","ECT0001303","2019","01","21","Paraná","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-17 14:34:32-03","UTFPR-SL","SHPR","1287","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J. Silva & A.M.G. Azevedo","L. Biral","Biral, L.","2359","2020","10","28","Brasil","Botucatu","Córrego da Cascata.","-48.456739","-22.882864","48°27'24.26 W","22°52'58.31 S",NA,NA,"SHPR001287",NA,"2020","11",NA,"São Paulo","Anthophyta",NA,"América do Sul","exsicata","Árvore, 4 m de altura, flores com a corola azul.Habitat: Floresta estacional semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-04 10:28:51-03","UFRPE","HST","14192","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","M.C.Dias","A.L.Cavalheiro; et al.","184","2000","03","09","Brasil","Londrina","Sítio Rampazzo-São Luiz","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HST014192",NA,"2012",NA,NA,"Paraná",NA,NA,NA,NA,"Árvore 12 m; CAP 1,2 m; Proeção 8x7; frutos imaturos marrons; frequente. Matriz do viveiro",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"333","2020-09-12 05:00:02-03","US","US","1543101","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"O. Vecchi","1917","1918","7",NA,"Brazil",NA,"Loreto, S. Paulo. Arvore da matta. Paul. de Estr. de Ferro",NA,NA,NA,NA,NA,NA,"US02152217","US02152217_01",NA,NA,NA,"São Paulo",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","920755","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"H. M. Curran","687","1914","7","12","Argentina",NA,"Argentina, Vicinity of Puerto Leon, Gobernacion de Misiones.",NA,NA,NA,NA,"75","100","US02152211",NA,NA,NA,NA,"Misiones",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"335","2020-09-12 05:00:02-03","US","US","920566","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"H. M. Curran","47","1913","12","3","Argentina",NA,"Vicinity of Posadas, Gobernacion de Misiones",NA,NA,NA,NA,"50","60","US02152207",NA,NA,NA,NA,"Misiones",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"336","2020-09-12 05:00:02-03","US","US","920551","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"H. M. Curran","32","1913","12","5","Argentina",NA,"Vicinity of Posadas, Gobernacion de Misiones",NA,NA,NA,NA,"50","60","US02152212",NA,NA,NA,NA,"Misiones",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"337","2020-09-12 05:00:02-03","US","US","2563641","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"G. Hatschbach, J. Lindeman & H. Haas","13309","1965","12","10","Brazil",NA,"Est. Parana (Brasil), Mun. Xambre, Antonia.",NA,NA,NA,NA,NA,NA,"US02152222","US02152222_01",NA,NA,NA,"Paraná",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"338","2020-09-12 05:00:02-03","US","US","1541024","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"P. Jörgensen","4632*","1931","3",NA,"Paraguay",NA,"Paraguay, [illegible text]",NA,NA,NA,NA,NA,NA,"US02152208","US02152208_01",NA,NA,NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"339","2020-09-12 05:00:02-03","US","US","2644442","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"E. P. Heringer","607475",NA,NA,NA,"Brazil",NA,"Faz. do Fumil 6 km. de Paraopeha, MG. Solos calcareos, margem de corrego.",NA,NA,NA,NA,NA,NA,"US02152225","US02152225_01",NA,NA,NA,"Minas Gerais",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"340","2020-09-12 05:00:02-03","US","US","3517101","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Bernardi","19257","1978","12","17","Paraguay",NA,"Haud frequens in silva procera planitie alta Cerro Guazu",NA,NA,NA,NA,"500",NA,"US02152210",NA,NA,NA,NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"341","2020-09-12 05:00:02-03","US","US","2220238","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"R. Reitz","3667","1950","10","19","Brazil",NA,"Sta. Luzia, Brusque. Capoeira, ao lado do caminho",NA,NA,NA,NA,"200",NA,"US02152218","US02152218_01",NA,NA,NA,"Santa Catarina",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"342","2020-09-12 05:00:02-03","US","US","3211905","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"L. Smith & R. M. Klein","14096","1964","12","17","Brazil",NA,"Santa Catarina. Mun. Mondai: Forest, near Mondai.","-53.42","-27.12",NA,NA,"200","250","US02152224","US02152224_01",NA,NA,NA,"Santa Catarina",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"343","2020-09-12 05:00:02-03","US","US","388585","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"C. Novaes","274","1900","10",NA,"Brazil",NA,"Campinas",NA,NA,NA,NA,NA,NA,"US02152226","US02152226_01",NA,NA,NA,"São Paulo",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"344","2020-09-12 05:00:02-03","US","US","1779991","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"F. M. Rodriguez","639","1912","11",NA,"Argentina",NA,"Argentina: Misiones Santa Ana",NA,NA,NA,NA,NA,NA,"US02152213",NA,NA,NA,NA,"Misiones",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"345","2020-09-12 05:00:02-03","US","US","1177255","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"K. Fiebrig","6482","1909",NA,NA,"Paraguay",NA,"In regione fluminis Alto Parana.",NA,NA,NA,NA,NA,NA,"US02152214",NA,NA,NA,NA,"Alto Parana",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"346","2020-09-12 05:00:02-03","US","US","3228292","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"L. C. Stutz","2085",NA,NA,NA,"Paraguay",NA,"Koa vusu, parc, C.F.A.P., Pto Stroessner, Km 12",NA,NA,NA,NA,NA,NA,"US02152209",NA,NA,NA,NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"347","2020-09-12 05:00:02-03","US","US","1177254","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"K. Fiebrig","6240","1909",NA,NA,"Paraguay",NA,"In regione fluminis Alto Parana.",NA,NA,NA,NA,NA,NA,"US02152215",NA,NA,NA,NA,"Alto Parana",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"348","2020-09-12 05:00:02-03","US","US","2561335","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"L. Smith & R. M. Klein","14096","1964","12","17","Brazil",NA,"Mun. Mondai: Forest,. near Monda.","-53.42","-27.12",NA,NA,"200","250","US02152216","US02152216_01",NA,NA,NA,"Santa Catarina",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"349","2020-09-12 05:00:02-03","US","US","2631579","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"J. C. Lindeman & J. H. Haas","Ha. 13309","1965","12","10","Brazil",NA,"Est. Parana, Near Altonia (mun. Xambre). Rainforest.",NA,NA,NA,NA,NA,NA,"US02152221","US02152221_01",NA,NA,NA,"Paraná",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"350","2020-09-12 05:00:02-03","US","US","3146070","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"G. Hatschbach & J. M. Silva","51667","1987","11","7","Brazil",NA,"N. Sra. das Gracas, arredores, Parana.",NA,NA,NA,NA,NA,NA,"US02152220","US02152220_01",NA,NA,NA,"Paraná",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"351","2020-09-12 05:00:02-03","US","US","2561315","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"L. Smith & R. M. Klein","14101","1964","12","17","Brazil",NA,"Santa Catarina, Mun. Itapiranga: Woods and pasture, banl of Rio Uruguai, west of ferry landing.","-53.72","-27.17",NA,NA,"200",NA,"US02152223","US02152223_01",NA,NA,NA,"Santa Catarina",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"352","2020-09-12 05:00:02-03","US","US","2220239","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"R. Reitz","3667","1950","10","19","Brazil",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"US02152219","US02152219_01",NA,NA,NA,"Santa Catarina",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"353","2020-09-02 16:27:39-03","Cenargen","CEN","29261","PreservedSpecimen","Plantae","Fabaceae Faboideae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","M. Simon","Frederico Carlos Hoehne",NA,"1936","12","01","Brasil","TIETE",NA,"-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,"CEN00029261","CEN00029261","2017","10",NA,"SP",NA,NA,NA,"Exsicatas","Árvore grande. Doação do Instituto de Botânica - SP. São Paulo.",NA,NA,"26682","auto",NA,NA,NA,NA,"1"
"354","2019-12-09 17:29:55-03","UFPR","EFC","825","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G. Azevedo",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","428","1985","12","13","Brasil","Fênix","P.E. Vila Rica do Espírito Santo","-51.9557","-23.9165","-51.9557","-23.9165","340","340","EFC000825",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"Árvore comum em floresta secundária. Flores róseas. __COMMOM_NAME__: Feijão-cru",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-12-09 17:29:55-03","UFPR","EFC","15641","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G. Azevedo","Michelon, C.","Michelon, C.; Adenesky-Filho, E.","1570","2012","11","16","Brasil","Telêmaco Borba","UHE Mauá","-50.4225","-24.0602","-50.4225","-24.0602","520","520","EFC015641",NA,"2012","11","16","Paraná",NA,NA,NA,NA,"Árvore, aprox. 8m, flores roxas. Transição Floresta Estacional Semidecidual/ Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-10-15 09:53:51-03","UFPR","EFC","371","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G. Azevedo","Hatschbach, G.","Pizani, A.J.",NA,"1984","04","10","Brasil","Curitiba","Pç. Epinghaus","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"EFC000371",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"Cultivada __COMMOM_NAME__: Rabo-de-mico",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"357","2019-11-13 11:22:13-03","USP","SPF","222851","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Siniscalchi, CM","Siqueira, EL","654","2013","04","18","Brasil","Fênix","Estação Ecológica Municipal de Fênix","-52.068622","-23.968078","-52.068622","-23.968078","356","356","SPF00222851",NA,"2015","09",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-13 11:22:13-03","USP","SPF","101095","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Silva, MJ","Bernacci, LC","1322","1995","03","16","Brasil","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SPF00101095",NA,"2010","07",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA
"359","2019-11-13 11:22:13-03","USP","SPF","97152","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Silva, MJ","Pastore, JA","586","1994","12","08","Brasil","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"SPF00097152",NA,"2010","07",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"360","2019-11-13 11:22:13-03","USP","SPF","109718","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Silva, MJ","Bernacci, LC","1572","1995","04","27","Brasil","Tietê",NA,"-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,"SPF00109718",NA,"2010","07",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"26682","auto",NA,NA,NA,NA,NA
"361","2019-11-13 11:22:13-03","USP","SPF","147766","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Silva, MJ","Hoehne, FC","s.n.","1936","12","01","Brasil","Tietê",NA,"-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,"SPF00147766",NA,"2010","07",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"26682","auto",NA,NA,NA,NA,NA
"362","2019-11-13 11:22:31-03","USP","SPF","224854","PreservedSpecimen","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Michelon, C","Michelon, C","1570","2012","11","16","Brasil","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"SPF00224854",NA,"2012","11","16","Paraná",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"363","2019-11-13 11:22:31-03","USP","SPF","101125","PreservedSpecimen","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Anônimo","Tamashiro, JY","926","1995","05","08","Brasil","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,"SPF00101125",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA
"364","2019-11-13 11:22:31-03","USP","SPF","114743","PreservedSpecimen","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Anônimo","Kinoshita-Gouveia, LS","94145","1994","11","08","Brasil","São José do Rio Preto",NA,"-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"SPF00114743",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA
