"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","sex"
"422","2021-02-11 17:19:19-03","UFPR","UPCB","74643","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Brotto, M.L.","Brotto, M.L.","2011","05","14","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.","-48.548611","-25.588333","-48.548611","-25.588333","20","20","Árvore de 10 m de alt., frutos verdes, cúpula avermelhada. Floresta Ombrófila Densa das Terras Baixas. (UPCB-DNA 2199).",NA,NA,"2011","05","14","677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-11 17:19:19-03","UFPR","UPCB","74644","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Brotto, M.L.","Brotto, M.L.","2011","05","14","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.","-48.547222","-25.586111","-48.547222","-25.586111","20","20","Árvore de 5 m de alt., frutos maduros e imaturos. Floresta Ombrófila Densa das Terras Baixas. (UPCB-DNA 2233).",NA,NA,"2011","05","14","678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-11 17:19:19-03","UFPR","UPCB","86463","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Sobral, M.","Caglioni, E. et al.","2011","12","21","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí","-49.078333","-27.059167","-49.078333","-27.059167","320","320","Árvore em floresta secundária, com 15m de altura. Floresta Ombrófila Densa..",NA,NA,"2012","07","01","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-11 17:19:19-03","UFPR","UPCB","29765","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Esteves, R.","Andrade, P.M.","1984","09","25","Brasil","Minas Gerais","Caratinga","Est. Biol. Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Árvore, flor amarela. Mata Atlântica. Nome vulgar: canela..",NA,NA,"1993","09","16","399",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"426","2021-02-11 17:19:19-03","UFPR","UPCB","32153","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Silva, S.M.","Silva, S.M.","1996","05","04","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 9m, PAP = 31cm. Em floresta alta da planície litorânea. Material estéril..",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:19:19-03","UFPR","UPCB","6318","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Vattimo, I. de","Hatschbach, G.","1966","01","02","Brasil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore, 7 x 0,10m, flor amarelada. Mata pluvial da planície litorânea..",NA,NA,NA,NA,NA,"15604",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:19:19-03","UFPR","UPCB","6319","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Vattimo, I. de","Hatschbach, G.","1966","01","02","Brasil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore, 7 x 0,10m, flor amarelada. Mata pluvial da planície litorânea..",NA,NA,"1967","01","01","15604",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:19:19-03","UFPR","UPCB","41742","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Sobral, M.","Canha, A.M.","1999","02","19","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore 12m, frutos verdes, situada em terreno periodicamento alagado na planície costeira..",NA,NA,"2000","01","13",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:19:19-03","UFPR","UPCB","20920","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Baitello, J.B.","Negrelle, R.R.B.","1993","03","19","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 13m, fruto verde..",NA,NA,"1993","06",NA,"A857",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:19:19-03","UFPR","UPCB","20919","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Baitello, J.B.","Negrelle, R.R.B.","1992","08","22","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore ca. 9m, frutos jovens..",NA,NA,"1993","06",NA,"A313",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:19:19-03","UFPR","UPCB","20921","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Baitello, J.B.","Negrelle, R.R.B.","1993","01","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha (estrada do sambaqui)","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore ca. 15m, com frutos e botões..",NA,NA,"1993","06",NA,"A682",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"433","2014-04-03 10:44:00-03","MO","MOBOT","1828129","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","E. Tameirão Neto","1998","9","30","Brazil","Minas Gerais",NA,"Ferros. PCH Monjolos, rio do Peixe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tameirão Neto 2738",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"434","2020-11-10 04:40:00-03","MO","MOBOT","100155479","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"H. C. de Lima|et al.","1992","11","24","Brazil","Rio de Janeiro",NA,"Silva Jardim. Reserva Biológica Poço das Antas. Estrada para Juturnaiba próximo a barragen. Área FP001.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lima 4419",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"435","2014-04-03 10:48:00-03","MO","MOBOT","100697911","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","G. Hatschbach","Gert G. Hatschbach|Jan C. Lindeman|J.H. de Haas","1967","1","2","Brazil","Paraná",NA,"Restinga behind Pontal do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 15604",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"436","2016-03-31 05:15:00-03","MO","MOBOT","100869020","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Tiago Arruda Pontes|H. van der Werff|Seu Deco","2015","2","4","Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha da Forquilha.","-43.3381944","-18.1394722",NA,NA,"1204.00000000",NA,NA,NA,NA,NA,NA,NA,"Pontes 399",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"437","2020-10-29 17:22:00-03","MO","MOBOT","101231200","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Rodolfo Vásquez|Carlos Mogollón|Eduardo Cruz Ortíz","2013","7","20","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga Chemillén - Sitio TEAM-PLOT VG-YAN-02.","-75.2566667","-10.3805556",NA,NA,"482.00000000",NA,NA,NA,NA,NA,NA,NA,"Vásquez Martínez 38592",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"724","1",NA,NA
"438","2009-07-27 09:36:00-03","MO","MOBOT","1806169","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Henk van der Werff","Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 12117","Isotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2014-04-04 09:27:00-03","MO","MOBOT","1828115","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Reyjane P. de Oliveira","1997","6","7","Brazil","Rio de Janeiro",NA,"Baixada. Reserva Biólogica União, Rio das Ostras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 166",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"440","2020-11-10 04:40:00-03","MO","MOBOT","1828122","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","P.L. Rodrigues de Moraes","Pedro L. R. de Moraes","2000","7","27","Brazil","São Paulo",NA,"Piracicaba. Parque Estadual Carlos Botelho, São Miguel Arcanjo.","-47.9933333","-24.0575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moraes 2174",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"441","2014-04-03 10:42:00-03","MO","MOBOT","1828127","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Rafaela C. Forzza|V.R. Almeida|Leandro C. S. Assis|L.F.A. Fazza","2001","12","13","Brazil","Minas Gerais",NA,"Município de Descoberto. Reserva Biológica da Represa do Grama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forzza 1878",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"442","2011-02-26 17:55:00-03","MO","MOBOT","1828140","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","D.A. Folli","1994","5","23","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD Linhares. Lado direito do Caju, final da Est. Jueirana vermelha, próximo a casa do Guarda. Floresta Alta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folli 2312",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2009-12-04 16:29:00-02","MO","MOBOT","1828148","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Gert G. Hatschbach|Maria M. Hatschbach|V. Nicolack","1990","10","4","Brazil","Paraná",NA,"Caminho do Paruquara (mun. Guaraqueçaba). Mata pluvial.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 54332",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2014-04-04 09:30:00-03","MO","MOBOT","1828152","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","K. Kubitzki","Gert G. Hatschbach","1968","10","22","Brazil","Paraná",NA,"Rio Sagrado de Cima (mun. Morretes).",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20083",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"445","2015-08-13 05:50:00-03","MO","MOBOT","1828153","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","R.M. Harley|P. Rudall|Nigel P. Taylor|Daniela C. Zappi","1988","10","31","Brazil","Minas Gerais","Diamantina","Estrada para Mendanha a 15km de Diamantina. Mata de galeria.","-43.5","-18.1166667",NA,NA,"1200.00000000","1225.00000000",NA,NA,NA,NA,NA,NA,"Harley 25469",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"446","2009-11-20 06:27:00-02","MO","MOBOT","1828159","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Y.S. Kuniyoshi|C.V. Roderjan","1987","1","15","Brazil","Paraná",NA,"Cabaraquara, Guaratuba. Próxima à várzea em planície quaternária do litoral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuniyoshi 5139",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2009-07-27 09:36:00-03","MO","MOBOT","1828163","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 12118",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2011-02-10 10:41:00-02","MO","MOBOT","1828168","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"George Gardner","1836",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner 5156",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2011-02-28 13:47:00-03","MO","MOBOT","1828170","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Gert G. Hatschbach|P. Pelanda","1971","11","15","Brazil","Minas Gerais",NA,"Biri-Biri (mun. Diamantina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 27987",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2009-12-05 05:17:00-02","MO","MOBOT","1828173","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","2002","8","23","Brazil","Minas Gerais",NA,"Serra do Cabral, próximo do Rio Preto (Mun. Francisco Dumont). Campo rupestre; mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 73772",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2014-04-04 09:21:00-03","MO","MOBOT","1828175","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","G. Hatschbach","Gert G. Hatschbach","1979","1","24","Brazil","Paraná",NA,"Rio Bromado (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 41945",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"452","2014-04-04 09:21:00-03","MO","MOBOT","1828176","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","G. Hatschbach","Gert G. Hatschbach","1972","9","8","Brazil","Paraná",NA,"Rio Imbira (mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 30284",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"453","2009-10-24 06:14:00-02","MO","MOBOT","1828178","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Ezechias P. Heringer|George Eiten","1975","9","18","Brazil","Minas Gerais",NA,"Município de Marliéria: Parque Estadual do rio Doce. Several hundred meters NE of park entrance at western end of northern part of Lake Helvécio. Border of secondary forest at lake shore.","-42.6","-19.73333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Heringer 15030",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","1828179","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","João Geraldo Kuhlmann","1943","12","3","Brazil","Rio de Janeiro",NA,"Pancas Rio Doce, Colasino, Fazenda de Santa Adelaide.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann 6603",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2014-04-04 09:22:00-03","MO","MOBOT","1828180","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","O. Handro","Oswaldo Handro","1934","12","10","Brazil","São Paulo",NA,"São Paulo (Capital), Jabaquara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Handro s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"456","2013-05-07 06:03:00-03","MO","MOBOT","1828181","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Kostermans (U)","Ynés Mexia","1930","10","10","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; hill northwest of main buildings; border of cut-over woods.",NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,"Mexia 5163",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2013-05-07 06:03:00-03","MO","MOBOT","1828182","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Kostermans (U)","Ynés Mexia","1930","9","27","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; hill northwest of main buildings; remnant of forest now in open pasture.",NA,NA,NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,"Mexia 5112",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"458","2014-04-04 08:54:00-03","MO","MOBOT","1828198","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","J.R. Stehmann","1992","10","31","Brazil","Minas Gerais",NA,"Floresta atlântica. Parque Florestal do Rio Doce, Marliéria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stehmann 20917",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"459","2015-04-03 05:51:00-03","MO","MOBOT","1828156","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","R. Ribeiro|Alwyn H. Gentry|D.S. Pedrosa","1987","9","10","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Alto da Boa Vista, Morro Queimado. Gr., vertente Norte.","-43.26666","-22.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ribeiro 1120",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2014-09-05 21:05:00-03","MO","MOBOT","1828199","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","E. Tameirão Neto","1998","4","5","Brazil","Minas Gerais",NA,"Floresta Semidecidual. Mariana. UHE Caldeirões. Rio Gualaxo do Sul. Faz. Antônio Sampaio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tameirão Neto 2706",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2016-08-04 05:18:00-03","MO","MOBOT","1828200","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","J.B. Baitello","J.B. Baitello","1989","8","7","Brazil","Paraná",NA,"Mun. Paranaguá, Fazenda do Meio, Firma Labra, entre Paranaguá e Matinhos. Area de ocorrência de caixeta (Tabebuia casinoides).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baitello 318",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"462","2008-05-27 22:02:00-03","MO","MOBOT","1828201","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","A. Salino","1997","11","27","Brazil","Minas Gerais",NA,"Jequeri área de Inundação da Usina Hidrelétrica de Providência, propriedade do Sr. Nivaldo Viana. Borda de floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salino 3800",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2014-04-03 10:24:00-03","MO","MOBOT","1828204","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"E.M.N. Ferraz|J.I.M. Melo","2000","3","17","Brazil","Pernambuco",NA,"São Vicente Férrer, Mata do Estado. Mata úmida. Solo argilo-arenoso. Borda da mata. Lat.:7035' Long.:35030'.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,"Ferraz 853",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"464","2014-04-03 10:24:00-03","MO","MOBOT","1828206","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"E.M.N. Ferraz","1999","3","22","Brazil","Pernambuco",NA,"São Vicente Férrer, Mata do Estado. Mata úmida. Solo argiloso. Borda da mata.","-35.5","-7.5833333",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,"Ferraz 639",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"465","2009-11-04 15:51:00-02","MO","MOBOT","1828221","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"J.B.E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 127",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2014-04-04 09:24:00-03","MO","MOBOT","1828224","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","I. de Vattimo","João Geraldo Kuhlmann","1926","11","23","Brazil",NA,NA,"Estado da Guanabara, Mata do Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"467","2014-04-04 09:25:00-03","MO","MOBOT","1828226","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","I. de Vattimo","João Geraldo Kuhlmann","1949",NA,NA,"Brazil",NA,NA,"Estado da Guanabara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"468","2011-02-18 15:11:00-02","MO","MOBOT","1828232","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","I. de Vattimo","Apparicio P. Duarte","1962","1","9","Brazil",NA,NA,"Estado da Guanabara, Estrada do Redentor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 6245",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2014-04-04 09:26:00-03","MO","MOBOT","1828236","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","I. de Vattimo","Apparicio P. Duarte","1961","3","7","Brazil",NA,NA,"Estado da Guanabara, São Conrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 5516",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"470","2014-04-03 10:38:00-03","MO","MOBOT","1828242","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","K. Kubitzki, 1973/75","Octavio A. Silva","1940","1","31","Brazil",NA,NA,"Guanabara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"471","2015-04-12 20:50:00-03","MO","MOBOT","1848619","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Reyjane P. de Oliveira","1998","2","17","Brazil","Rio de Janeiro",NA,"Baixada. Reserva Biológica União, Rio das Ostras. Trilha 3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 328A",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2014-04-03 10:40:00-03","MO","MOBOT","1848621","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Reyjane P. de Oliveira","1997","11","20","Brazil","Rio de Janeiro",NA,"Baixada. Reserva Biológica União, Rio das Ostras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 328",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"473","2008-05-27 22:02:00-03","MO","MOBOT","51812","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H. van der Werff (MO)","Ariane L. Peixoto|Alwyn H. Gentry|O.L. Peixoto","1987","1","19","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peixoto 4026",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-2","2",NA,NA
