"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"988","2018-02-28 13:32:19-03","MNHN","RECOLNAT_MNHN_P","P04022908","PreservedSpecimen",NA,"Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Iltis",NA,NA,NA,"Triana, J.",NA,NA,NA,"Nouvelle-Grenade",NA,NA,"Entre Anapoima et le fleuve du Magdalena, Bogota",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04022908' target='other'> <mi>dwc_moreinfo</mi></a>","P04022908",NA,NA,NA,NA,NA,"hb","P04022908_01","400","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2020-11-16 13:23:08-03","UFT","HTO","6645","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"E.G. Vieira","1999","12","15","Brasil","TO","Buriti do Tocantins",NA,"-48.218333","-5.333056",NA,"Inventário de Fauna e Flora apícolas do Bico-do-Papagaio, Estado do Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48°13'06''W","5°19'59''S",NA,NA,NA,NA,NA,NA
"990","2020-11-16 13:23:08-03","UFT","HTO","4944","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"E.A. Soares et al.","2000","09","13","Brasil","TO","Ipueiras","Ambiente sazonal. Mata","-48.464972",NA,NA,NA,NA,NA,NA,NA,"951",NA,NA,NA,NA,NA,NA,"48°27'53,9''W","11°14'84,5''S",NA,NA,NA,NA,NA,NA
"991","2020-11-16 13:23:08-03","UFT","HTO","604","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"M.B. Manno et al.","1993","08","21","Brasil","TO","Porto Nacional","Ilha Jeponorato Moura","-48.4171981811523","-10.7081003189087","77281",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2020-11-16 13:23:08-03","UFT","HTO","617","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"G.C. Correia et al.","1993","08","21","Brasil","TO","Porto Nacional","Ilha Jeponorato Moura. Área parcialmente destruída, sombreada e úmida","-48.4171981811523","-10.7081003189087","77281",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2020-11-16 13:23:08-03","UFT","HTO","4104","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","M.A. da Silva","2001","09","00","S.F. Lolis et al.","1999","11","05","Brasil","TO","Palmas","Margem esquerda do Rio Tocantins. Mata ciliar","-48.3602981567383","-10.2128000259399","62375",NA,NA,"auto",NA,NA,"337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-10-01 14:16:03-03","JBB","HEPH","9103","S","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Vieira, RF; Pereira-Silva, G; Álvares-Silva, O","1991","11","14","Brasil","Minas Gerais","Missões","Pedreira a 7Km de Ita","-44.1","-14.9",NA,"Ocasional",NA,NA,"Dicotyledon","Brassicales","1044","Southern America",NA,NA,"620","620",NA,"-44.1","-14.9",NA,NA,NA,NA,NA,NA
"995","2020-10-01 14:16:03-03","JBB","HEPH","1890","S","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Costa-Silva, MB","2000","07","25","Ferreira, MB","1972","01","10","Brasil","Pernambuco","Garanhuns","Rodovia entre Garanhuns e Brejão","-36.4928016662598","-8.89027976989746","21839",NA,NA,"auto","Dicotyledon","Brassicales","1521","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2020-10-01 14:16:03-03","JBB","HEPH","7502","S","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Costa-Silva, MB","2000","07","25","Rizzini, CM","1988","03","22","Brasil","Rio de Janeiro","Araruama","Praia Seca","-42.3431015014648","-22.8728008270264","38914",NA,NA,"auto","Dicotyledon","Brassicales","419","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2020-12-11 11:34:23-03","UFMG","BHCB","70120","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Gomes, BM",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"-16.75",NA,NA,NA,NA,"Dicotyledon",NA,"153","Southern America",NA,NA,NA,NA,NA,NA,"-16.75",NA,NA,NA,NA,NA,NA
"998","2020-12-11 11:34:23-03","UFMG","BHCB","116002","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,"2015","11",NA,"Stehmann, JR","2008","01","20","Brasil","São Paulo","São Sebastião","Toque-Toque Grande, Ponta da Praia","-45.510833","-23.836667",NA,"Árvore, 4m de altura, flores brancas, quiropterofilas; Junto aos rochedos","BHCB027306",NA,"Dicotyledon",NA,"5032","Southern America",NA,NA,NA,NA,NA,"-45.510833","-23.836667",NA,NA,NA,NA,NA,NA
"999","2020-12-11 11:34:23-03","UFMG","BHCB","57198","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,"2015","11",NA,"Salino, A","2001","02","03","Brasil","Pernambuco","Timbaúba","Barragem de Tiúma, Riacho Tiúma","-35.3182983398438","-7.50528001785278","17951","Árvore com 4m de altura, folhas subcoriáceas e flores brancas.; Barragem","BHCB027280","auto","Dicotyledon",NA,"6076","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2020-12-11 11:34:23-03","UFMG","BHCB","131618","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,"2015","11",NA,"Oliveira, LB; Miranda, AM","1997","01","23","Brasil","Pernambuco","Bezerros","Parque Serra Negra","-35.7969017028809","-8.23332977294922","25699","Arbusto 1metro de altura, botões; flores de estames alvos; frutos","BHCB027307","auto","Dicotyledon",NA,"84","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2020-12-11 11:34:23-03","UFMG","BHCB","50339","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,"2015",NA,NA,"Vasconcelos, MF de","2000","01","02","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia","-42.0278015136719","-22.966100692749","25964","Arbusto.; Restinga.","BHCB027301","auto","Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2019-05-06 14:24:31-03","UFMA","MAR","2727","S","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Kathia Mourão & Girnos, E.C","1988","09","16","Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.181944","-2.465556",NA,"Região de dunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA
"1003","2019-05-06 14:24:31-03","UFMA","MAR","9621","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"SILVA, A. N. F.","2013","01","12","Brasil","Maranhão","São Luís","Av. Litorânea, Dunas da Praia de São Marcos","-44.266389","-2.485278",NA,"Arbusto ca. 2,0 m de alt., cálice verde, corola creme, coletada nas dunas secundárias.",NA,NA,NA,NA,"344",NA,NA,NA,NA,NA,NA,"44º15'59W","02º29'7S",NA,NA,NA,NA,NA,NA
"1004","2019-05-06 14:24:31-03","UFMA","MAR","9843","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"CORREIA, B. E. F.","2014","03","22","Brasil","Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Microfanerófito com 5m, fruto amarelo, folhas coriáceas.",NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA
"1005","2019-05-06 14:24:31-03","UFMA","MAR","9844","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"CORREIA, B. E. F.","2014","03","22","Brasil","Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Microfanerófito com 2m, fruto amarelo, folhas coriáceas.",NA,NA,NA,NA,"89",NA,NA,NA,NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA
"1006","2019-05-06 14:24:31-03","UFMA","MAR","8321","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pinheiro, R.S.","2013","07","20","Brasil","Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.398417","-2.411944",NA,"Árvore com 5m (material fitossociologia)",NA,NA,NA,NA,"91",NA,NA,NA,NA,NA,NA,"44°23'54.3W","2°24'43.0S",NA,NA,NA,NA,NA,NA
"1007","2019-05-06 14:24:31-03","UFMA","MAR","8398","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"LIMA, G. P.","2014","01","23","Brasil","Maranhão","Paço do Lumiar","Praia de Panaquatira","-44.053833","-2.473056",NA,"Arbusto com aproximadamente 3m de alt.; 4 sépalas verdes; dialissépala; pistilo longo e mais volumoso na região do estigma",NA,NA,NA,NA,"101",NA,NA,NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA
"1008","2021-02-12 12:24:41-03","UFMA","MAR","4121","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"ALMEIDA JR., E. B.","2012","06","08","Brasil","Maranhão","São José de Ribamar","Restinga do Sitio Aguahy (Reserva da Meck)","-44.1516","-2.646625",NA,"corola róseo-esverdeada, estames brancos e numerosos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,NA,NA
"1009","2021-02-12 12:24:41-03","UFMA","MAR","4122","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Serra, F. C. V.","2012","12","08","Brasil","Maranhão","São José de Ribamar","Restinga do Sitio Aguahy (Reserva da Meck)","-44.1516","-2.646625",NA,"corola róseo-esverdeada, estames brancos e numerosos",NA,NA,NA,NA,"141",NA,NA,NA,NA,NA,NA,"44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,NA,NA
"1010","2019-05-06 14:24:31-03","UFMA","MAR","10151","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"AMORIM, G. S","2015","01","24","Brasil","Maranhão","Paço do Lumiar","Dunas da praia do Araçagi","-44.183369","-2.46375",NA,NA,NA,NA,NA,NA,"242",NA,NA,NA,NA,NA,NA,"44º11'0.13W","2º27'49.5S",NA,NA,NA,NA,NA,NA
"1011","2019-05-06 14:24:31-03","UFMA","MAR","7809","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"SILVA, A. N. F.","2012","12","01","Brasil","Maranhão","São Luís","Av. Litorânea, Dunas da Praia de São Marcos","-44.266389","-2.485278",NA,"Arbusto ca. 2,0 m de alt., cálice verde, corola creme, coletada nas dunas secundárias.",NA,NA,NA,NA,"742",NA,NA,NA,NA,NA,NA,"44º15'59W","02º29'7S",NA,NA,NA,NA,NA,NA
"1012","2021-02-12 12:24:41-03","UFMA","MAR","4123","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Serra, F. C. V.","2013","05","14","Brasil","Maranhão","São José de Ribamar","Restinga do Sitio Aguahy (Reserva da Meck)","-44.1516","-2.646625",NA,"corola róseo-esverdeada, estames brancos e numerosos",NA,NA,NA,NA,"187",NA,NA,NA,NA,NA,NA,"44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,NA,NA
"1013","2021-02-12 12:24:41-03","UFMA","MAR","4120","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"ALMEIDA JR., E. B.","2012","01","23","Brasil","Maranhão","São José de Ribamar","Restinga do Sitio Aguahy (Reserva da Meck)","-44.1516","-2.646625",NA,"corola róseo-esverdeada, estames brancos e numerosos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,NA,NA
"1014","2020-03-11 09:00:29-03","URCA","HCDAL","4386","PreservedSpecimen","Plantae","Capparadaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Miranda, A.M.","2008",NA,NA,"Silva, S.O.S.","2008","06","10","Brasil","Pernambuco","São Bento do Una",NA,"-36.4444007873535","-8.522780418396","19936","Arbusto ca. 3,5m; CAP 20cm; ramos acinzentados; flores de pétalas creme.; Caatinga.",NA,"auto",NA,NA,"HCDAL4386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2020-03-11 09:00:29-03","URCA","HCDAL","5580","PreservedSpecimen","Plantae","Capparidaceae","Capparis","flexuosa","Capparis flexuosa",NA,NA,NA,NA,NA,"Aquino, T.W.P. de","2009","02","20","Brasil","Pernambuco","Exu",NA,"-39.7242012023926","-7.51194000244141","29194","Arbórea; fruto do tipo vargem; casca do tronco: lisa e escura, manchas claras.",NA,"auto",NA,NA,"HCDAL5580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2020-03-11 09:00:28-03","URCA","HCDAL","713","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa amazonica","H.H. Iltis","Silva, M.B.C.","2007","07","08","Souza, S.A.M.; Rosário, C.S.; Nascimento, F.C.; Ferreira, A.","1987","02","05","Brasil","Pará","Altamira","Rio Xingú, Morro do Porcão.","-52.2064018249512","-3.20333003997803","748499","Árvore de 7m x 33cm. Fruto imaturo marrom. Solo argilo-arenoso.; Mata de terra firme aberta com babaçu.",NA,"auto",NA,NA,"1066",NA,NA,NA,NA,NA,"amazonica",NA,NA,NA,NA,NA,NA,NA,NA
"1017","2020-03-11 09:00:29-03","URCA","HCDAL","10623","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl",NA,NA,NA,NA,"Morais-Mendonça, A C A; Brito, D. .V.; Torres, V. .L.; Leite, I. .A.; Pinheiro, I. .A.; Lima, D. .V.","2013","12","11","Brasil","Ceará","Crato","Sítio Fundão, Trilha principal próximo a construção de casa; Cariri.","-39.4094009399414","-7.23416996002197","30071","Arbusto; folhas alternas com pontuações alaranjadas nas axilas; flor branca.; Ecótono.",NA,"auto",NA,NA,"HCDAL10623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2020-03-11 09:00:29-03","URCA","HCDAL","12105","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Linhares, K. .V.","2015","11","04","Costa, W. .D.","2015",NA,NA,"Brasil","Ceará","Jardim","Distrito Fazenda Nova, Região do Cariri.","-39.2980995178223","-7.58249998092651","26671","Árvore ca. 3m; fruto marrom.",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2020-03-11 09:00:29-03","URCA","HCDAL","195","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl",NA,NA,NA,NA,"Clemente, F A S","1996","10","16","Brasil","Pernambuco","Cedro","Fazenda Pira-Pora, Municipio de cedro Pira-pora.","-39.238899230957","-7.72167015075684","15409",NA,NA,"auto",NA,NA,"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-03-11 09:00:29-03","URCA","HCDAL","195","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl",NA,NA,NA,NA,"Clemente, F A S","1996","10","16","Brasil","Pernambuco","Cedro","Fazenda Pira-Pora, Municipio de cedro Pira-pora.","-39.238899230957","-7.72167015075684","15409",NA,NA,"auto",NA,NA,"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-03-11 09:00:29-03","URCA","HCDAL","13257","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Linhares, K. .V.","2017","11","13","Morais-Braga, M F B","2017","01","22","Brasil","Ceará","Milagres","Sitio Malhada, Zona rural da cidade de Milagres.","-39.503472","-7.259667",NA,"Arbustivo ca. 2m; flor de cor branca.; Caatinga.",NA,NA,NA,NA,"s.n.",NA,NA,NA,"969","969",NA,"-39.503472","-7.259667",NA,NA,NA,NA,NA,NA
"1022","2020-03-11 09:00:29-03","URCA","HCDAL","13315","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Linhares, K.V.","2017","11","06","Silva, F. .M.","2017","10","25","Brasil","Pernambuco","Moreilândia","Sitio Fortalezinha, Região Nordeste, Chapada do Araripe.","-39.5511016845703","-7.63082981109619","27389","Arbóreo ca.2,0m.; Caatinga",NA,"auto",NA,NA,"HCDAL13315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-03-11 09:00:29-03","URCA","HCDAL","9501","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Melo, E.","2011",NA,NA,"Melo, E.; Silva, B.M.; Pessoa, D.","2011","08","08","Brasil","Ceará","Missão Velha","Margem do Rio Solaman, APA da cachoeira de Missão Velha.","-40.405556","-7.2225",NA,"Arbusto escandente; flores verdes, estames brancos, base vinácea; folhas coriáceas.",NA,NA,NA,NA,"10213",NA,NA,NA,"342","342",NA,"-40.405556","-7.2225",NA,NA,NA,NA,NA,NA
"1024","2021-02-11 17:18:28-03","UFPR","UPCB","16909","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Soares Neto, R.L.","2016",NA,NA,"Hatschbach, G.","1986","06","18","Brasil","Bahia","Bom Jesus da Lapa",NA,"-43.418098449707","-13.2550001144409","66899","Trepadeira lenhosa, estames alvos, base vinosa. Base dos paredões de calcáreo..",NA,"auto",NA,NA,"50489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2021-02-11 17:18:28-03","UFPR","UPCB","48837","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Soares Neto, R.L.","2016","03",NA,"Cervi, A.C.","2000","01","20","Brasil","Santa Catarina","Itapema","Praia do Cabeço","-48.611400604248","-27.0902996063232","9090","Flores com pétalas e estames alvos. Sobre rochas à beira do mar..",NA,"auto",NA,NA,"6986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2021-02-11 17:18:28-03","UFPR","UPCB","86465","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","cf. flexuosa","Cynophalla cf. flexuosa","(L.) J.Presl","Uhlmann, A.","2012","03","29","Uhlmann, A.","2012","03","29","Brasil","Ceará","Ibaretama","Fazenda Triunfo, sobre depósito psamítico às margens do rio Pirangi","-38.752778","-4.734722",NA,"Árvore de ramos escandentes, frutos imaturos. Caatinga..",NA,NA,NA,NA,"566",NA,NA,NA,"100","100",NA,"-38.752778","-4.734722",NA,NA,NA,NA,NA,NA
"1027","2021-02-11 17:18:28-03","UFPR","UPCB","55302","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Soares Neto, R.L.","2016","03",NA,"Queiroz, L.P.de","2003","03","09","Brasil","Bahia","Morro do Chapéu","Cerca de 18km E de Morro do Chapéu na estrada para Salvador. Cachoeira do Ferro Doido.","-41.150556","-11.627778",NA,"Liana, folha cartácea, flor com cálice verde-amarelado, pétala com base branca e parte superior verde-amarelado, estames brancos, fruto imaturo verde. Mata ciliar no rio Ferro Doido..",NA,NA,NA,NA,"7689",NA,NA,NA,"850","900",NA,"-41.150556","-11.627778",NA,NA,NA,NA,NA,NA
"1028","2021-02-11 17:18:28-03","UFPR","UPCB","56492","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Soares Neto, R.L.","2016",NA,NA,"Hatschbach, G.","1984","04","09","Brasil","Bahia","Nova Viçosa","Costa Atlântica","-39.371898651123","-17.8918991088867","70538","Arbusto apoiante, flor alvescente. Restinga arbórea..",NA,"auto",NA,NA,"47783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2021-02-11 17:18:28-03","UFPR","UPCB","22680","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Soares Neto, R.L.","2016",NA,NA,"Cervi, A.C.","1990","03","27","Brasil","Santa Catarina","Porto Belo","Ponta da Enseada","-48.5531005859375","-27.1578006744385","13032","Árvore, 4 -5m, flor alva. Mata a beira mar..",NA,"auto",NA,NA,"3057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2021-02-11 17:18:28-03","UFPR","UPCB","53761","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Soares Neto, R.L.","2016",NA,NA,"Cervi, A.C.","2006","04","13","Brasil","Santa Catarina","Camboriú","Praia das Taquaras","-48.6543998718262","-27.0252990722656","19854","Arvoreta 4m, flores com estames alvos, odorífera, restinga..",NA,"auto",NA,NA,"8892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2021-02-11 17:18:28-03","UFPR","UPCB","30473","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Soares Neto, R.L.","2016",NA,NA,"Cervi, A.C.","1994","02","04","Brasil","Santa Catarina","Itapema","Praia de Camboriú","-48.611400604248","-27.0902996063232","9090","Arbusto, flor alva. Restinga alterada..",NA,"auto",NA,NA,"4283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2021-02-11 17:18:28-03","UFPR","UPCB","6277","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Soares Neto, R.L.","2016","03",NA,"Hatschbach, G.","1967","01","21","Brasil","Paraná","Icaraima","Rio Paraná, Barra rio Ivaí.","-53.613899230957","-23.3955993652344","21289","Arvoreta, 5m, fruto ao abrir internamente vermelho. Mata pluvial margens do rio..",NA,"auto",NA,NA,"15794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2008-05-27 22:02:00-03","MO","MOBOT","61095","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa pubescens","Iltis","H.H. Iltis (WIS)",NA,NA,NA,"Elsa M. Zardini|Nélida Soria","1988","7","8","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,"Zardini 5514","South America",NA,NA,"297.00000000",NA,"pubescens",NA,NA,NA,NA,NA,"88-46","2",NA
"1034","2008-05-27 22:02:00-03","MO","MOBOT","61254","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","H.H. Iltis (WIS)",NA,NA,NA,"Elsa M. Zardini|Isabel Basualdo","1987","10","30","Paraguay","Paraguarí",NA,"Compañia Costa Segunda, Cerro Palacios.","-57.18333","-25.58333",NA,NA,NA,NA,NA,NA,"Zardini 3723","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-77","4",NA
"1035","2008-05-27 22:02:00-03","MO","MOBOT","60870","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","R. Spichiger",NA,NA,NA,"Elsa M. Zardini","1988","6","8","Paraguay","Paraguarí",NA,"Compañia Costa Segunda, Cerro Palacios. In forest.","-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,"Zardini 4613","South America",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,"88-22","1",NA
"1036","2008-10-08 11:33:00-03","MO","MOBOT","100152046","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","R. de Michel",NA,NA,NA,"R. Chávez de Michel","2001","1","16","Bolivia","Tarija","Gran Chaco","Serranía San Alberto. Pozo Petrolero SAL X 11. 8 km hacia la Planta de Gas.",NA,NA,NA,NA,NA,NA,NA,NA,"Michel 2966","South America",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1037","2011-04-02 07:54:00-03","MO","MOBOT","100196019","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","M. Serrano (HSB)",NA,NA,NA,"Ariel Lliully|R. León|A. Ortega|J. Vedia","2005","10","17","Bolivia","Chuquisaca","Luis Calvo","Municipio de Villa Vaca Gúzman, Serrania del Incahuasi. Abra del Incahuasi en el límite entre Chuquisaca y Santa Cruz, Bosque húmedo caducifolio con elementos Tucumano-Boliviano, Cedrela lilloi, Inga marginata en el estrato arbo|reo, varias especies de Solanaceas y Melastomataceas en el estrato arbustivo.","-63.7194445","-19.8144444",NA,NA,NA,NA,NA,NA,"Lliully 347","South America",NA,NA,"1540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1038","2011-02-09 10:11:00-02","MO","MOBOT","100345431","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","G. A. Parada (USZ)",NA,NA,NA,"G.A. Parada|V.D. Rojas|M. Betancur|M. Huanca","2011","1","18","Bolivia","Santa Cruz","Vallegrande","Camino hacia la localidad de Arenales (Río Mizque).","-64.4105556","-18.3033333",NA,NA,NA,NA,NA,NA,"Parada-Gutierrez 2769","South America",NA,NA,"1934.00000000",NA,NA,NA,NA,NA,NA,NA,"11-5","1",NA
