"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"254","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Glaziou, AFM","15656",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","St.-Hil, A","B1425",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Huber, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in arboribus prope Queimada",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Perrottet, GS","119",NA,NA,NA,"Southern America","French Guiana",NA,NA,"in Guiana gallica",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ghiesbreght, AB","108",NA,NA,NA,"Northern America","Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Jacquin, N","s.n.",NA,NA,NA,"Southern America","Colombia",NA,NA,"in Columbiae sylvis prope Carthagena Colombia",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hahn, WJ","710",NA,NA,NA,"Southern America","Martinique",NA,NA,"in Martinica",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Leibold, FE !","s.n.",NA,NA,NA,"Northern America","Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ramage, GA","s.n.",NA,NA,NA,NA,"Saint Helena",NA,NA,"in ins. Santa Lucia",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ramage, GA","s.n.",NA,NA,NA,NA,"Saint Helena",NA,NA,"in ins. Santa Lucia",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gollmer, J","s.n.",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in prov. Caracas ad Cabo Blanco",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Jacquin, N","s.n.",NA,NA,NA,"Southern America","Colombia",NA,NA,"in Columbiae sylvis prope Carthagena Colombia",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Incógnit","s.n.",NA,NA,NA,"Southern America","Paraguay",NA,NA,"Etiam in Paraguay",NA,NA,NA,"(secund. Veitch, loc. cit. p. 22)",NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Perrottet, GS","119?",NA,NA,NA,"Southern America","French Guiana",NA,NA,"in Guiana gallica",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Incógnit","s.n.",NA,NA,NA,"Southern America","Paraguay",NA,NA,"Etiam in Paraguay",NA,NA,NA,"(secund. Veitch, loc. cit. p. 22)",NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Langlassé","80",NA,NA,NA,"Southern America","Costa Rica",NA,NA,"in San Salvador altit. 600m",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hassler, E","2125?",NA,NA,NA,"Southern America","Paraguay",NA,NA,"in sylvis supra arbores ad Cordillera de Altos",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Putte, J van de","s.n.",NA,NA,NA,"Southern America","Guatemala",NA,NA,"in Guatemala",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hassler, E","2125",NA,NA,NA,"Southern America","Paraguay",NA,NA,"in sylvis supra arbores ad Cordillera de Altos",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Otto, CFE","711?",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in Venezuela prope Cariaco",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Goeldi","s.n.",NA,NA,NA,NA,"?",NA,NA,"secus Rio Pacovalinho",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Purdie, W","s.n.",NA,NA,NA,NA,"?",NA,NA,"in prov. Santa Martha",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Goeldi","s.n.",NA,NA,NA,NA,"?",NA,NA,"secus Rio Pacovalinho",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Duss, A","2078?",NA,NA,NA,NA,"?",NA,NA,"in Martinica",NA,NA,NA,"Floret Novembri - Julio",NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Duss, A","2078",NA,NA,NA,NA,"?",NA,NA,"in Martinica",NA,NA,NA,"Floret Novembri - Julio",NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Millspaugh, CF","161?",NA,NA,NA,NA,"?",NA,NA,"in Yutacan ad Pisté",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Purdie, W","s.n.",NA,NA,NA,NA,"?",NA,NA,"in prov. Santa Martha",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Millspaugh, CF","1617",NA,NA,NA,NA,"?",NA,NA,"in Yutacan ad Pisté",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gardner, G","1852?",NA,NA,NA,"Southern America","Brazil","Ceará",NA,"in prov. Ceará",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Glaziou, AFM","15656?",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Incógnit","s.n.",NA,NA,NA,"Southern America","Brazil","Pernambuco",NA,"in prov. Pernambuco",NA,NA,NA,"(secund. Le Jardin 1898. p. 118)",NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Incógnit","s.n.",NA,NA,NA,"Southern America","Brazil","Pernambuco",NA,"in prov. Pernambuco",NA,NA,NA,"(secund. Le Jardin 1898. p. 118)",NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hartweg, KT","s.n.",NA,NA,NA,"Northern America","Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Weddell, HA","3358?",NA,NA,NA,"Southern America","Brazil","Mato Grosso",NA,"Habitat in prov. Matto Grosso",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Weddell, HA","3358",NA,NA,NA,"Southern America","Brazil","Mato Grosso",NA,"Habitat in prov. Matto Grosso",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Huber, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Rio Maracá et insul. Marajó",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gardner, G","1852",NA,NA,NA,"Southern America","Brazil","Ceará",NA,"in prov. Ceará",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Huber, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in arboribus prope Queimada",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Spruce, R","s.n.",NA,NA,NA,"Southern America","Brazil","Pará ","Santarém","in viciniis Santarem","-54.7083","-2.44306",NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"293","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Sieber, FW","s.n.",NA,NA,NA,"Southern America","Brazil","Pará ",NA,"in prov. Pará",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Wendland, H","s.n.",NA,NA,NA,"Southern America","Costa Rica",NA,NA,"in Costa Rica ad S. Lucia",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Langlassé","80?",NA,NA,NA,"Southern America","Costa Rica",NA,NA,"in San Salvador altit. 600m",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hahn, WJ","710?",NA,NA,NA,"Southern America","Martinique",NA,NA,"in Martinica",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ghiesbreght, AB","108?",NA,NA,NA,"Northern America","Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hartweg, KT","s.n.",NA,NA,NA,"Northern America","Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Linden, JJ","225?",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in prov. Vera Cruz prope Mirador",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Sellow, F","4049",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,"P03P6N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Gardner, G","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in arboribus ad Serra dos Orgãos prov. Rio de Janeiro",NA,NA,NA,NA,NA,"P03P6N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Glaziou, AFM","13225",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,"Floret Octobri - Maio",NA,"P03P6N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Glaziou, AFM","13225?",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,"Floret Octobri - Maio",NA,"P03P6N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Gardner, G","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in arboribus ad Serra dos Orgãos prov. Rio de Janeiro",NA,NA,NA,NA,NA,"P03P6N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Regnell, AF","1162?",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","ad Pedra Branca prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,"P03P6N0075",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Sellow, F","4049?",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,"P03P6N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Regnell, AF","1162",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","ad Pedra Branca prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,"P03P6N0075",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-08 12:52:10-03","UFRGS","ICN","170131","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brasilidium","concolor","Brasilidium concolor","(Hook.) F. Barros & V.T. Rodrigues","Grings, M","1388","2007","10",NA,"América do Sul","Brasil","RS","Nova Petrópolis","mato da S.C.R.T.A","-51.1143989562988","-29.3763999938965",NA,"epífita com flores amarelas; em mata com araucária","ICN00039289",NA,NA,NA,"Grings, M",NA,NA,NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:52:15-03","UFRGS","ICN","193125","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W. Chase & N.H. Williams","Castro, JB","64","2016","10","24","América do Sul","Brasil","RS","Caxias do Sul","Mulada","-51.1794013977051","-29.1681003570557",NA,NA,"ICN00039965",NA,NA,NA,"Castro, JB","2017","05","25",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:52:15-03","UFRGS","ICN","193130","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W. Chase & N.H. Williams","Castro, JB","69","2016","10","13","América do Sul","Brasil","RS","Caxias do Sul","Mulada","-51.1794013977051","-29.1681003570557",NA,NA,"ICN00039964",NA,NA,NA,"Castro, JB","2017","05","25",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:52:15-03","UFRGS","ICN","185332","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W. Chase & N.H. Williams","Castro, JB","75","2016",NA,NA,"América do Sul","Brasil","RS","Porto Alegre","Jardim Botânico (cultivado)","-51.2299995422363","-30.0331001281738",NA,"Exemplar cultivado no Jardim Botânico de Porto Alegre","ICN00039958",NA,NA,NA,"Castro, JB","2017","05","25",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:52:15-03","UFRGS","ICN","193131","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W. Chase & N.H. Williams","Castro, JB","70","2016","10","12","América do Sul","Brasil","RS","Riozinho","Fazenda Forjasul","-50.4524993896484","-29.6410999298096",NA,NA,"ICN00039963",NA,NA,NA,"Castro, JB","2017","05","25",NA,NA,"18583","auto",NA,NA,NA,NA,NA,NA,NA,NA
