"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"156","2019-11-01 14:56:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm. & Sandwith","Toledo, CAP","Tamashiro, JY; et al.","19756","1985","10","07","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"2017","10",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Árvore, 5m de alt., frutos cor vermelha","17840","auto",NA,NA,NA,NA,NA,NA
"157","2019-11-01 14:56:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm. & Sandwith","Toledo, CAP","Ivanauskas, NM","542","1995","11","09","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,"2015","04",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Liana, flores creme; Mata Atlântica. Beira de mata",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 14:56:37-03","UnB","UB","149004","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm. & Sandwith","Smith, LB","Hatschbach, G","20292","1968","11","12","Brasil","Paraná ","Campina Grande do Sul","Serra da Virgem Maria.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"1970",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Flor creme.; Arvoreta 5m.; Mata pluvial.","55154","auto",NA,NA,NA,NA,NA,NA
"159","2019-11-01 14:56:37-03","UnB","UB","149003","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm. & Sandwith","Toledo, CAP","Veigas, AP","5287","1939","11","09","Brasil","São Paulo","Lindoia",NA,"-46.6500015258789","-22.5200004577637",NA,NA,NA,NA,NA,NA,"2017","10",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"6377","auto",NA,NA,NA,NA,NA,NA
"160","2019-10-03 10:03:33-03","UFSCar","SORO","7441","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.)L.B. Sm.","N.M.Ivanauskas","Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","915","1996","01","30","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico. Floresta Ombrófila.","-47.866667","-24.6","47°52'W","24°36'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liana. Frutos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-09-23 12:35:20-03","UFSC","FLOR","8052","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Hatschbach, G.","Kummrow, R.; Hatschbach, G.","2540","1984","11","23","Brasil","Paraná","Morretes","Estação Marumbi.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FLOR0008052",NA,"1985","02",NA,NA,"Oxalidales",NA,NA,NA,"trepadeira lenhosa, flor creme Habitat: mata pluvial","30514","auto",NA,NA,NA,NA,NA,NA
"162","2020-08-20 20:40:52-03","UFSC","FLOR","5589","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Falkenberg, D.B.","Klein, R.M.","7236","1967","02","15","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0005589",NA,"1987",NA,NA,NA,"Oxalidales",NA,NA,NA,"liana Habitat: mata","27000","auto",NA,NA,NA,NA,NA,NA
"163","2020-08-20 20:40:52-03","UFSC","FLOR","5588","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Falkenberg, D.B.","Klein, R.M.","8035","1968","12","18","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0005588",NA,"1987",NA,NA,NA,"Oxalidales",NA,NA,NA,"liana, flor amarelada Habitat: mata","27000","auto",NA,NA,NA,NA,NA,NA
"164","2020-08-20 20:40:52-03","UFSC","FLOR","5590","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Falkenberg, D.B.","Klein, R.M.; Bresolin, A.","7651","1967","11","21","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0005590",NA,"1987",NA,NA,NA,"Oxalidales",NA,NA,NA,"liana, flor branca Habitat: mata","27000","auto",NA,NA,NA,NA,NA,NA
"165","2020-09-23 12:35:20-03","UFSC","FLOR","5591","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Falkenberg, D.B.","Klein, R.M.","8205","1969","02","14","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0005591",NA,"1987",NA,NA,NA,"Oxalidales",NA,NA,NA,"liana, fruto imaturo marrom Habitat: capoeirão","27000","auto",NA,NA,NA,NA,NA,NA
"166","2020-09-23 12:35:20-03","UFSC","FLOR","5592","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Falkenberg, D.B.","Klein, R.M.; Bresolin, A.","7679","1967","12","19","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","FLOR0005592",NA,"1987",NA,NA,NA,"Oxalidales",NA,NA,NA,"liana, flor verde amarelada Habitat: mata","27000","auto",NA,NA,NA,NA,NA,NA
"167","2020-08-20 16:36:46-03","UFSC","FLOR","50083","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Daltrini, C.","Saldanha, J.H.","88 (CA 31)","2012","04","24","Brasil","Santa Catarina","Florianópolis","Ratones, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0050083",NA,"2012","07","03",NA,"Oxalidales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"168","2020-08-20 16:36:46-03","UFSC","FLOR","21128","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Souza, M.L. & Silva Filho, F.A. da","Silva Filho, F.A. da; Souza, M.L. & Zanin, A.","214","1984","11","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0021128",NA,NA,NA,NA,NA,"Oxalidales",NA,NA,NA,"arbustivo, 3m altura; flor creme, fruto maduro vermelho; semente com arilo amarelo Habitat: mata","27000","auto",NA,NA,NA,NA,NA,NA
"169","2020-08-20 16:36:46-03","UFSC","FLOR","29304","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Citadini-Zanette, V.","Citadini-Zanette, V.; Santos, R. dos & Aguiar, A.","1764","1992","07","24","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.2914009094238","-28.3589000701904",NA,NA,"280","280","FLOR0029304",NA,NA,NA,NA,NA,"Oxalidales",NA,NA,NA,"planta escandente, com frutos Habitat: próximo à beira, no interior da mata","31549","auto",NA,NA,NA,NA,NA,NA
"170","2020-09-23 12:35:20-03","UFSC","FLOR","17971","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Klein, R.M.","Klein, R.M.; Bresolin, A.","10649","1972","01","15","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"450","450","FLOR0017971",NA,"1985",NA,NA,NA,"Oxalidales",NA,NA,NA,"liana, fruto imaturo amarelado sujo Habitat: mata","23385","auto",NA,NA,NA,NA,NA,NA
"171","2020-09-23 12:35:20-03","UFSC","FLOR","17972","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Klein, R.M.","Bresolin, A.","1052","1973","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","FLOR0017972",NA,"1985",NA,NA,NA,"Oxalidales",NA,NA,NA,"liana, fruto róseo Habitat: mata","23385","auto",NA,NA,NA,NA,NA,NA
"172","2020-09-23 12:35:20-03","UFSC","FLOR","17970","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Klein, R.M.","Klein, R.M.; Souza Sobrinho, R.J. de","10530","1972","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"200","200","FLOR0017970",NA,"1985",NA,NA,NA,"Oxalidales",NA,NA,NA,"flor creme Habitat: mata","23385","auto",NA,NA,NA,NA,NA,NA
"173","2020-08-20 20:40:52-03","UFSC","FLOR","17973","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Klein, R.M.","Klein, R.M.","9626","1971","08","10","Brasil","Santa Catarina","Paulo Lopes","Costa do Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"200","200","FLOR0017973",NA,"1985",NA,NA,NA,"Oxalidales",NA,NA,NA,"liana, fruto róseo Habitat: mata","23385","auto",NA,NA,NA,NA,NA,NA
"174","2018-10-03 21:33:19-03","UFMT","UFMT","41271","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Cordeiro, I.; Barboza, E.","Caxambu, M.G.","4047","2012","04","28","Brasil","São Paulo","Pariquera-Açu","Propriedade do SR Flávio.","-47.851722","-24.802222","-47.851722","-24.802222",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,"árvore ca 8m semni - ciófila. Frutos imaturos vermelhados&nf;relevo suave ondulado.&nf;vegetação floresta ombrófila densa subomontana.",NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.",NA,"Gardner, G","728",NA,NA,NA,"Brazil",NA,NA,"in Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.",NA,"Burchell, WJ","2533","1826","02","21","Brazil","Rio de Janeiro","Guapimirim","IBB/Freixal, Guapimirim, RJ, Forest descent from Serra dos Órgãos to Frechal","-43.066667","-22.55","-43.066667","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.",NA,"Gardner, G","5687",NA,NA,NA,"Brazil",NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in sylvis montosis prope Mandiocca et Bananal prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.",NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.",NA,"Burchell, WJ","3658","1826","12","16","Brazil","São Paulo","Cubatão","IBB/Cubatão, SP, in the middlepart , about 2/3 of the Ascent up The Serra de Cubatão","-46.416667","-23.883333","-46.416667","-23.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:39:19-03","UFRGS","ICN","199969","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Seger, GDS","Seger, GDS","844","2018","03","03","Brasil","SC","Florianópolis","Lagoa Pequena, Rio Tavares","-48.471667","-27.655","-48.471667","-27.655","7","7",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Trepadeira volúvel; ca. de 10m de altura; coleta em estágio vegetativo, mas o indivíduo apresentava frutos imaturos; Interior de floresta na baixada entre dunas",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:39:19-03","UFRGS","ICN","083794","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Falkenberg, DB","Klein, RM","8205","1969","02","14","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"300","300",NA,NA,"1987",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Doação FLOR; Liana, fruto imaturo marrom.; Capoeirão.","27000","auto",NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:39:19-03","UFRGS","ICN","084596","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Klein, RM","Klein, RM; Bresolin, A","10649","1972","01","15","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"450","450",NA,NA,"1985",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Doação FLOR; Liana, fruto imaturo amarelado-sujo.; Mata.","23385","auto",NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:39:19-03","UFRGS","ICN","083795","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Falkenberg, DB","Klein, RM","8035","1968","12","18","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"250","250",NA,NA,"1987",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Doação FLOR; Liana, flor amarela.; Mata.","27000","auto",NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:39:19-03","UFRGS","ICN","084322","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Falkenberg, DB","Klein, RM; Bresolin, A","7679","1967","12","19","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"400","400",NA,NA,"1987",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Doação FLOR; Liana.; Mata.","27000","auto",NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:39:19-03","UFRGS","ICN","115873","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Leonor Souza; Chico, M","Silva, FA; et al.","214","1984","11","16","Brasil","SC","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"mata; arbustivo, 3m de altura, flor creme, fruto maduro, vermelho, semente com arilo amarelo","27000","auto",NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:39:19-03","UFRGS","ICN","084595","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Klein, RM","Klein, RM; Souza Sobrinho, R","10530","1972","12","13","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"200","200",NA,NA,"1985",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Doação FLOR; Flor creme.; Mata.","23385","auto",NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:39:19-03","UFRGS","ICN","084597","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Klein, RM","Bresolin, A","1052","1973","12","13","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400",NA,NA,"1985",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Doação FLOR; Liana, fruto róseo.; Mata.","23385","auto",NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:39:19-03","UFRGS","ICN","084598","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Klein, RM","Klein, RM","9626","1971","08","10","Brasil","SC","Paulo Lopes","Costa do Morro de Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"200","200",NA,NA,"1985",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Doação FLOR; Liana, fruto róseo.; Mata.","23385","auto",NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:39:19-03","UFRGS","ICN","001839","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Reitz, R","Reitz, R; Klein, RM","5641","1957","11","07","Brasil","SC","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"150","150",NA,NA,"1958",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Doação HBR; Liana, flor esbranquiçada.; Mata.","23627","auto",NA,NA,NA,NA,NA,NA
"193","2020-08-26 10:48:32-03","MCN-FZBRS","HAS","95804","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Ivanauskas, N.M.","Ivanauskas, N.M.; Gomes, A. & Dias Filho, S.","915","1996","01",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.866667","-24.6","47°52'W","24°36'S",NA,NA,"HAS0095804",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Liana. Frutos Vermelhos. Floresta Ombrófila",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-06-04 11:02:55-03","IBt","SP","268426","S","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Greene",NA,"Souza","s.n.","1965","04","28","Brasil","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA
"195","2020-07-02 08:39:50-03","IBt","SP","279308","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Leitão Filho, HF","32791","1995","02","10","Brasil","São Paulo","Pariquera-Açu",NA,"-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-16 10:05:36-03","IBt","SP","290522","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Rodrigues, RR","145","1995","09","03","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.394722","-24.6475","-48.394722","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-07-02 08:39:50-03","IBt","SP","285609","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Rapini, A","34","1995","08","22","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"198","2020-10-08 08:52:33-03","IBt","SP","334634","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Martins, SE","470","1999","05","06","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"199","2020-10-08 08:52:33-03","IBt","SP","334720","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Magenta, MAG","80","1999","01","14","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"200","2020-10-08 08:52:33-03","IBt","SP","334721","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Magenta, MAG","79","1999","01","14","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"201","2020-10-08 08:52:33-03","IBt","SP","335817","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Martins, SE","502","1999","06","22","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:03:16-03","IBt","SP","8965","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Forero, E","Edwall, G","CGG1779","1892","04","20","Brasil","São Paulo","Caraguatatuba","Tambaqui","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SP023875","SP023875","1978",NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:03:16-03","IBt","SP","275286","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Mamede, MCH","Cordeiro, I; et al.","1480","1994","12","07","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Figueira, mata pluvial de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,"Liana, pétalas creme","55628","auto",NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:03:16-03","IBt","SP","426526","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Capistrano, TR","Shirasuna, RT","1714","2008","09","10","Brasil","São Paulo","Itapecerica da Serra","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:03:16-03","IBt","SP","8961","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Forero, E","Loefgren, A","CGG4216","1898","11","21","Brasil","São Paulo","Praia Grande","Caminho para Piassabussú","-46.4000015258789","-24",NA,NA,NA,NA,"SP023874","SP023874","1978",NA,NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA
"206","2019-07-01 08:31:55-03","GH","HU-HERB","GH 00934781","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vellozo) L. B. Smith","C. A. P. Toledo","G. Jonsson","1361a","1914","11","20","Brazil","Paraná",NA,"Volta Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,"1361a",NA,NA,"undetermined"
"207","2014-09-23 10:57:10-03","G","G","G00305741","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L. B. Sm.","Forero, E.","Gardner, G.","728",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00305741","G00305741","1978","01","01",NA,NA,"ISOLECTOTYPUS of Connarus cymosus Planch.","AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=236300&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,NA
