"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"1320","2019-10-07 09:37:07-03","UEFS","HUEFS","236934","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Oliveira, M.","6533",NA,NA,"Brasil","Caatinga, Assentamento Carnaúba do Ajudante",NA,"Luvissolo Crômico Órtico","HUEFS0236934","HUEFS0236934",NA,NA,"Pernambuco","Serra Talhada",NA,"-7.9","460","460",NA,NA,NA,NA,"7S54'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1321","2019-10-07 09:37:05-03","UEFS","HUEFS","5861","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S.Ferrucci","Oliveira, E.L.P.G.de","744","1984",NA,"Brasil",NA,NA,NA,"HUEFS0005861","HUEFS0005861","07","18","Bahia","Ipirá","-39.7372016906738","-12.1583003997803",NA,NA,NA,"1997","01",NA,NA,"44834","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1322","2019-10-07 09:37:05-03","UEFS","HUEFS","5779","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S.Ferrucci","Bastos, B.C.","449","1984",NA,"Brasil",NA,NA,NA,"HUEFS0005779","HUEFS0005779","10","03","Bahia","Ipirá","-39.7372016906738","-12.1583003997803",NA,NA,NA,"1997","01",NA,NA,"44834","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1323","2019-10-07 09:37:05-03","UEFS","HUEFS","27533","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Monteiro, V.de M.","19","1996",NA,"Brasil",NA,NA,NA,"HUEFS0027533","HUEFS0027533","10","27","Bahia","Itatim","-39.6981010437012","-12.7118997573853",NA,NA,NA,NA,NA,NA,NA,"24374","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1324","2019-10-07 09:37:07-03","UEFS","HUEFS","183958","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Miranda, A.M.","6390","2011",NA,"Brasil",NA,NA,"Caatinga, sobre lajedo.","HUEFS0183958","HUEFS0183958","09","29","Pernambuco","Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,NA,NA,NA,"35136","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1325","2019-10-07 09:37:07-03","UEFS","HUEFS","153304","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S.Ferrucci","Miranda, A.M.","2819","1997",NA,"Brasil",NA,NA,NA,"HUEFS0153304","HUEFS0153304","11","19","Pernambuco","Sairé","-35.7056007385254","-8.32750034332275",NA,NA,NA,"2010","11",NA,NA,"14686","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1326","2019-10-07 09:37:07-03","UEFS","HUEFS","226504","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Costa-Lima, J.L.","1774","2014",NA,"Brasil","Afloramento rochoso a ca. de 8 Km da Localidade Conceição das Crioulas, acesso pelo Sítio Conceição",NA,"Savana Estépica. Neossolo Regolítico Eutrófico","HUEFS0226504",NA,"09","17","Pernambuco","Salgueiro","-39.1192016601562","-8.07417011260986","525","525",NA,NA,NA,NA,NA,"37784","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1327","2019-10-07 09:37:07-03","UEFS","HUEFS","142263","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Lima-Verde, L.W.","250","1996",NA,"Brasil","Arara.",NA,"Caatinga.","HUEFS0142263","HUEFS0142263","05","30","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,NA,NA,NA,"68662","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1328","2019-10-07 09:37:07-03","UEFS","HUEFS","142258","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Lima-Verde, L.W.","684","1997",NA,"Brasil","BR 020, próximo à Cruzeta.",NA,"Caatinga arbustiva aberta.","HUEFS0142258","HUEFS0142258","04","08","Ceará","Tauá","-40.2928009033203","-6.00305986404419",NA,NA,NA,NA,NA,NA,NA,"70667","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1329","2019-10-07 09:37:05-03","UEFS","HUEFS","40289","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S.Ferrucci","Miranda, E.B.","240","1999",NA,"Brasil","BR 242 sentido Ibotirama-Seabra, 7 km antes de Seabra.",NA,"Beira de estrada.","HUEFS0040289","HUEFS0040289","09","25","Bahia","Seabra","-41.7703018188477","-12.4186000823975",NA,NA,NA,"2000","08",NA,NA,"57155","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1330","2019-10-07 09:37:05-03","UEFS","HUEFS","20353","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S.Ferrucci","Bandeira, F.P.","227","1995",NA,"Brasil","Brejo do burgo,caminho da serrota.",NA,"Caatinga antropizada.","HUEFS0020353","HUEFS0020353","07","03","Bahia","Glória","-38.2546997070312","-9.33806037902832",NA,NA,NA,"1997","12",NA,NA,"51769","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1331","2019-10-07 09:37:07-03","UEFS","HUEFS","178869","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Miranda, A.M.","6273","2011",NA,"Brasil","Maciço do Pereiro.",NA,"Caatinga.","HUEFS0178869","HUEFS0178869","04","10","Ceará","Jaguaribe","-38.621898651123","-5.89056015014648",NA,NA,NA,NA,NA,NA,NA,"45831","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1332","2019-10-07 09:37:07-03","UEFS","HUEFS","212702","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Miranda, A.M.","6703","2014",NA,"Brasil","Margem da estrada. Área antropizada.",NA,NA,"HUEFS0212702","HUEFS0212702","06","14","Alagoas","Água Branca","-37.9361000061035","-9.26082992553711",NA,NA,NA,NA,NA,NA,NA,"18309","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1333","2019-10-07 09:37:07-03","UEFS","HUEFS","118578","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Miranda, A.M.","3206","1999",NA,"Brasil","Morro da Quixaba.",NA,NA,"HUEFS0118578","HUEFS0118578","04","08","Pernambuco","Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,NA,NA,"8269","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1334","2019-10-07 09:37:05-03","UEFS","HUEFS","24568","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","E.Melo","Mayworm, M.A.","62","1996",NA,"Brasil","Morro do Agenor.",NA,NA,"HUEFS0024568","HUEFS0024568","11","07","Bahia","Itatim","-39.6981010437012","-12.7118997573853",NA,NA,NA,"2017","02",NA,NA,"24374","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1335","2021-03-04 11:17:49-03","UEFS","HUEFS","187364","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P.Acevedo-Rodríguez","Sant'Ana, S.C.","771","1999",NA,"Brasil","Povoado de Jacurutu, ca. 17 Km da sede do Município.",NA,"Caatinga.","HUEFS0187364","HUEFS0187364","04","16","Bahia","Oliveira dos Brejinhos","-42.8960990905762","-12.3169002532959",NA,NA,NA,"2005",NA,NA,NA,"62270","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1336","2019-10-07 09:37:07-03","UEFS","HUEFS","226503","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Oliveira, M.","6077","2015",NA,"Brasil","São Miguel. Área antrópica, Caatinga arbustiva aberta. Margens do Riacho São Miguel. Solo arenoso.",NA,"Áreas de Tensão Ecológica. Neossolo Quartzarênico Órtico","HUEFS0226503",NA,"05","19","Ceará","Mauriti","-38.7743988037109","-7.38917016983032","438","438",NA,NA,NA,NA,NA,"29154","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1337","2019-10-07 09:37:07-03","UEFS","HUEFS","226502","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Cotarelli, V.M.","2628","2015",NA,"Brasil","Serra da Pimenta",NA,"Água.","HUEFS0226502",NA,"03","13","Bahia","Casa Nova","-40.9707984924316","-9.16193962097168","453","453",NA,NA,NA,NA,NA,"116505","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1338","2019-10-07 09:37:06-03","UEFS","HUEFS","112183","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S.Ferrucci","Giulietti, A.M.","1170","1998",NA,"Brasil","Serra do Orurubá.",NA,"Floresta de altitude.","HUEFS0112183","HUEFS0112183","06","24","Pernambuco","Pesqueira","-36.6963996887207","-8.35778045654297",NA,NA,NA,"2010","11",NA,NA,"36615","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1339","2019-10-07 09:37:07-03","UEFS","HUEFS","248087","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Buttura, E.","139","1979",NA,"Brasil","Sete Quedas.",NA,NA,"HUEFS0248087","HUEFS0248087","08","08","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,NA,"33984","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1340","2019-10-07 09:37:07-03","UEFS","HUEFS","71744","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum f. elongatum","Radlk.",NA,"Pedersen, T.M.","15385","1989",NA,"Argentina","Monte Quemado.",NA,NA,"HUEFS0071744","HUEFS0071744","04","03","Santiago del Estero","Pellegrini",NA,NA,NA,NA,"f. elongatum",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1341","2019-10-07 09:37:07-03","UEFS","HUEFS","249","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum f. parviflorum","(Cambess.) Radlk.","M.S.Ferrucci","Noblick, L.R.","1883","1980",NA,"Brasil",NA,NA,NA,"HUEFS0000249","HUEFS0000249","05","31","Bahia","Piritiba","-40.55","-11.716667",NA,NA,"f. parviflorum","1997","01","40W33'","11S43'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1342","2019-10-07 09:37:07-03","UEFS","HUEFS","91336","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum f. parviflorum","(Cambess.) Radlk.","M.S.Ferrucci","Queiroz, L.P.de","10018","2004",NA,"Brasil","Serra do Orobó. Fazenda Sta. Maria (Bom Jardim).",NA,NA,"HUEFS0091336","HUEFS0091336","12","20","Bahia","Rui Barbosa","-40.479167","-12.333611","574","574","f. parviflorum","2010","11","40W28'45''","12S20'1''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1343","2019-10-07 09:37:07-03","UEFS","HUEFS","91338","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum f. parviflorum","(Cambess.) Radlk.","M.S.Ferrucci","Queiroz, L.P.de","10020","2004",NA,"Brasil","Serra do Orobó. Fazenda Sta. Maria (Bom Jardim).",NA,NA,"HUEFS0091338","HUEFS0091338","12","20","Bahia","Rui Barbosa","-40.479167","-12.333611","574","574","f. parviflorum","2010","11","40W28'45''","12S20'1''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1344","2019-10-07 09:37:07-03","UEFS","HUEFS","121869","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Bastos, C.A.","24","2007",NA,"Brasil","Lagedo do Bordado.",NA,"Caatinga.","HUEFS0121869","HUEFS0121869","05","19","Bahia","Morro do Chapéu","-41.094444","-11.258889","690","690","var. corindum","2008","03","41W5'40''","11S15'32''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1345","2019-10-07 09:37:07-03","UEFS","HUEFS","28903","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Saar, E.","PCD5321","1997",NA,"Brasil","Fazenda Baixa Grande, caminho para Pajeú do vento.",NA,NA,"HUEFS0028903","HUEFS0028903","02","09","Bahia","Caetité","-42.783889","-14.067778","560","560","var. corindum","2002","12","42W47'2''","14S4'4''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1346","2019-10-07 09:37:07-03","UEFS","HUEFS","47291","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Cavalcanti, G.","21","2000",NA,"Brasil","Torre da Telemar.",NA,"Caatinga arbustiva-arbórea. Substratato arenoso.","HUEFS0047291","HUEFS0047291","02","29","Bahia","Pilão Arcado","-42.391389","-9.966389",NA,NA,"var. corindum","2006","12","42W23'29''","9S57'59''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1347","2019-10-07 09:37:07-03","UEFS","HUEFS","48800","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Leite, K.R.B","116","2000",NA,"Brasil","Estrada Sta. Luz - Queimadas aprox. 8 Km depois de Sta. Luz, prox. à pedreira.",NA,"Caatinga.","HUEFS0048800","HUEFS0048800","09","16","Bahia","Santa Luz",NA,NA,NA,NA,"var. corindum","2003","12",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1348","2019-10-07 09:37:07-03","UEFS","HUEFS","53821","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Nunes, T.S.","384","2001",NA,"Brasil","Estrada para Pitomba, ca. De 8 Km de Campo Alegre de Lourdes.",NA,"Caatinga, beira de estrada.","HUEFS0053821","HUEFS0053821","06","14","Bahia","Campo Alegre de Lourdes","-43.044444","-9.503611","480","480","var. corindum","2006","12","43W2'40''","9S30'13''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1349","2019-10-07 09:37:07-03","UEFS","HUEFS","55117","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Guedes, M.L.S.","7782","2001",NA,"Brasil","Mucambo do alto, Serra do Piripiri.",NA,"Caatinga arbórea, antropizada.","HUEFS0055117","HUEFS0055117","01","21","Bahia","Morpará","-43.266667","-11.55",NA,NA,"var. corindum","2006","12","43W16'","11S33'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1350","2019-10-07 09:37:07-03","UEFS","HUEFS","59021","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Souza, E.R.de","126","2002",NA,"Brasil","Minas do Mimoso Minas do Mimoso, beira da estrada entre Minas do Mimoso e Almas de Baixo",NA,"Campo rupestre.","HUEFS0059021","HUEFS0059021","04","02","Bahia","Sento Sé","-41.380278","-10.288611","832","832","var. corindum","2006","12","41W22'49''","10S17'19''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1351","2019-10-07 09:37:07-03","UEFS","HUEFS","60937","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Queiroz, L.P.de","7227","2002",NA,"Brasil","Estação Biológica de Canudos (Biodiversitas).",NA,"Caatinga arbusto-arbórea densa sobre solo arenoso avermelhado.","HUEFS0060937","HUEFS0060937","06","27","Bahia","Canudos","-38.988611","-9.942778","400","400","var. corindum","2006","12","38W59'19''","9S56'34''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1352","2019-10-07 09:37:07-03","UEFS","HUEFS","65989","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Ribeiro, T.","382","2002",NA,"Brasil","morro da torre de Telefone, a 5 km da cidade de Porteirinha.",NA,"Caatinga.","HUEFS0065989","HUEFS0065989","04","08","Minas Gerais","Porteirinha","-43.038611","-15.706667","901","901","var. corindum","2006","12","43W2'19''","15S42'24''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1353","2019-10-07 09:37:07-03","UEFS","HUEFS","66180","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Tourinho, R.","15","2002",NA,"Brasil","Cerro.",NA,NA,"HUEFS0066180","HUEFS0066180","05","06","Bahia","Gentio do Ouro","-42.535556","-11.398611",NA,NA,"var. corindum","2008","02","42W32'8''","11S23'55''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1354","2019-10-07 09:37:07-03","UEFS","HUEFS","74047","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Araújo, F.S.","1530","2002",NA,"Brasil","Grajal - Serra das Almas",NA,"Caatinga.","HUEFS0074047","HUEFS0074047 HUEFS0074047_01","05","09","Ceará","Cratéus","-40.866667","-6.133333","270","270","var. corindum","2006","12","40W52'","6S8'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1355","2019-10-07 09:37:07-03","UEFS","HUEFS","94283","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Carvalho-Sobrinho, J.G.de","399","2005",NA,"Brasil","Estrada para o aterro Sanitário.",NA,"Cerrado.","HUEFS0094283","HUEFS0094283","04","06","Bahia","Riachão das Neves","-44.910833","-13.780278","600","600","var. corindum","2006","12","44W54'39''","13S46'49''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1356","2019-10-07 09:37:07-03","UEFS","HUEFS","73400","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Silva, F.H.M.","415","2003",NA,"Brasil","Estação Biológica de Canudos",NA,"Substrato arenoso","HUEFS0073400","HUEFS0073400","06","24","Bahia","Canudos","-39.15","-10.016667",NA,NA,"var. corindum","2008","02","39W9'0''","10S1'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1357","2019-10-07 09:37:07-03","UEFS","HUEFS","74002","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Silva, F.H.M.","392","2003",NA,"Brasil","Estação Biológica de Canudos",NA,"Solo arenoso","HUEFS0074002","HUEFS0074002","04","24","Bahia","Canudos","-39.15","-10.016667",NA,NA,"var. corindum","2006","12","39W9'0''","10S1'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1358","2019-10-07 09:37:07-03","UEFS","HUEFS","78394","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Queiroz, L.P.de","9117","2004",NA,"Brasil","Pau a Pique Ca. 5 km N de Pau a Pique na estrada para a BR (Casa Nova - Ramanso)",NA,"Morro com afloramentos no topo e caatinga arbórea nas encostas.","HUEFS0078394","HUEFS0078394","02","09","Bahia","Casa Nova","-41.635833","-9.581944","470","470","var. corindum","2006","12","41W38'9''","9S34'55''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1359","2019-10-07 09:37:07-03","UEFS","HUEFS","91507","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.",NA,"Meza Torres, E.I.","213B","2004",NA,"Argentina","Hickmann, Ruta nacional 81",NA,"Enredadera en borde de ruta.","HUEFS0091507","HUEFS0091507","04","08","Salta","San Martín",NA,NA,NA,NA,"var. corindum",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1360","2019-10-07 09:37:07-03","UEFS","HUEFS","97665","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Lima, L.C.L.","183","2005",NA,"Brasil","BR-116 - ca. 43 Km de Euclides da Cunha - Tucano.",NA,NA,"HUEFS0097665","HUEFS0097665","06","30","Bahia","Tucano","-38.666667","-10.95",NA,NA,"var. corindum","2006","12","38W40'","10S57'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1361","2019-10-07 09:37:07-03","UEFS","HUEFS","98249","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.","M.S.Ferrucci","Carvalho, P.D.","231","2005",NA,"Brasil","Carrapichel.",NA,NA,"HUEFS0098249","HUEFS0098249","07","29","Bahia","Senhor do Bonfim","-40.156389","-10.379722","538","538","var. corindum","2006","12","40W9'23''","10S22'47''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1362","2019-10-07 09:37:07-03","UEFS","HUEFS","70112","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum var. corindum","L.",NA,"Souza, V.C.","25895","2001",NA,"Brasil","Estrada entre Pindaí e Guanambi, ca. 10Km de Pindaí.",NA,"Caatinga com lagoa temporária.","HUEFS0070112","HUEFS0070112","07","14","Bahia","Pindaí","-42.687198638916","-14.4925003051758",NA,NA,"var. corindum",NA,NA,NA,NA,"22802","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1363","2015-03-07 08:09:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum",NA,"N. Hensold : Field Museum of Natural History","S. Leiva G. et al.","1313","1994","South America","Peru","ruta Huahuaya-Tamborapa",NA,NA,NA,NA,"8","3","Cajamarca","Jaén",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1364","2019-06-11 16:23:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum",NA,"N. Hensold : Field Museum of Natural History","I. M. Sánchez Vega","6636","1993","South America","Peru","camino al Guayabo, a 1 km de Magdalena, ruta a la costa",NA,NA,NA,NA,"10","9","Cajamarca","Cajamarca",NA,NA,"1520",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1365","2016-12-05 11:36:50-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum",NA,"N. Hensold : Field Museum of Natural History","S. Llatas Quiroz et al.","9064","1993","South America","Peru","Portachuelo de Olmos",NA,NA,NA,NA,"6","11","Lambayeque","Lambayeque",NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1366","2015-03-06 21:24:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum",NA,"M. S. Ferrucci","P. C. Hutchison & J. K. Wright","5445","1964","South America","Peru","Río Marañón opposite Balsas, cliffs just below the bridge",NA,NA,NA,NA,"5","30","Cajamarca","Celendín",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1367","2015-03-06 21:24:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum",NA,"M. S. Ferrucci","J. Mostacero L. et al.","1979","1987","South America","Peru","alrededores de Pampas",NA,NA,NA,NA,"5","6","Ancash","Corongo",NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1368","2015-03-06 21:24:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum",NA,"M. S. Ferrucci","D. N. Smith & Rod. Vasquez","3252","1983","South America","Peru","Trujillo-Otuzco road, 7 km from Otuzco",NA,NA,NA,NA,"2","13","La Libertad","Otuzco","-78.58","-7.92","2550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1369","2015-03-06 21:24:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum",NA,"M. S. Ferrucci","M. O. Dillon & B. L. Turner","1527","1979","South America","Peru","ca. 4 km E of Otuzco",NA,NA,NA,NA,"1","1","La Libertad","Otuzco",NA,NA,"2700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1370","2019-06-13 10:04:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum",NA,"M. S. Ferrucci","I. M. Sánchez Vega","4035","1986","South America","Peru","al SO de la localidad de Magdalena, en el lugar llamado El Guayabo",NA,NA,NA,NA,"5","10","Cajamarca","Contumazá",NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
