"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"197","2020-11-23 11:39:07-03","IAC","IAC","43996","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","E.M. Nic Lughadha","W. Ganes","3513","1994","07","12",NA,"Brasil","Bahia","Rio de Contas","Arapiranga. Entrocamento da estrada Piatã-Cabrália, com estrada de Inúbia","-41.7833333","-13.4166667",NA,NA,NA,"Coordenadas do material: 13° 25#?#S 41°47#?#W. Entretanto é indicado que a coleta teria sido em Piatã/BA",NA,NA,"-41.7833333","-13.4166667",NA,NA,"1999","11","12",NA,NA,NA,NA,NA
"198","2020-07-23 12:15:40-03","CEPLAC","CEPEC","43639","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"M. Sobral","G. Hatschbach","50061","1985","11","21",NA,"Brasil","Bahia","MARACÁS","Gameleiras. Capao.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,"30/12/1986",NA,NA,NA
"199","2020-07-23 12:15:40-03","CEPLAC","CEPEC","140098","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,"Indivíduo P37-25",NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:15:40-03","CEPLAC","CEPEC","11944","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"M. Sobral","R. M. Harley","16435","1974","02","20",NA,"Brasil","Bahia","MONTE SANTO",NA,"-39.333333","-10.45",NA,NA,NA,NA,NA,NA,"39W20'","10S27'",NA,NA,NA,NA,NA,NA,"30/03/1987",NA,NA,NA
"201","2020-07-23 12:15:40-03","CEPLAC","CEPEC","119779","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"J. G. de C.-Sobrinho","J. G. de C.-Sobrinho","606","2005","10","29",NA,"Brasil","Bahia","MUCUGÊ","Estrada para Guiné.","-41.528611","-12.885",NA,NA,NA,NA,NA,NA,"41W31'43","12S53'6",NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA
"202","2020-07-23 12:15:40-03","CEPLAC","CEPEC","18748","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"M. Sobral","L. A. Mattos-Silva","675","1979","10","31",NA,"Brasil","Bahia","ITAMARAJÚ","5Km ao NW cidade, Faz. Pau-brasil.","-39.55","-17.016667",NA,NA,NA,NA,NA,NA,"39W33'","17S1'",NA,NA,NA,NA,NA,NA,"30/01/1988",NA,NA,NA
"203","2020-07-23 12:15:40-03","CEPLAC","CEPEC","37761","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"M. Sobral","D. A. Folli","419","1983","01","21",NA,"Brasil","Bahia",NA,"Reserva Florestal da CVRD. Local ao lado do viveiro próx. Ao barracão d eencher saquinhos.",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-07-23 12:15:40-03","CEPLAC","CEPEC","84370","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"M. Sobral","J. G. Jardim","2411","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 30. Árvore 856.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,"30/09/2003",NA,NA,NA
"205","2020-07-23 12:15:40-03","CEPLAC","CEPEC","90805","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"M. Sobral","J. G. Jardim","3872","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPN Serra do Teimoso. Parcela 47. Árvore 1309.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,"30/09/2003",NA,NA,NA
"206","2020-07-23 12:15:40-03","CEPLAC","CEPEC","15299","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"G. M. Barroso","S. A. Mori","11145","1978","11","18",NA,"Brasil","Bahia","MARACÁS","13-25Km a E Maracas, BA-250.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,"17/05/1994",NA,NA,NA
"207","2020-07-23 12:15:40-03","CEPLAC","CEPEC","15013","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"G. M. Barroso","S. A. Mori","11090","1978","11","17",NA,"Brasil","Bahia","MARACÁS","6Km a SW cidade, BA-026.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,"17/05/1994",NA,NA,NA
"208","2020-07-23 12:15:40-03","CEPLAC","CEPEC","37765","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"M. Sobral","D. A. Folli","480","1987","12","09",NA,"Brasil","Espírito Santo","LINHARES","Reserva Florestal da CVRD. Est. BOLEIRA, ant. 223, Km 1.280, a esquerda.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"30/03/1987",NA,NA,NA
"209","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6962","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Barroso, GM","Folli, DA","419","1983","10","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Natual Vale. Localizado ao lado do viveiro próximo ao barracão de encher saquinho.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, 26m de altura, botões verdes claros.","HUFSJ006962",NA,NA,NA,"48094","auto","1990","07","17",NA,NA,NA,NA,NA
"210","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2317","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Barroso, GM","Silva, IA","231","1981","01","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, flor branca, descamação em placas, fuste cilíndrica, casca escamosa.","HUFSJ002317",NA,NA,NA,"48094","auto","1990","07","17",NA,NA,NA,NA,NA
"211","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2320","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M","Folli, DA","480","1983","12","07",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, botão verde claro, flor branca, descamação em placas, fuste cilíndrica, casca sulcada.","HUFSJ002320",NA,NA,NA,"48094","auto","1988","01","01",NA,NA,NA,NA,NA
"212","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6922","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M","Folli, DA","480","1983","12","07",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Boleira.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, 16m de altura, botões verde claro e flores brancas.","HUFSJ006922",NA,NA,NA,"48094","auto","1988","10","01",NA,NA,NA,NA,NA
"213","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6917","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Folli, DA","Folli, DA","6065","2008","05","13",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Aceiro com Arlindim. Mata de Tabuleiro.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, 18m de altura, fruto maduro amarelado e fruto imaturo verde.","HUFSJ006917",NA,NA,NA,"48094","auto","2008","05","13",NA,NA,NA,NA,NA
"214","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2318","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Barroso, GM","Folli, DA","419","1983","01","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Localizada ao lado do Viveiro, próximo ao barracão de encher saquinho.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, botão verde claro, flor branca, descamação em placas, fuste cilíndrica, casca escamosa.","HUFSJ002318",NA,NA,NA,"48094","auto","1990","07","17",NA,NA,NA,NA,NA
"215","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6916","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Folli, DA","Folli, DA","4819","2004","04","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, trilha do Pequi.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, 18m de altura, fruto maduro verde claro e fruto imaturo verde.","HUFSJ006916",NA,NA,NA,"48094","auto","2004","04","14",NA,NA,NA,NA,NA
"216","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2319","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Folli, DA","Folli, DA","4819","2004","04","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Trilha do Pequi.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, fruto maduro verde claro, fruto imaturo verde, fuste cilíndrica, casca áspera.","HUFSJ002319",NA,NA,NA,"48094","auto","2004","04","14",NA,NA,NA,NA,NA
"217","2019-02-27 14:02:42-03","UFSJ","HUFSJ","3677","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Sobral, M","Kuhlmann, JG","s.n.","1935","03","26",NA,"Brasil","Minas Gerais","Viçosa","ESAV.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"HUFSJ003677",NA,NA,NA,"13937","auto","2012",NA,NA,NA,NA,NA,NA,NA
"218","2019-02-27 14:02:42-03","UFSJ","HUFSJ","6728","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand",NA,"Folli, DA","4819","2004","04","14",NA,"Brasil","Espírito Santo",NA,"Reserva Natural Vale",NA,NA,NA,NA,NA,"Arbóreo 18m. Fruto imaturo verde e maduro verde claro","HUFSJ006728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-02-27 14:02:42-03","UFSJ","HUFSJ","6729","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand",NA,"Folli, DA","6065","2008","05","13",NA,"Brasil","Espírito Santo",NA,"Reserva Natural Vale",NA,NA,NA,NA,NA,"Arbóreo 18m. Fruto imaturo verde e maduro amarelado","HUFSJ006729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-02-27 14:02:42-03","UFSJ","HUFSJ","6737","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand",NA,"Folli, DA","419","1983","01","21",NA,"Brasil","Espírito Santo",NA,"Reserva Natural Vale",NA,NA,NA,NA,NA,"Arbóreo 26m. Flor branca","HUFSJ006737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-02-27 14:02:42-03","UFSJ","HUFSJ","6738","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand",NA,"Folli, DA","480","1983","12","07",NA,"Brasil","Espírito Santo",NA,"Reserva Natural Vale",NA,NA,NA,NA,NA,"Arbóreo 16m. Flor branca","HUFSJ006738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:05:26-03","UnB","UB","193634","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Ivanauskas, NM","Ivanauskas, NM; Gomes, A","1045","1996","05","21","Southern America","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.608333",NA,NA,NA,"Árvore de 5m de altura. Flores brancas.; Floresta Atlântica.",NA,NA,"-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:05:26-03","UnB","UB","201818","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Faria, JEQ","Gomes, JAMA; Santos, OA; Santos, S; Benedetti, FJ","604","2007","12","03","Southern America","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parque Estadual da Serra do Mar, Núcleo Picinguaba","-45.083511","-23.367009","350","350",NA,"Árvore, 15m alt., 74,6cm PAP; Floresta Ombrófila Densa Submontana",NA,NA,"-45.083511","-23.367009",NA,NA,"2014","06",NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:05:26-03","UnB","UB","174281","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Faria, JEQ","Kinoshita, LS; Urbanetz, C; Farah, FT; Polo, SHO","275","2004","10","14","Southern America","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho.","-48","-24.552778",NA,NA,NA,NA,NA,NA,"-48","-24.552778",NA,NA,"2012","11",NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:05:26-03","UnB","UB","200954","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Folli, DA","Folli, DA","4819","2004","04","14","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo 18m. Fruto imaturo verde e maduro verde claro",NA,NA,NA,NA,"48094","auto","2004","04","14",NA,NA,NA,NA,NA
"226","2019-11-01 15:05:26-03","UnB","UB","174473","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Mazine-Capelo, FF","Carvalho, PER","216","1984","11","21","Southern America","Brasil","Paraná ","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto","2003","05","15",NA,NA,NA,NA,NA
"227","2020-07-29 09:05:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Grings, M","Silveira, N; Model, N; Frosi, R","2366","1985","07","10","Southern America","Brasil","Rio Grande do Sul","Torres","Cova Funda","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Árvore, 10m, frutos alaranjados",NA,NA,NA,NA,"20837","auto","2012","07",NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:05:26-03","UnB","UB","130152","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Nic Lughada, EM","Ganev, W","1047","1992","09","08","Southern America","Brasil","Bahia","Piatã","Estrada Piatã-Inúbia, próximo ao entroncamento","-41.8","-13.083333",NA,NA,NA,"Flores brancas.; Arbusto 2m.; Campo rupestre.",NA,NA,"-41.8","-13.083333",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:05:26-03","UnB","UB","130153","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Nic Lughada, EM","Ganev, W","1063","1992","09","10","Southern America","Brasil","Bahia","Abaíra","Estrada Catolés-Ribeirão, próximo ao escorregador","-41.833333","-13.3",NA,NA,NA,"Pedicelo e cálice verde claro.; Arbusto 1,5m.; Carrasco",NA,NA,"-41.833333","-13.3",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:05:26-03","UnB","UB","191294","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Faria, JEQ","Faria, JEQ; Staggemeier, VG","2530","2012","03","31","Southern America","Brasil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, ao lado do viveiro de vasos ornamentais","-40.058333","-19.136667","45","45",NA,"Árvore ca. 10 m de altura, caule gretado, esbranquiçado, estéril; Mata de Tabuleiro",NA,NA,"-40.058333","-19.136667",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:05:26-03","UnB","UB","191295","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Faria, JEQ","Faria, JEQ; Staggemeier, VG","2531","2012","03","31","Southern America","Brasil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, estrada da Mantegueira","-40.064444","-19.145833","84","84",NA,"Árvore ca. 15m de altura, caule gretado, esbranquiçado, estéril; Mata de Tabuleiro",NA,NA,"-40.064444","-19.145833",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:05:26-03","UnB","UB","208587","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Barroso, GM","Silva, IA","231","1981","01","21","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore. Cor do botã verde. Flor branca. Exsudação incolor. Fuste cilíndrico. Casca escamosa. Altura total 23m. Altura do fuste 15m. CAP fuste 113cm. Diametro copa 7m; Mata de Tabuleiro",NA,NA,NA,NA,"48094","auto","1990","07","17",NA,NA,NA,NA,NA
"233","2019-11-01 15:05:26-03","UnB","UB","200964","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Sobral, M","Folli, DA","480","1983","12","07","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo 16m. Flor branca",NA,NA,NA,NA,"48094","auto","1988","01","01",NA,NA,NA,NA,NA
"234","2019-11-01 15:05:26-03","UnB","UB","200963","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Barroso, GM","Folli, DA","419","1983","01","21","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo 26m. Flor branca; Mata do tabuleiro",NA,NA,NA,NA,"48094","auto","1990","07","17",NA,NA,NA,NA,NA
"235","2019-11-01 15:05:26-03","UnB","UB","200955","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Folli, DA","Folli, DA","6065","2008","05","13","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo 18m. Fruto imaturo verde e maduro amarelado",NA,NA,NA,NA,"48094","auto","2008","05","13",NA,NA,NA,NA,NA
"236","2019-11-01 15:05:26-03","UnB","UB","174475","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Sobral, M","Duarte, AP","780","1946","12","03","Southern America","Brasil","Minas Gerais","Carandaí","Fazenda Villa Isabel.","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,NA,NA,NA,"23079","auto","2010",NA,NA,NA,NA,NA,NA,NA
"237","2020-09-30 10:52:42-03","UnB","UB","130154","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Legrand, CMDE","Hatschbach, G","19727","1968","09","17","Southern America","Brasil","Paraná ","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708","200","200",NA,"Árvore 2m. tronco de 30 cm de diâmetro, flor alva; Mata pluvial encosta do morro",NA,NA,NA,NA,"30514","auto","1978",NA,NA,NA,NA,NA,NA,NA
"238","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Grings, M","Silveira, N","2252",NA,NA,NA,"Southern America","Brasil","Rio Grande do Sul","Torres","Entrada P. Corlac, p. Lagoa do Jacaré","-49.7268981933594","-29.3353004455566",NA,NA,NA,"HAS 73561; 10m alt. ; fr. piriformes amar.",NA,NA,NA,NA,"20837","auto","2012","07","02",NA,NA,NA,NA,NA
"239","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Grings, M","Hatschbach, G","31","1987","08",NA,"Southern America","Brasil","Rio Grande do Sul","Torres","Na Colônia São Pedro, Torres (Dom Pedro de Alcântara - RS)","-49.7268981933594","-29.3353004455566",NA,NA,NA,"HAS 73547; 5m alt.; fr. mad.",NA,NA,NA,NA,"20837","auto","2012","07","02",NA,NA,NA,NA,NA
"240","2019-11-01 15:05:26-03","UnB","UB","208588","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Faria, JEQ","Rapini, A","896","2000","11","11","Southern America","Brasil","São Paulo","Cubatão","Parque da Serra do Mar, núcleo Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,"Árvore ca. 10m alt., na trilha da Bica. Fruto laranja",NA,NA,NA,NA,"15123","auto","2012","10",NA,NA,NA,NA,NA,NA
"241","2019-11-01 15:05:26-03","UnB","UB","193001","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Faria, JEQ","Handro, O","SP25752","1934","10","03","Southern America","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Arvore da mata, flores alvas, frutos alaranjados.",NA,NA,NA,NA,"53584","auto","2012","01",NA,NA,NA,NA,NA,NA
"242","2019-12-05 14:48:38-03","UFSCar","SORO","7763","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.)D.Legrand","O.T.Aguiar","Barreto, E.H.P.; Arbex, Y.R.","173","2012","08","18",NA,"Brasil","São Paulo","Itapevi","UTM: 23K, X=293176, Y=7391820, mata.","-46.9300003051758","-23.5400009155273",NA,NA,NA,"Árvore 10m alt., flores aromáticas, frutos imaturos.",NA,NA,NA,NA,"12129","auto","2013","05",NA,NA,NA,NA,NA,NA
"243","2021-02-23 13:22:55-03","MN","R-TIPOS","8960","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrtus","beaurepairiana","Myrtus beaurepairiana","Kiaersk.",NA,"Glaziou, A.F.M.","17661","1889","03","07",NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"R000008960","R000008960_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus"
"244","2020-08-20 14:58:14-03","UFSC","FLOR","18974","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Hatschbach, G.","19633","1968","08","21",NA,"Brasil","Paraná","Paranaguá","Rio Cambará.","-48.5092010498047","-25.5200004577637","150","150",NA,"árvore, tronco 35 cm diâmetro, flor alva, 25m altura. s/mar","FLOR0018974","FLOR0018974 FLOR0018974_1",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-08-20 14:58:14-03","UFSC","FLOR","27484","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Sobral, M.","Jarenkow, J.A.","2370","1993","05","25",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida.","-49.934700012207","-29.3649997711182",NA,NA,NA,"árvore, dap = 12,5 cm, flor em desenvolvimento, verde, 12m altura","FLOR0027484","FLOR0027484 FLOR0027484_2",NA,NA,"12766","auto","1993","06",NA,NA,NA,NA,NA,NA
"246","2020-08-20 14:58:14-03","UFSC","FLOR","26550","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Sobral, M.","Jarenkow, J.A.","2102","1992","04","03",NA,"Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,"árvore, flor branca, aromática, 10m altura","FLOR0026550","FLOR0026550 FLOR0026550_2",NA,NA,"20837","auto","1993","03",NA,NA,NA,NA,NA,NA
