"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"45","2021-03-30 12:51:45-03","EAO","IAN","130874","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera tenuis","(Mart. ex Schult.f.) Wittm.","Smith, LB","Irwin, HS; Santos, RR dos","1969","01","20","Brasil","Minas Gerais",NA,"Gallery at creek margin. Revine with steep rocky walls, ca. 20km S.W. of Diamantina.",NA,NA,NA,NA,"1200","1200","Epiphyte on tree branches. Inflorescence ca. 1m tall; axis, bracts, and flowers light yellow.","IAN130874",NA,"1969",NA,NA,"22310","Monocotiledônea",NA,NA,NA,NA,NA,"Southern America",NA,"tenuis",NA,NA,NA,NA
"46","2021-03-30 12:51:45-03","EAO","IAN","125074","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","(Mart. ex Schult.f.) Wittm.",NA,"Belém, RP","1968","05","03","Brasil","Bahia","Maraú","Mata litorânea, margem de Igarapé.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"Planta epífita; flores amarelas, anteras arroxeadas, estames amarelos, brácteas vermelhas. Inflorescência de 2m cortada em pedaços.","IAN125074",NA,"1970",NA,NA,"3495","Monocotiledônea",NA,"47076",NA,"auto",NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"47","2021-03-30 12:51:45-03","EAO","IAN","125074","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","(Mart. ex Schult.f.) Wittm.",NA,"Belém, RP","1968","05","03","Brasil","Bahia","Maraú","Mata litorânea, margem de Igarapé.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"Planta epífita; flores amarelas, anteras arroxeadas, estames amarelos, brácteas vermelhas. Inflorescência de 2m cortada em pedaços.","IAN125074",NA,"1970",NA,NA,"3495","Monocotiledônea",NA,"47076",NA,"auto",NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"48","2019-12-04 15:26:26-03","PUCPR","HUCP","21966","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Kersten, RA","Kersten, RA","2010","06","04","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1432","Monocotiledonea",NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:27:41-03","UFBA","ALCB","007710","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Leme, EMC","Grupo Pedra do Cavalo","1980","12",NA,"Brasil","Bahia","Cachoeira","Recôncavo Sul, Vale dos Rios Praguaçu e Jacuípe. Morro Belo","-39.083333","-12.533333","-39.083333","-12.533333","100","100","80 cm, epífita. Folhas basais.","ALCB010316","ALCB010316","1987","02",NA,"959","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:27:41-03","UFBA","ALCB","000463","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Leme, EMC","Costa, AL","1969","11","15","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Mata dos Oitis - Pau da Lima","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"flor dissecada no álcool.","ALCB010356","ALCB010356 ALCB010356_1","1987","02",NA,"s/n","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:27:41-03","UFBA","ALCB","021017","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.",NA,"Guedes, ML","1987","09","09","Brasil","Bahia","Salvador","Região Metropolitana Salvador, dunas do Aeroporto.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"folhas verde-amareladas. Escapo vermelho. Flores amarelas.","ALCB010353","ALCB010353","2003","03","20","1332","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:27:41-03","UFBA","ALCB","026356","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Martinelli, G; Vieira, CM","Guedes, ML; Navarro, F","1994","08","24","Brasil","Bahia","Belmonte","Extremo Sul, Santo Antônio","-38.866667","-15.85","-38.866667","-15.85",NA,NA,"folhas basilares sem espinhos. Inflorescência vermelha.","ALCB010321","ALCB010321","2002","06","13","3499","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:27:41-03","UFBA","ALCB","026590","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Martinelli, G; Vieira, CM","Guedes, ML; et al.","1994","08","24","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Reserva Ecológica","-39.016667","-16.266667","-39.016667","-16.266667",NA,NA,"folhas verde-amareladas com margem espinescente. Inflorescência larga com escapo floral laranja.","ALCB010322","ALCB010322 ALCB010322_1","2002","06","13","3436","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:27:41-03","UFBA","ALCB","026735","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.",NA,"Guedes, ML; et al.","1993","09","14","Brasil","Bahia","Cairu","Baixo Sul, Fazenda Pratingi","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"30 cm. Folhas concolores, crassas. Escapo floral 1,5 m. Flores vermelhas. Comum.; substrato arenoso.","ALCB010318","ALCB010318",NA,NA,NA,"s/n","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:27:41-03","UFBA","ALCB","028637","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Coffani-Nunes, JV","Oliveira, ALPC de","1996","11","04","Brasil","Bahia","Camaçari",NA,"-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"cultivada.","ALCB010354","ALCB010354","2002","07","18","s/n","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:27:41-03","UFBA","ALCB","09918","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Leme, EMC","Grupo Pedra do Cavalo","1980","09",NA,"Brasil","Bahia","Cachoeira","Recôncavo Sul, Vale dos Rios Praguaçu e Jacuípe. Mata ao N da B. Bananeiras","-39.083333","-12.533333","-39.083333","-12.533333","100","100","epífita. Inflorescência em panícula longa com escapo vermelho.","ALCB010315","ALCB010315","1987","02",NA,"786","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:27:41-03","UFBA","ALCB","031392","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Guedes, ML; Bastista, MA","1997","10","04","Brasil","Bahia","Porto Seguro","Extremo Sul, Trancoso, ponto n§ 2","-39.133333","-16.383333","-39.133333","-16.383333",NA,NA,"folhas membranáceas, concolores, margem inteira. Inflorescência com escapo e brácteas avermelhados, ereto, 1 m. Frutos imaturos verdes.; em estádio avançado. Solo areno-argiloso.","ALCB010349","ALCB010349 ALCB010349_1","1997","10",NA,"5312","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:27:41-03","UFBA","ALCB","117932","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Guedes, ML; Kelmo, F; Alunos de Kelmo da Disciplina Ecologia","2014","11","06","Brasil","Bahia","Maraú","Litoral Sul, Caminho Barra Grande para Itaipú de Fora.","-38.933333","-13.95","-38.933333","-13.95",NA,NA,"Folhas membranáceas. Inflorescência com longo escapo, brácteas vermelhas e flores amarelas.","ALCB010345","ALCB010345","2014","12",NA,"22992","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:27:41-03","UFBA","ALCB","126161","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Guedes, ML; Alunos de Botânica BIOC05","2016","08","21","Brasil","Bahia","Ituberá","Litoral Sul, Campo dos Carneiros.","-39.133333","-13.716667","-39.133333","-13.716667",NA,NA,"Folhas rosuladas, margem inteira. Inflorescência com longo escapo, panícula com flores subtendidas por brácteas avermelhadas.","ALCB033427","ALCB033427","2016","12",NA,"24945","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"60","2020-02-14 14:11:10-03","UFBA","ALCB","138799","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Maruyama, R","Wölfelschneider, M; Andrade, MS","2019","05","23","Brasil","Bahia","Jaguaripe","crescendo nos galhos das árovres da margem do rio e nos manguesais.","-38.939167","-13.104722","-38.939167","-13.104722",NA,NA,"0,6 m alt., epifita nos galhos de outras árvores.","ALCB070782",NA,"2019","06",NA,"09","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"61","2020-05-19 10:31:00-03","UFBA","ALCB","138842","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Muruyama, R","Wölfelschneider, M; Andrade, MS","2019","05","23","Brasil","Bahia","Jaguaripe","Crescendo nos galhos das árvores terrestres na margem do rio e nos manguezais das florestas de mangue.","-38.939167","-13.104722","-38.939167","-13.104722",NA,NA,"nos galhos de outras árvores.","ALCB070825",NA,"2019","06",NA,"9","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"62","2021-02-24 18:14:23-03","UFBA","ALCB","54266","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML; Pereira, PA de","Pereira, PA de; Guedes, ML; Lima, SS dos","1999","03","29","Brasil","Bahia","Eunápolis","Extremo Sul, trecho de Mata Atlntica, entre Eun polis e Porto Seguro, na RPPN (Veracel)","-39.05","-16.433333","-39.05","-16.433333",NA,NA,"folhas membranáceas, concolores. Inflorescência com escapo e brácteas avermelhados, ereto, 1,0 m.; vegetação de mussununga, porte herbáceo-arbustivo recobrindo solo podzol hidromórfico ou espodossolo.","ALCB010325","ALCB010325","1999","03",NA,"54","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:27:41-03","UFBA","ALCB","61163","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Wnaderley, MGL","Loureiro, DM","2003","05","18","Brasil","Bahia","Maraú","Litoral Sul, Área a ser preservada","-39","-14.1","-39","-14.1",NA,NA,"Inflorescência com brácteas vermelhas.; Mata.","ALCB010348","ALCB010348 ALCB010348_1","2007","12",NA,"664","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:27:41-03","UFBA","ALCB","67146","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Guedes, ML; et al.","2004","10","07","Brasil","Bahia","Santa Cruz Cabrália",NA,"-38.9975","-11.2425","-38.9975","-11.2425",NA,NA,"Herbácea: folhas rosuladas, margem sem espinhos. Inflorescência com raque e brácteas vermelhas, pétalas amarelo-esverdeadas.; Restinga arbórea","ALCB010327","ALCB010327","2004",NA,NA,"11101","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:27:41-03","UFBA","ALCB","69070","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Rigueira, D","2004","01","20","Brasil","Bahia","Cairu","Baixo Sul,","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"Folhas rosuladas. Inflorescência longa panícula, brácteas vináceas.","ALCB010328","ALCB010328 ALCB010328_1","2004","01",NA,"s/n","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:27:41-03","UFBA","ALCB","69969a","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Guedes, ML; et al.","2005","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbácea: epífita. Folhas rosuladas, inerme. Inflorescência com longo escapo. Brácteas verde-alaranjado.; Floresta Ombrófila Antropizada","ALCB010330","ALCB010330","2005","06",NA,"11923","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:27:41-03","UFBA","ALCB","71233","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Guedes, ML; Santana, JS; Valadão, RM","2006","03","17","Brasil","Bahia","Itacaré","Litoral Sul, Fazenda das Bromélias","-38.983333","-14.266667","-38.983333","-14.266667",NA,NA,"epífita. Folhas basais, margem sem espinhos. Inflorescência com escapo longo, com brácteas róseas. Flores esverdeadas. Ocasional.; Arbórea","ALCB010351","ALCB010351 ALCB010351_1 ALCB010351_2","2006","04",NA,"12191","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:27:41-03","UFBA","ALCB","72611","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Sousa, GM; Wanderley, MGL","Martinelli, G; Barbará, T; Mourão, J","1999","05","16","Brasil","Bahia","Porto Seguro","Extremo Sul, estrada em construção entre Pindorama e Trancoso (BA 001)","-39.124167","-16.562778","-39.124167","-16.562778","50","50","epífita ou terrestre, heliófila ou semi-heliófila, bastante frequente. Inflorescência com escapo vermelho-claro, brácteas escapais vermelhas, raque e ramos vermelhos; brácteas primárias vermelhas com ápice esverdeado; botões florais v","ALCB010320","ALCB010320 ALCB010320_1","1999","12",NA,"15459","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:27:41-03","UFBA","ALCB","73858","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.",NA,"Tosto, MG; Rigueira, D; Santos, JS; Guedes, ML","2006","08","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"Epífita. Folhas rosuladas, basais. Inflorescência com longo escapo vermelho com brácteas vermelhas. Ocasional; Mussununga, herbácea- arbustiva",NA,NA,"2006","08",NA,"23","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:27:41-03","UFBA","ALCB","73858","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.",NA,"Tosto, MG; Rigueira, D; Santos, JS; Guedes, ML","2006","08","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"Epífita. Folhas rosuladas, basais. Inflorescência com longo escapo vermelho com brácteas vermelhas. Ocasional; Mussununga, herbácea- arbustiva","ALCB010346","ALCB010346","2006","08",NA,"23","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:27:41-03","UFBA","ALCB","73859","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Versieux, LM","Tosto, MG; Rigueira, D; Santos, JS; Guedes, ML","2006","08","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"Epífita. Folhas rosuladas. Inflorescência com escapo e brácteas vermelhas. Flores esverdeadas.; Mussununga, herbácea- arbustiva","ALCB010347","ALCB010347 ALCB010347_1","2016","03","23","24","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:27:41-03","UFBA","ALCB","75620","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","2006","01","24","Brasil","Bahia","Ituberá","Litoral Sul, Faz. da Mishellin, fragmento da Pancada Grande","-39.133333","-13.716667","-39.133333","-13.716667",NA,NA,"Epífita. Folhas rosuladas. Inflorescência com escapo com brácteas vermelhas e flores esverdeadas.; Arbórea.","ALCB010350","ALCB010350","2007","01",NA,"205","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:27:41-03","UFBA","ALCB","85686","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML; Prates, ARS","Prates, ARS; Guedes, ML; Gomes, FS","2009","02","01","Brasil","Bahia","Itanagra","Litoral Norte, Núcleo Agroecológico","-37.981111","-12.374444","-37.981111","-12.374444","35","35","epífita. Folhas em rosetas, margem lisa. Inflorescência com longo escapo, brácteas foliáceas. Frutos imaturos verdes.","ALCB010326","ALCB010326 ALCB010326_1","2009","06",NA,"277","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:27:41-03","UFBA","ALCB","92029","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Guedes, ML; et al.","2006","11","11","Brasil","Bahia","Mucugê","Chapada Diamantina","-41.366667","-13","-41.366667","-13",NA,NA,"Folhas rosuladas. Inflorescência panícula com brácteas vermelhas.","ALCB010329","ALCB010329","2009","11",NA,"16308","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:27:41-03","UFBA","ALCB","97746","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Guedes, ML","2010","07","22","Brasil","Bahia","Nilo Peçanha","Jatimani","-39.045278","-13.69475","-39.045278","-13.69475","16","16","Herbáceo: folhas cartáceas, discolores, sem espinhos na margem. Flores com brácteas róseas, corola amarela.; Floresta Ombrófila Densa","ALCB010324","ALCB010324","2011","01",NA,"17750","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:27:41-03","UFBA","ALCB","039249","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera","(Mart. & Schult.f.) Witt.","Martinelli, G; Vieira, CM","Fonseca, MR; Guedes, ML","1998","12","13","Brasil","Bahia","Prado","Extremo Sul","-39.183333","-17.266667","-39.183333","-17.266667",NA,NA,"1 m. Folhas rosuladas, concolores. Inflorescência com flores amarelo-avermelhadas. Abundante.; arbórea. Substrato arenoso.","ALCB010466","ALCB010466 ALCB010466_1","2002","06","13","1139","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,"procera",NA,NA,NA,NA
"77","2019-10-09 11:27:41-03","UFBA","ALCB","046701","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera","(Mart. & Schult.f.) Witt.","Martinelli, G","Oliveira, ALPC de","2000","01","26","Brasil","Bahia","Salvador","Região Metropolitana Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"epífita em mangueira, 0,50m. Folhas membranáceas, concolores. Comum.","ALCB010323","ALCB010323","2000","07",NA,"s/n","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,"procera",NA,NA,NA,NA
"78","2019-10-09 11:27:41-03","UFBA","ALCB","00936","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Leme, EMC","Costa, AL","1972","02",NA,"Brasil","Bahia","Valença","Litoral Sul, Restinga do Guaitim","-39.066667","-13.366667","-39.066667","-13.366667",NA,NA,"epífita.","ALCB010317","ALCB010317","1987","02",NA,"s/n","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:27:41-03","UFBA","ALCB","00464","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Leme, EMC","Costa, AL","1968","12","01","Brasil","Bahia","Serrinha","Nordeste, Fazenda Mucambo","-39","-11.65","-39","-11.65",NA,NA,"epífita.","ALCB010319","ALCB010319","1987","02",NA,"s/n","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"80","2021-02-08 21:33:34-03","UFBA","ALCB","028638","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Coffani-Nunes, JV","Oliveira, ALPC de","1996","11","04","Brasil","Bahia","Camaçari",NA,"-38.3241996765137","-12.6975002288818",NA,NA,NA,NA,"Cultivada.",NA,NA,"2002","07",NA,"s/n","Monocotyledon",NA,"37124",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"81","2020-02-14 14:11:10-03","UFBA","ALCB","135022","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Fagundes, ACA","Ramos, G","2016","01","01","Brasil","Bahia","Maragogipe","Recôncavo Sul, São Roque do Paraguaçu, Ilha de Monte Cristo.","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,"ca. 1.30 m. Folhas verdes concolores, um pouco amareladas; Brácteas do eixo da inflorescência verdes, às vezes alaranjadas; brácteas das flores castanhas e verdes.","ALCB061606","ALCB061606","2019","12","10","132","Monocotyledon",NA,"21355",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:27:41-03","UFBA","ALCB","70874","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schwet.) Witt.","Guedes, ML","Alves, L. de J.","2005","10","10","Brasil","Bahia","Porto Seguro","Extremo Sul, RPPN Manona","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Folhas rosuladas, concolores. Inflorescência com escapo longo rosa intenso com flores amarelas.","ALCB010331","ALCB010331","2006","02",NA,"47","Monocotyledon",NA,"68835",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
