"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","verbatimLongitude","verbatimLatitude","barcode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","class","relatedCatalogItem","fieldNumber","preparationType","typeStatus"
"140","2020-12-11 11:41:10-03","UFMG","BHCB","147344","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Vidal, C","2007","09",NA,"Brasil","Minas Gerais","Governador Valadares","UHE Baguari, Fazenda Santa Luzia","-42.089722","-19.57",NA,NA,"Árvore; Floresta estacional semidecidual",NA,NA,NA,NA,NA,"770","-42.089722","-19.57","BHCB020173",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:41:10-03","UFMG","BHCB","68230","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Mota, RC da","2001","12","12","Brasil","Minas Gerais","Frei Inocêncio","Rio Suaçuí Grande.",NA,"-18.599611",NA,NA,"Planta coletada em mata de galeria; subarbóreo; frutos imaturos.",NA,NA,NA,NA,NA,"1356",NA,"-18.599611",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:41:10-03","UFMG","BHCB","75334","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Couto, FR","2002","10","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica. PJ 263, Plot 4, árvore 2667. Arvoreta, flores roseas","auto",NA,NA,NA,NA,"93",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:41:10-03","UFMG","BHCB","37921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,"Brasil","Minas Gerais","Aimorés","Fazenda do Sr. Hulbert Schumacher.","-41.0638999938965","-19.4958000183105","54161",NA,NA,"auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:41:10-03","UFMG","BHCB","7786","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Lopes, MA; et al.","1984","03","20","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica. Arbusto;flores róseas;","auto",NA,NA,NA,NA,"111",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:41:10-03","UFMG","BHCB","34291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:41:10-03","UFMG","BHCB","34329","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:41:10-03","UFMG","BHCB","34329","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:41:10-03","UFMG","BHCB","32667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:41:10-03","UFMG","BHCB","32667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:41:10-03","UFMG","BHCB","34291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:41:10-03","UFMG","BHCB","41961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:21:37-03","UFPR","UPCB","19279","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","Hatschbach, G.","1974","01","24","Brasil","Paraná","Cerro Azul","Barra Rio Bom Sucesso","-49.261100769043","-24.823600769043","32006",NA,"Arbusto, 3m, flor rosada. Mata de galeria do Rio Ribeira..","auto","Hatschbach, G.","1988","01","01","33752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:21:37-03","UFPR","UPCB","36523","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","Hatschbach, G.","1998","11","26","Brasil","Paraná","Cerro Azul","Rio Bom Sucesso, 3-5km O da barra","-49.261100769043","-24.823600769043","32006",NA,"Arbusto, 3m, flor purpúrea. Floresta da beira do rio, entre rochas..","auto","Hatschbach, G.","1998","01","01","68883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:21:37-03","UFPR","UPCB","76366","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.Hil.","Amorim, A.M.A.","2008","07","16","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata da Fazenda Santa Rita. Floresta Estacional Semidecidual. Elev. 154m","-40.4006004333496","-18.710599899292","42400",NA,"Arvoreta ca. 3m alt. Botões alvacentos, frutos imaturos verdes. Material em sílica-gel..","auto","Pirani, J. R. & Groppo, M.","2010",NA,NA,"7511","-40432","-18782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:21:37-03","UFPR","UPCB","76363","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.Hil.","Amorim, A.M.A.","2008","07","18","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata do Fuxico. Floresta Estacional Semidecidual. Elev.: 168m","-40.4006004333496","-18.710599899292","42400",NA,"Arvoreta ca. 6m alt. Frutos maduros nigrescentes..","auto","Pirani, J. R.","2010",NA,NA,"7548","-40443","-18776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2013-07-25 15:53:00-03","MO","MOBOT","2802703","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","B. Luschnath",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Luschnath s.n.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"157","2014-04-14 22:52:00-03","MO","MOBOT","2802896","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","André M. de Carvalho|W. Wayt Thomas|Talmon S. dos Santos|et al.","1991",NA,NA,"Brazil","Bahia",NA,"Municipiode Urucuca Distrito de Serra Grande. 7.3 Km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz.","-39.01666","-14.41666",NA,NA,NA,NA,"W.W. Thomas",NA,NA,NA,"Carvalho 3594",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"158","2014-09-17 05:30:00-03","MO","MOBOT","3393841","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Jomar G. Jardim|André M. de Carvalho|Sérgio C. de Sant'Ana|Nigel P. Taylor|Daniela C. Zappi","1995","2","9","Brazil","Bahia",NA,"Municipio de Uruçuca, Distrito de Serra Grande. 7.3 Km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz.","-39.01666","-14.41666",NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,"Jardim 611",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"159","2020-03-28 15:32:00-03","MO","MOBOT","3144078","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","PAIXAO","2003","3","30","Brazil","Bahia","Itacaré","Serra Grande, Parque Estadual Serra do Condurú. s.w.","-38.9967002868652","-14.2775001525879","41230","1",NA,"auto","J. Kallunki",NA,NA,NA,"PAIXAO CEPEC 229",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"160","2017-07-06 08:19:00-03","MO","MOBOT","100986233","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","limae","Almeidea limae","I.M. Silva","C.P. Bruniera|W. da Silva","2012","3","31","Brazil","Rio de Janeiro","Nova Iguaçu","Tinguá. Rebio do Tinguá. Baixada nos entornos da Represa do Barrelão.","-43.4166667","-22.5833333",NA,"1",NA,NA,"C.P. Bruniera",NA,NA,NA,"Bruniera 757",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","2803169","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","limae","Almeidea limae","I.M. Silva","Braga","1998","3","24","Brazil",NA,NA,"Estado do Rio de Janeiro, Municipio de Guapimirim, Centro de Primatologia da Feema, Estacáo Ecológica Estadual de Paraíso, proximidades da Casa de Visitantes.",NA,NA,NA,NA,NA,NA,"Joâo Marcelo Alvarenga Braga",NA,NA,NA,"Braga 337415",NA,NA,NA,"130.00000000",NA,"South America",NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","118016","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Alwyn H. Gentry|R. de Oliveira","1987","9","13","Brazil","Rio de Janeiro",NA,"Tijuca, Rio de Janeiro. S of Rio de Janeiro, behind Rogerio de Oliveira's house; secondary forest with Johannesia and Actinostema dominant.","-43.46666","-22.96666",NA,"2",NA,NA,NA,NA,NA,NA,"Gentry 59206",NA,NA,NA,"50.00000000",NA,"South America",NA,NA,NA,"87-230",NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1853709","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","N. Helme","1993","12","9","Bolivia","La Paz","Franz Tamayo",".","-68.45","-14.4",NA,NA,NA,NA,NA,NA,NA,NA,"Helme 127",NA,NA,NA,"1250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA
"164","2020-07-11 20:08:00-03","MO","MOBOT","2696784","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Alejandro Araujo M.|A. Antezana|D. Choque A.|Remberto Jove|Gerardo Jove","2005","5","30","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Resina.","-68.5658333","-14.325",NA,"9",NA,NA,"A. Araujo-M. (LPB), 08/",NA,NA,NA,"Araujo Murakami 1810",NA,NA,NA,"660.00000000",NA,"South America",NA,NA,NA,"05-04",NA,NA
"165","2020-07-15 08:57:00-03","MO","MOBOT","2698144","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Alejandro Araujo M.|A. Antezana|D. Choque A.|Remberto Jove|Gerardo Jove","2005","6","17","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Resina.","-68.5597222","-14.3297223",NA,"198",NA,NA,"A. Araujo-M. (LPB), 08/",NA,NA,NA,"Araujo Murakami 1987",NA,NA,NA,"700.00000000",NA,"South America",NA,NA,NA,"05-07",NA,NA
"166","2020-09-01 19:58:00-03","MO","MOBOT","2701470","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","L. Cayola","2005","5","20","Bolivia","La Paz","Franz Tamayo","Parque Nacional y Área Natural de Manejo Integrado Madidi. NW de Apolo, Asariamas, Río Resina.","-68.5597222","-14.33",NA,"7",NA,NA,"A. Araujo-M. (LPB), 08/",NA,NA,NA,"Cayola Pérez 1662",NA,NA,NA,"700.00000000",NA,"South America",NA,NA,NA,"05-14",NA,NA
"167","2020-07-24 11:56:00-03","MO","MOBOT","2715644","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","J. Uzquiano|L. Cayola|A. T. Fernández C.|Guzmán Jove|Pepe Sevillanos","2005","5","23","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Asariamas, arroyo Resina. Bosque andino semideciduo, con Astronium urundeuva, Apisdosperma cylindrocarpum y Acacia loretensis. Colecta libre. Plantas secadas en campo.","-68.5663889","-14.3252778",NA,"1",NA,NA,"A. Araujo-M. (LPB), 08/",NA,NA,NA,"Uzquiano Espinoza 175",NA,NA,NA,"711.00000000",NA,"South America",NA,NA,NA,"05-07",NA,NA
"168","2011-08-31 10:35:00-03","MO","MOBOT","2803676","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Boris A. Krukoff","1939","7","1","Bolivia","La Paz",NA,"Province of S. Yungas; Basin of Rio Bopi, San Bartolome ( near Calisaya).",NA,NA,NA,"1",NA,NA,"J. Kallunki",NA,NA,NA,"Krukoff 10194",NA,NA,NA,"750.00000000","900.00000000","South America",NA,NA,NA,NA,NA,NA
"169","2011-04-09 11:02:00-03","MO","MOBOT","2803776","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Renate Seidel|M. Schulte","1987",NA,NA,"Bolivia","La Paz","Sud Yungas","Alto Beni Concesión de San José de Popoy. Bosque ( Monte alto).",NA,NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,"Seidel 2241",NA,NA,NA,"600.00000000",NA,"South America",NA,NA,NA,NA,NA,NA
"170","2020-07-22 17:10:00-03","MO","MOBOT","2836594","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Vania Torrez","2005","10","17","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6472222","-14.2083333",NA,"6",NA,NA,"A. Araujo-M (LPB)",NA,NA,NA,"Torrez Flores 326",NA,NA,NA,"798.00000000",NA,"South America",NA,NA,NA,"05-12",NA,NA
"171","2020-07-15 22:57:00-03","MO","MOBOT","2840315","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.","-68.6519444","-14.1997222",NA,"6",NA,NA,"A. Araujo-M (LPB)",NA,NA,NA,"Araujo Murakami 2168",NA,NA,NA,"940.00000000",NA,"South America",NA,NA,NA,"05-10",NA,NA
"172","2020-07-16 06:23:00-03","MO","MOBOT","2840359","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.","-68.6519444","-14.1997222",NA,"3",NA,NA,"A. Araujo-M (LPB)",NA,NA,NA,"Araujo Murakami 2191",NA,NA,NA,"940.00000000",NA,"South America",NA,NA,NA,"05-10",NA,NA
"173","2020-07-15 14:14:00-03","MO","MOBOT","2840662","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","1","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan.","-68.6558333","-14.2002778",NA,"5",NA,NA,"A. Araujo-M (LPB)",NA,NA,NA,"Araujo Murakami 2032",NA,NA,NA,"840.00000000",NA,"South America",NA,NA,NA,"05-09",NA,NA
"174","2020-07-15 15:19:00-03","MO","MOBOT","2840734","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","1","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan.","-68.6558333","-14.2002778",NA,"2",NA,NA,"A. Araujo-M (LPB)",NA,NA,NA,"Araujo Murakami 2052",NA,NA,NA,"840.00000000",NA,"South America",NA,NA,NA,"05-09",NA,NA
"175","2020-09-03 21:03:00-03","MO","MOBOT","2879823","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","9","30","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, frente al arroyo Jaukantista. Bosque de yungas subandino pluviestacional con Erythrochiton fallax y Pentaplaris davidsmithii. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5263889","-14.2327778",NA,"5",NA,NA,"A. Araujo-M. (LPB)",NA,NA,NA,"Cayola Pérez 1769",NA,NA,NA,"679.00000000",NA,"South America",NA,NA,NA,"05-28",NA,NA
"176","2020-09-06 16:31:00-03","MO","MOBOT","2881318","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","10","17","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, 2 km al N del encuentro Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera pronunciada, exposicion NE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5311111","-14.2316667",NA,"3",NA,NA,"A. Araujo-M (LPB)",NA,NA,NA,"Cayola Pérez 2094",NA,NA,NA,"827.00000000",NA,"South America",NA,NA,NA,"05-42",NA,NA
"177","2018-01-11 14:29:00-02","MO","MOBOT","2924073","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Manuel J. Macía|Vania Torrez|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","2005","10","17","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; fondo de valle. Plantas NO alcoholizadas.","-68.6472222","-14.2083333",NA,"4",NA,NA,"J, Kallunki (NY)",NA,NA,NA,"Macía 7629",NA,NA,NA,"798.00000000",NA,"South America",NA,NA,NA,"05-12",NA,NA
"178","2020-01-27 14:08:00-03","MO","MOBOT","100995028","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A. St.-Hil.) Bruniera & Groppo","W. Wayt Thomas|A. Carvalho|Jacquelyn A. Kallunki|Lynn G. Clark|Sérgio C. de Sant'Ana","1994","2","2","Brazil","Bahia","Jussari","Branch road to fazendas, ca. 9 km north of Jussari on road to Palmira.","-39.5358333","-15.1572222",NA,"1",NA,NA,"R.Liesner (MO)",NA,NA,NA,"Thomas 10236",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"179","2020-01-27 14:09:00-03","MO","MOBOT","100995031","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A. St.-Hil.) Bruniera & Groppo","W. Wayt Thomas|José R. Pirani|Renato de Mello-Silva|J.B. Fernandes","1988","2","22","Brazil","Espírito Santo","Linhares","8 km W of Linhares on road to Colatina (on north side of Rio Doce).","-40.1166667","-19.3666667",NA,"1",NA,NA,"R.Liesner (MO)",NA,NA,NA,"Thomas 6068",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"180","2020-01-27 14:08:00-03","MO","MOBOT","100995034","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A. St.-Hil.) Bruniera & Groppo","Jacquelyn A. Kallunki|José R. Pirani","1995","2","17","Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra Sepeatiba, at TELERJ tower reached (eventually) after 5.8 km on dirt road turning N from Araruama-São Pedro de Aldeia road at 3.5 km W of turn to Macaé, about halfway down slope between tower and gate in steep rocky ravine on left.","-42.15","-22.8166667",NA,"1",NA,NA,"R.Liesner (MO)",NA,NA,NA,"Kallunki 634",NA,NA,NA,"200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA
"181","2020-01-27 14:15:00-03","MO","MOBOT","100995027","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A. St.-Hil.) Bruniera & Groppo","Jacquelyn A. Kallunki|José R. Pirani","1993","2","11","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Estação Experimental Bananal do Norte, EMCAPA, just N of bridge over Río Itapemirim on road from BR-482 to Burarama.","-41.2833333","-20.6",NA,"1",NA,NA,"R.Liesner (MO)",NA,NA,NA,"Kallunki 475",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"182","2020-01-27 14:09:00-03","MO","MOBOT","100995029","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A. St.-Hil.) Bruniera & Groppo","W. Wayt Thomas|André M. Amorim|J. Lima da Paixão|Sérgio C. de Sant'Ana|B.C. Clifton","2003","7","24","Brazil","Bahia","Itororó","Fazenda Santa Ana, 14.4 km SW of Itaju do Colônia on road to Rio do Meio, then 2.7 km to edge of forest.","-39.8325","-15.1502778",NA,"1",NA,NA,"R.Liesner (MO)",NA,NA,NA,"Thomas 13477",NA,NA,NA,"200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA
"183","2020-01-27 14:09:00-03","MO","MOBOT","100995030","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A. St.-Hil.) Bruniera & Groppo","José R. Pirani|Renato de Mello-Silva","1993","5","12","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Morro Grande, a 3 km da saída da cidade na estrada para Jerônimo Monteiro.","-41.1128005981445","-20.8488998413086","35694","1",NA,"auto","R.Liesner (MO)",NA,NA,NA,"Pirani 2823",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"184","2020-05-28 04:38:00-03","MO","MOBOT","100995033","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A. St.-Hil.) Bruniera & Groppo","José R. Pirani|M.A. G. Magenta|A.A. Conceição","1994","12","5","Brazil","Espírito Santo","Marilândia","Na zona urbana de Marilândia, na propriedade do Sr. Euclides Canal e família.","-40.5416984558105","-19.4127998352051","21644","1",NA,"auto","R.Liesner (MO)",NA,NA,NA,"Pirani 3395",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"185","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","14117",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","L. Kollmann; et al","2000","12","13","Brasil","Espírito Santo","Barra de São Francisco","Córrego da Esperança","-40.8908004760742","-18.7549991607666","36480",NA,"Arbusto 4m. Flores lilás.","auto","J.R.Pirani/Jan.2002",NA,NA,NA,"3520",NA,NA,"MBML014117",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","41472",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","cf. rubra","Almeidea cf. rubra","A.St.-Hil.","R. Santos; A. M. Assis; A. M. Vago & R. S. Cribari","2011","02","18","Brasil","Espírito Santo","Serra","Mestre Álvaro - vertente sudeste. Próximo a FURNAS. Acesso pelo Bairro Jardim Tropical.","-40.308389","-20.185306",NA,NA,"Arbusto 2m. Flores brancas. Frutos verdes",NA,"J.R. Pirani/2011",NA,NA,NA,"63","40W18'30,2","20S11'7,1","MBML041472","180","180",NA,NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","10382",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","L. Kollmann; E. Bausen","1999","01","21","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,"Arbusto 3m, flores rosas. Frutos verdes.",NA,"J.R.Pirani/Jan.2002",NA,NA,NA,"1674","40W40'53","19S48'20","MBML010382",NA,NA,NA,NA,NA,NA,NA,NA,NA
