"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","individualCount","fieldNumber"
"331","2020-12-21 16:47:18-03","MBM","MBM","43131","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM043131",NA,NA,"Spreng.","3760","1957","01","16","Paraná","Almirante Tamandaré","Timoneira","-49.310001373291","-25.3246994018555","MBM043131","Moldenke, H.N.",NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:47:17-03","MBM","MBM","320124","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Kauano, E.E.","Southern America","Brazil",NA,NA,"Ereta, flor lilás.; Capão.","MBM320124",NA,NA,"Spreng.","30","2003","01","08","Paraná","Balsa Nova","Chácara Payquerê, Bugre","-49.6356010437012","-25.5839004516602","MBM320124","Hatschbach, G.",NA,NA,NA,"2004","27346","auto",NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:47:17-03","MBM","MBM","111230","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Kummrow, R.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM111230",NA,NA,"Spreng.","2763","1986","05","20","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM111230","Hatschbach, G.",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:47:18-03","MBM","MBM","68988","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM068988",NA,NA,"Spreng.","1507","1981","03","18","Paraná","Balsa Nova","Serra do Purunã","-49.6356010437012","-25.5839004516602","MBM068988","Moldenke, H.N.",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:47:18-03","MBM","MBM","8063","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM008063",NA,NA,"Spreng.","18711","1968","03","14","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602","MBM008063","Troncoso, N.S.",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:47:17-03","MBM","MBM","113909","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Paciornik, E.F.; Oliveira, P.I.; Oliveira, P.I.","Southern America","Brazil",NA,NA,NA,"MBM113909",NA,NA,"Spreng.","341","1987","12","10","Paraná","Bocaiúva do Sul","Palmital","-49.1150016784668","-25.2061004638672","MBM113909","Hatschbach, G.",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:47:17-03","MBM","MBM","11425","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.; Fontella, J.; Fontella, J.","Southern America","Brazil",NA,NA,NA,"MBM011425",NA,NA,"Spreng.","20783","1969","01","17","Paraná","Campina Grande do Sul","Rio Pequeno","-49.0553016662598","-25.3055992126465","MBM011425","Troncoso, N.S.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:47:18-03","MBM","MBM","73819","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM073819",NA,NA,"Spreng.","1729","1982","02","10","Paraná","Campo do Tenente","Fazenda Campo de Fora","-49.6828002929688","-25.978099822998","MBM073819","Hatschbach, G.",NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:47:18-03","MBM","MBM","5832","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM005832",NA,NA,"Spreng.","18439","1968","01","25","Paraná","Campo do Tenente","Ribeirão da Fazenda","-49.6828002929688","-25.978099822998","MBM005832","Moldenke, H.N.",NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:47:18-03","MBM","MBM","5355","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Tessmann, G.","Southern America","Brazil",NA,NA,NA,"MBM005355",NA,NA,"Spreng.","s.n.","1961","01","18","Paraná","Campo Largo","Passaúna, estrada para Campo Largo","-49.5283012390137","-25.4585990905762","MBM005355","Tessmann, G.",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:47:18-03","MBM","MBM","43127","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM043127",NA,NA,"Spreng.","1453","1949","09","18","Paraná","Campo Largo","São Luís do Purunã","-49.5283012390137","-25.4585990905762","MBM043127","Moldenke, H.N.",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:47:17-03","MBM","MBM","28295","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM028295",NA,NA,"Spreng.","33775","1974","01","28","Paraná","Curitiba","Cajuru","-49.2731018066406","-25.4277992248535","MBM028295","Moldenke, H.N.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:47:18-03","MBM","MBM","5672","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Lindeman, J.; Haas, H.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM005672",NA,NA,"Spreng.","18","1966","09","12","Paraná","Curitiba","IBPT, Curitiba","-49.2731018066406","-25.4277992248535","MBM005672","Hatschbach, G.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:47:18-03","MBM","MBM","5671","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Lindeman, J.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM005671",NA,NA,"Spreng.","300","1966","01","13","Paraná","Curitiba","Instituto de Biologia","-49.2731018066406","-25.4277992248535","MBM005671","Hatschbach, G.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:47:18-03","MBM","MBM","5673","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Lindeman, J.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM005673",NA,NA,"Spreng.","18","1965","11","30","Paraná","Curitiba","Instituto de Biologia","-49.2731018066406","-25.4277992248535","MBM005673","Hatschbach, G.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:47:17-03","MBM","MBM","28292","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM028292",NA,NA,"Spreng.","33614","1973","12","26","Paraná","Curitiba","Jardim Natália","-49.2731018066406","-25.4277992248535","MBM028292","Moldenke, H.N.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:47:17-03","MBM","MBM","28299","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM028299",NA,NA,"Spreng.","32754","1973","10","30","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535","MBM028299","Moldenke, H.N.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:47:17-03","MBM","MBM","16045","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM016045",NA,NA,"Spreng.","25608","1970","11","23","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535","MBM016045","Troncoso, N.S.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:47:18-03","MBM","MBM","43128","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Pereira, E.; Hatschbach, G.; Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM043128",NA,NA,"Spreng.","7941","1963","11","17","Paraná","Guarapuava","Águas Santa Clara","-51.4580993652344","-25.395299911499","MBM043128","Moldenke, H.N.",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:47:17-03","MBM","MBM","273421","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Linsingen, L. von","Southern America","Brazil",NA,NA,NA,"MBM273421",NA,NA,"Spreng.","9","2000","08","28","Paraná","Jaguariaíva","Lago Azul","-49.7057991027832","-24.2511005401611","MBM273421","Hatschbach, G.",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:47:17-03","MBM","MBM","191565","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Cervi, A.C.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM191565",NA,NA,"Spreng.","4181","1993","11","29","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611","MBM191565","Hatschbach, G.",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"352","2020-12-21 16:47:17-03","MBM","MBM","1674","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM001674",NA,NA,"Spreng.","14781","1966","10","03","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797","MBM001674","Troncoso, N.S.",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"353","2020-12-21 16:47:18-03","MBM","MBM","64326","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Oliveira, P.I.","Southern America","Brazil",NA,NA,NA,"MBM064326",NA,NA,"Spreng.","172","1979","12","20","Paraná","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797","MBM064326","Hatschbach, G.",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"354","2020-12-21 16:47:17-03","MBM","MBM","17931","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM017931",NA,NA,"Spreng.","26440","1971","02","21","Paraná","Marmeleiro","Estrada Marmeleiro - Campo Erê","-53.0261001586914","-26.1494007110596","MBM017931","Moldenke, H.N.",NA,NA,NA,NA,"27396","auto",NA,NA,NA,NA,NA,NA,NA
"355","2020-12-21 16:47:17-03","MBM","MBM","231813","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.; Spichiger, R.; Loizeau, P.A.; Spichiger, R.; Loizeau, P.A.","Southern America","Brazil",NA,NA,NA,"MBM231813",NA,NA,"Spreng.","68689","1998","11","15","Paraná","Palmas","Horizonte","-51.9906005859375","-26.4841995239258","MBM231813","Hatschbach, G.",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:47:18-03","MBM","MBM","43125","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM043125",NA,NA,"Spreng.","3369","1956","10","28","Paraná","Palmas","Palmas, arredores","-51.9906005859375","-26.4841995239258","MBM043125","Moldenke, H.N.",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:47:17-03","MBM","MBM","131169","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Nicolack, V.; Cordeiro, J.; Cordeiro, J.","Southern America","Brazil",NA,NA,NA,"MBM131169",NA,NA,"Spreng.","62","1989","10","20","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564","MBM131169","Hatschbach, G.",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:47:18-03","MBM","MBM","73815","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Oliveira, P.I.","Southern America","Brazil",NA,NA,NA,"MBM073815",NA,NA,"Spreng.","363","1982","02","12","Paraná","Palmeira","Rio Tibagi","-50.0064010620117","-25.4293994903564","MBM073815","Hatschbach, G.",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:47:17-03","MBM","MBM","236393","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.; Ziller, S.R.; Ziller, S.R.","Southern America","Brazil",NA,NA,"= 245120","MBM236393",NA,NA,"Spreng.","68940","1999","02","04","Paraná","Palmeira","Rod. BR-277, próximo do Haras Valente","-50.0064010620117","-25.4293994903564","MBM236393","Hatschbach, G.",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:47:17-03","MBM","MBM","245120","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.; Ziller, S.R.; Ziller, S.R.","Southern America","Brazil",NA,NA,"= 236393","MBM245120",NA,NA,"Spreng.","68940","1999","02","04","Paraná","Palmeira","Rod. BR-277, próximo do Haras Valente","-50.0064010620117","-25.4293994903564","MBM245120","Hatschbach, G.",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:47:17-03","MBM","MBM","161698","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Imaguire, N.","Southern America","Brazil",NA,NA,NA,"MBM161698",NA,NA,"Spreng.","1149","1968","10","15","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895","MBM161698","Hatschbach, G.",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"362","2020-12-21 16:47:17-03","MBM","MBM","12456","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM012456",NA,NA,"Spreng.","22487","1969","10","17","Paraná","Piraquara","Pinhais","-49.0633010864258","-25.4416999816895","MBM012456","Troncoso, N.S.",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"363","2020-12-21 16:47:17-03","MBM","MBM","342460","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Caxambú, M.G.; et al.; et al.","Southern America","Brazil",NA,NA,"Erva heliófita, reptante. Flores roxas. relevo ondulado. Vegetação Estepe (campos gerais).","MBM342460",NA,NA,"Spreng.","1845","2007","11","03","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545","MBM342460","Cordeiro, J.; Barboza, E.","1047","1047",NA,"2008","46557","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-12-21 16:47:17-03","MBM","MBM","192724","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","Southern America","Brazil",NA,NA,NA,"MBM192724",NA,NA,"Spreng.","838","1995","10","27","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545","MBM192724","Hatschbach, G.",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-12-21 16:47:17-03","MBM","MBM","385792","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Lozano, E.D.; Ariati, V.; Ariati, V.","Southern America","Brazil",NA,NA,"Subarbusto, 30cm, flores roxas.; Campos Gerais, campo sujo.","MBM385792",NA,NA,"Spreng.","1072","2012","10","10","Paraná","Ponta Grossa","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545","MBM385792","Lozano, E.D.",NA,NA,NA,"2012","46557","auto",NA,NA,NA,NA,NA,NA,NA
"366","2020-12-21 16:47:18-03","MBM","MBM","43126","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM043126",NA,NA,"Spreng.","2913","1952","12","21","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545","MBM043126","Moldenke, H.N.",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:47:17-03","MBM","MBM","15405","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Pabst, G.; Pereira, E.; Pereira, E.","Southern America","Brazil",NA,NA,NA,"MBM015405",NA,NA,"Spreng.","5863","1961","10","18","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545","MBM015405",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:47:17-03","MBM","MBM","132447","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Cervi, A.C.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM132447",NA,NA,"Spreng.","2830","1989","10","15","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545","MBM132447","Hatschbach, G.",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:47:17-03","MBM","MBM","251760","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM251760",NA,NA,"Spreng.","6789","1976","12","13","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545","MBM251760","Hatschbach, G.",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:47:18-03","MBM","MBM","40785","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM040785",NA,NA,"Spreng.","1049","1976","02","03","Paraná","Porto Amazonas","Fazenda São Roque","-49.8903007507324","-25.5447006225586","MBM040785","Moldenke, H.N.",NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-12-21 16:47:17-03","MBM","MBM","261125","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Silva, J.M.; Barboza, E.; Barboza, E.","Southern America","Brazil",NA,NA,NA,"MBM261125",NA,NA,"Spreng.","3440","2001","09","13","Paraná","Rio Branco do Sul","Rod. PR-090, Serra do Brumado","-49.3142013549805","-25.1900005340576","MBM261125","Goldenberg, R.",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:47:18-03","MBM","MBM","60051","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM060051",NA,NA,"Spreng.","41873","1978","11","30","Paraná","São José dos Pinhais","Colônia Muricy","-49.2064018249512","-25.5347003936768","MBM060051","Hatschbach, G.",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"373","2020-12-21 16:47:17-03","MBM","MBM","386667","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Engels, M.E.","Southern America","Brazil",NA,NA,"Folhas verdes. Flores arrochedas/azuladas.; Floresta Ombrófila Mista, em campo secundário.","MBM386667",NA,NA,"Spreng.","1698","2013","09","25","Paraná","São José dos Pinhais","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville","-49.2064018249512","-25.5347003936768","MBM386667","Barboza, E.",NA,NA,NA,"2013","45291","auto",NA,NA,"12","10",NA,NA,NA
"374","2020-12-21 16:47:18-03","MBM","MBM","386667","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Engels, M.E.","Southern America","Brazil",NA,NA,"Folhas verdes. Flores arrochedas/azuladas.; Floresta Ombrófila Mista, em campo secundário.","MBM386667",NA,NA,"Spreng.","1698","2013","09","25","Paraná","São José dos Pinhais","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville","-49.2064018249512","-25.5347003936768","MBM386667","Barboza, E.",NA,NA,NA,"2013","45291","auto",NA,NA,"12","10",NA,NA,NA
"375","2020-12-21 16:47:17-03","MBM","MBM","12452","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM012452",NA,NA,"Spreng.","22840","1969","11","05","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768","MBM012452","Troncoso, N.S.",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:47:17-03","MBM","MBM","236404","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Pacheco, F.R.V.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM236404",NA,NA,"Spreng.","18","1999","01","21","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768","MBM236404","Cordeiro, J.",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:47:18-03","MBM","MBM","60059","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM060059",NA,NA,"Spreng.","1211","1978","02","14","Paraná","Tijucas do Sul","Campina","-49.1988983154297","-25.9281005859375","MBM060059","Moldenke, H.N.",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:47:19-03","MBM","MBM","9418","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Pabst, G.","Southern America","Brazil",NA,NA,NA,"MBM009418",NA,NA,"Spreng.","9317","1969","02","17","Rio de Janeiro","Itatiaia","Planalto do Itatiaia","-44.5633010864258","-22.4960994720459","MBM009418","Moldenke, H.N.",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"379","2020-12-21 16:47:17-03","MBM","MBM","256192","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Ribas, O.S.; Poliquesi, C.B.; Costa, E.F.; Poliquesi, C.B.; Costa, E.F.","Southern America","Brazil",NA,NA,NA,"MBM256192",NA,NA,"Spreng.","3329","2001","03","03","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","MBM256192","Hatschbach, G.",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:47:17-03","MBM","MBM","261124","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Ribas, O.S.; Silva, J.M.; Costa, E.F.; Silva, J.M.; Costa, E.F.","Southern America","Brazil",NA,NA,NA,"MBM261124",NA,NA,"Spreng.","3679","2001","09","29","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","MBM261124","Hatschbach, G.",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:47:17-03","MBM","MBM","348055","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Jachowicz, A.","Southern America","Brazil",NA,NA,"Erva, 70 cm, flor lilás. Alto do Morro","MBM348055",NA,NA,"Spreng.","16","2008","11","03","Santa Catarina","Garuva","Serra do Quiriri","-48.8549995422363","-26.0266990661621","MBM348055","Cordeiro, J.",NA,NA,NA,"2009","22441","auto",NA,NA,"11",NA,NA,NA,NA
"382","2020-12-21 16:47:18-03","MBM","MBM","55517","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Occhioni, P.","Southern America","Brazil",NA,NA,NA,"MBM055517",NA,NA,"Spreng.","8015","1977","01","12","São Paulo","Campos do Jordão","Estrada para o Pico Itapeva","-45.5900001525879","-22.7299995422363","MBM055517","Moldenke, H.N.",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:47:17-03","MBM","MBM","225989","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Scaramuzza, C.A.M.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM225989",NA,NA,"Spreng.","545","1989","09","24","São Paulo","Itararé","Itararé","-49.3400001525879","-24.1100006103516","MBM225989","Pires, F.R.S.",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"384","2020-12-21 16:47:17-03","MBM","MBM","223712","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hoehne, W.","Southern America","Brazil",NA,NA,NA,"MBM223712",NA,NA,"Spreng.","s.n.","1948","09","30","São Paulo","São Paulo","Brooklin Paulista","-46.6300010681152","-23.5400009155273","MBM223712",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"385","2020-12-21 16:47:19-03","MBM","MBM","382979","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta gracilis",NA,"Parolin, M.","Southern America","Brazil",NA,NA,"Erva heliófita, ereta, ca. 0,3m. Flores roxas.; Estepe (campos gerais). Relevo ondulado.","MBM382979",NA,NA,"Dusén","s.n.","2011","12","01","Paraná","Balsa Nova","Serra São Luiz do Purunã","-49.650278","-25.436417","MBM382979","Cordeiro, J.; Larocca, P.","1183","1183","gracilis","2013",NA,NA,"-49.650278","-25.436417",NA,NA,NA,NA,NA
"386","2020-12-21 16:47:19-03","MBM","MBM","386005","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta gracilis",NA,"Lozano, E.D.; Pereira, S.F.; Pereira, S.F.","Southern America","Brazil",NA,NA,"Arbusto, 30 cm, flores liláses.; Campo sujo.","MBM386005",NA,NA,"Dusén","1547","2013","10","11","Paraná","Piraquara","próximo ao reservatório Piraquara II","-49.013889","-25.516111","MBM386005","Lozano, E.D.",NA,NA,"gracilis","2013",NA,NA,"-49.013889","-25.516111",NA,NA,NA,NA,NA
