"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"164","2021-02-08 12:52:12-03","UFRGS","ICN","158088","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Padre Canísio","s.n.","1932","03","20","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00039413",NA,"29946","auto",NA,NA,"2008","08","01",NA,NA,NA,NA
"165","2021-02-08 12:52:12-03","UFRGS","ICN","015119","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Dutra, J","1119",NA,NA,NA,"América do Sul","Brasil","RS","São Leopoldo","Quinta S. Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00039412",NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-08 12:52:12-03","UFRGS","ICN","162660","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR; Singer, RB","Buzatto, CR; Singer, RB","574","2009","11","09","América do Sul","Brasil","RS","Caxias do Sul","UCS Cidade Universitária","-51.1794013977051","-29.1681003570557",NA,NA,NA,"epífita","ICN00039406",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-08 12:52:12-03","UFRGS","ICN","025284","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Hogetop, J","s.n.",NA,NA,NA,"América do Sul","Brasil","SC","Sul de Lages",NA,NA,NA,NA,NA,NA,"Flores com listas cor de vinho nas pétalas superiores. Folhas subuladas","ICN00039417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:52:12-03","UFRGS","ICN","048800","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Waechter, JL","1789","1981","11","18","América do Sul","Brasil","RS","Santa Cruz do Sul Trombudo",NA,NA,NA,NA,NA,NA,"Epifítica sobre guabiroba (Campomanesia xanthocarpa); flores intensamente perfumadas, brancas, com mancha amarela entre as calosidades do labelo.","ICN00039407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:52:12-03","UFRGS","ICN","199871","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Dutra, J","41",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICN00039405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:52:12-03","UFRGS","ICN","143785","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","C. R. Buzatto","Buzatto, CR","10504","2005","11","12","América do Sul","Brasil","RS","Mato Castelhano","Floresta Nacional de Passo Fundo. Talhão 10","-52.1916999816895","-28.278299331665",NA,NA,NA,"Doação do herbário da UPF.","ICN00039409",NA,"13310","auto",NA,NA,"2005","11","12",NA,NA,NA,NA
"171","2021-02-08 12:52:12-03","UFRGS","ICN","189512","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Buzatto, CR","525","2009","06","22","América do Sul","Brasil","RS","Passo Fundo","Distrito Bom Recreio","-52.4067001342773","-28.2628002166748",NA,NA,NA,"Mantido em cultivo até 6/7/2009","ICN00039411",NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:52:12-03","UFRGS","ICN","158089","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Orth, C","s.n.","1932","10","04","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Doação do Herbário SP.","ICN00039414",NA,"29946","auto",NA,NA,"2008","08","01",NA,NA,NA,NA
"173","2021-02-08 12:52:12-03","UFRGS","ICN","032652","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Waechter, JL","376","1976","11","12","América do Sul","Brasil","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,"Flores Brancas, aromaticas/ epititas em mata","ICN00039404",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:52:12-03","UFRGS","ICN","050559","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Orth, C","s.n.","1932","10","04","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-03 22:00:02-03","FLAS","FLAS","218743","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Capanemia","uliginosa","Capanemia uliginosa","Barb.Rodr.",NA,"Mark Whitten","1774",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen","[Label footing:] Voucher for Molecular Systematics of Maxillarieae. N.H. Williams, M. Whitten.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-18 17:08:40-03","FEPAGRO","BLA","3208","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","B. Rambo","O. R. Camargo",NA,"1957","10","29",NA,"Brasil","Rio Grande do Sul","Garibaldi","Arredores da cidade","-51.5335998535156","-29.2560997009277","600","600",NA,"Habitat: No mato","BLA003208",NA,"25074","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-08-26 10:50:19-03","MCN-FZBRS","HAS","13369","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Waechter, J.L.","Waechter, J.L.","1789","1980","11",NA,NA,"Brasil","Rio Grande do Sul","Santa Cruz do Sul (Vale do Sol - RS)",NA,NA,NA,NA,NA,NA,"Epífita sobre guabiroba (Campomanesia xanthocarpa), flores intensamente perfumadas, brancas, com mancha amarela entre as calosidades do labelo (ICN 48800)","HAS0013369",NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA
"178","2020-12-01 09:01:51-03","MCN-FZBRS","HAS","97296","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","( Rchb. F. ) Garay",NA,"Silveira, N.","647","1982","10",NA,NA,"Brasil","Rio Grande do Sul","Veranópolis","No mato que pertence ao Colégio Agricola, a 5km ao norte da cidade","-51.5494003295898","-28.9361000061035",NA,NA,NA,"Epífito, no mato, touceira, flores lilases com ciscos brancos. IPRN","HAS0097296",NA,"16670","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:12:56-03","IBt","SP","27266","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Mamede, MCH","Regnell, A","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Sem procedência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA
"180","2019-11-21 10:12:56-03","IBt","SP","196433","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Buzatto, CR","Yano, O","s.n.","1983","01",NA,NA,"Brasil","Amapá","Clevelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","12","01",NA,NA,NA,NA
"181","2019-11-21 10:12:56-03","IBt","SP","69660","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Buzatto, CR","Pabst, GFJ","s.n.","1952","11",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","12","01",NA,NA,NA,NA
"182","2019-11-21 10:12:56-03","IBt","SP","25652","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Buzatto, CR","Spannagel, C","200","1928","10",NA,NA,"Brasil","Paraná","Rio Negro",NA,"-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,NA,NA,"31514","auto",NA,NA,"2008","12","01",NA,NA,NA,NA
"183","2019-11-21 10:12:56-03","IBt","SP","54711","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Mamede, MCH","Hatschbach, G","797","1947","11","15",NA,"Brasil","Paraná","São José dos Pinhais","Rio Miringuara","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA
"184","2019-11-21 10:12:56-03","IBt","SP","33831","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Mamede, MCH","Handro, O","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA
"185","2019-11-21 10:12:56-03","IBt","SP","4473","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Mamede, MCH","Hoehne, FC","s.n.","1920","10","19",NA,"Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA
"186","2019-11-21 10:12:56-03","IBt","SP","29466","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Handro, O","Loefgren, A","CGG2018","1892","10",NA,NA,"Brasil","São Paulo","São Paulo","Pinheiros, em cultivo, mata virgem, Rib. dos Pinnheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP009490","SP009490","53584","auto",NA,NA,"1962","10",NA,NA,NA,NA,NA
"187","2019-11-21 10:12:56-03","IBt","SP","17805","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Mamede, MCH","Kuhlmann, M","s.n.","1924","11","04",NA,"Brasil","São Paulo","São Paulo","Pinheiros, margens do Rio Pinheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA
"188","2019-11-21 10:12:56-03","IBt","SP","50559","S","Plantae",NA,NA,"Orchidaceae","Capanemia","uliginosa","Capanemia uliginosa","Barb.Rodr.","Dutra, J","Orth, C","s.n.","1932","10","04",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Sant'Ana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
