"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber","sex"
"88","2020-08-31 09:20:57-03","INPA","INPA","132346","S","Plantae","Monocotyledon","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Korn.) Ruhland","Giulietti, AM","Hatschbach, GG","48271","1984","09","15","Southern America","Brasil","Bahia","Mucugê","Próximo Rio Piava. Campo rupestre, solo arenoso úmido.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"INPA0132346","INPA0132346 INPA0132346_e",NA,NA,"1985",NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"89","2020-08-31 09:20:57-03","INPA","INPA","124641","S","Plantae","Monocotyledon","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Korn.) Ruhland","Moldenke, HN","Hatschbach, GG","42361","1979","07","15","Southern America","Brasil","Bahia","Morro do Chapéu","Serra do Tombador. Solo arenoso úmido, entre rochas.","-41.1561012268066","-11.5500001907349","1100","1100",NA,NA,"INPA0124641","INPA0124641 INPA0124641_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"90","2021-03-04 11:05:08-03","UFRB","HURB","9448","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Guedes,M.L.","Guedes, M.L.; Costa, T.F.","23339","2015","02","09",NA,"Brasil","Bahia","Mucugê","Trilha do Tiburtino, Chapada Diamantina;","-41.326667","-12.995278",NA,NA,NA,NA,"HURB000009448",NA,NA,NA,"2015","04","41º19'36W","12º59'43S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-06-15 15:30:18-03","UNESP-RC","HRCB","47234","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Giulietti, A.M.","2123","2002","06","30",NA,"Brasil","Bahia","Morro do Chapéu","Arredores da cidade à Serra do Bexiguento","-41.155278","-11.405",NA,NA,NA,"Folhas eretas, dísticas, verdes quando jovens passando a castanho-claras. Capítulos brancos. Planta mais rara na área",NA,NA,NA,NA,"2002","06","41º9'19W","11º24'18S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-12-19 11:18:36-03","UFG","UFG","44887","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Resende, I.L.M.","Resende, I.L.M.","718","2008","11","04",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167",NA,NA,NA,NA,"UFG0044887","UFG0044887",NA,NA,"2010","01","-48.801389","-17.024167",NA,NA,"15",NA,NA,NA,NA,NA,NA
"93","2021-02-04 10:27:24-03","UFRPE","HST","22559","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","M.L.Guedes","M.L. Guedes","30310","2018","02","18",NA,"Brasil","Bahia","Mucugê","Chapada de Diamantina","-41.650556",NA,"975","975",NA,"Herbácea; folhas lineares, pilosas; inflorescência em capítulos cremes.","HST022559",NA,NA,NA,"2018","03","41W39'02''","12S99'33''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-04 10:27:24-03","UFRPE","HST","14341","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","M.J.G.Andrade","M.Machado","222","2004","06","26",NA,"Brasil","Bahia","Morro do Chapéu","Lages","-41.3425","-11.490556",NA,NA,NA,"Planta formando tufos.","HST014341",NA,NA,NA,"2004","12","41W20'33''","11S29'26''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-04 10:27:24-03","UFRPE","HST","5485","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giuliette","L.P.Félix; M.Luceño et I.Romero","6766","1995","01","22",NA,"Brasil","Bahia","Andarai",NA,"-41.3314018249512","-12.8072004318237",NA,NA,NA,"segmentos vegetativos verdes, inflorescência alva.","HST005485",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US","2931619","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"G. Hatschbach & O. Guimarães","42352","1979","7","15","South America - Neotropics","Brazil","Bahia","Morro do Chapéu","Serra do Tombador","-41.1561012268066","-11.5500001907349","1000","1100",NA,NA,"US01933327","US01933327_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"98143","auto",NA,"1",NA,NA
"97","2020-09-12 05:00:02-03","US","US","2936289","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"R. M. Harley","18824","1977","2","17","South America - Neotropics","Brazil","Bahia",NA,"2-3km approximately SW ofucugé on the road to Cascavel","-41.4","-13.02","950",NA,NA,NA,"US01933326","US01933326_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"98","2020-09-12 05:00:02-03","US","US","3034714","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"G. Hatschbach & O. Guimarães","42361","1979","7","15","South America - Neotropics","Brazil","Bahia","Morro do Chapéu","Serra do Tombador","-41.1561012268066","-11.5500001907349","1100",NA,NA,NA,"US01933330","US01933330_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"98143","auto",NA,"1",NA,NA
"99","2020-09-12 05:00:02-03","US","US","3020874","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"A. M. Giulietti","85","1984","9","15","South America - Neotropics","Brazil","Bahia","Mucugê","Prox. Rio Piava","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"US01933328","US01933328_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"52493","auto",NA,"1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2791602","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"R. M. Harley, C. Brighton, C. Erskine, C. Brighton & R. Pinheiro","16663","1974","3","4","South America - Neotropics","Brazil","Bahia",NA,"Serra do Curral Feio. 16 km North West of Lagoinha (5,5 km S.W. of Delfino) on side road toinas to Mimoso","-41.33","-10.37","950","1000",NA,NA,"US01933331","US01933331_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","3587106","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Andrino, C. O.","T. Santos, B. Stannard, S. Atkins, E. Saar & L. Passos","5849","1997","2","17","South America - Neotropics","Brazil","Bahia","Mucugê","Estradaucugê Barra da Estiva, 1 km para Mucugê","-41.5633","-13.0067","1000",NA,NA,NA,"US01933220","US01933220_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","3034722","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"G. Hatschbach","47530","1984","1","22","South America - Neotropics","Brazil","Bahia","Mucugê","Rio Apiaba","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"US01933324","US01933324_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"52493","auto",NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","2936309","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"R. M. Harley, T. S. Santos, R. M. Storr, T. S. Santos & R. S. Pinheiro","18760","1977","2","16","South America - Neotropics","Brazil","Bahia",NA,"Serra do Sincorá. 10 km S of Andaraí on the road toucugê","-41.32","-12.87",NA,NA,NA,NA,"US01933325","US01933325_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","2854266","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"S. A. Mori, J. Hage, T. S. Santos & J. Hage","12590","1979","7","26","South America - Neotropics","Brazil","Bahia","Mucugê","3 km ao S deucujê, na estrada para Jussiape","-41.4","-13","1000",NA,NA,NA,"US01933329","US01933329_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","3583102","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Andrino, C. O.","M. L. Guedes, F. G. Gomes & Alunos de Bot. III","15205","2009","5","2","South America - Neotropics","Brazil","Bahia","Piatã","Chapada Diamantina. Piatã, Caminho para Trêsorros, Ponto 01","-41.7975","-13.0736","1304",NA,NA,NA,"US01933221","US01933221_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","2777071","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Syngonanthus","comosus","Syngonanthus comosus harleyi","Moldenke",NA,"R. M. Harley","15952","1974","2","4","South America - Neotropics","Brazil","Bahia",NA,"Serro do Sincara, Rio Cumbuca, S of Mucuge on road to Cascavel.",NA,NA,NA,NA,NA,NA,"US00088451","US00088451_01","Isotype","harleyi",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"107","2020-09-02 16:24:13-03","Cenargen","CEN","9264","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A. M. Giulietti","Lídio Coradin","6165","1983","06","28",NA,"Brasil","BA","JACOBINA","Estrada Jacobina - Lage do Batata Km 1.","-40.5182991027832","-11.1806001663208","900","900","Exsicatas","Inflorescência branca/cinza.","CEN00009264","CEN00009264",NA,NA,"1992",NA,"-4063333.0","-1108333.0",NA,NA,NA,"62396","auto",NA,"6",NA,NA
"108","2021-03-15 18:26:44-03","USP","SPF","205936","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Trovó, MLO","Sant'Ana, SC","757","1999","04","14",NA,"Brasil","Bahia","Abaíra","povoado de catolés de Cima, trilha para o pico do Barbado.","-41.6636009216309","-13.2496995925903",NA,NA,NA,"Erva ereta com ca. 40 cm alt. Inflorescências alvas.; Campo Rupestre com manchas de CARRASCO.","SPF00205936",NA,NA,NA,"2015","01",NA,NA,NA,NA,"21","26531","auto",NA,NA,NA,NA
"109","2019-10-07 09:21:14-03","UEFS","HUEFS","168317","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Brito, J.C.","58","2009","02","07",NA,"Brasil","Bahia","Lençóis","Área queimada.","-41.383333","-12.566667",NA,NA,NA,"Campo rupestre.","HUEFS0168317","HUEFS0168317",NA,NA,NA,NA,"41W23'","12S34'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-10-07 09:21:14-03","UEFS","HUEFS","168338","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Brito, J.C.","79","2009","02","07",NA,"Brasil","Bahia","Lençóis","Área queimada.","-41.383333","-12.566667",NA,NA,NA,"Campo rupestre.","HUEFS0168338","HUEFS0168338",NA,NA,NA,NA,"41W23'","12S34'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:21:14-03","UEFS","HUEFS","181196","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Oliveira, R.P.","1956","2011","10","31",NA,"Brasil","Bahia","Mucugê","Distrito de Guiné, Serra do Esbarrancado. No topo da serra.","-41.958611","-13.523056",NA,NA,NA,"Campo rupestre.","HUEFS0181196",NA,NA,NA,NA,NA,"41W57'31''","13S31'23''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-04 11:16:02-03","UEFS","HUEFS","253256","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Harley, R.M.","57194","2015","04","08",NA,"Brasil","Bahia","Umburanas","na estrada Delfino, via o Rio Murim, para Sento Sé.","-41.402778","-10.331944","1071","1071",NA,"Área plana muito pedregosa, de campó rupestre, com quartzito e placas brancas de arenito (?) e solo arenoso.","HUEFS0253256","HUEFS0253256 HUEFS0253256_e1",NA,NA,NA,NA,"41W24'10''","10S19'55''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:21:14-03","UEFS","HUEFS","56017","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Harley, R.M.","54269","2001","04","17",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas. Caminho do Campo de Queiroz para o pico.","-41.983333","-13.516667",NA,NA,NA,NA,"HUEFS0056017","HUEFS0056017",NA,NA,"2005","07","41W59'","13S31'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-10-07 09:21:14-03","UEFS","HUEFS","152344","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Moraes, P.L.R.de","2915","2009","08","25",NA,"Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0152344","HUEFS0152344",NA,NA,"2018","11",NA,NA,"Lilianae",NA,NA,"52493","auto",NA,NA,NA,NA
"115","2019-10-07 09:21:14-03","UEFS","HUEFS","115566","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","França, F.","5593","2006","12","02",NA,"Brasil","Bahia","Morro do Chapéu","Estrada Brejões-Várzea Nova. Limite entre Morro do Chapéu e Várzea Nova. Assentamento Santa Ernestina.","-41.251667","-11.101389","1010","1010",NA,"Areal com ilhas de vegetação esparsas (Tabuleiro).","HUEFS0115566","HUEFS0115566",NA,NA,"2010","08","41W15'6''","11S6'5''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-10-07 09:21:14-03","UEFS","HUEFS","7740","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Brazão, J.E.M.","212","1980","03","25",NA,"Brasil","Bahia","Mucugê",NA,"-41.4","-13","960","960",NA,NA,"HUEFS0007740","HUEFS0007740",NA,NA,NA,NA,"41W24'","13S0'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-10-07 09:21:14-03","UEFS","HUEFS","10726","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Ganev, W.","283","1992","05","14",NA,"Brasil","Bahia","Abaíra",NA,"-41.833333","-13.133333","1500","1500",NA,NA,"HUEFS0010726","HUEFS0010726",NA,NA,"1999","06","41W50'","13S8'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-07 09:21:14-03","UEFS","HUEFS","101235","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Fiaschi, P.","2453","2004","07","16",NA,"Brasil","Bahia","Umburanas","Estrada para Umburanas para Delfino, ca. 31,3 Km.Ramal à esquerda. Acesso à Serra da Empreitada. Construção abandonada no fim da estrada, a ca. 14 Km do início do ramal.","-41.3225","-10.403056","975","975",NA,NA,"HUEFS0101235","HUEFS0101235",NA,NA,"2011","08","41W19'21''","10S24'11''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-10-07 09:21:14-03","UEFS","HUEFS","101353","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Andrade, M.J.G.","609","2005","07","21",NA,"Brasil","Bahia","Morro do Chapéu","Lajes. Duas Irmãs.","-41.283333","-11.560833",NA,NA,NA,NA,"HUEFS0101353","HUEFS0101353",NA,NA,"2011","09","41W17'0''","11S33'39''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-10-07 09:21:14-03","UEFS","HUEFS","122905","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Funch, R.","175","2004","02","22",NA,"Brasil","Bahia","Itaeté","Chapadinha.","-41.1975","-13.193889",NA,NA,NA,"Gerais/Campo rupestre.","HUEFS0122905","HUEFS0122905",NA,NA,NA,NA,"41W11'51''","13S11'38''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-10-07 09:21:14-03","UEFS","HUEFS","11277","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Ganev, W.","834","1992","08","12",NA,"Brasil","Bahia","Mucugê",NA,"-41.383333","-13.233333","1250","1250",NA,NA,"HUEFS0011277","HUEFS0011277",NA,NA,"1999","05","41W23'","13S14'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-10-07 09:21:14-03","UEFS","HUEFS","11363","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Ganev, W.","920","1992","08","21",NA,"Brasil","Bahia","Piatã",NA,"-41.9","-13.116667","1400","1400",NA,NA,"HUEFS0011363","HUEFS0011363",NA,NA,"1999","05","41W54'","13S7'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-10-07 09:21:14-03","UEFS","HUEFS","11368","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Ganev, W.","925","1992","08","21",NA,"Brasil","Bahia","Piatã",NA,"-41.9","-13.116667","1400","1400",NA,NA,"HUEFS0011368","HUEFS0011368",NA,NA,"1998","10","41W54'","13S7'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-10-07 09:21:14-03","UEFS","HUEFS","11399","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Ganev, W.","956","1992","08","25",NA,"Brasil","Bahia","Piatã",NA,"-41.833333","-13.133333","1400","1400",NA,NA,"HUEFS0011399","HUEFS0011399",NA,NA,"1999","05","41W50'","13S8'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-10-07 09:21:14-03","UEFS","HUEFS","117809","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Harley, R.M.","55609","2007","02","24",NA,"Brasil","Bahia","Mucugê","Área em frente do Cemitério Bizantino.","-41.366667","-13","960","960",NA,"Solo úmido, arenoso, pertubado.","HUEFS0117809","HUEFS0117809",NA,NA,NA,NA,"41W22'","13S0'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:21:14-03","UEFS","HUEFS","118869","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Oliveira, R.P.","1283","2007","05","04",NA,"Brasil","Bahia","Morro do Chapéu","ca. 20 km em direção a Irecê, na BA 052, área de Lages (dunas). Trilha para a lagoa da velha.","-41.331111","-11.497778",NA,NA,NA,"Campo rupestre.","HUEFS0118869","HUEFS0118869",NA,NA,"2011","09","41W19'52''","11S29'52''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-10-07 09:21:14-03","UEFS","HUEFS","119841","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Pastore, J.F.B.","2079","2007","05","20",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Guariba.","-41.194167","-11.44","1071","1071",NA,"Solo úmido com matéria orgânico.","HUEFS0119841","HUEFS0119841",NA,NA,"2010","08","41W11'39''","11S26'24''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:21:14-03","UEFS","HUEFS","121899","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Melo, E.","4796","2007","06","29",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Guariba; nascentes do Rio Salitre.","-41.193889","-11.438056","1056","1056",NA,NA,"HUEFS0121899","HUEFS0121899",NA,NA,"2010","08","41W11'38''","11S26'17''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-10-07 09:21:14-03","UEFS","HUEFS","125993","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Freitas, M.","36","2007","05","05",NA,"Brasil","Bahia","Morro do Chapéu","Morrão (Alto da antena)","-41.2","-11.583333","1266","1266",NA,NA,"HUEFS0125993","HUEFS0125993",NA,NA,"2010","08","41W12'","11S35'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:21:14-03","UEFS","HUEFS","126333","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Côrtes, A.L.","40","2007","09","08",NA,"Brasil","Bahia","Mucugê","Gobira parte alta.","-41.366667","-13.066667",NA,NA,NA,NA,"HUEFS0126333","HUEFS0126333",NA,NA,"2011","01","41W22'","13S4'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-07 09:21:14-03","UEFS","HUEFS","249550","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Harley, R.M.","58360","2019","05","01",NA,"Brasil","Bahia","Mucugê","Proximidades do cemitério da cidade.","-41.376667","-13.006944","1024","1024",NA,NA,"HUEFS0249550","HUEFS0249550",NA,NA,NA,NA,"41W22'36''","13S0'25''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-10-07 09:21:14-03","UEFS","HUEFS","128716","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Queiroz, L.P.de","13192","2007","10","06",NA,"Brasil","Bahia","Morro do Chapéu","Lajes, ca. 20 Km W de Morro do Chapéu na estrada do feijão.","-40.983333","-11.616667",NA,NA,NA,"Caatinga arbóreo-arbustiva com afloramentos de arenito e solo arenoso. Dunas de areia quartzítica.","HUEFS0128716","HUEFS0128716",NA,NA,NA,NA,"40W59'","11S37'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-07 09:21:14-03","UEFS","HUEFS","129779","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Harley, R.M.","55628","2007","08","18",NA,"Brasil","Bahia","Mucugê","Na trilha dos Rios Piabinha e Tiburtino.","-41.333333","-12.983333","934","934",NA,"Campo rupestre.","HUEFS0129779","HUEFS0129779",NA,NA,NA,NA,"41W20'","12S59'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-07 09:21:14-03","UEFS","HUEFS","149563","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Cardoso, D.","2653","2009","05","04",NA,"Brasil","Bahia","Mucugê","Chapada Diamantina, ca. 2 Km SW de Mucugê, na estrada para Barra da Estiva.","-41.385278","-12.998611","975","975",NA,"Cerrado.","HUEFS0149563","HUEFS0149563",NA,NA,"2012",NA,"41W23'7''","12S59'55''","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-07 09:21:14-03","UEFS","HUEFS","15251","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M.Giulietti","Pinto, G.C.P.","8685","1985","09","20",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.75","-13.25","1100","1100",NA,NA,"HUEFS0015251","HUEFS0015251",NA,NA,"2010","08","41W45'","13S15'","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
