"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"788","2016-09-01 05:26:00-03","MO","MOBOT","1210703","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.Liesner (MO)",NA,NA,NA,"R. McK. Bird","Bird 1429","1965",NA,NA,"Peru","Huánuco",NA,"Province of Huánuco or Pachitea. Vicinity of Huánuco. [Fieldbook information missing].","-76.23333","-9.91666",NA,NA,"1900.00000000","3700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"789","2016-09-01 05:26:00-03","MO","MOBOT","1210724","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.Liesner (MO)",NA,NA,NA,"R. McK. Bird","Bird 1450","1965",NA,NA,"Peru","Huánuco",NA,"Province of Huánuco or Pachitea. Vicinity of Huánuco. [Fieldbook information missing].","-76.23333","-9.91666",NA,NA,"1900.00000000","3700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"790","2018-03-22 11:28:00-03","MO","MOBOT","1506673","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G.P. Lewis (K)",NA,NA,NA,"Alwyn H. Gentry|David N. Smith","Gentry 35744","1982","2","27","Peru","Junín",NA,"Ca. 40 km W of San Ramón.",NA,NA,NA,NA,"2020.00000000","2400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2256","3",NA
"791","2009-09-02 07:20:00-03","MO","MOBOT","1520784","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","M. Nee",NA,NA,NA,"Michael H. Nee|Lynn Bohs","Nee 49777","1998","6","18","Bolivia","La Paz","Murillo","Trail from Estancia Islani Bajo to water intake for hydroelectric projects along Río Chuhuhulluni, 1 km W of Estancia Islani Bajo and Planta Hidroeléctrica Jarca.","-68.05","-16.08333",NA,NA,"1700.00000000","2050.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2012-07-09 07:28:00-03","MO","MOBOT","1532904","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","J. Grimes",NA,NA,NA,"Michael H. Nee","Nee 40347",NA,NA,NA,"Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande","-64.106944","-18.489722",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"793","2008-05-27 22:02:00-03","MO","MOBOT","1538380","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","J. Zarucchi",NA,NA,NA,"Alwyn H. Gentry|et al.","Gentry 37546","1982","7","15","Peru","Huánuco",NA,"Road from Huanuco to Tingo Maria, western side of Carpish pass, disturbed roadside scrubby forest.","-76.08333","-9.58333",NA,NA,"2430.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2351",NA,NA
"794","2012-04-12 05:10:00-03","MO","MOBOT","1755184","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","M. Atahuachi",NA,NA,NA,"Alfredo F. Fuentes|et al.","Fuentes Claros 4589","2002","6","26","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas, trayecto de 1 km hacia el este. Bosque yungueño termo-mesotropical pluviestacional húmedo; con Podocarpus oleifolius, Melastomataceae spp y Lauraceae spp; y matorrales secundarios con Chusquea, Pteridium arachnoideum y Ericaceae","-68.23277","-14.5",NA,NA,"1850.00000000","1950.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-23","7",NA
"795","2019-07-23 08:54:00-03","MO","MOBOT","1865550","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (USZ)",NA,NA,NA,"Tatiana B. Miranda|Carla Maldonado|F. Canqui","Miranda Gonzáles 407","2002","12","2","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San José de Uchupiamonas, a media hora antes de arroyo Huacataya. Pastizal 20 cm, con dominancia de Bulbostylis paradoxa en flor y compuestas. Algunas espigas llegan a los 50-60 cm. Linea de Intercepcion 26.","-68.3152778","-14.5241667",NA,NA,"2020.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-21","1",NA
"796","2008-05-27 22:02:00-03","MO","MOBOT","1866130","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.",NA,NA,NA,NA,"G.H. Tate","Tate 1022","1926","4",NA,"Bolivia","La Paz","Larecaja","Loc. La Joya, rio Tipuani.","-68.08333","-15.55",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-07-23 08:56:00-03","MO","MOBOT","1868528","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (USZ)",NA,NA,NA,"Tatiana B. Miranda|Carla Maldonado|F. Canqui","Miranda Gonzáles 575","2002","12","5","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San José de Uchupiamonas, a 10 minutos antes de llegar al arroyo Piñalito, a lado derecho del camino.","-68.2547222","-14.5113889",NA,NA,"2222.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-27","1",NA
"798","2020-06-19 17:49:00-03","MO","MOBOT","1868662","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (USZ)",NA,NA,NA,"Alejandro Araujo M.|Honorio Pariamo|Marcelino Villanueva|Pepe Sevillanos","Araujo Murakami 144","2002","7","1","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Piñalito, 30 km al este de Apolo por el camino a San José de Uchupiamonas; trayecto de 1.8 km entre la Parcela Permanente y campamento Jatun Chiriuno.",NA,NA,NA,NA,"1850.00000000","2000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-06","6",NA
"799","2017-04-11 13:40:00-03","MO","MOBOT","1869385","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (USZ)",NA,NA,NA,"Carla Maldonado|Tatiana B. Miranda|F. Canqui|Remberto Alvarez","Maldonado Goyzueta 3003","2002","10","3","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Senda Apolo-San José de Uchupiamonas, a 500 m antes de llegar al arroyo Turnia, pasando la escuela 3 de Mayo.","-68.3372222","-14.5675",NA,NA,"1693.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-48","1",NA
"800","2020-08-22 08:34:00-03","MO","MOBOT","1898233","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (USZ)",NA,NA,NA,"L. Cayola|et al.","Cayola Pérez 279","2003","4","22","Bolivia","La Paz","Franz Tamayo","Parque Nacional-ANMI Madidi, Senda Apolo-San Jose de Uchupiamonas, a media hora de 3 de Mayo, hacia Turnia. Parcela temporal de muestreo (0,07 ha)100.","-68.3344444","-14.5608333",NA,NA,"1824.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-11","1",NA
"801","2016-04-29 08:58:00-03","MO","MOBOT","1921561","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (USZ)",NA,NA,NA,"Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas","Fuentes Claros 5602","2003","11","5","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi,entre Pata y Virgen del Rosario.","-68.6827778","-14.6152778",NA,NA,"1220.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","6",NA
"802","2020-06-28 07:29:00-03","MO","MOBOT","1937289","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (USZ)",NA,NA,NA,"Alejandro Araujo M.","Araujo Murakami 607","2003","11","5","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Entre Pata y Virgen del Rosario.","-68.6827778","-14.6155556",NA,NA,"1220.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-06","6",NA
"803","2008-05-27 22:02:00-03","MO","MOBOT","2075454","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.",NA,NA,NA,NA,"John D. Dwyer","Dwyer 6121","1964","7","31","Peru","Huánuco",NA,"Highway, various locations between Lima and Chinchao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2009-07-15 23:36:00-03","MO","MOBOT","2182902","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ronald Liesner",NA,NA,NA,"Bernie Peyton|S.Tilney Peyton","Peyton 1167","1982","9","6","Peru","Cusco","Urubamba","Quillabamba, Santa Teresa, on a hillside called Mandornilloc, .5 km W of La Playa.","-72.78333","-12.81666",NA,NA,"2305.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA
"805","2020-03-18 04:38:00-03","MO","MOBOT","2205369","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G.P. Lewis (K)",NA,NA,NA,"Isau Huamantupa|Yorka Gutiérrez|G. Huallparimachi","Huamantupa Chuquimaco 3867","2003","11","23","Peru","Cusco","Urubamba","Dist. Machu Picchu, trocha Hiran Bingan, Bosque Seco Secundario","-72.51666","-13.15",NA,NA,"3000.00000000","3500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"806","2017-05-16 10:20:00-03","MO","MOBOT","2206888","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.Liesner (MO)",NA,NA,NA,"Efraín Suclli","Suclli Montañés 1056","2003","6","18","Peru","Cusco",NA,"Dist. Santa Ana, Tunquimayo, Bosque Montano","-72.9333333","-13.05",NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"807","2015-11-12 14:37:00-02","MO","MOBOT","2376876","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.Liesner (MO)",NA,NA,NA,"M. Mamani S.","Mamani Solorzano 339","2003","9","25","Peru","Cusco","Paucartambo","Dtto. Kosñipata. Predio Wayquicha.",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"808","2019-01-25 04:35:00-02","MO","MOBOT","2736823","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G.P. Lewis (K)",NA,NA,NA,"Luis Valenzuela G.|Efraín Suclli|V. Chama|J. Latorre","Valenzuela Gamarra 4058","2004","10","13","Peru","Cusco","Quispicanchis","Dist. Marcapata, Quincemil, Bosque Secundario.","-70.89694","-13.49277",NA,NA,"2800.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA
"809","2013-06-02 05:38:00-03","MO","MOBOT","2739715","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G.P. Lewis (K)",NA,NA,NA,"Washington L. Galiano|Efraín Suclli","Galiano 5685","2004","4",NA,"Peru","Cusco","La Convención","Dist. Huayopata, Amaybamba, Huyro, Santa María. Bosque Intervenido, Cultivos.","-72.63527","-13.00527",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"810","2011-02-12 21:46:00-02","MO","MOBOT","2747772","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G.P. Lewis (K)",NA,NA,NA,"Gloria Calatayud|Isau Huamantupa|Belizario Gonzales","Calatayud Hermosa 2846","2004","9","22","Peru","Cusco","La Convención","Dist. Santa Ana, Tunquimayo. Bosque Primario.","-72.83694","-12.91027",NA,NA,"2675.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"811","2012-04-12 05:10:00-03","MO","MOBOT","2756518","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|Evert Cuevas","Fuentes Claros 8613","2005","6","23","Bolivia","La Paz","Franz Tamayo","ANMI Apolobamba, Keara Bajo, ca. 1 km bajando por camino a Mojos. Bosque de ceja de monte inferior pluvial con Escallonia myrtilloides var. patens y Myrsine spp. Inventario fitosociologico Madidi 41. Plantas alcoholizadas.","-69.07361","-14.6975",NA,NA,"3205.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-62","5",NA
"812","2009-09-08 18:32:00-03","MO","MOBOT","2770266","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Fuentes (LPB)",NA,NA,NA,"F. Miranda|Rúben Huanca|Pamela Mollinedo","Miranda Aviles 717","2005","4","18","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Carpa, subiendo al N del puente. Bosque montano estacional con Nectandra, Miconia y Hieronyma.","-68.81972","-15.20777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","4",NA
"813","2020-07-17 17:03:00-03","MO","MOBOT","3081442","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","A. Araujo-M. (LPB)",NA,NA,NA,"Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona","Araujo Murakami 2869","2006","9","16","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba. Charazani-Camata.","-68.9502778","-15.1819445",NA,NA,"2809.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-03","4",NA
"814","2019-01-25 04:35:00-02","MO","MOBOT","3112015","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G.P. Lewis (K)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 4583","2005","1","21","Peru","Cusco","Urubamba","Dist. Machu Picchu, Pampacahua, Km 94, Bosque Secundario","-72.26666","-13.1",NA,NA,"2376.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"815","2019-01-25 04:35:00-02","MO","MOBOT","3112819","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G.P. Lewis (K)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 5361","2005","4","15","Peru","Cusco","La Convención","Dist. Santa Teresa, Yanatile, Bosque Secundario","-72.38333","-13.08333",NA,NA,"1935.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"816","2009-10-12 20:47:00-03","MO","MOBOT","3174548","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","D.A. Neill",NA,NA,NA,"Harvey E. Stork|Ovid B. Horton","Stork 10302","1939","1","8","Peru","Huancavelica","Tayacaja","Quebrada, southeast of Salcabamba; shrubland, loam with gravel.",NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2011-04-07 16:02:00-03","MO","MOBOT","3174666","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ronald Liesner",NA,NA,NA,"H. W. Doppelbauer|H. Doppelbauer","Doppelbaur s.n.","1969","2","28","Peru","Cusco","Urubamba","Puente Ruinas and Machu Picchu.",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2008-05-27 22:02:00-03","MO","MOBOT","3174830","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ronald Liesner",NA,NA,NA,"William G. D'Arcy","D'Arcy 13785B","1980","5",NA,"Peru","Cusco",NA,"Near railroad station. Machupichu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2010-10-07 15:27:00-03","MO","MOBOT","3174845","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R. Fortunato",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 18027","1966","7","6","Brazil","Distrito Federal",NA,"Cerrado and wet slope, Sobradinho, ca. 20 km. E of Brasília.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2008-05-27 22:02:00-03","MO","MOBOT","3174926","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G. Hatschbach",NA,NA,NA,"J. Cordeiro","Cordeiro 67","1985","7","3","Brazil","Paraná",NA,"S. Luis do Puruna (mun. Balsa Nova).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2010-01-01 05:41:00-02","MO","MOBOT","3175035","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.",NA,NA,NA,NA,"Henry H. Rusby","Rusby 343","1890",NA,NA,"Bolivia",NA,NA,"Yungas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2011-12-08 09:32:00-02","MO","MOBOT","3175044","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ronald Liesner",NA,NA,NA,"José Steinbach","Steinbach G. 8833","1929","1","19","Bolivia","Cochabamba","Chapare","Incachaca",NA,NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"823","2009-07-17 14:12:00-03","MO","MOBOT","3175063","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R. Fortunato",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 7868","1965","8","25","Brazil","Distrito Federal",NA,"Cerrado. Chapada da Contagem, ca. 20 km. E. of Brasília.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2010-10-07 15:27:00-03","MO","MOBOT","3175150","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R. Fortunato",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 15623","1966","5","4","Brazil","Distrito Federal",NA,"Gallery forest, lower slopes of Chapada da Contagem, ca. 15 km. N.E. of Brasília.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2010-01-01 20:51:00-02","MO","MOBOT","3175166","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ronald Liesner",NA,NA,NA,"Michael O. Dillon|James Aronson|Alan Herrera|Paul E. Berry","Dillon 1112","1978","7","17","Peru","Puno",NA,"Ollachea to San Gabon.","-70.47888","-13.66194",NA,NA,"1000.00000000","2000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2013-05-07 06:03:00-03","MO","MOBOT","3175245","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ronald Liesner",NA,NA,NA,"Ynés Mexia","Mexia 4281","1935","12","6","Bolivia","La Paz","Nor Yungas","Coroica to cemetery brush on hill.",NA,NA,NA,NA,"2025.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2008-08-07 03:32:00-03","MO","MOBOT","3175284","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.H. Fortunato",NA,NA,NA,"Nur Ritter|M. Ritter","Ritter 1461","1994","12","29","Bolivia","La Paz","Nor Yungas","Inca Trail: ca. 5 km below the town of Sandalani. Common in this area, but much more abundant at somewhat higher elevation. Bosque Húmedo Montano.",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2011-09-14 12:00:00-03","MO","MOBOT","3175409","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ronald Liesner",NA,NA,NA,"José Steinbach","Steinbach G. 5722","1921","8","25","Bolivia","Cochabamba","Chapare","Incachaca Prov. Sacaba. Cerro pedregoso.","-65.87194","-17.20277",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"829","2008-08-07 03:32:00-03","MO","MOBOT","3175496","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.H. Fortunato",NA,NA,NA,"Nur Ritter","Ritter 1543","1995","2","12","Bolivia","Cochabamba","Chapare","Comunidad Incachaca. The road between Incachaca and Yerva Buena Pampa. Bosque Húmedo Montano.","-65.8166667","-17.2333333",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2009-12-05 05:17:00-02","MO","MOBOT","3175642","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 69164","1999","5","18","Brazil","Espírito Santo",NA,"Forno Grande (Mun. Castelo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2010-10-07 15:27:00-03","MO","MOBOT","3175769","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R. Fortunato",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 15524","1966","5","1","Brazil","Distrito Federal",NA,"Cerrado, ca. 3 km. s. of Sobradinho.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2008-05-27 22:02:00-03","MO","MOBOT","3175858","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.",NA,NA,NA,NA,"James A. Duke","Duke 17372","1974","5","17","Bolivia",NA,NA,"Common near Arapat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2008-05-27 22:02:00-03","MO","MOBOT","3175921","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.H. Fortunato",NA,NA,NA,"James A. Duke","Duke 17291","1974","5","17","Bolivia",NA,NA,"Shrub near Cocoico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2013-05-07 06:03:00-03","MO","MOBOT","3176076","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ronald Liesner",NA,NA,NA,"Ynés Mexia","Mexia 7802","1935","12","6","Bolivia","La Paz","Nor Yungas","Coroica to cemetary; brushy hillside.",NA,NA,NA,NA,"2025.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2013-08-23 04:12:00-03","MO","MOBOT","3176093","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.H. Fortunato",NA,NA,NA,"Elizabeth L. Besse","Besse 1754","1983","1","22","Bolivia","La Paz","Nor Yungas","La Paz-Coroico. Km 75.",NA,NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2009-07-15 15:13:00-03","MO","MOBOT","3176249","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.H. Fortunato",NA,NA,NA,"Sigrid Liede|Jim Conrad","Liede 3143","1993","3","13","Bolivia","La Paz",NA,"Power Station Harca and Power Station Churuaquani, at bridge crossing stream (Zongo Valley). Roadside, along a little stream.","-68.11666","-16.25",NA,NA,"1650.00000000","3000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
