"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","locality","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"45","2016-09-29 18:47:00-03","NY","NYBG","806410","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","L. Riedel","301","1824","06",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00806410","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,"NY00806410_01","Pr. Prados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","854813","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","A. F. M. Glaziou","21674","1896",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928062' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854813","Magnoliophyta","Asterales","DC.","Goiás",NA,NA,NA,NA,NA,"NY00854813_01",NA,"N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","854821","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","H. S. Irwin","9955","1965","11","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928165' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854821","Magnoliophyta","Asterales","DC.","Goiás","Cristalina","-47.6","-16.80422","1175","1175","NY00854821_01","Serra dos Cristais, ca. 6 km S. of Cristalina","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","854846","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. A. Ratter","R3164","1976","06","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854846","Magnoliophyta","Asterales","DC.","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00854846_01","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","784941","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten","2894","1961","06","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00784941","Magnoliophyta","Asterales","DC.","São Paulo","Sao José dos Campos","-45.88","-23.1703",NA,NA,"NY00784941_01","Ca. 8 1/2 km. S of main plaza at Sao José dos Campos, (along highway to Paraibuna), and 0.4 km. further south along dirt road.","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","854842","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","L. Emygdio de Mello Filho","20324","1989","07","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854842","Magnoliophyta","Asterales","DC.","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00854842_01","Plano Piloto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-29 18:47:00-03","NY","NYBG","806407","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. B. E. Pohl","2838",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796061' target='other'> <mi>dwc_moreinfo</mi></a>","NY00806407","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,"NY00806407_01","Inter Corollino et Cazada Telha, Caldas nonovas.","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","854829","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","E. P. Heringer","590","1978","08","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928221' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854829","Magnoliophyta","Asterales","DC.","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00854829_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1018634","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","D. Sasaki","565","2003","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1261446' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018634","Magnoliophyta","Asterales","DC.","São Paulo","Pedregulho","-47.2772","-20.1578","720","720","NY01018634_01","Estreito. Usina de Estreito (Acampamento de Estreito).","J. Semir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00750259","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. T. Prance","58171","1964","07","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=877830' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750259","Magnoliophyta","Asterales","DC.","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00750259_01","Road Brasília-Paranóa","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","784929","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","H. S. Irwin","14825","1966","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150433' target='other'> <mi>dwc_moreinfo</mi></a>","NY00784929","Magnoliophyta","Asterales","DC.","Bahia",NA,NA,NA,"850","850","NY00784929_01","Near Rio Piau, ca. 150 km. S.W. of Barreiras. (Drainage of the Rio Corrente, Western Bahia)","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","163363","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","C. F. P. von Martius","728",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00163363","Magnoliophyta","Asterales","DC.",NA,NA,NA,NA,NA,NA,"NY00163363_01","Brasilia",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","854811","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","A. P. Duarte","8283","1964","07","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928047' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854811","Magnoliophyta","Asterales","DC.","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00854811_01","Convênio Florestal de Brasília","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","784935","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","I. Mimura","451","1962","07","11","South America","Brazil","sheet",NA,"(planta 3 inteira em 2 partes) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150437' target='other'> <mi>dwc_moreinfo</mi></a>","NY00784935","Magnoliophyta","Asterales","DC.","São Paulo","Sao José dos Campos","-45.88","-23.1703",NA,NA,"NY00784935_01","Ca. 8,3 km SSE em linha reta da praça principal de Sao José dos Campos.","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","784934","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","I. Mimura","451","1962","07","11","South America","Brazil","sheet",NA,"(planta 3 inteira em 2 partes) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00784934","Magnoliophyta","Asterales","DC.","São Paulo","Sao José dos Campos","-45.88","-23.1703",NA,NA,"NY00784934_01","Ca. 8,3 km SSE em linha reta da praça principal de Sao José dos Campos.","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 18:47:00-03","NY","NYBG","806409","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","W. J. Burchell","4713","1827","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796072' target='other'> <mi>dwc_moreinfo</mi></a>","NY00806409","Magnoliophyta","Asterales",NA,"São Paulo",NA,NA,NA,NA,NA,"NY00806409_01","Varge do Carmo by Rio Road.","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","784932","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","P. K. H. Dusén","10080","1910","07","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150431' target='other'> <mi>dwc_moreinfo</mi></a>","NY00784932","Magnoliophyta","Asterales","DC.","Paraná",NA,NA,NA,NA,NA,"NY00784932_01","Inter Jaguariahyva et Fabio Rego, in campo limpo.","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","784938","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","I. Mimura","451","1962","07","11","South America","Brazil","sheet",NA,"(planta 5 em 3 pedaços) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150446' target='other'> <mi>dwc_moreinfo</mi></a>","NY00784938","Magnoliophyta","Asterales","DC.","São Paulo","Sao José dos Campos","-45.88","-23.1703",NA,NA,"NY00784938_01","Ca. 8,3 km SSE em linha reta da praça principal de Sao José dos Campos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","854825","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","P. H. Davis","D60034","1976","07","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854825","Magnoliophyta","Asterales","DC.","Distrito Federal","Brasília","-47.9294","-15.7797","1100","1100","NY00854825_01","Fazenda Agua Limpa, 30 km S. of Brasilia University.","N. F. F. MacLeish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","806412","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. A. Granja e Barros","101","1980","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796137' target='other'> <mi>dwc_moreinfo</mi></a>","NY00806412","Magnoliophyta","Asterales","DC.","Distrito Federal","Brasília","-48.1069444","-15.7388889",NA,NA,"NY00806412_01","Estaçao Biológica Experimental da Universidade de Brasília.","J. F. Pruski",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","854832","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. M. Pires","57901","1964","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854832","Magnoliophyta","Asterales","DC.","Goiás","Hidrolândia","-49.2281","-16.9622",NA,NA,"NY00854832_01","30 km. ao Sul de Goiãnia.","H. E. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-29 20:46:00-03","NY","NYBG","854833","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Gardner","X4817","1842",NA,NA,"South America","Brazil","sheet",NA,"Comm. am. Shuttleworth 1842. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854833","Magnoliophyta","Asterales",NA,"Minas Gerais",NA,NA,NA,NA,NA,"NY00854833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","784944","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten","2017","1960","06","22","South America","Brazil","sheet",NA,"(stem 3 of plant 3) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150435' target='other'> <mi>dwc_moreinfo</mi></a>","NY00784944","Magnoliophyta","Asterales","DC.","São Paulo","Bragança Paulista","-46.5400009155273","-22.9500007629395","850","850","NY00784944_01","14.6 km. west along road from RR viaduct at Bragança Paulista. Disjunct area of campo cerrado, about 300 m. south of highway.","N. F. F. MacLeish","17597","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1145555","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","G. Eiten","3295","1961","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320489' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145555","Magnoliophyta","Asterales","(DC.) Baker","São Paulo","Pirassununga","-47.375621","-21.941912",NA,NA,"NY01145555_01","Emas, Univ. of Sao Paulo Biological Station. 200 m from RR.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-01-28 13:11:01-03","MCN-PUC-MINAS","HPUC-MG","ANG3990","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M.Valentina W.","144",NA,NA,NA,NA,"Brasil",NA,NA,"Botão floral branco. Altura 1m. UTM: 7749203 x; 590427 y.",NA,NA,NA,NA,"Minas Gerais","Nova Lima","-43.966944","-20.208611","1.4","1.4",NA,NA,"M.Valentina W.",NA,NA,NA,"43º58'01''W","20°12'31''S",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 11:07:19-03","UNESP-IBB","BOTU","23504","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Campos, C.J.","95","2002","07","18",NA,"Brasil",NA,NA,"Cerrado. Arbusto de 1m de latura, inflorescência, com flores lilales e frutos.; Coleção: Biota - Cerrado Pratânia","BOTU023504",NA,NA,"DC.","São Paulo","Pratânia","-48.743278","-22.813944",NA,NA,NA,"Reserva Particular Palmeira da Serra","Campos, C.J.",NA,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 11:07:19-03","UNESP-IBB","BOTU","23465","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Campos, C.J.","56","2002","07","17",NA,"Brasil",NA,NA,"Cerrado. Planta herbácea; 0,6m de altura, inflorescência roxa.; Coleção: Biota - Cerrado Pratânia","BOTU023465",NA,NA,"DC.","São Paulo","Pratânia","-48.743278","-22.813944",NA,NA,NA,"Reserva Particular Palmeira da Serra","Campos, C.J.",NA,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-08 11:07:19-03","UNESP-IBB","BOTU","23434","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Campos, C.J.","25","2002","07","15",NA,"Brasil",NA,NA,"Planta de 1 m de altura, flores lilás","BOTU023434",NA,NA,"DC.","São Paulo","Botucatu","-48.523889","-23.048611",NA,NA,NA,NA,"Campos, C.J.",NA,NA,NA,"48°31'26w","23°02'55s",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 11:07:23-03","UNESP-IBB","BOTU","13507","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Bicudo, L.R.H.","493","1986","02","13",NA,"Brasil",NA,NA,"Planta de 60 cm de altura em botão folhas cor de prata","BOTU013507",NA,NA,"(DC.) Baker","São Paulo","Botucatu","-48.738611","-22.9",NA,NA,NA,"À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296",NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:28:49-03","UNESP-IBB","BOTU","867","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Amaral Jr., A.","662","1971","06","09",NA,"Brasil",NA,NA,"Arbusto com flores lilazes, planta toda pilosa assumindo um aspecto prateado, folhas coriaceas, pilosas","BOTU000867",NA,NA,"(DC.) Baker","São Paulo","Botucatu",NA,NA,NA,NA,"BOTU000867","A 2 km de Rubião Júnior pela estrada que liga Rubião ao aeroporto",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:28:49-03","UNESP-IBB","BOTU","9348","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Handro, O.","499","1955","07","19",NA,"Brasil",NA,NA,"Arbusto do cerrado, flores roxas","BOTU009348",NA,NA,"(DC.) Baker","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,"Perto de Padua Salles , Reserva Florestal","Handro, O.",NA,NA,NA,"9999","9999","1955","07","29",NA,NA,NA,NA,NA
"76","2021-02-18 09:28:49-03","UNESP-IBB","BOTU","3872","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Manetti Filho, J.","11","1973","11","30",NA,"Brasil",NA,NA,"Planta de 60 cm de altura, não tem latex, folhas amarelas","BOTU003872",NA,NA,"(DC.) Baker","São Paulo","Botucatu",NA,NA,NA,NA,NA,"A 1,5 km distante da F.C.M.B.B a sudoeste",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:28:49-03","UNESP-IBB","BOTU","12565","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Gemtchújnicov, I.D.",NA,"1968","05","30",NA,"Brasil",NA,NA,"Planta de até 80 cm","BOTU012565",NA,NA,"(DC.) Baker","São Paulo","Botucatu",NA,NA,NA,NA,"BOTU012565",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 11:07:23-03","UNESP-IBB","BOTU","13505","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Bicudo, L.R.H.","305","1986","01","15",NA,"Brasil",NA,NA,"Flores miúdas de cor lilás, sem odor","BOTU013505",NA,NA,"(DC.) Baker","São Paulo","Botucatu","-48.738611","-22.9",NA,NA,NA,"À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296",NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-08 11:07:23-03","UNESP-IBB","BOTU","25087","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Pilla, M.A.C.","macp 09/77/07","2004","10","10",NA,"Brasil",NA,NA,"Imbuva, gondó; folhas comestíveis; herbácea","BOTU025087",NA,NA,"(DC.) Baker","São Paulo","Natividade da Serra","-45.25","-23.416667",NA,NA,"BOTU025087","Horta de uma casa no bairro rural Vargem Grande","Souza, V.C.",NA,NA,NA,"45°15'w","23°25's",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-18 09:28:49-03","UNESP-IBB","BOTU","9349","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Kuhlmann, M.","2001","1949","08","30",NA,"Brasil",NA,NA,"Cerrado","BOTU009349",NA,NA,"(DC.) Baker","São Paulo","São José dos Campos",NA,NA,NA,NA,NA,NA,"Kuhlmann, M.",NA,NA,NA,"9999","9999","1950","04","11",NA,NA,NA,NA,NA
"81","2021-02-08 11:07:23-03","UNESP-IBB","BOTU","13504","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Bicudo, L.R.H.","1199","1986","06","03",NA,"Brasil",NA,NA,"Planta de 1 m de altura, flores lilás sem odor","BOTU013504",NA,NA,"(DC.) Baker","São Paulo","Botucatu","-48.738611","-22.566667",NA,NA,NA,"À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296",NA,NA,NA,NA,"48°44'19w","22°34's",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-08 11:07:23-03","UNESP-IBB","BOTU","13511","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Bicudo, L.R.H.","1266","1986","06","30",NA,"Brasil",NA,NA,"Planta de 1 m de altura ,papus branco, corola lilás, estígma lilás, sem odor","BOTU013511",NA,NA,"(DC.) Baker","São Paulo","Botucatu","-48.738611","-22.566667",NA,NA,NA,"À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296",NA,NA,NA,NA,"48°44'19w","22°34's",NA,NA,NA,NA,NA,NA,NA,NA
