"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","typeStatus","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"102","2020-08-20 14:57:11-03","UFSC","FLOR","5292","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Reis, A.","Reis, A.; Botozzo","260","1981","01","29",NA,"Brasil","Santa Catarina","Morro do Ribeirão, Ilha de Santa Catarina.",NA,"árvore, Fruto Imaturo, verde, 30m altura","FLOR0005292","FLOR0005292","200","200","Florianópolis","-48.5491981506348","-27.596700668335","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-20 14:57:11-03","UFSC","FLOR","5293","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Reis, A.","Klein, R.M.; Bresolin, A. & Lourteig, A.","7693","1967","12","20",NA,"Brasil","Santa Catarina","Saco Grande, Ilha de Santa Catarina.",NA,"árvore, flor amarela, 20m altura","FLOR0005293","FLOR0005293","300","300","Florianópolis","-48.5491981506348","-27.596700668335","27000","auto",NA,"1982",NA,"04","14",NA,NA,NA,NA,NA
"104","2020-08-20 14:57:11-03","UFSC","FLOR","5291","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Reis, A.","Klein, R.M.; Bresolin, A.","8012","1968","12","17",NA,"Brasil","Santa Catarina","Tapera, Ribeirão, Ilha de Santa Catarina.",NA,"árvore, flor amarela, Fruto Maduro, alaranjado, 15m altura","FLOR0005291","FLOR0005291","100","100","Florianópolis","-48.5491981506348","-27.596700668335","27000","auto",NA,"1982",NA,"04","14",NA,NA,NA,NA,NA
"105","2020-08-20 20:39:32-03","UFSC","FLOR","5308","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Reis, A.","Klein, R.M.; Bresolin, A.","7737a","1968","06","25",NA,"Brasil","Santa Catarina","Vargem Grande, Ilha de Santa Catarina.",NA,"árvore, flor sem, 15m altura. Planta estéril.","FLOR0005308","FLOR0005308","150","150","Florianópolis","-48.5491981506348","-27.596700668335","27000","auto",NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-08-20 14:57:11-03","UFSC","FLOR","7264","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Reis, A.","Bresolin, A.","1347","1979","08","29",NA,"Brasil","Santa Catarina","Matadouro",NA,"árvore, 12m altura, fruto desenvolvido verde Habitat: capoeira, pastagem","FLOR0007264","FLOR0007264_01 FLOR0007264_02","500","500","Rio do Sul","-49.6431007385254","-27.2141990661621","15163","auto",NA,"1985",NA,"06","13",NA,NA,NA,NA,NA
"107","2021-03-04 15:44:30-03","IF","SPSF","23855","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,NA,"M.C.H.Mamede","359","1990","12","17","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395","55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-04 15:44:30-03","IF","SPSF","35354","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm) R. E Fries","J.B.Baitello","J.B.Baitello & O.T. Aguiar & F.T.Rocha","1772","1999","12","07","América do Sul","Brasil","SP","Parque Estadual",NA,"COLETA: XLS: SPSFNovo; Árvoe 18m altura; GEOGRAFIA: região da Praia do Jabaquara, próximo de curso d'água&nf;;",NA,NA,NA,NA,"Ilhabela","-45.3499984741211","-23.7700004577637","23719","auto",NA,"2005","Magnoliopsida","09","30",NA,NA,NA,NA,NA
"109","2021-03-04 15:44:30-03","IF","SPSF","27399","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,NA,"J.B.Baitello","896","2000","10","27","América do Sul","Brasil","SP","Parque Estadual",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: regiao do Jabaquara&nf;;",NA,NA,NA,NA,"Ilhabela","-45.3499984741211","-23.7700004577637","23719","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-04 15:44:30-03","IF","SPSF","00392","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,NA,"M.Koscinski",NA,"1938","11","01","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-04 15:44:30-03","IF","SPSF","03163","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,NA,"D.Bento Pickel",NA,"1947","12","09","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-04 15:44:30-03","IF","SPSF","06252","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,NA,"M.Koscinski","107A","1930","12","01","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: no parque&nf;;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-04 15:44:30-03","IF","SPSF","06321","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm) R. E Fries","J.A.Pastore","B.Braga",NA,"1943","12","01","América do Sul","Brasil","SP","P.E.Capital",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Num jardim;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,"2009","Magnoliopsida","07","13",NA,NA,NA,NA,NA
"114","2021-03-04 15:44:30-03","IF","SPSF","39143","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm) R. E Fries","G.A.D.C. Franco","R.Esteves & R.C.Sousa & H.F.A.Pereira & C.D.Lima","273","2007","11","14","América do Sul","Brasil","SP","Parque Estadual do Jaraguá",NA,"COLETA: Árvore, 22m. Flores creme amareladas. Botões esverdeados.; GEOGRAFIA: Trilha do Lago;",NA,NA,"813","813","São Paulo","-46.756944","-23.460556",NA,NA,NA,"2007","Magnoliopsida","11","14",NA,NA,NA,NA,NA
"115","2021-03-04 15:44:30-03","IF","SPSF","01224","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,NA,"D.Bento Pickel",NA,"1943","01","09","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-04 15:44:30-03","IF","SPSF","06279","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,NA,"M.Koscinski","168","1929","11","30","América do Sul","Brasil","SP","Parque Estadual do Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-04 15:44:30-03","IF","SPSF","07282","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,NA,"M.A. Cunha",NA,"1951","11","23","América do Sul","Brasil","SP","Parque Estadual do Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"118","2021-02-08 12:31:49-03","UFRGS","ICN","098247","S","Plantae","Dicotyledon",NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","R.E.Fr.","Záchia, R","Záchia, R","1233","1992","11","26","América do Sul","Brasil","RS","Estação Experimental Fitotécnica de Osório.",NA,"Cultivada no pomar.","ICN00029619",NA,NA,NA,"Maquiné","-50.2071990966797","-29.6749992370605","28094","auto",NA,"2016",NA,"05","25",NA,NA,NA,NA,NA
"119","2021-02-08 12:31:49-03","UFRGS","ICN","098246","S","Plantae","Dicotyledon",NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","R.E.Fr.","Záchia, R","Záchia, R","1274","1993","03","14","América do Sul","Brasil","RS","Estação Experimental Fitotécnica de Osório.",NA,"Árvore 3m altura.; Cultivada no pomar.","ICN00029620",NA,NA,NA,"Maquiné","-50.2071990966797","-29.6749992370605","28094","auto",NA,"2016",NA,"05","25",NA,NA,NA,NA,NA
"120","2019-11-21 09:58:28-03","IBt","SP","8897","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Fries, RE","Correa","CGG4578",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,"SP022390","SP022390",NA,NA,"Araraquara","-48.1699981689453","-21.7900009155273","29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-21 09:58:28-03","IBt","SP","14509","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Murray, NA","Leme, A","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,"SP009094","SP009094",NA,NA,"Araras","-47.3800010681152","-22.3500003814697","22739","auto",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-21 09:58:28-03","IBt","SP","268354","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Leitão Filho, HF","Daniel, A","s.n.","1968","10","12",NA,"Brasil","São Paulo","Fazenda Santa Elisa, Monjolinho",NA,NA,"SP009090","SP009090",NA,NA,"Campinas","-47.060001373291","-22.8999996185303","23900","auto",NA,"1968",NA,"10","16",NA,NA,NA,NA,NA
"123","2019-11-21 09:58:28-03","IBt","SP","24012","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Murray, NA","Sampaio, AN","286","1928","11","18",NA,"Brasil","São Paulo","Sítio do Sr. Lunardi",NA,NA,"SP009093","SP009093",NA,NA,"Campinas","-47.060001373291","-22.8999996185303","23900","auto",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 09:58:28-03","IBt","SP","247193a","Carpo","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Cordeiro, I","Mamede, MCH; Gomes da Silva, SJ; Piacentin, EP","359","1990","12","17",NA,"Brasil","São Paulo","Reserva Ecológica Juréia-Itatins, Trilha do Imperador, Maciço da Juréia",NA,"Árvore 15 m alt, botões esverdeados, tépalas creme amareladas, frutos imaturos verdes","SP009086","SP009086","150","150","Iguape","-47.5499992370605","-24.7000007629395","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 09:58:28-03","IBt","SP","247193","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Cordeiro, I","Mamede, MCH; Gomes da Silva, SJ; Piacentin, EP","359","1990","12","17",NA,"Brasil","São Paulo","Reserva Ecológica Juréia-Itatins, Trilha do Imperador, Maciço da Juréia",NA,"Árvore 15 m alt, botões esverdeados, tépalas creme amareladas, frutos imaturos verdes","SP009085","SP009085","150","150","Iguape","-47.5499992370605","-24.7000007629395","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 09:58:28-03","IBt","SP","39693","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Gehrt, A","s.n.","1938","09","23",NA,"Brasil","São Paulo",NA,NA,"Árvore de forma cônica, muito ornamental","SP009087","SP009087",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 09:58:28-03","IBt","SP","31158","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Murray, NA","Koscinsky, M","192","1933","11","14",NA,"Brasil","São Paulo","Horto Florestal",NA,NA,"SP009091","SP009091",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 09:58:28-03","IBt","SP","53500","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Handro, O","Handro, O","s.n.","1945","11","17",NA,"Brasil","São Paulo","Jardim Botânico",NA,NA,"SP009092","SP009092",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 09:58:28-03","IBt","SP","76791","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Eiten, G; Eiten, LT","s.n.","1961","11","11",NA,"Brasil","São Paulo","Parque do Estado, Instituto de Botânica",NA,NA,"SP009089","SP009089",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 09:58:28-03","IBt","SP","350254","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Hoehne, W","s.n.","1944","10","19",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,"SP009088","SP009088",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
