"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"626","2019-11-13 11:14:09-03","USP","SPF","61489","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Anônimo","Hoehne, W","5525","1964","01","24","Brasil","Espírito Santo",NA,"Arredores de Guaraparí.",NA,NA,NA,NA,NA,NA,"SPF00061489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-13 11:14:09-03","USP","SPF","31217","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Furlan, A","Mattos-Silva, LA","837","1980","06","16","Brasil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"SPF00031217",NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,"1983","06","10",NA,NA,NA,NA
"628","2019-11-13 11:14:09-03","USP","SPF","43519","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Siqueira, JC","Morretes, BL","s.n.","1985","09","02","Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"SPF00043519",NA,NA,NA,NA,NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-13 11:14:09-03","USP","SPF","201637","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Siqueira, JC","Miranda, AM","4026","2002","10","01","Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"SPF00201637",NA,NA,NA,NA,NA,NA,NA,NA,"8269","auto",NA,"2003",NA,NA,NA,NA,NA,NA
"630","2019-11-13 11:14:09-03","USP","SPF","186055","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Senna, LR","Paganotti, NA","18","2008","07","10","Brasil","Rio Grande do Norte","Natal","praia da Redinha.","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"SPF00186055",NA,NA,NA,NA,NA,NA,NA,NA,"12751","auto",NA,"2009","01",NA,NA,NA,NA,NA
"631","2019-11-13 11:14:09-03","USP","SPF","186056","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Senna, LR","Paganotti, NA","19","2008","07","10","Brasil","Rio Grande do Norte","Natal","praia da Redinha.","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"SPF00186056",NA,NA,NA,NA,NA,NA,NA,NA,"12751","auto",NA,"2009","01",NA,NA,NA,NA,NA
"632","2019-11-13 11:14:09-03","USP","SPF","186057","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Senna, LR","Paganotti, NA","20","2008","07","10","Brasil","Rio Grande do Norte","Natal","praia da Redinha.","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"SPF00186057",NA,NA,NA,NA,NA,NA,NA,NA,"12751","auto",NA,"2009","01",NA,NA,NA,NA,NA
"633","2019-11-13 11:14:09-03","USP","SPF","187440","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","et al.; Rezende, AP","Rezende, AP","s.n.","2008","11","15","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"SPF00187440",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,"2008",NA,NA,NA,NA,NA,NA
"634","2019-11-13 11:14:09-03","USP","SPF","16392","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Furlan, A","Rawitscher, FK","s.n.","1947","05","16","Brasil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,NA,NA,"SPF00016392",NA,NA,NA,NA,NA,NA,NA,NA,"18989","auto",NA,"1983","06","10",NA,NA,NA,NA
"635","2019-11-13 11:14:09-03","USP","SPF","86474","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Siqueira, JC","Andrade, MAB","s.n.","1962","05","17","Brasil","São Paulo","Guarujá","Ilha de Santo Amaro, Praia de Iporanga. Dunas.","-46.25","-23.9899997711182",NA,NA,NA,NA,"SPF00086474",NA,NA,NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-13 11:14:09-03","USP","SPF","108083","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Siqueira, JC","Souza, VC","9209","1995","10","07","Brasil","São Paulo","Itanhaém","Praia de Suarão.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"SPF00108083",NA,NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-13 11:14:09-03","USP","SPF","118681","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Senna, LR","Faria, AD","96283","1996","07","25","Brasil","São Paulo","Paulínia",NA,"-47.1500015258789","-22.7600002288818",NA,NA,NA,NA,"SPF00118681",NA,NA,NA,NA,NA,NA,NA,NA,"11851","auto",NA,"2009","01",NA,NA,NA,NA,NA
"638","2019-11-13 11:14:09-03","USP","SPF","10769","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Anônimo","Hoehne, W","s.n.","1941","06",NA,"Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,"SPF00010769",NA,NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-13 11:14:09-03","USP","SPF","96261","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Anônimo","Magenta, MAG","8","1994","11","14","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"SPF00096261",NA,NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-13 11:14:09-03","USP","SPF","96262","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Anônimo","Magenta, MAG","4","1994","11","14","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"SPF00096262",NA,NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"641","2021-03-15 18:24:20-03","USP","SPF","12499","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Siqueira, JC","Hoehne, W","s.n.","1949","08","02","Brasil","São Paulo","São Sebastião","Praia Grande.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"SPF00012499",NA,"Arenicola.",NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-13 11:14:09-03","USP","SPF","16414","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Siqueira, JC","Gomide, CIF","s.n.","1946","12","09","Brasil","São Paulo","São Sebastião","Sobre a areia da praia.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"SPF00016414",NA,NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-13 11:14:17-03","USP","SPF","212224","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Siqueira, JC","Krieger, L","CESJ15033","1977","09","03","Brasil","Espírito Santo",NA,"Santa Cruz.",NA,NA,NA,NA,NA,NA,"SPF00212224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982","03",NA,NA,NA,NA,NA
"644","2019-11-13 11:14:17-03","USP","SPF","212228","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Nakhle, SMS","Krieger, L","CESJ10376","1971","04","05","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"SPF00212228",NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,"1982","06",NA,NA,NA,NA,NA
"645","2019-11-13 11:14:17-03","USP","SPF","212227","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Siqueira, JC","Krieger, L","CESJ8716","1970","06","20","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"SPF00212227",NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,"1982","03",NA,NA,NA,NA,NA
"646","2014-04-04 18:26:01-03","PNFM","IRAI","6022","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Cordeiro, J.; Barbosa, E.","Dunaiski Jr, A.","1962","2002","10","17","Brasil","Santa Catarina","São Francisco do Sul","Praia do Ervino","-48.582861","-26.387417","-48.582861","-26.387417","4","4","IRAI00006022",NA,"Erva psamófila na areia da praia, caule vermelho, flores alvas",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA
"647","2021-03-25 13:51:22-03","UNIVILLE","JOI","12872","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","J.C. Melo","Melo-Júnior, J.C.F.","1004","2011","11","09","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual Acaraí.","-48.507778","-26.241944","48º30'28''W","26º14'31''S",NA,NA,"JOI012872","JOI012872","AD/DP; HABITAT: restinga herbácea; HABITO: herbácea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-03-25 13:51:22-03","UNIVILLE","JOI","13475","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","M. Verdi","Verdi, M.","6244","2012","09","27","Brasil","Rio Grande do Sul","Cidreira","Salinas.","-50.185278","-30.1325","50º11'7''W","30º7'57''S","2","2","JOI013475","JOI013475","; HABITO: erva terrícola; TIPO VEGETACIONAL: Restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","27",NA,NA,NA,NA
"649","2021-03-25 13:51:22-03","UNIVILLE","JOI","9","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Hering-Rinnert, C.","Hering-Rinnert, C.","98","2000",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquaras.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000009","JOI000009","Habitat: heliófila - psamófila Habito: herbácea",NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"650","2021-03-25 13:51:22-03","UNIVILLE","JOI","10","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Hering-Rinnert, C.","Hering-Rinnert, C.","99","2000",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquaras.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000010","JOI000010","Habitat: heliófila - psamófila Habito: herbácea",NA,NA,NA,NA,NA,NA,"8793","auto",NA,"1905","06","22",NA,NA,NA,NA
"651","2021-03-25 13:51:22-03","UNIVILLE","JOI","801","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","G. Hatschbach","J. Ziffer Berger","4092603","2004","09","26","Brasil","Santa Catarina","Itapoá","Itapema do Norte.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"JOI000801","JOI000801","; HABITAT: praia; HABITO: herbácea prostrada",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"652","2021-03-25 13:51:22-03","UNIVILLE","JOI","6602","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","J. Meirelles","E.K. Ronchi","13","2007","09","01","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI006602","JOI006602","; HABITAT: mata capoeira; HABITO: erva",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-03-25 13:51:22-03","UNIVILLE","JOI","7733","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","J. Meirelles","T.G. Fendrich","57","2008","09","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI007733","JOI007733","; HABITAT: praia; HABITO: erva",NA,NA,NA,NA,NA,NA,"23627","auto",NA,"2008","09","29",NA,NA,NA,NA
"654","2021-03-25 13:51:22-03","UNIVILLE","JOI","2280","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Björn Mehlhaff","90","2006","08","29","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória, Ilha das Flores.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI002280","JOI002280","; HABITAT: praia arenosa; HABITO: erva repente carnosa",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-10-07 09:18:29-03","UEFS","HUEFS","101734","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","L.R.Senna","Rapini, A.","1271","2005","11","15","Brasil","Bahia","Camaçari","Em frente a Hotel Enseada do Sol.","-38.133333","-12.716667","38W8'","12S43'",NA,NA,"HUEFS0101734","HUEFS0101734","Restinga arenosa à beira mar",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,"2008","04",NA,"Caryophyllanae",NA,NA,NA
"656","2019-10-07 09:18:29-03","UEFS","HUEFS","202869","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","L.Senna","Lima, C.T.","486","2011","04","23","Brasil","Pernambuco","Belo Jardim",NA,"-36.533333","-8.35","36W32'","8S21'","648","648","HUEFS0202869","HUEFS0202869",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,"2015","07",NA,"Caryophyllanae",NA,NA,NA
"657","2019-10-07 09:18:29-03","UEFS","HUEFS","165848","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Roque, A.A.","163","2007","06","28","Brasil","Rio Grande do Norte",NA,"Salina Salmar.",NA,NA,NA,NA,NA,NA,"HUEFS0165848","HUEFS0165848","Ruderal.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"658","2019-10-07 09:18:29-03","UEFS","HUEFS","200144","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","L.Senna","Jardim, J.G.","5944","2011","03","13","Brasil","Rio Grande do Norte","João Câmara","Fazenda Cauaçu.","-35.9325","-5.564167","35W55'57''","5S33'51''","130","130","HUEFS0200144","HUEFS0200144","Caatinga.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,"2015","07",NA,"Caryophyllanae",NA,NA,NA
"659","2019-10-07 09:18:29-03","UEFS","HUEFS","122843","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Miranda, A.M.","881","1993","06","01","Brasil","Pernambuco","Fernando de Noronha","llha da Rata.","-3.166667","-32.416667","3W10'","32S25'",NA,NA,"HUEFS0122843","HUEFS0122843",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"660","2019-10-07 09:18:29-03","UEFS","HUEFS","229356","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Souza, E.B.","3863","2016","03","10","Brasil","Ceará","Camocim","Ilha do Amor. Foz do Rio Coreaú.","-40.839722","-2.885833","40W50'23''","2S53'9''","13","13","HUEFS0229356","HUEFS0229356","Restinga herbácea.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"661","2019-10-07 09:18:29-03","UEFS","HUEFS","246710","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Baez, C.","1530","2018","03","22","Brasil","Rio de Janeiro","Saquarema","Parque Estadual da Costa do Sol. Praia Seca. Restinga de Massambaba. Praia Vilatur.","-42.435278","-22.933889","42W26'7''","22S56'2''","2","2","HUEFS0246710",NA,"Restinga de Massambaba.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"662","2019-10-07 09:18:29-03","UEFS","HUEFS","180403","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Matos, E.N.de","776","2011","11","07","Brasil","Bahia","Valença","Momuncabo-Ponta Grossa.","-38.978333",NA,"38W58'42''","13S14'145''",NA,NA,"HUEFS0180403","HUEFS0180403","Praia",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"663","2019-10-07 09:18:29-03","UEFS","HUEFS","9376","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","L.R.Senna","Lima, J.C.de","112","1984","07","26","Brasil","Bahia","Mucuri",NA,"-39.55","-18.1","39W33'","18S6'",NA,NA,"HUEFS0009376","HUEFS0009376",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,"2006","02",NA,"Caryophyllanae",NA,NA,NA
"664","2019-10-07 09:18:29-03","UEFS","HUEFS","96204","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","L.R.Senna","Melo, E.","3833","2005","04","17","Brasil","Ceará","Aracati","Crista de quatzito. Encosta da crista.","-37.729722","-4.566111","37W43'47''","4S33'58''","50","50","HUEFS0096204","HUEFS0096204","Vegetação de restinga com influência marinha.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,"2008","04",NA,"Caryophyllanae",NA,NA,NA
"665","2019-10-07 09:18:29-03","UEFS","HUEFS","64428","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Portugal, S.","10","2004","01","24","Brasil","Bahia","Mata de São João","Praia do Diogo.","-37.866667","-12.216667","37W52'","12S13'",NA,NA,"HUEFS0064428","HUEFS0064428","Dunas de interiores, solo arenoso.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"666","2019-10-07 09:18:29-03","UEFS","HUEFS","19315","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","L.R.Senna","Hatschbach, G.","58104","1992","10","15","Brasil","Espírito Santo","São Mateus",NA,"-39.8588981628418","-18.716100692749",NA,NA,NA,"120","HUEFS0019315","HUEFS0019315",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"56510","auto",NA,"2006","02",NA,"Caryophyllanae",NA,NA,NA
"667","2019-10-07 09:18:29-03","UEFS","HUEFS","122845","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Miranda, A.M.","1059","1993","06","04","Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0122845","HUEFS0122845",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"8269","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"668","2019-10-07 09:18:29-03","UEFS","HUEFS","122849","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Félix, L.P.","7955","1997","09","30","Brasil","Pernambuco","Fernando de Noronha","Baia de Sueste.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0122849","HUEFS0122849",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"8269","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"669","2019-10-07 09:18:29-03","UEFS","HUEFS","122842","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Miranda, A.M.","3181","1999","04","07","Brasil","Pernambuco","Fernando de Noronha","Ilha Rasa.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0122842","HUEFS0122842",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"8269","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"670","2019-10-07 09:18:29-03","UEFS","HUEFS","122847","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Miranda, A.M.","4026","2006","10","01","Brasil","Pernambuco","Fernando de Noronha","Pedra do Bode.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0122847","HUEFS0122847",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"8269","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"671","2019-10-07 09:18:29-03","UEFS","HUEFS","122844","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Miranda, A.M.","1026","1993","06","04","Brasil","Pernambuco","Fernando de Noronha","Praia de Atalaia.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0122844","HUEFS0122844",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"8269","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"672","2019-10-07 09:18:29-03","UEFS","HUEFS","209420","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Disciplina de Sistemática UFRB","1620HURB","2010","06","10","Brasil","Bahia","Valença","Praia de Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HUEFS0209420","HUEFS0209420",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"43634","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"673","2019-10-07 09:18:29-03","UEFS","HUEFS","122848","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Miranda, A.M.","3502","1999","09","11","Brasil","Pernambuco","Fernando de Noronha","Praia do Bode.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0122848","HUEFS0122848",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"8269","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"674","2019-10-07 09:18:29-03","UEFS","HUEFS","209423","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Disciplina de Sistemática UFRB","1608HURB","2010","04","10","Brasil","Bahia","Valença","Restinga da APA de Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HUEFS0209423","HUEFS0209423",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"43634","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"675","2019-10-07 09:18:29-03","UEFS","HUEFS","209419","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Simões, S.S.","1732HURB","2010","06","10","Brasil","Bahia","Valença","Restinga de Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HUEFS0209419","HUEFS0209419",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"43634","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"676","2019-10-07 09:18:29-03","UEFS","HUEFS","122846","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Miranda, A.M.","4014","2002","09","25","Brasil","Pernambuco","Fernando de Noronha","Trilha Potenzinha-Pedra Alta.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0122846","HUEFS0122846",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"8269","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"677","2019-12-04 16:39:34-03","FFCLRP","SPFR","5392","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Dias, D.A.","Dias, D.A.","34","1998","12","13","Brasil","Rio de Janeiro","Maricá",NA,"-42.816667","-22.916667","42o49'W","22o55'S",NA,NA,NA,NA,"Restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2018-02-27 14:13:07-03","F","FMNH-SEEDPLANTS","V0437251F","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,NA,"R. Reitz & R. M. Klein","474","1953","4","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437251F","V0437251F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
