"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","identifiedBy","coordinatePrecision","geoFlag","class","order","yearIdentified","monthIdentified","dayIdentified","continentOcean","relatedCatalogItem","imagecode","phylum","fieldNumber","preparationType","individualCount","typeStatus"
"137","2019-05-03 06:42:00-03","MO","MOBOT","1420734","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|R. Brítez","Zardini 52924","1999","12","14","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Limited.","-55.7630556","-26.2738889",NA,NA,"150.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1192",NA,"4",NA
"138","2019-05-03 06:42:00-03","MO","MOBOT","1420817","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|R. Brítez","Zardini 53007","1999","12","14","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Limited.","-55.7630556","-26.2738889",NA,NA,"150.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1192",NA,"4",NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1422280","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 53339","2000","1","11","Paraguay","Amambay",NA,"Around Bella Vista Norte. Cerrado scrub on red sandy soil.","-56.51416","-22.13305",NA,NA,"200.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1196",NA,"4",NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1429432","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|D. Quintana","Zardini 53796","2000","1","15","Paraguay","Concepción",NA,"Estancia Lapuri, between Estancia Arrecife and road to Valle Mi. Cerrado forest and scrubs on granites.","-57.47611","-22.35972",NA,NA,"300.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1200",NA,"3",NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1430727","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|D. Quintana","Zardini 53909","2000","1","15","Paraguay","Concepción",NA,"Estancia Lapuri, between Estancia Arrecife and road to Valle Mi. Cerrado forest and scrubs on granites.","-57.47611","-22.35972",NA,NA,"300.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1200",NA,"4",NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","1527958","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Michael H. Nee","Nee 36945",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"430.00000000",NA,NA,NA,"M. Nee",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1533272","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Michael H. Nee","Nee 45857",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"440.00000000",NA,NA,NA,"M. Nee",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"144","2015-09-08 09:59:00-03","MO","MOBOT","1541384","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 55349","2000","11","30","Paraguay","Misiones",NA,"Around San Miguel.","-57.0694445","-26.4830556",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1219",NA,"4",NA
"145","2017-08-29 08:51:00-03","MO","MOBOT","1580519","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 56486","2001","3","2","Paraguay","San Pedro",NA,"Around Ybapobo.","-57.1513889","-23.5780556",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1232",NA,"4",NA
"146","2015-09-08 09:56:00-03","MO","MOBOT","1708770","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 57302","2001","11","3","Paraguay","Concepción",NA,"Estancia Primavera-Vallemi.","-57.6258334","-22.4019444",NA,NA,"150.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1241",NA,"4",NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3411970","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Nélida Soria","Soria Rey 4654","1991","10","21","Paraguay","Amambay",NA,"En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,"G.E. Schatz",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"148","2013-08-20 13:13:00-03","MO","MOBOT","1710520","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|M. Vera","Zardini 57570","2001","11","6","Paraguay","Concepción",NA,"Estancia Primavera-Arroyo Tagatiyá Mí.","-57.5702778","-22.5013889",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1246",NA,"4",NA
"149","2013-08-20 12:47:00-03","MO","MOBOT","1710592","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 57626","2001","11","7","Paraguay","Concepción",NA,"Estancia San Fernando.","-57.3686111","-22.915",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1247",NA,"2",NA
"150","2016-11-15 05:15:00-02","MO","MOBOT","2488661","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45990","1994","10","25","Paraguay","Concepción",NA,"Cruce de rutas 5 y 3, camino a Bella Vista",NA,NA,NA,NA,NA,NA,NA,NA,"H. Rainer",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"151","2016-11-15 05:15:00-02","MO","MOBOT","2490088","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45813","1994","10","21","Paraguay","San Pedro",NA,"36 Km N de Tacuara, Ea. La Manina. Cerrado, suelo arenoso, rojo.","-56.4","-24.36666",NA,NA,NA,NA,NA,NA,"H. Rainer",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"152","2015-03-13 11:53:00-03","MO","MOBOT","2493463","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Roberto Kiesling|Emilio A. Ulibarri|Marizza Quintana","Kiesling 9855","2000","10","26","Paraguay","Paraguarí",NA,"Ruta 1, Km 130: sur de Caapucú","-57.23333","-26.16666",NA,NA,NA,NA,NA,NA,"G.E. Schatz",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"153","2020-07-10 13:12:00-03","MO","MOBOT","2493705","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Karl Fiebrig","Fiebrig 4324","1908","12",NA,"Paraguay","Concepción",NA,"Estrella Camp in der Nähe des Río Apa, bei Termitenhugel N. Paraguay: zwischen ío Apa und Río Aquidabán",NA,NA,NA,NA,NA,NA,NA,NA,"Spichiger, R.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"154","2016-11-07 09:46:00-02","MO","MOBOT","3410011","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 18034","1979","10",NA,"Paraguay","Chaco",NA,"Cerro León. En borde de laguna y en selva de inundación.","-60.25","-20.4333333",NA,NA,NA,NA,NA,NA,"A. Schinini",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","3410462","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Nélida Soria","Soria Rey 4402","1991","3","19","Paraguay","Amambay",NA,"Estancia Carmen de la Sierra potrero a 2000m al SO de la Administracion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"156","2009-10-17 07:02:00-03","MO","MOBOT","3410648","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Nélida Soria|Elsa M. Zardini","Soria Rey 1841","1987","11","26","Paraguay","Alto Paraguay",NA,"Dto. de Paraguari-Cerro Mbatovi. En suelo modificado, base del cerro.",NA,NA,NA,NA,NA,NA,NA,NA,"Rainer",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"157","2011-03-24 16:28:00-03","MO","MOBOT","3410707","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Maria M. Arbo|Sara G. Tressens|Aurelio Schinini|M. Silvia Ferrucci","Arbo 1777","1978","11","14","Paraguay","Paraguarí",NA,"Saltos del Chololó. Campos altos, suelo rojo arenoso, lugares modificados.",NA,NA,NA,NA,NA,NA,NA,NA,"Rainer",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","3410740","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Aurelio Schinini","Schinini Cacace 21427","1981","10","20","Paraguay","Amambay",NA,"Ayo. Estrella, 10km E de Bella Vista.",NA,NA,NA,NA,NA,NA,NA,NA,"Rainer",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"159","2010-04-02 20:17:00-03","MO","MOBOT","3410793","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 14894","1978","4","5","Paraguay","Chaco",NA,"Mayor P. Lagerenza.","-60.0007878","-20.0005597",NA,NA,NA,NA,NA,NA,"Rainer",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","3410832","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Rosa Degen","Degen 2097","1991","10","21","Paraguay","Concepción",NA,"Rancho Esperanza, a en el Potrero Nu poi, 1 200m de la casa.",NA,NA,NA,NA,NA,NA,NA,NA,"Rainer",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"161","2009-10-17 20:18:00-03","MO","MOBOT","3410836","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Isabel Basualdo|Mirtha Ortiz","Basualdo 002586","1989","11","26","Paraguay","Paraguarí",NA,"Lago Ypoa","-57.4","-25.95",NA,NA,NA,NA,NA,NA,"Spichiger",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","3410853","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Milan Vavrek","Vavrek 428","1981","11","6","Paraguay","Central",NA,"emby . A .75 km de ka ruta asfaltada, hacia S. Lorenzo. Al costado del camino. Descubierto. Suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"Spichiger",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"163","2010-03-13 06:56:00-03","MO","MOBOT","3410876","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Aurelio Schinini|Ramón A. Palacios","Schinini Cacace 25692","1987","12","12","Paraguay","Nueva Asuncion",NA,"7 km NW de Nueva Asunción. En lomada con suelo arenoso.","-62.08333","-20.63333",NA,NA,NA,NA,NA,NA,"Rainer",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"164","2012-10-01 10:54:00-03","MO","MOBOT","3411913","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Carlos Saravia T.|N. Joaquín|Cecilia Ezcurra|Aurelio Schinini","Saravia Toledo 11490","1993","4","8","Bolivia","Chuquisaca",NA,"2 km S de la Quebrada de Raguapua. Suelo arenoso con Taguaire (Schinopsis cornuta).","-63.0666667","-20.9166667",NA,NA,NA,NA,NA,NA,"A. Schinini",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","3411990","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Fátima Mereles","Mereles H. 4209","1991","12","12","Paraguay","Concepción",NA,"Estancia Aguerito, Potrero Potrerito. En el cerrado. Suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"G.E. Schatz",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"166","2009-10-14 20:52:00-03","MO","MOBOT","3412087","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Isabel Basualdo","Basualdo 3328","1991","7","10","Paraguay","Concepción",NA,"Estancia Potreritos. En el potrero.",NA,NA,NA,NA,NA,NA,NA,NA,"D.M. Johnson",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"167","2009-10-18 06:48:00-02","MO","MOBOT","3412276","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Nélida Soria|Mirtha Ortiz|Elsa M. Zardini","Soria Rey 2053","1988","1","8","Paraguay","Amambay",NA,"Dto. Amambay - P.N. cerro cora, en el cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"D. Brunner",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"168","2013-08-20 13:09:00-03","MO","MOBOT","750867","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 37266","1993","11","17","Paraguay","Concepción",NA,"Estancia Bello Horizonte.","-57.4166667","-22.8166667",NA,NA,NA,NA,NA,NA,"G.E. Schatz (MO)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"851",NA,"4",NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","750888","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 37337","1993","11","18","Paraguay","Concepción",NA,"Loreto. 3 km south of Loreto. Cerrado scrub.","-57.18333","-23.26666",NA,NA,NA,NA,NA,NA,"G.E. Schatz (MO)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"852",NA,"4",NA
"170","2011-06-09 17:35:00-03","MO","MOBOT","750909","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 37383","1993","11","18","Paraguay","Concepción",NA,"Loreto - Paso Horqueta. 6 km north of Loreto. Cerrado scrub.","-57.18333","-23.21666",NA,NA,NA,NA,NA,NA,"G.E. Schatz (MO)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"853",NA,"4",NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","751171","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51839","1985","9","30","Paraguay","Paraguarí",NA,"95 km SE of Asuncion, near Acahay, isolated patch of chaco type vegetation.","-57.13333","-25.86666",NA,NA,"150.00000000",NA,NA,NA,"A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"85-326",NA,"2",NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","751544","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","David R. Brunner|Reinilda Duré","Brunner 1044","1984","12","26","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui, cuenca del Arroyo Corrientes, nordeste del parque. Bosque mediano, semi-humedo, de hasta 20 m de altura. Areas aisladas de vegetacion tipica del cerrado y de campos humedos de pastos, cyperaceas y briofitos.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"84-17",NA,"1",NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","751550","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","David R. Brunner","Brunner 1668","1986","3","24","Paraguay","Nueva Asuncion",NA,"Fortín Nueva Asuncion. Bosque al termino norte del aeropista militar y alrededores. Bosque xerofítico espinoso muy abierto, de hasta 10 m de altura. Suelo muy arenoso.","-61.93333","-20.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"86-1",NA,"1",NA
"174","2011-06-09 17:28:00-03","MO","MOBOT","752043","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 33683","1992","11","18","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7 km S of Villeta. Cerrado scrub.","-57.55","-25.56666",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"782",NA,"4",NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","752066","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 34033","1992","12","2","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 1.5 km S of Villeta. Savanna and patches of Cerrado.","-57.53333","-25.51666",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"787",NA,"4",NA
"176","2017-08-22 07:56:00-03","MO","MOBOT","752081","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|P. Aquino","Zardini 34141","1992","12","2","Paraguay","Central",NA,"Estero del Ypoá. Villeta-Puerto Guyrati. 4.5 km S of Villeta.","-57.5333333","-25.55",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"789",NA,"4",NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","752089","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 34163","1992","12","16","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 10.5 km S of Villeta, on Arroyo Pikysyry. Gallery Forest.","-57.56666","-25.6",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"791",NA,"3",NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","752111","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 34789","1993","1","27","Paraguay","Paraguarí",NA,"Estero del Ypoá. Paraguari - Carapegua. Dry forest on clay soil.","-57.16666","-25.68333",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"800",NA,"4",NA
"179","2011-06-09 17:28:00-03","MO","MOBOT","752141","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 35182","1993","2","24","Paraguay","Central",NA,"Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna and forest patches.","-57.63333","-25.65",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"808",NA,"2",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","752149","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 35969","1993","6","1","Paraguay","Cordillera",NA,"Between Emboscada and Nueva Colombia. Cerrado forest.","-57.31666","-25.11666",NA,NA,NA,NA,NA,NA,"G.E. Schatz (MO)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"822",NA,"4",NA
"181","2016-03-08 11:15:00-03","MO","MOBOT","754785","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 37590","1993","12","22","Paraguay","Paraguarí",NA,"Estancia Lago Ypoá: Cerro Lima.","-57.4","-26.0333333",NA,NA,NA,NA,NA,NA,"P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"860",NA,"9",NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","755268","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|C. Velázquez","Zardini 17094","1989","12","23","Paraguay","Cordillera",NA,"14 km W of Arroyos y Esteros. Palm forest.","-57.2","-25.13333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"226",NA,"4",NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","755295","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|C. Velázquez","Zardini 17112","1989","12","23","Paraguay","Cordillera",NA,"14 km W of Arroyos y Esteros. Savanna on clay.","-57.2","-25.13333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"227",NA,"4",NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","755316","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|E. Velázquez","Zardini 19204","1990","2","25","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"293",NA,"3",NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","755330","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|A. Salina","Zardini 25420","1991","1","4","Paraguay","Central",NA,"Tavarory, Acosta Ñu, 2 km E of Río Paraguay. Cerrado forest.","-57.58333","-25.33333",NA,NA,NA,NA,NA,NA,"R. Spichizer (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"510",NA,"3",NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","755372","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|et al.","Zardini 9021","1988","12","21","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Campo cerrado en NE corner of the park on Arroyo Corrientes near Salto Mbocaruzú.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"88-139",NA,"4",NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","755378","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|et al.","Zardini 9126","1988","12","21","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Campo cerrado in NW corner of the park, near tributaries of Arroyo Minas.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"88-147",NA,"1",NA
"188","2013-10-09 05:41:00-03","MO","MOBOT","755522","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Ramón Velásquez","Zardini 11655","1989","3","18","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Campo cerrado 8 kms N of Administración.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"75",NA,"2",NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","755552","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|R. Velázquez","Zardini 15876","1989","11","11","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Northern corner of park. Cerrado forest.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"177",NA,"4",NA
