"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"91","2021-03-16 17:52:23-03","UCS","HUCS","18898","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chod.","Lüdtke, R.","Hatschbach, G.","1999","08","18",NA,"Brasil","Paraná","Paranavaí","Bosque da Cidade","-52.4653015136719","-23.0730991363525",NA,"sublenhosa, delgada 1,5m. , flor alva , ápice lilás; floresta",NA,NA,"69279",NA,NA,NA,NA,"51763","auto","2007","07","31",NA,NA,NA,NA,NA,NA
"92","2019-08-16 08:40:40-03","UTFPR","HCF","26022","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","E.L. Siqueira","2018","07","20",NA,"Brasil","PR","Mamborê","Estação Ecológica Municipal Affonso","-52.574278","-24.507083",NA,"subarbusto semi-ciófilo, armado com espinhos. Flores alvo arroxeadas. Vegetação ciliar do Rio Tricolor.",NA,NA,"2720","540","540","52°34'27,4 W","24°30'25,5 S",NA,NA,"2018","08","03",NA,NA,NA,NA,NA,NA
"93","2019-08-16 08:40:40-03","UTFPR","HCF","26331","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","M.G. Caxambu","2018","08","23",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Trilha da","-54.482389","-25.62675",NA,"arbusto ciófilo, com ramos espinescentes. Flores alvas. Odorífero.",NA,NA,"8452","118","118","54°28'56,6 W","25°37'36,3 S",NA,NA,"2018","09","04",NA,NA,NA,NA,NA,NA
"94","2019-08-16 08:40:40-03","UTFPR","HCF","9119","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","M.G. Caxambu","2010","10","13",NA,"Brasil","PR","Tuneiras do Oeste","Reserva Biológica Das Perobas - Palmital","-52.72575","-23.862722",NA,"arbusto semi-ciófilo, ca. 1,10 m, com ramos de ápice pungente. Flores alvas, com ápice da pétala roxo.",NA,NA,"3272","538","538","52°43'32,7 W","23°51'45,8 S",NA,NA,"2010","11","10",NA,NA,NA,NA,NA,NA
"95","2019-08-16 08:40:40-03","UTFPR","HCF","28866","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","Luana Jhulia","2018","08","02",NA,"Brasil","PR","Maringá","Parque das Palmeiras","-51.941111","-23.384722",NA,"arbusto, aproximadamente 0,4 m de altura. Caule armado. Flores brancas e amarelas.",NA,NA,"3",NA,NA,"51°56'28 W","23°23'05 S",NA,NA,"2019","06","14",NA,NA,NA,NA,NA,NA
"96","2019-08-16 08:40:40-03","UTFPR","HCF","9532","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","M.G. Caxambu","2011","08","11",NA,"Brasil","PR","Luiziana","Estação Ecológica Luiziana","-52.459","-24.521444",NA,"arbusto ca. 1,70 m, ciófilo, com ápice dos ramos pungentes. Botões florais esverdeados.",NA,NA,"3415","654","654","52°27'32,4 W","24°31'17,2 S",NA,NA,"2011","08","23",NA,NA,NA,NA,NA,NA
"97","2019-08-16 08:40:40-03","UTFPR","HCF","24026","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","E.R. Silva","2017","10","01",NA,"Brasil","PR","Campo Mourão","Vila Franciscana, próxima a Santa Casa","-52.391944","-24.026389",NA,"arbusto semi-ciófilo, armado com espinhos. Frutos imaturos verdes, cordiformes.",NA,NA,NA,"630","630","52°23'31 W","24°01'35 S",NA,NA,"2017","11","09",NA,NA,NA,NA,NA,NA
"98","2019-08-16 08:40:40-03","UTFPR","HCF","11219","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","M.G. Caxambu","2012","09","29",NA,"Brasil","PR","Tuneiras do Oeste","cerrado alterado","-52.750111","-23.912333",NA,"arbusto semi-ciófilo, ca. 1,30 m. Frutos verdes. Flores alvas com mácula roxa. Comum.",NA,NA,"4257","543","543","52°45'00,4 W","23°54'44,4 S",NA,NA,"2012","10","22",NA,NA,NA,NA,NA,NA
"99","2019-08-16 08:40:40-03","UTFPR","HCF","8010","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","E.L. Siqueira","2009","07","14",NA,"Brasil","PR","Luiziana","RPPN Depositozinho - Propriedade da","-52.32175","-24.207556",NA,"subarbusto semi-ciófilo, ca. 0,50 m, armado com espinhos. Flores alvas.",NA,NA,"211","587","587","52°19'18,3 W","24°12'27,2 S",NA,NA,"2009","07","31",NA,NA,NA,NA,NA,NA
"100","2019-08-16 08:40:40-03","UTFPR","HCF","28876","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","A. Rosado","2018","10","02",NA,"Brasil","PR","Maringá","Parque das Palmeiras. Borda do fragmento","-51.940833","-23.384167",NA,"arbusto, aproximadamente 1 m de altura. Frutos imaturos verde-claros.",NA,NA,"639",NA,NA,"51°56'27 W","23°23'03 S",NA,NA,"2019","06","14",NA,NA,NA,NA,NA,NA
"101","2019-08-16 08:40:40-03","UTFPR","HCF","9089","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","A.R. Silva","2010","08","23",NA,"Brasil","PR","Campo Mourão","afloramento rochoso, no terreno frente","-52.348667","-24.033556",NA,"arbusto semi-ciófilo, ca. 1 m. Ramos terminais pungentes. Flores alvas.",NA,NA,"771","540","540","52°20'55,2 W","24°02'00,8 S",NA,NA,"2010","09","22",NA,NA,NA,NA,NA,NA
"102","2019-08-16 08:40:40-03","UTFPR","HCF","3157","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","V. Silva","2005","09","10",NA,"Brasil","PR","Araruna",NA,"-52.4963989257812","-23.9316997528076",NA,"Arbusto, semi-ciófilo, ca. 1,5m. Com flores brancas e roxas.",NA,NA,NA,NA,NA,NA,NA,"26722","auto","2005","12","08",NA,NA,NA,NA,NA,NA
"103","2019-08-16 08:40:40-03","UTFPR","HCF","1826","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","R.P. Mormul","2004","10","25",NA,"Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,"Herbácea, com 90 cm, com lenho, folhas glabras, ramos terminam em espinhos com pelos mínimos.",NA,NA,"123",NA,NA,NA,NA,"28572","auto","2005","01","31",NA,NA,NA,NA,NA,NA
"104","2019-08-16 08:40:40-03","UTFPR","HCF","392","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","G. Hatschbach","A.E. Bianek","2003","08","22",NA,"Brasil","PR","Campo Mourão","Estação de Captação de Água da SANEPAR","-52.3830986022949","-24.0456008911133",NA,"Planta arbustiva, lenhosa, com flores brancas, com azul. Presença de espinhos no ápice de cada ramo.",NA,NA,"92",NA,NA,NA,NA,"28572","auto","2004","01","05",NA,NA,NA,NA,NA,NA
"105","2019-08-16 08:40:40-03","UTFPR","HCF","1268","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","M.G. Caxambu","2004","07","28",NA,"Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,"Planta sub-arbustiva, ereta, ramificada, com odor de cânfora nas raizes. Em subosque. Flores brancas e roxas.",NA,NA,"519",NA,NA,NA,NA,"28572","auto","2004","07","30",NA,NA,NA,NA,NA,NA
"106","2019-08-16 08:40:40-03","UTFPR","HCF","1426","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","H.C.L. Geraldino","2004","09","19",NA,"Brasil","PR","Campo Mourão","Usina Mourão","-52.3830986022949","-24.0456008911133",NA,"Subarbustiva, com folhas alternas, glabras, com ramos de ápice pungente. Flores brancas e azuis. Em subosque.",NA,NA,NA,NA,NA,NA,NA,"28572","auto","2004","10","07",NA,NA,NA,NA,NA,NA
"107","2019-08-16 08:40:40-03","UTFPR","HCF","2983","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","L.F.V. Martins","2005","09","18",NA,"Brasil","PR","Farol","Vegetação Ciliar - Rio Riozinho","-52.6232986450195","-24.0997009277344",NA,"Subarbusto, ereto, semi-ciófilo, com flores amarelas, próximo a beira do rio.",NA,NA,NA,NA,NA,NA,NA,"17237","auto","2005","11","21",NA,NA,NA,NA,NA,NA
"108","2019-08-16 08:40:40-03","UTFPR","HCF","12700","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","R.M. Amadeo","2013","09","19",NA,"Brasil","PR","Loanda","Paleovossoroca","-53.1371994018555","-22.9230995178223",NA,"arbusto semi-ciófilo, ca. 1,10 m. Flores com cálice verde e corola amarelada.",NA,NA,NA,NA,NA,NA,NA,"25556","auto","2013","10","14",NA,NA,NA,NA,NA,NA
"109","2019-08-16 08:40:40-03","UTFPR","HCF","21694","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","W.M. Kranz","W.M. Kranz","2001","08","13",NA,"Brasil","PR","Paranavaí","Cristo Rei, fazenda Patrão","-52.4653015136719","-23.0730991363525",NA,"arbusto muito ramificado, 50 cm alt., invasora de pastagem, tóxica para o gado.",NA,NA,"681",NA,NA,NA,NA,"51763","auto","2001","08","13",NA,NA,NA,NA,NA,NA
"110","2019-08-16 08:40:40-03","UTFPR","HCF","3004","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","R.J.D. Ferreira","2005","10","01",NA,"Brasil","PR","Peabiru","Rio da Várzea","-52.3431015014648","-23.9127998352051",NA,"Arbusto, ereto, liso, ripário, semi-ciófilo, folhas membranosas, flores brancas.",NA,NA,NA,NA,NA,NA,NA,"21732","auto","2005","11","25",NA,NA,NA,NA,NA,NA
"111","2019-08-16 08:40:40-03","UTFPR","HCF","1312","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","M.G. Caxambu","M.G. Caxambu","2004","08","06",NA,"Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,"Subarbustiva, glabra, com ramos de ápice pungente. Flores axilares de cor branca e azul.",NA,NA,"546",NA,NA,NA,NA,"24014","auto","2004","08","13",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:41:15-03","MBM","MBM","348217","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Lüdtke, R.","Lüdtke, R.","2006","12","19","Southern America","Brazil","Paraná","Campo Mourão","Nas matas às margens do Rio Mourão","-52.3830986022949","-24.0456008911133",NA,"No interior de mata pluvial. Arbusto com cerca de 1,20m, com espinhos no fim dos ramos. Estéril","MBM348217","MBM348217","685",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:41:15-03","MBM","MBM","5989","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,"Subarbusto 30cm, da mata pluvial, margens do Rio Ivaí.","MBM005989","MBM005989","16952",NA,NA,NA,NA,"32009","auto","1968","04",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:41:15-03","MBM","MBM","239406","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1999","08","18","Southern America","Brazil","Paraná","Paranavaí","Bosque da cidade.","-52.4653015136719","-23.0730991363525",NA,"Sublenhosa, delgada, 1,5m, flor alva, ápice lilás. Floresta.","MBM239406","MBM239406","69279",NA,NA,NA,NA,"51763","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:41:15-03","MBM","MBM","230406","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil","Paraná","Paranavaí","Bosque da Cidade","-52.4653015136719","-23.0730991363525",NA,NA,"MBM230406","MBM230406","69279",NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:41:15-03","MBM","MBM","13362","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Southern America","Brazil","Paraná","Planaltina do Paraná","Planaltina do Paraná","-52.9138984680176","-23.0067005157471",NA,NA,"MBM013362","MBM013362","22197",NA,NA,NA,NA,"26604","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:41:15-03","MBM","MBM","131659","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Hatschbach, G.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Paraná","Santa Fé","Rio Bandeirante","-51.8053016662598","-23.0375003814697",NA,NA,"MBM131659","MBM131659","638",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:41:15-03","MBM","MBM","62986","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.",NA,"Yamamoto, K.; et al.; et al.",NA,NA,NA,"Southern America","Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,"MBM062986","MBM062986","8805",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:41:15-03","MBM","MBM","223686","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.",NA,"Hoehne, W.",NA,NA,NA,"Southern America","Brazil","São Paulo","Jundiaí","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"MBM223686","MBM223686","s.n.",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:41:15-03","MBM","MBM","118358","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.",NA,"Goetzke, S.",NA,NA,NA,"Southern America","Brazil","Paraná","Amaporã","Amaporã","-52.7874984741211","-23.0958003997803",NA,NA,"MBM118358","MBM118358","71",NA,NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:41:15-03","MBM","MBM","21944","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Hatschbach, G.","Hatschbach, G.; Pelanda, P.; Pelanda, P.",NA,NA,NA,"Southern America","Brazil","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,"MBM021944","MBM021944","26693",NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:41:15-03","MBM","MBM","1295","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,"MBM001295","MBM001295","14275",NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:41:15-03","MBM","MBM","37139","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Smith, L.B.","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,"Arbsuto 1, 50m, flor alva com o apice dos petalos anilados. Da mata pluvial.","MBM037139","MBM037139","8767",NA,NA,NA,NA,"28572","auto","1962",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:41:15-03","MBM","MBM","261203","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Hatschbach, G.","Hatschbach, G.; Ribas, O.S.; Barboza, E.; Ribas, O.S.; Barboza, E.",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Mourão","Rod. PR-487, Rio Mourão","-52.3830986022949","-24.0456008911133",NA,"Arbusto agressivo, 1m, flor alvacenta. Mata de galeria.","MBM261203","MBM261203","72334",NA,NA,NA,NA,"28572","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:41:15-03","MBM","MBM","1054","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","(Clotzsch) Chod.","Wurdack, J.","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Paraná","São João do Caiuá","Horto Florestal","-52.3368988037109","-22.851900100708",NA,NA,"MBM001054","MBM001054","14433",NA,NA,NA,NA,"14860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-01-24 15:08:37-02","MNHN","RECOLNAT_MNHN_P","P00130512","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil.) Klotzsch ex Hassk.","Stähl","Saint-Hilaire, A. de","1816","1","1",NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130512' target='other'> <mi>dwc_moreinfo</mi></a>","P00130512","P00130512_01 P00130512_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","Voyage d'Auguste de Saint-Hilaire de 1816-1821/C2 1261 bis",NA
"127","2016-01-21 17:30:44-02","MNHN","RECOLNAT_MNHN_P","P00130510","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil.) Klotzsch ex Hassk.","Stahl","Eiten, G.|Eiten, Liene T.|Mimura, Itiriki","1964","8","26",NA,"Brésil",NA,NA,"Sao Paulo : Municipio de Santa Barbara do Ceste : east edge of city of Santa Barbara do Ceste, on east side of highway just south of railroad.","-47.41667","-22.75","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130510' target='other'> <mi>dwc_moreinfo</mi></a>","P00130510","P00130510_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5712",NA
"128","2017-03-07 10:36:07-03","MNHN","RECOLNAT_MNHN_P","P00130511","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil.) Klotzsch ex Hassk.","Stahl","Glaziou, A.","1881","9","27",NA,"Brésil",NA,NA,"Sao Paulo : Campos da Bocaina",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130511' target='other'> <mi>dwc_moreinfo</mi></a>","P00130511","P00130511_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1449 a",NA
"129","2008-01-24 15:08:37-02","MNHN","RECOLNAT_MNHN_P","P00130513","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil.) Klotzsch ex Hassk.","Stahl","Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Sao Paulo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130513' target='other'> <mi>dwc_moreinfo</mi></a>","P00130513","P00130513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-06 09:33:25-03","MNHN","RECOLNAT_MNHN_P","P00647132","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil.) Klotzsch ex Hassk.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647132' target='other'> <mi>dwc_moreinfo</mi></a>","P00647132","P00647132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","Voyage d'Auguste de Saint-Hilaire de 1816-1821/C1 1061",NA
"131","2008-01-24 15:08:37-02","MNHN","RECOLNAT_MNHN_P","P00130514","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","A rapprocher du n° C 1061 (P00647132 & P00647133)? <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130514' target='other'> <mi>dwc_moreinfo</mi></a>","P00130514","P00130514_01 P00130514_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-05 07:43:38-03","MNHN","RECOLNAT_MNHN_P","P00647133","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647133' target='other'> <mi>dwc_moreinfo</mi></a>","P00647133","P00647133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816-1821/C1 1061",NA
"133","2020-10-01 14:20:41-03","JBB","HEPH","17304","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Hatschbach, G","Hatschbach, G","2001","08","26","Southern America","Brasil","Paraná","Campo Mourão","PR 487 Rio Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"72334",NA,NA,NA,NA,"28572","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-01 14:20:41-03","JBB","HEPH","23001","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Caxambu, MG","Ramos, PHL","2005","11","01","Southern America","Brasil","Paraná","Peabiru","Próximo ao Rio Várzea propriedade Boritza","-52.3431015014648","-23.9127998352051",NA,"Ereta, casca lisa, semi-ciofila, folhas menbranaceas",NA,NA,"s.n.",NA,NA,NA,NA,"21732","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:40:17-03","UFMG","BHCB","61604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Hatschbach, G; Silva, JM","1999","08","18","Southern America","Brasil","Paraná","Paranavaí","Bosque da Cidade","-52.4653015136719","-23.0730991363525",NA,"Floresta. Sublenhosa, delgada, 1,5m. Flor alva, ápice lilás",NA,NA,"69279",NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:40:17-03","UFMG","BHCB","42664","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Hoehne, W","1951","09","25","Southern America","Brasil","São Paulo","São Paulo","Próximo a Limeira","-46.6300010681152","-23.5400009155273",NA,"Erva espinhosa",NA,NA,"s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:40:17-03","UFMG","BHCB","70857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Ribas, OS; Costa, EF; Silva, JM","2001","11","28","Southern America","Brasil","Paraná","Campo Mourão","Represa da Copel. Rio Mourão.","-52.3830986022949","-24.0456008911133",NA,"Mata de galeria. Subarbusto, 0,7m. Fruto imaturo verde",NA,NA,"3937",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-03-11 09:01:34-03","URCA","HCDAL","070","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Kl.","Pickel.","Pickel, D.B.","1943","09","09",NA,"Brasil","São Paulo","Helvétia","No pasto, junto ao tronco de uma árvore",NA,NA,NA,"Arbusto ca. 30 cm de alt.; flores brancas, depois amarelas, com duas manchas na ponta das pétalas.",NA,NA,"HCDAL070",NA,NA,NA,NA,NA,NA,"1943","07",NA,NA,NA,NA,NA,NA,NA
