"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"1778","2008-05-27 22:02:00-03","MO","MOBOT","1254535","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T.D. Pennington (K)","Carla Restrepo|et al.","Restrepo 83","1986","4","11","Colombia","Valle del Cauca","Bucalagrande","Finca La Loma, veredea Agua Sucia, corregimiento Galicia y finca La Luciana, corregimiento Ceilán. Quebrada y bosque compartido por ambas fincas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","2008-05-27 22:02:00-03","MO","MOBOT","125511","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","D. Brunner (MO)","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59314","1987","9","24","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 2","-55.53333","-24.13333",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,"87-250"
"1780","2008-05-27 22:02:00-03","MO","MOBOT","125518","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","M. Nee (NY)","Israel G. Vargas C.|et al.","Vargas Caballero 1192","1991","11","15","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, Río Yapojé y Saguayo, 8 km SW de la Localidad El Carmen. Bosque alto, primario no alterado. Terraza antigua 30 m W del Río Saguayo. Alrededores de la parcela permanente de estudio.","-63.73333","-17.55138",NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"121"
"1781","2014-07-08 14:32:00-03","MO","MOBOT","125640","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T.D. Pennington (K)","Gary S. Hartshorn","Hartshorn 2456","1980","3","19","Paraguay","Paraguarí",NA,"Ybycui National Park. Warm temperate moist forest. Sponsored by the Paraguay National Park Service and the U.S. Fish and Wildlife Service.","-56.8333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"80-1"
"1782","2008-05-27 22:02:00-03","MO","MOBOT","125895","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"Alwyn H. Gentry|Carmen L. Cristóbal|Aurelio Schinini","Gentry 59460","1987","9","29","Argentina","Corrientes",NA,"10 km SE of Corrientes, 1 km past bridge over Arroyo Riachuelo; forest island in Chaco.","-58.83333","-27.5",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,"87-279"
"1783","2008-05-27 22:02:00-03","MO","MOBOT","125954","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"David R. Brunner","Brunner 1126","1985","5","30","Paraguay","Paraguarí",NA,"Cerro Acahay, Compañia Virgen de Fátima. 5 km al sur de la ruta entre Carapegua y Ybycui. Bosque degredado y vegetación secundaria alrededor de las granjas. Suelo arenoso de origen granitico con un pendiente de 10%","-57.15","-25.9",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"85-2"
"1784","2008-05-27 22:02:00-03","MO","MOBOT","125975","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"David R. Brunner","Brunner 1542","1985","11","19","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Bosque ribereño humedo de 30 m de altura al lado el Río Aquidaban, poco perturbado. Cerca del fortín militar.","-56.06666","-22.63333",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"85-29"
"1785","2008-05-27 22:02:00-03","MO","MOBOT","125997","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"David R. Brunner","Brunner 1247","1985","11","1","Paraguay","Paraguarí",NA,"Cerro Acahay. Pendiente norte-noreste de la cumbre suroeste y la zona de rocas granitiacas en la misma. Bosque semi-humedo de hasta 30 m de altura. Suelo rocoso de origen granitico con pendiente de 25-40%","-57.15","-25.9",NA,NA,NA,NA,"370.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"85-8"
"1786","2008-05-27 22:02:00-03","MO","MOBOT","126035","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"David R. Brunner","Brunner 1160","1985","5","31","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui, Cuenca del Arroyo Corrientes, region noreste del parque. Bosque seco a semi-humedo al lado el arroyo, de hasta 20 m de altura. Suelo arenoso de arenisca y conglomerado andesitico.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,"85-5"
"1787","2016-06-16 08:31:00-03","MO","MOBOT","126147","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T.D. Pennington (K)","Blas Pérez","Pérez Maricerich 1061","1991","8",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"4"
"1788","2008-05-27 22:02:00-03","MO","MOBOT","1264336","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennington (K)","Elsa M. Zardini|A. Benítez","Zardini 47503","1997","11","24","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.50666","-26.08111",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"1119"
"1789","2008-05-27 22:02:00-03","MO","MOBOT","126445","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"Alwyn H. Gentry","Gentry 70766","1990","5","28","Bolivia","La Paz",NA,"Alto Madidi, ridge top ca 7 km NE of camp. Transect 10.","-68.76666","-13.58333",NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"345"
"1790","2008-05-27 22:02:00-03","MO","MOBOT","127040","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","W. Palacios (QCNE)","Alwyn H. Gentry","Gentry 71152","1990","6","13","Bolivia","La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transects 9-10","-68.46666","-14.56666",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"380"
"1791","2008-05-27 22:02:00-03","MO","MOBOT","127048","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"Marko Lewis","Lewis 37793","1990","9","25","Bolivia","Santa Cruz","Ichilo","Cerro Amboró (Río Isama) - - During this trip I climbed up the Río Isama to the summit of Cerro Amboró in Parque Nacional de Amboró. As the trail is not established and winds over ridges and dense forest I have little idea of the exact locality. Nevertheless today I collected along the Río Isama where the trail begins to the summit, near a sort of tunnel like canyon along the river. 60 km W. of Santa Cruz. Riverine forest in deep canyon.","-63.8","-17.83333",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,"78"
"1792","2010-01-12 17:10:00-02","MO","MOBOT","127389","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|V. Jara","Zardini 36408","1993","6","22","Paraguay","Central",NA,"Estero del Ypoá: Villeta-Puerto Guyratí 10,5 km S of Villeta on Arroyo Pikysyry. Gallery Forest on clay soil.","-57.5666667","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"831"
"1793","2008-05-27 22:02:00-03","MO","MOBOT","127523","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 36629","1993","7","22","Paraguay","Paraguarí",NA,"Estero del Ypoá: Valle Apuá-Lago Ypoá. 2 km W of Valle Apua. Cerrado forest.","-57.26666","-26.05",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"835"
"1794","2008-05-27 22:02:00-03","MO","MOBOT","127646","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 37118","1993","8","26","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"846"
"1795","2010-01-12 17:10:00-02","MO","MOBOT","127670","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 37190","1993","11","9","Paraguay","Caaguazú",NA,"Between Coronel Oviedo and Caaguazú; Route 2, km 148. Patch of forest.","-56.25","-25.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"848"
"1796","2013-10-09 05:40:00-03","MO","MOBOT","127877","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|Ramón Velásquez","Zardini 10860","1989","2","17","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"53"
"1797","2008-05-27 22:02:00-03","MO","MOBOT","127909","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T.D. Pennington (K)","Elsa M. Zardini|E. Velázquez","Zardini 21239","1990","6","9","Paraguay","Cordillera",NA,"5 km SE of Emboscada on road to Nueva Colombia. On a hill. Forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"358"
"1798","2008-05-27 22:02:00-03","MO","MOBOT","127926","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|E. Velázquez","Zardini 21245","1990","6","9","Paraguay","Cordillera",NA,"5 km SE of Emboscada on road to Nueva Colombia. On a hill. Forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"358"
"1799","2014-10-27 12:22:00-02","MO","MOBOT","127942","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennington (K)","Elsa M. Zardini|Constancio Velásquez","Zardini 15039","1989","10","16","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 6 kms S of route to Coronel Oviedo. Gallery forest along tributaries of Chorro Creek.","-56.3333333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"156"
"1800","2008-05-27 22:02:00-03","MO","MOBOT","127975","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"Alwyn H. Gentry|Bonifacio Mostacedo C.|Marielos Peña","Gentry 73826","1991","5","14","Bolivia","Santa Cruz",NA,"Perseverancia, NW of Santa Cruz on Río NEgro, forest before coffee plantation ca. 2 km from camp. Transect 3.","-62.66666","-15.61666",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"614"
"1801","2008-05-27 22:02:00-03","MO","MOBOT","127982","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","D. Brunner (MO)","Elsa M. Zardini","Zardini 8856","1988","12","17","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"88-134"
"1802","2013-10-09 05:40:00-03","MO","MOBOT","128019","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","D. Brunner (MO)","Elsa M. Zardini|Ramón Velásquez","Zardini 8879","1988","12","17","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"88-136"
"1803","2008-05-27 22:02:00-03","MO","MOBOT","128051","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","A. Schinini","Isabel Basualdo","Basualdo 1389","1988","1","12","Paraguay","Paraguarí",NA,"Crece en el bosque, Costa II Cerro Palacios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","2013-10-09 05:40:00-03","MO","MOBOT","128111","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennington (K)","Elsa M. Zardini|Ramón Velásquez","Zardini 15133","1989","10","16","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 8 kms S of route to Coronel Oviedo on the road to Cantera Jhú. Gallery forest along Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"157"
"1805","2008-05-27 22:02:00-03","MO","MOBOT","128131","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","M. Timana (MO)","Martín E. Timaná|Nestor Jaramillo","Timaná 2717","1991","10","22","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha B.","-69.05","-12.48333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,"119"
"1806","2008-05-27 22:02:00-03","MO","MOBOT","128154","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","M. Timana (MO)","Martín E. Timaná|Nestor Jaramillo","Timaná 2897","1991","10","30","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Planta colectadas en bosque cerca quebrada Madama. Bosque heliófito, perturbado.","-69.05","-12.48333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,"124"
"1807","2013-10-09 05:40:00-03","MO","MOBOT","128156","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","D. Brunner (MO)","Elsa M. Zardini|Ramón Velásquez","Zardini 8935","1988","12","17","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"88-136"
"1808","2008-05-27 22:02:00-03","MO","MOBOT","128183","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","M. Timana (MO)","Martín E. Timaná|Nestor Jaramillo","Timaná 3170","1991","11","12","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Zona 1, Plot E, cuadrados 20-25.","-69.05","-12.48333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,"132"
"1809","2013-10-09 05:40:00-03","MO","MOBOT","128272","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","D. Brunner (MO)","Elsa M. Zardini|Ramón Velásquez","Zardini 11092","1989","2","17","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Acatí. Forest on southern slope of mountain.","-56.25","-25.91666",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"59"
"1810","2008-05-27 22:02:00-03","MO","MOBOT","128278","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|U. Velázquez","Zardini 15232","1989","10","16","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of route to Coronel Oviedo. Tall forest.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"159"
"1811","2008-05-27 22:02:00-03","MO","MOBOT","128296","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|U. Velázquez","Zardini 15243","1989","10","16","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of route to Coronel Oviedo. Tall forest.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"159"
"1812","2008-05-27 22:02:00-03","MO","MOBOT","128346","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","D. Brunner (MO)","Elsa M. Zardini|Lidia Pérez de Molas","Zardini 2840","1987","5","30","Paraguay","Paraguarí",NA,"Camino de la administacion Parque Nacional Ybycuy a César Barrientos, a 3 kms de la administración","-56.98333","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"87-25"
"1813","2008-05-27 22:02:00-03","MO","MOBOT","128454","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T.D. Pennington (K)","Elsa M. Zardini|A. Aguayo","Zardini 11184","1989","3","5","Paraguay","Guairá",NA,"Road Melgarejo-Antena, 6 kms S of Melgarejo. Inside forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"63"
"1814","2013-10-09 05:40:00-03","MO","MOBOT","128495","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|Ramón Velásquez","Zardini 13282","1989","7","14","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest 2 km N of Antena.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"120"
"1815","2008-05-27 22:02:00-03","MO","MOBOT","128513","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|R. Franco","Zardini 29851","1992","1","20","Paraguay","Paraguarí",NA,"Acahay Massif. Easternmost Peak. Forest on slopes at southwestern area.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"642"
"1816","2008-05-27 22:02:00-03","MO","MOBOT","128555","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|P. Aquino","Zardini 29890","1992","1","20","Paraguay","Paraguarí",NA,"Acahay Massif. Easternmost Peak. Forest on slopes at southeastern area.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"643"
"1817","2008-05-27 22:02:00-03","MO","MOBOT","128599","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","D. Brunner (MO)","Elsa M. Zardini","Zardini 5073","1988","6","25","Paraguay","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In forest up to 20 m tall.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"88-34"
"1818","2008-05-27 22:02:00-03","MO","MOBOT","128617","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennigton (K)","Elsa M. Zardini|S. Velázquez","Zardini 13363","1989","7","14","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 5 kms W of Melgarejo; isolated peak. Forest.","-56.41666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"122"
"1819","2008-05-27 22:02:00-03","MO","MOBOT","128648","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","D. Brunner (MO)","Elsa M. Zardini","Zardini 5088","1988","6","25","Paraguay","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In forest up to 20 m tall.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"88-34"
"1820","2008-05-27 22:02:00-03","MO","MOBOT","128786","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennington (K)","Elsa M. Zardini","Zardini 13453","1989","7","14","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 6 kms N of Antena.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"123"
"1821","2013-10-09 05:40:00-03","MO","MOBOT","128804","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennington (K)","Elsa M. Zardini|Ramón Velásquez","Zardini 13477","1989","7","14","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 15 kms N of Antena on road Melgarejo-Antena. Gallery forest.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"124"
"1822","2008-05-27 22:02:00-03","MO","MOBOT","128817","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T.D. Pennington (K)","Elsa M. Zardini|U. Velázquez","Zardini 15553","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"171"
"1823","2013-10-09 05:40:00-03","MO","MOBOT","128835","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T.D. Pennington (K)","Elsa M. Zardini|Ramón Velásquez","Zardini 11424","1989","3","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena. Edge of forest on eastern slopes, 5 kms S of Melgarejo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"70"
"1824","2008-05-27 22:02:00-03","MO","MOBOT","128871","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","A. Schinini (CTES)","Elsa M. Zardini|C. Benítez","Zardini 3154","1987","9","30","Paraguay","San Pedro",NA,"Colonia 8 de diciembre, 12 kms al SE de Choré. Bosque. Transecta 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"87-37"
"1825","2013-10-09 05:40:00-03","MO","MOBOT","128931","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","T. Pennington (K)","Elsa M. Zardini|Ramón Velásquez","Zardini 13535","1989","7","14","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 15 kms N of Antena on road Melgarejo-Antena. Gallery forest.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"124"
