"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","imagecode","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","sex"
"530","2021-03-01 16:33:16-03","UNICAMP","UEC","134011","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Kinoshita, LS; Machado, DRA; Brigitte, PA; Crevelaro, MA; Yamamoto, LF","2004","05","13","Brazil","Minas Gerais","Extrema",NA,"-46.331389","-22.892778","-46.331389","-22.892778","Árvore 1,70m alt. no interior da mata. Fruto imaturo acastanhado.; Campo de altitude nos arredores da cidade.","UEC076913","Magnoliopsida",NA,"04/103",NA,"1410","1410",NA,NA,NA,NA,NA,"UEC076913",NA,NA,NA,NA,NA,NA,NA
"531","2021-03-01 16:33:16-03","UNICAMP","UEC","151318","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Torres, RB","1988",NA,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","1986","11","10","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.602119","-23.698839","-48.602119","-23.698839","Árvore 7 m. Beira da mata. Casca rugosa, cinza escuro com manchas brancas. Ramificação difusa. Botões florais cremes com ápice avermelhado. Flores cremes e avermelhadas.; Árvore 7 m, Beira da mata, casca rugosa, cinza escuro com manc","UEC184026","Magnoliopsida",NA,"81",NA,NA,NA,NA,NA,NA,NA,NA,"UEC184026",NA,NA,NA,NA,NA,NA,NA
"532","2021-03-01 16:33:16-03","UNICAMP","UEC","197390","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Braga, JO","2017","10","22","Brazil","São Paulo","Amparo","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.","-46.808333","-22.7575","-46.808333","-22.7575","Árvore, frutos antigos","UEC160302","Magnoliopsida",NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,"UEC160302",NA,NA,NA,NA,NA,NA,NA
"533","2021-03-01 16:33:16-03","UNICAMP","UEC","202807","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Eugênio, P; Oliveira, PEAM","1982","09","22","Brazil","Distrito Federal","Brasília","Reserva Biológica de águas Emendadas, Cerrado à margem direita do Córrego Vereda Grande. Entre 15.32' S - 15.38' S, e &nf;47.33' W e 47.37' W. Alt entre 1000m-1150m Ca. de 40 Km a NE de Brasília.","-47.55","-15.533333","-47.55","-15.533333","Arvoreta ca 3m, flores grandes com cálice esverdeado na base e lobos avermelhados.","UEC184145","Magnoliopsida",NA,"103",NA,NA,NA,NA,NA,NA,NA,NA,"UEC184145",NA,NA,NA,NA,NA,NA,NA
"534","2021-03-01 16:33:16-03","UNICAMP","UEC","206302","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Machi, AHL","2019","05","28","Machi, AHL; Silva, KP; Fernandes, LFG; Silva, IDS; Faustinoni, GM; Volet, DP; Castello, ACD","2019","05","19","Brazil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, Trilha do Capão","-43.617972","-19.348778","-43.617972","-19.348778","6m, tronco fissurado; Cerrado no começo da trilha","UEC163170","Magnoliopsida",NA,"4",NA,"802","802",NA,NA,NA,NA,NA,"UEC163170",NA,NA,NA,NA,NA,NA,NA
"535","2021-03-01 16:33:16-03","UNICAMP","UEC","22506","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Shepherd, GJ","1980","11","17","Brazil","Minas Gerais","Poços de Caldas","Campo de Santa Rosália","-46.564722","-21.838889","-46.564722","-21.838889","Arvoreta de 5 metros.","UEC159787","Magnoliopsida",NA,"453a",NA,NA,NA,NA,NA,NA,NA,NA,"UEC159787",NA,NA,NA,NA,NA,NA,NA
"536","2021-03-01 16:33:16-03","UNICAMP","UEC","52178","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Pereira, BAS","1989","05",NA,"Walter, BMT; Dias, BJ","1989","03","02","Brazil","Minas Gerais","Pratinha","Mata mesotrófica bastante alterada por ações antrópicas bastante alternada por ações antrópicas, estrada de terra que liga a BR 262 à cidade de pratinha","-25.35","-41.083333","-25.35","-41.083333","Árvore, 10 metros de altura; frutos imaturos de cor vinho. Restos florais com cálice avermelhado, estilete de esbranquiçado., coletado na beira da estrada de terra que 006","UEC159746","Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"UEC159746",NA,NA,NA,NA,NA,NA,NA
"537","2021-03-01 16:33:16-03","UNICAMP","UEC","48023","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Lourteig, A","1985",NA,NA,"Irwin, HS; Grear, JW; Souza Jr, R; Reis dos Santos, R","1966","05","28","Brazil","Mato Grosso",NA,"Rio Turvo, ca. 210 km N de Xavantina, Mato Grosso, elevação de 500 metros.",NA,NA,NA,NA,"Arbusto ca. 3 metros de altura, Corola e anteras amarelo-pálido.; Cerrado.","UEC159794","Magnoliopsida",NA,"16175",NA,NA,NA,NA,NA,NA,NA,NA,"UEC159794",NA,NA,NA,NA,NA,NA,NA
"538","2021-03-01 16:33:16-03","UNICAMP","UEC","52172","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Walter, BMT","1989","03",NA,"Walter, BMT; Dias, BJ; Mendonça, RC; Neto, MP","1989","03","02","Brazil","Minas Gerais","Ibiá","MG 230, distante 2 Km da BR 262.","-46.496389","-19.580833","-46.496389","-19.580833","Arvoreta, 2 metros de altura; botão floral de cor verde; frutos jovens, de cor verde com pigmentação vinho.","UEC159786","Magnoliopsida",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,"UEC159786",NA,NA,NA,NA,NA,NA,NA
"539","2021-03-01 16:33:16-03","UNICAMP","UEC","9558","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Tamashiro, JY","1981","10",NA,"Davis, PH; Gibbs, PE; Kinoshita, LS; Semir, J; Andrade, JB","1976","07","28","Brazil","Minas Gerais","Serra do Cabral","Rodovia Joaquim Felício - Pirapora",NA,NA,NA,NA,"Frutos e botões verde matizados de vinho.","UEC199480","Magnoliopsida",NA,"2.476",NA,NA,NA,NA,NA,NA,NA,NA,"UEC199480",NA,NA,NA,NA,NA,NA,NA
"540","2019-08-20 10:17:15-03","UNICAMP","UEC",NA,"S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Kinoshita, LS; Yamamoto, LF; Machado, DRA; Brigitte, PA; Crevelaro, MA","2004","05","13","Brazil","Minas Gerais","Extrema","Campo de Altitude nos arredores da cidad","-46.331389","-22.892778","-46.331389","-22.892778","fruto, Árvore 1,70m alt, no interior da mata. Fruto imaturo acastanhado.",NA,"Magnoliopsida",NA,"04103",NA,"1410","1410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2021-03-01 16:33:16-03","UNICAMP","UEC","9565","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari petiolata","A.St.-Hil.","Tamashiro, JY","1981","10",NA,"Shepherd, GJ; Andrade, JB","1977","11","05","Brazil","Paraná",NA,"Estrada entre Ponta Grossa e Itararé, km 203, Beira de mata. Alt: 1100 m.",NA,NA,NA,NA,"Árvore de 5m, pétalas creme.","UEC159745","Magnoliopsida",NA,"6139",NA,NA,NA,NA,NA,NA,NA,NA,"UEC159745","petiolata",NA,NA,NA,NA,NA,NA
"542","2021-03-01 16:33:16-03","UNICAMP","UEC","51802","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Maury, CM","1982","03","26","Brazil","Distrito Federal","Brasília","Asa Norte, Final da Asa Norte.","-47.9296989440918","-15.7797002792358",NA,NA,"Arbusto ca. 2m; flores de pétalas amarelo-pálidas cálica carnoso róseo-avermelhado. Pétalas caindo logo após a ântese,deixando à mostra muitos e longos estames. Fecundada por morcego, rara.; Cerrado proximo a FZDM.","UEC159943","Magnoliopsida",NA,"152","70570",NA,NA,NA,"auto",NA,NA,NA,"UEC159943",NA,NA,NA,NA,NA,NA,NA
"543","2019-08-20 10:17:15-03","UNICAMP","UEC","9572","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Tamashiro, JY","1981","10",NA,"Ribeiro, JF","1977","05",NA,"Brazil","Goiás","Planaltina","Em cerrado do CPAC- EMBRAPA.","-47.614200592041","-15.4527997970581",NA,NA,NA,"UEC159785","Magnoliopsida",NA,"9859","61159",NA,NA,NA,"auto",NA,NA,NA,"UEC159785",NA,NA,NA,NA,NA,NA,NA
"544","2021-03-01 16:33:16-03","UNICAMP","UEC","35650","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Oliveira Filho, AT","1983",NA,NA,"Oliveira Filho, AT","1983","05","07","Brazil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,"Árvore com cerca de 5 metros de altura; flores avermelhadas nas bordas.; Cerrado típico.","UEC159750","Magnoliopsida",NA,"57","107042",NA,NA,NA,"auto",NA,NA,NA,"UEC159750",NA,NA,NA,NA,NA,NA,NA
"545","2021-03-01 16:33:16-03","UNICAMP","UEC","112336","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Tonello, VM","1996","06","14","Brazil","Mato Grosso","Nossa Senhora do Livramento","Sítio São José,Tatuzinho.","-56.3456001281738","-15.7749996185303",NA,NA,"7m de altura, ramo com flores.","UEC184029","Magnoliopsida",NA,"2-A","89753",NA,NA,NA,"auto",NA,NA,NA,"UEC184029",NA,NA,NA,NA,NA,NA,NA
"546","2021-03-01 16:33:16-03","UNICAMP","UEC","112338","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Tonello, VM; Rossignoli, PA","1996","05","04","Brazil","Mato Grosso","Nossa Senhora do Livramento","Sítio São José,Tatuzinho.","-56.3456001281738","-15.7749996185303",NA,NA,"Planta com 8m de alturacoleta de ramo com flores.; Solo arenoso.","UEC184028","Magnoliopsida",NA,"1-A","89753",NA,NA,NA,"auto",NA,NA,NA,"UEC184028",NA,NA,NA,NA,NA,NA,NA
"547","2021-03-01 16:33:16-03","UNICAMP","UEC","112337","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Tonello, VM","1996","08","18","Brazil","Mato Grosso","Nossa Senhora do Livramento","Sítio São José,Tatuzinho.","-56.3456001281738","-15.7749996185303",NA,NA,"Planta com 5m de altura, coleta de fruto.; Cerrado típico.","UEC184030","Magnoliopsida",NA,"3-A","89753",NA,NA,NA,"auto",NA,NA,NA,"UEC184030",NA,NA,NA,NA,NA,NA,NA
"548","2021-03-01 16:33:16-03","UNICAMP","UEC","112335","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Tonello, VM","1997","04","22","Brazil","Mato Grosso","Nossa Senhora do Livramento","Tatuzinho.","-56.3456001281738","-15.7749996185303",NA,NA,"Planta com 7 metros de altura, ramo com flores.; Cerrado tipico, solo arenoso.","UEC159793","Magnoliopsida",NA,"6-B","89753",NA,NA,NA,"auto",NA,NA,NA,"UEC159793",NA,NA,NA,NA,NA,NA,NA
"549","2021-03-01 16:33:16-03","UNICAMP","UEC","73875","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Tamashiro, JY","1995","09","12","Marimon, BS; et al.","1994","06","16","Brazil","Mato Grosso","Nova Xavantina","Fazenda Boa Esperança, distante 20 km de nova xavantina, altitude de 300m.","-52.353099822998","-14.6732997894287",NA,NA,"Corola branca/amarela, fruto de cor verde/amarelado. Casca externa escura soltando-se em esfoliações, casca interna vermelha. Arbóreo(3,5m x 20cm).; Cerrado, afloramento rochoso, relevo acidentado.","UEC159941","Magnoliopsida",NA,"39-B","79739",NA,NA,NA,"auto",NA,NA,NA,"UEC159941",NA,NA,NA,NA,NA,NA,NA
"550","2021-03-01 16:33:16-03","UNICAMP","UEC","127723","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Koch, I",NA,NA,NA,"Sciamarelli, A; Alfonso, MLM; Siqueira, DG; Balbino, AR","2002","03","24","Brazil","Mato Grosso do Sul","Dourados","Campo Gramde - Dourados BR 163","-54.8055992126465","-22.2210998535156",NA,NA,"Árvore de 5m, com botão.","UEC184031","Magnoliopsida",NA,"1576","74744",NA,NA,NA,"auto",NA,NA,NA,"UEC184031",NA,NA,NA,NA,NA,NA,NA
"551","2021-03-01 16:33:16-03","UNICAMP","UEC","54687","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Leitão Filho, HF","1991","07","18","Tiritan, O; Paiva, M","1990","07","30","Brazil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP-C, Campus de ilha solteira.","-51.4188995361328","-20.3672008514404",NA,NA,"Arbusto robusto,ca, de 2,5metros, apenas frutos.; Cerrado-bovino","UEC159788","Magnoliopsida",NA,"85","74358",NA,NA,NA,"auto",NA,NA,NA,"UEC159788",NA,NA,NA,NA,NA,NA,NA
"552","2021-03-01 16:33:16-03","UNICAMP","UEC","135913","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Simões, AO",NA,NA,NA,"Simões, AO; Quast, MP; Quast, GR","1998","12","20","Brazil","Minas Gerais","Brasópolis","Cume do Pico dos Dias, 1800m de altitude, área do Laboratório Nacional de Astrofísica.","-45.6074981689453","-22.4736003875732",NA,NA,"Árvore, cerca de 4m, botões vermelho-escuros, pétalas brancas, estames branco-amarelados.; Em beira de mata, junto à encosta rochosa.","UEC184024","Magnoliopsida",NA,"672","20433",NA,NA,NA,"auto",NA,NA,NA,"UEC184024",NA,NA,NA,NA,NA,NA,NA
"553","2021-03-01 16:33:16-03","UNICAMP","UEC","9555","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Tamashiro, JY","1989","10",NA,"Leitão Filho, HF","1976","03","15","Brazil","Minas Gerais","Camanducaia","Nativo em local úmido a 15km da Vila Monte Verde.","-46.1446990966797","-22.7553005218506",NA,NA,"Árvore de até 3 metros; flores brancas bem desenvolvidas.","UEC159747","Magnoliopsida",NA,"1865","22140",NA,NA,NA,"auto",NA,NA,NA,"UEC159747",NA,NA,NA,NA,NA,NA,NA
"554","2021-03-01 16:33:16-03","UNICAMP","UEC","135933","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Simões, AO",NA,NA,NA,"Simões, AO; Koehler, S; Singer, RB; Belinello, R","1999","11","07","Brazil","Minas Gerais","Carrancas","Serra de Carrancas, Subida da Serra de Carrancas, mata no caminho para o afloramento da propriedade do Sr. João Galdêncio.","-44.6425018310547","-21.4874992370605",NA,NA,"Árvore, cerca de 5m, cálice arroxeado, corola branca, estames brancos. Flores fragrantes.","UEC184032","Magnoliopsida",NA,"991","21143",NA,NA,NA,"auto",NA,NA,NA,"UEC184032",NA,NA,NA,NA,NA,NA,NA
"555","2019-08-20 10:17:15-03","UNICAMP","UEC","158617","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","2004","12","02","Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,"UEC013610","Magnoliopsida",NA,"1706","15223",NA,NA,NA,"auto",NA,NA,NA,"UEC013610",NA,NA,NA,NA,NA,NA,NA
"556","2021-03-01 16:33:16-03","UNICAMP","UEC","158620","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","2002",NA,NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,"S/ dados.","UEC013611","Magnoliopsida",NA,"891","15223",NA,NA,NA,"auto",NA,NA,NA,"UEC013611",NA,NA,NA,NA,NA,NA,NA
"557","2021-03-01 16:33:16-03","UNICAMP","UEC","158621","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","2002","11","10","Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada.","-46.3182983398438","-22.854700088501",NA,NA,"Flor verde/avermelhado, botão vermelho.","UEC013614","Magnoliopsida",NA,"856","15223","1450","1450",NA,"auto",NA,NA,NA,"UEC013614",NA,NA,NA,NA,NA,NA,NA
"558","2021-03-01 16:33:16-03","UNICAMP","UEC","158619","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","2002","12","26","Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada da Serra do Lopo. Rampa de asa delta.","-46.3182983398438","-22.854700088501",NA,NA,"1m. Flor velha, botão e fruto jovem.","UEC013612","Magnoliopsida",NA,"1043","15223",NA,NA,NA,"auto",NA,NA,NA,"UEC013612",NA,NA,NA,NA,NA,NA,NA
"559","2021-03-01 16:33:16-03","UNICAMP","UEC","158618","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","2003","02","07","Brazil","Minas Gerais","Extrema","Serra do Lopo, Pedra das Flores.","-46.3182983398438","-22.854700088501",NA,NA,"5m. Fruto verde.","UEC013609","Magnoliopsida",NA,"1109","15223",NA,NA,NA,"auto",NA,NA,NA,"UEC013609",NA,NA,NA,NA,NA,NA,NA
"560","2021-03-01 16:33:16-03","UNICAMP","UEC","9577","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Tamashiro, JY","1981","10",NA,"Joly, AB; Gemtchujnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","1972","03","06","Brazil","Minas Gerais","Jaboticatubas","Ao longo da rodovia Lagoa Santa, Conceição do Mato dentro- Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Arbusto 2,5 metros, margem da mata","UEC184218","Magnoliopsida",NA,"1238","31264",NA,NA,NA,"auto",NA,NA,NA,"UEC184218",NA,NA,NA,NA,NA,NA,NA
"561","2021-03-01 16:33:16-03","UNICAMP","UEC","9560","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Tamashiro, JY","1981","10",NA,"Semir, J; Sazima, M; Giulietti, AM","1973","09","03","Brazil","Minas Gerais","Jaboticatubas","Ao longo da rodovia Lagoa Santa, Conceição do Mato Dentro- Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Arbusto 1 a 2m, beira da mata ciliar, flores alvas, fruto.","UEC159944","Magnoliopsida",NA,"4369","31264",NA,NA,NA,"auto",NA,NA,NA,"UEC159944",NA,NA,NA,NA,NA,NA,NA
"562","2021-03-01 16:33:16-03","UNICAMP","UEC","200921","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Morandi, MEF; Futemma, NY; Oliveira, DC; Pereira, JM; Savietto, VF","2017","04","30","Brazil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, trilha da cachoeira do capão dos palmitos","-43.7449989318848","-19.513599395752",NA,NA,"Árvore, tronco fissurado longitudinalmente, sem látex, cálice avermelhado, sem pétalas, 3 metros de altura; Campo rupestre","UEC183919","Magnoliopsida",NA,"24","31264",NA,NA,NA,"auto",NA,NA,NA,"UEC183919",NA,NA,NA,NA,NA,NA,NA
"563","2021-03-01 16:33:16-03","UNICAMP","UEC","9567","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Tamashiro, JY","1987","10",NA,"Semir, J","1977","07","28","Brazil","Minas Gerais","Jaboticatubas","Próximo a mata ciliar.","-43.7449989318848","-19.513599395752",NA,NA,"Árvore até 4 metros; flores creme-esbranquiçadas, com odor desagradável.","UEC159957","Magnoliopsida",NA,"6512","31264",NA,NA,NA,"auto",NA,NA,NA,"UEC159957",NA,NA,NA,NA,NA,NA,NA
"564","2021-03-01 16:33:16-03","UNICAMP","UEC","110585","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari petiolata","A.St.-Hil.",NA,NA,NA,NA,"Vitta, FA","1996","05","24","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Estrada para sede do IBAMA, vale do Rio Cipó. 800 m alt.","-43.7449989318848","-19.513599395752",NA,NA,"Árvore até 4m alt.; Cerrado decíduo sobre grande afloramento quartzitico, lado direito da estradinha.","UEC054228","Magnoliopsida",NA,"296","31264","800","800",NA,"auto",NA,NA,NA,"UEC054228","petiolata",NA,NA,NA,NA,NA,NA
"565","2021-03-01 16:33:16-03","UNICAMP","UEC","28228","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Giulietti, AM; Meneses, NL; Cordeiro, I; Sajo, MG; Castro, NM; Diacuí, J","1981","07","01","Brazil","Minas Gerais","Santana Do Riacho","Estrada Lagoa Santa - Conceição do Mato Dentro, Km: 87,5 ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro.&nf;ao longo do Rio Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"Árvore de 1m , cálice com ápice rosado, frutos verdes.","UEC159956","Magnoliopsida",NA,"7377","26557",NA,NA,NA,"auto",NA,NA,NA,"UEC159956",NA,NA,NA,NA,NA,NA,NA
"566","2021-03-01 16:33:16-03","UNICAMP","UEC","9562","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari petiolata","A.St.-Hil.","Hatschbach, G","1988","03",NA,"Hatschbach, G","1977","03","09","Brazil","Paraná","Ipiranga","Rio Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"Árvore 8m, mata de galeria.","UEC159789","Magnoliopsida",NA,"9786","31827",NA,NA,NA,"auto",NA,NA,NA,"UEC159789","petiolata",NA,NA,NA,NA,NA,NA
"567","2021-03-01 16:33:16-03","UNICAMP","UEC","139505","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Sá, KLVR","2003",NA,NA,"Sá, KLVR; et al.","2002","10","15","Brazil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo, Perto de outros arbustos em área com muitas rebrotas","-50.7411003112793","-23.7275009155273",NA,NA,"Rebrota 2m; Botões florais verdes; Flores velhas; Frutos maduros com sementes marrons.; Cerrado e não cerrado.","UEC184027","Magnoliopsida",NA,"352","30511",NA,NA,NA,"auto",NA,NA,NA,"UEC184027",NA,NA,NA,NA,NA,NA,NA
"568","2021-03-01 16:33:16-03","UNICAMP","UEC","64549","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Mello, E; Britez, RM; Silva, SM","1986","11","30","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"Árvore de 15 metros, CAP=101 cm, com botões,casca finamente fissurada e flores brancas facilmente destacáveis;; Em Floresta de Araucária.","UEC184144","Magnoliopsida",NA,"24.925","31353",NA,NA,NA,"auto",NA,NA,NA,"UEC184144",NA,NA,NA,NA,NA,NA,NA
"569","2021-03-01 16:33:16-03","UNICAMP","UEC","103466","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Chagas; Silva, F",NA,NA,NA,"Rodrigues, RR; et al.","1990","11","13","Brazil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,"Árvore, 10,0 m de alt. Botões verdes e flores vermelhas.","UEC159763","Magnoliopsida",NA,"s.n.","35037",NA,NA,NA,"auto",NA,NA,NA,"UEC159763",NA,NA,NA,NA,NA,NA,NA
"570","2021-03-01 16:33:16-03","UNICAMP","UEC","161726","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Estevan, DA","2003",NA,NA,"Estevan, DA; et al.","2002","10","31","Brazil","Paraná","Ventania","Sítio Pinheiro, Beira da mata.","-50.2428016662598","-24.2458000183105",NA,NA,"Árvore 5,0 m; corola amaerlo-esverdeada.; Floresta Ombrófila-mista de Araucária.","UEC009667","Magnoliopsida",NA,"216","32424",NA,NA,NA,"auto",NA,NA,NA,"UEC009667",NA,NA,NA,NA,NA,NA,NA
