"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"198","2009-07-17 17:34:00-03","MO","MOBOT","2915765","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Per Dusén","Dusén s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Paraná",NA,"Ports Amaronss, ad rifram flummius Rio Jguassuo.",NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2009-12-04 16:24:00-02","MO","MOBOT","2915895","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Gert G. Hatschbach|J.M. Silva","Hatschbach 52296","1988","8","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Paraná",NA,"Rod. BR-277, km 232 (mun. Irati), Paraná.",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2011-06-27 08:43:00-03","MO","MOBOT","2919667","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F. Sellow","Sellow 1772","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","3236743","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Moysés Kuhlmann","Kuhlmann 2202","1949","11","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","O.S. Ribas","São Paulo",NA,"Campos do Jordao, subida para o pico do Itapeva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2018-09-12 14:48:12-03","UNIOESTE","UNOP","2208","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","3982","2013","10","26",NA,"Brasil",NA,NA,"Arbusto 1,50cm, flor amarela. Beira de capão.",NA,NA,NA,"Benth.","Barboza, E.","Paraná","Tibagi","Fazenda Pinheirinho","-50.273611","-24.631389",NA,"1067","1067",NA,NA,NA,NA,"-50.273611","-24.631389","2013",NA,NA,NA,NA,NA,NA,NA
"203","2015-10-22 10:02:51-02","UNIOESTE","UNOP","5031","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.; Barbosa, E.; Barbosa, E.","5659","2007","03","23",NA,"Brasil",NA,NA,"Arbusto, 2 m, flor amarela. Campo.",NA,NA,NA,"Benth.","Ribas, O.S.","Paraná","Balsa nova","Rodovia Br 277, próximo de São Luis do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"204","2016-09-15 10:17:27-03","UNIOESTE","UNOP","3583","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Engels, M.E.","2505B","2014","06","15",NA,"Brasil",NA,NA,"Arbusto, ca. 3m. Caule castanho. Foliolos verdes. Flores amarelas. Rara na área, apenas um indivíduo. Campos Gerais, as margens do rio, a montante do PM Rio verde.",NA,NA,NA,"Benth.","Ribas, O.S.","Paraná","Ponta Grossa","Próximo ao parque Municipal do Rio Verde","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"46557","auto",NA,NA,"2015","02","12",NA,NA,NA,NA,NA
"205","2020-08-31 09:14:59-03","INPA","INPA","159628","S","Plantae","Leguminosae-Mim","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, GG","52296","1988","08","13","Southern America","Brasil",NA,NA,NA,"INPA0159628","Dicotyledon Rosids","Fabales","Benth.","Barneby, RC","Paraná","Irati","Rod. BR-277, km 232.","-50.6511001586914","-25.4671993255615","INPA0159628 INPA0159628_e","900","900",NA,NA,"47271","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"206","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0008","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, M.K.F.","s.n.","1999","10","21",NA,"Brasil",NA,NA,"Coletada em período seco; Arbustivo, flor e fruto amarelo; Floresta Ombrófila Mista Aluvial, Solo orgânico, várzea ou possível lagoa temporária.; HABITAT: Floresta Ombrófila Mista Aluvial, Solo orgânico, várzea ou possível lagoa tempo","HUCO000008",NA,NA,"Benth.","Y.S.K.","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-06-10 10:10:46-03","FZB-BH","BHZB","3205","S","Plantae","Fabaceae - Mimosoideae","Mimosa","furfuracea","Mimosa furfuracea","Fernandes, F.M.","168","2001","12","12",NA,"Brasil",NA,NA,"Altitude:1300m. Doação de duplicata para herbário VIC em Abril de 2008.Identificada como Mimosa sp. por Martins, J.F. em 2011, em 24/11/2014 identificada como Mimosa aurivillus Mart. por R.T, Queiroz .",NA,NA,NA,NA,"L.S.B, Jordão","MG","Poços de Caldas","Futuro Jardim Botânico","-46.5614013671875","-21.7877998352051",NA,"1300","1300",NA,NA,"23696","auto",NA,NA,"2015","10","28",NA,NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","2706132","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","G. Hatschbach","24480","1970","7","16","South America","Brazil",NA,NA,NA,"US02205969",NA,"Rosales","Benth.",NA,"Paraná",NA,"Serra S. Luis, 1 km ao Oeste (mun. Balsa Nova)",NA,NA,"US02205969_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","1337703","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","A. Regnell","3504*","1865",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02205974",NA,"Rosales","Benth.",NA,"Minas Gerais",NA,"Prov. Minas Gerais: Caldas",NA,NA,"US02205974_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2840108","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","G. Hatschbach","39962","1977","5","28","South America","Brazil",NA,NA,NA,"US02205967",NA,"Rosales","Benth.",NA,"Paraná",NA,"Rio das Cinzas (mun. Arapoti).",NA,NA,"US02205967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","3018764","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","P. E. Gibbs, H. Leitao Filho, L. S. Kinoshita & J. Andrade","3420","1976","11","8","South America - Neotropics","Brazil",NA,NA,NA,"US02205968",NA,"Rosales","Benth.",NA,"São Paulo",NA,"Brasil. Cunha Campo alto, lugar ± brejoso.",NA,NA,"US02205968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","3207157","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","G. Hatschbach & J. M. Silva","52296","1988","8","13","South America","Brazil",NA,NA,NA,"US02205972",NA,"Rosales","Benth.",NA,"Paraná",NA,"Rod. BR-277, km 232 (mun, Irati)",NA,NA,"US02205972_01","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2706563","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","G. Hatschbach","24480","1970","7","16","South America","Brazil",NA,NA,NA,"US02205970",NA,"Rosales","Benth.",NA,"Paraná",NA,"Serra S. Luis, 1 km ao Oeste (mun. Balsa Nova)",NA,NA,"US02205970_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","3673452","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hoehne, -- & -- Gehrt","s.n.","1924","1","24","South America - Neotropics","Brazil",NA,NA,NA,"US02205966",NA,"Rosales","Benth.",NA,"São Paulo",NA,"Brasil, Sao Paulo, Sao Paulo, Parque Jabaquara",NA,NA,"US02205966_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2931830","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","G. Hatschbach","39962","1977","5","28","South America","Brazil",NA,NA,NA,"US02205973",NA,"Rosales","Benth.",NA,"Paraná",NA,"Rio das Cinzas. (mun. Arapoti)",NA,NA,"US02205973_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","2449362","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","L. Smith & R. M. Klein","7413","1956","11","8","South America","Brazil",NA,NA,NA,"US02205971",NA,"Rosales","Benth.",NA,"Santa Catarina",NA,"Mun. Campo Alegre: Alpine campo, Morro Iquererim",NA,NA,"US02205971_01","1300","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"217","2020-09-02 16:29:10-03","Cenargen","CEN","111718","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Mimosa","furfuracea","Mimosa furfuracea","Lucas Sá Barreto Jordão","114","2013","05","25",NA,"Brasil","Exsicatas",NA,"Ramos, flores com corola e cálices cobertos pelo indumento beges, filetes, anteras, estilete e estigma amarelos. Doação Jardim Botânico do Rio de Janeiro - RB 593894.","CEN00111718",NA,NA,"Benth.","L.S. B. Jordão","RJ","TERESOPOLIS","Rod. Dr. Rogério de Moura Estevão, km 19, trilha da reserva do Hotel Fazenda Rio dos Frades.","-42.835","-22.321666","CEN00111718","1165","1165",NA,NA,NA,NA,"-42.835","-22.321666","2013","05",NA,NA,NA,NA,"1",NA
"218","2020-09-02 16:29:10-03","Cenargen","CEN","111719","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Mimosa","furfuracea","Mimosa furfuracea","Lucas Sá Barreto Jordão","115","2013","05","25",NA,"Brasil","Exsicatas",NA,"Ramos, flores com corola e cálices cobertos pelo indumento beges, filetes, anteras, estilete e estigma amarelos. Doação Jardim Botânico do Rio de Janeiro - RB 593895.","CEN00111719",NA,NA,"Benth.","L.S. B. Jordão","RJ","TERESOPOLIS","Rod. Dr. Rogério de Moura Estevão, km 19, trilha da reserva do Hotel Fazenda Rio dos Frades.","-42.835277","-22.321666","CEN00111719","1168","1168",NA,NA,NA,NA,"-42.835277","-22.321666","2013","05",NA,NA,NA,NA,"1",NA
"219","2020-09-02 16:29:10-03","Cenargen","CEN","111665","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Mimosa","furfuracea","Mimosa furfuracea","Walter Alberto Egler","69","1948","00","00",NA,"Brasil","Exsicatas",NA,"Doação do Jardim Botânico do Rio de Janeiro - RB 89670.","CEN00111665",NA,NA,"Benth.","R. Barneby","SP","SAO PAULO","Serra da Bocaina","-46.6300010681152","-23.5400009155273","CEN00111665",NA,NA,NA,NA,"53584","auto",NA,NA,"1988",NA,NA,NA,NA,NA,"1",NA
"220","2020-10-15 09:53:51-03","UFPR","EFC","15116","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Vieira, R.S.","974","2016","05","01",NA,"Brasil",NA,NA,"Arbusto com 1,7 m, na beira do rio em afloramento rochoso. Flores amarelas.","EFC015116",NA,NA,"Benth.","Vieira, R.S.","Paraná","Balsa Nova","Serrinha de São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,"1100","1100",NA,NA,"27346","auto","=-49.6690","=-25.4599","2016","05","02",NA,NA,NA,NA,NA
"221","2020-10-15 09:53:51-03","UFPR","EFC","17533","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Pacheco, G.B.S.",NA,"2002","02","02",NA,"Brasil",NA,NA,"Árvore,com flores em Floresta Ombrófila Mista Altomontana, 1.100 m s.n.m.","EFC017533",NA,NA,"Benth.","Roderjan, C.V.","Paraná","Balsa Nova","São Luiz do Purunã","-49.71","-25.4622",NA,"1051","1051",NA,NA,NA,NA,"-49.7100","-25.4622","2018","11","14",NA,NA,NA,NA,NA
"222","2019-12-09 17:29:57-03","UFPR","EFC","8852","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Ziller, S.R.","1874","1999","04","25",NA,"Brasil",NA,NA,"Na várzea, ocorre em aglomerados. Arbustiva.","EFC008852",NA,NA,"Benth.","Hatschbach, G.","Paraná","Ponta Grossa","Várzea abaixo do Parque Estadual de Vila Velha","-50.0035","-25.2591",NA,NA,NA,NA,NA,NA,NA,"-50.0035","-25.2591","1999","11","01",NA,NA,NA,NA,NA
"223","2019-11-13 11:22:44-03","USP","SPF","144855","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Fiaschi, P","496","2000","12","05",NA,"Brasil",NA,NA,NA,"SPF00144855",NA,NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.466667","-22.683333",NA,"1500","1500",NA,NA,NA,NA,"-45.466667","-22.683333","2006","11",NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:22:44-03","USP","SPF","98524","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Souza, VC","6097","1994","06","03",NA,"Brasil",NA,NA,NA,"SPF00098524",NA,NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Apiaí",NA,"-49.116667","-24.466667",NA,NA,NA,NA,NA,NA,NA,"-49.116667","-24.466667","2010","09",NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:22:44-03","USP","SPF","214238","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Savassi-Coutinho, AP","1065","2006","10","16",NA,"Brasil",NA,NA,NA,"SPF00214238",NA,NA,"Benth.","Savassi-Coutinho, AP","Paraná",NA,"São Luiz do Purunã. Estrada Curitiba-Ponta Grossa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:22:44-03","USP","SPF","78858","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea paranensis","Handro, O","995","1961","11","15",NA,"Brasil",NA,NA,NA,"SPF00078858",NA,NA,"Burkart","Burkart, A","Minas Gerais","Camanducaia","Proximidades do rio Cadete.","-46.1446990966797","-22.7553005218506",NA,NA,NA,"paranensis",NA,"22140","auto",NA,NA,"1964","11",NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:22:44-03","USP","SPF","214219","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Savassi-Coutinho, AP","1231","2007","12","20",NA,"Brasil",NA,NA,NA,"SPF00214219",NA,NA,"Benth.","Savassi-Coutinho, AP","Minas Gerais","Sapucaí-Mirim",NA,"-45.7425003051758","-22.7478008270264",NA,NA,NA,NA,NA,"23877","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:22:44-03","USP","SPF","30271","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G","42965","1980","04","21",NA,"Brasil",NA,NA,NA,"SPF00030271",NA,NA,"Benth.","Savassi-Coutinho, AP","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA,NA
"229","2019-11-13 11:22:44-03","USP","SPF","190263","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Silva, JM","5659","2007","03","23",NA,"Brasil",NA,NA,NA,"SPF00190263",NA,NA,"Benth.","Ribas, OS","Paraná","Balsa Nova","Rod. BR-277, próximo de São Luis do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-13 11:22:44-03","USP","SPF","150376","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Ribas, OS","3500","2001","04","27",NA,"Brasil",NA,NA,NA,"SPF00150376",NA,NA,"Benth.","Savassi-Coutinho, AP","Santa Catarina","Campo Alegre","Subida para a Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA,NA
"231","2019-11-13 11:22:44-03","USP","SPF","176075","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Mattos, J","15326","1968","06","12",NA,"Brasil",NA,NA,NA,"SPF00176075",NA,NA,"Benth.","Ribas, OS","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"232","2019-11-13 11:22:44-03","USP","SPF","107879","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Miyagi, PH","389","1995","02","12",NA,"Brasil",NA,NA,NA,"SPF00107879",NA,NA,"Benth.","Jordão, LSB","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"2017","04",NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:22:44-03","USP","SPF","137253","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Fiaschi, P","29","1999","07","30",NA,"Brasil",NA,NA,NA,"SPF00137253",NA,NA,"Benth.","Fiaschi, P","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:22:44-03","USP","SPF","180404","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Souza, VC","4657","1994","11","26",NA,"Brasil",NA,NA,NA,"SPF00180404",NA,NA,"Benth.","Scaramuzza, CAM","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"1995","01",NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:22:44-03","USP","SPF","155914","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Barros, F","2953","2000","02","07",NA,"Brasil",NA,NA,NA,"SPF00155914",NA,NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Itararé","SP 258, km 324. Margem do Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA,NA
"236","2021-03-15 18:27:54-03","USP","SPF","78856","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Handro, O","s.n.","1943","12","04",NA,"Brasil",NA,NA,"Arbusto, flores em capítulos amarelos.","SPF00078856",NA,NA,"Benth.","Savassi-Coutinho, AP","São Paulo","São Paulo","Parque Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:22:44-03","USP","SPF","78858","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea paranensis","Handro, O","995","1961","11","15",NA,"Brasil",NA,NA,NA,"SPF00078858",NA,NA,"Burkart","Burkart, A","Minas Gerais","Camanducaia","Proximidades do rio Cadete.","-46.1446990966797","-22.7553005218506",NA,NA,NA,"paranensis",NA,"22140","auto",NA,NA,"1964","11",NA,NA,NA,NA,NA,NA
"238","2014-04-04 18:27:21-03","PNFM","IRAI","2546","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cordeiro, J.","3001","2009","04","07",NA,"Brasil",NA,NA,"Arbusto, 1.5 m, flor amarela. Campo de Altitude","IRAI00002546","Magnoliophyta",NA,"Benth.","Ribas, O.S.","Santa Catarina","Campo Alegre","Serra Quiriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA
"239","2021-03-25 13:52:17-03","UNIVILLE","JOI","6771","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M. Silva","5659","2007","03","23",NA,"Brasil",NA,NA,"; HABITAT: campo; HABITO: arbusto","JOI006771",NA,NA,"Benth.","O.S. Ribas","Paraná","Balsa Nova","Rod. BR-277, próximo de São Luís do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2007","01","01",NA,NA,NA,NA,NA
"240","2021-03-25 13:52:17-03","UNIVILLE","JOI","10286","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M. Silva","6381","2008","04","05",NA,"Brasil",NA,NA,"; HABITAT: orla do capão; HABITO: arbusto","JOI010286",NA,NA,"Benth.","J.M. Silva","Paraná","Balsa Nova","Rod. BR - 277, próximo do trevo para São Luis do Puruná.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2008","01","01",NA,NA,NA,NA,NA
"241","2021-03-25 13:52:17-03","UNIVILLE","JOI","17620","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Engels, M.E.",NA,"2014","06","15",NA,"Brasil",NA,NA,"Caule castanho. Foliolos verdes. Flores amarelas. Habito: Arbusto.","JOI017620",NA,NA,"Benth.","Ribas, O.S.","Paraná","Ponta Grossa","Próximo ao Parque Municipal do Rio Verde.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"46557","auto",NA,NA,"2015","02","12",NA,NA,NA,NA,NA
"242","2020-05-08 11:10:40-03","UEFS","HUEFS","254861","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","furfuracea","Mimosa furfuracea","Jordão, L.S.B","115","2013","05","25",NA,"Brasil",NA,NA,NA,"HUEFS0254861","Angiospermae","Fabales","Benth.",NA,"Rio de Janeiro","Teresópolis","Rodovia Dr. Rogério de Moura Estevão, Km 19, trilha da reserva do Hotel Fazenda Rio dos Frades.","-42.835278","-22.321667",NA,"1168","1168",NA,NA,NA,NA,"42W50'7''","22S19'18''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"243","2020-05-08 11:10:40-03","UEFS","HUEFS","254877","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","furfuracea","Mimosa furfuracea","Jordão, L.S.B","114","2013","05","25",NA,"Brasil",NA,NA,NA,"HUEFS0254877","Angiospermae","Fabales","Benth.",NA,"Rio de Janeiro","Teresópolis","Rodovia Dr. Rogério de Moura Estevão, Km 19, trilha da reserva do Hotel Fazenda Rio&nf;dos Frades.","-42.835","-22.321667",NA,"1165","1165",NA,NA,NA,NA,"42W50'6''","22S19'18''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"244","2020-05-08 11:10:40-03","UEFS","HUEFS","9804","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","52296","1988","08","13",NA,"Brasil",NA,NA,NA,"HUEFS0009804","Angiospermae","Fabales","Benth.",NA,"Paraná","Angical",NA,NA,NA,"HUEFS0009804","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"245","2015-03-07 01:37:52-03","F","FMNH-SEEDPLANTS","V0163935F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0163935F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0163935F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"246","2019-01-23 11:21:56-02","F","FMNH-SEEDPLANTS","V0058418F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F. Sellow","4772",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0058418F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0058418F_01",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"247","2015-03-07 01:37:52-03","F","FMNH-SEEDPLANTS","V0163936F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0163936F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0163936F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"248","2015-03-07 01:37:52-03","F","FMNH-SEEDPLANTS","V0163937F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0163937F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0163937F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"249","2018-05-14 16:23:54-03","F","FMNH-SEEDPLANTS","V0163938F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","M. J. Robim","258",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0163938F","Spermatophyta",NA,NA,"RRC ID Flag","São Paulo",NA,NA,"-49","-22","V0163938F_01 V0163938F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"258",NA,NA
