"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"94","2020-08-31 08:59:15-03","INPA","INPA","234842","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TMB","1221","2010","07","20","Southern America","Brasil","Roraima","Parque Nacional do Viruá","63","63",NA,NA,"INPA0234842","INPA0234842 INPA0234842_e","Caracaraí","-60.216667","1.412194","Costa, SM","2011","08",NA,NA,"-60.216667","1.412194",NA,NA,NA,NA,NA
"95","2020-08-31 08:59:15-03","INPA","INPA","234919","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TMB","1300","2010","07","24","Southern America","Brasil","Roraima","Parque Nacional do Viruá","69","69",NA,NA,"INPA0234919","INPA0234919 INPA0234919_e","Caracaraí","-61.006889","1.468278","Costa, SM","2011","08",NA,NA,"-61.006889","1.468278",NA,NA,NA,NA,NA
"96","2020-08-31 08:59:15-03","INPA","INPA","234926","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TMB","1307","2010","07","24","Southern America","Brasil","Roraima","Parque Nacional do Viruá","67","67",NA,NA,"INPA0234926","INPA0234926 INPA0234926_e","Caracaraí","-61.006889","1.468278","Costa, SM","2011","08",NA,NA,"-61.006889","1.468278",NA,NA,NA,NA,NA
"97","2020-08-31 08:59:15-03","INPA","INPA","234973","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TMB","1355","2010","07","27","Southern America","Brasil","Roraima","Parque Nacional do Viruá","63","63",NA,NA,"INPA0234973","INPA0234973 INPA0234973_e","Caracaraí","-61.032528","1.4595","Costa, SM","2011","08",NA,NA,"-61.032528","1.4595",NA,NA,NA,NA,NA
"98","2020-08-31 08:59:15-03","INPA","INPA","235056","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Melo, A","413","2010","07","23","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Campina do L3-500. Grade do PPBio.",NA,NA,NA,NA,"INPA0235056","INPA0235056 INPA0235056_d INPA0235056_e","Caracaraí","-61","1.28","Costa, SM","2011","08",NA,NA,"-61","1.28",NA,NA,NA,NA,NA
"99","2020-08-31 08:59:15-03","INPA","INPA","235060","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Melo, A","417","2010","07","23","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Campina do L3-500. Grade do PPBio.",NA,NA,NA,NA,"INPA0235060","INPA0235060 INPA0235060_e","Caracaraí","-61","1.28","Costa, SM","2011","08",NA,NA,"-61","1.28",NA,NA,NA,NA,NA
"100","2020-08-31 08:59:15-03","INPA","INPA","235538","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Costa, SM","712","2010","09","13","Southern America","Brasil","Roraima","Parque Nacional do Viruá, grade do PPBio, campina da L3/N2",NA,NA,NA,NA,"INPA0235538","INPA0235538 INPA0235538_e","Caracaraí","-61","1.28","Costa, SM","2011","08",NA,NA,"-61","1.28",NA,NA,NA,NA,NA
"101","2020-08-31 08:59:15-03","INPA","INPA","235570","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Costa, SM","745","2010","09","15","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Grade do PPBio, entre L1-L2/N2-N3",NA,NA,NA,NA,"INPA0235570","INPA0235570 INPA0235570_e","Caracaraí","-61","1.28","Costa, SM","2011","08",NA,NA,"-61","1.28",NA,NA,NA,NA,NA
"102","2020-08-31 08:59:15-03","INPA","INPA","237695","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Costa, SM","871","2011","01","24","Southern America","Brasil","Roraima","Parque Nacional do Viruá, grade do PPBio, N3/L1-L2.","77","77",NA,NA,"INPA0237695","INPA0237695 INPA0237695_e","Caracaraí","-61.020167","1.48225",NA,"2011","08",NA,NA,"-61.020167","1.48225",NA,NA,NA,NA,NA
"103","2020-08-31 08:59:15-03","INPA","INPA","242393","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Gonçalves, DJP","117","2011","10","17","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Campina L3 500",NA,NA,NA,NA,"INPA0242393","INPA0242393_nd","Caracaraí","-61.013333","1.469306","Baleeiro-Souza, PC","2012","08",NA,NA,"-61.013333","1.469306",NA,NA,NA,NA,NA
"104","2019-12-19 11:19:21-03","UFG","UFG","45031","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Resende, I.L.M.","1473","2009","04","15",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"UFG0045031","UFG0045031","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","Resende, I.L.M.","2010","01","15",NA,"-48473.5","-17006.5","39117","auto",NA,NA,NA
"105","2019-12-19 11:19:21-03","UFG","UFG","45020","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Resende, I.L.M.","1287","2009","03","03",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"UFG0045020","UFG0045020","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","Resende, I.L.M.","2010","01","15",NA,"-48473.5","-17006.5","39117","auto",NA,NA,NA
"106","2019-12-19 11:19:21-03","UFG","UFG","45015","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Resende, I.L.M.","1141","2009","02","03",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"UFG0045015","UFG0045015","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","Resende, I.L.M.","2010","01","15",NA,"-48473.5","-17006.5","39117","auto",NA,NA,NA
"107","2019-12-19 11:19:21-03","UFG","UFG","45005","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Resende, I.L.M.","934","2009","01","13",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"UFG0045005","UFG0045005","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","Resende, I.L.M.","2010","01","15",NA,"-48473.5","-17006.5","39117","auto",NA,NA,NA
"108","2019-12-19 11:19:21-03","UFG","UFG","45004","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Resende, I.L.M.","913","2008","12","15",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"UFG0045004","UFG0045004","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","Resende, I.L.M.","2010","01","15",NA,"-48473.5","-17006.5","39117","auto",NA,NA,NA
"109","2019-12-19 11:19:21-03","UFG","UFG","44958","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Resende, I.L.M.","179","2008","05","02",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"UFG0044958","UFG0044958","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","Resende, I.L.M.","2010","01","15",NA,"-48480.8333","-17013.1667","39117","auto",NA,NA,NA
"110","2020-09-25 10:37:21-03","UFPE","UFP","85572","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Melo, A; Morel, AS","1585","2017","05","01",NA,"Brasil","Tocantins",NA,"358","358",NA,"Herbácea aquática. Flor de corola lilás; calcar de tamanho maior que o lábio inferior da corola.; Vegetação de vereda, margem do rio.","UFP085572",NA,"Ponte Alta do Tocantins","-47.471111","-11.069444","Guedes, FM","2017","08","10",NA,"-47.471111","-11.069444",NA,NA,NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","2548065","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"R. Goodland","283","1963","8","5","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi Northern Savanna, St. Ignatius, 2 mi. S of; near Takutu","107",NA,NA,NA,"US00706260",NA,NA,"-59.78","3.3","Taylor, P.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","2483369","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","3027","1961","6","19","South America - Neotropics","Brazil","São Paulo","Município de São Carlos: 5.0 km. NNW of center of São Carlos. In open marsh at head of east forklet of tributary brook to Rib. Monjolinho.","850",NA,NA,NA,"US03216138","US03216138_01",NA,"-47.92","-21.97",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","1199453","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"P. K. Dusén","2869","1903","12","21","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US03216141","US03216141_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","1336185","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"A. Regnell","840","1849","3",NA,"South America - Neotropics","Brazil","São Paulo","Brasilia, prov. S. Paulo.",NA,NA,NA,NA,"US03216142","US03216142_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","200855","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"A. Regnell","840","1849","3",NA,"South America","Brazil","São Paulo","Brasilia, prov. São Paulo.",NA,NA,NA,NA,"US03216143","US03216143_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","3516563","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"F. Delascio C., R. Montes & G. Davidse","11059","1981","12",NA,"South America - Neotropics","Venezuela","Guarico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Via Hatos La Trinidad-Los Arroyuelos (morichal incipiente y sabana).","150",NA,NA,NA,"US03216137","US03216137_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","2369723","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"G. Eiten & L. T. Eiten","1751","1960","3","23","South America - Neotropics","Brazil","São Paulo","Município de Moji-Guaçu: Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Gua çu. ~4 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)","575","625",NA,NA,"US03216139","US03216139_01",NA,"-47.142","-22.242",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","3017281","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"O. Huber & S. S. Tillett","5393","1980","7","19","South America - Neotropics","Venezuela","Amazonas","Santa Bárbara, en la ribera S del río Orinoco, río abajo de su confluencia con el río Ventuari","95",NA,NA,NA,"US00796134",NA,"Atabapo","-67.13","3.93","Taylor, P.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"119","2020-09-02 16:30:31-03","Cenargen","CEN","93853","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rosângela Simão-Bianchini","11777","1988","01","09",NA,"Brasil","MG","Próximo ao antigo leito da estrada de ferro, próximo à Guinda.",NA,NA,"Exsicatas","Sobre água corrente, flores lilás intenso com manchas brancas e amarelas na parte inferior. Doação do Departamento de Botânica - Universidade de São Paulo. CFCR (11777). Flora dos Campos Rupestres.","CEN00093853","CEN00093853","DIAMANTINA","-43.6002998352051","-18.2493991851807","P. M. Gonella","2007","09",NA,NA,NA,NA,"101169","auto",NA,"1",NA
"120","2020-09-02 16:30:31-03","Cenargen","CEN","32596","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"João Aguiar Nogueira Batista","858","1999","01","16",NA,"Brasil",NA,"Campo na margem esquerda da GO-118, aproximadamente 5 km N de São gabriel de Goiás. Em direção a Alto Paraíso.",NA,NA,"Exsicatas","Erva entre os murundus, em local inundado, com água sobre a superfície. Área anteriormente queimada.&nf;Doação da Flora do Brasil - Estado do Goiás.","CEN00032596","CEN00032596",NA,NA,NA,"F. Rivadavia-Lopes","2001","01",NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2020-09-02 16:30:31-03","Cenargen","CEN","32601","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"João Aguiar Nogueira Batista","863","1999","01","16",NA,"Brasil",NA,"Campo na margem da GO-118, aproximadamente 5 km S de São Gabriel de Goiás. Ao lado da ponte.",NA,NA,"Exsicatas","Erva em campo limpo inundado e pequeno curso d' água mais ao fundo. Área aparentemente anteriormente não queimada, mas relativamente aberta possivelmente em função de pastoreio. Doação da Flora do Brasil - Estado do Goiás.","CEN00032601","CEN00032601 CEN00032601_1",NA,NA,NA,"F. Rivadavia-Lopes","2001","01",NA,NA,NA,NA,NA,NA,NA,"2",NA
"122","2019-11-13 11:23:30-03","USP","SPF","158991","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1661","2003","07","03",NA,"Brasil","Minas Gerais","Serra do Cabral","1100","1100",NA,NA,"SPF00158991","SPF00158991","Joaquim Felício","-44.22698","-17.42579","Rivadavia, F","2003",NA,NA,NA,"-44.22698","-17.42579",NA,NA,NA,NA,NA
"123","2019-11-13 11:23:30-03","USP","SPF","158992","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1674","2003","07","04",NA,"Brasil","Minas Gerais","Serra do Cabral","1220","1220",NA,NA,"SPF00158992","SPF00158992","Joaquim Felício","-44.1718","-17.40537","Rivadavia, F","2003",NA,NA,NA,"-44.1718","-17.40537",NA,NA,NA,NA,NA
"124","2019-11-13 11:23:30-03","USP","SPF","135512","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","843","1999","03","20",NA,"Brasil","São Paulo",NA,"750","750",NA,NA,"SPF00135512","SPF00135512","Itirapina","-47.54091","-22.15942","Rivadavia, F","1999",NA,NA,NA,"-47.54091","-22.15942",NA,NA,NA,NA,NA
"125","2019-11-13 11:23:30-03","USP","SPF","139247","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","642","1997","03","19",NA,"Brasil","Goiás","Chapada dos Veadeiros","1400","1400",NA,NA,"SPF00139247","SPF00139247","Alto Paraíso de Goiás","-47.26119","-13.55412","Rivadavia, F","1997",NA,NA,NA,"-47.26119","-13.55412",NA,NA,NA,NA,NA
"126","2019-11-13 11:23:30-03","USP","SPF","152304","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1232","2001","01","06",NA,"Brasil","Goiás",NA,"600","600",NA,NA,"SPF00152304","SPF00152304","Barro Alto","-48.55803","-14.58481","Rivadavia, F","2001",NA,NA,NA,"-48.55803","-14.58481",NA,NA,NA,NA,NA
"127","2019-11-13 11:23:30-03","USP","SPF","135510","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","792","1999","01","19","Southern America","Venezuela","Bolívar","Santa Elena de Uairén, alguns km norte pela rodovia para El Dorado.","1000","1000",NA,NA,"SPF00135510","SPF00135510","Gran Sabana","-61.56244","4.54438","Rivadavia, F","1999",NA,NA,NA,"-61.56244","4.54438",NA,NA,NA,NA,NA
"128","2019-11-13 11:23:30-03","USP","SPF","137001","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","918","1999","04","22",NA,"Brasil","Goiás",NA,"1300","1300",NA,NA,"SPF00137001","SPF00137001","Pirenópolis","-48.52892","-15.4833","Rivadavia, F","1999",NA,NA,NA,"-48.52892","-15.4833",NA,NA,NA,NA,NA
"129","2019-11-13 11:23:30-03","USP","SPF","135511","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","808","1999","01","20","Southern America","Venezuela","Bolívar","Kavanayen, estrada para Luepa, ca. 500 m após primeiro rio atravessando a estrada (rio Pakairo).","1300","1300",NA,NA,"SPF00135511","SPF00135511","Gran Sabana","-61.42506","5.37673","Rivadavia, F","1999",NA,NA,NA,"-61.42506","5.37673",NA,NA,NA,NA,NA
"130","2019-11-13 11:23:30-03","USP","SPF","136794","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1036","1999","05","03",NA,"Brasil","Goiás","Parque Nacional das Emas","850","850",NA,NA,"SPF00136794","SPF00136794","Mineiros","-52.58956","-17.56684","Rivadavia, F","1999",NA,NA,NA,"-52.58956","-17.56684",NA,NA,NA,NA,NA
"131","2019-11-13 11:23:30-03","USP","SPF","136793","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","985","1999","04","30",NA,"Brasil","Goiás",NA,"850","850",NA,NA,"SPF00136793","SPF00136793","Santa Cruz de Goiás","-48.45363","-17.16004","Rivadavia, F","1999",NA,NA,NA,"-48.45363","-17.16004",NA,NA,NA,NA,NA
"132","2019-11-13 11:23:30-03","USP","SPF","136792","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","959","1999","04","28",NA,"Brasil","Minas Gerais","Parque Nacional Grande Sertão Veredas","800","800",NA,NA,"SPF00136792","SPF00136792","Chapada Gaúcha","-45.39095","-15.10927","Rivadavia, F","2003",NA,NA,NA,"-45.39095","-15.10927",NA,NA,NA,NA,NA
"133","2019-11-13 11:23:30-03","USP","SPF","152305","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1239","2001","01","06",NA,"Brasil","Goiás",NA,"500","500",NA,NA,"SPF00152305","SPF00152305","Uruaçu","-49.01145","-14.23065","Rivadavia, F","2001",NA,NA,NA,"-49.01145","-14.23065",NA,NA,NA,NA,NA
"134","2019-11-13 11:23:30-03","USP","SPF","165497","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1713","2003","08","20","Southern America","Venezuela","Bolívar","127 km de Caicara del Orinoco para Puerto Carreno.","90","90",NA,NA,"SPF00165497","SPF00165497","Caicara del Orinoco",NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:23:30-03","USP","SPF","165498","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1758","2003","08","25","Southern America","Venezuela","Bolívar","83.5 km de Caicara del Orinoco para Ciudad Bolívar.","100","100",NA,NA,"SPF00165498","SPF00165498","Caicara del Orinoco",NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:23:30-03","USP","SPF","165499","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1775","2003","08","27","Southern America","Venezuela","Bolívar","Parque Nacional Canaima","1100","1100",NA,NA,"SPF00165499","SPF00165499","Gran Sabana",NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:23:30-03","USP","SPF","169919","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1723","2003","08","22","Southern America","Venezuela","Amazonas","Acampamento Yutajé, na base do Cerro Yutajé, em brejos ao redor do extremo noroeste da pista de pouso.","150","150",NA,NA,"SPF00169919","SPF00169919",NA,NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:23:30-03","USP","SPF","169920","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1724","2003","08","22","Southern America","Venezuela","Amazonas","Acampamento Yutajé, na base do Cerro Yutajé, em brejos ao redor do extremo noroeste da pista de pouso.","150","150",NA,NA,"SPF00169920","SPF00169920",NA,NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:23:30-03","USP","SPF","180156","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","2574","2007","05","26",NA,"Brasil","Roraima",NA,"375","375",NA,NA,"SPF00180156","SPF00180156","Pacaraima","-61.091944","-4.316139","Rivadavia, F","2007",NA,NA,NA,"-61.091944","-4.316139",NA,NA,NA,NA,NA
"140","2019-11-13 11:23:30-03","USP","SPF","169922","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1741","2003","08","24","Southern America","Venezuela","Amazonas","76.5 km de Puerto Ayacucho para o sul.","100","100",NA,NA,"SPF00169922","SPF00169922",NA,NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:23:30-03","USP","SPF","169923","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1751","2003","08","25","Southern America","Venezuela","Amazonas","15 km de Puerto Ayacucho para Puerto Carreno.","100","100",NA,NA,"SPF00169923","SPF00169923",NA,NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:23:30-03","USP","SPF","180153","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","2198","2006","05","12",NA,"Brasil","Tocantins","Área de Proteção Ambiental do Jalapão","415","415",NA,NA,"SPF00180153",NA,"Mateiros","-46.524667","-10.372667","Rivadavia, F","2006",NA,NA,NA,"-46.524667","-10.372667",NA,NA,NA,NA,NA
"143","2019-11-13 11:23:30-03","USP","SPF","180154","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","2204","2006","05","13",NA,"Brasil","Tocantins","Área de Proteção Ambiental do Jalapão","410","410",NA,NA,"SPF00180154","SPF00180154","Mateiros","-46.749167","-10.6425","Rivadavia, F","2006",NA,NA,NA,"-46.749167","-10.6425",NA,NA,NA,NA,NA
"144","2019-11-13 11:23:30-03","USP","SPF","180155","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","2267","2006","05","17",NA,"Brasil","Tocantins",NA,"425","425",NA,NA,"SPF00180155","SPF00180155","Ponte Alta do Tocantins","-47.449889","-10.894417","Rivadavia, F","2006",NA,NA,NA,"-47.449889","-10.894417",NA,NA,NA,NA,NA
"145","2021-03-15 18:28:02-03","USP","SPF","213565","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Gonella, PM","309","2010","04","24",NA,"Brasil","Goiás","Fazenda Mont Serrat, em vereda ca. 600 m a oeste da casa-sede. Fazenda acessível pela BR-50, ca. 2,8 km ao sul do entroncamento com a BR-352.","1088","1088",NA,"Ervas aquáticas flutuantes, corola rosa-lilás, com nervuras mais escuras e mancha amarela dentro de outra maior, branca, no pálato. Dentro de riacho e em poças de água corrente na vereda.; Vereda.","SPF00213565","SPF00213565","Cristalina","-47.706583","-16.885306","Gonella, PM","2010",NA,NA,NA,"-47.706583","-16.885306",NA,NA,NA,NA,NA
