"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"49","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U 0249532","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) Berg","Nic Lughadha EM",NA,NA,NA,"Riedel L",NA,"1824","02","01","Brazil",NA,NA,"Brasilia. Serra Estrella.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200249532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0249532","NL-U0249532",NA,"Myrtales","Southern America",NA,"isolectotype",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U 0294192","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) Berg",NA,NA,NA,NA,"Reitz R",NA,"1961","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294192 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294192",NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw6903",NA,NA,NA,NA
"51","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U 0294229","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) Berg",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294229 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294229",NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw6381",NA,NA,NA,NA
"52","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U.1441991","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) Berg","Nic Lughadha EM",NA,NA,NA,"Riedel L",NA,NA,NA,NA,"Brazil","São Paulo",NA,"Brasilia: Tiete, S. Paulo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441991 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441991","NL-U1441991",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0252826",NA,NA,NA,NA
"53","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U.1441993","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) Berg","Nic Lughadha EM",NA,NA,NA,"Reitz R",NA,"1956","10","07","Brazil","Santa Catarina",NA,"Sabiá, Vidal Ramos",NA,NA,NA,NA,NA,NA,"Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441993","NL-U1441993",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0252596",NA,NA,NA,NA
"54","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U.1441966","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","riedeliana","Gomidesia riedeliana","O.Berg","Legrand CMDE",NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","02","23","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441966 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441966","NL-U1441966",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0083783",NA,NA,NA,NA
"55","2020-11-04 11:14:42-03","ESALQ","ESA","118688","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,"Aguiar, O.T.","2006","04","10","Polisel, R.T.","23.0","2006","04","01","Brasil","São Paulo","Juquitiba","beira do Rio Juquiá.","-47.1",NA,"-47.1","-23,966,667",NA,NA,"Arvoreta 3 m, com frutos imaturos verdes.;","ESA118688",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:42-03","ESALQ","ESA","80789","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","O.Berg","Sobral, M.",NA,NA,NA,"Farias, R.; Rolim, S.G.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuzza, C.A.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","713.0","2002","04","23","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Trilha da figueira. Borda de Floresta Ombrófila Densa Baixo Montana","-475.935","-240.323","-475,935","-240,323","112","112","Árvore de 5 m. Fruto imaturo verde-arroxeado.","ESA080789",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:42-03","ESALQ","ESA","33397","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"Jarenkow, J.A.","1827.0","1991","01","27","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA033397",NA,"Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:49-03","ESALQ","ESA","109782","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30164.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109782","ESA109782","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:56:24-03","ESALQ","ESA","136379","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","LEFB","2010",NA,NA,"R.J.F. Garcia","3503.0","2008","05","05","Brasil","São Paulo","Embu Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,"ESA136379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:49-03","ESALQ","ESA","15915","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, M.C.H.",NA,NA,NA,"Souza, V.C. et al.","5892.0","1994","04","22","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"ESA015915",NA,"Magnoliophyta",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:49-03","ESALQ","ESA","104499","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,"Gissi, D.S.","2011",NA,NA,"Aguiar, O.T.","1115.0","2002","03","12","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104499",NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:49-03","ESALQ","ESA","109424","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,NA,NA,NA,NA,"Duarte, A.R.","530.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109424",NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:49-03","ESALQ","ESA","118665","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,"Caliari, C.P.","2013",NA,NA,"Dias, A.C.",NA,"1986","07","01","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA118665",NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:49-03","ESALQ","ESA","52161","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gissi, D.S.","2011",NA,NA,"Lima, R.A.F.","329.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente (sub-parcela N14) - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400",NA,"ESA052161","ESA052161","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:49-03","ESALQ","ESA","109921","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29394.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109921","ESA109921","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:49-03","ESALQ","ESA","109781","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29345.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109781","ESA109781","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:49-03","ESALQ","ESA","109923","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29396.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109923","ESA109923","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:49-03","ESALQ","ESA","80790","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gissi, D.S.","2011",NA,NA,"Farias, R.; Rolim, S.G.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuzza, C.A.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","714.0","2002","04","23","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Trilha da figueira. Borda de Floresta Ombrófila Densa Baixo Montana","-475.935","-240.323","-475,935","-240,323","112","112","Árvore de 4 m. Fruto vinho-escuro.","ESA080790","ESA080790","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:49-03","ESALQ","ESA","80788","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gissi, D.S.","2011",NA,NA,"Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","427.0","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69) , beira do Rio Bonito. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.","-475.939","-24.083","-475,939","-24,083",NA,NA,"Árvore de 7m. Frutos velhos.","ESA080788",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:49-03","ESALQ","ESA","61937","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gissi, D.S.","2011",NA,NA,"Mazine, F.F. Forster, W.","167.0","1999","08","18","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"ESA061937",NA,"Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:49-03","ESALQ","ESA","101924","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,"Gissi, D.S.","2011",NA,NA,"Oriani, A.","570.0","2005","03","24","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"ESA101924","ESA101924","Magnoliophyta",NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:49-03","ESALQ","ESA","105488","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,"Gissi, D.S.","2011",NA,NA,"Aguiar, O.T.",NA,"2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA105488",NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:49-03","ESALQ","ESA","67383","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Caliari, C.P.","2013",NA,NA,"Moraes, P.L.R.","2166.0","2000","07","26","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA067383","ESA067383","Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:49-03","ESALQ","ESA","88032","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M.",NA,NA,NA,"Barbosa, E. ; Cunha , E.M.","709.0","2003","01","05","Brasil","Santa Catarina","Itaiópolis",NA,"-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,NA,"ESA088032",NA,"Magnoliophyta",NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:49-03","ESALQ","ESA","14264","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, M.C.H.",NA,NA,NA,"Souza, V.C. et al.","5892.0","1994","04","22","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"ESA014264",NA,"Magnoliophyta",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:49-03","ESALQ","ESA","29624","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.","1136.0","1993","05","02","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029624","ESA029624","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:49-03","ESALQ","ESA","65206","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Caliari, C.P.",NA,NA,NA,"Sampaio, D.; Maltez, H.M.; Silva, C.; Almeida, A.; Silva, M.M.R.","164.0","1999","01","12","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA065206","ESA065206","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:49-03","ESALQ","ESA","87509","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gissi, D.S.","2011",NA,NA,"Dias, A.C.","131.0","1992","02","10","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA087509","ESA087509","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:49-03","ESALQ","ESA","118288","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,"Caliari, C.P.","2013",NA,NA,"Aguiar, O.T.","1257.0","2008","10","01","Brasil","São Paulo","Itapeva","Estação Ecológica","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"Arbusto, flores brancas.","ESA118288",NA,"Magnoliophyta",NA,NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:49-03","ESALQ","ESA","52121","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gissi, D.S.","2011",NA,NA,"Lima, R.A.F.","582.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","no sub-bosque","ESA052121","ESA052121","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:49-03","ESALQ","ESA","109785","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30165.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109785","ESA109785","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:49-03","ESALQ","ESA","109922","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29395.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109922","ESA109922","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:32:11-03","MN","R","8910","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg",NA,"1997",NA,NA,"Glaziou, A.F.M.","10790","1879","02","17","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008910","R000008910_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-07-02 14:03:18-03","JBP","HPL","11050","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","V.C. Souza","2012","06","11","R.T. Polisel","23","2006","04","06","Brasil","SP","Juquitiba","Coletado na beira do rio Juquiá, na prainha, margem direita (S 23° 58' 0; W 47° 6' 0, 700m).","-47.06","-23.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:46:20-02","IPA","IPA","44304","S","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Hatschbach, G.","1984","10",NA,"Hatschbach, G.","48381","1984","08","10","Brasil","Paraná","São José dos Pinhais","Santo Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbusto 3m; fruto avermelhado.; Mata Pluvial.","IPA0044304",NA,"Plantae",NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:31:25-03","IAP","PACA-AGP","55475","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O. Berg","Legrand","1955","04","06","Reitz, R.","5141","1950","05","08","Brasil","SC","Brusque","Ribeirão do Ouro","-48.9174995422363","-27.0981006622314",NA,NA,"600","600","Árvore com cerca de 8m de altura. HBR 5141.&nf;Revisado por: E. N. Lughadha, 1997. Habitat: in silva Fenofase: flor branco-amarelado Hábito: árvore","PACA055475",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:31:25-03","IAP","PACA-AGP","65453","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O. Berg","C. D. Legrand","1957",NA,NA,"R. Klein","2018","1956","05","21","Brasil","SC","Ibirama","Ribeirão do Areado","-49.5177993774414","-27.0569000244141",NA,NA,"100","100","Arbusto com cerca de 3m de laura. HBR 14965.&nf;Revisado por: E. N. Lughadha, 1997. Habitat: mata Fenofase: Fruto verde e vermelho Hábito: arbusto","PACA065453",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:31:25-03","IAP","PACA-AGP","64139","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O. Berg","D. Legrand",NA,NA,NA,"Hatschbach, G.","3584","1957","11","04","Brasil","PR","Garuva",NA,NA,NA,NA,NA,NA,NA,"Árvore com cerca de 5m de altura.&nf;Revisado por: E. N. Lughadha, 1997. Habitat: in silva montana Fenofase: flor alva Hábito: árvore","PACA064139",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"89","2019-08-27 13:31:25-03","IAP","PACA-AGP","65469","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O. Berg","C. D. Legrand","1957",NA,NA,"Reitz & Klein","3121","1956","04","13","Brasil","SC","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","Arbusto com cerca de 3m de altura. Fruto verde e roxo. HBR 14938.&nf;Revisado por: E. N. Lughadha, 1997. Habitat: mata Fenofase: fruto Hábito: arbusto","PACA065469",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"90","2019-08-27 13:31:30-03","IAP","PACA-AGP","109967","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","M. Verdi","2009","11","23","M. Verdi","3150","2009","11","13","Brasil","SC","Morro Grande","Três Barras.","-49.77","-28.71","49°46'12W","28°42'36S","311","311","FURB 16832 Habitat: entorno do fragmento Hábito: arvoreta Ecossistema: floresta ombrófila densa","PACA109967",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"91","2019-08-27 13:31:30-03","IAP","PACA-AGP","118688","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M.","2010","10","29","Stival-Santos, A.","3103","2010","06","23","Brasil","SC","Águas Mornas","rio cubatao","-48.960833","-27.809722","48º57'39w","27º48'35s","620","620","furb 31641&nf;fruto vermelho Habitat: Floresta ombrófila densa, estagio avançado, entorno fragmentado","PACA118688",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"92","2020-12-20 21:18:38-03","UFV","VIC","7260","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O.Berg",NA,NA,NA,NA,"Silva, A.F.","s.n.","1978","12","05","Brasil","São Paulo","Ubatuba","Estação Experimental do Inst. Agronômico Campinas","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore de 10 m de flores brancas","VIC007260","VIC007260",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"93","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0042963","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Jardn) Berg","M. Sobral",NA,NA,NA,"G. Hatschbach","18611","1986","2","14","Brazil","Parana",NA,"Picadao Cambara- Col. Limeira. (Mun. Paranagua).","-48.5","-25.5167",NA,NA,"20","50","Coor from www.fallingrain.com/world; Arbusto, 3 m, flor alva.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
