"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","class","relatedCatalogItem","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet"
"192","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730871","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, A.",NA,"1873","1","22","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730871' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,"P04730871","P04730871_01",NA,NA,NA,"6471",NA,NA,NA,NA
"193","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730867","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Puiggary",NA,"1888","12","1","Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,"37738",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730867' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,"P04730867","P04730867_01",NA,NA,NA,NA,NA,NA,NA,NA
"194","2018-01-24 11:14:35-02","MNHN","RECOLNAT_MNHN_P","P04730868","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Puiggari",NA,"1884","10","1","Brasil","São Paulo","Apiaí","Camino de Apiahy a las Capoeiras.","-48.8400001525879","-24.5",NA,NA,"37738",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730868' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,"P04730868","P04730868_01",NA,NA,NA,"2922",NA,NA,NA,NA
"195","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730856","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Hatschbach, G.",NA,"1966","11","17","Brasil","Paraná","Tijucas do Sul","Campo Alto.","-49.1988983154297","-25.9281005859375",NA,NA,"25228",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730856' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,"P04730856","P04730856_01",NA,NA,NA,"15116",NA,NA,NA,NA
"196","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730862","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Regnell",NA,"1865","2","24","Brasil","Minas Gerais","Caldas","Serra de Caldas.","-46.386100769043","-21.9235992431641",NA,NA,"25710",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730862' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,"P04730862","P04730862_01",NA,NA,NA,"II 8",NA,NA,NA,NA
"197","2015-09-05 06:32:25-03","MNHN","RECOLNAT_MNHN_P","P00436190","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","tenuis","Viola tenuis geralensis","W.Becker","Becker",NA,NA,NA,"Ule, E.",NA,"1891","2",NA,"Brésil",NA,NA,"Santa Catarina : Swamps, crest of the serra geral",NA,NA,NA,NA,NA,NA,NA,"Photo de l'holotype <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"type",NA,"ph",NA,"P00436190","P00436190_01",NA,NA,NA,"1708",NA,NA,NA,"geralensis"
"198","2015-09-05 06:32:25-03","MNHN","RECOLNAT_MNHN_P","P00436190","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","tenuis","Viola tenuis geralensis","W.Becker","Becker",NA,NA,NA,"Ule, E.",NA,"1891","2",NA,"Brésil",NA,NA,"Santa Catarina : Swamps, crest of the serra geral",NA,NA,NA,NA,NA,NA,NA,"Photo de l'holotype <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"type",NA,"ph",NA,"P00436190","P00436190_01",NA,NA,NA,"1708",NA,NA,NA,"geralensis"
"199","2015-09-04 13:11:41-03","MNHN","RECOLNAT_MNHN_P","P00426167","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","uleana","Viola uleana","W.Becker","Ballard",NA,NA,NA,"Ule, E.",NA,"1891","2",NA,NA,NA,NA,"Em pantanos arima da Serra Geral, Estado de Sta Catharina",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00426167' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00426167","P00426167_01",NA,NA,NA,"1708",NA,NA,NA,NA
"200","2015-09-05 06:32:25-03","MNHN","RECOLNAT_MNHN_P","P00436188","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","uleana","Viola uleana","W.Becker","Ballard",NA,NA,NA,"Müller, F.",NA,NA,NA,NA,"Brasil",NA,NA,"Sta Catarina. Campos nas margens do rio dos Mar(..)",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436188' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00436188","P00436188_01",NA,NA,NA,NA,NA,NA,NA,NA
"201","2015-09-16 01:47:54-03","MNHN","RECOLNAT_MNHN_P","P00436191","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","uleana","Viola uleana","W.Becker","Ballard",NA,NA,NA,"Ule, E.",NA,"1891","2",NA,"Brésil",NA,NA,"Santa Catarina : Swamps, crest of the serra geral",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436191' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"ph",NA,"P00436191","P00436191_01",NA,NA,NA,"1708",NA,NA,NA,NA
"202","2020-10-01 14:23:12-03","JBB","HEPH","5751","S","Plantae","Dicotyledon","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Silva, JM da","1986",NA,NA,"Silva, JM da","140","1986","07","18","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"55154","150","150",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-01 14:23:12-03","JBB","HEPH","17870","S","Plantae","Dicotyledon","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Hatschbach, G","1968",NA,NA,"Hatschbach, G","15116","1968","10","22","Brasil","Paraná","Tijucas do Sul","Campo Alto","-49.1988983154297","-25.9281005859375",NA,NA,"25228","300","300",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-01 14:23:12-03","JBB","HEPH","17006","S","Plantae","Dicotyledon","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Luz, MCM","1999",NA,NA,"Cordeiro, J","1626","1999","11","17","Brasil","Paraná ","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"45291",NA,NA,"Ereta","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:42:50-03","UFMG","BHCB","147122","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,"2016","03","03","Machado, TM; Forzza, RC; Stehmann, JR; Amorim, AMA","285","2010","12","01","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para Cachoeira do Aurélio.","-41.833333","-20.466667","-41.833333","-20.466667",NA,"1834","1834","Erva terrestre. Corola branca na base e lilás no ápice. Cálice verde.",NA,NA,"Southern America",NA,NA,"BHCB034591",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:42:50-03","UFMG","BHCB","154529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,"2015","12","18","Mota, NFO; Giacomin, LL; Resende, VL","2518","2012","02","14","Brasil","Santa Catarina","Urubici","Campo dos Padres, Propriedade do Sr. Arno Manoel Philippi. Nascente de pequeno curso d'água","-49.335278","-27.951667","-49.335278","-27.951667",NA,"1511","1511","ERva terrestre, cálice verde com lacíenos avermelhados. Corola lilás com calo amarelo; Campo brejoso (turfeira)",NA,NA,"Southern America",NA,NA,"BHCB034592",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:42:50-03","UFMG","BHCB","1864","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,NA,"s.n.","1958",NA,NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,"22051",NA,NA,"Herbáceo","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:42:50-03","UFMG","BHCB","65671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Barreto, HLM","7190",NA,NA,NA,"Brasil","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783",NA,NA,"18805",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:42:50-03","UFMG","BHCB","65669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Barreto, HLM","7189",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,"33136",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:42:50-03","UFMG","BHCB","61533","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"41937",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:42:50-03","UFMG","BHCB","11290","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Souza, HC; et al.","s.n.","1987","01","21","Brasil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca - entrada das Grutas dos Viajantes","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:22:02-03","UFPR","UPCB","43742","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Montes Luz, M.C.","2001","04","09","Souza, J.P.","879","1996","12","14","Brasil","São Paulo","Cunha","Estrada em direção à trilha do Rio Bonito 23°15'20S 45°02'30W","-45.041667","-23.255556","-45.041667","-23.255556",NA,NA,NA,"Herbácea, flores alvas com estrias roxas na base interna do labelo e sépalas verdes. Floresta Ombrófila Densa à beira do Rio Paraíba..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:22:02-03","UFPR","UPCB","43757","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Marquete, N.F.S.","1981","08",NA,"Loefgren, A.","3472","1897","01","03","Brasil","São Paulo","Córrego Alegre","Caminho da Cachoeira",NA,NA,NA,NA,NA,NA,NA,"Herbácea estilonífera até 40cm com flores brancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:22:02-03","UFPR","UPCB","43756","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Marquete, N.F.S.","1981","06",NA,"Hoehne, F.C.",NA,"1928","10","21","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,"Flores alvas..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:22:02-03","UFPR","UPCB","20545","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Cervi, A.C.","1992","11",NA,"Cervi, A.C.","3864","1992","11","21","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,"Erva ereta, flor alva. Interior da floresta..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-11 17:22:02-03","UFPR","UPCB","43754","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Marquete, N.F.S.","1981","06",NA,"Kuhlmann, M.",NA,"1935","01","25","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,"Flores lilases..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-02-11 17:22:02-03","UFPR","UPCB","43755","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Marquete, N.F.S.","1981","06",NA,"Moura, C.","12","1961","05","02","Brasil","São Paulo","Ubatuba","Alto da Serra na estrada entre Ubatuba e São Luiz do Paraitinga.","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,"Herbácea com flores alvas..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-02-11 17:22:02-03","UFPR","UPCB","39005","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Cervi, A.C.","1999","09","22","Luz, M.C.M.","1","1999","09","22","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,"Erva ± 20cm, corola alva. Margem da estrada..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-11 17:22:02-03","UFPR","UPCB","30863","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Santos, E.P.","1996","12",NA,"Fernandes, H.M.","16","1996","11","02","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,"Erva, ca. 40cm, corola alva. Margem da estrada..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-11 17:22:02-03","UFPR","UPCB","23059","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Montes Luz, M.C.","2001","04","02","Cervi, A.C.","3046","1989","12","09","Brasil","Paraná","Quatro Barras","Estrada da Graciosa, Serra do Mar, caminho dos Jesuítas","-49.0769004821777","-25.3656005859375",NA,NA,"17116",NA,NA,"Erva ereta, flor branca. Interior da mata..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-11 17:22:02-03","UFPR","UPCB","65036","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Cervi, A.C.","2006","05","17","Bona, C.","314","2005","11","01","Brasil","Paraná","General Carneiro","Fazenda Pizzatto.","-51.315601348877","-26.4274997711182",NA,NA,"33284",NA,NA,"Erva de flor branca, na borda da lagoa, macula amarela..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-11 17:22:02-03","UFPR","UPCB","65064","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Cervi, A.C.","2006","05","17","Cervi, A.C.","8849","2006","03","06","Brasil","Paraná","General Carneiro","Fazenda Pizzatto.","-51.315601348877","-26.4274997711182",NA,NA,"33284",NA,NA,"Erva terrestre de flores alvas..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-02-11 17:22:02-03","UFPR","UPCB","53240","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Reginato, M.","2006","01","01","Reginato, M.","633","2005","12",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"12577",NA,NA,"Herbácea terrestre, flor azul com amarelo..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-02-11 17:22:02-03","UFPR","UPCB","29392","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Kozera, C.","1996","12",NA,"Kozera, C.","362","1996","11","20","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,"Herbácea, flor branca. Orla da floresta com Araucaria, área alterada..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-02-11 17:22:02-03","UFPR","UPCB","43752","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Montes Luz, M.C.","2001","04","09","Souza, J.P.","732","1996","12","11","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha, trilha do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,"38855",NA,NA,"Herbácea com flores azul-claras. Borda de mata..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-11 17:22:02-03","UFPR","UPCB","24604","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Rambo, P.B.",NA,NA,NA,"Rambo, P.B.","51593",NA,NA,NA,"Brasil","Rio Grande do Sul","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,"63451",NA,NA,"In araucarieto umbroso úmido..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-02-11 17:22:02-03","UFPR","UPCB","12892","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Cervi, A.C.","2094","1982","11","30","Brasil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,"Erva, flor alva..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-11 17:22:02-03","UFPR","UPCB","43170","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Montes Luz, M.C.","2000","01","01","Montes Luz, M.C.","2","2000","05","04","Brasil","Paraná","Quatro Barras","Serra da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,"17116",NA,NA,"Erva ca. 30cm, flores brancas azuladas. Beira da estrada, local sombreado. Floresta ombrófila densa montana..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-11 17:22:02-03","UFPR","UPCB","29284","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Cervi, A.C.","1996","11","09","Santos, E.P.","251","1996","11","09","Brasil","Paraná","Morretes","Serra da Graciosa, caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,"Erva, ca. 15cm, flor alva. Floresta ombrófila densa, mata atlântica, interior da mata..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-11 17:22:02-03","UFPR","UPCB","43307","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Santos, E.P.","1999","11",NA,"Santos, E.P.","838","1999","11","19","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"41937","1400","1400","Erva de ± 30 cm, flor celeste. Campo de altitude, 1400 m de altitude.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:22:02-03","UFPR","UPCB","43758","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Marquete, N.F.S.","1981","06",NA,"Hoehne, F.C.",NA,"1946","05","01","Brasil","São Paulo","Ubatuba","Serra de Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,"Planta rasteira de local úmido, com flores alvas ou levemente róseas..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:22:02-03","UFPR","UPCB","61186","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Guimarães, O.A.","2008","02","15","Schwartsburd, P.B.","1228","2007","03","04","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari, Morro do Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,"55154","1600","1600","Ervinha dos campos de altitude. Floresta altomontana, mata nebular e campos de altitude..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-11 17:22:02-03","UFPR","UPCB","61190","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Guimarães, O.A.","2008","02","15","Schwartsburd, P.B.","1287","2007","03","04","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari, Morro do Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,"55154","1600","1600","Ervinha dos campos. Floresta altomontana, mata nebular e campos de altitude..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-11 17:22:02-03","UFPR","UPCB","49463","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Mocochinski, A.Y.","2004","07",NA,"Scheer, M.B.","607","2003","11","14","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Pico Tucum","-49.0553016662598","-25.3055992126465",NA,NA,"55154","1720","1720","Flor azul. Refúgio vegetacional altomontano. Alt.: 1720m s.n.m..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:22:02-03","UFPR","UPCB","48689","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Souza, V.C.","2001","01","01","Ribas, O.S.","3349","2001","03","03","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"37493","1525","1525","Erva, flor azul. Campo de altitude do topo do morro. Alt.: 1525m s.n.m..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:22:02-03","UFPR","UPCB","64680","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Cervi, A.C.","2007","12","20","Cervi, A.C.","9339","2007","12","14","Brasil","Paraná","Quatro Barras","Vista Lange de Morretes.","-49.0769004821777","-25.3656005859375",NA,NA,"17116",NA,NA,"Erva ereta, flores alvas. Beira da floresta..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:22:02-03","UFPR","UPCB","34417","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","tenuis","Viola tenuis","Becker","Santos, E.P.","1998","04","04","Santos, E.P.","277","1996","11","23","Brasil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","1400","1400","Erva com ca. de 10cm, flor violácea clara com máculas amarelas. Campo de altitude, solo inundado, 1400m de altitude..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:22:02-03","UFPR","UPCB","34418","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","tenuis","Viola tenuis","Becker","Santos, E.P.","1998","04","04","Santos, E.P.","353","1997","10","15","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"41937","1100","1100","Erva com ca. de 15cm, flor celeste com máculas amarelas. Beira de estrada, floresta ombrófila densa alto-montana, 1100m de altitude..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-11 17:22:02-03","UFPR","UPCB","34416","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","tenuis","Viola tenuis","Becker","Santos, E.P.","1998","11","04","Santos, E.P.","389","1997","10","24","Brasil","Paraná","Quatro Barras","Serra do Capivari Grande","-49.0769004821777","-25.3656005859375",NA,NA,"17116","1400","1400","Erva com ca. de 20cm, flores violáceas. Campo de altitude, solo alagado, 1400m de altitude..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","3115067","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 40404","1977",NA,NA,"Brazil","Paraná",NA,"Pirai ( Mun. Tijucas do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2011-02-28 19:36:00-03","MO","MOBOT","3158204","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","N.F.S. Marquete",NA,NA,NA,"Moysés Kuhlmann","Kuhlmann 32486","1935",NA,NA,"Brazil","São Paulo",NA,"Campos do Jordao-Umuarama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
