"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"191","2019-11-01 14:54:00-03","UnB","UB","207194","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Chaves, DA","248","2014","03","07","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","-43.345533","-18.108767","861","861",NA,"Cerrado Típico/Complexo Rupestre",NA,NA,"Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.345533","-18.108767",NA,NA,NA,NA,NA,NA
"192","2019-11-01 14:54:00-03","UnB","UB","207238","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Chaves, DA; Silva, JFG; Gonçalves, MF","292","2014","03","20","Southern America","Brasil","Minas Gerais",NA,"Cadeia do Espinhaço: Módulo RAPELD Sempre Vivas I e entorno","-43.79995","-17.91535","1308","1308",NA,"Complexo Rupestre",NA,NA,"Nakajima, JN; Bringel, JBA",NA,NA,NA,"2017","09","-43.79995","-17.91535",NA,NA,NA,NA,NA,NA
"193","2019-11-01 14:54:00-03","UnB","UB","207277","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Chaves, DA; Gonçalves, MF; Silva, MG","331","2014","05","01","Southern America","Brasil","Minas Gerais",NA,"Cadeia do Espinhaço: Subida para a Chapada dos Coutos passando pela mata dos crioulos","-43.334083","-18.246833","1639","1639",NA,"Complexo Rupestre",NA,NA,"Nakajima, JN; Bringel, JBA",NA,NA,NA,"2015","12","-43.334083","-18.246833",NA,NA,NA,NA,NA,NA
"194","2019-11-01 14:54:00-03","UnB","UB","207195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Chaves, DA","249","2014","03","07","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","-43.346533","-18.816333","887","887",NA,"Cerrado Típico/Complexo Rupestre",NA,NA,"Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.346533","-18.816333",NA,NA,NA,NA,NA,NA
"195","2019-11-01 14:54:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Faria, JEQ; Otoni, TJO","5652","2016","04","15","Southern America","Brasil","Minas Gerais","Gouveia","Estrada entrando paralala aos moinhos de vento do Camilinho, síto do Mulato, área de extração da Tracomal","-43.915","-18.523889","1185","1185",NA,"Arbusto ca. 1 m de altura, inflorescências cremes; Cerrado rupestre",NA,NA,"Faria, JEQ",NA,NA,NA,"2016","04","-43.915","-18.523889",NA,NA,NA,NA,NA,NA
"196","2019-11-01 14:54:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Sucre, D","2283","1968","02","04","Southern America","Brasil","Rio de Janeiro","Rio Bonito","Barra da TIjuca","-42.6096992492676","-22.7085990905762",NA,NA,NA,"Arbusto 0,4m. Heliófila, flor roxa; Restinga",NA,NA,NA,NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-01 14:54:00-03","UnB","UB","207413","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Chaves, DA; Gonçalves, MF; Duarte, PJ","467","2014","06","21","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 1","-43.3372","-18.0814","801","801",NA,"Cerrado Típico/Complexo Rupestre",NA,NA,"Nakajima, JN; Bringel, JBA",NA,NA,NA,"2015","12","-43.3372","-18.0814",NA,NA,NA,NA,NA,NA
"198","2019-11-01 14:54:00-03","UnB","UB","124794","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Souza, VC","25335","2001","07","07","Southern America","Brasil","Minas Gerais","Diamantina","Estrada entre Diamantina e Conselheiro Mata, ca. 17km da estrada Diamantina - Curvelo","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Papilho creme.; Subarbusto 0,5m.; Campo rupestre com mata ciliar",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-05-06 11:53:25-03","UFU","HUFU","56961","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Souza, V.C.; Souza, J.P.; Capellari-Júnior, L.; Elias, S.I. & Foster, W.","20968","1998","04","05",NA,"Brasil","Minas Gerais","Gouveia","Rodovia Curvelo - Diamantina, 5KM de Diamantina em direção a Curvelo.","-43.674722","-18.260833",NA,NA,NA,"Arbusto, ca. 1 m. Flores creme.; Campo rupestre.","HUFU00046837","HUFU00046837","Nakajima, J.N.",NA,NA,NA,"2016","03","-43.674722","-18.260833",NA,NA,NA,NA,NA,NA
"200","2019-05-06 11:53:25-03","UFU","HUFU","68397","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Delfini, C.; Romão, G.O. & Rigon, J.","353","2012","05","11",NA,"Brasil","Minas Gerais","Milho Verde","BR 259, estrada de Serro para Datas, A 16 Km para entroncamento para Milho Verde, proximidades da Nascente do Rio Jequitinhonha.","-43.821111","-18.958056","1049","1049",NA,"Arbusto, até 1 m alt.; capítulos castanhos.; Campo rupestre com afloramento rochoso.","HUFU00046848","HUFU00046848","Marques, D.",NA,NA,NA,"2015","01","-43.821111","-18.958056",NA,NA,NA,NA,NA,NA
"201","2019-08-08 09:59:15-03","UFU","HUFU","78852","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Oliveira, L.F.A.; Puerto, C.A.M.; Feitosa-Santos, D.C.; Lourenzatto, E.C.A. & Silva, F.O.C.","104","2019","04","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, MG 220, Km 180.","-43.713333","-18.273056","1355","1355",NA,"Arbusto ca. 1,5m. Flores brancos e odor aromático.; Afloramento rochoso.","HUFU00076546",NA,"Queiroz, L.N.L.; Lorenzatto, E.",NA,NA,NA,NA,NA,"-43.713333","-18.273056",NA,NA,NA,NA,NA,NA
"202","2019-05-06 11:53:25-03","UFU","HUFU","56963","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Souza, V.C.; Capellari-Júnior, L.; Souza, J.P. & Scalon, V.R.","11926","1996","07","06",NA,"Brasil","Minas Gerais","Diamantina","16km de Diamantina em direção a Medanha","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto. Pápus creme.; Campo rupestre.","HUFU00046838","HUFU00046838","Nakajima, J.N.",NA,"101169","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-05-06 11:53:25-03","UFU","HUFU","59530","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Guarçoni, E.; Sartori, M.A.","1014","2004","06","15",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Pedra alta.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Subarbusto de 1,2 m. Folha verde.; Afloramento rochoso.","HUFU00046727","HUFU00046727","Nakajima, J.N.",NA,"37503","auto","2019","02",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-11-04 16:43:53-03","UFU","HUFU","67818","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Araújo, F.S.; Forzza, R.C. & Heluey, M.A.","4","2001","02","08",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Subarbusto, 50 cm. Material prensado em álcool.","HUFU00045144","HUFU00045144","Nakajima, J.N.; Monge, M.",NA,"30417","auto","2020","09",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-27 11:33:12-03","UFU","HUFU","77281","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Rezende, S.G.","6164","2018","07","10",NA,"Brasil","Minas Gerais","Diamantina","Serro.","-43.553056","-18.33",NA,NA,NA,"Arbustivo.; Cerrado denso","HUFU00074833",NA,"Nakajima, J.N.",NA,NA,NA,"2020","03","-43.553056","-18.33",NA,NA,NA,NA,NA,NA
"206","2019-05-06 11:53:25-03","UFU","HUFU","24900","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Nakajima, J.N.; Romero, R.","3068","2001","03","28",NA,"Brasil","Minas Gerais","Serro",NA,"-43.458333","-18.693611","1132","1132",NA,"Subarbusto, ca. 1,5 m. Brácteas involucrais esverdeadas, corola e ramos do estilete lilás, anteras arroxeadas.; Campo rupestre.","HUFU00046849","HUFU00046849","Nakajima, J.N.",NA,NA,NA,"2016","03","-43.458333","-18.693611",NA,NA,NA,NA,NA,NA
"207","2019-05-06 11:53:25-03","UFU","HUFU","49642","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O. & Santos, A.P.M.","68","2007","10","19",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Medanha, 12Km de Diamantina.","-43.533333","-18.197222","1245","1245",NA,"Arbusto, ca. 1 m. Brácteas ferrugíneas, papilho creme.; Campo rupestre.","HUFU00046724","HUFU00046724","Nakajima, J.N.",NA,NA,NA,"2019","02","-43.533333","-18.197222",NA,NA,NA,NA,NA,NA
"208","2019-05-06 11:53:25-03","UFU","HUFU","51144","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","4794","2008","05","16",NA,"Brasil","Minas Gerais","Botumirim","Parque Nacional da Serra da Canastra, Acesso pela estrada para Canta Galo.","-43.045556","-16.833889","1243","1243",NA,"Subarbusto, ca. 0,8 m. Brácteas involucrais verdes, corola e ramos do estilete lilases.; Campo rupestre.","HUFU00046720","HUFU00046720","Nakajima, J.N.",NA,NA,NA,"2019","02","-43.045556","-16.833889",NA,NA,NA,NA,NA,NA
"209","2019-05-06 11:53:25-03","UFU","HUFU","51280","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","4814","2008","05","19",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Milho Verde, KM 9.","-43.555278","-18.311389","1085","1085",NA,"Arbusto, ca 1 m. Brácteas involucrais, corola e ramos do estilete lilases. Anteras arroxeadas.; Campo rupestre.","HUFU00046723","HUFU00046723","Nakajima, J.N.",NA,NA,NA,"2019","02","-43.555278","-18.311389",NA,NA,NA,NA,NA,NA
"210","2019-05-06 11:53:25-03","UFU","HUFU","51380","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A.N.","322","2008","05","18",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Biribiri, 9km do Parque do municipio.","-43.619722","-18.184444","1075","1075",NA,"Subarbusto, ca. 1,5 m. Brácteas involucrais verde, corola alva, ramos do estilete lilases.; Campo rupestre.","HUFU00046852","HUFU00046852","Nakajima, J.N.",NA,NA,NA,"2016","03","-43.619722","-18.184444",NA,NA,NA,NA,NA,NA
"211","2019-05-06 11:53:25-03","UFU","HUFU","51388","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Rosa, P.O.; Nakajima, J.N.; Soares, P.N. & Mello, F.N.A.","1002","2008","05","14",NA,"Brasil","Minas Gerais","Grão Mogol","Trilha do Barão","-42.891944","-16.554444","874","874",NA,"Subarbuto, ca. 0,8 m. Brácteas involucrais verdes e estiletes lilases.; Campo rupestre.","HUFU00046726","HUFU00046726","Nakajima, J.N.",NA,NA,NA,"2019","02","-42.891944","-16.554444",NA,NA,NA,NA,NA,NA
"212","2019-05-06 11:53:25-03","UFU","HUFU","51414","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A.N.","306","2008","05","18",NA,"Brasil","Minas Gerais","Diamantina","Cachoeira dos Cristais, Parque do Biribiri.","-43.601389","-18.157222","1164","1164",NA,"Subarbusto, ca. 1,2 m. Brácteas involucrais verdes, corola e ramos do estilete lilases.; Campo rupestre.","HUFU00046853","HUFU00046853","Nakajima, J.N.",NA,NA,NA,"2016","03","-43.601389","-18.157222",NA,NA,NA,NA,NA,NA
"213","2019-05-06 11:53:25-03","UFU","HUFU","51523","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A.N.","272","2008","05","18",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Biribiri, 3Km.","-43.6175","-18.213056","1157","1157",NA,"Subarbusto, ca. 0,8 m. Brácteas involucrais verdes, corola alva e ramos do estilete lilases.; Campo rupestre.","HUFU00046850","HUFU00046850","Nakajima, J.N.",NA,NA,NA,"2016","03","-43.6175","-18.213056",NA,NA,NA,NA,NA,NA
"214","2019-05-06 11:53:25-03","UFU","HUFU","54206","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Souza, V.C.; Souza, J.P.; Romão, G.O. & Araújo, A.O.","25217","2001","07","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Próximo a estatua do Juquinha.","-43.551111","-19.258333","1500","1500",NA,"Subarbusto, papilho creme.; Campo rupestre.","HUFU00046857","HUFU00046857","Nakajima, J.N.",NA,NA,NA,"2016","03","-43.551111","-19.258333",NA,NA,NA,NA,NA,NA
"215","2019-05-06 11:53:25-03","UFU","HUFU","55644","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Menini-Neto, L.; Forzza, R.C.; Saavedra, M.M. & Silva, J.C.","692","2009","05","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, MG 010. A 33km da ponte do Rio Cipó Antigo. Km 140.","-43.516667","-19.223056","1333","1333",NA,"Arbusto, ca. 0,6 m. Folhas levemente discolores, flores alvas e estigmas liláses.; Campo rupestre.","HUFU00046855","HUFU00046855","Nakajima, J.N.",NA,NA,NA,"2016","03","-43.516667","-19.223056",NA,NA,NA,NA,NA,NA
"216","2019-05-06 11:53:25-03","UFU","HUFU","59782","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","176","2011","05","17",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-48.303611","-18.990556","1030","1030",NA,"Subarbusto, ca. 0,6 m alt. Brácteas involucrais marrons, papus branco.; Campo rupestre.","HUFU00046844","HUFU00046844","Marques, D.",NA,NA,NA,"2011","09","-48.303611","-18.990556","29",NA,NA,NA,NA,NA
"217","2019-05-06 11:53:25-03","UFU","HUFU","58738","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Franco, I.M.; Quaresma, A.S.; Costa, F.N.; Araújo, I.M. & Cota, M.M.T.","334","2010","04","22",NA,"Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, Alto do Pico","-43.349722","-18.3975","2050","2050",NA,"Arbusto ca. de 1 metro de altura em afloramento rochoso. Flores brancas com estigmas lilases.; Campo Rupestre","HUFU00046728","HUFU00046728","Nakajima, J.N.",NA,NA,NA,"2019","02","-43.349722","-18.3975",NA,NA,NA,NA,NA,NA
"218","2019-05-06 11:53:25-03","UFU","HUFU","58742","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Franco, I.M.; Lourenco, A.P.","469","2010","05","08",NA,"Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, Atrás do Apiário da Universidade na beira da estrada de terra que desce em direção ao córrego do Soberbo","-43.591389","-18.203333","1398","1398",NA,"Arbusto ca. 1,6 metro de altura. Capítulos com invólucro marrom, flores creme e estigma lilás.; Campo Rupestre","HUFU00046721","HUFU00046721","Nakajima, J.N.",NA,NA,NA,"2019","02","-43.591389","-18.203333",NA,NA,NA,NA,NA,NA
"219","2019-05-06 11:53:25-03","UFU","HUFU","58775","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Quaresma, A.S.; Tannure, M.P.; Franco, I.M.; Costa, C.J. & Costa, F.N.","63","2010","02","25",NA,"Brasil","Minas Gerais","Gouveia","Estrada ao lado da usina eólica, Estrada ao lado da usina eólica","-43.915278","-18.524444","1182","1182",NA,"Subarbusto ca. de 1,5 metro de altura, corola alva estigma lilás antera de alva a lilás.; Cerrado Rupestre","HUFU00046725","HUFU00046725","Nakajima, J.N.",NA,NA,NA,"2019","02","-43.915278","-18.524444",NA,NA,NA,NA,NA,NA
"220","2019-05-06 11:53:25-03","UFU","HUFU","59740","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Rezende, A.R.; Romero, R.; Versiane, A.F.A.; Bacci, L.F.; Araújo, I.M. & Machado, A.I.M.R.","387","2011","05","17",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.618333","-18.224167","1175","1175",NA,"Subarbusto 1 m. Brácteas castanhas, papus brancos, flores lilases.; ca. de 1 Km da entrada principal do parque, trilha das cachoeiras.","HUFU00046846","HUFU00046846","Marques, D.",NA,NA,NA,"2011","09","-43.618333","-18.224167","29",NA,NA,NA,NA,NA
"221","2019-05-06 11:53:25-03","UFU","HUFU","59792","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","186","2011","05","17",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.621111","-18.186667","1087","1087",NA,"Subarbusto, ca. 0,7 m alt. Brácteas involucrais marrons, papus marrom.; Campo rupestre.","HUFU00046841","HUFU00046841","Marques, D.",NA,NA,NA,"2011","09","-43.621111","-18.186667","29",NA,NA,NA,NA,NA
"222","2019-05-06 11:53:25-03","UFU","HUFU","59795","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","189","2011","05","17",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.621111","-18.186667","1087","1087",NA,"Subarbusto, ca. 0,8 m alt. Brácteas involucrais marrons, flores brancas, estilete roxo.; Campo rupestre.","HUFU00046839","HUFU00046839","Marques, D.",NA,NA,NA,"2011","09","-43.621111","-18.186667","29",NA,NA,NA,NA,NA
"223","2019-05-06 11:53:25-03","UFU","HUFU","59814","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","210","2011","05","18",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.629167","-18.210278","1145","1145",NA,"Subarbusto, ca. 1,5 m alt. Brácteas involucrais marrom, papus e corola brancos, estilete roxo.; Campo rupestre.","HUFU00046847","HUFU00046847","Marques, D.",NA,NA,NA,"2011","09","-43.629167","-18.210278","29",NA,NA,NA,NA,NA
"224","2019-05-06 11:53:25-03","UFU","HUFU","60543","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Marques, D.; Araújo, I.M.; Romero, R. & Versiane, A.F.A.","327","2011","10","04",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Jatobazeiro.","-43.572778","-18.142778","1149","1149",NA,"Surbarbusto, ca. 1,5 m alt. Brácteas involucrais verdes, papus alvo, frutos creme.; Campo rupestre.","HUFU00046843","HUFU00046843","Marques, D.",NA,NA,NA,"2011","01","-43.572778","-18.142778","03",NA,NA,NA,NA,NA
"225","2019-05-06 11:53:25-03","UFU","HUFU","62010","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Marques, D.; Araújo, I.M. & Franco, I.M.","415","2012","03","13",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Estrada para Vila do Biribiri-Ponte do João de Barro.","-43.620833","-18.204722","1140","1140",NA,"Campo rupestre. Subarbusto, ca. 0,7m. alt. Brácteas involucrais marrons, corola branca, estilete roxo.; Campo rupestre.","HUFU00046851","HUFU00046851",NA,NA,NA,NA,NA,NA,"-43.620833","-18.204722",NA,NA,NA,NA,NA,NA
"226","2019-05-06 11:53:25-03","UFU","HUFU","63599","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Marques, D.; Franco, I.M. & Silva, K.R.","464","2012","06","26",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Estrada para o P.E. do Biribiri.","-43.620833","-18.199722","1088","1088",NA,"Arbusto, ca. 1,5 m alt. Brácteas involucrais marrons, frutos marrons, papus bege.; Cerrado rupestre.","HUFU00046845","HUFU00046845",NA,NA,NA,NA,NA,NA,"-43.620833","-18.199722",NA,NA,NA,NA,NA,NA
"227","2019-05-06 11:53:25-03","UFU","HUFU","63623","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Marques, D.; Franco, I.M. & Silva, K.R.","488","2012","06","29",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Barris.","-43.560833","-18.087222","707","707",NA,"Arvoreta, ca. 1,8 m alt. Brácteas involucrais marrons, corola branca com os lobos roxos, estielte branco, papus bege.; Campo limpo, próximo a curso d'água.","HUFU00046842","HUFU00046842",NA,NA,NA,NA,NA,NA,"-43.560833","-18.087222",NA,NA,NA,NA,NA,NA
"228","2019-05-06 11:53:25-03","UFU","HUFU","67423","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Franco, I.M.; Araújo, I.M.; Moura, L.L. & Silva, K.R.","1247","2013","07","30",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Cristais, afloramentos rochosos antes da caichoeira.","-43.6025","-18.156667","1060","1060",NA,"Planta rupícola, em fenda de rocha. Presença de frutos, sem flores.; Cerrado rupestre.","HUFU00046840","HUFU00046840","Franco, I.M.",NA,NA,NA,"2014","10","-43.6025","-18.156667","06",NA,NA,NA,NA,NA
"229","2019-05-06 11:53:25-03","UFU","HUFU","59843","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Araújo, I.M.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Marques, D.; et al.","63","2011","05","17",NA,"Brasil","Minas Gerais","Diamantina","ca. de 2 km da entrada principal do Parque Estadual do Biribiri.","-48.303611","-18.990556","1030","1030",NA,"Subarbusto, ca. 0,8 m alt. Brácteas involucrais verdes a castanhas, papus ferrugíneo, flores lilases.; Campo rupestre.","HUFU00046854","HUFU00046854","Marques, D.",NA,NA,NA,"2011","09","-48.303611","-18.990556","29",NA,NA,NA,NA,NA
"230","2019-05-10 16:39:37-03","UFU","HUFU","70745","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","131","2015","07","01",NA,"Brasil","Minas Gerais",NA,"Serra do cipó, Estrada para Morro do Pilar, aprox. Km 205.",NA,NA,NA,NA,NA,"Subarbusto, 1m altura. Bracteas involucrais verdes com apice castanho.; Campo rupestre.","HUFU00070519",NA,"Nakajima, J.N.",NA,NA,NA,"2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-05-06 11:53:25-03","UFU","HUFU","72414","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Vitta, F.A.; Antunes, D.S. & Cortat, L.","1092","2008","04","16",NA,"Brasil","Minas Gerais","Diamantina","Campus 2 da UFVJM, BR 367, áreas no fundo da Universidade","-43.571389","-18.198611","1380","1380",NA,"subarbusto entre rochas. Flores lilás claro.; Campo rupestre e cerrado","HUFU00046722","HUFU00046722","Nakajima, J.N.",NA,NA,NA,"2019","02","-43.571389","-18.198611",NA,NA,NA,NA,NA,NA
"232","2019-05-06 11:53:25-03","UFU","HUFU","73556","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Faria, J.E.Q.; Otoni, T.J.O.","5652","2016","04","15",NA,"Brasil","Minas Gerais","Gouveia","Estrada entrando paralela aos moinhos de vento do Camilinho, sítio do Mulato, área de estração da Tracomal.","-43.915","-18.523889",NA,NA,NA,"Arbusto ca. 1 m de altura, inflorescências cremes.; Cerrado rupestre.","HUFU00070826","HUFU00070826",NA,NA,NA,NA,NA,NA,"-43.915","-18.523889",NA,NA,NA,NA,NA,NA
