"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","relationshipType","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"153","2020-12-21 16:41:21-03","MBM","MBM","399962","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A. St.-Hil. & Moq.","Lozano, E.D.","Lozano, E.D.; Bolson, M.; Maia, F.R.; Bolson, M.; Maia, F.R.","2729","2014","09","02","Southern America","Brazil","Paraná","São Luiz do Purunã, próximo ao mirante do Cristo",NA,"Herbácea, 30 cm, flores lilases.; Campos Gerais, campo limpo.","MBM399962","MBM399962","Balsa Nova","-49.638833","-25.471917",NA,NA,NA,NA,"2015",NA,NA,NA,NA,"-49.638833","-25.471917",NA,NA,NA,NA,NA
"154","2020-12-21 16:41:21-03","MBM","MBM","396000","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A. St.-Hil. & Moq.","Barboza, E.","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2172","2013","12","12","Southern America","Brazil","Paraná","entrada para fazenda Capão Redondo",NA,"Caule e folhas verdes. Flores rosas.; Floresta Ombrófila Mista, sobre afloramento rochoso basáltico.","MBM396000","MBM396000","Candói","-52.0558013916016","-25.5722007751465",NA,NA,"42664","auto","2015",NA,"04","14",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:41:21-03","MBM","MBM","411676","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A. St.-Hil. & Moq.","Cordeiro, J.","Cordeiro, J.; Silva, J.M.; Ceolin, L.; Silva, J.M.; Ceolin, L.","5374","2015","02","21","Southern America","Brazil","Paraná","Tatuquara, Eletrolux",NA,"Erva com 65 cm de altura; flor lilás.; Campo limpo, seco.","MBM411676",NA,"Curitiba","-49.325","-25.553333","911","911",NA,NA,"2015",NA,"02","21",NA,"-49.325","-25.553333",NA,NA,NA,NA,NA
"156","2020-12-21 16:41:21-03","MBM","MBM","430064","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A. St.-Hil. & Moq.","Lüdtke, R.","Gonzatti, F.","2239","2015","12","05","Southern America","Brazil","Rio Grande do Sul","Trilha do Cânion",NA,"Moitas em meio à vegetação campestre. Pleno sol.","MBM430064",NA,"Cambará do Sul","-50.087778","-29.1425","969","969",NA,NA,"2018",NA,"05","10",NA,"-50.087778","-29.1425",NA,NA,NA,NA,NA
"157","2015-10-11 02:26:41-03","MNHN","RECOLNAT_MNHN_P","P00733551","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,"St Paul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733551' target='other'> <mi>dwc_moreinfo</mi></a>","P00733551","P00733551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","C2 1367",NA
"158","2015-09-05 11:16:18-03","MNHN","RECOLNAT_MNHN_P","P00733552","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore","Saint-Hilaire, A. de",NA,"1821",NA,NA,NA,"brésil",NA,"Province de Saint Paul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733552' target='other'> <mi>dwc_moreinfo</mi></a>","P00733552","P00733552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA
"159","2015-10-03 02:41:17-03","MNHN","RECOLNAT_MNHN_P","P00733553","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,"Brésil méridional","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733553' target='other'> <mi>dwc_moreinfo</mi></a>","P00733553","P00733553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","c1 1612",NA
"160","2020-10-01 14:20:41-03","JBB","HEPH","17302","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Hatschbach, G","Hatschbach, G","72448","2001","09","20","Southern America","Brasil","Paraná ","Rio Bananas",NA,"Araucarieto",NA,NA,"Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,"35964","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:40:23-03","UFMG","BHCB","84099","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.",NA,"Linsingen, V","28","1999","09","06","Southern America","Brasil","Paraná","Parque Estadual do Cerrado",NA,"Campo, depressão úmida. Próximo ao Rio Santo Antônio",NA,NA,"Jagariaíva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:40:23-03","UFMG","BHCB","28916","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.",NA,"Ribas, OS; Silva, JM","79","1989","03","07","Southern America","Brasil","Paraná","Rio Taboado",NA,"Brejo. Erva semi-reptante. Flores lilás",NA,NA,"Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:21:22-03","UFPR","UPCB","87317","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn","Lozano, E.D.","Lozano, E.D. | Saridakis, D.P.","2051","2013","11","29",NA,"Brasil","Paraná","Parque Estadual do Cerrado",NA,"Arbusto, 50 cm, flores róseas. Cerrado. Campo úmido..",NA,NA,"Jaguariaíva","-49.669167","-24.170556",NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.669167","-24.170556",NA,NA,NA,NA,NA
"164","2021-02-11 17:21:22-03","UFPR","UPCB","87927","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A. W. Benn.","Lozano, E. D.","Lozano, E. D. | Canestraro, B. K.","1733","2013","11","09",NA,"Brasil","Paraná","Balneário Shangrilá",NA,"Subarbusto, 30 cm, flores alvas. Restinga Herbácea. Campo seco..",NA,NA,"Pontal do Paraná","-48.431944","-25.641389",NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-48.431944","-25.641389",NA,NA,NA,NA,NA
"165","2021-02-11 17:21:22-03","UFPR","UPCB","3230","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Wurdack, J.J.","Braga, R.","327","1960","11","08",NA,"Brasil","Paraná","Auto estrada Curitiba- Paranaguá, próximo ao Rio Pequeno",NA,"Flor lilás claro..",NA,NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto","1961",NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:21:22-03","UFPR","UPCB","2532","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Wurdack, J.J.","Mattos, A.",NA,"1950","11","04",NA,"Brasil","Paraná","Barigüi",NA,NA,NA,NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto","1960",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:21:22-03","UFPR","UPCB","79140","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Wurdack, J.J.","Mattos, A.",NA,"1950","11","04",NA,"Brasil","Paraná","Barigüi",NA,NA,NA,NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto","1960",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:21:22-03","UFPR","UPCB","2811","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Wurdack, J.J.","Braga, R.","451","1960","10","11",NA,"Brasil","Paraná","Barigüi do Portão",NA,"Flor rósea. Local úmido paludoso..",NA,NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto","1960",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:21:22-03","UFPR","UPCB","87323","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Lozano, E.D.","Lozano, E.D.","1615","2013","10","30",NA,"Brasil","Paraná","Próximo ao Reservatório Piraquara II, estrada para o Morro do Canal.",NA,"Herbácea, 40 cm, flores alvas. Campos de Curitiba; campo úmido..",NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:21:22-03","UFPR","UPCB","93386","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A. St, - Hil e Moq.","Barboza, E.","Siqueira, E. L. | Gonçalves, D. S.","614","2012","09","27",NA,"Brasil","Paraná","Estrada de terra proxima á Policia Rodoviaria Federal.",NA,"Erva ereta, heliófita. Flores alvas. Relevo: Ondulado.","UPCB0040714","UPCB0040714","Guarapuava","-51.282778","-25.255278","1159","1159",NA,NA,"2017",NA,NA,NA,NA,"-51.282778","-25.255278",NA,NA,NA,NA,NA
"171","2021-02-11 17:21:22-03","UFPR","UPCB","45677","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Hatschbach, G.","72448","2001","09","20",NA,"Brasil","Paraná","Rio Bananas",NA,"Erva, flor alvacenta. Araucarieto, nas depressões brejosas..",NA,NA,"Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,"35964","auto","2016",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-02-19 04:30:00-03","MO","MOBOT","1791537","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","A.W. Bennett","C.F.P. Martius","Martius 16","1817",NA,NA,"South America","Brazil","São Paulo","Campis prope Itu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-07-09 17:05:00-03","MO","MOBOT","2482293","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Bernardi, L.","Gert G. Hatschbach","Hatschbach 40464","1977","10","21","South America","Brazil","Paraná","Tijucas do Sul. Rincão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","2912689","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","J. J. Wurdack","Gert G. Hatschbach","Hatschbach 44323","1981",NA,NA,"South America","Brazil","Paraná","Eib. do Taboado ( Mun. Tijucas do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-08-11 21:12:00-03","MO","MOBOT","2912724","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","F.M.S. Vianna","S.A. de Loreto Bordignon","Bordignon 749","1987",NA,NA,"South America","Brazil",NA,"Cambará do Sul. Fortaleza,RS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-08-11 21:12:00-03","MO","MOBOT","2912750","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","F.M.S. Vianna","S.A. de Loreto Bordignon","Bordignon 500",NA,NA,NA,"South America","Brazil",NA,"Bom Jardin de Serra RS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","2912871","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"BENNETT","BENNETT 80341","1986",NA,NA,"South America","Brazil",NA,"Itaimbézinho,RS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-08-11 21:12:00-03","MO","MOBOT","2912937","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","F.M.S. Vianna","S.A. de Loreto Bordignon","Bordignon 831","1988",NA,NA,"South America","Brazil",NA,"Cambará do Sul, for Taleza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2011-03-01 10:04:00-03","MO","MOBOT","2913065","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","L. Berardi","Balduino Rambo","Rambo 33869","1946","1","1","South America","Brazil",NA,"Vila Oliva , s.Fr. de Paula, RGS In Paludosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-12-09 20:50:00-02","MO","MOBOT","2913183","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","J. Wurdack","L.F. Ferreira","Ferreira 95","1974",NA,NA,"South America","Brazil","Paraná","Santa Amelia ( mun. Curitiba) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","2913246","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"Gert G. Hatschbach","Hatschbach 17251","1967",NA,NA,"South America","Brazil","Paraná","Rio Canguiri ( Mun. Colombo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2013-02-11 17:08:00-02","MO","MOBOT","2913293","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","J. Wurdack","Nobor Imaguire","Imaguire 2499","1970",NA,NA,"South America","Brazil","Paraná","Curitiba. FEA-Piraquara-Pr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2012-04-24 10:24:00-03","MO","MOBOT","2913410","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","P. Dusen","Per Dusén","Dusén 2249","1903","2","25","South America","Brazil","Paraná","Curibyla app. bacis paluforis.",NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"184","2012-04-24 10:24:00-03","MO","MOBOT","2914251","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","P. Dusen","Per Dusén","Dusén 2249","1903","2","24","South America","Brazil","Paraná","Curitz bocis paludosois.",NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"185","2008-05-27 22:02:00-03","MO","MOBOT","3435515","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","R. Lüdtke","R. Lüdtke","Lüdtke 30","2002","11","2","South America","Brazil","Rio Grande do Sul","Cambará do Sul, 18 km da cidade em direção ao Itaimbezinho. Em campo úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2018-09-12 14:48:28-03","UNIOESTE","UNOP","5768","S","Plantae",NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Caddah, M.K.","Caddah, M.K.; Snak, C.; Mancinelli, W.S.; Goldenberg, R.; Smidt, E.C.; Snak, C.; Mancinelli, W.S.; Goldenberg, R.; Smidt, E.C.","680","2009","09","27",NA,"Brasil","Paraná","Morro do cristo ,serra de são Luiz do puruna.campo.",NA,"Erva ca. 20 cm.",NA,NA,"Balsa Nova","-49.644444","-25.480556",NA,NA,NA,NA,"2009",NA,"09",NA,NA,"-49.644444","-25.480556",NA,NA,NA,NA,NA
"187","2018-09-12 14:48:28-03","UNIOESTE","UNOP","2153","S","Plantae",NA,NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Motta, J.L.; Silva, J.M.; Silva, J.M.","4538","2014","11","19",NA,"Brasil","Paraná","CIC",NA,"Subarbusto; flores alvas. Em campo sujo.",NA,NA,"Curitiba","-49.326944","-25.553333","906","906",NA,NA,"2017",NA,"11","11",NA,"-49.326944","-25.553333",NA,NA,NA,NA,NA
"188","2020-08-31 09:16:47-03","INPA","INPA","109947","S","Plantae","Dicotyledon Rosids","Fabales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Wurdack, JJ","Hatschbach, GG","44323","1981","11","04","Southern America","Brasil","Paraná","Rib. do Taboado.",NA,NA,"INPA0109947",NA,"Tijuca do Sul",NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-08-31 09:16:47-03","INPA","INPA","200561","S","Plantae","Dicotyledon Rosids","Fabales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Hatschbach, GG","Barbosa, E","151","1998","10","21","Southern America","Brasil","Paraná","Estância São Rafael.",NA,NA,"INPA0200561",NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","2561988","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. M. Klein","3848","1962","12","12","South America - Neotropics","Brazil","Santa Catarina","Campo Novo",NA,NA,"US01879055","US01879055_01 US01879055_02","Mafra","-49.8053016662598","-26.111400604248","750",NA,"66490","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US","2676421","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","30683","1972","11","18","South America - Neotropics","Brazil","Paraná","S. Cristóvão",NA,NA,"US01879036","US01879036_01 US01879036_02","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,"35297","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","2570986A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","22810","1969","11","1","South America - Neotropics","Brazil","Paraná","Serra S´Ana",NA,NA,"US01879040","US01879040_01 US01879040_02","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"27346","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","2518885","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"L. Dombrowski & Y. Saito","1024","1964","11","19","South America - Neotropics","Brazil","Paraná","Campos do Capão da Imbuia",NA,NA,"US01879042","US01879042_01 US01879042_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","2266557","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"L. Smith, R. Reitz & L. Caldato","9571","1956","12","29","South America - Neotropics","Brazil","Paraná","Fazenda Sant´ Ana",NA,NA,"US01879048","US01879048_01 US01879048_02","Clevelândia","-52.4707984924316","-26.3957996368408","900","1000","30860","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","2561826","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"L. Smith & R. M. Klein","7788","1956","11","21","South America - Neotropics","Brazil","Paraná","Between Fazenda campo dos Padres and Fazenda Santo Antonio. Campo dos Padres",NA,NA,"US01879066","US01879066_01 US01879066_02","Pinhão","-51.6596984863281","-25.6956005096436","1400","1650","37408","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","2744963","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","32773","1973","10","30","South America - Neotropics","Brazil","Paraná","Rio Atuba",NA,NA,"US01878926","US01878926_01 US01878926_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","2323571","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Reitz & D. Klein","7740","1958","12","10","South America - Neotropics","Brazil","Santa Catarina","Fazenda da Laranja, Bom Jardim",NA,NA,"US01879061","US01879061_01 US01879061_02","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"48290","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","2427334","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Reitz & D. Klein","10147","1960","10","13","South America - Neotropics","Brazil","Santa Catarina","Serra da Boa Vista",NA,NA,"US01879059","US01879059_01 US01879059_02","São José","-48.627498626709","-27.6152992248535","1000",NA,"12814","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","2405084","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","8343","1961","10","11","South America - Neotropics","Brazil","Paraná","Ribeirão do Taboado",NA,NA,"US01879043","US01879043_01 US01879043_02","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","2427333","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Reitz & D. Klein","10185","1960","10","13","South America - Neotropics","Brazil","Santa Catarina","Serra da Boa Vista",NA,NA,"US01879057","US01879057_01 US01879057_02","São José","-48.627498626709","-27.6152992248535","1000",NA,"12814","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US","3317036","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"M. Kuhlmann","2583","1950","10","26","South America - Neotropics","Brazil","Minas Gerais","Serraria Boa Vista. Pedra de Afiar",NA,NA,"US01879028","US01879028_01 US01879028_02","Sapucaí-Mirim","-45.7425003051758","-22.7478008270264",NA,NA,"23877","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","2323755","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Reitz & D. Klein","8200","1959","1","14","South America - Neotropics","Brazil","Santa Catarina","Bom Jardim",NA,NA,"US01879060","US01879060_01 US01879060_02","São Joaquim","-49.9317016601562","-28.2938995361328","1300",NA,"48290","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","3309882","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach & J. M. Silva","61258","1994","11","23","South America - Neotropics","Brazil","Rio Grande do Sul","SC 450, próximo ao posto da divisa SC-RS",NA,NA,"US01879027","US01879027_01 US01879027_02","Cambará do Sul","-50.1446990966797","-29.0478000640869","1000",NA,"30776","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","2339772","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Braga & R. Lange","451","1960","10","11","South America - Neotropics","Brazil","Paraná","Barigui do Portão",NA,NA,"US01879046","US01879046_01 US01879046_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","2266546","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"L. Smith & R. Reitz","8689","1956","12","18","South America - Neotropics","Brazil","Santa Catarina","Bog, Fazenda Frei Rogerio, 12km southern of Porto União",NA,NA,"US01879064","US01879064_01 US01879064_02","Porto União","-51.0783004760742","-26.2381000518799","750",NA,"41804","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
