"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"143","2020-12-21 16:12:37-03","MBM","MBM","19986","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Pereira, E.","Pereira, E.","5658","1960","02","11","Southern America","Brazil","Rio de Janeiro","Estrada Guanabara, Estrada do Cristo Redentor",NA,NA,"MBM019986","MBM019986","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:12:37-03","MBM","MBM","272038","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Morales, J.F.","Souza, V.C.; et al.; et al.","17487","1997","06","09","Southern America","Brazil","Mato Grosso","Córrego Falcão",NA,NA,"MBM272038","MBM272038","Tapurah","-56.5416984558105","-12.7849998474121",NA,NA,NA,NA,NA,NA,NA,"190293","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:12:37-03","MBM","MBM","4918","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Markgraf, F.","Hatschbach, G.","18151","1967","12","15","Southern America","Brazil","Paraná","Fazenda Abobreira",NA,NA,"MBM004918","MBM004918","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:12:37-03","MBM","MBM","26829","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Hatschbach, G.","Hatschbach, G.","30930","1972","12","06","Southern America","Brazil","Paraná","Rio Vermelho",NA,NA,"MBM026829","MBM026829","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:12:37-03","MBM","MBM","106648","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Lima, H.C. de; et al.; et al.","2487","1984","12","13","Southern America","Brazil","Rio de Janeiro","Centro de Primatologia",NA,NA,"MBM106648","MBM106648","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:12:37-03","MBM","MBM","250377","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Ivanauskas, N.M.","Ivanauskas, N.M.; et al.; et al.","607","1995","12","16","Southern America","Brazil","São Paulo","Estação Experimental do Instituto Agronômico",NA,NA,"MBM250377","MBM250377","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:12:37-03","MBM","MBM","250376","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Ivanauskas, N.M.","Ivanauskas, N.M.; et al.; et al.","900","1996","01","04","Southern America","Brazil","São Paulo","Estação Experimental do Instituto Agronômico",NA,NA,"MBM250376","MBM250376","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:12:37-03","MBM","MBM","176019","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Muell. Arg.","Sugiyama, M.","Mela, M.M.R.F.; et al.; et al.","600","1985","12","09","Southern America","Brazil","São Paulo","Ilha do Cardoso",NA,NA,"MBM176019","MBM176019","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:12:37-03","MBM","MBM","158915","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Muell. Arg.","Marinero, F.","Bona, L.P.","1130","2016","12","20","Southern America","Brazil","Paraná","Conglomerado: 311; subunidade: 4; subparcela: 8; indivíduo: 52",NA,"Árvore 30 m; flores verdes; exsudato de muito látex branco pegajoso sem odor.","MBM158915","MBM158915","Adrianópolis","-48.6","-24.84",NA,NA,NA,"2017","-48.6","-24.84","02",NA,NA,"16",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:12:37-03","MBM","MBM","412502","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Muell. Arg.","Engels, M.E.","Engels, M.E.; Azevedo, M.G.; Silva, L.S.; Azevedo, M.G.; Silva, L.S.","5597","2017","05","30","Southern America","Brazil","Mato Grosso","Resgate de Flora da UHE Colíder",NA,"Arbórea em área úmida. Caule castanho. Folhas verdes discolores. Flores alvas.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM412502","MBM412502","Itaúba","-55.387222","-11.022222","265","265",NA,"2017","-55.387222","-11.022222","04",NA,NA,"28",NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:12:37-03","MBM","MBM","320219","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Muell. Arg.",NA,"Tiepolo, G.; Ziller, S.R.; Ziller, S.R.","111","1994","12","13","Southern America","Brazil","Paraná","Floresta Ombrófila Densa Submontana. Fazenda Palmital, GUAM Agroindustrial. Serra Negra",NA,"Árvore 18m. Tronco muito reto, casca acizentada, fina, quase lisa, com manchas branca. Madeira bege clara, látex branco abundante. Flores brancas, pentâmeras.","MBM320219","MBM320219","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"2008",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:27:57-03","PUC-RIO","FCAB","7044","PreservedSpecimen","Plantae",NA,"Angiospermae","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"A. Solórzano; Oliveira. R.R.","s.n.","2002","04","25",NA,"Brasil","Rio de Janeiro","Floresta do Camorim, Maciço a Pedra Branca, Morro da Mesa.",NA,"Árvore de aproximadamente 12m. Lactescente; Em floresta secundária em estágio avançado","007044",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:33:01-03","PUC-RIO","FCAB","8154","PreservedSpecimen","Plantae",NA,"Angiospermae","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","J.M.A. Braga","J.M. Freire; R.R. Oliveira; B.L. Rosendo","563","2010","05","24",NA,"Brasil","Rio de Janeiro","Maciço da Pedra Branca 9.5",NA,"Árvore com ca. De 8 m de altura, com 37 cm de CAP. Látex branco.","FCAB008154",NA,"Camorim","-75.02425","-66.291389","450","450",NA,NA,"-75.02425","-66.291389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-10-11 15:59:06-03","UESC","UESC","1766","S","Plantae","Angiospermae","Florideophycidae","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","Müll. Arg.",NA,"Fonseca, M.","1074","1997","11","29",NA,"Brasil","Bahia",NA,NA,"Mata de grotão. Substrato areno-argiloso.; Árvore de ca. 7 m.; Látex alvo.","UESC0001766",NA,"Prado","-39.183333","-17.266667",NA,NA,NA,NA,"39W11'0''","17S16'0''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"157","2015-09-25 12:10:13-03","MNHN","RECOLNAT_MNHN_P","P00646569","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Riedel",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646569' target='other'> <mi>dwc_moreinfo</mi></a>","P00646569","P00646569_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-25 12:23:51-03","MNHN","RECOLNAT_MNHN_P","P00646570","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Weddell, H.A.",NA,"1844",NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646570' target='other'> <mi>dwc_moreinfo</mi></a>","P00646570","P00646570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-09-25 12:09:55-03","MNHN","RECOLNAT_MNHN_P","P00646561","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Endress","Gardner, G.",NA,"1842",NA,NA,NA,"Brésil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646561' target='other'> <mi>dwc_moreinfo</mi></a>","P00646561","P00646561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5547",NA,NA,NA
"160","2015-09-25 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P00646562","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Endress","Riedel",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646562' target='other'> <mi>dwc_moreinfo</mi></a>","P00646562","P00646562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2015-09-25 12:52:59-03","MNHN","RECOLNAT_MNHN_P","P00646563","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Endress","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646563' target='other'> <mi>dwc_moreinfo</mi></a>","P00646563","P00646563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 557",NA,NA,NA
"162","2015-09-26 06:59:35-03","MNHN","RECOLNAT_MNHN_P","P00646567","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646567' target='other'> <mi>dwc_moreinfo</mi></a>","P00646567","P00646567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 557",NA,NA,NA
"163","2015-09-26 06:59:40-03","MNHN","RECOLNAT_MNHN_P","P00646568","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646568' target='other'> <mi>dwc_moreinfo</mi></a>","P00646568","P00646568_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 557",NA,NA,NA
"164","2008-11-20 17:41:09-02","MNHN","RECOLNAT_MNHN_P","P00646571","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Weddell, H.A.",NA,"1844",NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646571' target='other'> <mi>dwc_moreinfo</mi></a>","P00646571","P00646571_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-09-04 21:41:19-03","MNHN","RECOLNAT_MNHN_P","P05236128","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05236128' target='other'> <mi>dwc_moreinfo</mi></a>","P05236128","P05236128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 12:33:51-03","MNHN","RECOLNAT_MNHN_P","P04055312","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Sucre, D.",NA,"1967","10","11",NA,"Brasil","Rio de Janeiro","Matas do Parque Lagem.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04055312' target='other'> <mi>dwc_moreinfo</mi></a>","P04055312","P04055312_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"1661",NA,NA,NA
"167","2015-09-25 12:23:38-03","MNHN","RECOLNAT_MNHN_P","P00646566","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Fallen","Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646566' target='other'> <mi>dwc_moreinfo</mi></a>","P00646566","P00646566_01",NA,NA,NA,NA,NA,"isolectoparatype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"966",NA,NA,NA
"168","2020-12-11 11:31:49-03","UFMG","BHCB","174406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","Miers",NA,"Kamino, LHY; Campos, IC","1803","2014","03","27","Southern America","Brasil","Minas Gerais",NA,NA,"PROJETO DESENVOLVIDO PELO INSTITUTO PRÍSTINO; Vegetação sobre chapada, Floresta Estacional Semidecidual.","BHCB036119",NA,"Jequitinhonha","-41.175833","-16.474722","700","700",NA,"2014","-41.175833","-16.474722","05",NA,NA,"10",NA,NA,NA,NA,NA,NA
"169","2020-03-11 09:00:11-03","URCA","HCDAL","144","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll. Arg.","Leeuwenberg, A.J.M.","Santos, T.S.","4288","1986","08","05",NA,"Brasil","Bahia","Área da Estação Ecológica do Pau-brasil (ESPAB), Cerca de 16km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunapólis).",NA,"Árvore, 10m X 10cm. Frutos imaturos, de coloração verde. Látex branco.; Mata Hidrófila Sul Baiana.",NA,NA,"Santa Cruz de Cabrália","-39.133333","-16.383333","40","40",NA,"1992","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:17:52-03","UFPR","UPCB","80055","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Ferreira, V.F.","Krieger, L.","10487","1971","04","04",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto, mata da restinga. Flores alvas..",NA,NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,"1979",NA,NA,"12","17620","auto",NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:17:52-03","UFPR","UPCB","7386","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Koch, I.","Hatschbach, G.","18151","1967","12","15",NA,"Brasil","Paraná","Fazenda Abobreira",NA,"Árvore 18m, tronco 30cm de diâmetro, lacticífera, botões esverdados. Mata pluvial, encosta do morro. Alt. 20-50msm..",NA,NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"2009",NA,NA,"05","37295","auto","19",NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:17:52-03","UFPR","UPCB","43003","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Nicolau, S.A.","592","1993","03","13",NA,"Brasil","São Paulo","Noroeste da Capela de Santo Alberto, Sítio São Cristovão",NA,"Árvore ca. 8m, látex branco, frutos imaturos verdes..",NA,NA,"Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:17:52-03","UFPR","UPCB","40549","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Koch, I.","Gatti, A.L.S.","340","2000","01","25",NA,"Brasil","Paraná","Reserva Natural Salto Morato, Floresta Primária",NA,"Árvore 12m, forófito 604, botões florais esverdeados. Floresta ombrófila densa submontana, floresta primária pouco alterada, local sombreado..",NA,NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"2009",NA,NA,"05","37295","auto","19",NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:17:52-03","UFPR","UPCB","8671","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Koch, I.","Hatschbach, G.","23300","1970","01","07",NA,"Brasil","Paraná","Rio do Cedro",NA,"Árvore 15m, lacticífera, flor alvecente, tronco 30cm. Mata pluvial, encosta do morro..",NA,NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"2009",NA,NA,"05","37295","auto","19",NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:17:52-03","UFPR","UPCB","9854","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Koch, I.","Hatschbach, G.","30930","1972","12","06",NA,"Brasil","Paraná","Rio Vermelho",NA,"Árvore muito lacticífera, 30m, tronco 80cm, mata pluvial na encosta do morro..",NA,NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"2009",NA,NA,"05","37295","auto","19",NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:17:52-03","UFPR","UPCB","29888","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Koch, I.","Lima, R.X.","211","1993","12","06",NA,"Brasil","Paraná","Trillha do Quitumbê",NA,"Árvore de 5m, flores pentâmeras brancas com estames amarelos. Leitoso quando cortado..",NA,NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"2009",NA,NA,"05","37295","auto","19",NA,NA,NA,NA,NA,NA
"177","2019-02-19 04:30:00-03","MO","MOBOT","3272552","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","M. E. Endress","C.F.P. Martius","Martius 966","1817",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","3282997","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","M. E. Endress XII","Gert G. Hatschbach","Hatschbach 18151","1967",NA,NA,"South America","Brazil","Paraná","Guaraquecaba. Fda. bobreira",NA,NA,NA,NA,NA,NA,NA,"20.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","3283884","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","M. E. Fallen XI","* PESSOAL","PESSOAL 61268","1928",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2013-08-23 04:12:00-03","MO","MOBOT","3435683","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","A.P. Duarte","Dimitri Sucre","Sucre 1661","1967","10","11","South America","Brazil","Rio de Janeiro","Estado do Rio de Janeiro mata do Parque Lage.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-12-04 16:52:00-02","MO","MOBOT","2802373","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll. Arg.","M.E. Fallen, X.","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 23300","1970","1","7","South America","Brazil","Paraná","Rio de Cedre (mun. Guaraqueçaba).",NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2011-11-10 10:32:00-02","MO","MOBOT","3272682","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll. Arg.","M. E. Fallen","Jacques S. Blanchet","Blanchet 1738",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isoparatype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"183","2020-08-31 08:55:29-03","INPA","INPA","228643","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Acevedo-Rodríguez, P","14625","2008","08","15","Southern America","Brasil","Amazonas","Flooded river margin, along Rio Negro.",NA,NA,"INPA0228643","INPA0228643 INPA0228643_e","São Gabriel da Cachoeira","-67.066667","-0.15",NA,NA,NA,NA,"-67.066667","-0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-04 11:04:20-03","UFRB","HURB","15026","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Costa, G.; Correira, F. & Silva, T.T.","2087","2016","11","16",NA,"Brasil","Bahia","Fazenda Sete Voltas;",NA,NA,"HURB000015026","HURB000015026","Laje","-39.344722","-13.150278",NA,NA,NA,NA,"39º20'41W","13º09'01S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-04 11:04:20-03","UFRB","HURB","21459","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A. Rapini","Silva.T.T.; Pereira, R.C.","186","2018","01","25",NA,"Brasil","Bahia","Fazenda Sete Voltas;",NA,NA,"HURB000021459","HURB000021459","Laje","-39.338725","-13.157835",NA,NA,NA,"2019","39º20'19,41W","13º9'28,206S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-04 11:04:20-03","UFRB","HURB","19618","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","M.L.Guedes","Guedes, M.L.; Junior, E.S.de A.","30090","2017","12","07",NA,"Brasil","Bahia","Recôncavo Sul; Rio Camarão",NA,"ALCB 130236.","HURB000019618",NA,"Varzedo","-39.3939018249512","-12.9716997146606",NA,NA,NA,"2018","39º44'63W","12º96'08S","06","15093","auto",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-04 11:04:20-03","UFRB","HURB","19449","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","M.L.Guedes","Guedes, M.L.; Junior, E.S.de A.","30090","2017","12","07",NA,"Brasil","Bahia","Recôncavo Sul; Rio Camarão",NA,"ALCB 130236.","HURB000019449",NA,"Varzedo","-39.3939018249512","-12.9716997146606",NA,NA,NA,"2018","39º44'63W","12º96'08S","03","15093","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-06-15 15:28:27-03","UNESP-RC","HRCB","60330","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers.","Assis, M.A.","Assis, M.A.","s.n.","2006","02","08",NA,"Brasil","São Paulo","Núcleo Picinguaba, localizada ao longo da trilha do Corisco, sertão da Casa da Farinha",NA,"Parcela B Biota Gradiente Funcional, indivíduo nº 1136",NA,NA,"Ubatuba","-44.835556","-23.336944","33","33",NA,NA,"44º 50'08 W","23º20'13S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-06-15 15:28:27-03","UNESP-RC","HRCB","41262","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Castro, E.R.","Castro, E.R.","293","2004","04","23",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,"Árvore com cerca de 10 metros. Fruto imaturo de cor verde. Dispersão anemocórica",NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2005",NA,NA,"02","37574","auto","03",NA,NA,NA,NA,NA,NA
"190","2020-06-15 15:28:27-03","UNESP-RC","HRCB","35564","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"Zipparro, V.B.","Zipparro, V.B.","1838","1999","12","14",NA,"Brasil","São Paulo","Parque Intervales",NA,"Árvore com cerca de 11 m de altura, presença de botões verde claros em vários estágios de desenvolvimento, flores creme. Indivíduo nº 176 na Fitossociologia <ll>dwc_commonname:</ll> Guairana",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,"2000",NA,NA,"01","34059","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-06-15 15:28:27-03","UNESP-RC","HRCB","36025","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"Almeida-Scabbia, R.J.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Intervales",NA,"Árvore, presença de botões e flores",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
