"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"132","2016-02-25 13:22:00-03","MO","MOBOT","100325560","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Ashley Glenn|Rainer W. Bussmann|G. Chait|Carlos Vega Ocaña","Glenn 430","2010","6","27","South America","Peru","Dist. Leymebamba, surroundings of La Esperanza,","3200.00000000",NA,NA,NA,NA,"Amazonas","Chachapoyas","-77.7169167","-6.8178167","3300.00000000","Carolina Romero (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","1",NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","688009","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","David N. Smith|R. Rutter","Smith 6673","1984","4","1","South America","Peru","Gran Pajonal, in vecinity of Chequitavo. Primary forest and forest margin grass- land mixture.","1200.00000000",NA,NA,NA,NA,"Junín","Satipo","-74.38333","-10.75",NA,"R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-201","2",NA
"134","2010-01-04 16:50:00-02","MO","MOBOT","100238865","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Karen M. Meyer|G. Chait","Meyer 491","2008","6","27","South America","Peru","Mercado Mayorista - purchased plants.",NA,NA,NA,NA,NA,"La Libertad","Trujillo","-79.0166667","-8.1166667",NA,"K.M. Meyer (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118","1",NA
"135","2010-01-07 10:00:00-02","MO","MOBOT","100238938","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Karen M. Meyer|G. Chait","Meyer 532","2008","6","30","South America","Peru","Purchased at Mercado Moshequeque. Booth - Elmer Cruz.","26.00000000",NA,NA,NA,NA,"Lambayeque","Chiclayo","-79.8333333","-6.7666667",NA,"K.M. Meyer (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","1",NA
"136","2020-12-17 14:18:00-03","MO","MOBOT","101239802","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Guido Mathieu","Mathieu 1011","2004","5","16","South America","Ecuador","NE of Mindo, road side.","1300.00000000",NA,NA,NA,NA,"Pichincha",NA,"-78.7697223","-0.0397222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2020-12-21 10:47:00-03","MO","MOBOT","101240177","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Guido Mathieu","Mathieu 1077","2004","6","17","South America","Ecuador","hills E of San Fancisco de Borja.","1850.00000000",NA,NA,NA,NA,"Napo","Quijos","-77.8577778","-0.4172223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2011-03-29 14:14:00-03","MO","MOBOT","1313541","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","José Campos de la Cruz|et al.","Campos de la Cruz 3847","1997","5","14","South America","Peru","San José de Lourdes. Alrrededores de la localidad 7 de Agosto. Bosque secundario (Purmas).","850.00000000",NA,NA,NA,NA,"Cajamarca","San Ignacio","-78.975","-5.00305","950.00000000","R. Callejas L. (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"139","2014-02-11 15:07:00-02","MO","MOBOT","1860840","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Thorsten Krömer","Krömer 1114","2000","4","25","South America","Bolivia","Parque Nacional Madidi, refugio Chalalßn, campamento Eslabon y alrededores. Al otro lado del rio cerca del Campamento.","350.00000000",NA,NA,NA,NA,"La Paz","Franz Tamayo","-67.9333333","-14.45",NA,"G. Mathieu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2009-07-17 07:31:00-03","MO","MOBOT","1964953","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Paul C. Hutchison","Hutchison 1201","1957","8","17","South America","Peru","Chanchamayo Valley, Hacienda La Romilda east of La Merced.","800.00000000",NA,NA,NA,NA,"Junín","Tarma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA
"141","2012-04-13 14:26:00-03","MO","MOBOT","2376411","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Thomas B. Croat","Croat 92537","2004","7","28","South America","Ecuador","Along road between Zumba and Vilcabamba, 74.5 km N of Zumba, 44.3 km S of Yangana.","1233.00000000",NA,NA,NA,NA,"Zamora-Chinchipe",NA,"-79.1255556","-4.5291667",NA,"A.M. Patiño (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1704","3",NA
"142","2013-10-31 16:40:00-02","MO","MOBOT","2578709","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Rainer W. Bussmann|Florian A. Werner|A. Schaaf","Bussmann 407A","2000","3","5","South America","Ecuador","Area of ECSF (Estación Científica San Francisco) Research Station, around km30 on Road Loja-Zamora, East of Ceja Andina, Moist Montane Forest","2400.00000000",NA,NA,NA,NA,"Zamora-Chinchipe",NA,"-79.0788889","-3.9716667",NA,"Guido Mathieu (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2009-07-20 20:28:00-03","MO","MOBOT","2622679","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 6957","1973","6","6","South America","Ecuador","1 km E of the oil pump station on road Papallacta - Baeza. Gallery vegetation along Río Papallacta.","2050.00000000",NA,NA,NA,NA,"Napo",NA,"-78","-0.35",NA,"Mathieu, G. (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2010-01-11 18:12:00-02","MO","MOBOT","2624454","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Filskov, Per|Søndergaard, Martin|Gregersen, I.","Filskov 37095","1981","11","9","South America","Ecuador","Nanegalito, 2 km along road to Nanegal. Mountain forest between road and Río Alamví.","1200.00000000",NA,NA,NA,NA,"Pichincha",NA,"-78.68333","0.13333","1400.00000000","Mathieu, G. (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-07-20 20:28:00-03","MO","MOBOT","2631524","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 4161","1973","4","23","South America","Ecuador","Misión Bamboiza. Rain forest.","800.00000000",NA,NA,NA,NA,"Morona-Santiago",NA,"-78.56666","-3.48333",NA,"Mathieu, G. (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","2636656","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Thomas B. Croat","Croat 49543","1979","12","21","South America","Ecuador","Along road between Baeza and Tena, 72 km N of Archidona; at edge of pasture with remnant forest.","2000.00000000",NA,NA,NA,NA,"Napo",NA,"-77.88333","-0.46666",NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1891",NA,NA
"147","2015-06-18 06:28:00-03","MO","MOBOT","2654622","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 24490","1980","7","21","South America","Ecuador","Road Nanegalito - Pacto. Archaeological site at Tulipe. Coffee plantation.","1550.00000000",NA,NA,NA,NA,"Pichincha",NA,"-78.71666","0.08333",NA,"Mathieu, G. (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-06-18 06:28:00-03","MO","MOBOT","2659610","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","Holm-Nielsen 26477","1980","9","20","South America","Ecuador","Ravine 5 km NW of Borja. Montane forest.","1950.00000000",NA,NA,NA,NA,"Napo",NA,"-77.85","-0.38333",NA,"Mathieu, G. (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-02-23 09:58:00-03","MO","MOBOT","2871889","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Anders F. Regnell","Regnell 1105","1865","3",NA,"South America","Brazil","Caldas, Pedra Branoa.",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-11-20 17:15:00-02","MO","MOBOT","2872204","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 12181","1982","11","10","South America","Venezuela","Dtto. Mara: alrededores del Puesto El BOsque de la Guardia Nacional, en bosque nublado húmedo.","1450.00000000",NA,NA,NA,NA,"Zulia",NA,"-72.66666","10.79305","1600.00000000","Julian A. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-11-20 17:15:00-02","MO","MOBOT","2872293","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 12181","1982","11","10","South America","Venezuela","Dtto. Mara: alrededores del Puesto El Bosque de la Guardia Nacional, en bosque nublado húmedo.","1450.00000000",NA,NA,NA,NA,"Zulia",NA,"-72.66666","10.79305","1600.00000000","Julian A. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-11-21 08:15:00-02","MO","MOBOT","2872396","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 12179","1982","11","10","South America","Venezuela","Dtto. Mara: alrededores del Puesto El Bosque de la Guardia Nacional, en bosque nublando húmedo.","1450.00000000",NA,NA,NA,NA,"Zulia",NA,"-72.66666","10.79305","1600.00000000","Julian A. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-10-21 07:13:00-02","MO","MOBOT","2872577","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35743","1972","2","9","South America","Brazil","Southeastern drainage of Pico de Itambé, about 5 km directly west, and north of Santo Antonio de Itambe; hillsides with second growth forest and bracken-covered campo, sloping down to river with blocky sandstone and sandy soil.","950.00000000",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2014-01-11 13:43:00-02","MO","MOBOT","2872849","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Ricardo Callejas|J. Betancur|Omar D. Escobar|J. Quintero","Callejas Posada 7769","1989","4","7","South America","Colombia","Municipio Urrao: Corregimiento Encarnación, sitio El Río 1 hora de camino del Páramo de Frontino, bosque húmedo montano.","3120.00000000",NA,NA,NA,NA,"Antioquia","Urrao","-76.76666","6.45",NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","693191","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 6950","1973","6","6","South America","Ecuador","1 km E of the oil pump station on road Papallacta-Baeza.","2050.00000000",NA,NA,NA,NA,"Napo",NA,"-78","-0.35",NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-03-23 22:19:00-03","MO","MOBOT","2873030","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Grady L. Webster|Daniela Andrade","Webster 29278","1992","7","10","South America","Ecuador","Parroquia Nanegal: Boque Protectora Maquipucuna, disturbed rain forest along trail from guava plantation to Río Tulambi.","1300.00000000",NA,NA,NA,NA,"Pichincha","Quito","-78.63333","0.1175","1400.00000000","R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2011-02-23 15:57:00-03","MO","MOBOT","2920717","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Winfried Meier","Meier 1165","1991","12","31","South America","Venezuela","Selva nublada de El Volcan: al sureste de Caracas.","1350.00000000",NA,NA,NA,NA,"Miranda",NA,"-66.85","10.41666","1450.00000000","Guido Mathieu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-02-07 12:28:00-02","MO","MOBOT","3007951","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Thomas B. Croat|Sharon R. Christoph|Christopher Davidson","Croat 95727","2006","3","11","South America","Ecuador","Maquipucuna Reserve, vicinity of Nanegal 6.7 km NE of Nanegalito-Nanegal Road (turnoff ca. 3 km S of Nanegal), 19 km N of Nanegalito, along main trail to the summit.","1331.00000000",NA,NA,NA,NA,"Pichincha",NA,"-78.6322223","0.12","1431.00000000","A.M. Patiño (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3481","3",NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","3366928","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Saúl Altamirano","Altamirano Azurduy 3037","2005","2","18","South America","Bolivia","Sehuencas. Bosques hiperhumedos de fondo de valle, pendientes menores al 20 %, vegetacion secundaria con algunos elementos de bosque maduro como Podocarpus cardenasii, Cedrela lilloi, Juglans boliviana.","2100.00000000",NA,NA,NA,NA,"Cochabamba","Carrasco","-65.27138","-17.52833",NA,"Guido Mathieu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","681933","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Vlastimil Zak","Zak 1059","1986","6","8","South America","Ecuador","Carretera Quito-Aloag-Sto. Domingo de los Colorados, km 94, a 10 km al S de la carretera. Estribaciones occidentales del Volcán El Corazón. Colecciones en bosque nublado de vegetación primaria y alrededores. Hacienda  La Esperie.","1400.00000000",NA,NA,NA,NA,"Pichincha",NA,"-78.85","-0.35","1600.00000000","R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","20",NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","682413","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Thomas B. Croat","Croat 58484","1984","4","25","South America","Ecuador","Along road between Quito and Baeza, on steep hills S of road above jct. of road to Baeza and to Lago Agrio.","1800.00000000",NA,NA,NA,NA,"Napo",NA,"-77.88333","-0.44888",NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-150","3",NA
"162","2020-02-25 17:53:00-03","MO","MOBOT","683232","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Alan E. Brant|Julio C. Betancur B.","Brant 1613","1987","11","1","South America","Colombia","road to La Magdalena; 9.0 km SW of Urrao-Betulia road; disturbed secondary forest ca 0.5 km W of road.","2060.00000000",NA,NA,NA,NA,"Antioquia","Urrao","-76.1333333","6.2333333",NA,"R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-50","3",NA
"163","2013-05-29 05:40:00-03","MO","MOBOT","685734","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","James L. Zarucchi|Alan E. Brant|et al.","Zarucchi 5841","1987","9","26","South America","Colombia","Mpio. de Frontino; Km 11 of road Frontino-Nutibara (20.5 km before Nutibara). Disturbed montane vegetation; roadside.","1690.00000000",NA,NA,NA,NA,"Antioquia",NA,"-76.2","6.71666",NA,"R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-83","2",NA
"164","2011-06-08 12:01:00-03","MO","MOBOT","685823","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","José Schunke V.","Schunke Vigo 9692","1977","6",NA,"South America","Peru","Dtto. Alonso de Alvarado, San Juán de Pacaizapa, km 72, carretera Tarapoto Moyobamba.","1000.00000000",NA,NA,NA,NA,"San Martín","Lamas","-76.58333","-6.4","1050.00000000","R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","5",NA
"165","2011-06-08 12:01:00-03","MO","MOBOT","685886","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","José Schunke V.","Schunke Vigo 9637","1977","6",NA,"South America","Peru","Dtto. Alonso de Alvarado, San Juán de Pacaizapa, km 72, carretera Tarapoto Moyobamba.","1000.00000000",NA,NA,NA,NA,"San Martín","Lamas","-76.58333","-6.4","1050.00000000","R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","5",NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","686095","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Richard Spruce","Spruce 6118","1857",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","686443","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","James W. Grimes|Carol A. Todzia","Grimes 2498","1984","6","20","South America","Ecuador",NA,"2900.00000000",NA,NA,NA,NA,"Sucumbíos",NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2013-02-14 05:40:00-02","MO","MOBOT","688334","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L. Sodiro","Sodiro 8/901 p.p.",NA,NA,NA,"South America","Ecuador",NA,"2800.00000000",NA,NA,NA,NA,"Tungurahua",NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","688457","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Camilo Díaz S.|et al.","Díaz Santibáñez 4557","1991","7","4","South America","Peru","Rodriquez de Mendoza, Cochamal, localidad Tinas, Montaña de Yanamonte.","2000.00000000",NA,NA,NA,NA,"Amazonas","Chachapoyas",NA,NA,NA,"R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","3",NA
"170","2011-06-08 17:18:00-03","MO","MOBOT","693184","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L.B. Holm-Nielsen|et al.","Holm-Nielsen 3787","1973","4","18","South America","Ecuador","Road Loja - Zamora, km 54. Steep clayey slopes with scattered shrub vegetation and dense herb cover.","1300.00000000",NA,NA,NA,NA,"Zamora-Chinchipe",NA,"-78.98333","-4.03333",NA,"R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","693200","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 6963","1973","6","6","South America","Ecuador","1 km E of the oil pump station on road Papallacta-Baeza.","2050.00000000",NA,NA,NA,NA,"Napo",NA,"-78","-0.35",NA,"R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-08-12 05:57:00-03","MO","MOBOT","693211","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Benjamin Øllgaard|H. Balslev","Øllgaard 10197","1976","10","20","South America","Ecuador","Baeza. Path and riverside vegetation approx. 1 km SW of the village.","2000.00000000",NA,NA,NA,NA,"Napo",NA,"-77.88333","-0.46666",NA,"Ricardo Callejas P. (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","695110","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Thomas B. Croat","Croat 70697A","1990","2","17","South America","Colombia","Cordillera Occidental, eastern slopes; along highway between Dapa and Loboguerrero at Parque Yotoco.","1485.00000000",NA,NA,NA,NA,"Valle del Cauca","Yotoco","-76.36666","3.86666","1550.00000000","G. Mathieu (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","1",NA
"174","2015-08-12 05:57:00-03","MO","MOBOT","693219","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia quadrifolia",NA,"H. Balslev|Madsen, Eilef","Balslev 10422","1976","10","28","South America","Ecuador","Road Baeza-Tena, 8 km from Baeza. Partly cleared montane forest towards Río Cosanga.","1800.00000000",NA,NA,NA,NA,"Napo",NA,"-77.83333","-0.51666","1900.00000000","Ricardo Callejas P. (HUA)","quadrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-15 15:31:08-03","UNESP-RC","HRCB","65033","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Grupo Azul",NA,NA,NA,NA,NA,"Brasil","Parque Nacional do Itatiaia -Trilha ao redor da Casa do Pesquisador","718",NA,NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.608101","-22.454642","718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44°36'29.163W","22°27'16.7106S",NA,NA,NA
"176","2017-11-24 14:11:57-02","UFLA","ESAL","19097","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","L. C. S. Assis; M. S. Magalhães","688",NA,NA,NA,NA,"Brasil","Mata do Baú",NA,NA,"erva; ; ;; floresta",NA,NA,"Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,"L. C. S. Assis; Magalhães",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","2934479","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","W. R. Anderson, M. T. Stieber & J. H. Kirkbride","25743","1972","2","9","South America - Neotropics","Brazil","On side of vertical rocks in deep, shared ravine near river. South-eastern drainage of Pico de Itambé, about 5km directly west and north of Santo Antônio de Itambé","950",NA,NA,"US01334642","US01334642_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","3311164","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","N. L. Cuello, R. González, A. González & O. León","1205","1995","7","15","South America - Neotropics","Venezuela","Parque Nacional Guaramacal. Selvas Nubladas de la vertiente norte. Adyacente a las instalaciones del acueducto de Boconó","1850",NA,"HUA, PORT, US",NA,NA,"Trujillo","Boconó","-70.22","9.2439","1850","Callejas, R.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","3332818","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","T. Henkel, M. Chin & W. Ryan","946","1993","1","26","South America - Neotropics","Guyana","Pakaraima Mts, Cipo Mtn, ca. 2 km from summit escarpment, headwaters Cipo Creek","1000",NA,NA,"US00518977",NA,"Potaro-Siparuni",NA,"-60.0833","4.9",NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"180","2020-09-02 16:35:44-03","Cenargen","CEN","49327","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Rosana Romero","2310","1995","05","14",NA,"Brasil","Estrada para o Retiro de Pedras.",NA,"Exsicatas","Doação do Herbarium Uberlandensis - HUFU.","CEN00049327","CEN00049327","MG","SAO ROQUE DE MINAS","-46.3657989501953","-20.2453002929688",NA,"R. Callejas",NA,NA,"1996","57119","auto",NA,NA,"06",NA,NA,NA,NA,"1",NA
