"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"199","2020-12-11 11:40:05-03","UFMG","BHCB","78105","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Carvalho, FA","5124","2003","02","20","Brasil","Minas Gerais","Salto da Divisa","-40.059306","-16.066417","-40.059306","-16.066417","165","165","Pasto, perto da ponte de madeira. Árvore, ca. 4 m, folhas cartáceas, frutos imaturos verdes. Coordenadas originais: 16°03'59,1S; 40°03'33,5W",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Fazenda Santana",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:40:05-03","UFMG","BHCB","76542","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Hatschbach, G","52685","1989","02","18","Brasil","Minas Gerais","Carangola","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"21913","auto",NA,NA,NA,NA,NA
"201","2020-12-11 11:40:05-03","UFMG","BHCB","47334","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Salino, A","s.n.","1999","04","24","Brasil","Minas Gerais","Jequeri","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"22280","auto",NA,NA,NA,NA,NA
"202","2020-12-11 11:40:05-03","UFMG","BHCB","47575","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Salino, A; et al.","s.n.","1999","05","26","Brasil","Minas Gerais","Medina","-41.4768981933594","-16.2224998474121",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"44236","auto",NA,NA,NA,NA,NA
"203","2020-12-11 11:40:05-03","UFMG","BHCB","37488","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ponte Nova","-42.9085998535156","-20.4164009094238",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"16921","auto",NA,NA,NA,NA,NA
"204","2020-12-11 11:40:05-03","UFMG","BHCB","60163","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Stehmann, JR; Spósito, TC; Mota, RC da; Barros, A","2960","2001","05","28","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore, ca. 7m de altura",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Parque Estadual do Rio Doce, estrada da Ponte Queimada, próximo à entrada da Campolina","28215","auto",NA,NA,NA,NA,NA
"205","2021-02-11 17:21:11-03","UFPR","UPCB","91124","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.","2005",NA,NA,"Silva, J.M. et al.","4526","2005","11","24","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore, 8m, flor creme. Dos pastos..","UPCB0028844","UPCB0028844",NA,NA,NA,NA,"Pacas","61623","auto",NA,NA,NA,NA,NA
"206","2021-02-11 17:21:11-03","UFPR","UPCB","76343","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Fontana, A. P. & Fraga, C. N.","2010","04",NA,"Amorim, A.M.A.","7497","2008","07","16","Brasil","Espírito Santo","Nova Venécia","-40.433","-18.783","-40.433","-18.783",NA,NA,"Árvore ca. 10m alt. Folhas verdes, a face superior escura e brilhante. Frutos passados castanhos..",NA,NA,NA,NA,NA,NA,"Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata da Fazenda Santa Rita. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA
"207","2021-02-11 17:21:11-03","UFPR","UPCB","18160","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, M.S.","1993","06","03","Goetzke, S.","232","1988","02","24","Brasil","Paraná","Amaporã","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,"Árvore..",NA,NA,NA,NA,NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA
"208","2021-02-11 17:21:11-03","UFPR","UPCB","5760","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, M.S.","1993","06","04","Reitz, R.","1563","1954","03","01","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"Árvore, 25m, flor esverdeada. Pasto..",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"209","2021-02-11 17:21:11-03","UFPR","UPCB","2181","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, M.S.","1993","06","04","Hatschbach, G.","5524","1959","02","24","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 8m, flor verde. Mata da encosta da serra..",NA,NA,NA,NA,NA,NA,"Garuva","41937","auto",NA,NA,NA,NA,NA
"210","2021-02-11 17:21:11-03","UFPR","UPCB","58132","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, M.S.","1993","06","04","Hatschbach, G.","5524","1959","02","24","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 8m, flor verde. Mata da encosta da serra..",NA,NA,NA,NA,NA,NA,"Garuva","41937","auto",NA,NA,NA,NA,NA
"211","2021-02-11 17:21:11-03","UFPR","UPCB","10691","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, M.S.","1993","06","03","Hatschbach, G.","42199","1979","03","27","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Pequena árvore. Pastos encostas de morro..",NA,NA,NA,NA,NA,NA,"Serra do Caete","37352","auto",NA,NA,NA,NA,NA
"212","2009-12-01 10:11:00-02","MO","MOBOT","100231816","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","O. Kosovsky",NA,NA,NA,"W. Wayt Thomas","Thomas 12359","2001","3","18","Brazil","Bahia","Itanhém","-40.4216667","-17.1327778",NA,NA,"260.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,"Fazenda Pedra Grande, 16.2 km west of Itanhém on road to Batinga, then 0.6 km north to Fazenda (owner Otevaldo Resende da Silva).",NA,NA,NA,NA,NA,"1",NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","1812957","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","J. Rohwer",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11498","1976","3","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"31 km E of Poté along Highway MG-3 to Teófilo Otoni. Roadside.",NA,NA,NA,NA,"1188",NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","3418223","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","J. Rohwer",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 8363","1961","10","25","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"Estr. p/W. Braz. 15 km de Arapoti (mun. Arapoti).",NA,NA,NA,NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","3418700","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","M.S. Marchioretto",NA,NA,NA,"MATTOS","MATTOS 98","1958","1",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"Limas bearo. Beasi, Est do Rio. Parque Nac. da Serra dos Orgáos, area do Jardim, talhéo o 14.",NA,NA,NA,NA,NA,NA,NA
"216","2013-05-07 06:03:00-03","MO","MOBOT","3418782","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Standley",NA,NA,NA,"Ynés Mexia","Mexia 4444","1930","3","9","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"Road to Barroso; near km. 15; valley land; remnant original forest.",NA,NA,NA,NA,NA,NA,NA
"217","2008-07-01 03:33:00-03","MO","MOBOT","3470397","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","R.G. Udulutsch & P. Dias",NA,NA,NA,"A.S. Grotta","Grotta 14220","1951","10","21","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"Campinas: Vila Estanislau.",NA,NA,NA,NA,NA,NA,NA
"218","2020-08-31 09:17:59-03","INPA","INPA","97066","S","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, GG","1979","09",NA,"Hatschbach, GG","42199","1979","03","27","Brasil","Curitiba","Paraná",NA,NA,NA,NA,NA,NA,NA,"INPA0097066","INPA0097066 INPA0097066_e","Dicotyledon Superasterids","Caryophyllales","Southern America",NA,"Serra do Caete, Rio Branco do Sul",NA,NA,NA,NA,NA,NA,NA
"219","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","10532",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V. Demuner/23-08-2002",NA,NA,NA,"W. P. Lopes; E. Bausen & W. Pizziolo","697","1999","05","12","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"Arvore 12m. Dap 20+22cm. Fuste 9m. Acúleos no tronco. Frutos imaturos verdes.","MBML010532",NA,NA,NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,NA,NA,NA,NA
"220","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","10751",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V. Demuner/23-08-2002",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","2360","1999","04","06","Brasil","Espírito Santo","Santa Teresa","-40.615","-19.861111","40W36'54","19S51'40",NA,NA,"Beira de estrada. Arvoreto 4m. Dap 7cm. Fuste 1m. Frutos verdes.","MBML010751",NA,NA,NA,NA,NA,"Estrada do Vinte e Cinco de Julho",NA,NA,NA,NA,NA,NA,NA
"221","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","10867",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V. Demuner/23-08-2002",NA,NA,NA,"L. Kollmann; E. Bausen","2672","1999","06","24","Brasil","Espírito Santo","Santa Teresa","-40.615","-19.861111","40W36'54","19S51'40",NA,NA,"Beira de estrada. Arbusto 3m. Frutos verdes.","MBML010867",NA,NA,NA,NA,NA,"Estrada do Vinte e Cinco de Julho",NA,NA,NA,NA,NA,NA,NA
"222","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","14007",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V. Demuner/23-08-2002",NA,NA,NA,"L. Kollmann; et al","3627","2001","04","29","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"Árvore no pasto. Frutos verdes.","MBML014007",NA,NA,NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,NA,NA,NA,NA
"223","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","14972",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","A. Furlan/XI-2006",NA,NA,NA,"L. Kollmann; et al","4348","2001","08","14","Brasil","Espírito Santo","Santa Teresa","-40.806944","-19.910833","40W48'25","19S54'39",NA,NA,"Trepadeira no sol. Vagens verdes.","MBML014972",NA,NA,NA,NA,NA,"Toma Vento",NA,NA,NA,NA,NA,NA,NA
"224","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","19962",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V. Demuner/13-05-2003",NA,NA,NA,"V. Demuner","1584","2003","03","16","Brasil","Espírito Santo","Santa Teresa","-40.613056","-19.856389","40W36'47","19S51'23",NA,NA,"Árvore 10m, fuste 4m, DAP 40cm, flores e futos verdes. Próximo a estrada, área aberta.","MBML019962",NA,NA,NA,NA,NA,"São Paulo do Rio Perdido",NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","21753",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V. Demuner/18-07-2006",NA,NA,NA,"A. M. Assis; et al","976","2003","07","17","Brasil","Espírito Santo","Santa Teresa","-40.678056","-19.814167","40W40'41","19S48'51",NA,NA,"Árvore 5m alt. Frutos verdes e secos. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021753",NA,NA,NA,NA,NA,"São João de Petrópolis",NA,NA,NA,NA,NA,NA,NA
"226","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","26794",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V. Demuner/05-03-2007",NA,NA,NA,"V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","1978","2006","03","15","Brasil","Espírito Santo","Águia Branca","-40.734722","-18.907028","40W44'5","18S54'25,3","150","150","Árvore 8m, fuste 2m, DAP 40cm, frutos verdes. Interior de mata.","MBML026794",NA,NA,NA,NA,NA,"Assentamento 16 de Abril",NA,NA,NA,NA,NA,NA,NA
"227","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","27950",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","L.F.S. Magnago & V. Demuner, 5/9/2006","2006","09","05","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1299","2006","09","05","Brasil","Espírito Santo","Águia Branca","-40.825833","-18.890278","40W49'33","18S53'25","300","300","Árvore 11m de alt. DAP 26cm. Fuste 8m. Frutos marrons. Beira de estrada.","MBML027950",NA,NA,NA,NA,NA,"Aguas Claras, Escola Agroecológica.",NA,NA,NA,NA,NA,NA,NA
"228","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","28190",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V. Demuner & R. C. Britto/28-08-2006",NA,NA,NA,"R. C. Britto","102","2006","08","04","Brasil","Espírito Santo","Santa Teresa","-40.601944","-19.906111","40W36'7","19S54'22",NA,NA,"Arbusto com 5m de altura, frutos creme.","MBML028190",NA,NA,NA,NA,NA,"Vale do Canaã, margem do Rio 5 de Novembro",NA,NA,NA,NA,NA,NA,NA
"229","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","3040",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","in dupl.: A. Furlan/1999",NA,NA,NA,"W. Boone","1106","1986","02","20","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"Árvore 25m, fuste 4 X 0,6m, casca cinza, perianto verde claro, perigônio branco, estilete verde, flores aromáticas, heliófila, isolada em campo de pasto, local plano, final de grota.","MBML003040",NA,NA,NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,NA,NA,NA,NA
"230","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","36733",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","J. Gurtler/2018",NA,NA,NA,"A. M. Amorim; et al","7497","2008","07","16","Brasil","Espírito Santo","Nova Venécia","-40.432778","-18.7825","40W25'58","18S46'57",NA,NA,NA,"MBML036733",NA,NA,NA,NA,NA,"Área de Proteção Ambiental da Pedra do Elefante",NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","38727",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","J. Gurtler/2018",NA,NA,NA,"C. N. de Fraga; R.C.Forzza","2543","2009","04","16","Brasil","Espírito Santo","Nova Venécia","-40.443889","-18.776944","40W26'38","18S46'37",NA,NA,"Árvore ca. 7m. Folhas verde escuras, opacas. Frutos verdes.","MBML038727",NA,NA,NA,NA,NA,"Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata próximo a subida para a Pedra do Elefante com área brejosa próxima. Floresta Estacional Semi-decidual.",NA,NA,NA,NA,NA,NA,NA
"232","2020-07-23 12:13:33-03","MBML","MBML-HERBARIO","42010",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"A. M. Assis; V. G. Demuner","1499","2008","04","25","Brasil","Espírito Santo","Nova Venécia","-40.476806","-18.768028","40W28'36,5","18S46'4,9","100","100","Arvoreta 8 m. Frutos verdes. Floresta Ombrofila Densa #?# estagio medio de regeneração.","MBML042010",NA,NA,NA,NA,NA,"Serra de Baixo (Torre 102/2 - LT 230 Kv Mascarenhas x Verona)",NA,NA,NA,NA,NA,NA,NA
"233","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","45449",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"J. Gurtler","130","2012","03","22","Brasil","Espírito Santo","Santa Teresa","-40.692778","-19.805833","40W41'34","19S48'21","162","162","Arvore (15 mts aprox.), folhas arredondadas infrutecência alados para a dispersão por heliocoria, solo raso","MBML045449",NA,NA,NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,NA,NA,NA,NA
"234","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","4584",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","in dupl.: A. Furlan/1999",NA,NA,NA,"W. Boone; E. Bausen","1174","1988","05","05","Brasil","Espírito Santo","Santa Teresa","-40.6325","-19.8375","40W37'57","19S50'15",NA,NA,"Arvoreta de 5m, frutos jovens verdes, heliófila, local bem pedregoso, nome vulgar: laranjeira brava.","MBML004584",NA,NA,NA,NA,NA,"Rio Cinco de Novembro",NA,NA,NA,NA,NA,NA,NA
"235","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","678",NA,"Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","in dupl.: A. Furlan/1999",NA,NA,NA,"W. Boone","1135","1986","08","07","Brasil","Espírito Santo","Santa Teresa","-40.678056","-19.814167","40W40'41","19S48'51",NA,NA,"Árvore de cerca 15m, 30cm de diâmetro, bastante ramificada, na parte superior frutos jovens, heliófila, campo aberto. Planta com espinhos na parte inferior.","MBML000678",NA,NA,NA,NA,NA,"São João de Petrópolis",NA,NA,NA,NA,NA,NA,NA
"236","2021-01-09 21:48:45-03","UNICENTRO","HUCO","7340","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Lima, F. .F.","2016",NA,NA,"Lima, F. .F.","s.n.","2016","01","30","Brasil","Paraná","Rio Bonito do Iguaçu","-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"26511","auto",NA,NA,NA,NA,NA
"237","2017-11-24 14:11:56-02","UFLA","ESAL","18967","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Ary T.O.Filho",NA,NA,NA,"Rocha, C","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral","-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"arbusto; 4, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA
"238","2017-11-24 14:11:56-02","UFLA","ESAL","17040","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Oliveira Filho, AT",NA,NA,NA,"Silva, VF","36",NA,NA,NA,"Brasil","Minas Gerais","Ibituruna","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,"árvore; 5,0m; ;; floresta",NA,NA,NA,NA,NA,NA,"Faz. Coqueiro","13047","auto",NA,NA,NA,NA,NA
"239","2017-11-24 14:11:56-02","UFLA","ESAL","14952","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Vilela, E A; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","-45.2369003295898","-19.3316993713379",NA,NA,"5","5","árvore; 4,5; ;; floresta",NA,NA,NA,NA,NA,NA,"Mata do Rio Picão","32568","auto",NA,NA,NA,NA,NA
"240","2017-11-24 14:11:56-02","UFLA","ESAL","17184","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Oliveira Filho, A T",NA,NA,NA,"Carvalho, WAC","130",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,"1","1","árvore; 8m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"241","2017-11-24 14:11:56-02","UFLA","ESAL","17774","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Carvalho, WAC","363",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,"árvore; 9 m; ;; floresta",NA,NA,NA,NA,NA,NA,"Reserva Indígena do Povo Maxacalis","16711","auto",NA,NA,NA,NA,NA
"242","2018-10-09 16:32:01-03","UFLA","ESAL","16140","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Oliveira Filho, AT","17",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 7 m; amarela; ausente; floresta",NA,NA,NA,NA,NA,NA,"UFLA, Subestação da EPAMIG",NA,NA,NA,NA,NA,NA,NA
"243","2018-10-09 16:32:01-03","UFLA","ESAL","19528","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"UFLA, Mata da Subestação",NA,NA,NA,NA,NA,NA,NA
"244","2018-10-05 13:28:16-03","UFLA","ESAL","15372","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Fontes, MAL","75",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","árvore; 6,0; ;; floresta",NA,NA,NA,NA,NA,NA,"Parque Estadual do Ibitipoca","30417","auto",NA,NA,NA,NA,NA
"245","2021-03-17 14:34:38-03","UTFPR-SL","SHPR","730","PreservedSpecimen","Plantae","Phytollacaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Biral, L.","2019","12",NA,"Biral, L. | P. Freitas","1866","2019","11","25","Brasil","São Paulo","Anhembi","-48.137778","-22.673611","48º08'16 W","22º40'25 S",NA,NA,"Trepadeira, flores verdes, estames brancos.Habitat: Floresta estacional semidecidual.","SHPR000730",NA,"Anthophyta",NA,"América do Sul","exsicata","Fazenda Bacury (antes parte da Fazenda Barreiro Rico)",NA,NA,NA,NA,NA,NA,NA
"246","2021-03-17 14:34:38-03","UTFPR-SL","SHPR","654","PreservedSpecimen","Plantae","Phytollacaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","L. Biral","2019","11",NA,"L. Biral|A.M. Pedroso","1790","2019","11","20","Brasil","Paraná","Palotina","-53.889614","-24.305444","53º53'22.61 W","24º18'19.60 S",NA,NA,"Arbusto escandente, pétalas e estames creme, ovário verde.","SHPR000654","SHPR000654_v1 SHPR000654_v2 SHPR000654_v3","Anthophyta",NA,"América do Sul","exsicata","Parque Estadual São Camilo",NA,NA,NA,NA,NA,NA,NA
"247","2021-02-25 10:11:45-03","CVRD","CVRD","13794","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Geovane S. Siqueira","2012","06","27","Siqueira, G.S.","755","2012","06","24","BRASIL","ES","Barra de São Francisco","-40.795611","-18.659667","40°47'44,2W","18°39'34,8S","155","155","<ll>dwc_commonname:</ll> Beija-flor","CVRD013794","CVRD013794","Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"248","2021-02-25 10:11:45-03","CVRD","CVRD","3709","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Maria Salete Marchioretto","1993","09","17","Folli, D.A.","1566","1992","01","24","BRASIL","ES","Colatina","-40.6305999755859","-19.539400100708",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Beija-flor","CVRD003709",NA,"Magnoliophyta","Caryophyllales","América do Sul",NA,"Lado direito da estrada de Colatina à Frankiane.","57036","auto","Magnoliopsida",NA,NA,NA,NA
"249","2021-02-25 10:11:45-03","CVRD","CVRD","3738","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Domingos A. Folli","1996","09","19","Souza, V.D.","305","1992","01","30","BRASIL","ES","Colatina","-40.6305999755859","-19.539400100708",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Beija-flor","CVRD003738",NA,"Magnoliophyta","Caryophyllales","América do Sul",NA,"Localizada à beira do asfalto, lado esquerdo indo de São Domingos p/ Colatina. Rodovia do café km 6 - Colatina - ES.","57036","auto","Magnoliopsida",NA,NA,NA,NA
